Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,2.828794432142707,1.2364182378777004,0.0,0.04714657386904512,0.020606970631295008,0.0,0.02132539776426963,0.0,1.2357718974070413,1.5716971369713963,0.0,0.0,0.0,0.22120217916596283,1.0152160587117376,0.0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.9074327505419929,0,On,0.0035099780701754383,0.0,On,0.0007545736956595477,0.0,On,0.017060845998434642,0,On,0.03340290797709793,0,On,0.2509908596931359,0.18824314476985185,On,Off,0.0,0.0,35.99637267731566,51.666666666666686,46.10666666666668,0.0,50.906301793271666,0.13188745254190173,353.7108539014843,0.0,35.99637267731566,50.972162769229655,51.00509325720866,50.906301793271666,12.43753247303448,HP On,4124.82511012319,20.000000000000057,2.656398621619323,0.0,1.541372915811662,0.030324221159734294,2.600470070692954,4094.500888963456,5894.60831451036,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8529.412771353114,20.00729266477094,0,6.735628729388823,0.05455591654687748,2.8,9.236100170605994,4933.101966747238,-1888.3717756392678,545.3177284899774,-415.043358191311,-0.0,-0.0,1315.4448359521448,0.0,5.0,0.018508161102753263,0.0,0,0.23951489693575542,329.99807111111113,-92.12462113678582,0.25363004178669984,10.194316810321162,0.0036148398698772296,259.9131969827906,1.21779585390181,0.38146623929134016,-1956.5361742821456,68.16439864287783,0.14498225455103997,518.7344650381482,26.58326345182918
2025-01-01 00:01:00,2.5059909623771954,1.0279077948636526,0.0,0.04176651603961992,0.017131796581060878,0.0,0.02132539776426963,0.0,1.2357718974070413,1.2488936672058848,0.0,0.0,0.0,0.22120217916596283,0.8067056156976898,0.0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.9074327505419929,0,On,0.0035099780701754383,0.0,On,0.0007545736956595477,0.0,On,0.017060845998434642,0,On,0.03340290797709793,0,On,0.2509908596931359,0.18824314476985185,On,Off,0.0,0.0,35.913904591085725,51.666666666666686,46.10666666666668,0.0,50.893515544350024,0.13193130386653737,353.71085390148437,0.0,35.913904591085725,50.917470624907864,50.92944816518679,50.893515544350024,12.43753247303448,HP On,3455.6532457212447,20.000000000000057,2.797119622288884,0.0,1.2279425093053862,0.020951157900498518,2.020910799831198,3434.7020878207463,5893.378848091328,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8530.709896901026,20.024719172591816,0,6.763921403447879,0.16725453751370248,2.8,9.236100170605994,4259.320745260813,-1903.4017585355818,523.0392706557817,-415.69413979766585,-0.0,-0.0,1315.4448359521448,0.0,5.0,0.018518427269047004,0.0,0,0.23964775182869263,329.99807111111113,-96.08319661490974,0.25418392117149424,10.227967006777522,0.0036160904341902547,259.7984755143021,1.221279675537931,0.3815623875017359,-1971.0981222645205,67.69636372893876,0.14498225455103997,497.44076643029564,25.598504225486074
2025-01-01 00:02:00,2.5076767642038176,1.0289967152707296,0.0,0.04179461273673029,0.017149945254512158,0.0,0.02132539776426963,0.0,1.2357718974070413,1.250579469032507,0.0,0.0,0.0,0.22120217916596283,0.8077945361047667,0.0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.9074327505419929,0,On,0.0035099780701754383,0.0,On,0.0007545736956595477,0.0,On,0.017060845998434642,0,On,0.03340290797709793,0,On,0.2509908596931359,0.18824314476985185,On,Off,0.0,0.0,35.85172494303339,51.666666666666686,46.10666666666668,0.0,50.880732189129326,0.13197517442711793,353.71085390148437,0.0,35.85172494303339,50.86279005429107,50.880732189129326,50.85381898687194,12.43753247303448,HP On,3460.5566281880783,20.000000000000057,2.7957832741195987,0.0,1.230648035876732,0.019931433155774905,2.026120328368593,3440.6251950323035,5893.378848091328,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8531.179447326293,20.024719172591816,0,6.790521204778438,0.2753575917506004,2.8,9.236100170605994,4260.90456103524,-1917.4722638572646,501.7457815269433,-415.69413979766585,-0.0,-0.0,1315.4448359521448,0.0,5.0,0.018518427269047004,0.0,0,0.23964775182869263,329.99807111111113,-99.40276330731729,0.25427103033416293,10.229345678567139,0.0036173368807400803,259.72509648040057,1.2212787588854883,0.3816527606583695,-1984.7951177997277,67.32285394246301,0.14498225455103997,477.0153713743396,24.730410152603653
2025-01-01 00:03:00,2.5099801457441178,1.030484552764382,0.0,0.04183300242906863,0.017174742546073034,0.0,0.02132539776426963,0.0,1.2357718974070413,1.2528828505728067,0.0,0.0,0.0,0.22120217916596283,0.8092823735984193,0.0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.9074327505419929,0,On,0.0035099780701754383,0.0,On,0.0007545736956595477,0.0,On,0.017060845998434642,0,On,0.03340290797709793,0,On,0.2509908596931359,0.18824314476985185,On,Off,0.0,0.0,35.78955514392254,51.666666666666686,46.10666666666668,0.0,50.86794871404646,0.13201907458534845,353.7108539014843,0.0,35.78955514392254,50.80811821006694,50.86794871404646,50.77820295807718,12.43753247303448,HP On,3465.550442365773,20.000000000000057,2.7946661994580917,0.0,1.2329131692908086,0.019969681281997997,2.030478879014732,3445.580761083775,5893.378848091328,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8531.24998994472,20.024719172591816,0,6.815646960481084,0.37907622943351554,2.8,9.236100170605994,4262.513828614869,-1930.7680949317798,481.3047280801132,-415.69413979766585,-0.0,-0.0,1315.4448359521448,0.0,5.0,0.018518427269047004,0.0,0,0.23964775182869263,329.99807111111113,-102.78730990538277,0.2543581146115756,10.230723409270286,0.0036185829761713724,259.6517381170515,1.2212778424949142,0.38173810607713277,-1997.7387368538489,66.970641922069,0.14498225455103997,457.4183843669547,23.886343713158503
2025-01-01 00:04:00,2.511533698906247,1.0314880489731335,0.0,0.04185889498177078,0.01719146748288556,0.0,0.02132539776426963,0.0,1.2357718974070413,1.2544364037349363,0.0,0.0,0.0,0.22120217916596283,0.8102858698071708,0.0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.9074327505419929,0,On,0.0035099780701754383,0.0,On,0.0007545736956595477,0.0,On,0.017060845998434642,0,On,0.03340290797709793,0,On,0.2509908596931359,0.18824314476985185,On,Off,0.0,0.0,35.72739519214986,51.666666666666686,46.10666666666668,0.0,50.85516511961421,0.132063004369423,353.7108539014843,0.0,35.72739519214986,50.753455090853265,50.85516511961421,50.70260007647279,12.43753247303448,HP On,3468.9150318790416,20.000000000000057,2.793914423777157,0.0,1.2344393906379514,0.019997013096984838,2.0334140849117173,3448.9180187820566,5893.378848091328,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8531.320484341624,20.024719172591812,0,6.8394364221850825,0.4786049167115161,2.8,9.236100170605994,4264.115105686282,-1943.3579298396307,461.68558238587343,-415.69413979766574,-0.0,-0.0,1315.4448359521448,0.0,5.0,0.018518427269047004,0.0,0,0.23964775182869263,329.99807111111113,-104.55062234723843,0.2544451740109028,10.232100199767192,0.003619828720582509,259.5784004184633,1.2212769263661323,0.3818188948836182,-2009.9990181123499,66.64108827271914,0.14498225455103997,438.6130622472029,23.07252013867055
2025-01-01 00:05:00,2.5124592286477094,1.0320858821270187,0.0,0.04187432047746183,0.017201431368783646,0.0,0.02132539776426963,0.0,1.2357718974070413,1.2553619334763984,0.0,0.0,0.0,0.22120217916596283,0.8108837029610558,0.0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.9074327505419929,0,On,0.0035099780701754383,0.0,On,0.0007545736956595477,0.0,On,0.017060845998434642,0,On,0.03340290797709793,0,On,0.2509908596931359,0.18824314476985185,On,Off,0.0,0.0,35.665245086314485,51.666666666666686,46.10666666666668,0.0,50.842381406345176,0.13210696380757203,353.71085390148437,0.0,35.665245086314485,50.69880069526805,50.842381406345176,50.62701033972949,12.43753247303448,HP On,3470.918088222419,20.000000000000057,2.793467199193125,0.0,1.2353480207180774,0.02001391275832094,2.0351609619384647,3450.904175464098,5893.378848091328,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8531.359054429971,20.024719172591816,0,6.861984416055414,0.574130923244008,2.8,9.236100170605994,4265.700311864502,-1955.29292366251,442.8514378275041,-415.69413979766585,-0.0,-0.0,1315.4448359521448,0.0,5.0,0.018518427269047004,0.0,0,0.23964775182869263,329.99807111111113,-104.96847251239632,0.25453220853931285,10.23347605093662,0.0036210741140718402,259.505083378846,1.2212760104990685,0.38189545189999513,-2021.624029535062,66.33110587255189,0.14498225455103997,420.5640215857965,22.2874162417076
2025-01-01 00:06:00,2.5132475373043714,1.0325950792163554,0.0,0.04188745895507286,0.017209917986939258,0.0,0.02132539776426963,0.0,1.2357718974070413,1.2561502421330604,0.0,0.0,0.0,0.22120217916596283,0.8113929000503926,0.0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.9074327505419929,0,On,0.0035099780701754383,0.0,On,0.0007545736956595477,0.0,On,0.017060845998434642,0,On,0.03340290797709793,0,On,0.2509908596931359,0.18824314476985185,On,Off,0.0,0.0,35.60310482471209,51.666666666666686,46.10666666666668,0.0,50.829597574751745,0.13215095292806245,353.7108539014843,0.0,35.60310482471209,50.6441550219295,50.829597574751745,50.55143374551838,12.43753247303448,HP On,3472.625389215747,20.000000000000057,2.793085812315586,0.0,1.2361232975349559,0.02002694459810457,2.036651116208878,3452.5984446176426,5893.378848091328,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8531.429458994771,20.024719172591812,0,6.883363164626798,0.6658330652777421,2.8,9.236100170605994,4267.245061190263,-1966.610854527993,424.76752421416614,-415.69413979766574,-0.0,-0.0,1315.4448359521448,0.0,5.0,0.018518427269047004,0.0,0,0.23964775182869263,329.99807111111113,-105.13102417996275,0.25461921820397215,10.234850963656214,0.0036223191567376902,259.4317869924113,1.2212750948936466,0.3819680248162572,-2032.650296077235,66.03944154924199,0.14498225455103997,403.23747617282623,21.530048041339903
2025-01-01 00:07:00,2.513952335315924,1.0330503337578605,0.0,0.041899205588598734,0.01721750556263101,0.0,0.02132539776426963,0.0,1.2357718974070413,1.2568550401446135,0.0,0.0,0.0,0.22120217916596283,0.8118481545918976,0.0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.9074327505419929,0,On,0.0035099780701754383,0.0,On,0.0007545736956595477,0.0,On,0.017060845998434642,0,On,0.03340290797709793,0,On,0.2509908596931359,0.18824314476985185,On,Off,0.0,0.0,35.54097440595865,51.666666666666686,46.10666666666668,0.0,50.816813625346136,0.1321949717591977,353.71085390148437,0.0,35.54097440595865,50.58951806945606,50.816813625346136,50.47587029151103,12.43753247303448,HP On,3474.151671243678,20.000000000000057,2.792744921890347,0.0,1.2368165733031622,0.020038466841451368,2.0379833872691906,3454.1132044022265,5893.378848091328,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8531.499815469277,20.024719172591816,0,6.903632838528723,0.7538818613823854,2.8,9.236100170605994,4268.718496139748,-1977.343013423842,407.40062024762904,-415.69413979766585,-0.0,-0.0,1315.4448359521448,0.0,5.0,0.018518427269047004,0.0,0,0.23964775182869263,329.99807111111113,-105.18387125840894,0.25470620301204494,10.23622493880226,0.003623563848678355,259.35851125337234,1.221274179549791,0.3820368201037281,-2043.1082147845352,65.76520136069331,0.14498225455103997,386.6012075924994,20.799412655129654
2025-01-01 00:08:00,2.514605629900436,1.0334723203719887,0.0,0.04191009383167393,0.01722453867286648,0.0,0.02132539776426963,0.0,1.2357718974070413,1.257508334729125,0.0,0.0,0.0,0.22120217916596283,0.8122701412060258,0.0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.9074327505419929,0,On,0.0035099780701754383,0.0,On,0.0007545736956595477,0.0,On,0.017060845998434642,0,On,0.03340290797709793,0,On,0.2509908596931359,0.18824314476985185,On,Off,0.0,0.0,35.47885382831595,51.666666666666686,46.10666666666668,0.0,50.80402955864035,0.1322390203293178,353.7108539014843,0.0,35.47885382831595,50.53488983646638,50.80402955864035,50.40031997537939,12.43753247303448,HP On,3475.566265744034,20.000000000000057,2.7924290312394393,0.0,1.2374592758526977,0.020049058876427328,2.039218244354961,3455.5172068676065,5893.378848091328,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8531.570123898402,20.024719172591816,0,6.922846662604186,0.8384398073288979,2.8,9.236100170605994,4270.0980702506,-1987.517029918639,390.7190491140087,-415.69413979766585,-0.0,-0.0,1315.4448359521448,0.0,5.0,0.018518427269047004,0.0,0,0.23964775182869263,329.99807111111113,-105.21889164791213,0.25479316297069327,10.237597977249951,0.0036248081899921034,259.28525615594407,1.2212732644674271,0.3821020204009409,-2053.0246732824503,65.50764336381125,0.14498225455103997,370.62451328659347,20.09453582741528
2025-01-01 00:09:00,2.5152126504500663,1.0338644169123823,0.0,0.041920210840834436,0.01723107361520637,0.0,0.02132539776426963,0.0,1.2357718974070413,1.2581153552787556,0.0,0.0,0.0,0.22120217916596283,0.8126622377464194,0.0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.9074327505419929,0,On,0.0035099780701754383,0.0,On,0.0007545736956595477,0.0,On,0.017060845998434642,0,On,0.03340290797709793,0,On,0.2509908596931359,0.18824314476985185,On,Off,0.0,0.0,35.41674309045072,51.666666666666686,46.10666666666668,0.0,50.79124537514622,0.1322830986667995,353.71085390148437,0.0,35.41674309045072,50.48027032157932,50.79124537514622,50.32478279479587,12.43753247303448,HP On,3476.880445293692,20.000000000000057,2.7921356273336833,0.0,1.2380564596642647,0.020058895614490996,2.040365448154732,3456.821549679201,5893.378848091328,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8531.640384326985,20.024719172591812,0,6.941053557030768,0.9196617150891893,2.8,9.236100170605994,4271.366955020186,-1997.158324550491,374.69261616571663,-415.69413979766574,-0.0,-0.0,1315.4448359521448,0.0,5.0,0.018518427269047004,0.0,0,0.23964775182869263,329.99807111111113,-105.26418642798511,0.2548800980870773,10.23897007987317,0.0036260521807771774,259.2120216943429,1.221272349646479,0.38216379351294516,-2062.424402324373,65.26607777388223,0.14498225455103997,355.27814250259274,19.41447366312389
