occupants,plug_loads_other,plug_loads_tv,lighting_interior,lighting_garage,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.8,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.576,0.0206,0.0737,0.0737,0.0,0.0,0.0,0.0,0.0438,0,0,0,0
0.8,0.633,0.0394,0.171,0.171,0.0,0.0,0.0,0.0,0.0807,0,0,0,0
0.8,0.633,0.0394,0.171,0.171,0.0,0.0,0.0,0.2,0.0,0,0,0,0
0.8,0.633,0.0394,0.171,0.171,0.0,0.0,0.0,1.0,0.0934,0,0,0,0
0.8,0.638,0.0417,0.178,0.178,0.0,0.0,0.0,0.867,0.383,0,0,0,0
0.76,0.647,0.0473,0.193,0.193,0.0,0.0,0.0,0.0,0.0515,0,0,0,0
0.6,0.609,0.0333,0.129,0.129,0.0,0.0,0.0,0.0,0.0515,0,0,0,0
0.6,0.609,0.0333,0.129,0.129,0.0,0.0,0.0,0.0,0.0515,0,0,0,0
0.6,0.62,0.0387,0.147,0.147,0.0,0.0,0.0,0.2,0.0515,0,0,0,0
0.56,0.654,0.0556,0.203,0.203,0.0,0.0,0.0,1.0,0.0515,0,0,0,0
0.36,0.603,0.0335,0.117,0.117,0.0,0.0,0.0,0.867,0.0515,0,0,0,0
0.24,0.572,0.0203,0.0664,0.0664,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.613,0.0389,0.135,0.135,0.0,0.0,0.0,0.0,0.0515,0,0,0,0
0.4,0.613,0.0426,0.137,0.137,0.0,0.0,0.0,0.0,0.0515,0,0,0,0
0.4,0.613,0.0426,0.137,0.137,0.0,0.0,0.0,0.0,0.0515,0,0,0,0
0.4,0.613,0.0426,0.137,0.137,0.0,0.0,0.0,0.0,0.0515,0,0,0,0
0.4,0.623,0.0494,0.154,0.154,0.0,0.0,0.0,0.0,0.0898,0,0,0,0
0.4,0.664,0.0765,0.22,0.22,0.0,0.0,0.0,0.0,0.0255,0,0,0,0
0.4,0.664,0.0765,0.22,0.22,0.209,0.2,0.0,0.0,0.0515,0,0,0,0
0.4,0.664,0.0765,0.22,0.22,0.122,1.0,0.0,0.0,0.0919,0,0,0,0
0.4,0.664,0.078,0.218,0.218,0.186,1.0,0.0,0.0,0.103,0,0,0,0
0.4,0.664,0.0837,0.212,0.212,0.262,0.667,0.333,0.0,0.0,0,0,0,0
0.4,0.664,0.0837,0.212,0.212,0.494,0.0,1.0,0.0,0.0515,0,0,0,0
0.4,0.664,0.0837,0.212,0.212,0.251,0.0,0.8,0.2,0.258,0,0,0,0
0.4,0.664,0.0846,0.211,0.211,0.0342,0.0,0.0,0.8,0.0515,0,0,0,0
0.44,0.674,0.0951,0.223,0.223,0.228,0.0,0.0,0.0,0.258,0,0,0,0
0.6,0.715,0.124,0.286,0.286,0.0456,0.0,0.0,0.0,0.0515,0,0,0,0
0.6,0.715,0.124,0.286,0.286,0.551,0.0,0.0,0.0,0.103,0,0,0,0
0.6,0.715,0.127,0.285,0.285,0.494,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.715,0.139,0.284,0.284,0.646,0.0,0.0,0.0,0.0515,0,0,0,0
0.6,0.715,0.139,0.284,0.284,0.548,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.715,0.139,0.284,0.284,0.51,0.0,0.0,0.0,0.0,0,0,0,0
0.56,0.705,0.132,0.269,0.269,0.289,0.0,0.0,0.0,0.0515,0,0,0,0
0.4,0.654,0.0946,0.193,0.193,0.251,0.0,0.0,0.0,0.103,0,0,0,0
0.4,0.613,0.0596,0.129,0.129,0.0456,0.0,0.0,0.0,0.155,0,0,0,0
0.4,0.613,0.0596,0.129,0.129,0.274,0.0,0.0,0.0,0.258,0,0,0,0
0.4,0.614,0.0607,0.131,0.131,0.274,0.0,0.0,0.0,0.103,0,0,0,0
0.4,0.621,0.0653,0.139,0.139,0.076,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.621,0.0653,0.139,0.139,0.471,0.0,0.0,0.0,0.0,0,0,0,0
0.44,0.632,0.0752,0.156,0.156,0.635,0.0,0.0,0.0,0.0515,0,0,0,0
0.56,0.67,0.107,0.215,0.215,0.776,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.632,0.0782,0.163,0.163,0.331,0.0,0.0,0.2,0.0,0,0,0,0
0.4,0.632,0.0782,0.163,0.163,0.0,0.0,0.0,0.8,0.0515,0,0,0,0
0.48,0.661,0.103,0.208,0.208,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.764,0.196,0.383,0.383,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.726,0.17,0.356,0.356,0.0,0.0,0.0,0.0,0.0436,0,0,0,0
0.76,0.71,0.155,0.326,0.326,0.0,0.0,0.0,0.0,0.204,0,0,0,0
0.6,0.644,0.0931,0.203,0.203,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.64,0.662,0.12,0.247,0.247,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.734,0.226,0.424,0.424,0.0,0.0,0.0,0.0,0.0426,0,0,0,0
0.84,0.751,0.247,0.462,0.462,0.0,0.0,0.0,0.0,0.0284,0,0,0,0
1.0,0.82,0.331,0.612,0.612,0.0,0.0,0.0,0.0,0.0515,0,0,0,0
1.0,0.818,0.357,0.61,0.61,0.0,0.0,0.0,0.0,0.142,0,0,0,0
1.0,0.809,0.461,0.606,0.606,0.0,0.0,0.0,0.0,0.0524,0,0,0,0
1.0,0.825,0.491,0.643,0.643,0.0,0.0,0.0,0.0,0.103,0,0,0,0
1.0,0.891,0.609,0.792,0.792,0.0,0.0,0.0,0.0,0.0898,0,0,0,0
1.0,0.87,0.601,0.733,0.733,0.0,0.0,0.0,0.0,0.244,0,0,0,0
1.0,0.785,0.568,0.499,0.499,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.785,0.568,0.499,0.499,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.785,0.568,0.499,0.499,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.776,0.562,0.475,0.475,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.739,0.538,0.381,0.381,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.715,0.469,0.337,0.337,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.621,0.19,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.609,0.155,0.138,0.138,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.567,0.0164,0.0496,0.0496,0.0,0.0,0.0,0.0,0.0907,0,0,0,0
1.0,0.589,0.0184,0.0504,0.0504,0.0,0.0,0.0,0.0,0.361,0,0,0,0
1.0,0.589,0.0184,0.0504,0.0504,0.0,0.0,0.0,0.0,0.103,0,0,0,0
1.0,0.589,0.0184,0.0504,0.0504,0.0,0.0,0.0,0.0,0.146,0,0,0,0
0.96,0.589,0.0191,0.0543,0.0543,0.0,0.0,0.0,0.0,0.158,0,0,0,0
0.8,0.589,0.022,0.0696,0.0696,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.589,0.022,0.0696,0.0696,0.0,0.0,0.0,0.0,0.0895,0,0,0,0
0.8,0.589,0.022,0.0696,0.0696,0.0,0.0,0.0,0.0,0.308,0,0,0,0
0.8,0.598,0.0255,0.0899,0.0899,0.0,0.0,0.0,0.0,0.206,0,0,0,0
0.8,0.633,0.0394,0.171,0.171,0.0,0.0,0.0,0.0,0.0415,0,0,0,0
0.76,0.626,0.0371,0.159,0.159,0.0,0.0,0.0,0.0,0.135,0,0,0,0
0.6,0.597,0.0276,0.11,0.11,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.6,0.618,0.0358,0.146,0.146,0.0,0.0,0.0,0.0,0.0402,0,0,0,0
0.6,0.704,0.0682,0.288,0.288,0.0,0.0,0.0,0.0,0.119,0,0,0,0
0.6,0.704,0.0682,0.288,0.288,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.6,0.704,0.0682,0.288,0.288,0.0,0.0,0.0,0.0,0.141,0,0,0,0
0.6,0.696,0.0666,0.274,0.274,0.0,0.0,0.0,0.0,0.15,0,0,0,0
0.6,0.664,0.06,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.664,0.06,0.22,0.22,0.0,0.0,0.0,0.0,0.0898,0,0,0,0
0.6,0.664,0.06,0.22,0.22,0.0,0.0,0.0,0.0,0.102,0,0,0,0
0.6,0.664,0.0619,0.221,0.221,0.0,0.0,0.0,0.0,0.0515,0,0,0,0
0.6,0.664,0.0693,0.225,0.225,0.327,0.2,0.0,0.0,0.0901,0,0,0,0
0.6,0.664,0.0693,0.225,0.225,0.262,1.0,0.0,0.0,0.0901,0,0,0,0
0.6,0.664,0.0693,0.225,0.225,0.361,0.733,0.267,0.0,0.0515,0,0,0,0
0.6,0.664,0.0708,0.224,0.224,0.479,0.0,1.0,0.0,0.0414,0,0,0,0
0.6,0.664,0.0765,0.22,0.22,0.734,0.0,1.0,0.0,0.0965,0,0,0,0
0.6,0.674,0.0826,0.237,0.237,0.57,0.0,1.0,0.0,0.0,0,0,0,0
0.6,0.715,0.107,0.305,0.305,0.308,0.0,0.0,0.0,0.093,0,0,0,0
0.6,0.715,0.109,0.303,0.303,0.11,0.0,0.0,0.0,0.0967,0,0,0,0
0.6,0.715,0.118,0.294,0.294,0.483,0.0,0.0,0.0,0.0,0,0,0,0
0.56,0.705,0.111,0.278,0.278,0.43,0.0,0.0,0.0,0.04,0,0,0,0
0.4,0.664,0.0837,0.212,0.212,0.186,0.0,0.0,0.0,0.0666,0,0,0,0
0.36,0.654,0.0774,0.196,0.196,0.494,0.0,0.0,0.0,0.0,0,0,0,0
0.2,0.613,0.0519,0.128,0.128,0.122,0.0,0.0,0.0,0.116,0,0,0,0
0.24,0.623,0.0591,0.144,0.144,0.308,0.0,0.0,0.0,0.0515,0,0,0,0
0.4,0.664,0.0879,0.207,0.207,0.0228,0.0,0.0,0.0,0.0,0,0,0,0
0.44,0.674,0.0982,0.222,0.222,0.198,0.0,0.0,0.0,0.0515,0,0,0,0
0.6,0.715,0.139,0.284,0.284,0.319,0.0,0.0,0.0,0.103,0,0,0,0
0.6,0.715,0.139,0.284,0.284,0.221,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.715,0.139,0.284,0.284,0.221,0.0,0.0,0.0,0.0515,0,0,0,0
0.64,0.715,0.141,0.285,0.285,0.601,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.705,0.138,0.273,0.273,0.163,0.0,0.0,0.0,0.103,0,0,0,0
0.8,0.674,0.112,0.225,0.225,0.297,0.0,0.0,0.0,0.0515,0,0,0,0
0.76,0.705,0.138,0.273,0.273,0.24,0.0,0.0,0.0,0.103,0,0,0,0
0.6,0.667,0.106,0.213,0.213,0.354,0.0,0.0,0.0,0.206,0,0,0,0
0.6,0.68,0.115,0.228,0.228,0.24,0.0,0.0,0.0,0.0515,0,0,0,0
0.6,0.68,0.115,0.228,0.228,0.536,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.68,0.115,0.228,0.228,0.122,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.67,0.107,0.215,0.215,0.49,0.0,0.0,0.0,0.0,0,0,0,0
0.68,0.661,0.103,0.208,0.208,0.221,0.0,0.0,0.0,0.0402,0,0,0,0
1.0,0.774,0.203,0.389,0.389,0.35,0.0,0.0,0.0,0.0134,0,0,0,0
1.0,0.774,0.203,0.389,0.389,0.228,0.0,0.0,0.0,0.0515,0,0,0,0
0.96,0.764,0.196,0.383,0.383,0.308,0.0,0.0,0.0,0.0939,0,0,0,0
0.8,0.726,0.17,0.356,0.356,0.0228,0.0,0.0,0.0,0.0989,0,0,0,0
0.8,0.726,0.17,0.356,0.356,0.449,0.0,0.0,0.0,0.0,0,0,0,0
0.76,0.71,0.155,0.326,0.326,0.0342,0.0,0.0,0.0,0.0515,0,0,0,0
0.6,0.662,0.12,0.247,0.247,0.0,0.0,0.0,0.0,0.0515,0,0,0,0
0.6,0.734,0.226,0.424,0.424,0.0,0.0,0.0,0.0,0.103,0,0,0,0
0.6,0.734,0.226,0.424,0.424,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.734,0.226,0.424,0.424,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.733,0.243,0.423,0.423,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.726,0.313,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.64,0.743,0.342,0.458,0.458,0.0,0.0,0.0,0.0,0.0385,0,0,0,0
0.76,0.792,0.431,0.569,0.569,0.0,0.0,0.0,0.0,0.0257,0,0,0,0
0.6,0.723,0.327,0.406,0.406,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.711,0.384,0.349,0.349,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.711,0.384,0.349,0.349,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.64,0.726,0.421,0.379,0.379,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.776,0.562,0.475,0.475,0.0,0.0,0.0,0.0,0.0901,0,0,0,0
0.8,0.739,0.538,0.381,0.381,0.0,0.0,0.0,0.0,0.103,0,0,0,0
0.8,0.739,0.538,0.381,0.381,0.0,0.0,0.0,0.0,0.0515,0,0,0,0
0.8,0.739,0.538,0.381,0.381,0.0,0.0,0.0,0.0,0.142,0,0,0,0
0.8,0.729,0.496,0.371,0.371,0.0,0.0,0.0,0.0,0.528,0,0,0,0
0.8,0.692,0.328,0.333,0.333,0.0,0.0,0.0,0.0,0.0961,0,0,0,0
0.76,0.666,0.266,0.277,0.277,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.64,0.567,0.019,0.0523,0.0523,0.221,0.2,0.0,0.0,0.0,0,0,0,0
0.8,0.589,0.0318,0.0641,0.0641,0.897,1.0,0.0,0.0,0.0,0,0,0,0
0.8,0.589,0.0318,0.0641,0.0641,0.658,1.0,0.0,0.0,0.0,0,0,0,0
0.84,0.589,0.0298,0.0622,0.0622,0.361,0.667,0.333,0.0,0.0515,0,0,0,0
1.0,0.589,0.022,0.0543,0.0543,0.285,0.0,1.0,0.0,0.0,0,0,0,0
1.0,0.589,0.022,0.0543,0.0543,0.0532,0.0,0.8,0.0,0.0515,0,0,0,0
1.0,0.589,0.022,0.0543,0.0543,0.221,0.0,0.0,0.0,0.0515,0,0,0,0
1.0,0.589,0.021,0.0533,0.0533,0.0532,0.0,0.0,0.0,0.0415,0,0,0,0
1.0,0.589,0.0173,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0969,0,0,0,0
1.0,0.589,0.0173,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0173,0.0493,0.0493,0.0,0.0,0.0,0.0,0.134,0,0,0,0
1.0,0.589,0.0171,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0515,0,0,0,0
1.0,0.589,0.0163,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0163,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0415,0,0,0,0
1.0,0.589,0.0163,0.0493,0.0493,0.0,0.0,0.0,0.0,0.125,0,0,0,0
1.0,0.589,0.0167,0.0496,0.0496,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0184,0.0504,0.0504,0.0,0.0,0.0,0.0,0.0424,0,0,0,0
1.0,0.589,0.0184,0.0504,0.0504,0.0,0.0,0.0,0.0,0.164,0,0,0,0
1.0,0.589,0.0184,0.0504,0.0504,0.0,0.0,0.0,0.0,0.0515,0,0,0,0
1.0,0.589,0.0191,0.0543,0.0543,0.0,0.0,0.0,0.0,0.0971,0,0,0,0
1.0,0.589,0.022,0.0696,0.0696,0.0,0.0,0.0,0.0,0.0416,0,0,0,0
1.0,0.589,0.022,0.0696,0.0696,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.022,0.0696,0.0696,0.0,0.0,0.0,0.0,0.0515,0,0,0,0
1.0,0.598,0.0255,0.0899,0.0899,0.0,0.0,0.0,0.0,0.0921,0,0,0,0
0.96,0.626,0.0371,0.159,0.159,0.0,0.0,0.0,0.0,0.119,0,0,0,0
0.8,0.604,0.03,0.122,0.122,0.0,0.0,0.0,0.0,0.0515,0,0,0,0
0.8,0.633,0.0394,0.171,0.171,0.0,0.0,0.0,0.0,0.0416,0,0,0,0
0.8,0.656,0.0487,0.21,0.21,0.0,0.0,0.0,0.0,0.172,0,0,0,0
0.8,0.751,0.0856,0.368,0.368,0.0,0.0,0.0,0.0,0.206,0,0,0,0
0.8,0.751,0.0856,0.368,0.368,0.0,0.0,0.0,0.0,0.0395,0,0,0,0
0.8,0.751,0.0856,0.368,0.368,0.0,0.0,0.0,0.0,0.0526,0,0,0,0
0.8,0.754,0.0894,0.372,0.372,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.766,0.104,0.39,0.39,0.0,0.0,0.0,0.0,0.0909,0,0,0,0
0.76,0.756,0.0998,0.373,0.373,0.0,0.0,0.0,0.0,0.0525,0,0,0,0
0.6,0.715,0.0821,0.305,0.305,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.56,0.705,0.0796,0.289,0.289,0.0646,0.2,0.0,0.0,0.0,0,0,0,0
0.4,0.664,0.0693,0.225,0.225,0.361,1.0,0.0,0.0,0.0,0,0,0,0
0.4,0.664,0.0693,0.225,0.225,0.285,1.0,0.0,0.0,0.0515,0,0,0,0
0.4,0.664,0.0693,0.225,0.225,0.426,0.667,0.333,0.0,0.103,0,0,0,0
0.44,0.674,0.0768,0.241,0.241,0.395,0.0,1.0,0.0,0.0515,0,0,0,0
0.6,0.715,0.107,0.305,0.305,0.297,0.0,1.0,0.0,0.0515,0,0,0,0
0.56,0.705,0.101,0.288,0.288,0.319,0.0,1.0,0.0,0.0,0,0,0,0
0.4,0.664,0.0765,0.22,0.22,0.274,0.0,1.0,0.0,0.0,0,0,0,0
0.4,0.664,0.078,0.218,0.218,0.483,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.664,0.0837,0.212,0.212,0.814,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.664,0.0837,0.212,0.212,0.456,0.0,0.0,0.0,0.0515,0,0,0,0
0.4,0.664,0.0837,0.212,0.212,0.536,0.0,0.0,0.0,0.0,0,0,0,0
0.36,0.654,0.0774,0.196,0.196,0.0646,0.0,0.0,0.0,0.0,0,0,0,0
0.2,0.613,0.0519,0.128,0.128,0.262,0.0,0.0,0.0,0.0515,0,0,0,0
0.2,0.613,0.0519,0.128,0.128,0.506,0.0,0.0,0.0,0.103,0,0,0,0
0.2,0.613,0.0519,0.128,0.128,0.0456,0.0,0.0,0.0,0.103,0,0,0,0
0.2,0.613,0.0529,0.128,0.128,0.525,0.0,0.0,0.0,0.0515,0,0,0,0
0.2,0.613,0.057,0.127,0.127,0.342,0.0,0.0,0.0,0.103,0,0,0,0
0.2,0.613,0.057,0.127,0.127,0.338,0.0,0.0,0.0,0.0,0,0,0,0
0.2,0.613,0.057,0.127,0.127,0.0875,0.0,0.0,0.0,0.0515,0,0,0,0
0.2,0.613,0.0575,0.128,0.128,0.38,0.0,0.0,0.0,0.103,0,0,0,0
0.24,0.623,0.0683,0.145,0.145,0.0,0.0,0.0,0.0,0.3,0,0,0,0
0.4,0.664,0.103,0.209,0.209,0.0,0.0,0.0,0.0,0.136,0,0,0,0
0.4,0.664,0.103,0.209,0.209,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.667,0.106,0.213,0.213,0.0,0.0,0.0,0.0,0.0425,0,0,0,0
0.4,0.68,0.115,0.228,0.228,0.0,0.0,0.0,0.0,0.0851,0,0,0,0
0.4,0.68,0.115,0.228,0.228,0.0,0.0,0.0,0.0,0.0515,0,0,0,0
0.4,0.68,0.115,0.228,0.228,0.0,0.0,0.0,0.0,0.0942,0,0,0,0
0.4,0.684,0.12,0.237,0.237,0.0,0.0,0.0,0.0,0.188,0,0,0,0
0.44,0.717,0.153,0.299,0.299,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.774,0.203,0.389,0.389,0.0,0.0,0.0,0.0,0.0375,0,0,0,0
0.6,0.774,0.203,0.389,0.389,0.0,0.0,0.0,0.2,0.0375,0,0,0,0
0.6,0.781,0.212,0.414,0.414,0.0,0.0,0.0,1.0,0.0515,0,0,0,0
0.6,0.809,0.248,0.51,0.51,0.0,0.0,0.0,0.867,0.196,0,0,0,0
0.6,0.809,0.248,0.51,0.51,0.0,0.0,0.0,0.0,0.139,0,0,0,0
0.6,0.809,0.248,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.56,0.794,0.243,0.493,0.493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.44,0.751,0.247,0.462,0.462,0.0,0.0,0.0,0.0,0.0515,0,0,0,0
0.64,0.838,0.352,0.649,0.649,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.907,0.436,0.799,0.799,0.0,0.0,0.0,0.0,0.0934,0,0,0,0
0.8,0.903,0.471,0.797,0.797,0.0,0.0,0.0,0.2,0.233,0,0,0,0
0.8,0.891,0.609,0.792,0.792,0.0,0.0,0.0,0.8,0.0,0,0,0,0
0.8,0.891,0.609,0.792,0.792,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.891,0.609,0.792,0.792,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.885,0.638,0.763,0.763,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.86,0.752,0.649,0.649,0.0,0.0,0.0,0.0,0.0401,0,0,0,0
0.84,0.875,0.788,0.678,0.678,0.0,0.0,0.0,0.0,0.0935,0,0,0,0
1.0,0.934,0.936,0.798,0.798,0.0,0.0,0.0,0.2,0.0,0,0,0,0
1.0,0.919,0.926,0.759,0.759,0.0,0.0,0.0,0.8,0.179,0,0,0,0
1.0,0.857,0.887,0.602,0.602,0.0,0.0,0.0,0.0,0.194,0,0,0,0
