Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.1320854035640742,0.33465773082259487,0.4410810810810811,0.018868090059401234,0.0055776288470432474,0.007351351351351351,0.08036107866166456,0.5754743249024097,0.44625,0.03,0.0,0.4410810810810811,0.0,0.3259077308225949,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.02105986842105263,0.0,On,0.059301210240611926,0,On,0.02427073751095725,0,On,0.3929191272407049,0.29468934543052855,On,0.06078566145231338,0,On,0.055874284842345696,0,On,0,0,Off,On,12403.551333333333,18.888888888888914,0.925,0.0,12.926812252252251,0.44625,1,11957.301333333333,11957.301333333333,Off,0.0,21.111111111111143,0,0.0,0.03,0.0,0.0,0,0,0,4085.9974311111114,Off,0.0,0,82.01679127961904,51.666666666666686,46.10666666666668,0.0,48.96026621719354,0.0,0.0,0.0,128.15123637440476,48.9797954467458,48.989560061521935,48.96026621719354,12.43753247303448,18.411917171481736,0.0,2.8,9.236100170605994,10491.86299041161,-2563.6017314195533,-0.0,-0.0,709.6699610292325,0.0,3.0,0.12600177578775879,0.0,0.0,1.6305943185807774,197.99884266666666,-57.756572531404075,0.2184451747444913,8.568923853898646,0.002815093599009023,-22.154418713743333,1.2250498511459078
2025-01-01 00:01:00,1.1320854035640742,0.33465773082259487,0.4410810810810811,0.018868090059401234,0.0055776288470432474,0.007351351351351351,0.08036107866166456,0.5754743249024097,0.44625,0.03,0.0,0.4410810810810811,0.0,0.3259077308225949,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.02105986842105263,0.0,On,0.059301210240611926,0,On,0.02427073751095725,0,On,0.3929191272407049,0.29468934543052855,On,0.06078566145231338,0,On,0.055874284842345696,0,On,0,0,Off,On,12403.551333333333,18.888888888888914,0.925,0.0,12.926812252252251,0.44625,1,11957.301333333333,11957.301333333333,Off,0.0,21.111111111111143,0,0.0,0.03,0.0,0.0,0,0,0,4085.9974311111114,Off,0.0,0,81.4100088994528,51.666666666666686,46.10666666666668,0.0,48.94220963466107,0.0,0.0,0.0,127.20313890539501,48.96275707080042,48.97303078887011,48.94220963466107,12.43753247303448,18.620993057522337,0.0,2.8,9.236100170605994,10424.930028495039,-2610.59252213787,-0.0,-0.0,709.6699610292325,0.0,3.0,0.12661574007015813,0.0,0.0,1.6385396563701293,197.99884266666666,-77.69874372965664,0.21622376039411345,8.689447210769673,0.0028149876349004917,-23.008786023725357,1.2277480541658237
2025-01-01 00:02:00,1.1320854035640742,0.33465773082259487,0.4410810810810811,0.018868090059401234,0.0055776288470432474,0.007351351351351351,0.08036107866166456,0.5754743249024097,0.44625,0.03,0.0,0.4410810810810811,0.0,0.3259077308225949,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.02105986842105263,0.0,On,0.059301210240611926,0,On,0.02427073751095725,0,On,0.3929191272407049,0.29468934543052855,On,0.06078566145231338,0,On,0.055874284842345696,0,On,0,0,Off,On,12403.551333333333,18.888888888888914,0.925,0.0,12.926812252252251,0.44625,1,11957.301333333333,11957.301333333333,Off,0.0,21.111111111111143,0,0.0,0.03,0.0,0.0,0,0,0,4085.9974311111114,Off,0.0,0,80.82212338668442,51.666666666666686,46.10666666666668,0.0,48.92428737075391,0.0,0.0,0.0,126.2845677916944,48.945844749363516,48.95662343866832,48.92428737075391,12.43753247303448,18.823152470850122,0.0,2.8,9.236100170605994,10359.790168673138,-2656.336211344509,-0.0,-0.0,709.6699610292325,0.0,3.0,0.12720887897174404,0.0,0.0,1.6462154920240994,197.99884266666666,-97.09491434491812,0.21349808745155713,8.783610944095248,0.0028148778262278356,-23.830772498207928,1.2268980544716437
2025-01-01 00:03:00,1.1320854035640742,0.33465773082259487,0.4410810810810811,0.018868090059401234,0.0055776288470432474,0.007351351351351351,0.08036107866166456,0.5754743249024097,0.44625,0.03,0.0,0.4410810810810811,0.0,0.3259077308225949,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.02105986842105263,0.0,On,0.059301210240611926,0,On,0.02427073751095725,0,On,0.3929191272407049,0.29468934543052855,On,0.06078566145231338,0,On,0.055874284842345696,0,On,0,0,Off,On,12403.551333333333,18.888888888888914,0.925,0.0,12.926812252252251,0.44625,1,11957.301333333333,11957.301333333333,Off,0.0,21.111111111111143,0,0.0,0.03,0.0,0.0,0,0,0,4085.9974311111114,Off,0.0,0,80.25218811541576,51.666666666666686,46.10666666666668,0.0,48.90649525716533,0.0,0.0,0.0,125.39404393033713,48.92905455675197,48.940334206545295,48.90649525716533,12.43753247303448,19.01874428163829,0.0,2.8,9.236100170605994,10296.347743861224,-2700.8808426490377,-0.0,-0.0,709.6699610292325,0.0,3.0,0.12778225445500266,0.0,0.0,1.6536355684442114,197.99884266666666,-115.99270785230388,0.21089708262556509,8.87388750371363,0.002814764015858159,-24.621864813169175,1.226076794101466
2025-01-01 00:04:00,0.6858354035640742,0.33465773082259487,0.0,0.011430590059401237,0.0055776288470432474,0.0,0.08036107866166456,0.5754743249024097,0.0,0.03,0.0,0.0,0.0,0.3259077308225949,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.02105986842105263,0.0,On,0.059301210240611926,0,On,0.02427073751095725,0,On,0.3929191272407049,0.29468934543052855,On,0.06078566145231338,0,On,0.055874284842345696,0,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,11957.301333333333,Off,0.0,21.111111111111143,0,0.0,0.03,0.0,0.0,0,0,0,4085.9974311111114,Off,0.0,0,79.69936334536133,51.666666666666686,46.10666666666668,0.0,48.88882933428938,0.0,0.0,0.0,124.53025522712709,48.91238276393716,48.924159478761055,48.88882933428938,12.43753247303448,19.208077721278443,0.0,2.8,9.236100170605994,-2165.9580691127253,-2744.2684795491655,-0.0,-0.0,709.6699610292325,0.0,3.0,0.12833681025710902,0.0,0.0,1.6608120985732295,197.99884266666666,-131.3595505927921,0.208412609071154,8.961834021101556,0.002814646348646823,-25.38349912142838,1.2252828639191418
2025-01-01 00:05:00,0.6858354035640742,0.33465773082259487,0.0,0.011430590059401237,0.0055776288470432474,0.0,0.08036107866166456,0.5754743249024097,0.0,0.03,0.0,0.0,0.0,0.3259077308225949,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.02105986842105263,0.0,On,0.059301210240611926,0,On,0.02427073751095725,0,On,0.3929191272407049,0.29468934543052855,On,0.06078566145231338,0,On,0.055874284842345696,0,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,11957.301333333333,Off,0.0,21.111111111111143,0,0.0,0.03,0.0,0.0,0,0,0,4085.9974311111114,Off,0.0,0,79.99835808747724,51.666666666666686,46.10666666666668,0.0,48.871285827665666,0.0,0.0,0.0,124.99743451168318,48.895825816340235,48.908095810677516,48.871285827665666,12.43753247303448,19.080056949881993,0.0,2.8,9.236100170605994,-2129.2657712383466,-2714.9023793030888,-0.0,-0.0,709.6699610292325,0.0,3.0,0.12796189012636935,0.0,0.0,1.6559602412776988,197.99884266666666,-124.03335296449016,0.21007396974787076,8.902097535690029,0.002814524963004477,-24.786884129067467,1.2258197282566972
2025-01-01 00:06:00,0.6858354035640742,0.33465773082259487,0.0,0.011430590059401237,0.0055776288470432474,0.0,0.08036107866166456,0.5754743249024097,0.0,0.03,0.0,0.0,0.0,0.3259077308225949,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.02105986842105263,0.0,On,0.059301210240611926,0,On,0.02427073751095725,0,On,0.3929191272407049,0.29468934543052855,On,0.06078566145231338,0,On,0.055874284842345696,0,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,11957.301333333333,Off,0.0,21.111111111111143,0,0.0,0.03,0.0,0.0,0,0,0,4085.9974311111114,Off,0.0,0,80.28513388980923,51.666666666666686,46.10666666666668,0.0,48.853677070834486,0.0,0.0,0.0,125.44552170282692,48.8792067548183,48.891971596810215,48.853677070834486,12.43753247303448,18.956527913389145,0.0,2.8,9.236100170605994,-2094.18736177321,-2686.6809333821225,-0.0,-0.0,709.6699610292325,0.0,3.0,0.12759992116764884,0.0,0.0,1.6512759856479493,197.99884266666666,-117.17638942031965,0.21169108126072167,8.844701245056843,0.002814406482329097,-24.21063049692618,1.2263382032857377
2025-01-01 00:07:00,0.6858354035640742,0.33465773082259487,0.0,0.011430590059401237,0.0055776288470432474,0.0,0.08036107866166456,0.5754743249024097,0.0,0.03,0.0,0.0,0.0,0.3259077308225949,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.02105986842105263,0.0,On,0.059301210240611926,0,On,0.02427073751095725,0,On,0.3929191272407049,0.29468934543052855,On,0.06078566145231338,0,On,0.055874284842345696,0,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,11957.301333333333,Off,0.0,21.111111111111143,0,0.0,0.03,0.0,0.0,0,0,0,4085.9974311111114,Off,0.0,0,80.56056929293145,51.666666666666686,46.10666666666668,0.0,48.836005757684575,0.0,0.0,0.0,125.87588952020539,48.862528117764874,48.875789297805035,48.836005757684575,12.43753247303448,18.83716572679629,0.0,2.8,9.236100170605994,-2060.123764596798,-2659.5182494290652,-0.0,-0.0,709.6699610292325,0.0,3.0,0.12724997499028948,0.0,0.0,1.6467473173411438,197.99884266666666,-110.27547619696523,0.21326687494622848,8.78947365012106,0.0028142908050584913,-23.65331844096807,1.2268396068789726
2025-01-01 00:08:00,0.6858354035640742,0.33465773082259487,0.0,0.011430590059401237,0.0055776288470432474,0.0,0.08036107866166456,0.5754743249024097,0.0,0.03,0.0,0.0,0.0,0.3259077308225949,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.02105986842105263,0.0,On,0.059301210240611926,0,On,0.02427073751095725,0,On,0.3929191272407049,0.29468934543052855,On,0.06078566145231338,0,On,0.055874284842345696,0,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,11957.301333333333,Off,0.0,21.111111111111143,0,0.0,0.03,0.0,0.0,0,0,0,4085.9974311111114,Off,0.0,0,80.82535550877274,51.666666666666686,46.10666666666668,0.0,48.818274388458335,0.0,0.0,0.0,126.2896179824574,48.84579226106321,48.859551197365654,48.818274388458335,12.43753247303448,18.721715138784262,0.0,2.8,9.236100170605994,-2027.4034954491513,-2633.34570860669,-0.0,-0.0,709.6699610292325,0.0,3.0,0.1269113243404556,0.0,0.0,1.6423648249345848,197.99884266666666,-103.72774787169361,0.21480351558040064,8.735608522237,0.002814177836787543,-23.11382683119792,1.2273249700221813
2025-01-01 00:09:00,0.6858354035640742,0.33465773082259487,0.0,0.011430590059401237,0.0055776288470432474,0.0,0.08036107866166456,0.5754743249024097,0.0,0.03,0.0,0.0,0.0,0.3259077308225949,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.02105986842105263,0.0,On,0.059301210240611926,0,On,0.02427073751095725,0,On,0.3929191272407049,0.29468934543052855,On,0.06078566145231338,0,On,0.055874284842345696,0,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,11957.301333333333,Off,0.0,21.111111111111143,0,0.0,0.03,0.0,0.0,0,0,0,4085.9974311111114,Off,0.0,0,81.08010307101496,51.666666666666686,46.10666666666668,0.0,48.80048531102866,0.0,0.0,0.0,126.68766104846087,48.829001397002436,48.84325943998933,48.80048531102866,12.43753247303448,18.609950822594787,0.0,2.8,9.236100170605994,-1995.9633740302602,-2608.102635590596,-0.0,-0.0,709.6699610292325,0.0,3.0,0.12658332727830177,0.0,0.0,1.6381202010575362,197.99884266666666,-97.53069946889636,0.21630289522488214,8.682997955694708,0.0028140674887849808,-22.591163243387975,1.2277952024454724
