Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.8494604035640742,0.3346577308225948,0.16172972972972974,0.8494604035640742,0.33465773082259487,0.1617297297297297,0.08036107866166456,0.5754743249024098,0.163625,0.029999999999999995,0.0,0.16172972972972974,0.0,0.3259077308225949,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.02105986842105263,0.0,0.059301210240611926,0.0,0.02427073751095725,0.0,0.3929191272407049,0.29468934543052855,0.06078566145231338,0.0,0.055874284842345696,0.0,0.0,0.0,4547.968822222222,18.888888888888914,0.33916666666666667,0.0,4.739831159159158,0.163625,0.36666666666666664,4384.343822222222,11957.301333333333,0.0,21.111111111111143,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4085.9974311111114,0.0,0.0,80.07111971914716,51.66666666666668,46.10666666666668,0.0,48.45086981066935,0.0,0.0,0.0,125.11112456116743,48.48623614482373,48.50391931190092,48.45086981066935,12.43753247303448,18.643021956112584,-0.054199656699236286,2.8,9.236100170605994,2539.9088244623254,-2616.023942113207,0.0,0.0,709.6699610292325,0.0,3.0,0.12667962423693682,0.0,0.0,1.6393663840788881,197.99884266666666,-101.70601667592315,0.2157429363795691,8.695276647801554,0.002811954823304443,-21.880648781052187,1.2275997698897383
2025-01-01 01:00:00,0.8562694560641472,0.3338772711877932,0.14702702702702702,0.8562694560641472,0.3338772711877932,0.14702702702702702,0.0787815885300856,0.5987378675340614,0.14875,0.029999999999999995,0.0,0.14702702702702702,0.0,0.3251272711877932,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.01948037828947368,0.0,0.059301210240611926,0.0,0.02427073751095725,0.0,0.3929191272407049,0.29468934543052855,0.07344934092154533,0.0,0.06751476085116773,0.0,0.0,0.0,4134.517111111111,18.888888888888914,0.30833333333333335,0.0,4.308937417417416,0.14875,0.3333333333333333,3985.7671111111113,11957.301333333333,0.0,21.111111111111143,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4085.9974311111114,0.0,0.0,77.70566600803522,51.66666666666668,46.10666666666668,0.0,47.46516238086603,0.0,0.0,0.0,121.41510313755502,47.50315712094,47.52215449097698,47.46516238086603,12.43753247303448,18.541457364064556,-0.07516226029062831,2.5,9.236100170605994,2349.7333585387855,-2394.8946808026303,0.0,0.0,707.0498580512514,0.0,3.0,0.11462751174442384,0.0,0.0,1.4833994857211172,197.99884266666666,-96.93892982094641,0.2167887972866792,8.64314975784177,0.002807564812202047,2.2728235849095397,1.2280899978305384
2025-01-01 02:00:00,0.8309246877396909,0.3330968115529916,0.14702702702702702,0.8309246877396909,0.3330968115529916,0.14702702702702702,0.0787815885300856,0.5733930992096052,0.14875,0.029999999999999995,0.0,0.14702702702702702,0.0,0.3243468115529916,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.01948037828947368,0.0,0.059301210240611926,0.0,0.02427073751095725,0.0,0.3929191272407049,0.29468934543052855,0.06078566145231338,0.0,0.055874284842345696,0.0,0.0,0.0,4134.517111111111,18.888888888888914,0.30833333333333335,0.0,4.308937417417416,0.14875,0.3333333333333333,3985.7671111111113,11957.301333333333,0.0,21.111111111111143,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4085.9974311111114,0.0,0.0,74.84170305396904,51.66666666666668,46.10666666666668,0.0,46.522585536181204,0.0,0.0,0.0,116.94016102182664,46.5520372469107,46.566763102275445,46.522585536181204,12.43753247303448,18.657981891676442,-0.051624456153773694,1.6500000000000001,9.236100170605994,2423.6593053851693,-2319.028140076033,0.0,0.0,706.0092452048491,0.0,3.0,0.10414071006792186,0.0,0.0,1.34768934094831,197.99884266666666,-97.83891085475781,0.21568278491571188,8.70459039998513,0.00281366493835267,37.04493621359306,1.2275952325595747
2025-01-01 03:00:00,0.86057273695029,0.3323163519181899,0.19309278264345547,0.8605727369502899,0.3323163519181899,0.19309278264345547,0.07772859510903297,0.596656641841257,0.1561875,0.029999999999999995,0.03871440426507711,0.15437837837837837,0.0,0.32356635191818994,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.018427384868421052,0.0,0.059301210240611926,0.0,0.02427073751095725,0.0,0.3929191272407049,0.29468934543052855,0.07344934092154533,0.0,0.06751476085116773,0.0,0.0,0.0,4341.242966666667,18.888888888888914,0.32375000000000004,0.0,4.524384288288288,0.1561875,0.35,4185.055466666667,11957.301333333333,0.0,21.111111111111143,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4085.9974311111114,879.2133333333333,0.0,90.00821001306933,51.66666666666668,46.10666666666668,0.0,52.048551646078295,0.0,0.0,879.2133333333333,140.63782814542083,52.077574307244205,52.09208563782717,52.048551646078295,12.43753247303448,18.587728891818198,-0.05619816439491672,1.6500000000000001,9.236100170605994,2513.4738588348278,-2432.3408787412536,0.0,0.0,697.3321774187276,0.0,2.9002499999999998,0.10987663931163101,0.0,0.0,1.421918244295894,191.415381148,-92.76040650931256,0.21730257056935953,8.682111981734238,0.0028225098077179407,-18.923819338959184,1.2278840054512083
2025-01-01 04:00:00,1.0883395838248822,0.33153589228338826,0.29405405405405405,1.0883395838248822,0.33153589228338826,0.29405405405405405,0.07772859510903297,0.6831109887158491,0.2975,0.029999999999999995,0.0,0.29405405405405405,0.0,0.3227858922833883,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.018427384868421052,0.0,0.059301210240611926,0.0,0.02427073751095725,0.0,0.3929191272407049,0.29468934543052855,0.11903858701078035,0.0,0.109420474482927,0.0,0.0,0.0,8269.034222222223,21.16666666666671,0.6166666666666667,0.0,8.617874834834833,0.2975,0.6666666666666666,7971.5342222222225,11957.301333333333,0.0,22.16666666666671,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4085.9974311111114,0.0,0.0,82.62684378471323,51.66666666666668,46.10666666666668,0.0,51.429415466174596,0.0,0.0,0.0,129.1044434136144,51.46023624882995,51.475646640157635,51.429415466174596,12.43753247303448,20.66465270131786,-0.18432150546179848,0.55,9.236100170605994,5592.016850465802,-3152.29084710201,0.0,0.0,636.9414114829921,0.0,2.0010000000000003,0.11941236894398265,0.0,0.0,1.545320525452836,132.0652280586667,-161.66793613740157,0.18974819429753412,9.61120714659103,0.0028038849196160695,-16.518888478128677,1.2186492141540424
2025-01-01 05:00:00,1.1132871925792032,0.33153589228338826,0.22054054054054054,1.1132871925792032,0.33153589228338826,0.2205405405405405,0.07983458195113823,0.780327610628065,0.223125,0.029999999999999995,0.0,0.22054054054054054,0.0,0.3227858922833883,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.020533371710526313,0.0,0.059301210240611926,0.0,0.02427073751095725,0.0,0.3929191272407049,0.29468934543052855,0.16969330488770817,0.0,0.1559823785182151,0.0,0.0,0.0,6201.775666666666,21.16666666666671,0.4625,0.0,6.4634061261261255,0.223125,0.5,5978.650666666666,11957.301333333333,0.0,22.16666666666671,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4085.9974311111114,0.0,0.0,79.43590329494847,51.66666666666668,46.10666666666668,0.0,50.42144737393808,0.0,0.0,0.0,124.11859889835699,50.45239651919266,50.46787109181996,50.42144737393808,12.43753247303448,20.8460581996591,-0.07243455005177839,-0.25000000000000006,9.236100170605994,3427.9428080676184,-3292.1899252411613,0.0,0.0,639.0473983250973,0.0,2.0010000000000003,0.11858299581369164,0.0,0.0,1.534587572637043,132.0652280586667,-120.690331682984,0.1883274140482732,9.704390732162357,0.0028169849552165823,1.4854262145959074,1.2172732391080803
2025-01-01 06:00:00,1.1028346801786004,0.3409065998594544,0.20583783783783785,1.1028346801786004,0.3409065998594544,0.20583783783783782,0.11292960403000708,0.7516550761485934,0.20825,0.029999999999999995,0.0,0.20583783783783785,0.0,0.3321565998594544,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.02316585526315789,0.0,0.08976374876684919,0.0,0.03171223721950546,0.0,0.4033321783159886,0.30249913373699133,0.14436594594924426,0.0,0.13270142650057104,0.0,0.0,0.0,5788.323955555555,21.16666666666671,0.4316666666666667,0.0,6.032512384384384,0.20825,0.4666666666666667,5580.073955555555,11957.301333333333,0.0,22.16666666666671,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4085.9974311111114,0.0,0.0,74.61933343175045,51.66666666666668,46.10666666666668,0.0,49.2823049887298,0.045917162164848105,119.34467870986468,0.0,116.59270848711007,48.665159785724725,49.283455601253785,48.355436571698206,12.43753247303448,20.865803280323476,-0.05443443258529991,0.3,9.236100170605994,3109.988950432557,-3221.190361680788,0.0,0.0,651.650515350666,0.0,1.3995000000000002,0.11919566639118227,0.0,0.0,1.542516168536363,92.36646010400001,-108.7951587928764,0.1867356505722154,9.690560873851217,0.0027965607685782328,-98.51106701362625,1.2172062652651296
2025-01-01 07:00:00,0.9169244002746005,0.3346577308225948,0.22789189189189188,0.9169244002746005,0.33465773082259487,0.22789189189189188,0.08088757537219088,0.5754743249024098,0.2305625,0.029999999999999995,0.0,0.22789189189189188,0.0,0.3259077308225949,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.021586365131578945,0.0,0.059301210240611926,0.0,0.02427073751095725,0.0,0.3929191272407049,0.29468934543052855,0.06078566145231338,0.0,0.055874284842345696,0.0,0.0,0.0,6408.501522222223,21.16666666666671,0.47791666666666666,0.0,6.678852996996996,0.2305625,0.5166666666666667,6177.939022222223,11957.301333333333,0.0,22.16666666666671,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4085.9974311111114,0.0,0.0,71.90855374965804,51.66666666666668,46.10666666666668,0.0,48.27091346419537,0.0,0.0,0.0,112.35711523384069,47.62650973704176,48.27091346419537,47.30430787346496,12.43753247303448,20.846003396659956,-0.07174538461905958,-0.55,9.236100170605994,3449.0176143420745,-3441.2304920881284,0.0,0.0,578.1312296810921,7.376977994401797,0.9990000000000001,0.12194137364931483,0.0,0.0,1.5780484824867502,65.933614608,-96.38464547311084,0.18534413772553365,9.654274016080826,0.002772144670226093,-42.717023252379235,1.2173064080149902
2025-01-01 08:00:00,0.9201375460157396,0.33543819045739653,0.2662147666553049,0.9201375460157395,0.33543819045739653,0.2662147666553049,0.07562260826692771,0.5765149377488119,0.238,0.029999999999999995,0.030971523412061684,0.23524324324324325,0.0,0.32668819045739655,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.016321398026315787,0.0,0.059301210240611926,0.0,0.02427073751095725,0.0,0.3929191272407049,0.29468934543052855,0.06078566145231338,0.0,0.055874284842345696,0.0,0.0,0.0,6615.227377777777,21.16666666666671,0.49333333333333335,0.0,6.8942998678678675,0.238,0.5333333333333333,6377.227377777777,11957.301333333333,0.0,22.16666666666671,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4085.9974311111114,703.3706666666666,0.0,69.92407575475471,51.66666666666668,46.10666666666668,0.0,47.427837038677694,0.0,0.0,703.3706666666666,109.25636836680422,46.886246684368054,47.427837038677694,46.61545150721324,12.43753247303448,20.8875857260676,-0.057356062414016584,-1.4,9.236100170605994,3490.8875478858945,-3720.600999545639,0.0,0.0,573.9068754222312,473.2322513722352,0.9990000000000001,0.12626356988251616,0.0,0.0,1.6339822070520356,65.933614608,22.35429423152401,0.1851570825843994,9.680310700058977,0.002775148063616701,71.12739068616901,1.2177037250649008
2025-01-01 09:00:00,0.9084593712090624,0.3398637371643921,0.23602630224657137,0.9084593712090623,0.3398637371643921,0.23602630224657137,0.0895142295283271,0.5658201416807354,0.223125,0.029999999999999995,0.015485761706030842,0.22054054054054054,0.0,0.33111373716439213,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.013162417763157892,0.0,0.0763518117651692,0.0,0.03197936797827386,0.0,0.39881985618336563,0.2991148921375241,0.04812198198308142,0.0,0.04423380883352368,0.0,0.0,0.0,6201.775666666666,21.16666666666671,0.4625,0.0,6.4634061261261255,0.223125,0.5,5978.650666666666,11957.301333333333,0.0,22.16666666666671,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4085.9974311111114,351.6853333333333,0.0,80.73309351244916,51.66666666666668,46.10666666666668,0.0,51.30413254406529,0.1984743245353139,529.1078715079809,351.6853333333333,126.1454586132018,50.94030328031818,51.330743733929665,50.73177745858026,12.43753247303448,20.850847635586554,-0.05941257172122955,-0.85,9.236100170605994,3461.6205980796212,-3563.038259718387,0.0,0.0,600.9948050676217,1216.2422596564445,0.9990000000000001,0.12433051317383502,0.0,0.0,1.6089664382903373,65.933614608,221.88838606372028,0.18814146477764565,9.70943250511755,0.0028123558177616088,186.04287553466705,1.2184395202995908
