Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 07:16:00,3.8688422030264435,0.1448335634511081,0.10300793312691582,0.06448070338377405,0.002413892724185135,0.0017167988854485969,0.03570051500020344,3.499855208888889,0.20751724836812052,0.10576923076923077,0.020000000000000004,0.10300793312691582,0.0,0.0,0.13900023011777476,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002587956414473684,0.0,On,0.03311255858572975,0,On,0.02218360821108746,0,On,0.14569124600837735,0.10926843450628299,On,0,0,Off,On,2522.433612991453,21.111111111111143,0.8005208676345467,0.0,3.0188649414764246,0.10576923076923077,1,2416.6643822222222,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Lower On,3499.855208888889,1.0,32.39571149155245,51.666666666666686,46.10666666666668,0.0,51.04531017620428,0.8928024834256979,2403.0721362919444,3499.855208888889,32.39571149155245,48.36475482055879,51.04531017620428,47.024477142736046,12.43753247303448,20.673894335654158,0.0,7.581539556890521,0.0,9.236100170605994,2161.9080582250053,-588.7366703915328,-690.6907766461217,-0.0,-0.0,338.61875890329316,0.0,1.6,0.025400871855306602,0.0,0,1.2536040242311384,105.59938275555555,-8.453537023619472,0.23775686465743365,10.406253391189782,0.003523701381258029,-8.741958276703443,1.217466027074801,0.060643132970105484,-604.7164404228519,15.979770031319084
2025-01-01 07:17:00,3.8688422030264435,0.1448335634511081,0.10300793312691582,0.06448070338377405,0.002413892724185135,0.0017167988854485969,0.03570051500020344,3.499855208888889,0.20751724836812052,0.10576923076923077,0.020000000000000004,0.10300793312691582,0.0,0.0,0.13900023011777476,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002587956414473684,0.0,On,0.03311255858572975,0,On,0.02218360821108746,0,On,0.14569124600837735,0.10926843450628299,On,0,0,Off,On,2522.433612991453,21.111111111111143,0.8005208676345467,0.0,3.0188649414764246,0.10576923076923077,1,2416.6643822222222,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Lower On,3499.855208888889,1.0,32.44629958323458,51.666666666666686,46.10666666666668,0.0,50.98933138699568,0.8940988691569097,2403.072136291945,3499.855208888889,32.44629958323458,48.51413266935805,50.98933138699568,47.276533310539236,12.43753247303448,20.77372674501468,0.0,7.580672703686352,0.0,9.236100170605994,2155.3545367678603,-588.6581559350493,-696.1511811664777,-0.0,-0.0,338.61875890329316,0.0,1.6,0.0254786497632922,0.0,0,1.257442581387855,105.59938275555555,-9.546653960408136,0.23628854305134228,10.449887242439331,0.0035235409287298807,-9.0159599659995,1.2170526273225077,0.06064185869984791,-604.6345935271461,15.976437592096797
2025-01-01 07:18:00,3.8688422030264435,0.1448335634511081,0.10300793312691582,0.06448070338377405,0.002413892724185135,0.0017167988854485969,0.03570051500020344,3.499855208888889,0.20751724836812052,0.10576923076923077,0.020000000000000004,0.10300793312691582,0.0,0.0,0.13900023011777476,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002587956414473684,0.0,On,0.03311255858572975,0,On,0.02218360821108746,0,On,0.14569124600837735,0.10926843450628299,On,0,0,Off,On,2522.433612991453,21.111111111111143,0.8005208676345467,0.0,3.0188649414764246,0.10576923076923077,1,2416.6643822222222,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Lower On,3499.855208888889,1.0,32.50135351319659,51.666666666666686,46.10666666666668,0.0,50.93339096470438,0.895398132773063,2403.072136291945,3499.855208888889,32.50135351319659,48.66350341854246,50.93339096470438,47.528559645461506,12.43753247303448,20.869715028848496,0.0,7.579802984180955,0.0,9.236100170605994,2149.077473212293,-588.5793684399687,-701.4173533947722,-0.0,-0.0,338.61875890329316,0.0,1.6,0.025553314884211347,0.0,0,1.2611275138022668,105.59938275555555,-10.557545287680778,0.23488561245276257,10.492106191745657,0.0035233753908827997,-9.277976970305687,1.2166554188347862,0.06064058018923077,-604.5524786516996,15.97311021173098
2025-01-01 07:19:00,3.8688422030264435,0.1448335634511081,0.10300793312691582,0.06448070338377405,0.002413892724185135,0.0017167988854485969,0.03570051500020344,3.499855208888889,0.20751724836812052,0.10576923076923077,0.020000000000000004,0.10300793312691582,0.0,0.0,0.13900023011777476,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002587956414473684,0.0,On,0.03311255858572975,0,On,0.02218360821108746,0,On,0.14569124600837735,0.10926843450628299,On,0,0,Off,On,2522.433612991453,21.111111111111143,0.8005208676345467,0.0,3.0188649414764246,0.10576923076923077,1,2416.6643822222222,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Lower On,3499.855208888889,1.0,32.560604058638546,51.666666666666686,46.10666666666668,0.0,50.87748823540652,0.8967002986688736,2403.072136291945,3499.855208888889,32.560604058638546,48.81286644136904,50.87748823540652,47.78055554435031,12.43753247303448,20.96208995486258,0.0,7.57893067308632,0.0,9.236100170605994,2143.06290100524,-588.5002732659924,-706.500097865597,-0.0,-0.0,338.61875890329316,0.0,1.6,0.025625060842758913,0.0,0,1.2646683773942684,105.59938275555555,-11.489373023909593,0.23354359055012916,10.53238336412109,0.0035232049866486897,-9.528743053523726,1.2162734157041992,0.06063929784183254,-604.4701217586193,15.969848492626868
2025-01-01 07:20:00,3.8688422030264435,0.1448335634511081,0.10300793312691582,0.06448070338377405,0.002413892724185135,0.0017167988854485969,0.03570051500020344,3.499855208888889,0.20751724836812052,0.10576923076923077,0.020000000000000004,0.10300793312691582,0.0,0.0,0.13900023011777476,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002587956414473684,0.0,On,0.03311255858572975,0,On,0.02218360821108746,0,On,0.14569124600837735,0.10926843450628299,On,0,0,Off,On,2522.433612991453,21.111111111111143,0.8005208676345467,0.0,3.0188649414764246,0.10576923076923077,1,2416.6643822222222,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Lower On,3499.855208888889,1.0,32.623806161110224,51.666666666666686,46.10666666666668,0.0,50.821622565203775,0.8980053905190606,2403.072136291945,3499.855208888889,32.623806161110224,48.96222114887796,50.821622565203775,48.03252044071506,12.43753247303448,21.0510615594305,0.0,7.578056274612653,0.0,9.236100170605994,2137.2968774720775,-588.420862445296,-711.4092940153793,-0.0,-0.0,338.61875890329316,0.0,1.6,0.025694063469851904,0.0,0,1.2680738499110797,105.59938275555555,-12.346200407289572,0.2322584315267944,10.571493313485824,0.0035230299217454703,-9.768925304668642,1.215905721320582,0.06063801239865131,-604.3875704731199,15.966708027823872
2025-01-01 07:21:00,3.8688422030264435,0.1448335634511081,0.10300793312691582,0.06448070338377405,0.002413892724185135,0.0017167988854485969,0.03570051500020344,3.499855208888889,0.20751724836812052,0.10576923076923077,0.020000000000000004,0.10300793312691582,0.0,0.0,0.13900023011777476,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002587956414473684,0.0,On,0.03311255858572975,0,On,0.02218360821108746,0,On,0.14569124600837735,0.10926843450628299,On,0,0,Off,On,2522.433612991453,21.111111111111143,0.8005208676345467,0.0,3.0188649414764246,0.10576923076923077,1,2416.6643822222222,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Lower On,3499.855208888889,1.0,32.690734971302845,51.666666666666686,46.10666666666668,0.0,50.765793356631306,0.899313431350831,2403.072136291945,3499.855208888889,32.690734971302845,49.1115669865013,50.765793356631306,48.28445380143631,12.43753247303448,21.136822543748416,0.0,7.577180494787751,0.0,9.236100170605994,2131.7656181229413,-588.3411524702426,-716.1540544205272,-0.0,-0.0,338.61875890329316,0.0,1.6,0.025760483671094028,0.0,0,1.2713518724939925,105.59938275555555,-13.13269935127784,0.23102645819418788,10.608882554604346,0.003522850389867762,-9.99913480519345,1.2155515138548032,0.06063672489744663,-604.3048914667916,15.963738996548939
2025-01-01 07:22:00,3.8688422030264435,0.1448335634511081,0.10300793312691582,0.06448070338377405,0.002413892724185135,0.0017167988854485969,0.03570051500020344,3.499855208888889,0.20751724836812052,0.10576923076923077,0.020000000000000004,0.10300793312691582,0.0,0.0,0.13900023011777476,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002587956414473684,0.0,On,0.03311255858572975,0,On,0.02218360821108746,0,On,0.14569124600837735,0.10926843450628299,On,0,0,Off,On,2522.433612991453,21.111111111111143,0.8005208676345467,0.0,3.0188649414764246,0.10576923076923077,1,2416.6643822222222,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Lower On,3499.855208888889,1.0,32.761183046500264,51.666666666666686,46.10666666666668,0.0,50.710000045653544,0.9006244436038723,2403.0721362919444,3499.855208888889,32.761183046500264,49.26090343122686,50.710000045653544,48.53635512401352,12.43753247303448,21.219550679757372,0.0,7.576304211807112,0.0,9.236100170605994,2126.4558371884123,-588.2611815754508,-720.7428335840241,-0.0,-0.0,338.61875890329316,0.0,1.6,0.0258244694852809,0.0,0,1.2745097512713548,105.59938275555555,-13.853701122309943,0.22984431175049605,10.644646099035288,0.003522666573685798,-10.219934292335239,1.2152100359208893,0.06063543662918106,-604.2221676554628,15.960986080012031
2025-01-01 07:23:00,3.8688422030264435,0.1448335634511081,0.10300793312691582,0.06448070338377405,0.002413892724185135,0.0017167988854485969,0.03570051500020344,3.499855208888889,0.20751724836812052,0.10576923076923077,0.020000000000000004,0.10300793312691582,0.0,0.0,0.13900023011777476,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002587956414473684,0.0,On,0.03311255858572975,0,On,0.02218360821108746,0,On,0.14569124600837735,0.10926843450628299,On,0,0,Off,On,2522.433612991453,21.111111111111143,0.8005208676345467,0.0,3.0188649414764246,0.10576923076923077,1,2416.6643822222222,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Lower On,3499.855208888889,1.0,32.83495824862757,51.666666666666686,46.10666666666668,0.0,50.65424209907665,0.9019384491816339,2403.072136291945,3499.855208888889,32.83495824862757,49.41022998915526,50.65424209907665,48.788223934194576,12.43753247303448,21.29941061412967,0.0,7.575428446705885,0.0,9.236100170605994,2121.35490017521,-588.1810068963296,-725.1835073237154,-0.0,-0.0,338.61875890329316,0.0,1.6,0.02588615764498014,0.0,0,1.2775542343775605,105.59938275555555,-14.51396439582128,0.2287089127155531,10.6795416167716,0.0035224786457072484,-10.431843975231644,1.2148805867887837,0.06063414909492938,-604.1394954280051,15.958488531675641
2025-01-01 07:24:00,3.763072972257213,0.1448335634511081,0.0,0.06271788287095355,0.002413892724185135,0.0,0.03570051500020344,3.499855208888889,0.20751724836812052,0.0,0.020000000000000004,0.0,0.0,0.0,0.13900023011777476,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002587956414473684,0.0,On,0.03311255858572975,0,On,0.02218360821108746,0,On,0.14569124600837735,0.10926843450628299,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Lower On,3499.855208888889,1.0,32.911882103184325,51.666666666666686,46.10666666666668,0.0,50.59851901227332,0.9032554694961722,2403.0721362919444,3499.855208888889,32.911882103184325,49.55954619335213,50.59851901227332,49.04005978389154,12.43753247303448,21.37655527699406,0.0,7.574554335589434,0.0,9.236100170605994,-405.9827218807807,-588.1007016224935,-729.4834332978999,-0.0,-0.0,338.61875890329316,0.0,1.6,0.02594567480645722,0.0,0,1.280491572653329,105.59938275555555,-15.118047486173857,0.22761742951042058,10.712985939978466,0.0035222867690354377,-10.635346124083654,1.214562516279153,0.06063286396507338,-604.056982022828,15.956280400334595
2025-01-01 07:25:00,3.763072972257213,0.1448335634511081,0.0,0.06271788287095355,0.002413892724185135,0.0,0.03570051500020344,3.499855208888889,0.20751724836812052,0.0,0.020000000000000004,0.0,0.0,0.0,0.13900023011777476,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002587956414473684,0.0,On,0.03311255858572975,0,On,0.02218360821108746,0,On,0.14569124600837735,0.10926843450628299,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Lower On,3499.855208888889,1.0,33.271681737825475,51.666666666666686,46.10666666666668,0.0,50.542830307151654,0.9045755255080496,2403.0721362919444,3499.855208888889,33.271681737825475,49.708851601930476,50.542830307151654,49.29186224931989,12.43753247303448,21.210559964573495,0.0,7.573683101457205,0.0,9.236100170605994,-394.70171039118986,-588.0203542185468,-720.2435736499765,-0.0,-0.0,338.61875890329316,0.0,1.6,0.025817519698893995,0.0,0,1.2741667598877597,105.59938275555555,-13.07689564450654,0.22993380118736642,10.64038837554413,0.003522091098046101,-10.146633729469798,1.2152475735560848,0.06063158303789313,-603.9747428665437,15.954388647996844
2025-01-01 07:26:00,3.763072972257213,0.1448335634511081,0.0,0.06271788287095355,0.002413892724185135,0.0,0.03570051500020344,3.499855208888889,0.20751724836812052,0.0,0.020000000000000004,0.0,0.0,0.0,0.13900023011777476,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002587956414473684,0.0,On,0.03311255858572975,0,On,0.02218360821108746,0,On,0.14569124600837735,0.10926843450628299,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Lower On,3499.855208888889,1.0,33.62335271324491,51.666666666666686,46.10666666666668,0.0,50.487133929342775,0.9058996282133884,2403.0721362919444,3499.855208888889,33.62335271324491,49.858106515644465,50.487133929342775,49.54359280879531,12.43753247303448,21.05150196964207,0.0,7.572815969442313,0.0,9.236100170605994,-384.1340235825862,-587.9400810636611,-711.4336280119329,-0.0,-0.0,338.61875890329316,0.0,1.6,0.025694404790215213,0.0,0,1.2680906950250361,105.59938275555555,-11.319154473946554,0.23217837361068827,10.570528288840784,0.0035219045237089987,-9.677408901427029,1.2159047253396775,0.06063030811495718,-603.8928935722575,15.952812508596452
2025-01-01 07:27:00,3.763072972257213,0.1448335634511081,0.0,0.06271788287095355,0.002413892724185135,0.0,0.03570051500020344,3.499855208888889,0.20751724836812052,0.0,0.020000000000000004,0.0,0.0,0.0,0.13900023011777476,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002587956414473684,0.0,On,0.03311255858572975,0,On,0.02218360821108746,0,On,0.14569124600837735,0.10926843450628299,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Lower On,3499.855208888889,1.0,33.96751943712843,51.666666666666686,46.10666666666668,0.0,50.43143107745376,0.9072277675902414,2403.072136291945,3499.855208888889,33.96751943712843,50.00731207528331,50.43143107745376,49.795252574198095,12.43753247303448,20.89884575892231,0.0,7.5719539846797606,0.0,9.236100170605994,-374.0431380153435,-587.8600243446576,-703.0186461187657,-0.0,-0.0,338.61875890329316,0.0,1.6,0.025575951660669803,0.0,0,1.2622447019927192,105.59938275555555,-9.643250799871023,0.23435592759948454,10.503154446784901,0.0035217266735606567,-9.226226701787581,1.216536095706575,0.06062904073332893,-603.8115327489442,15.951508404286553
2025-01-01 07:28:00,3.763072972257213,0.1448335634511081,0.0,0.06271788287095355,0.002413892724185135,0.0,0.03570051500020344,3.499855208888889,0.20751724836812052,0.0,0.020000000000000004,0.0,0.0,0.0,0.13900023011777476,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002587956414473684,0.0,On,0.03311255858572975,0,On,0.02218360821108746,0,On,0.14569124600837735,0.10926843450628299,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Lower On,3499.855208888889,1.0,34.30469330952019,51.666666666666686,46.10666666666668,0.0,50.375722857272045,0.9085599356172351,2403.072136291945,3499.855208888889,34.30469330952019,50.15646933400586,50.375722857272045,50.046842572372775,12.43753247303448,20.75215284102646,0.0,7.571097880013577,0.0,9.236100170605994,-364.4309742914978,-587.7803282834149,-694.9697408379276,-0.0,-0.0,338.61875890329316,0.0,1.6,0.025461852478057753,0.0,0,1.256613588411314,105.59938275555555,-8.079992356863414,0.23647021369035742,10.438063558611034,0.003521557203178601,-8.791906818328854,1.2171434194095756,0.060627781971020166,-603.7307295181259,15.950401234711043
2025-01-01 07:29:00,3.763072972257213,0.1448335634511081,0.0,0.06271788287095355,0.002413892724185135,0.0,0.03570051500020344,3.499855208888889,0.20751724836812052,0.0,0.020000000000000004,0.0,0.0,0.0,0.13900023011777476,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002587956414473684,0.0,On,0.03311255858572975,0,On,0.02218360821108746,0,On,0.14569124600837735,0.10926843450628299,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Lower On,3499.855208888889,1.0,34.63532452355366,51.666666666666686,46.10666666666668,0.0,50.32001029856312,0.9098961258998978,2403.072136291945,3499.855208888889,34.63532452355366,50.30557927320023,50.32001029856312,50.29836376051879,12.43753247303448,20.611037259719215,-7.385139192805923e-05,7.570248022223637,0.0,9.236100170605994,-355.27349307885777,-587.7011154552308,-687.2614951090294,-0.0,-0.0,338.61875890329316,0.0,1.6,0.02535183638808021,0.0,0,1.2511839868641053,105.59938275555555,-6.630756873121484,0.23852451937529806,10.375726359579955,0.0035213957911084796,-8.373408940888623,1.2177282235780091,0.06062653236787449,-603.6505184436098,15.949402988378953
2025-01-01 07:30:00,3.7342457056906704,0.13508524772285116,0.0,0.06223742842817784,0.002251420795380853,0.0,0.025442820220928457,3.499855208888889,0.18894767658085293,0.0,0.020000000000000004,0.0,0.0,0.0,0.12925191438951783,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002587956414473684,0.0,On,0.022854863806454774,0,On,0.01661179072816246,0,On,0.13269349170403477,0.09952011877802605,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Lower On,3499.855208888889,1.0,35.02906764512363,51.666666666666686,46.10666666666668,0.0,50.454642811073704,0.6094037355442019,1615.1796325896682,3499.855208888889,35.02906764512363,50.454642811073704,50.45464281107371,50.454642811073704,12.43753247303448,20.47515457188772,-0.13595653922342166,7.569404406872513,-1.1,9.236100170605994,-481.67333181787444,-781.1902008302561,-748.0902198672005,-0.0,-0.0,271.1015666047212,1.6597562070659768,1.0,0.02626768501378517,0.0,0,1.2963836764381635,65.99961422222222,-4.684678555395134,0.2405217826716792,10.315972208699147,0.003521242136137063,-20.357555137761924,1.218291871780852,0.06965725086165381,-797.13862629225,15.948425461993855
2025-01-01 07:31:00,3.7342457056906704,0.13508524772285116,0.0,0.06223742842817784,0.002251420795380853,0.0,0.025442820220928457,3.499855208888889,0.18894767658085293,0.0,0.020000000000000004,0.0,0.0,0.0,0.12925191438951783,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002587956414473684,0.0,On,0.022854863806454774,0,On,0.01661179072816246,0,On,0.13269349170403477,0.09952011877802605,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Lower On,3499.855208888889,1.0,35.49862363958391,51.666666666666686,46.10666666666668,0.0,50.714225202408066,0.6052709208290146,1615.179632589668,3499.855208888889,35.49862363958391,50.71422520240807,50.71422520240807,50.714225202408066,12.43753247303448,20.331155609479406,-0.2799555016317363,7.531887771654813,-1.1,9.236100170605994,-471.9084971321581,-777.0735992274851,-739.9828050830331,-0.0,-0.0,271.1015666047212,1.6645049212777951,1.0,0.026157592944341935,0.0,0,1.2909503250919525,65.99961422222222,-3.027258653846097,0.24264449584670927,10.251500253120117,0.003520868740740595,-20.01439614673399,1.2188899109196973,0.06960922221451435,-793.1417801388208,16.06818091133556
2025-01-01 07:32:00,3.840014936459901,0.13508524772285116,0.10300793312691582,0.06400024894099836,0.002251420795380853,0.0017167988854485969,0.025442820220928457,3.499855208888889,0.18894767658085293,0.10576923076923077,0.020000000000000004,0.10300793312691582,0.0,0.0,0.12925191438951783,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002587956414473684,0.0,On,0.022854863806454774,0,On,0.01661179072816246,0,On,0.13269349170403477,0.09952011877802605,On,0,0,Off,On,2522.433612991453,21.111111111111143,0.8005208676345467,0.0,3.0188649414764246,0.10576923076923077,1,2416.6643822222222,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Lower On,3499.855208888889,1.0,35.962051953297305,51.666666666666686,46.10666666666668,0.0,50.9737416954925,0.6011948118938371,1615.179632589668,3499.855208888889,35.962051953297305,50.9737416954925,50.97374169549251,50.9737416954925,12.43753247303448,20.192357464015625,-0.4187536470955173,7.496800391885903,-1.1,9.236100170605994,2059.622762430146,-773.1168053768497,-732.2013760770369,-0.0,-0.0,271.1015666047212,1.6692319056537257,1.0,0.0260512478479258,0.0,0,1.2857018973378211,65.99961422222222,-1.7110410889914398,0.24471007499808412,10.18959567663294,0.0035205018196332416,-19.68264495748041,1.2194669115202297,0.06956427348176636,-789.4076998500625,16.290894473212816
2025-01-01 07:33:00,3.840014936459901,0.13508524772285116,0.10300793312691582,0.06400024894099836,0.002251420795380853,0.0017167988854485969,0.025442820220928457,3.499855208888889,0.18894767658085293,0.10576923076923077,0.020000000000000004,0.10300793312691582,0.0,0.0,0.12925191438951783,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002587956414473684,0.0,On,0.022854863806454774,0,On,0.01661179072816246,0,On,0.13269349170403477,0.09952011877802605,On,0,0,Off,On,2522.433612991453,21.111111111111143,0.8005208676345467,0.0,3.0188649414764246,0.10576923076923077,1,2416.6643822222222,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Lower On,3499.855208888889,1.0,36.13983588601718,51.666666666666686,46.10666666666668,0.0,51.23319315029566,0.5971742367613869,1615.179632589668,3499.855208888889,36.13983588601718,51.23319315029566,51.23319315029566,51.23319315029566,12.43753247303448,20.299004394784752,-0.3121067163263902,7.463955724361248,-1.1,9.236100170605994,2052.146854314042,-769.4934838731874,-738.1774138916851,-0.0,-0.0,271.1015666047212,1.6739366310422812,1.0,0.02613297924894384,0.0,0,1.2897355704261275,65.99961422222222,-3.210911390447592,0.24307708760623778,10.236798903299228,0.003520141151207701,-19.883510612490586,1.219023990633796,0.06952217144426509,-785.9157694804593,16.4222856072719
