Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.7646639040218512,0.11733458326244302,0.0583711621052523,0.7646639040218512,0.11733458326244302,0.0583711621052523,0.006960838619458389,0.5249782813333334,0.15278888663316212,0.05993589743589744,0.020000000000000004,0.0583711621052523,0.0,0.0,0.11150124992910967,0.0,0.005833333333333337,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0025248355263157896,0.0,0.0044360030931425995,0.0,0.0041205533943491895,0.0,0.10902593909015725,0.0817694543176179,0.0,0.0,1429.3790473618235,21.111111111111143,0.4536284916595764,0.0,1.7106901335033071,0.05993589743589744,0.5666666666666667,1369.443149925926,2416.6643822222222,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,935.7760577777777,524.9782813333334,0.15,34.22280867435068,51.66666666666668,46.10666666666668,0.0,51.05796660730471,0.0,0.0,524.9782813333334,34.22280867435068,50.166357561990274,51.06215659164505,49.716363054992726,12.43753247303448,20.81408566454416,-0.06238062986394339,7.4529227349430425,2.8,9.236100170605994,1117.3239482974743,-595.679153953847,-584.3101373665219,0.0,0.0,284.117137960754,0.0,2.0,0.024884635144556203,0.0,0.0,1.2281262996184164,131.99922844444444,-11.862099658581345,0.22511242047580832,10.29765209672822,0.003360454649974346,25.246953821370163,1.2181303295481514,0.10066335660908368,-610.4111992695832,14.73204531573614
2025-01-01 01:00:00,0.2385052001703279,0.11659128837215572,0.0583711621052523,0.2385052001703279,0.1165912883721557,0.0583711621052523,0.006771475954984704,0.0,0.15179782677944573,0.05993589743589744,0.020000000000000004,0.0583711621052523,0.0,0.0,0.11075795503882237,0.0,0.005833333333333337,1.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0023354728618421045,0.0,0.0044360030931425995,0.0,0.0041205533943491895,0.0,0.10902593909015725,0.0817694543176179,0.0,0.0,1429.3790473618235,21.111111111111143,0.4536284916595764,0.0,1.7106901335033071,0.05993589743589744,0.5666666666666667,1369.443149925926,2416.6643822222222,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,935.7760577777777,0.0,0.0,35.68434067373453,51.66666666666668,46.10666666666668,0.0,51.46918639055103,0.0,0.0,0.0,35.68434067373453,51.4879476826892,51.4973283287583,51.46918639055103,12.43753247303448,20.816856537508492,-0.06004402400717943,7.751647077443331,2.5,9.236100170605994,1119.1938974858265,-515.5120295352588,-581.2393535087972,0.0,0.0,282.9367154425639,0.0,2.0,0.024329363988473105,0.0,0.0,1.200722116023048,131.99922844444444,-11.882511809763802,0.22691013343940472,10.329235853870182,0.0033879100162481574,26.034561288474496,1.2181577120956986,0.07931858870271441,-529.5434551522334,14.031425616974607
2025-01-01 02:00:00,0.235751319803791,0.11584799348186842,0.0566543632198037,0.23575131980379097,0.11584799348186842,0.056654363219803695,0.006771475954984704,0.0,0.15080676692572934,0.058173076923076925,0.020000000000000004,0.0566543632198037,0.0,0.0,0.11001466014853507,0.0,0.005833333333333337,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0023354728618421045,0.0,0.0044360030931425995,0.0,0.0041205533943491895,0.0,0.10902593909015725,0.0817694543176179,0.0,0.0,1387.3384871452993,21.111111111111143,0.44028647719900066,0.0,1.6603757178120335,0.058173076923076925,0.55,1329.1654102222224,2416.6643822222222,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,935.7760577777777,0.0,0.0,35.3501806568209,51.66666666666668,46.10666666666668,0.0,51.1528927885719,0.0,0.0,0.0,35.3501806568209,51.18894984322383,51.206978370549805,51.1528927885719,12.43753247303448,20.80455696352982,-0.057200653551068764,8.28116815344686,1.6500000000000001,9.236100170605994,1053.7427856347997,-467.7478589292537,-605.3374285925279,0.0,0.0,281.9456555888475,0.0,2.0,0.02413179671842221,0.0,0.0,1.1909716190242443,131.99922844444444,-10.203928506819068,0.22911356996263155,10.357075728445619,0.003418415092713027,29.250200746362438,1.2181862073410896,0.055645621796807335,-480.8507490138573,13.102890084603597
2025-01-01 03:00:00,0.23815965919939983,0.11510469859158112,0.0600879609907009,0.2381596591993998,0.11510469859158112,0.06008796099070089,0.006645234178668915,0.0,0.14981570707201294,0.06169871794871795,0.020000000000000004,0.0600879609907009,0.0,0.0,0.10927136525824778,0.0,0.005833333333333337,1.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.0022092310855263155,0.0,0.0044360030931425995,0.0,0.0041205533943491895,0.0,0.10902593909015725,0.0817694543176179,0.0,0.0,1471.4196075783477,21.111111111111143,0.4669705061201522,0.0,1.761004549194581,0.06169871794871795,0.5833333333333334,1409.7208896296295,2416.6643822222222,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,935.7760577777777,0.0,0.0,35.00656713521469,51.66666666666668,46.10666666666668,0.0,50.83979573014668,0.0,0.0,0.0,35.00656713521469,50.89275377875897,50.919232803065114,50.83979573014668,12.43753247303448,20.80319607056027,-0.06668298706499248,8.1552717721597,1.6500000000000001,9.236100170605994,1128.4505160635172,-548.9158483653878,-614.0083772502144,0.0,0.0,280.82835395881534,0.0,2.0,0.024489892652184778,0.0,0.0,1.208644654272118,131.99922844444444,-9.789068223431427,0.2311156875362646,10.388766944392744,0.003448066700879132,17.236080548298045,1.2181702513696928,0.06774816501563705,-563.487901261919,14.572052896531156
2025-01-01 04:00:00,1.2399506831137326,0.11785333769350527,0.0635215587615981,1.2399506831137326,0.11785333769350527,0.06352155876159808,0.008240125757288642,0.9916256425185186,0.15486055586356648,0.06522435897435898,0.020000000000000004,0.0635215587615981,0.0,0.0,0.11202000436017193,0.0,0.005833333333333337,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0022092310855263155,0.0,0.006030894671762327,0.0,0.005500550050003871,0.0,0.11368185107977248,0.08526138830982934,0.0,0.0,1555.5007280113962,21.111111111111143,0.4936545350413038,0.0,1.8616333805771286,0.06522435897435898,0.6166666666666667,1490.276369037037,2416.6643822222222,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,935.7760577777777,991.6256425185186,0.2833333333333333,34.008316960078865,51.66666666666668,46.10666666666668,0.0,50.48251821854568,0.3447357019943101,909.769625368723,991.6256425185186,34.008316960078865,49.9971220336668,50.51492022299096,49.72202193678209,12.43753247303448,20.78674786203072,-0.06543698961490693,7.915466540942563,0.55,9.236100170605994,1160.7079082814828,-529.5531397030257,-673.1174151205563,0.0,0.0,287.1421804897155,0.0,2.0,0.02525427591547721,0.0,0.0,1.2463691048491221,131.99922844444444,-8.817585099072497,0.23218741561605055,10.393058477558515,0.0034622889847658184,25.707660122630223,1.2176560817191464,0.06133488524576685,-544.8634962929651,15.31035658993939
2025-01-01 05:00:00,0.8519798426799355,0.12541919467663004,0.0635215587615981,0.8519798426799357,0.12541919467663004,0.06352155876159808,0.014649475671954348,0.5833092014814816,0.16879680655214074,0.06522435897435898,0.020000000000000004,0.0635215587615981,0.0,0.0,0.11958586134329671,0.0,0.005833333333333337,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0024617146381578944,0.0,0.012187761033796454,0.0,0.009348991427745094,0.0,0.12376966039060552,0.09282724529295412,0.0,0.0,1555.5007280113962,21.111111111111143,0.4936545350413038,0.0,1.8616333805771286,0.06522435897435898,0.6166666666666667,1490.276369037037,2416.6643822222222,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,935.7760577777777,583.3092014814815,0.16666666666666666,34.3743748983633,51.66666666666668,46.10666666666668,0.0,51.34053187039014,0.17797867807899648,480.12199444357503,583.3092014814815,34.3743748983633,50.33168937076656,51.34232826686509,49.82547172447983,12.43753247303448,20.82373615650521,-0.05526924011786238,8.02217110060129,-0.25000000000000006,9.236100170605994,1141.5697267425062,-557.6883369199523,-712.2437172665312,0.0,0.0,306.7816344411971,0.0,2.0,0.025648626846506324,0.0,0.0,1.265831425548721,131.99922844444444,-8.468918443555825,0.2341656639803487,10.448016003594425,0.0035016999523280797,25.62028922649637,1.2168630922669748,0.05424624126888384,-572.7163150779945,15.027978158042185
2025-01-01 06:00:00,0.827981135378455,0.13629035706127288,0.061804759876149494,0.8279811353784551,0.13629035706127288,0.06180475987614949,0.028624010529357348,0.5249782813333334,0.19091730505422586,0.06346153846153846,0.020000000000000004,0.061804759876149494,0.0,0.0,0.13045702372793955,0.0,0.005833333333333337,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.002777319078947368,0.0,0.025846691450409975,0.0,0.01697460675030641,0.0,0.1362824238626965,0.10221181789702237,0.0,0.0,1513.4601677948717,21.111111111111143,0.48031252058072804,0.0,1.8113189648858545,0.06346153846153846,0.6,1449.9986293333334,2416.6643822222222,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,935.7760577777777,524.9782813333334,0.15,34.23025862051778,51.66666666666668,46.10666666666668,0.0,51.38147197963643,0.1671560683962475,453.0381896288092,524.9782813333334,34.23025862051778,50.179479487671045,51.383436536100824,49.57651868522396,12.43753247303448,20.798978751941256,-0.06389158265229913,7.626153894932394,0.3,9.236100170605994,1163.292310575131,-599.6359538284999,-682.9375466150964,0.0,0.0,342.0007743576389,0.0,2.0,0.025351304030998667,0.0,0.0,1.2511577135541359,131.99922844444444,-9.231084962283413,0.23538888065369173,10.451226603827882,0.0035147258835190914,8.986316701567597,1.2169560360836924,0.06411342996325951,-615.8898325907905,16.253878762290675
2025-01-01 07:00:00,2.1283953664904303,0.14188724414517967,0.0635215587615981,2.1283953664904303,0.1418872441451797,0.06352155876159808,0.03252872779871709,1.8082585245925926,0.20238375512476164,0.06522435897435898,0.020000000000000004,0.0635215587615981,0.0,0.0,0.13605391081184634,0.0,0.005833333333333337,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.002587956414473684,0.0,0.02994077138424341,0.0,0.020978540708966473,0.0,0.1417628202671395,0.10632211520035457,0.0,0.0,1555.5007280113962,21.111111111111143,0.4936545350413038,0.0,1.8616333805771286,0.06522435897435898,0.6166666666666667,1490.276369037037,2416.6643822222222,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,935.7760577777777,1808.2585245925927,0.5166666666666667,33.44358289328582,51.66666666666668,46.10666666666668,0.0,51.190949117352865,0.7768354367267546,2098.9948731443474,1808.2585245925927,33.44358289328582,49.51414913738951,51.19099458676954,48.67570367799116,12.43753247303448,20.798606182707125,-0.06600025032058886,7.4095753312825,-0.55,9.236100170605994,1132.174233749118,-666.7286146480877,-731.9770615303197,0.0,0.0,317.3885454158901,0.9561388639341845,1.4,0.026006143925322397,0.0,0.0,1.2834758926870233,92.39945991111111,-8.737978147848755,0.23568454195094982,10.455771047488717,0.0035190689180318088,-9.640635780895419,1.2169544644999848,0.06493720231595272,-683.3418105298092,16.61319588172139
2025-01-01 08:00:00,0.6677049952701487,0.12084232589656435,0.06867195541794388,0.6677049952701486,0.12084232589656435,0.06867195541794388,0.009265355063128157,0.40831644103703707,0.15961037865716288,0.07051282051282051,0.020000000000000004,0.06867195541794388,0.0,0.0,0.11500899256323101,0.0,0.005833333333333337,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0019567475328947366,0.0,0.007308607530233421,0.0,0.006265055239521488,0.0,0.11271186941526931,0.08453390206145195,0.0,0.0,1681.6224086609689,21.111111111111143,0.5336805784230311,0.0,2.0125766276509496,0.07051282051282051,0.6666666666666666,1611.109588148148,2416.6643822222222,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,935.7760577777777,408.31644103703707,0.11666666666666667,34.94908167981576,51.66666666666668,46.10666666666668,0.0,51.54271402402281,0.07707603113166374,209.28394629591733,408.31644103703707,34.94908167981576,50.850268752291775,51.54271402402281,50.50404611642627,12.43753247303448,20.84562404353884,-0.056458699103247474,6.853643372967152,-1.4,9.236100170605994,1072.5121372522076,-736.3289814060502,-787.5175489648676,0.0,0.0,170.88584499455555,71.44057225094859,0.15,0.02677614946178309,0.0,0.0,1.3214778181597397,9.899942133333333,7.521432561550961,0.2327009347102963,10.441030679487111,0.0034827868595420845,-48.549197161704654,1.2173580608904688,0.06912260970978351,-754.1922547495031,17.863273343453002
2025-01-01 09:00:00,0.2485439717839685,0.1180778781527303,0.06695515653249529,0.2485439717839685,0.1180778781527303,0.06695515653249527,0.006014025297089968,0.0,0.1537799464868785,0.06875,0.020000000000000004,0.06695515653249529,0.0,0.0,0.11224454481939695,0.0,0.005833333333333337,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0015780222039473682,0.0,0.0044360030931425995,0.0,0.0041205533943491895,0.0,0.10902593909015725,0.0817694543176179,0.0,0.0,1639.5818484444446,21.111111111111143,0.5203385639624554,0.0,1.962262211959676,0.06875,0.65,1570.8318484444446,2416.6643822222222,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,935.7760577777777,0.0,0.0,34.61338815934463,51.66666666666668,46.10666666666668,0.0,51.312809276744034,0.0,0.0,0.0,34.61338815934463,50.55144311808517,51.312809276744034,50.17076003875574,12.43753247303448,20.823872048706775,-0.050797113399494144,6.776009631253162,-0.85,9.236100170605994,1078.437561976626,-671.10246497104,-753.8976622280867,0.0,0.0,152.1621560476575,204.09694550458573,0.0,0.026338778210645168,0.0,0.0,1.2998923244163445,0.0,40.59121971261063,0.2302201971803907,10.388193408276296,0.00343913490568537,-24.102870324978547,1.2180908809667212,0.06830240712670652,-688.2139255045208,17.111460533480763
