Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 06:37:00,0.40496349074272814,0.21722839125065413,0.0,0.006749391512378802,0.003620473187510902,0.0,0.0640633190341713,0.0,0.29090017170855687,0.0,0.05,0.0,0.0,0.2026450579173208,0.0,0.01458333333333334,1,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.003746151315789473,0.0,On,0.03617860095116836,0,On,0.024138566767213463,0.0,On,0.02070676115212901,0,On,0.2368818975980251,0.17766142319851877,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5665.574841400259,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,41.94890047672118,51.666666666666686,46.10666666666668,0.0,51.3484927585686,0.28036162387473673,760.548877848991,0.0,41.94890047672118,50.52652365361486,51.3484927585686,50.115539101138005,12.43753247303448,14.472084612011342,-0.027915387988715068,-0.0031678922646757868,0.0,9.236100170605994,-1318.0974699370995,-1526.4811932746854,-1763.359939470536,-0.0,-0.0,536.3806005775331,0.0,3.0,0.0926396992303942,0.0,0,1.300523892734224,197.99884266666666,-91.11813104409686,0.29444844621155425,6.846710431028687,0.002947415010182045,-12.032318211503286,1.244149559783402,0,0,57.83257977376358
2025-01-01 06:38:00,0.40496349074272814,0.21722839125065413,0.0,0.006749391512378802,0.003620473187510902,0.0,0.0640633190341713,0.0,0.29090017170855687,0.0,0.05,0.0,0.0,0.2026450579173208,0.0,0.01458333333333334,1,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.003746151315789473,0.0,On,0.03617860095116836,0,On,0.024138566767213463,0.0,On,0.02070676115212901,0,On,0.2368818975980251,0.17766142319851877,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5665.574841400259,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,41.9674339734114,51.666666666666686,46.10666666666668,0.0,51.33496045157785,0.28045916090378636,760.5488778489912,0.0,41.9674339734114,50.4589493496502,51.33496045157785,50.020943798686375,12.43753247303448,14.39057353231666,-0.10942646768339692,1.3877787807814457e-17,0.0,9.236100170605994,-1299.3467000783035,-1638.3095114904283,-1747.3270500046715,-0.0,-0.0,536.3806005775331,0.0,3.0,0.09231735574470477,0.0,0,1.295998668577745,197.99884266666666,-88.40025065116502,0.295999035593368,6.806375209733213,0.0029473535376857026,-11.420176410388398,1.2445022934582528,0,0,57.66522833616074
2025-01-01 06:39:00,0.40496349074272814,0.21722839125065413,0.0,0.006749391512378802,0.003620473187510902,0.0,0.0640633190341713,0.0,0.29090017170855687,0.0,0.05,0.0,0.0,0.2026450579173208,0.0,0.01458333333333334,1,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.003746151315789473,0.0,On,0.03617860095116836,0,On,0.024138566767213463,0.0,On,0.02070676115212901,0,On,0.2368818975980251,0.17766142319851877,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5665.574841400259,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,41.98362863109378,51.666666666666686,46.10666666666668,0.0,51.321417987240864,0.2805568391099197,760.5488778489912,0.0,41.98362863109378,50.39137348507293,51.321417987240864,49.926351233988974,12.43753247303448,14.311070731413048,-0.18892926858700854,-0.0031513420743300574,0.0,9.236100170605994,-1281.180306963994,-1521.70564396396,-1731.7452592189936,-0.0,-0.0,536.3806005775331,0.0,3.0,0.09200239614783098,0.0,0,1.291577103261977,197.99884266666666,-85.81564832253343,0.2975204192347807,6.767117316950333,0.002947295209127368,-10.822692066715637,1.244846527925976,0,0,57.53454235982117
2025-01-01 06:40:00,0.40496349074272814,0.21722839125065413,0.0,0.006749391512378802,0.003620473187510902,0.0,0.0640633190341713,0.0,0.29090017170855687,0.0,0.05,0.0,0.0,0.2026450579173208,0.0,0.01458333333333334,1,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.003746151315789473,0.0,On,0.03617860095116836,0,On,0.024138566767213463,0.0,On,0.02070676115212901,0,On,0.2368818975980251,0.17766142319851877,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5665.574841400259,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,41.997573787701754,51.666666666666686,46.10666666666668,0.0,51.30786557836858,0.2806546571807149,760.548877848991,0.0,41.997573787701754,50.323796256824956,51.30786557836858,49.83176159605315,12.43753247303448,14.233499623898924,-0.2665003761011331,1.3877787807814457e-17,0.0,9.236100170605994,-1263.5720373792096,-1633.5008046387966,-1716.5955400958846,-0.0,-0.0,536.3806005775331,0.0,3.0,0.091694554508487,0.0,0,1.2872554635063291,197.99884266666666,-83.35709786085806,0.2990134678305041,6.728895657566348,0.0029472399475062943,-10.23933900831958,1.24518258080507,0,0,57.38833968900717
2025-01-01 06:41:00,3.3853815826344054,2.1423882947635993,0.0,0.05642302637724009,0.03570647157939332,0.0,0.0640633190341713,0.0,0.29090017170855687,2.980418091891677,0.05,0.0,0.0,0.2026450579173208,1.9251599035129452,0.01458333333333334,1,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.003746151315789473,0.0,On,0.03617860095116836,0,On,0.024138566767213463,0.0,On,0.02070676115212901,0,On,0.2368818975980251,0.17766142319851877,On,HP On,4667.857532515438,15.000000000000057,2.1414687000560266,1262.730846597033,2.58453892522501,0.3958791666666667,1,5534.709212445804,5534.709212445804,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,42.00935438346153,51.666666666666686,46.10666666666668,0.0,51.294303429692114,0.2807526138583728,760.5488778489912,0.0,42.00935438346153,50.25621785432544,51.294303429692114,49.7371750666421,12.43753247303448,14.157787396330676,-0.3422126036693811,-0.0031362104106073124,0.0,9.236100170605994,2487.788878682374,678.4219550250016,-1701.8598937485817,-0.0,-0.0,536.3806005775331,0.0,3.0,0.09139357729023238,0.0,0,1.2830301900354457,197.99884266666666,-81.01785415892752,0.300479020168302,6.691154524153923,0.002947187678647686,-9.669615642705145,1.2455107544002475,0,0,57.27792966625379
2025-01-01 06:42:00,3.386794060341753,2.143300665230746,0.0,0.05644656767236255,0.035721677753845764,0.0,0.0640633190341713,0.0,0.29090017170855687,2.981830569599025,0.05,0.0,0.0,0.2026450579173208,1.926072273980092,0.01458333333333334,1,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.003746151315789473,0.0,On,0.03617860095116836,0,On,0.024138566767213463,0.0,On,0.02070676115212901,0,On,0.2368818975980251,0.17766142319851877,On,HP On,4667.289464523397,15.000000000000057,2.1400199039365315,1262.577175031113,2.5859514029323583,0.3958791666666667,1,5533.987472887844,5533.987472887844,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,41.90041512767834,51.666666666666686,46.10666666666668,0.0,51.280731738260506,0.280850707937027,760.5488778489911,0.0,41.90041512767834,50.18863845984117,51.280731738260506,49.6425918206315,12.43753247303448,14.185828664199096,-0.31417133580096035,0.12002553727745062,0.0,9.236100170605994,2480.386095751783,-1586.907643008291,-1707.3115986808104,-0.0,-0.0,536.3806005775331,0.0,3.0,0.09150510839414334,0.0,0,1.2845959212135931,197.99884266666666,-82.51447776365733,0.29992833174710815,6.704670623694254,0.0029471383310675538,-9.860548256005478,1.2453892413649768,0,0,55.81042593297235
2025-01-01 06:43:00,3.388155676031081,2.144180182079815,0.0,0.056469261267184684,0.03573633636799692,0.0,0.0640633190341713,0.0,0.29090017170855687,2.9831921852883534,0.05,0.0,0.0,0.2026450579173208,1.9269517908291611,0.01458333333333334,1,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.003746151315789473,0.0,On,0.03617860095116836,0,On,0.024138566767213463,0.0,On,0.02070676115212901,0,On,0.2368818975980251,0.17766142319851877,On,HP On,4666.742092569032,15.000000000000057,2.1386248931440375,1262.4291020776166,2.587313018621687,0.3958791666666667,1,5533.292027979982,5533.292027979982,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,41.792689814553,51.666666666666686,46.10666666666668,0.0,51.26716142007339,0.2809488606511562,760.5488778489912,0.0,41.792689814553,50.121068238584016,51.26716142007339,49.548021647839334,12.43753247303448,14.212835473350605,-0.2871645266494518,0.11696095129536005,0.0,9.236100170605994,2472.7683199110043,-1531.9967237274777,-1712.5687318924088,-0.0,-0.0,536.3806005775331,0.0,3.0,0.09161245912406174,0.0,0,1.2861029661448824,197.99884266666666,-84.43722282934543,0.2993987429097106,6.718118463305185,0.002947088004178632,-10.04345952670639,1.2452722355381824,0,0,55.84095640365522
2025-01-01 06:44:00,3.389468185125957,2.1450279792024154,0.0,0.05649113641876595,0.03575046632004025,0.0,0.0640633190341713,0.0,0.29090017170855687,2.984504694383229,0.05,0.0,0.0,0.2026450579173208,1.927799587951761,0.01458333333333334,1,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.003746151315789473,0.0,On,0.03617860095116836,0,On,0.024138566767213463,0.0,On,0.02070676115212901,0,On,0.2368818975980251,0.17766142319851877,On,HP On,4666.214683993561,15.000000000000057,2.1372816916272,1262.2864295405122,2.5886255277165624,0.3958791666666667,1,5532.621946867407,5532.621946867407,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,41.686134610350905,51.666666666666686,46.10666666666668,0.0,51.253592366598625,0.2810470728376662,760.5488778489912,0.0,41.686134610350905,50.05350708833397,51.253592366598625,49.45346444920166,12.43753247303448,14.238845395012362,-0.26115460498769494,0.11694520815576884,0.0,9.236100170605994,2465.53068899172,-1531.4816186129187,-1717.6378781663302,-0.0,-0.0,536.3806005775331,0.0,3.0,0.09171578626329444,0.0,0,1.2875535258342636,197.99884266666666,-86.18378061433175,0.29888940915771567,6.731002754696826,0.002947036738919182,-10.218651205338096,1.2451595715713977,0,0,55.80018697379556
2025-01-01 06:45:00,3.4184537020731933,2.1531915228798426,0.0,0.056974228367886556,0.03588652538133071,0.0,0.07789213309643446,0.0,0.3047910134294119,2.9857705555473473,0.05,0.0,0.0,0.20999093605876035,1.928617253487749,0.01458333333333334,1,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.003746151315789473,0.0,On,0.04447320702289965,0,On,0.029672774757745334,0.0,On,0.024803098684398013,0,On,0.24667640178661115,0.18500730133995832,On,HP On,4665.706226050208,15.000000000000057,2.135987619631352,1262.1488834554405,2.589891388880681,0.3958791666666667,1,5531.975942838982,5531.975942838982,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,41.61677971314914,51.666666666666686,46.10666666666668,0.0,51.24002447326817,0.0,0.0,0.0,41.61677971314914,49.98595491056206,51.24002447326817,49.35892012920901,12.43753247303448,14.263909684044398,-0.23609031595565888,0.1169338748005551,0.0,9.236100170605994,2485.7487452576734,-1530.868996569336,-1722.5283559038178,-0.0,-0.0,563.4146410674502,0.0,3.0,0.09181530026075745,0.0,0,1.2889505546721947,197.99884266666666,-87.70252074612574,0.2983992316387527,6.743352468758166,0.0029469845747018917,-10.180838838411479,1.2450510250524864,0,0,55.72269085245665
2025-01-01 06:46:00,3.419712623924143,2.154004706062329,0.0,0.056995210398735716,0.03590007843437215,0.0,0.07789213309643446,0.0,0.3047910134294119,2.987029477398297,0.05,0.0,0.0,0.20999093605876035,1.9294304366702355,0.01458333333333334,1,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.003746151315789473,0.0,On,0.04447320702289965,0,On,0.029672774757745334,0.0,On,0.024803098684398013,0,On,0.24667640178661115,0.18500730133995832,On,HP On,4665.200755199632,15.000000000000057,2.134701993570708,1262.0121454272057,2.591150310731631,0.3958791666666667,1,5531.333733960171,5531.333733960171,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,41.58370410078839,51.666666666666686,46.10666666666668,0.0,51.236064949439196,0.0,0.0,0.0,41.58370410078839,49.982450570739175,51.236064949439196,49.355643381389164,12.43753247303448,14.288815982356416,-0.2111840176436406,0.1169250358004512,0.0,9.236100170605994,2479.066473035714,-1530.2292125764175,-1727.3934757094169,-0.0,-0.0,563.4146410674502,0.0,3.0,0.09191413214825074,0.0,0,1.2903380076984552,197.99884266666666,-89.11529648202588,0.2979130204165378,6.7556096569960635,0.002946932598978372,-10.34747756979748,1.244943181604783,0,0,55.64881692983217
2025-01-01 06:47:00,3.4209284291957625,2.154790038685886,0.0,0.05701547381992937,0.03591316731143143,0.0,0.07789213309643446,0.0,0.3047910134294119,2.9882452826699164,0.05,0.0,0.0,0.20999093605876035,1.9302157692937922,0.01458333333333334,1,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.003746151315789473,0.0,On,0.04447320702289965,0,On,0.029672774757745334,0.0,On,0.024803098684398013,0,On,0.24667640178661115,0.18500730133995832,On,HP On,4664.712784489397,15.000000000000057,2.1334616762462537,1261.880141469553,2.59236611600325,0.3958791666666667,1,5530.713759292284,5530.713759292284,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,41.551646835174,51.666666666666686,46.10666666666668,0.0,51.23210848751864,0.0,0.0,0.0,41.551646835174,49.97894901604734,51.23210848751864,49.35236928031169,12.43753247303448,14.31284983980154,-0.1871501601985166,0.11691607565882621,0.0,9.236100170605994,2472.62511676075,-1529.557465563416,-1732.0933409632476,-0.0,-0.0,563.4146410674502,0.0,3.0,0.09200945034731255,0.0,0,1.291676133753722,197.99884266666666,-90.46641093497054,0.29744441189960713,6.7673735870169605,0.002946879767946431,-10.507362724514355,1.2448391355236281,0,0,55.58964622394532
2025-01-01 06:48:00,3.422103047519132,2.155548767169059,0.0,0.057035050791985537,0.03592581278615098,0.0,0.07789213309643446,0.0,0.3047910134294119,2.989419900993286,0.05,0.0,0.0,0.20999093605876035,1.9309744977769654,0.01458333333333334,1,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.003746151315789473,0.0,On,0.04447320702289965,0,On,0.029672774757745334,0.0,On,0.024803098684398013,0,On,0.24667640178661115,0.18500730133995832,On,HP On,4664.2415195099,15.000000000000057,2.1322645664791975,1261.7526566818563,2.59354073432662,0.3958791666666667,1,5530.11500952509,5530.11500952509,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,41.52056105804885,51.666666666666686,46.10666666666668,0.0,51.22815499539114,0.0,0.0,0.0,41.52056105804885,49.9754501607367,51.22815499539114,49.34909774340948,12.43753247303448,14.33605144378416,-0.163948556215896,0.11690676198692662,0.0,9.236100170605994,2466.416618577748,-1528.8695225053161,-1736.6352675621465,-0.0,-0.0,563.4146410674502,0.0,3.0,0.09210141974406892,0.0,0,1.2929672475945015,197.99884266666666,-91.75597053547513,0.2969925467051731,6.779189111344873,0.002946826116106208,-10.66080899881256,1.2447387108826071,0,0,55.54122217026149
2025-01-01 06:49:00,3.4232382989320156,2.156282067140105,0.0,0.05705397164886693,0.03593803445233509,0.0,0.07789213309643446,0.0,0.3047910134294119,2.9905551524061695,0.05,0.0,0.0,0.20999093605876035,1.9317077977480115,0.01458333333333334,1,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.003746151315789473,0.0,On,0.04447320702289965,0,On,0.029672774757745334,0.0,On,0.024803098684398013,0,On,0.24667640178661115,0.18500730133995832,On,HP On,4663.786211727204,15.000000000000057,2.131108687182833,1261.6294885735967,2.594675985739503,0.3958791666666667,1,5529.536533634135,5529.536533634135,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,41.490402659466206,51.666666666666686,46.10666666666668,0.0,51.224204385178965,0.0,0.0,0.0,41.490402659466206,49.971953923003085,51.224204385178965,49.34582869191515,12.43753247303448,14.358458623199905,-0.1415413768001521,0.11689729057989517,0.0,9.236100170605994,2460.4382679956516,-1528.178412021724,-1741.0261611697151,-0.0,-0.0,563.4146410674502,0.0,3.0,0.09219019534640818,0.0,0,1.2942135253015021,197.99884266666666,-92.97918128384703,0.29655661910861186,6.790034087613488,0.002946771676359304,-10.80811241710747,1.24464174214455,0,0,55.49853334414034
2025-01-01 06:50:00,3.424335908773301,2.1569910530578507,0.0,0.057072265146221685,0.03594985088429751,0.0,0.07789213309643446,0.0,0.3047910134294119,2.991652762247455,0.05,0.0,0.0,0.20999093605876035,1.9324167836657569,0.01458333333333334,1,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.003746151315789473,0.0,On,0.04447320702289965,0,On,0.029672774757745334,0.0,On,0.024803098684398013,0,On,0.24667640178661115,0.18500730133995832,On,HP On,4663.3461523186,15.000000000000057,2.129992168986387,1261.510445396784,2.5957735955807886,0.3958791666666667,1,5528.977431048717,5528.977431048717,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,41.46112991390415,51.666666666666686,46.10666666666668,0.0,51.22025657299345,0.0,0.0,0.0,41.46112991390415,49.968460224756626,51.22025657299345,49.342562050638215,12.43753247303448,14.380107161656044,-0.11989283834401299,0.11688791605944343,0.0,9.236100170605994,2454.6818382462325,-1527.4952739160399,-1745.2725734870323,-0.0,-0.0,563.4146410674502,0.0,3.0,0.09227592357830973,0.0,0,1.29541702245009,197.99884266666666,-94.13715118906616,0.296135870187972,6.800450162893489,0.0029467164801030457,-10.949552740533182,1.244548072788051,0,0,55.45934472733796
2025-01-01 06:51:00,3.425397506699374,2.157676777576329,0.0,0.05708995844498956,0.03596127962627215,0.0,0.07789213309643446,0.0,0.3047910134294119,2.9927143601735278,0.05,0.0,0.0,0.20999093605876035,1.9331025081842355,0.01458333333333334,1,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.003746151315789473,0.0,On,0.04447320702289965,0,On,0.029672774757745334,0.0,On,0.024803098684398013,0,On,0.24667640178661115,0.18500730133995832,On,HP On,4662.920672397937,15.000000000000057,2.1289132501598527,1261.395346206912,2.596835193506861,0.3958791666666667,1,5528.436851938182,5528.436851938182,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,41.43270348195326,51.666666666666686,46.10666666666668,0.0,51.21631147871937,0.0,0.0,0.0,41.43270348195326,49.96496899142092,51.21631147871937,49.339297747771695,12.43753247303448,14.401030795129172,-0.09896920487088501,0.11687874234079253,0.0,9.236100170605994,2449.136150243,-1526.8267341991955,-1749.3806972607356,-0.0,-0.0,563.4146410674502,0.0,3.0,0.09235874231784409,0.0,0,1.2965796746437537,197.99884266666666,-95.23433148206422,0.29572958712623454,6.810980543985339,0.0029466605573125406,-11.085393559757467,1.2444575553021426,0,0,55.42314748350884
2025-01-01 06:52:00,3.426424628950261,2.1583402330085697,0.0,0.057107077149171015,0.035972337216809494,0.0,0.07789213309643446,0.0,0.3047910134294119,2.993741482424415,0.05,0.0,0.0,0.20999093605876035,1.9337659636164761,0.01458333333333334,1,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.003746151315789473,0.0,On,0.04447320702289965,0,On,0.029672774757745334,0.0,On,0.024803098684398013,0,On,0.24667640178661115,0.18500730133995832,On,HP On,4662.50914195134,15.000000000000057,2.1278702733125163,1261.2840205750538,2.5978623157577485,0.3958791666666667,1,5527.913995859727,5527.913995859727,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,41.40508634044787,51.666666666666686,46.10666666666668,0.0,51.21236902579916,0.0,0.0,0.0,41.40508634044787,49.96148015173215,51.21236902579916,49.33603571469865,12.43753247303448,14.421261272403717,-0.07873872759634004,0.11686978003209499,0.0,9.236100170605994,2443.7902563056996,-1526.175849621277,-1753.356373954269,-0.0,-0.0,563.4146410674502,0.0,3.0,0.09243878118000179,0.0,0,1.2977033014846016,197.99884266666666,-96.27532436855316,0.29533710136892294,6.821120322034262,0.0029466039366223937,-11.215882839067223,1.2443700509103799,0,0,55.38981488858443
2025-01-01 06:53:00,3.4274187246078287,2.1589823553689906,0.0,0.05712364541013048,0.035983039256149846,0.0,0.07789213309643446,0.0,0.3047910134294119,2.9947355780819827,0.05,0.0,0.0,0.20999093605876035,1.9344080859768968,0.01458333333333334,1,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.003746151315789473,0.0,On,0.04447320702289965,0,On,0.029672774757745334,0.0,On,0.024803098684398013,0,On,0.24667640178661115,0.18500730133995832,On,HP On,4662.110967187882,15.000000000000057,2.1268616781264216,1261.1763078711738,2.598856411415316,0.3958791666666667,1,5527.408108392389,5527.408108392389,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,41.37824362194242,51.666666666666686,46.10666666666668,0.0,51.20842914102349,0.0,0.0,0.0,41.37824362194242,49.95799363754405,51.20842914102349,49.33277588580434,12.43753247303448,14.44082849270033,-0.059171507299726755,0.11686101985901294,0.0,9.236100170605994,2438.6343797202744,-1525.5437297344988,-1757.2051169705305,-0.0,-0.0,563.4146410674502,0.0,3.0,0.09251616210083806,0.0,0,1.2987896147738867,197.99884266666666,-97.26391812695104,0.29495778536991757,6.830361004960267,0.002946546645405761,-11.341254014572701,1.244285428962182,0,0,55.35912674286145
2025-01-01 06:54:00,3.42838116262472,2.159604028913644,0.0,0.05713968604374533,0.03599340048189406,0.0,0.07789213309643446,0.0,0.3047910134294119,2.9956980160988738,0.05,0.0,0.0,0.20999093605876035,1.93502975952155,0.01458333333333334,1,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.003746151315789473,0.0,On,0.04447320702289965,0,On,0.029672774757745334,0.0,On,0.024803098684398013,0,On,0.24667640178661115,0.18500730133995832,On,HP On,4661.725587597,15.000000000000057,2.1258859934050824,1261.0720564681124,2.599818849432207,0.3958791666666667,1,5526.918477398446,5526.918477398446,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,41.35214243829569,51.666666666666686,46.10666666666668,0.0,51.20449175433627,0.0,0.0,0.0,41.35214243829569,49.95450938364634,51.20449175433627,49.329518198301386,12.43753247303448,14.459760656920656,-0.040239343079401024,0.11685245858695827,0.0,9.236100170605994,2433.6596836408044,-1524.930547863888,-1760.9321379664989,-0.0,-0.0,563.4146410674502,0.0,3.0,0.09259099997111593,0.0,0,1.299840227407415,197.99884266666666,-98.20328953774752,0.29459104914571654,6.839768605816074,0.0029464887098478785,-11.461727181971685,1.244203566266666,0,0,55.33078977913156
2025-01-01 06:55:00,3.429313238015955,2.1602060901395967,0.0,0.05715522063359925,0.036003434835659945,0.0,0.07789213309643446,0.0,0.3047910134294119,2.996630091490109,0.05,0.0,0.0,0.20999093605876035,1.9356318207475032,0.01458333333333334,1,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.003746151315789473,0.0,On,0.04447320702289965,0,On,0.029672774757745334,0.0,On,0.024803098684398013,0,On,0.24667640178661115,0.18500730133995832,On,HP On,4661.3524733555205,15.000000000000057,2.1249418300617053,1260.9711230401447,2.6007509248234424,0.3958791666666667,1,5526.444429728998,5526.444429728998,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,41.32675172535081,51.666666666666686,46.10666666666668,0.0,51.20055679865572,0.0,0.0,0.0,41.32675172535081,49.95102732759811,51.20055679865572,49.326262592069305,12.43753247303448,14.478084400978625,-0.021915599021431476,0.11684409783014706,0.0,9.236100170605994,2428.857932411608,-1524.3359746116698,-1764.5423700254878,-0.0,-0.0,563.4146410674502,0.0,3.0,0.09266340319511968,0.0,0,1.3008566612204575,197.99884266666666,-99.096317314771,0.29423633723454046,6.848833397226439,0.002946430155013597,-11.577510144891011,1.2441243465052856,0,0,55.3045307749451
