Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.5973204195326616,0.13448481735049753,0.12883541666666667,1.5973204195326616,0.1344848173504975,0.12883541666666667,0.035787296260457034,1.1000131084444444,0.311212028716649,0.15030798611111115,0.12883541666666667,0.0,0.0,0.13448481735049753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.005086641081871345,0.0,0.030700655178585685,0.0,0.01342969737069921,0.0,0.11852198191450315,0.08889148643587734,0.06172839468737013,0.0,0.05674084685791626,0.0,0.0,0.0,2181.698115494006,16.666666666666686,0.13333333333333336,989.2449676541423,3.775793871296296,0.15030798611111115,0.16666666666666666,3020.6350970370377,18123.810582222224,1100.0131084444445,0.2,24.165117758237905,51.66666666666668,46.10666666666668,0.0,51.42285476759507,0.27278635694611614,734.6019334773331,1100.0131084444445,24.165117758237905,50.629741990077136,51.42285476759507,50.233185601318176,12.43753247303448,16.36006650866727,-0.04520692486614068,1.1390876565492656,2.8,9.236100170605994,1479.5457677306783,1403.3590878261575,-916.1116964492113,0.0,0.0,352.2327731422489,0.0,2.0,0.05183069575206913,0.0,0.0,0.3075700843510972,131.99922844444444,-138.27342445636486,0.23555216176935548,7.427121569597143,0.00265744639647607,55.196662360312544,1.2373950973928922,0.37252322946132366,814.5914046686354,-400.4772844966201
2025-01-01 01:00:00,0.6516408953445499,0.13186873163385704,0.25767083333333335,0.65164089534455,0.13186873163385704,0.25767083333333335,0.025300438598945322,0.0,0.32572448452338243,0.3006159722222223,0.25767083333333335,0.0,0.0,0.13186873163385704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.0047051430007309936,0.0,0.02059529559821433,0.0,0.006749175477685251,0.0,0.11655364532280323,0.08741523399210238,0.07458847691390558,0.0,0.06856185661998215,0.0,0.0,0.0,4363.396230988012,16.666666666666686,0.2666666666666667,1978.4899353082847,7.551587742592592,0.3006159722222223,0.3333333333333333,6041.270194074075,18123.810582222224,0.0,0.0,23.596569825271352,51.66666666666668,46.10666666666668,0.0,51.589440361377605,0.04069880010833647,111.01540451461396,0.0,23.596569825271352,49.84227100796423,51.589440361377605,48.96868633125755,12.43753247303448,16.395908283871368,-0.054449344285842825,2.840126567076773,2.5,9.236100170605994,3676.587462727482,1759.4121644703287,-866.5955660879645,0.0,0.0,331.7150628602883,0.0,2.0,0.047870168893588576,0.0,0.0,0.2840678032749452,131.99922844444444,-151.92826503285343,0.23567925417132532,7.453593114063064,0.002664755120253816,60.04526615223699,1.2372967376255513,0.2746689670729088,134.91807225101527,-353.9958430889712
2025-01-01 02:00:00,0.591358573484813,0.12232831897855792,0.2447872916666667,0.591358573484813,0.1223283189785579,0.24478729166666668,0.020840988419753105,0.0,0.2849324114539488,0.2855851736111112,0.2447872916666667,0.0,0.0,0.12232831897855792,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0047051430007309936,0.0,0.01613584541902211,0.0,0.003358744603918482,0.0,0.1053528728128917,0.07901465460966875,0.06172839468737013,0.0,0.05674084685791626,0.0,0.0,0.0,4145.226419438611,16.666666666666686,0.25333333333333335,1879.5654385428704,7.174008355462963,0.2855851736111112,0.31666666666666665,5739.206684370371,18123.810582222224,0.0,0.0,23.349160682426884,51.66666666666668,46.10666666666668,0.0,51.39547488198644,0.0,0.0,0.0,23.349160682426884,49.36871172855593,51.39547488198644,48.35533015184068,12.43753247303448,16.28849524851731,-0.06668392441701171,3.365209379097671,1.6500000000000001,9.236100170605994,3467.6415003208162,1005.8957286295912,-848.5475988952154,0.0,0.0,311.9286856759576,0.0,2.0,0.04426627683126876,0.0,0.0,0.26268183942637563,131.99922844444444,-140.96600589853733,0.23804510326235126,7.4117711981743755,0.002673290445747048,71.44576690499572,1.2377492472982878,0.21875894807765808,-498.89725861699026,-374.772451296289
2025-01-01 03:00:00,0.4940191668332779,0.1211884857056924,0.14171895833333334,0.49401916683327796,0.1211884857056924,0.14171895833333334,0.02058665636565954,0.0,0.3080937257453961,0.16533878472222224,0.14171895833333334,0.0,0.0,0.1211884857056924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.004450810946637427,0.0,0.01613584541902211,0.0,0.003358744603918482,0.0,0.1053528728128917,0.07901465460966875,0.07458847691390558,0.0,0.06856185661998215,0.0,0.0,0.0,2399.8679270434063,16.666666666666686,0.1466666666666667,1088.1694644195566,4.153373258425926,0.16533878472222224,0.18333333333333332,3322.698606740741,18123.810582222224,0.0,0.0,23.21212195699972,51.66666666666668,46.10666666666668,0.0,51.255142857783795,0.0,0.0,0.0,23.21212195699972,49.2511881025436,51.255142857783795,48.249210724923515,12.43753247303448,16.364720656056814,-0.049771972923129584,3.3822423866314195,1.6500000000000001,9.236100170605994,1672.1456291809902,117.15908341753614,-894.8085329929769,0.0,0.0,310.15457592471,0.0,2.0,0.04650846982932317,0.0,0.0,0.27598730406535843,131.99922844444444,-143.0683407941493,0.23769467446496345,7.459636317148901,0.002682336546553543,51.37712671450719,1.2374167150561457,0.2613289916374448,-569.5214634251113,-401.48891757690916
2025-01-01 04:00:00,1.3178604522395334,0.12004865243282689,0.7730125000000001,1.3178604522395334,0.12004865243282688,0.7730125000000001,0.02058665636565954,0.0,0.3954258792072069,0.9018479166666669,0.7730125000000001,0.0,0.0,0.12004865243282689,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.004450810946637427,0.0,0.01613584541902211,0.0,0.003358744603918482,0.0,0.1053528728128917,0.07901465460966875,0.12088477292943316,0.0,0.11111749176341935,0.0,0.0,0.0,13090.188692964035,20.000000000000057,0.8000000000000002,5935.469805924854,22.654763227777778,0.9018479166666669,1.0,18123.810582222224,18123.810582222224,0.0,0.0,21.812196099364947,51.66666666666668,46.10666666666668,0.0,51.11763249380604,0.0,0.0,0.0,21.812196099364947,49.13614415260253,51.11763249380604,48.145399982000775,12.43753247303448,18.236690635123416,-1.2346112027015403,4.788488715889888,0.55,9.236100170605994,11965.792778360477,3771.8560870426204,-1196.2002854705881,0.0,0.0,308.63479822755596,0.0,2.0,0.05118203848616049,0.0,0.0,0.30372086783768565,131.99922844444444,-236.83042736052587,0.2120495132534874,8.353429053270677,0.002687958651448644,71.40177256681456,1.2289052484636378,0.30875494766150136,-1710.3239687495368,-453.289750132697
2025-01-01 05:00:00,1.0864159148576813,0.12004865243282689,0.4895745833333334,1.0864159148576813,0.12004865243282688,0.48957458333333337,0.021095320473846674,0.0,0.49415024716161227,0.5711703472222224,0.4895745833333334,0.0,0.0,0.12004865243282689,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.004959475054824562,0.0,0.01613584541902211,0.0,0.003358744603918482,0.0,0.1053528728128917,0.07901465460966875,0.17232510183557495,0.0,0.15840153081168293,0.0,0.0,0.0,8290.452838877221,20.000000000000057,0.5066666666666667,3759.130877085741,14.348016710925926,0.5711703472222224,0.6333333333333333,11478.413368740741,18123.810582222224,0.0,0.0,20.69543163244894,51.66666666666668,46.10666666666668,0.0,50.98982278867735,0.0,0.0,0.0,20.69543163244894,49.0299906107254,50.98982278867735,48.05007452174943,12.43753247303448,19.71550235322238,-0.05215592845017228,4.987349894825171,-0.25000000000000006,9.236100170605994,6997.338052327,1113.8187402248052,-1407.8301514208827,0.0,0.0,309.1434623357431,0.0,2.0,0.05355328862215545,0.0,0.0,0.3177921743050778,131.99922844444444,-194.42809746508317,0.19364775437738344,9.05765918729304,0.002700629510776024,75.83087244632046,1.2220578936749862,0.30654656780694356,-2105.138760581,-540.1733762799354
2025-01-01 06:00:00,1.0596810994579848,0.1333650634391611,0.4509239583333334,1.0596810994579848,0.13336506343916113,0.4509239583333334,0.06557286448084555,0.0,0.46803028358825033,0.526077951388889,0.4509239583333334,0.0,0.0,0.1333650634391611,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0055953051900584794,0.0,0.05997755929078707,0.0,0.008845750332646944,0.0,0.12006853209369597,0.09005139907027196,0.14660493738250405,0.0,0.13475951128755115,0.0,0.0,0.0,7635.94340422902,20.000000000000057,0.4666666666666668,3462.357386789498,13.215278549537038,0.526077951388889,0.5833333333333334,10572.22283962963,18123.810582222224,0.0,0.0,20.41211403064631,51.66666666666668,46.10666666666668,0.0,50.818686886008756,0.06082313025024496,162.6225655322183,0.0,20.41211403064631,48.62463235744746,50.818686886008756,47.52760509316682,12.43753247303448,19.714446490015835,-0.048123797392682674,4.495059932569436,0.3,9.236100170605994,6521.937806613145,1265.5790244853933,-1363.169497918051,0.0,0.0,375.8331305969265,0.0,2.0,0.053430057682043945,0.0,0.0,0.3170609058917409,131.99922844444444,-126.66923029475092,0.1940882401913366,9.064105999366538,0.00270667446384304,40.30988621622404,1.2220577360289535,0.3063487760059567,-1689.3620083922424,-507.41635391186225
2025-01-01 07:00:00,1.9222741422030782,0.14070616693497767,0.4380404166666667,1.9222741422030782,0.14070616693497767,0.4380404166666667,0.08458383782114656,1.0083453494074075,0.31829780219674625,0.5110471527777779,0.4380404166666667,0.0,0.0,0.14070616693497767,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.005213807108918129,0.0,0.07937003071222845,0.0,0.012220338071489568,0.0,0.12681711469381005,0.0951128360203575,0.06172839468737013,0.0,0.05674084685791626,0.0,0.0,0.0,7417.7735926796195,20.000000000000057,0.4533333333333334,3363.432890024084,12.837699162407407,0.5110471527777779,0.5666666666666667,10270.159329925928,18123.810582222224,1008.3453494074075,0.18333333333333332,20.75031011880929,51.66666666666668,46.10666666666668,0.0,50.88973693862459,0.09078110983665535,241.03344583803573,1008.3453494074075,20.75031011880929,49.083701993528514,50.89001303107816,48.18040842852692,12.43753247303448,19.7166777535595,-0.04857926696252844,4.067282679079174,-0.55,9.236100170605994,6240.597985813681,916.2573964247345,-1465.0617049673863,0.0,0.0,382.2235768342619,2.718378797732692,1.6164999999999998,0.05481421547919902,0.0,0.0,0.3252746781409629,106.68837639022222,-94.33747873281533,0.19450339803888095,9.07218439047445,0.002712866958543937,49.91009263340906,1.2220438585673143,0.3153891071947251,-1931.0551408570498,-516.1203527422998
2025-01-01 08:00:00,0.894816866821385,0.1435682947255806,0.4122733333333334,0.894816866821385,0.1435682947255806,0.4122733333333334,0.08920356127364827,0.0,0.32462774999218097,0.48098555555555567,0.4122733333333334,0.0,0.0,0.1435682947255806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.003942146838450292,0.0,0.08526141443519798,0.0,0.014734115479453717,0.0,0.1291135073841266,0.09683513053809494,0.06172839468737013,0.0,0.05674084685791626,0.0,0.0,0.0,6981.4339695808185,20.000000000000057,0.42666666666666675,3165.5838964932555,12.082540388148148,0.48098555555555567,0.5333333333333333,9666.03231051852,18123.810582222224,0.0,0.0,22.043389670532967,51.66666666666668,46.10666666666668,0.0,51.64444132394748,0.0913722101787544,250.03469485273413,0.0,22.043389670532967,50.98962460869414,51.64558987278617,50.661067702228806,12.43753247303448,19.70278116331628,-0.05799535410536739,3.357116555215982,-1.4,9.236100170605994,5711.755969640446,578.1730446536972,-1579.7344539043743,0.0,0.0,352.3237384258762,152.6733247450838,1.0,0.05661851564327118,0.0,0.0,0.33598162979588486,65.99961422222222,-42.267284461875086,0.19526024081301835,9.077349293405142,0.002719750843771898,69.33160484300687,1.2226709992474383,0.32840530186798944,-2068.161883930535,-519.248967909023
2025-01-01 09:00:00,1.8528778295005162,0.14374403906412525,0.38650625000000005,1.852877829500516,0.14374403906412525,0.38650625000000005,0.09097713310320167,1.0083453494074075,0.3026313886565734,0.45092395833333343,0.38650625000000005,0.0,0.0,0.14374403906412525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0031791506761695907,0.0,0.08779798242703209,0.0,0.017184520347721288,0.0,0.1293478331688528,0.09701087487663956,0.04886831246083468,0.0,0.04491983709585038,0.0,0.0,0.0,6545.0943464820175,20.000000000000057,0.4000000000000001,2967.734902962427,11.327381613888889,0.45092395833333343,0.5,9061.905291111112,18123.810582222224,1008.3453494074075,0.18333333333333332,21.10148763112789,51.66666666666668,46.10666666666668,0.0,51.35946958504167,0.4204927561786664,1143.0111747550104,1008.3453494074075,21.10148763112789,49.62647271729539,51.35946958504167,48.759974283422245,12.43753247303448,19.72131121971023,-0.05102310179155426,3.1743310481219313,-0.85,9.236100170605994,5422.446362703351,866.2203645216917,-1515.0070398718499,0.0,0.0,356.7656381034925,460.2346060638561,1.0,0.05575961374706535,0.0,0.0,0.33088479432354223,65.99961422222222,35.59341798969001,0.19604399268377742,9.104495593800221,0.0027325359697236806,124.89291329088384,1.2231977065292936,0.3119536340026838,-1674.1893543389012,-427.325184101834
