Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,1.5973204195326616,0.13448481735049753,0.12883541666666667,0.311212028716649,0.15030798611111115,0.035787296260457034,1.1000131084444444,0.12883541666666667,0.0,51.42339415865609,16.369698991585622,-0.04213178321707621
2025-01-01 01:00:00,0.6516408953445502,0.13186873163385704,0.25767083333333335,0.32572448452338243,0.3006159722222223,0.025300438598945322,0.0,0.25767083333333335,0.0,51.58994702644208,16.381554719497164,-0.06113682091236686
2025-01-01 02:00:00,0.5462661776514798,0.12232831897855792,0.2061366666666667,0.2849324114539488,0.24049277777777783,0.020840988419753105,0.0,0.2061366666666667,0.0,51.396002306714436,16.277194852047693,-0.06761434510547178
2025-01-01 03:00:00,0.5391115626666113,0.1211884857056924,0.18036958333333336,0.3080937257453961,0.2104311805555556,0.02058665636565954,0.0,0.18036958333333336,0.0,51.255654425361506,16.40332614117234,-0.03881622560478769
2025-01-01 04:00:00,1.3178604522395334,0.12004865243282689,0.7730125000000001,0.3954258792072069,0.9018479166666669,0.02058665636565954,0.0,0.7730125000000001,0.0,51.11845182426871,18.33790322876946,-1.1466614111598368
2025-01-01 05:00:00,1.1014467134687924,0.12004865243282689,0.5024581250000001,0.49415024716161227,0.5862011458333335,0.021095320473846674,0.0,0.5024581250000001,0.0,50.990797105941176,19.730728974953024,-0.04177237312261812
2025-01-01 06:00:00,1.059681099457985,0.1333650634391611,0.4509239583333334,0.46803028358825033,0.526077951388889,0.06557286448084555,0.0,0.4509239583333334,0.0,50.81968699504437,19.72774572535334,-0.04757832004413901
2025-01-01 07:00:00,1.8771817463697447,0.14070616693497767,0.3993897916666667,0.31829780219674625,0.46595475694444455,0.08458383782114656,1.0083453494074075,0.3993897916666667,0.0,50.89076668740823,19.745311725824546,-0.043146107918956095
2025-01-01 08:00:00,0.8647552695991627,0.1435682947255806,0.38650625000000005,0.32462774999218097,0.45092395833333343,0.08920356127364827,0.0,0.38650625000000005,0.0,51.64546914135257,19.706744720477356,-0.05141670158580277
2025-01-01 09:00:00,3.790581640967066,0.5708210810146939,0.3607391666666667,2.2703967973453447,0.4208623611111112,0.09097713310320167,1.0083453494074075,0.3607391666666667,0.0,51.360490256916734,19.702097275571962,-0.053429137471640034
2025-01-01 10:00:00,3.398046581899842,0.40263633145273936,0.32208854166666673,2.108216963239039,0.37576996527777784,0.08904982204969197,0.8250098313333335,0.32208854166666673,0.0,51.34883270964892,19.692431977774138,-0.04826288938099831
2025-01-01 11:00:00,0.7422996935369969,0.14260420579125974,0.32208854166666673,0.2803437732970816,0.37576996527777784,0.08618595496213735,0.0,0.32208854166666673,0.0,51.42152638092447,19.7053159101258,-0.05279164336971031
2025-01-01 12:00:00,1.610524783611171,0.14034966840253912,0.2834379166666667,0.2952670769414514,0.3306775694444445,0.06790254685490434,0.9166775903703706,0.2834379166666667,0.0,51.32286298225427,19.68259854300486,-0.05196506249369311
2025-01-01 13:00:00,0.686256689118946,0.14488387233699074,0.270554375,0.2871064653985634,0.31564677083333337,0.08350345288704931,0.0,0.270554375,0.0,51.35995398374098,19.70510476979329,-0.05429201239637826
2025-01-01 14:00:00,1.6403369002094867,0.14488387233699074,0.25767083333333335,0.33789453151893895,0.3006159722222223,0.08514880609795512,0.9166775903703706,0.25767083333333335,0.0,51.36836794901709,19.655036520659987,-0.0663683328343648
2025-01-01 15:00:00,1.759891559313742,0.14609901320062335,0.2061366666666667,0.5101450986962036,0.24049277777777783,0.09257609246939005,0.9166775903703706,0.2061366666666667,0.0,51.62447243515166,19.61974434806256,-0.06583318700387059
2025-01-01 16:00:00,1.199868655291027,0.15345518620261975,0.19325312500000003,0.8621118657294091,0.22546197916666672,0.11229481039495116,0.0,0.19325312500000003,0.0,51.91411367867154,19.696884066856267,-0.05169062109396882
2025-01-01 17:00:00,1.385840875169688,0.1731988301443384,0.25767083333333335,0.8920340695157248,0.3006159722222223,0.19319083343174098,0.0,0.25767083333333335,0.0,51.64260572666419,19.724309744929005,-0.03843930030168009
