Metric,Value
Total Electric Energy (kWh),768.5892622014659
Total Gas Energy (therms),156.805585625
Average Electric Power (kW),1.0674850863909249
Peak Electric Power (kW),11.225474824984119
Other Electric Energy (kWh),364.5322985877284
HVAC Heating Electric Energy (kWh),182.9398498958334
Lighting Electric Energy (kWh),65.37359111397816
Water Heating Electric Energy (kWh),155.74352260392592
HVAC Heating Gas Energy (therms),156.805585625
Average Temperature - Indoor (C),18.584925603442837
Unmet Heating Load (C-hours),60.15271527876102
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
