Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.4086446109670841,0.2286577390960153,0.0,0.006810743516118069,0.0038109623182669217,0.0,0.031150295686663748,0.3274943152804204,0.0,0.05,0.0,0.0,0.0,0.21407440576268197,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.005264967105263157,0.0,On,0.02588532858140059,0,On,0.042061774263511,0,On,0.2535721411006688,0.19017910582550152,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,8680.180168888888,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5685.579555555556,Off,0.0,0,73.55005117960658,51.666666666666686,46.10666666666668,0.0,50.05155654048452,0.0,0.0,0.0,114.92195496813528,48.70442574582847,50.05155654048452,48.030860348500454,12.43753247303448,21.340743132013603,0.0,2.8,-694.9556592354745,-1219.1447229300677,-0.0,-0.0,670.8926322011484,0.0,5.0,0.050455727691053914,0.0,0.0,0.6529497096253164,329.99807111111113,-146.7035685065553,0.21800696576039488,10.518438444061395,0.003371915590759513,98.43758233940623,1.2124590923890037
2025-01-01 00:01:00,0.4086446109670841,0.2286577390960153,0.0,0.006810743516118069,0.0038109623182669217,0.0,0.031150295686663748,0.3274943152804204,0.0,0.05,0.0,0.0,0.0,0.21407440576268197,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.005264967105263157,0.0,On,0.02588532858140059,0,On,0.042061774263511,0,On,0.2535721411006688,0.19017910582550152,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,8680.180168888888,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5685.579555555556,Off,0.0,0,73.93015413005789,51.666666666666686,46.10666666666668,0.0,50.03865517471301,0.0,0.0,0.0,115.51586582821544,48.69296614039359,50.03865517471301,48.020121623233884,12.43753247303448,21.187581325866276,0.0,2.8,-677.6662723466522,-1205.0849211212678,-0.0,-0.0,670.8926322011484,0.0,5.0,0.05028927722050395,0.0,0.0,0.6507956670341942,329.99807111111113,-143.4739834265329,0.22073870204951623,10.476290820093674,0.0033723913048718177,98.89936104213136,1.216633253126243
2025-01-01 00:02:00,0.4086446109670841,0.2286577390960153,0.0,0.006810743516118069,0.0038109623182669217,0.0,0.031150295686663748,0.3274943152804204,0.0,0.05,0.0,0.0,0.0,0.21407440576268197,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.005264967105263157,0.0,On,0.02588532858140059,0,On,0.042061774263511,0,On,0.2535721411006688,0.19017910582550152,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,8680.180168888888,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5685.579555555556,Off,0.0,0,74.29876302556033,51.666666666666686,46.10666666666668,0.0,50.02569122826746,0.0,0.0,0.0,116.09181722743803,48.681447312296484,50.02569122826746,48.00932535431101,12.43753247303448,21.038643665725793,0.0,2.8,-661.9372449373684,-1191.4735245032707,-0.0,-0.0,670.8926322011484,0.0,5.0,0.050127287665109904,0.0,0.0,0.648699353335093,329.99807111111113,-141.35635263524614,0.22279834735768464,10.411080109776444,0.003372867610808327,99.3471213664741,1.2172488436326823
2025-01-01 00:03:00,0.4086446109670841,0.2286577390960153,0.0,0.006810743516118069,0.0038109623182669217,0.0,0.031150295686663748,0.3274943152804204,0.0,0.05,0.0,0.0,0.0,0.21407440576268197,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.005264967105263157,0.0,On,0.02588532858140059,0,On,0.042061774263511,0,On,0.2535721411006688,0.19017910582550152,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,8680.180168888888,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5685.579555555556,Off,0.0,0,74.6565242445916,51.666666666666686,46.10666666666668,0.0,50.0126666164144,0.0,0.0,0.0,116.65081913217436,48.66987105239025,50.0126666164144,47.99847327037817,12.43753247303448,20.893691061142633,0.0,2.8,-646.8697405681005,-1178.283831016539,-0.0,-0.0,670.8926322011484,0.0,5.0,0.04996951053992691,0.0,0.0,0.6466575528738141,329.99807111111113,-139.47854175271,0.22482456918605817,10.347794945335918,0.003373345831219162,99.78143788247569,1.2178485511214348
2025-01-01 00:04:00,0.4086446109670841,0.2286577390960153,0.0,0.006810743516118069,0.0038109623182669217,0.0,0.031150295686663748,0.3274943152804204,0.0,0.05,0.0,0.0,0.0,0.21407440576268197,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.005264967105263157,0.0,On,0.02588532858140059,0,On,0.042061774263511,0,On,0.2535721411006688,0.19017910582550152,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,8680.180168888888,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5685.579555555556,Off,0.0,0,75.00395000970032,51.666666666666686,46.10666666666668,0.0,49.99958314674498,0.0,0.0,0.0,117.19367189015675,48.658239050817684,49.99958314674498,47.98756700285404,12.43753247303448,20.752534316558584,0.0,2.8,-631.1347199976937,-1165.4941428672166,-0.0,-0.0,670.8926322011484,0.0,5.0,0.0498157505321977,0.0,0.0,0.6446677380996914,329.99807111111113,-136.5332093316255,0.22681856669947834,10.285674225372281,0.0033738259057490747,100.20293609395243,1.2184331120902692
2025-01-01 00:05:00,0.4086446109670841,0.2286577390960153,0.0,0.006810743516118069,0.0038109623182669217,0.0,0.031150295686663748,0.3274943152804204,0.0,0.05,0.0,0.0,0.0,0.21407440576268197,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.005264967105263157,0.0,On,0.02588532858140059,0,On,0.042061774263511,0,On,0.2535721411006688,0.19017910582550152,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,8680.180168888888,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5685.579555555556,Off,0.0,0,75.3414119960514,51.666666666666686,46.10666666666668,0.0,49.98644254151387,0.0,0.0,0.0,117.72095624383032,48.64655291791385,49.98644254151387,47.976608106113844,12.43753247303448,20.61503653417141,0.0,2.8,-614.472939579877,-1153.0878672765598,-0.0,-0.0,670.8926322011484,0.0,5.0,0.04966586838368676,0.0,0.0,0.6427281068659992,329.99807111111113,-132.27770450446562,0.22878091556388822,10.225329098165219,0.003374307776921193,100.61206042999804,1.2190030501560791
2025-01-01 00:06:00,0.4086446109670841,0.2286577390960153,0.0,0.006810743516118069,0.0038109623182669217,0.0,0.031150295686663748,0.3274943152804204,0.0,0.05,0.0,0.0,0.0,0.21407440576268197,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.005264967105263157,0.0,On,0.02588532858140059,0,On,0.042061774263511,0,On,0.2535721411006688,0.19017910582550152,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,8680.180168888888,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5685.579555555556,Off,0.0,0,75.66922880120076,51.666666666666686,46.10666666666668,0.0,49.97324646104147,0.0,0.0,0.0,118.23317000187619,48.63481420610421,49.97324646104147,47.96559807863558,12.43753247303448,20.481080538496638,-0.1300305726145048,2.8,-597.9010805786529,-1141.0504830029126,-0.0,-0.0,670.8926322011484,0.0,5.0,0.049519745592350145,0.0,0.0,0.6408371256327664,329.99807111111113,-127.74322977688874,0.23071199438215126,10.166043512138586,0.0033747913893368104,101.00918834359562,1.219558810184241
2025-01-01 00:07:00,0.4086446109670841,0.2286577390960153,0.0,0.006810743516118069,0.0038109623182669217,0.0,0.031150295686663748,0.3274943152804204,0.0,0.05,0.0,0.0,0.0,0.21407440576268197,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.005264967105263157,0.0,On,0.02588532858140059,0,On,0.042061774263511,0,On,0.2535721411006688,0.19017910582550152,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,8680.180168888888,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5685.579555555556,Off,0.0,0,75.98775992076072,51.666666666666686,46.10666666666668,0.0,49.959996512552735,0.0,0.0,0.0,118.73087487618864,48.62302441817454,49.959996512552735,47.954538370985446,12.43753247303448,20.35053386284899,-0.2605772482621518,2.8,-581.8320287344783,-1129.3663659991164,-0.0,-0.0,670.8926322011484,0.0,5.0,0.04937724628915413,0.0,0.0,0.6389930361130717,329.99807111111113,-123.35829493651036,0.232612473473979,10.108421286304011,0.003375276689373976,101.39475380855482,1.2201009033539854
2025-01-01 00:08:00,0.8405737776337507,0.2286577390960153,0.370225,0.014009562960562513,0.0038109623182669217,0.006170416666666667,0.031150295686663748,0.3274943152804204,0.43192916666666664,0.05,0.0,0.370225,0.0,0.21407440576268197,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.005264967105263157,0.0,On,0.02588532858140059,0,On,0.042061774263511,0,On,0.2535721411006688,0.19017910582550152,On,0,0,Off,On,9112.109335555555,21.111111111111143,0.8,0.0,10.85022521111111,0.43192916666666664,1,8680.180168888888,8680.180168888888,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5685.579555555556,Off,0.0,0,76.29736809347642,51.666666666666686,46.10666666666668,0.0,49.94669424336977,0.0,0.0,0.0,119.2146376460569,48.61118500089873,49.94669424336977,47.94343037966321,12.43753247303448,20.223262775790072,-0.38784833532107044,2.8,8545.774351555438,-1118.0200541834874,-0.0,-0.0,670.8926322011484,0.0,5.0,0.04923823254209763,0.0,0.0,0.6371940533230452,329.99807111111113,-119.20756201777769,0.2344831204027163,10.052396935008549,0.0033757636254229443,101.7691977966932,1.2206298489718628
2025-01-01 00:09:00,0.8405737776337507,0.2286577390960153,0.370225,0.014009562960562513,0.0038109623182669217,0.006170416666666667,0.031150295686663748,0.3274943152804204,0.43192916666666664,0.05,0.0,0.370225,0.0,0.21407440576268197,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.005264967105263157,0.0,On,0.02588532858140059,0,On,0.042061774263511,0,On,0.2535721411006688,0.19017910582550152,On,0,0,Off,On,9112.109335555555,21.111111111111143,0.8,0.0,10.85022521111111,0.43192916666666664,1,8680.180168888888,8680.180168888888,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5685.579555555556,Off,0.0,0,75.98402000490894,51.666666666666686,46.10666666666668,0.0,49.933341140373784,0.0,0.0,0.0,118.72503125767022,48.599297344533454,49.933341140373784,47.932275446613296,12.43753247303448,20.328100162118773,-0.28301094899237,2.8,8531.197900190193,-1127.3631838490976,-0.0,-0.0,670.8926322011484,0.0,5.0,0.04935274916789605,0.0,0.0,0.6386760178290414,329.99807111111113,-124.44088371741337,0.2330020534028321,10.099636281115192,0.0033762521479066446,101.32112686664821,1.2201934516677517
