Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 03:38:00,0.33443159345426743,0.1075490141090786,0.0,0.005573859890904457,0.0017924835684846434,0.0,0.019604888152645765,0.28482670530162163,0.0,0.03,0.0,0.0,0.0,0.0987990141090786,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.005277607593201754,0.0,On,0.01432728055944401,0,On,0.0034813513182169044,0,On,0.10091886932558232,0.07568915199418672,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,19267.66712888889,Off,0.0,20.222222222222257,0,0.0,0.03,0.0,0.0,0,0,0,4122.045177777778,Off,0.0,0,82.79938843255933,51.666666666666686,46.10666666666668,0.0,49.317168267887624,0.0,0.0,0.0,129.37404442587393,49.322393972495846,49.32500682479996,49.317168267887624,12.43753247303448,18.46540774945473,-0.2568144727675268,5.884027134630339,2.2,-2267.3601911892297,-1391.7527511046103,-2526.4451233044097,-0.0,-0.0,345.75278009684337,0.0,3.0,0.11889198692350031,0.0,0,1.112711367683479,197.99884266666666,-86.66784798166411,0.2250454559884797,8.716590663120002,0.0029018211579436423,-121.63767002638924,1.2283387376341701,0.21003398453226285,-1010.8919105737704,-380.86084053084
2025-01-01 03:39:00,1.0535065934542673,0.1075490141090786,0.710745945945946,0.017558443224237788,0.0017924835684846434,0.011845765765765766,0.019604888152645765,0.28482670530162163,0.719075,0.03,0.0,0.710745945945946,0.0,0.0987990141090786,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.005277607593201754,0.0,On,0.01432728055944401,0,On,0.0034813513182169044,0,On,0.10091886932558232,0.07568915199418672,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,On,14381.602849844745,19.222222222222257,0.925,5605.139279044145,20.82991040960961,0.719075,1,19267.66712888889,19267.66712888889,Off,0.0,20.222222222222257,0,0.0,0.03,0.0,0.0,0,0,0,4122.045177777778,Off,0.0,0,83.10552913750877,51.666666666666686,46.10666666666668,0.0,49.30338564503881,0.0,0.0,0.0,129.85238927735745,49.30949325650083,49.31254706223184,49.30338564503881,12.43753247303448,18.338387497484472,-0.3838347247377847,5.780244071951028,2.2,12147.78332064423,4253.463283263965,-2497.6311018767874,-0.0,-0.0,345.75278009684337,0.0,3.0,0.1184611175111477,0.0,0,1.1086788562794907,197.99884266666666,-81.94120742057031,0.22681271026847277,8.657024847700193,0.0029014015315308615,-120.4737845138804,1.2288743149783972,0.20892009077747262,-977.2038507607303,-374.472145019449
2025-01-01 03:40:00,1.0535065934542673,0.1075490141090786,0.710745945945946,0.017558443224237788,0.0017924835684846434,0.011845765765765766,0.019604888152645765,0.28482670530162163,0.719075,0.03,0.0,0.710745945945946,0.0,0.0987990141090786,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.005277607593201754,0.0,On,0.01432728055944401,0,On,0.0034813513182169044,0,On,0.10091886932558232,0.07568915199418672,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,On,14381.602849844745,19.222222222222257,0.925,5605.139279044145,20.82991040960961,0.719075,1,19267.66712888889,19267.66712888889,Off,0.0,20.222222222222257,0,0.0,0.03,0.0,0.0,0,0,0,4122.045177777778,Off,0.0,0,82.70107776880899,51.666666666666686,46.10666666666668,0.0,49.28955248272708,0.0,0.0,0.0,129.22043401376405,49.29654484167175,49.3000410211441,49.28955248272708,12.43753247303448,18.476135445544656,-0.24608677667760048,5.892842677735002,2.2,12109.550293272587,4210.083428159342,-2528.8846693330524,-0.0,-0.0,345.75278009684337,0.0,3.0,0.11892835145454288,0.0,0,1.1130517037155245,197.99884266666666,-88.92066733594771,0.22482976130559953,8.720883425645017,0.002900986101432619,-121.40603199507167,1.2282941710168158,0.21012832883590568,-1013.7660482712762,-381.28980261352797
2025-01-01 03:41:00,1.0535065934542673,0.1075490141090786,0.710745945945946,0.017558443224237788,0.0017924835684846434,0.011845765765765766,0.019604888152645765,0.28482670530162163,0.719075,0.03,0.0,0.710745945945946,0.0,0.0987990141090786,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.005277607593201754,0.0,On,0.01432728055944401,0,On,0.0034813513182169044,0,On,0.10091886932558232,0.07568915199418672,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,On,14381.602849844745,19.222222222222257,0.925,5605.139279044145,20.82991040960961,0.719075,1,19267.66712888889,19267.66712888889,Off,0.0,20.222222222222257,0,0.0,0.03,0.0,0.0,0,0,0,4122.045177777778,Off,0.0,0,82.30791528010721,51.666666666666686,46.10666666666668,0.0,49.27578708793322,0.0,0.0,0.0,128.6061176251675,49.28365944315645,49.28759562076807,49.27578708793322,12.43753247303448,18.60973955146566,-0.11248267075659868,6.0021454604766395,2.2,12073.394058088637,4168.23938878547,-2559.345433832889,-0.0,-0.0,345.75278009684337,0.0,3.0,0.11938091101488879,0.0,0,1.1172872134448282,197.99884266666666,-94.61613802006076,0.22292377258943943,8.782344541684369,0.002900567258929747,-122.30155872875203,1.2277320145196624,0.21129459256963767,-1049.565242466931,-387.3346477917446
2025-01-01 03:42:00,1.0535065934542673,0.1075490141090786,0.710745945945946,0.017558443224237788,0.0017924835684846434,0.011845765765765766,0.019604888152645765,0.28482670530162163,0.719075,0.03,0.0,0.710745945945946,0.0,0.0987990141090786,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.005277607593201754,0.0,On,0.01432728055944401,0,On,0.0034813513182169044,0,On,0.10091886932558232,0.07568915199418672,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,On,14381.602849844745,19.222222222222257,0.925,5605.139279044145,20.82991040960961,0.719075,1,19267.66712888889,19267.66712888889,Off,0.0,20.222222222222257,0,0.0,0.03,0.0,0.0,0,0,0,4122.045177777778,Off,0.0,0,81.92539409778017,51.666666666666686,46.10666666666668,0.0,49.26208757887149,0.0,0.0,0.0,128.00842827778152,49.27083530206952,49.27520916366855,49.26208757887149,12.43753247303448,18.739439383102912,0.0,6.108290475019153,2.2,12038.194828543299,4127.53988963984,-2589.0545994342115,-0.0,-0.0,345.75278009684337,0.0,3.0,0.11981966332730258,0.0,0,1.121393500994168,197.99884266666666,-100.10620196407609,0.22108959149686477,8.842206637918345,0.002900145133725814,-123.16247713398077,1.2271867895362754,0.21242103454339087,-1084.617689716978,-392.981699687327
2025-01-01 03:43:00,1.0535065934542673,0.1075490141090786,0.710745945945946,0.017558443224237788,0.0017924835684846434,0.011845765765765766,0.019604888152645765,0.28482670530162163,0.719075,0.03,0.0,0.710745945945946,0.0,0.0987990141090786,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.005277607593201754,0.0,On,0.01432728055944401,0,On,0.0034813513182169044,0,On,0.10091886932558232,0.07568915199418672,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,On,14381.602849844745,19.222222222222257,0.925,5605.139279044145,20.82991040960961,0.719075,1,19267.66712888889,19267.66712888889,Off,0.0,20.222222222222257,0,0.0,0.03,0.0,0.0,0,0,0,4122.045177777778,Off,0.0,0,81.55299790693799,51.666666666666686,46.10666666666668,0.0,49.24845218162975,0.0,0.0,0.0,127.42655922959061,49.25807076042202,49.262880049818165,49.24845218162975,12.43753247303448,18.865425693292035,0.0,6.211395321117269,2.2,12004.000262815138,4087.8735435546396,-2618.043562247486,-0.0,-0.0,345.75278009684337,0.0,3.0,0.12024530480767892,0.0,0,1.1253770841272948,197.99884266666666,-105.311804878963,0.21932293788114496,8.9005909428813,0.002899719848186768,-123.99049653123696,1.2266576502579334,0.2135095233934614,-1118.9354779566293,-398.33025753287643
2025-01-01 03:44:00,1.0535065934542673,0.1075490141090786,0.710745945945946,0.017558443224237788,0.0017924835684846434,0.011845765765765766,0.019604888152645765,0.28482670530162163,0.719075,0.03,0.0,0.710745945945946,0.0,0.0987990141090786,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.005277607593201754,0.0,On,0.01432728055944401,0,On,0.0034813513182169044,0,On,0.10091886932558232,0.07568915199418672,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,On,14381.602849844745,19.222222222222257,0.925,5605.139279044145,20.82991040960961,0.719075,1,19267.66712888889,19267.66712888889,Off,0.0,20.222222222222257,0,0.0,0.03,0.0,0.0,0,0,0,4122.045177777778,Off,0.0,0,81.19026206236556,51.666666666666686,46.10666666666668,0.0,49.23487920831297,0.0,0.0,0.0,126.85978447244618,49.24536424067041,49.250606756849145,49.23487920831297,12.43753247303448,18.987870059821137,0.0,6.311568574838745,2.2,11970.762944072489,4049.21705232501,-2646.340450744424,-0.0,-0.0,345.75278009684337,0.0,3.0,0.12065846242790287,0.0,0,1.1292438306807362,197.99884266666666,-110.25223512467562,0.21761995771165785,8.956268051855858,0.0028992915187723463,-124.78716018238369,1.2261438354721714,0.21456177446449373,-1152.529949541904,-403.3922771772309
2025-01-01 03:45:00,1.0535065934542673,0.1075490141090786,0.710745945945946,0.017558443224237788,0.0017924835684846434,0.011845765765765766,0.019604888152645765,0.28482670530162163,0.719075,0.03,0.0,0.710745945945946,0.0,0.0987990141090786,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.005277607593201754,0.0,On,0.01432728055944401,0,On,0.0034813513182169044,0,On,0.10091886932558232,0.07568915199418672,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,On,14381.602849844745,19.222222222222257,0.925,5605.139279044145,20.82991040960961,0.719075,1,19267.66712888889,19267.66712888889,Off,0.0,20.222222222222257,0,0.0,0.03,0.0,0.0,0,0,0,4122.045177777778,Off,0.0,0,80.83676502061401,51.666666666666686,46.10666666666668,0.0,49.22136704843803,0.0,0.0,0.0,126.30744534470938,49.2327142376661,49.23838783228014,49.22136704843803,12.43753247303448,19.106928070303383,0.0,6.408913617125802,2.2,11938.445600364616,4011.538069925913,-2673.9707111364264,-0.0,-0.0,345.75278009684337,0.0,3.0,0.12105970506529126,0.0,0,1.132999064783339,197.99884266666666,-114.93931844054525,0.2159771578639893,9.011335882861964,0.00289886025661164,-125.55387221128684,1.225644654662772,0.21557939656559866,-1185.4127494907348,-408.1884596274974
2025-01-01 03:46:00,1.0535065934542673,0.1075490141090786,0.710745945945946,0.017558443224237788,0.0017924835684846434,0.011845765765765766,0.019604888152645765,0.28482670530162163,0.719075,0.03,0.0,0.710745945945946,0.0,0.0987990141090786,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.005277607593201754,0.0,On,0.01432728055944401,0,On,0.0034813513182169044,0,On,0.10091886932558232,0.07568915199418672,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,On,14381.602849844745,19.222222222222257,0.925,5605.139279044145,20.82991040960961,0.719075,1,19267.66712888889,19267.66712888889,Off,0.0,20.222222222222257,0,0.0,0.03,0.0,0.0,0,0,0,4122.045177777778,Off,0.0,0,80.49211880446512,51.666666666666686,46.10666666666668,0.0,49.2079141617554,0.0,0.0,0.0,125.76893563197676,49.220119311939854,49.22622188703209,49.2079141617554,12.43753247303448,19.22274286909648,0.0,6.503528649994146,2.2,11907.012151149771,3974.806399623626,-2700.957806745365,-0.0,-0.0,345.75278009684337,0.0,3.0,0.12144955595226826,0.0,0,1.1366476833729158,197.99884266666666,-119.38567204645236,0.21439134023205572,9.063867740027845,0.0028984261679843473,-126.29192697152617,1.2251594726959416,0.21656389736295656,-1217.5956464499532,-412.73723297056557
2025-01-01 03:47:00,1.0535065934542673,0.1075490141090786,0.710745945945946,0.017558443224237788,0.0017924835684846434,0.011845765765765766,0.019604888152645765,0.28482670530162163,0.719075,0.03,0.0,0.710745945945946,0.0,0.0987990141090786,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.005277607593201754,0.0,On,0.01432728055944401,0,On,0.0034813513182169044,0,On,0.10091886932558232,0.07568915199418672,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,On,14381.602849844745,19.222222222222257,0.925,5605.139279044145,20.82991040960961,0.719075,1,19267.66712888889,19267.66712888889,Off,0.0,20.222222222222257,0,0.0,0.03,0.0,0.0,0,0,0,4122.045177777778,Off,0.0,0,80.15596277153172,51.666666666666686,46.10666666666668,0.0,49.194519072658444,0.0,0.0,0.0,125.2436918305183,49.20757808447198,49.21410759037876,49.194519072658444,12.43753247303448,19.335447474316247,0.0,6.5955071093169035,2.2,11876.428418852278,3938.9934425998163,-2727.3236577283883,-0.0,-0.0,345.75278009684337,0.0,3.0,0.1218285008773853,0.0,0,1.1401942329496757,197.99884266666666,-123.60355336092138,0.21285955605631146,9.115289957312399,0.0028979893546980553,-127.00252842548993,1.224687699757071,0.21751669236383525,-1249.0905045314782,-417.05533191285076
2025-01-01 03:48:00,0.33443159345426743,0.1075490141090786,0.0,0.005573859890904457,0.0017924835684846434,0.0,0.019604888152645765,0.28482670530162163,0.0,0.03,0.0,0.0,0.0,0.0987990141090786,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.005277607593201754,0.0,On,0.01432728055944401,0,On,0.0034813513182169044,0,On,0.10091886932558232,0.07568915199418672,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,19267.66712888889,Off,0.0,20.222222222222257,0,0.0,0.03,0.0,0.0,0,0,0,4122.045177777778,Off,0.0,0,79.82795921284232,51.666666666666686,46.10666666666668,0.0,49.18118036563052,0.0,0.0,0.0,124.73118627006612,49.19508923243336,49.20204366583479,49.18118036563052,12.43753247303448,19.445166413739305,0.0,6.684938021803274,2.2,-2534.9409135177534,-1701.067281729997,-2753.088940023334,-0.0,-0.0,345.75278009684337,0.0,3.0,0.12219699402194253,0.0,0,1.1436429642012285,197.99884266666666,-127.60475359126269,0.2113790719234078,9.165684281323934,0.0028975499143973293,-127.68680395747334,1.2242287842056434,0.21843911277102185,-1279.909254309721,-421.15802742027586
2025-01-01 03:49:00,0.33443159345426743,0.1075490141090786,0.0,0.005573859890904457,0.0017924835684846434,0.0,0.019604888152645765,0.28482670530162163,0.0,0.03,0.0,0.0,0.0,0.0987990141090786,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.005277607593201754,0.0,On,0.01432728055944401,0,On,0.0034813513182169044,0,On,0.10091886932558232,0.07568915199418672,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,19267.66712888889,Off,0.0,20.222222222222257,0,0.0,0.03,0.0,0.0,0,0,0,4122.045177777778,Off,0.0,0,80.20928156449021,51.666666666666686,46.10666666666668,0.0,49.167896681424835,0.0,0.0,0.0,125.32700244451595,49.182651485612254,49.19002888770598,49.167896681424835,12.43753247303448,19.290592456883562,0.0,6.558663252014316,2.2,-2490.9776060198637,-1648.511007247788,-2716.8181626218743,-0.0,-0.0,345.75278009684337,0.0,3.0,0.12167773710735016,0.0,0,1.1387832332255239,197.99884266666666,-119.91222349483306,0.21339034930306747,9.094102239706338,0.002897107940824474,-126.31076037151253,1.224876195690689,0.2171355327397703,-1236.4499605036553,-412.06104674413245
2025-01-01 03:50:00,0.33443159345426743,0.1075490141090786,0.0,0.005573859890904457,0.0017924835684846434,0.0,0.019604888152645765,0.28482670530162163,0.0,0.03,0.0,0.0,0.0,0.0987990141090786,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.005277607593201754,0.0,On,0.01432728055944401,0,On,0.0034813513182169044,0,On,0.10091886932558232,0.07568915199418672,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,19267.66712888889,Off,0.0,20.222222222222257,0,0.0,0.03,0.0,0.0,0,0,0,4122.045177777778,Off,0.0,0,80.57799661622909,51.666666666666686,46.10666666666668,0.0,49.154549923338045,0.0,0.0,0.0,125.90311971285794,49.17015432613782,49.17795652753772,49.154549923338045,12.43753247303448,19.140657318114663,0.0,6.436505483428383,2.2,-2449.6102177445914,-1598.539663260377,-2681.819143957856,-0.0,-0.0,345.75278009684337,0.0,3.0,0.12117328999941936,0.0,0,1.1340621073875747,197.99884266666666,-113.543853883579,0.21536130416784496,9.024193633488583,0.0028966709613611648,-124.97242461750291,1.225504838480509,0.2158669628551743,-1194.775431774564,-403.76423148581307
2025-01-01 03:51:00,0.33443159345426743,0.1075490141090786,0.0,0.005573859890904457,0.0017924835684846434,0.0,0.019604888152645765,0.28482670530162163,0.0,0.03,0.0,0.0,0.0,0.0987990141090786,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.005277607593201754,0.0,On,0.01432728055944401,0,On,0.0034813513182169044,0,On,0.10091886932558232,0.07568915199418672,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,19267.66712888889,Off,0.0,20.222222222222257,0,0.0,0.03,0.0,0.0,0,0,0,4122.045177777778,Off,0.0,0,80.93481989030427,51.666666666666686,46.10666666666668,0.0,49.14114219212713,0.0,0.0,0.0,126.46065607860042,49.157599718314366,49.165828481407985,49.14114219212713,12.43753247303448,18.995096313044318,0.0,6.318275109921954,2.2,-2409.679568044309,-1550.7047209746759,-2648.0142187981915,-0.0,-0.0,345.75278009684337,0.0,3.0,0.12068282966779484,0.0,0,1.129471883937549,197.99884266666666,-107.41812934296068,0.21729383602922875,8.956505888907166,0.002896238833729391,-123.66975005374083,1.2261157647010121,0.21463203775013884,-1154.7879233477815,-395.9167976268944
2025-01-01 03:52:00,0.33443159345426743,0.1075490141090786,0.0,0.005573859890904457,0.0017924835684846434,0.0,0.019604888152645765,0.28482670530162163,0.0,0.03,0.0,0.0,0.0,0.0987990141090786,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.005277607593201754,0.0,On,0.01432728055944401,0,On,0.0034813513182169044,0,On,0.10091886932558232,0.07568915199418672,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,19267.66712888889,Off,0.0,20.222222222222257,0,0.0,0.03,0.0,0.0,0,0,0,4122.045177777778,Off,0.0,0,81.28033066968656,51.666666666666686,46.10666666666668,0.0,49.12767546935617,0.0,0.0,0.0,127.00051667138526,49.14498951496289,49.15364653776625,49.12767546935617,12.43753247303448,18.853695417816674,0.0,6.203804562463023,2.2,-2371.1980429491546,-1504.82138880997,-2615.3390518837805,-0.0,-0.0,345.75278009684337,0.0,3.0,0.12020569718646511,0.0,0,1.1250063959799104,197.99884266666666,-101.61177116221756,0.21918931157371693,8.89026368769023,0.002895811423532876,-122.40107962458372,1.226709819617803,0.21342957624848824,-1116.3999329474123,-388.42145586255765
2025-01-01 03:53:00,0.33443159345426743,0.1075490141090786,0.0,0.005573859890904457,0.0017924835684846434,0.0,0.019604888152645765,0.28482670530162163,0.0,0.03,0.0,0.0,0.0,0.0987990141090786,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.005277607593201754,0.0,On,0.01432728055944401,0,On,0.0034813513182169044,0,On,0.10091886932558232,0.07568915199418672,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,19267.66712888889,Off,0.0,20.222222222222257,0,0.0,0.03,0.0,0.0,0,0,0,4122.045177777778,Off,0.0,0,81.61505220049027,51.666666666666686,46.10666666666668,0.0,49.114151640082454,0.0,0.0,0.0,127.52351906326604,49.13232547864811,49.14141239793096,49.114151640082454,12.43753247303448,18.716261401361578,-0.00596082086067895,6.0929376938690805,2.2,-2334.0860908972295,-1460.7995945649684,-2583.735425255435,-0.0,-0.0,345.75278009684337,0.0,3.0,0.1197412982524872,0.0,0,1.1206600814271068,197.99884266666666,-96.10344573863804,0.22104893997308617,8.826042724333359,0.002895388602795995,-121.1649138441809,1.2272877659321886,0.2122584761282412,-1079.5302698431258,-381.2693247218427
2025-01-01 03:54:00,0.33443159345426743,0.1075490141090786,0.0,0.005573859890904457,0.0017924835684846434,0.0,0.019604888152645765,0.28482670530162163,0.0,0.03,0.0,0.0,0.0,0.0987990141090786,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.005277607593201754,0.0,On,0.01432728055944401,0,On,0.0034813513182169044,0,On,0.10091886932558232,0.07568915199418672,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,19267.66712888889,Off,0.0,20.222222222222257,0,0.0,0.03,0.0,0.0,0,0,0,4122.045177777778,Off,0.0,0,81.93946072674574,51.666666666666686,46.10666666666668,0.0,49.100572502189024,0.0,0.0,0.0,128.0304073855402,49.11960929040943,49.12912768451964,49.100572502189024,12.43753247303448,18.5826184670604,-0.13960375516185763,5.985525852412803,2.2,-2298.2768402876663,-1418.5444119222134,-2553.1502979127545,-0.0,-0.0,345.75278009684337,0.0,3.0,0.11928909253995627,0.0,0,1.11642788336326,197.99884266666666,-90.87932247175532,0.22287380307738175,8.763753207910213,0.002894970249355585,-119.95988532397287,1.2278502972884606,0.21111767622415928,-1044.1025174336799,-374.44189448853365
2025-01-01 03:55:00,0.33443159345426743,0.1075490141090786,0.0,0.005573859890904457,0.0017924835684846434,0.0,0.019604888152645765,0.28482670530162163,0.0,0.03,0.0,0.0,0.0,0.0987990141090786,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.005277607593201754,0.0,On,0.01432728055944401,0,On,0.0034813513182169044,0,On,0.10091886932558232,0.07568915199418672,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,19267.66712888889,Off,0.0,20.222222222222257,0,0.0,0.03,0.0,0.0,0,0,0,4122.045177777778,Off,0.0,0,82.25399539599672,51.666666666666686,46.10666666666668,0.0,49.086939774212716,0.0,0.0,0.0,128.52186780624487,49.106842557084086,49.11679394851977,49.086939774212716,12.43753247303448,18.452604568700053,-0.2696176535222037,5.881427836832627,2.2,-2263.706940642267,-1377.9669740947375,-2523.534823941308,-0.0,-0.0,345.75278009684337,0.0,3.0,0.11884858181409434,0.0,0,1.112305138803793,197.99884266666666,-85.92489679780275,0.22466489343008328,8.702658632792339,0.002894556246349799,-118.78473058427012,1.2283980532703824,0.21000615864978547,-1010.044835620894,-367.92213847384346
