Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.7302138652403501,0.45084805553787705,0.0,0.7302138652403501,0.450848055537877,0.0,0.02298120539299782,0.0,0.24461881330048663,0.4126138465468657,0.05,0.0,0.0,0.1697425066914526,0.266522215513091,0.01458333333333334,1.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.004654961622807018,0.0,0.018326243770190803,0.0,0.018295471045216408,0.0,0.18950535424861456,0.14212901568646089,0.0,0.0,763.4081766614534,20.000000000000057,1.241736658567707,0.0,0.36517717988019904,0.047436666666666676,0.6333333333333333,715.9715099947866,1130.0099581506468,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1543.45541130732,0.0,0.0,36.77123553179643,51.66666666666668,46.10666666666668,0.0,51.5403394340767,0.0,0.0,0.0,36.77123553179643,51.55915046359821,51.56855597835896,51.5403394340767,12.43753247303448,19.953876402761292,0.0,2.8,463.44338144202186,-612.184409018058,0.0,0.0,320.33425811830364,0.0,1.0,0.02738336267136724,0.0,0.0,0.509561413236351,65.99961422222222,-8.114644319677215,0.20071657521945357,9.332207484251615,0.0028394121509705073,13.083498688357912,1.2220878407794007
2025-01-01 01:00:00,0.5399480245125099,0.3280781886151597,0.0,0.5399480245125099,0.3280781886151597,0.0,0.022632083271287292,0.0,0.2436983636003202,0.22361757764090237,0.05,0.0,0.0,0.1690521694163278,0.14444268586549855,0.01458333333333334,1.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.00430583950109649,0.0,0.018326243770190803,0.0,0.018295471045216408,0.0,0.18950535424861456,0.14212901568646089,0.0,0.0,413.15041855059656,20.000000000000057,0.68605567907196,0.0,0.1974025776409024,0.026215000000000002,0.35,386.9354185505965,1120.9126675541665,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1543.45541130732,0.0,0.0,37.01576441454181,51.66666666666668,46.10666666666668,0.0,51.211805627160366,0.0,0.0,0.0,37.01576441454181,51.24859065532203,51.26698316940288,51.211805627160366,12.43753247303448,19.432614212851387,-0.10454027144263632,2.5,174.99876593899808,-557.9779442024301,0.0,0.0,319.0646862964267,0.0,1.0,0.0252874470645481,0.0,0.0,0.47055971240610145,65.99961422222222,0.7616052944048841,0.20775133575237495,9.100085763356295,0.0028452188580863074,17.00637733745011,1.2243202881907582
2025-01-01 02:00:00,0.6588393434259824,0.4047786085399921,0.0,0.6588393434259824,0.4047786085399921,0.0,0.022632083271287292,0.0,0.24277791390015382,0.34342934625454125,0.05,0.0,0.0,0.168361832141203,0.2218334430654557,0.01458333333333334,1.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.00430583950109649,0.0,0.018326243770190803,0.0,0.018295471045216408,0.0,0.18950535424861456,0.14212901568646089,0.0,0.0,626.3360690009046,20.000000000000057,1.0304809491503897,0.0,0.3034826795878746,0.03994666666666667,0.5333333333333333,586.3894023342378,1076.2682498481265,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1543.45541130732,0.0,0.0,36.076176682536875,51.66666666666668,46.10666666666668,0.0,50.88657326432973,0.0,0.0,0.0,36.076176682536875,50.94092239576184,50.96809696147789,50.88657326432973,12.43753247303448,19.93199880545774,0.0,1.6500000000000001,358.7301052754204,-580.4512082000726,0.0,0.0,318.1442365962603,0.0,1.0,0.024254583995909462,0.0,0.0,0.45133975132055304,65.99961422222222,-5.298992121671769,0.20199586434518405,9.338540158579237,0.002853515611209491,23.0434587924323,1.2222281257360295
2025-01-01 03:00:00,0.6049944183835607,0.3700527777728941,0.0,0.6049944183835607,0.370052777772894,0.0,0.022399335190146943,0.0,0.24185746419998744,0.2907376189934263,0.05,0.0,0.0,0.1676714948660782,0.18779794957348248,0.01458333333333334,1.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.00407309141995614,0.0,0.018326243770190803,0.0,0.018295471045216408,0.0,0.18950535424861456,0.14212901568646089,0.0,0.0,538.9191903252238,20.000000000000057,0.8845199534707614,0.0,0.25703261899342633,0.033705000000000006,0.45,505.2141903252238,1082.5714034665928,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1543.45541130732,0.0,0.0,36.28147639319602,51.66666666666668,46.10666666666668,0.0,50.61646798648316,0.0,0.0,0.0,36.28147639319602,50.635927380369175,50.645657077312194,50.61646798648316,12.43753247303448,19.45158003921084,-0.0998693626085067,1.6500000000000001,280.724877557444,-576.499270758833,0.0,0.0,316.9910388149536,0.0,1.0,0.024762445212432243,0.0,0.0,0.4607902516964574,65.99961422222222,1.3139191760994144,0.20877827993764358,9.128684851449338,0.00286269797084233,12.66642207999113,1.2242281108790898
2025-01-01 04:00:00,0.6175141622031435,0.3780439478775789,0.0,0.6175141622031435,0.37804394787757883,0.0,0.022399335190146943,0.0,0.24093701449982102,0.30417781251317544,0.05,0.0,0.0,0.16698115759095344,0.19647945695329205,0.01458333333333334,1.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.00407309141995614,0.0,0.018326243770190803,0.0,0.018295471045216408,0.0,0.18950535424861456,0.14212901568646089,0.0,0.0,557.6026516924125,20.000000000000057,0.9059521522099644,0.0,0.26922447917984216,0.03495333333333334,0.4666666666666667,522.6493183590791,1119.4554209064295,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1543.45541130732,0.0,0.0,35.408878236013116,51.66666666666668,46.10666666666668,0.0,50.3120846113344,0.0,0.0,0.0,35.408878236013116,50.33465898235349,50.34594616786304,50.3120846113344,12.43753247303448,19.900213996327263,-0.0014427193376028195,0.55,215.8383031630571,-655.2659701918358,0.0,0.0,316.0705891147872,0.0,1.0,0.025782678831701614,0.0,0.0,0.4797751985455793,65.99961422222222,-2.568967452306795,0.20319095841601678,9.33427538151738,0.0028660247323661968,22.88928566943833,1.221777825768051
2025-01-01 05:00:00,0.7575679114382902,0.46820905207835767,0.0,0.7575679114382902,0.46820905207835767,0.0,0.02286483135242764,0.0,0.24093701449982102,0.4437660655860415,0.05,0.0,0.0,0.16698115759095344,0.28664456115407083,0.01458333333333334,1.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.004538587582236842,0.0,0.018326243770190803,0.0,0.018295471045216408,0.0,0.18950535424861456,0.14212901568646089,0.0,0.0,784.240757394978,20.000000000000057,1.3416105606678321,0.0,0.3900877322527082,0.05367833333333334,0.7166666666666667,730.5624240616446,1047.6156660399245,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1543.45541130732,0.0,0.0,35.51525462420896,51.66666666666668,46.10666666666668,0.0,49.995241443961696,0.0,0.0,0.0,35.51525462420896,50.035094380162036,50.05502084826221,49.995241443961696,12.43753247303448,19.508709025789578,-0.09160851130205543,-0.25000000000000006,440.23275121206837,-661.8598780952756,0.0,0.0,316.5360852770679,0.0,1.0,0.02545099815292679,0.0,0.0,0.4736031415397239,65.99961422222222,1.3157866352980523,0.2091588572479095,9.167746449414109,0.002880929183485785,26.6433305237867,1.2227875986251289
2025-01-01 06:00:00,0.6850896464076196,0.4212084377748649,0.0,0.6850896464076196,0.4212084377748649,0.0,0.02344670155527852,0.0,0.24277791390015382,0.36886503095218715,0.05,0.0,0.0,0.168361832141203,0.2382632723003285,0.01458333333333334,1.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.00512045778508772,0.0,0.018326243770190803,0.0,0.018295471045216408,0.0,0.18950535424861456,0.14212901568646089,0.0,0.0,651.6453280031657,20.000000000000057,1.0905927583107293,0.0,0.3251733642855205,0.04369166666666667,0.5833333333333334,607.9536613364988,1031.3791161603626,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1543.45541130732,0.0,0.0,34.615726152921006,51.66666666666668,46.10666666666668,0.0,49.683941765759386,0.0,0.0,0.0,34.615726152921006,49.7405479703097,49.76885107258486,49.683941765759386,12.43753247303448,19.9868086541011,0.0,0.3,301.346652241156,-666.6799522113407,0.0,0.0,318.9588548802516,0.0,1.0,0.02577274670141313,0.0,0.0,0.47959037718499686,65.99961422222222,-2.577578430920576,0.2033865498696881,9.39219754352947,0.0028859089316379876,9.203770767985793,1.2207892895641224
2025-01-01 07:00:00,1.2798955477650396,0.24438925857555896,0.0,1.2798955477650396,0.24438925857555896,0.0,0.17093423556754128,0.6249741444444445,0.4339871677530537,0.0,0.05,0.0,0.0,0.22980592524222562,0.0,0.01458333333333334,1.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.004771335663377193,0.0,0.16616289990416408,0.0,0.1275792674300861,0.0,0.26958991231631196,0.2021924342372339,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1016.2210915772727,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1543.45541130732,624.9741444444445,0.25,36.09597438906928,51.66666666666668,46.10666666666668,0.0,50.74611112352072,0.13091165937129778,336.3628245651479,624.9741444444445,36.09597438906928,50.41314568899079,50.751608974998476,50.24116512024807,12.43753247303448,19.418195248477357,-0.09291585109813584,-0.55,-26.470561501779283,-684.1884149292738,0.0,0.0,652.0497236806754,0.3685283547595897,1.0,0.0259880798248349,0.0,0.0,0.4835973887417668,65.99961422222222,5.668129746819147,0.21114765904957838,9.13908678058631,0.0028922340459059145,25.022226865352206,1.2231570131085925
2025-01-01 08:00:00,0.8842003341091097,0.5452490151005089,0.0,0.8842003341091097,0.5452490151005089,0.0,0.0272030987731493,0.0,0.2526341173785417,0.5543631179574187,0.05,0.0,0.0,0.172582482104184,0.3580831996629915,0.01458333333333334,1.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0036075952576754386,0.0,0.02359550351547386,0.0,0.022524141239629633,0.0,0.19237153843209004,0.14427865382406752,0.0,0.0,945.5126293637942,20.000000000000057,1.686687096195812,0.0,0.48445645129075204,0.06990666666666669,0.9333333333333333,875.6059626971276,943.3540354689457,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1543.45541130732,0.0,0.0,37.326813177615165,51.66666666666668,46.10666666666668,0.0,51.54446135786603,0.0,0.0,0.0,37.326813177615165,51.56350824718788,51.57303169184881,51.54446135786603,12.43753247303448,19.480710627858233,-0.06999069645172908,-1.4,472.4924935158263,-743.0079683614372,0.0,0.0,268.56569563433357,11.662517022578841,0.03325,0.026913138813566696,0.0,0.0,0.5008112850510774,2.194487172888889,1.4221368791357638,0.21077133018760585,9.17693733491134,0.0028969400677868783,-2.267978590815773,1.223466568807473
2025-01-01 09:00:00,0.9096950219680938,0.5680047684559001,0.0,0.9096950219680937,0.5680047684559001,0.0,0.02123559478444519,0.0,0.24553926300065296,0.5929201641829955,0.05,0.0,0.0,0.1704328439665774,0.3829885911559893,0.01458333333333334,1.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.002909351014254386,0.0,0.018326243770190803,0.0,0.018295471045216408,0.0,0.18950535424861456,0.14212901568646089,0.0,0.0,1010.5543185335634,20.000000000000057,1.8060616736109056,0.0,0.5180201641829956,0.07490000000000001,1.0,935.6543185335635,935.6543185335635,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1543.45541130732,0.0,0.0,36.619595046274185,51.66666666666668,46.10666666666668,0.0,51.21524164236279,0.0,0.0,0.0,36.619595046274185,51.25229701970937,51.27082470838266,51.21524164236279,12.43753247303448,19.77681845727896,0.0,-0.85,539.5778840414307,-727.6534858825331,0.0,0.0,253.50948298769518,32.423516102868156,0.0,0.026715815459648195,0.0,0.0,0.49713940704639464,0.0,3.167568402705088,0.20731337965126323,9.321318618672814,0.002900972401685856,23.50624820857608,1.2228402807419458
2025-01-01 10:00:00,0.8816832743432763,0.3981048021188133,0.0,0.8816832743432763,0.3981048021188133,0.0,0.1313461869498756,0.0,0.44112372279399,0.2592133645994108,0.05,0.0,0.0,0.21608617595220694,0.16743529283327296,0.01458333333333334,1.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0027929769736842105,0.0,0.12855320997619138,0.0,0.1530088215243806,0.0,0.2512969132629537,0.18847268494721525,0.0,0.0,445.38102940772836,20.000000000000057,0.7891030386422193,0.0,0.22675669793274414,0.03245666666666667,0.43333333333333335,412.92436274106166,952.4469908905727,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1543.45541130732,0.0,0.0,35.860068884496954,51.66666666666668,46.10666666666668,0.0,50.87724112673558,0.03845946386582879,102.62363823987648,0.0,35.860068884496954,50.84612016598809,50.937857588350965,50.76994322399897,12.43753247303448,20.0184440643194,0.0,0.85,417.5904298285674,-638.0576646959944,0.0,0.0,602.1843493092366,54.82733039503401,0.71675,0.025351383519696114,0.0,0.0,0.47174946951641467,47.30522349377778,8.082715807596824,0.20558670170715185,9.453281174481594,0.002920291027694036,73.40556886122296,1.2218181877452081
2025-01-01 11:00:00,1.3357932479324777,0.24906788275740865,0.0,1.3357932479324774,0.24906788275740865,0.0,0.170349860937447,0.5833092014814816,0.532134185513549,0.0,0.05,0.0,0.0,0.23448454942407532,0.0,0.01458333333333334,1.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0027929769736842105,0.0,0.16755688396376278,0.0,0.21948811961478173,0.0,0.27582807789211156,0.20687105841908363,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,952.0987555579607,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1543.45541130732,583.3092014814815,0.23333333333333334,34.225009804513,51.66666666666668,46.10666666666668,0.0,50.422322676012556,0.11693548270279197,308.39854267973163,583.3092014814815,34.225009804513,49.18235854980631,50.42234595512295,48.5623532075928,12.43753247303448,19.82135792178675,0.0,1.95,202.27547283788655,-561.825954228423,0.0,0.0,749.1756952207703,67.80134235978625,1.0,0.02409008160030609,0.0,0.0,0.44827861985213524,65.99961422222222,14.925731845539241,0.21043873752636758,9.398181335755307,0.0029545025884215237,79.33540130634887,1.222041047338735
2025-01-01 12:00:00,0.7710375505157272,0.25044855730765825,0.0,0.7710375505157273,0.25044855730765825,0.0,0.1672136055056202,0.0,0.553823945010107,0.0,0.05,0.0,0.0,0.2358652239743249,0.0,0.01458333333333334,1.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.002909351014254386,0.0,0.16430425449136582,0.0,0.23933697971100706,0.0,0.27582807789211156,0.20687105841908363,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,952.0987555579607,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1543.45541130732,0.0,0.0,36.38180537095845,51.66666666666668,46.10666666666668,0.0,51.67938967115193,0.037343018940490816,102.62363823987648,0.0,36.38180537095845,51.05634135151918,51.67941294448513,50.7447939183696,12.43753247303448,19.797717517541432,0.0,3.05,265.9165473833096,-516.3880338628408,0.0,0.0,767.7291992855017,71.70755291143435,1.0,0.02372172164959838,0.0,0.0,0.4414240191475052,65.99961422222222,14.575381960648707,0.2127785289741585,9.417214838752756,0.0029846410702818915,66.40444201505258,1.2215041644939197
2025-01-01 13:00:00,0.7950503696579756,0.25044855730765825,0.0,0.7950503696579756,0.25044855730765825,0.0,0.16821325352181013,0.0,0.5768371161361654,0.0,0.05,0.0,0.0,0.2358652239743249,0.0,0.01458333333333334,1.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.0032584731359649125,0.0,0.1649547803858452,0.0,0.2623501508370654,0.0,0.27582807789211156,0.20687105841908363,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,952.0987555579607,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1543.45541130732,0.0,0.0,35.16107580057291,51.66666666666668,46.10666666666668,0.0,51.25118309034736,0.03786612391018754,102.62363823987648,0.0,35.16107580057291,50.10634289310642,51.25118309034736,49.53392279448596,12.43753247303448,19.91234194763515,0.0,4.45,351.67173658975247,-453.0641509350428,0.0,0.0,791.74201842775,71.45358157784479,1.0,0.022639380446207998,0.0,0.0,0.42128334760827824,65.99961422222222,12.993869097045373,0.21297709652121777,9.494314215680616,0.003010273984402936,60.482256110356566,1.2204341203331006
