Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.8716113996890547,0.08943079787210109,0.0,1.8716113996890547,0.08943079787210109,0.0,0.01697207784542737,0.0,0.11826486569547949,1.7263744561481478,0.010000000000000002,0.0,0.0,0.08651413120543443,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.005264967105263157,0.0,0.011707110740164213,0.0,0.0029126907549002195,0.0,0.08204066198217655,0.0615304964866324,0.0,0.0,1726.374456148148,16.444444444444485,0.31666666666666665,0.0,1.7263744561481478,0.0,0.31666666666666665,1726.374456148148,5451.708808888889,0.0,17.44444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1085.8284666666666,0.0,0.0,3.5630464309358935e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.5630464309358935e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.03631380317216,-0.08173764165050604,5.1235082502855365,-1.252272921135063,2.8,9.236100170605994,1452.1190374125783,-1072.1743048592868,798.7588327196663,-520.7622996348767,0.0,0.0,261.4933256465989,0.0,2.0,0.03018168788055465,0.0,0.0,0.3905825015205216,131.99922844444444,-14.986444747292069,0.272106495061796,7.690425573559199,0.0030087839092653216,41.49985014030604,1.2385176968632325,0.37594585784756773,-1138.727811320417,66.5535064611303,0.1748380591894751,928.1804764183562,-129.4216436986899
2025-01-01 01:00:00,1.2343510449618298,0.08880620700413103,0.0,1.2343510449618296,0.08880620700413103,0.0,0.016577205312532633,0.0,0.11743207787151941,1.0903417617777778,0.010000000000000002,0.0,0.0,0.08588954033746436,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.00487009457236842,0.0,0.011707110740164213,0.0,0.0029126907549002195,0.0,0.08204066198217655,0.0615304964866324,0.0,0.0,1090.3417617777777,16.444444444444485,0.2,0.0,1.0903417617777778,0.0,0.2,1090.3417617777777,5451.708808888889,0.0,17.44444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1085.8284666666666,0.0,0.0,3.547655387237114e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.547655387237114e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.190216858666595,-0.03949930071456163,5.5534144304711885,0.544610011002269,2.5,9.236100170605994,801.1651767358786,-1058.5518518650745,252.96499413371842,-524.5297335223399,0.0,0.0,260.2656652897441,0.0,2.0,0.02938502225620437,0.0,0.0,0.38027281792477363,131.99922844444444,-24.912516809303288,0.2705136059920479,7.778843096515067,0.003020593949847214,43.44212657639707,1.2379102741851136,0.2919838341477333,-1116.790115893614,58.23826402853959,0.128988635434185,351.81049567151837,-98.84550153779989
2025-01-01 02:00:00,1.5969655110637957,0.08818161613616099,0.0,1.5969655110637955,0.08818161613616099,0.0,0.016577205312532633,0.0,0.11659929004755935,1.4537890157037034,0.010000000000000002,0.0,0.0,0.08526494946949432,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.00487009457236842,0.0,0.011707110740164213,0.0,0.0029126907549002195,0.0,0.08204066198217655,0.0615304964866324,0.0,0.0,1453.7890157037036,16.444444444444485,0.26666666666666666,0.0,1.4537890157037034,0.0,0.26666666666666666,1453.7890157037036,5451.708808888889,0.0,17.44444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1085.8284666666666,0.0,0.0,3.563158714056966e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.563158714056966e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.035168405957595,-0.0796491134214025,5.8707776144922725,0.7213068529742687,1.6500000000000001,9.236100170605994,1157.6382329245353,-1030.2872484983554,2.0145080226743355,-542.3524966132634,0.0,0.0,259.43287746578403,0.0,2.0,0.02878312433682262,0.0,0.0,0.37248363145042857,131.99922844444444,-13.231163631689181,0.2743941957835409,7.719947655370839,0.0030337753419324787,49.48252912731664,1.2385641995223788,0.19688235807854298,-1079.5123330758704,49.22508457751495,0.07966571334223922,104.87941277790755,-102.86490475523321
2025-01-01 03:00:00,2.3045747006997988,0.09866973949131047,0.0,2.3045747006997988,0.09866973949131047,0.0,0.016313956957269476,0.6027379387822293,0.13087197577511514,1.544650829185185,0.010000000000000002,0.0,0.0,0.0957530728246438,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.004606846217105263,0.0,0.011707110740164213,0.0,0.0032012120089233544,0.0,0.09685761427966928,0.07264321070975194,0.0,0.0,1544.650829185185,16.444444444444485,0.2833333333333333,0.0,1.544650829185185,0.0,0.2833333333333333,1544.650829185185,5451.708808888889,0.0,17.44444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1085.8284666666666,548.9737146428544,0.4554,3.544978756282704e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.20072719383046678,548.9737146428544,548.9737146428544,3.544978756282704e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.217019443299385,-0.03982136732188858,5.694982215057877,0.4218895154208733,1.6500000000000001,9.236100170605994,1228.9044413844126,-1195.6463691710417,71.32358420921065,-564.9254847406431,0.0,0.0,272.4051281772522,0.0,2.0,0.029622266523684944,0.0,0.0,0.38334300604118005,131.99922844444444,-23.2260312373814,0.27243458759406763,7.823339000002762,0.0030473277582675046,36.55191232338898,1.237775733057892,0.24491847230797165,-1246.535524884989,50.88915571394731,0.1016297234539438,185.533393266336,-114.20980905712531
2025-01-01 04:00:00,1.6862315348521184,0.08717877535590578,0.0,1.6862315348521182,0.08717877535590579,0.0,0.016313956957269476,0.0,0.1152667487096639,1.544650829185185,0.010000000000000002,0.0,0.0,0.08426210868923913,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.004606846217105263,0.0,0.011707110740164213,0.0,0.0029172704573450312,0.0,0.08236911658975643,0.06177683744231731,0.0,0.0,1544.650829185185,16.444444444444485,0.2833333333333333,0.0,1.544650829185185,0.0,0.2833333333333333,1544.650829185185,5451.708808888889,0.0,17.44444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1085.8284666666666,0.0,0.0,3.5614951075204874e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.5614951075204874e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.051828441428896,-0.06701848690592783,5.491914922825225,0.5269961686702586,0.55,9.236100170605994,1166.137007232714,-1167.5692547018093,-34.41220534110453,-626.4737875162142,0.0,0.0,257.81409595009484,0.0,2.0,0.030621707896279708,0.0,0.0,0.3962768191856288,131.99922844444444,-9.85413038635166,0.2759979279434693,7.751190668451387,0.0030563537040057213,48.32337609527446,1.2378946758755849,0.21761973704483636,-1221.7744407910516,54.205186089242105,0.09306896226632196,78.66535964523288,-113.0775649863374
2025-01-01 05:00:00,2.8676285725118786,0.08693243440022087,0.0,2.867628572511879,0.08693243440022087,0.0,0.01684045366779579,0.0,0.1149337143996392,2.7258544044444437,0.010000000000000002,0.0,0.0,0.08401576773355421,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.005133342927631578,0.0,0.011707110740164213,0.0,0.0029126907549002195,0.0,0.08204066198217655,0.0615304964866324,0.0,0.0,2725.8544044444443,17.27777777777783,0.5,0.0,2.7258544044444437,0.0,0.5,2725.8544044444443,5451.708808888889,0.0,18.27777777777783,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1085.8284666666666,0.0,0.0,3.467406805728817e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.467406805728817e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.992709497407937,-0.04937767416150418,5.4421490714963285,-0.4236949287261434,-0.25000000000000006,9.236100170605994,2209.3843339325745,-1286.993142822575,-82.821122615658,-733.6460822693531,0.0,0.0,258.03055017312704,0.0,2.0,0.032284534624703556,0.0,0.0,0.4177955303244253,131.99922844444444,-40.85453841564406,0.26131281651292776,8.216530569911633,0.003073820810963095,48.52258275549717,1.2332485104735151,0.1885130078140374,-1339.4666228342785,52.473480011703394,0.07205890406832458,57.75845742167565,-140.57958003733364
2025-01-01 06:00:00,2.506505015122031,0.08818161613616099,0.0,2.506505015122031,0.08818161613616099,0.0,0.017498574555953685,0.0,0.11659929004755935,2.3624071505185187,0.010000000000000002,0.0,0.0,0.08526494946949432,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.005791463815789473,0.0,0.011707110740164213,0.0,0.0029126907549002195,0.0,0.08204066198217655,0.0615304964866324,0.0,0.0,2362.4071505185184,17.27777777777783,0.43333333333333335,0.0,2.3624071505185187,0.0,0.43333333333333335,2362.4071505185184,5451.708808888889,0.0,18.27777777777783,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1085.8284666666666,0.0,0.0,3.471597608100612e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.471597608100612e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.950806402123757,-0.06615525065103593,5.079105504635992,-0.7051550830552862,0.3,9.236100170605994,1903.8933248344931,-1382.432130442989,8.015482506008812,-696.4595281504636,0.0,0.0,260.3542467092051,0.0,2.0,0.03182227381829036,0.0,0.0,0.4118133936447837,131.99922844444444,-22.408544242766787,0.2627621640293867,8.20703383551287,0.003082662842981265,27.338376746557156,1.233420149486296,0.2305547209159598,-1442.8906404479756,60.45851000498661,0.09343185941226742,126.7622017512336,-118.7467192452248
2025-01-01 07:00:00,1.9964103932176445,0.09545246567773238,0.0,1.9964103932176445,0.09545246567773237,0.0,0.039152489694950374,0.0,0.13002163389306456,1.8172362696296294,0.010000000000000002,0.0,0.0,0.09253579901106572,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.005396591282894736,0.0,0.03375589841205564,0.0,0.006640568544976915,0.0,0.09006955238968492,0.06755216429226367,0.0,0.0,1817.2362696296295,17.27777777777783,0.3333333333333333,0.0,1.8172362696296294,0.0,0.3333333333333333,1817.2362696296295,5451.708808888889,0.0,18.27777777777783,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1085.8284666666666,0.0,0.0,3.474379917791895e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.474379917791895e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.92293907778651,-0.05698724932235315,4.837168200605678,-0.9432961603304869,-0.55,9.236100170605994,1346.8541811692935,-1603.853405300765,-39.709798821719474,-755.6961105679876,0.0,0.0,294.8684833651814,4.408483513117888,2.0,0.03278884089711324,0.0,0.0,0.424321779160799,131.99922844444444,-9.554461257529766,0.26400495328498624,8.204866277737233,0.0030920159632630935,43.11248826505474,1.233531212443416,0.2337199456083401,-1668.3691046050362,64.5156993042713,0.08781287815430444,82.40119238703205,-122.11099120875153
2025-01-01 08:00:00,2.0303940684536284,0.09700767793384542,0.0,2.030394068453628,0.09700767793384542,0.0,0.040958935671842694,0.3014342148921734,0.13335008870442702,1.544650829185185,0.010000000000000002,0.0,0.0,0.09409101126717875,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.004080349506578947,0.0,0.036878586165263745,0.0,0.007895407014855312,0.0,0.09131038090720894,0.06848278568040668,0.0,0.0,1544.650829185185,17.27777777777783,0.2833333333333333,0.0,1.544650829185185,0.0,0.2833333333333333,1544.650829185185,5451.708808888889,0.0,18.27777777777783,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1085.8284666666666,274.5462829237916,0.2277,3.469293327592974e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.10038532534063178,274.5462829237916,274.5462829237916,3.469293327592974e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.973841078860367,-0.053648901459213326,4.250629366050679,-1.2142210885691223,-1.4,9.236100170605994,1009.4733813140273,-1794.745336238933,-27.50407084681053,-825.4953507325652,0.0,0.0,236.1278990114318,247.58789175723965,1.0334999999999999,0.03397713547583812,0.0,0.0,0.4396995496466128,68.21060129866666,54.19000384997564,0.26406762352283797,8.243333276353919,0.0031012278676594454,22.342274845214124,1.2338874510112876,0.25048095762181616,-1871.1850544861175,76.43971824718408,0.09141868114892633,103.82402855361279,-131.32809940042333
2025-01-01 09:00:00,2.5765700925339687,0.10406945199681301,0.0,2.5765700925339683,0.10406945199681301,0.0,0.06710979331338852,0.441415455220954,0.1499467608885152,1.908098083111111,0.010000000000000002,0.0,0.0,0.10115278533014635,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.003290604440789473,0.0,0.06381918887259903,0.0,0.015076380448320001,0.0,0.1007260796578324,0.07554455974337428,0.0,0.0,1908.098083111111,17.27777777777783,0.35,0.0,1.908098083111111,0.0,0.35,1908.098083111111,5451.708808888889,0.0,18.27777777777783,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1085.8284666666666,402.0411966152449,0.6831,3.4648003511566435e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.14700266888610944,402.0411966152449,402.0411966152449,3.4648003511566435e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,17.014827527228096,-0.045971188375738416,4.139644832453554,-1.3093596505201301,-0.85,9.236100170605994,1578.2931470216895,-1549.1345081355562,-2.059013834376959,-788.2287217233019,0.0,0.0,276.0053428480777,746.3638545547675,1.0,0.033381259897442755,0.0,0.0,0.43198829854211124,65.99961422222222,182.41844278580257,0.2644178752596683,8.27915633058097,0.0031119473488525704,54.924636398646456,1.2343243492467408,0.24700893747271407,-1630.2286818400337,81.09417370447731,0.09644930298388195,62.6815684575353,-64.74058229191226
