Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.14523694354090688,0.08943079787210109,0.0,0.0024206157256817813,0.0014905132978683515,0.0,0.01697207784542737,0.0,0.11826486569547949,0.0,0.010000000000000002,0.0,0,0.08651413120543443,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005264967105263157,0.0,On,0.011707110740164213,0,On,0.0029126907549002195,0,On,0.08204066198217655,0.06153049648663239,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,5451.708808888889,Off,0.0,17.444444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1085.8284666666666,Off,0.0,0.0,3.5803124376343476e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.5803124376343476e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.863458686294187,-0.08098575815029818,4.414343427473023,-2.79999999999999,2.8,9.236100170605994,-217.51651556585242,-707.7625282631036,1178.8610833630614,-510.38424087714475,-0.0,-0.0,261.4933256465989,0.0,2.0,0.029979295862788878,0.0,0,0.3879633378442028,131.99922844444444,31.374399664693364,0.27375946369775933,7.5786982000362055,0.003002964306062789,42.47488601135456,1.2357120168412594,0.37349340338703707,-785.7719427096843,78.00941444658068,0.18353674655858346,1339.4567893287979,-160.59570596573636
2025-01-01 00:01:00,0.14523694354090688,0.08943079787210109,0.0,0.0024206157256817813,0.0014905132978683515,0.0,0.01697207784542737,0.0,0.11826486569547949,0.0,0.010000000000000002,0.0,0,0.08651413120543443,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005264967105263157,0.0,On,0.011707110740164213,0,On,0.0029126907549002195,0,On,0.08204066198217655,0.06153049648663239,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,5451.708808888889,Off,0.0,17.444444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1085.8284666666666,Off,0.0,0.0,3.582789271187418e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.582789271187418e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.838710194519827,-0.10573424992465874,4.46552333863792,-2.729888211405673,2.8,9.236100170605994,-224.10115588978297,-734.4577470407639,1156.5562994200848,-508.92211722607493,-0.0,-0.0,261.4933256465989,0.0,2.0,0.029950152686977406,0.0,0,0.38758619477136524,131.99922844444444,23.327635689693018,0.2750125532565946,7.588898555504173,0.0030031657096229155,42.51569456924343,1.2394276744755612,0.37367102318915646,-811.0689876953567,76.61124065459279,0.1831542623887919,1319.9304077107859,-163.37410829070106
2025-01-01 00:02:00,0.14523694354090688,0.08943079787210109,0.0,0.0024206157256817813,0.0014905132978683515,0.0,0.01697207784542737,0.0,0.11826486569547949,0.0,0.010000000000000002,0.0,0,0.08651413120543443,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005264967105263157,0.0,On,0.011707110740164213,0,On,0.0029126907549002195,0,On,0.08204066198217655,0.06153049648663239,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,5451.708808888889,Off,0.0,17.444444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1085.8284666666666,Off,0.0,0.0,3.5852661047404886e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.5852661047404886e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.814239468084207,-0.13020497636027883,4.513960490675128,-2.6621465985204025,2.8,9.236100170605994,-230.58165981866003,-759.4533031511228,1136.0891175856425,-507.47805582537865,-0.0,-0.0,261.4933256465989,0.0,2.0,0.029921325026596675,0.0,0,0.3872131347970838,131.99922844444444,15.403070360119642,0.2754618540159698,7.577450545678351,0.0030033667023211994,42.55592970596941,1.2395324842457736,0.37383904652129907,-835.0320001057368,75.57869695461397,0.1827839481142722,1301.1251083688255,-165.03599078318305
2025-01-01 00:03:00,0.14523694354090688,0.08943079787210109,0.0,0.0024206157256817813,0.0014905132978683515,0.0,0.01697207784542737,0.0,0.11826486569547949,0.0,0.010000000000000002,0.0,0,0.08651413120543443,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005264967105263157,0.0,On,0.011707110740164213,0,On,0.0029126907549002195,0,On,0.08204066198217655,0.06153049648663239,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,5451.708808888889,Off,0.0,17.444444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1085.8284666666666,Off,0.0,0.0,3.587693401622497e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.587693401622497e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.79004631922504,-0.15439812521944596,4.559890490512141,-2.596434729301889,2.8,9.236100170605994,-237.28794518293344,-783.0863400352127,1116.9735655758607,-506.0519905579505,-0.0,-0.0,261.4933256465989,0.0,2.0,0.02989281304051714,0.0,0,0.38684415997730776,131.99922844444444,7.270719728418129,0.2759070842070788,7.566151202225216,0.003003567868219658,42.595534873013534,1.239636120750578,0.37399830308215865,-857.7740988346877,74.68775879947502,0.1824240113008124,1282.9406962528778,-165.96713067701708
2025-01-01 00:04:00,0.14523694354090688,0.08943079787210109,0.0,0.0024206157256817813,0.0014905132978683515,0.0,0.01697207784542737,0.0,0.11826486569547949,0.0,0.010000000000000002,0.0,0,0.08651413120543443,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005264967105263157,0.0,On,0.011707110740164213,0,On,0.0029126907549002195,0,On,0.08204066198217655,0.06153049648663239,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,5451.708808888889,Off,0.0,17.444444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1085.8284666666666,Off,0.0,0.0,3.590071161833445e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.590071161833445e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.76611949300363,-0.17832495144085492,4.603500430669145,-2.5324784326225283,2.8,9.236100170605994,-240.53811093468394,-805.4691138369345,1099.011901417267,-504.64320467244363,-0.0,-0.0,261.4933256465989,0.0,2.0,0.02986460383310987,0.0,0,0.3864791034291569,131.99922844444444,2.611768091160748,0.2763484178164061,7.554994391145984,0.003003769204501886,42.63453635497588,1.239738631693556,0.37414945238693986,-879.3849246298346,73.91581079290009,0.18207300734706522,1265.2965537087487,-166.28465229148168
2025-01-01 00:05:00,0.14523694354090688,0.08943079787210109,0.0,0.0024206157256817813,0.0014905132978683515,0.0,0.01697207784542737,0.0,0.11826486569547949,0.0,0.010000000000000002,0.0,0,0.08651413120543443,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005264967105263157,0.0,On,0.011707110740164213,0,On,0.0029126907549002195,0,On,0.08204066198217655,0.06153049648663239,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,5451.708808888889,Off,0.0,17.444444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1085.8284666666666,Off,0.0,0.0,3.5923993853733314e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.5923993853733314e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.74253764713124,-0.2019067973132458,4.644949454170392,-2.470045789125739,2.8,9.236100170605994,-239.9468331649571,-826.705679102588,1082.0370440423744,-503.2562700880555,-0.0,-0.0,261.4933256465989,0.0,2.0,0.029836790551305146,0.0,0,0.3861191705710021,131.99922844444444,1.8161112764994556,0.2767844369785235,7.543465811968012,0.0030039707084691426,42.67274185230267,1.2398396789382777,0.3742930555145298,-899.9407008653671,73.23502176277916,0.18172971156776732,1248.1247000431579,-166.08765600078354
2025-01-01 00:06:00,0.14523694354090688,0.08943079787210109,0.0,0.0024206157256817813,0.0014905132978683515,0.0,0.01697207784542737,0.0,0.11826486569547949,0.0,0.010000000000000002,0.0,0,0.08651413120543443,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005264967105263157,0.0,On,0.011707110740164213,0,On,0.0029126907549002195,0,On,0.08204066198217655,0.06153049648663239,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,5451.708808888889,Off,0.0,17.444444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1085.8284666666666,Off,0.0,0.0,3.5947276089132174e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.5947276089132174e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.719384124213594,-0.22506032023089162,4.684375000763543,-2.4089409749667197,2.8,9.236100170605994,-238.04136372174978,-846.8812645942238,1065.9044060725946,-501.89601420086336,-0.0,-0.0,261.4933256465989,0.0,2.0,0.02980947200875461,0.0,0,0.3857656401544956,131.99922844444444,2.3613248325146543,0.2772136310445568,7.532727729172447,0.003004172376570022,42.70994722000913,1.2399389040281683,0.37442959705263745,-919.507247044913,72.62598245068916,0.18139308794464976,1231.3678838104092,-165.46347773781451
2025-01-01 00:07:00,0.14523694354090688,0.08943079787210109,0.0,0.0024206157256817813,0.0014905132978683515,0.0,0.01697207784542737,0.0,0.11826486569547949,0.0,0.010000000000000002,0.0,0,0.08651413120543443,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005264967105263157,0.0,On,0.011707110740164213,0,On,0.0029126907549002195,0,On,0.08204066198217655,0.06153049648663239,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,5451.708808888889,Off,0.0,17.444444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1085.8284666666666,Off,0.0,0.0,3.5970062957820424e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.5970062957820424e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.696675829395945,-0.24776861504854075,4.721897837524547,-2.3489994046858245,2.8,9.236100170605994,-235.6155561939984,-866.0681764348052,1050.4905979486243,-500.5633475357131,-0.0,-0.0,261.4933256465989,0.0,2.0,0.029782668727153908,0.0,0,0.38541877775177,131.99922844444444,3.4544656951157577,0.27763566098943604,7.52167479871874,0.0030043742043482174,42.74610963996769,1.2400362335121498,0.37455950275256744,-938.1424112268062,72.07423479200102,0.18106226450037138,1214.9780758774366,-164.48747792881232
2025-01-01 00:08:00,0.14523694354090688,0.08943079787210109,0.0,0.0024206157256817813,0.0014905132978683515,0.0,0.01697207784542737,0.0,0.11826486569547949,0.0,0.010000000000000002,0.0,0,0.08651413120543443,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005264967105263157,0.0,On,0.011707110740164213,0,On,0.0029126907549002195,0,On,0.08204066198217655,0.06153049648663239,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,5451.708808888889,Off,0.0,17.444444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1085.8284666666666,Off,0.0,0.0,3.599235445979806e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.599235445979806e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.674409767480862,-0.2700346769636237,4.757625621716366,-2.290083411704362,2.8,9.236100170605994,-233.63970949487523,-884.3288390727098,1035.6904031733472,-499.2580118659654,-0.0,-0.0,261.4933256465989,0.0,2.0,0.029756377745895526,0.0,0,0.38507854504947825,131.99922844444444,4.1249767244912405,0.2780505407981397,7.511418771623727,0.003004576187158837,42.78123470950121,1.2401316793570176,0.3746831520431453,-955.8977899612747,71.56895088856508,0.1807365112264292,1198.915143875801,-163.22474070245377
2025-01-01 00:09:00,0.14523694354090688,0.08943079787210109,0.0,0.0024206157256817813,0.0014905132978683515,0.0,0.01697207784542737,0.0,0.11826486569547949,0.0,0.010000000000000002,0.0,0,0.08651413120543443,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005264967105263157,0.0,On,0.011707110740164213,0,On,0.0029126907549002195,0,On,0.08204066198217655,0.06153049648663239,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,5451.708808888889,Off,0.0,17.444444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1085.8284666666666,Off,0.0,0.0,3.6014150595065075e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.6014150595065075e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.652559090305498,-0.2918853541389872,4.79165551396451,-2.2320784805638367,2.8,9.236100170605994,-231.86381935768898,-901.7180520754539,1021.4143839511191,-497.97835503787167,-0.0,-0.0,261.4933256465989,0.0,2.0,0.029730567908948957,0.0,0,0.3847445388561095,131.99922844444444,4.621210033583765,0.2784587110033179,7.500833040595749,0.0030047783203832903,42.81538622449013,1.2402253559880596,0.37480088721601945,-972.8199878572462,71.1019357817923,0.1804152207192921,1183.1457054389452,-161.73132148782614
