Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,4.677034734098027,0.12610918098924292,0.0,4.677034734098026,0.1261091809892429,0.0,0.02575153912563782,0.0,0.17639993749090704,4.474883257481482,0.0,0.0,0.12610918098924292,0.0,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.006711691337719297,0.0,0.019039847787918524,0.0,0.008254362838583093,0.0,0.12850318050366824,0.09637738537775116,4474.883257481481,16.666666666666686,0.38333333333333336,0.0,4.474883257481482,0.0,0.38333333333333336,4474.883257481481,11673.608497777777,0.0,0.0,36.43704036683686,51.66666666666668,46.10666666666668,0.0,50.39153586401128,0.0,0.0,0.0,36.43704036683686,47.622063672426385,50.39153586401128,46.23732757663394,12.43753247303448,16.407699345478324,-0.0440553761000675,6.6203200721455575,2.8,9.236100170605994,3187.050225445356,-3175.243188203416,-1558.9510937231723,0.0,0.0,325.15548242573254,0.0,2.0,0.0878848308099523,0.0,0.0,0.6603454276442293,131.99922844444444,-54.03742073868557,0.24431733461120828,7.579130179400149,0.0027651395012636124,-9.289524387612882,1.2371112111365024,0.656328390151097,-3267.7970026563753,92.55381445295865
2025-01-01 01:00:00,5.392960115394776,0.12472706118483,0.0,5.392960115394776,0.12472706118483003,0.0,0.02349495345505855,0.9166775903703706,0.17246445571749505,4.280323115851853,0.0,0.0,0.12472706118483,0.0,1.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.006208314487390349,0.0,0.0172866389676682,0.0,0.006161707471054986,0.0,0.12765141395150076,0.09573856046362554,4280.323115851852,16.666666666666686,0.36666666666666664,0.0,4.280323115851853,0.0,0.36666666666666664,4280.323115851852,11673.608497777777,916.6775903703705,0.16666666666666666,39.52690800382893,51.66666666666668,46.10666666666668,0.0,51.22878277619752,0.0,0.0,916.6775903703705,39.52690800382893,50.25068309516247,51.233081179504985,49.7573348513375,12.43753247303448,16.351814029511594,-0.051523375130570565,6.890016468944395,2.5,9.236100170605994,3003.3684583683953,-2773.711180915943,-1533.6410886496815,0.0,0.0,319.023038640393,0.0,2.0,0.08490209859180653,0.0,0.0,0.6379338969626839,131.99922844444444,-62.33660747416784,0.2450957622846267,7.55114639222644,0.002763975620472147,-1.0598631574079056,1.2374108626013582,0.5139878686052994,-2857.7833010706486,84.07212015470574
2025-01-01 02:00:00,5.448092173318837,0.12398376629454272,0.0,5.448092173318837,0.12398376629454272,0.0,0.02349495345505855,0.0,0.17147339586377866,5.253123824,0.0,0.0,0.12398376629454272,0.0,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.006208314487390349,0.0,0.0172866389676682,0.0,0.006161707471054986,0.0,0.12765141395150076,0.09573856046362554,5253.123823999999,16.666666666666686,0.45,0.0,5.253123824,0.0,0.45,5253.123823999999,11673.608497777777,0.0,0.0,41.34159483607843,51.66666666666668,46.10666666666668,0.0,51.841690060590764,0.0,0.0,0.0,41.34159483607843,51.8574334699557,51.86530517463817,51.841690060590764,12.43753247303448,16.325091282099134,-0.06636333595293596,7.340179209407713,1.6500000000000001,9.236100170605994,3905.3152690976017,-2556.709182258957,-1608.4940572780583,0.0,0.0,318.0319787866766,0.0,2.0,0.08366806202754207,0.0,0.0,0.6286616437735071,131.99922844444444,-57.3464764110164,0.24562596488808094,7.539568623829197,0.0027651775848952787,17.909117930586625,1.2375243522568646,0.35542665952375585,-2633.1773444011624,76.46816214220576
2025-01-01 03:00:00,5.6413256705278645,0.12324047140425543,0.0,5.6413256705278645,0.12324047140425541,0.0,0.023159368888172584,0.0,0.17048233601006227,5.44768396562963,0.0,0.0,0.12324047140425543,0.0,1.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.0058727299205043855,0.0,0.0172866389676682,0.0,0.006161707471054986,0.0,0.12765141395150076,0.09573856046362554,5447.68396562963,16.666666666666686,0.4666666666666667,0.0,5.44768396562963,0.0,0.4666666666666667,5447.68396562963,11673.608497777777,0.0,0.0,41.00851063198253,51.66666666666668,46.10666666666668,0.0,51.61849428357181,0.0,0.0,0.0,41.00851063198253,51.64935980397206,51.66479256417219,51.61849428357181,12.43753247303448,16.40273525159162,-0.04534628781189225,7.18723909430825,1.6500000000000001,9.236100170605994,4047.1663426572077,-2989.884734256825,-1654.7828625689508,0.0,0.0,316.7053343660742,0.0,2.0,0.08568424285751255,0.0,0.0,0.6438107403821586,131.99922844444444,-62.44009476954501,0.24463327227309714,7.580191429856102,0.0027677128150655774,-14.976001319455559,1.2371905178345377,0.43607265785404187,-3072.4999075642886,82.61517330746344
2025-01-01 04:00:00,4.667533902526,0.12249717651396813,0.0,4.667533902526,0.12249717651396813,0.0,0.023159368888172584,0.0,0.16949127615634588,4.474883257481482,0.0,0.0,0.12249717651396813,0.0,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0058727299205043855,0.0,0.0172866389676682,0.0,0.006161707471054986,0.0,0.12765141395150076,0.09573856046362554,4474.883257481481,16.666666666666686,0.38333333333333336,0.0,4.474883257481482,0.0,0.38333333333333336,4474.883257481481,11673.608497777777,0.0,0.0,40.823802790463894,51.66666666666668,46.10666666666668,0.0,51.396784626061056,0.0,0.0,0.0,40.823802790463894,51.4425385912658,51.46541557386818,51.396784626061056,12.43753247303448,16.35411560988058,-0.05067217428937907,6.934306672625519,0.55,9.236100170605994,2883.8637485243485,-2877.0130039150504,-1854.5694158305969,0.0,0.0,315.7142745123578,0.0,2.0,0.08894956305035452,0.0,0.0,0.6683455689670865,131.99922844444444,-52.1643676388932,0.244890937279422,7.5479487549719275,0.0027633959042524608,26.221497528830263,1.2368206940357909,0.39191604401630303,-2964.0574074822885,87.04440356723839
2025-01-01 05:00:00,6.224686204696809,0.12249717651396813,0.0,6.224686204696809,0.12249717651396813,0.0,0.023830538021944514,0.0,0.16949127615634588,6.031364390518519,0.0,0.0,0.12249717651396813,0.0,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.006543899054276315,0.0,0.0172866389676682,0.0,0.006161707471054986,0.0,0.12765141395150076,0.09573856046362554,6031.364390518518,16.666666666666686,0.5166666666666667,0.0,6.031364390518519,0.0,0.5166666666666667,6031.364390518518,11673.608497777777,0.0,0.0,40.60546990877433,51.66666666666668,46.10666666666668,0.0,51.180957432880625,0.0,0.0,0.0,40.60546990877433,51.23691775191138,51.26489791142675,51.180957432880625,12.43753247303448,16.335768571694828,-0.0610608600348946,7.000276480482634,-0.25000000000000006,9.236100170605994,4324.56181236452,-3079.181482661236,-1976.3894143079187,0.0,0.0,316.3854436461298,0.0,2.0,0.09041931784989253,0.0,0.0,0.679388952139,131.99922844444444,-46.79860749220882,0.24607015911128213,7.548926347212336,0.0027748378628012047,36.011613023248785,1.2362699998852555,0.3442466211485437,-3164.547697148555,85.36621448731916
2025-01-01 06:00:00,5.838387002562198,0.12398376629454272,0.0,5.838387002562198,0.12398376629454272,0.0,0.024669499439159425,0.0,0.17147339586377866,5.642244107259259,0.0,0.0,0.12398376629454272,0.0,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.007382860471491227,0.0,0.0172866389676682,0.0,0.006161707471054986,0.0,0.12765141395150076,0.09573856046362554,5642.244107259259,16.666666666666686,0.48333333333333334,0.0,5.642244107259259,0.0,0.48333333333333334,5642.244107259259,11673.608497777777,0.0,0.0,40.26187256498365,51.66666666666668,46.10666666666668,0.0,51.024295282642385,0.0,0.0,0.0,40.26187256498365,51.03265196283735,51.03683030293483,51.024295282642385,12.43753247303448,16.42856839705247,-0.04436104989125802,6.592940957898437,0.3,9.236100170605994,4007.400197659642,-3301.942000090718,-1898.4585536611166,0.0,0.0,319.2065247707775,0.0,2.0,0.08954914246199377,0.0,0.0,0.6728506640937049,131.99922844444444,-55.591880709277625,0.24443208723956275,7.591128251705471,0.0027726538031604213,-22.09964256592456,1.2358755473029843,0.41153945470559344,-3394.5572857624134,92.6152856716952
2025-01-01 07:00:00,12.528895598098035,0.14454992684366902,0.0,12.528895598098034,0.14454992684366902,0.0,0.09033222346507773,0.5500065542222222,0.21494832263295666,11.67360849777778,0.0,0.0,0.14454992684366902,0.0,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.00687948362116228,0.0,0.08345273984391545,0.0,0.022215086841397925,0.0,0.15309084164290304,0.11481813123217724,11673.608497777777,20.000000000000057,1.0,0.0,11.67360849777778,0.0,1.0,11673.608497777777,11673.608497777777,550.0065542222222,0.1,36.325182310829845,51.66666666666668,46.10666666666668,0.0,50.597563783257456,0.3550145501668981,940.1989938710642,550.0065542222222,36.325182310829845,49.5344024277383,50.59796190268397,49.002423630552215,12.43753247303448,18.337234674858873,-1.115285202083733,6.3659610303283465,-0.55,9.236100170605994,9500.428882585933,-3718.486947431934,-2467.181537782269,0.0,0.0,396.86358922747564,7.353484238601829,1.55,0.0987813643444183,0.0,0.0,0.7422193532163976,102.29940204444443,-102.86166663705005,0.2167927748979208,8.495346952568475,0.002770825273029604,1.0465486497006071,1.2277929077616718,0.4169637986353772,-3815.268939497883,96.7819920659494
2025-01-01 08:00:00,10.874399031815882,0.1479336980456755,0.0,10.874399031815884,0.1479336980456755,0.0,0.09680672164481191,0.8250098313333335,0.22457539735625623,9.728007081481481,0.0,0.0,0.1479336980456755,0.0,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.005201560786732455,0.0,0.09160516085807946,0.0,0.02733046662868886,0.0,0.15661147672519526,0.11745860754389642,9728.00708148148,20.000000000000057,0.8333333333333334,0.0,9.728007081481481,0.0,0.8333333333333334,9728.00708148148,11673.608497777777,825.0098313333333,0.15,35.89647194921346,51.66666666666668,46.10666666666668,0.0,51.4220668488372,0.3342521573236706,903.7369830284191,825.0098313333333,35.89647194921346,50.6256180831565,51.4220668488372,50.22739370031616,12.43753247303448,19.79971984604968,-0.02756155004758553,5.848996045810895,-1.4,9.236100170605994,7163.431906579323,-4155.871165191577,-2989.036286263914,0.0,0.0,376.41892985252673,445.45274087694304,1.0,0.10665095114986646,0.0,0.0,0.801349530933467,65.99961422222222,48.04218150922894,0.19796709362515405,9.184275856039696,0.0027745156415542047,64.54086957004883,1.2222257771792846,0.44542738524063186,-4268.651689805136,112.78052461355767
2025-01-01 09:00:00,8.410710218169788,0.15781419005081834,0.0,8.410710218169788,0.15781419005081834,0.0,0.13314331581548594,0.8250098313333335,0.25383183072467197,7.198725240296296,0.0,0.0,0.15781419005081834,0.0,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.004194807086074561,0.0,0.12894850872941138,0.0,0.04341291065691413,0.0,0.16978546606538578,0.12733909954903927,7198.725240296296,20.000000000000057,0.6166666666666667,0.0,7.198725240296296,0.0,0.6166666666666667,7198.725240296296,11673.608497777777,825.0098313333333,0.15,35.666703322470156,51.66666666666668,46.10666666666668,0.0,51.40377695569893,0.1112502722962665,302.1138041247741,825.0098313333333,35.666703322470156,50.308842530672656,51.40409189725891,49.761060376599545,12.43753247303448,19.7159626761027,-0.04905321762109747,5.831750219695302,-0.85,9.236100170605994,5151.373412337709,-3771.239314333318,-2842.168811777304,0.0,0.0,470.7896045378032,1308.301157499356,1.45,0.10462584157718316,0.0,0.0,0.7861333459049974,95.69944062222223,324.0273792809137,0.20054334254521244,9.172660926527266,0.0027947016505557986,189.98904498455718,1.2231740368132298,0.4404634783918097,-3889.388180610464,118.14886627714637
