Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,4.138025137306283,0.27195843349820586,0.0,4.138025137306283,0.2719584334982058,0.0,0.023207878315729537,1.7499276044444445,0.38358047266576667,1.931309181880342,0.05,0.0,0.0,0.2573751001648725,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.004003636695906433,0.0,0.01920424161982311,0.0,0.04041367244593659,0.0,0.30154228636374164,0.22615671477280616,1931.3091818803418,23.388888888888914,1.0,0.0,1.8255399511111112,0.10576923076923077,1.0,1825.5399511111111,1825.5399511111111,0.0,24.388888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2753.4699231846785,1749.9276044444446,0.5,18.526142746597056,51.66666666666668,46.10666666666668,0.0,51.13784508049779,0.531706055425586,1434.3482150880131,1749.9276044444446,18.526142746597056,49.31036722782963,51.13784508049779,48.396628301495554,12.43753247303448,23.078441300019357,0.0,2.8,9.236100170605994,1544.683496597185,-1026.19152174671,0.0,0.0,583.6792336027011,0.0,3.0,0.038830756331033695,0.0,0.0,0.36687446389310624,197.99884266666666,55.88660286085176,0.18290143187668745,11.044585942322422,0.003134531197011414,63.85307004565454,1.2089819747607693
2025-01-01 01:00:00,2.556113007027738,0.2776206452519885,0.0,2.556113007027738,0.2776206452519885,0.0,0.01984352782433455,0.17499276044444445,0.3799675368786169,1.931309181880342,0.05,0.0,0.0,0.2630373119186552,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.0037033639437134497,0.0,0.016140163880621103,0.0,0.029251120987076603,0.0,0.31013251488185406,0.23259938616139048,1931.3091818803418,23.388888888888914,1.0,0.0,1.8255399511111112,0.10576923076923077,1.0,1825.5399511111111,1825.5399511111111,0.0,24.388888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2753.4699231846785,174.99276044444443,0.05,19.2149629146203,51.66666666666668,46.10666666666668,0.0,51.63254347348923,0.16648202996538336,454.51480064094693,174.99276044444443,19.2149629146203,50.44279142962891,51.63413063091294,49.84632825027506,12.43753247303448,23.173690214728982,0.0,2.5,9.236100170605994,1626.6261325410999,-994.3132605096351,0.0,0.0,634.3782906861106,0.0,3.883,0.036899339014183866,0.0,0.0,0.34862635956486693,256.2765020248889,55.251920484282614,0.18289552374483548,11.105272305659595,0.003152478986253202,113.6625497764651,1.2086389788261678
2025-01-01 02:00:00,3.4661358676800433,0.270113278726165,0.0,3.466135867680043,0.270113278726165,0.0,0.017149020865080154,1.108287482814815,0.3593901821198064,1.931309181880342,0.05,0.0,0.0,0.25552994539283164,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.0037033639437134497,0.0,0.013445656921366704,0.0,0.018683588262697424,0.0,0.3011633056938249,0.2258724792703686,1931.3091818803418,23.388888888888914,1.0,0.0,1.8255399511111112,0.10576923076923077,1.0,1825.5399511111111,1825.5399511111111,0.0,24.388888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2753.4699231846785,1108.287482814815,0.31666666666666665,18.27782644471061,51.66666666666668,46.10666666666668,0.0,51.21953057581094,0.36608067353528806,988.9693903393467,1108.287482814815,18.27782644471061,49.15778883436624,51.220167359992146,48.12628117946269,12.43753247303448,23.27216210059472,0.0,1.6500000000000001,9.236100170605994,1607.7119754146345,-1000.0647983993398,0.0,0.0,619.4562284752077,0.0,4.0,0.03533495437731081,0.0,0.0,0.333845993968003,263.9984568888889,57.01136345842481,0.18331357421430317,11.175481670598753,0.003178673871068878,127.7025686176214,1.2082183719594033
2025-01-01 03:00:00,1.8083699724123725,0.39622689341471606,0.0,1.8083699724123725,0.39622689341471606,0.0,0.01675397443722155,0.9332947223703704,0.34531958854228123,0.0,0.5130016870624994,0.0,0.0,0.24660140135482037,0.0,0.14962549205989573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.003503182108918129,0.0,0.013250792328303418,0.0,0.016517720069187277,0.0,0.29029919315621205,0.217724394867159,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,1825.5399511111111,2664.0331731846786,18.888888888888914,6.500703156121699,0.0,0.42356493706249937,0.08943675,0.0,1.0,1.0,2753.4699231846785,2753.4699231846785,933.2947223703704,0.26666666666666666,20.15430806298078,51.66666666666668,46.10666666666668,0.0,51.298903014952685,0.2671449347628197,719.4581015170767,933.2947223703704,20.15430806298078,50.142737872660845,51.298907328077654,49.56465098838997,12.43753247303448,21.572298459193906,2.1183973064171906,1.6500000000000001,9.236100170605994,-2910.4507144198224,-905.357942136654,0.0,-36.65490882778101,605.7510763474568,0.0,4.0,0.03471125789278618,0.0,0.0014015919463096808,0.34119557990123367,263.9984568888889,89.8442333818342,0.20528478067986036,10.461750136346188,0.0032050713164014644,110.00898435481234,1.2151777186639352
2025-01-01 04:00:00,1.4637757592973968,0.398857259809165,0.0,1.4637757592973968,0.398857259809165,0.0,0.016995875311369077,0.5833092014814816,0.3504689954420467,0.0,0.5130016870624994,0.0,0.0,0.24923176774926922,0.0,0.14962549205989573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.003503182108918129,0.0,0.013492693202450945,0.0,0.01815997177635431,0.0,0.2948469611952128,0.22113522089640952,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,1825.5399511111111,2664.0331731846786,18.888888888888914,6.500703156121699,0.0,0.42356493706249937,0.08943675,0.0,1.0,1.0,2753.4699231846785,2753.4699231846785,583.3092014814815,0.16666666666666666,21.296842439523978,51.66666666666668,46.10666666666668,0.0,51.13956970227064,0.2584224989961908,691.3649756483147,583.3092014814815,21.296842439523978,49.70650960690454,51.13956970227064,48.98997955922149,12.43753247303448,19.499948640601406,0.25076965308956406,0.55,9.236100170605994,-2833.3834119669805,-831.6914505642166,0.0,-15.349332250244288,610.8240403586399,0.0,4.0,0.03343433604225283,0.0,0.000636884414696007,0.3219061877848874,263.9984568888889,66.86650367351874,0.2345185253343499,9.557823981738265,0.0032273767429733076,128.4401071974581,1.2231839721823201
2025-01-01 05:00:00,1.9826769864732892,0.27755517003833247,0.0,1.9826769864732892,0.27755517003833247,0.0,0.023208579429226682,1.516603923851852,0.36199770405471077,0.0,0.08086677913749996,0.0,0.0,0.2539690261232283,0.0,0.023586143915104166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.0039035457785087722,0.0,0.01930503365071791,0.0,0.023372335890406205,0.0,0.3011633056938249,0.2258724792703686,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,1825.5399511111111,177.60221154564525,18.888888888888914,0.4333802104081133,0.0,0.07490432913749996,0.005962449999999999,0.0,0.06666666666666667,0.06666666666666667,183.56466154564524,2753.4699231846785,1516.603923851852,0.43333333333333335,21.714599843336583,51.66666666666668,46.10666666666668,0.0,51.11726895289865,0.6380880359282102,1699.2915159641427,1516.603923851852,21.714599843336583,49.88207289619442,51.119956700048974,49.26178712069199,12.43753247303448,19.071060549263564,0.0,-0.25000000000000006,9.236100170605994,-385.49317416086325,-838.1246025859396,0.0,-9.859039212362537,628.1233089742585,0.0,4.0,0.03295859975434832,0.0,0.00039197800670525275,0.31509752816308756,263.9984568888889,11.969370208825515,0.24291989401294758,9.39348140729919,0.0032580427024485018,133.34160704620982,1.2243403828107755
2025-01-01 06:00:00,1.1619796238236946,0.2735241047554155,0.0,1.1619796238236946,0.2735241047554155,0.0,0.03645586619004439,0.6999710417777778,0.37555271585587247,0.0,0.05,0.0,0.0,0.2589407714220822,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.004404000365497076,0.0,0.03205186582454732,0.0,0.03029835395976283,0.0,0.3057110737328256,0.22928330529961913,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,1825.5399511111111,0.0,18.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2753.4699231846785,699.9710417777777,0.2,21.355201522580035,51.66666666666668,46.10666666666668,0.0,51.38472948499063,0.19273404139885464,526.9174095872686,699.9710417777777,21.355201522580035,49.63829682102291,51.38482964348845,48.76498033054124,12.43753247303448,19.377316738082474,0.0006633343759550788,0.3,9.236100170605994,-202.6973930871679,-832.4364513770528,0.0,-13.62644467343898,654.607263773508,0.0,4.0,0.033208739213849724,0.0,0.0005439281376413636,0.3188964859189236,263.9984568888889,-11.241760810184173,0.24003984960993527,9.55952039169704,0.0032817680934288675,108.26767874421517,1.2230405060067275
2025-01-01 07:00:00,2.0603936650012793,0.28048549857133215,0.0,2.0603936650012793,0.28048549857133215,0.0,0.04341261966227721,1.5749348440000002,0.3920462013390021,0.0,0.05,0.0,0.0,0.2659021652379988,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.004103727613304094,0.0,0.03930889204897312,0.0,0.03750998102167024,0.0,0.31291170646124333,0.23468377984593244,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,1825.5399511111111,0.0,18.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2753.4699231846785,1574.934844,0.45,21.9216838455903,51.66666666666668,46.10666666666668,0.0,51.33114586583125,0.4621448520861002,1244.7767153231964,1574.934844,21.9216838455903,50.393975262801156,51.332566520372644,49.92396930674472,12.43753247303448,19.315168899574378,0.0,-0.55,9.236100170605994,-297.9847088268069,-891.0135323194953,0.0,-13.177015480217088,619.2757990796589,0.36204997938762096,3.117,0.034016561968320105,0.0,0.0005036445598702735,0.3261482252764561,205.72079753066666,-13.06996010675345,0.24241041087531354,9.55333028887063,0.0033014519401561374,78.52154376201092,1.2232859113858119
2025-01-01 08:00:00,2.044032372550262,0.28353984222563416,0.0,2.044032372550262,0.28353984222563416,0.0,0.04483071922977588,1.1666184029629632,0.7825832503575233,0.0,0.05,0.0,0.0,0.2689565088923008,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.38039539972108083,0.0,0.0031028184393274857,0.0,0.04172790079044839,0.0,0.0435791721133745,0.0,0.3159435518205772,0.23695766386543282,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,1825.5399511111111,0.0,18.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2753.4699231846785,1166.618402962963,0.3333333333333333,21.677897794565272,51.66666666666668,46.10666666666668,0.0,51.29071081074393,0.47553369068998025,1280.6354207003965,1166.618402962963,21.677897794565272,50.039761620445006,51.29084406467741,49.414153771362066,12.43753247303448,19.28613769607701,0.0,-1.4,9.236100170605994,-89.69134027327453,-961.0200136770943,0.0,-13.48916916015053,896.7860517046229,14.696442311724924,3.0,0.0351425425229789,0.0,0.0004934628840916786,0.33669033555656275,197.99884266666666,-11.96820914065248,0.24462939014623514,9.569460395360402,0.003324213132844404,130.96515081153026,1.2239652507262315
2025-01-01 09:00:00,2.4824588558971126,0.3052364855783667,0.0,2.482458855897112,0.30523648557836675,0.0,0.07124243800519708,1.108287482814815,1.2529289350771007,0.0,0.05,0.0,0.0,0.29065315224503335,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.785896895823753,0.0,0.0025022729349415203,0.0,0.06874016507025556,0.0,0.07949450292663617,0.0,0.3448724096242206,0.25865430721816535,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,1825.5399511111111,0.0,18.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2753.4699231846785,1108.287482814815,0.31666666666666665,21.60823933578304,51.66666666666668,46.10666666666668,0.0,51.43063803198931,0.4954316496764048,1342.98845616521,1108.287482814815,21.60823933578304,49.949266511705034,51.43063803198931,49.2085807515629,12.43753247303448,19.293124788489923,0.017189476588234776,-0.85,9.236100170605994,338.05089575683286,-919.955079626575,0.0,-13.409397185280925,1277.978016244618,47.844077397256605,3.0,0.034588875925661906,0.0,0.000506837365398946,0.33158563507849537,197.99884266666666,-6.562643675929186,0.24691874873754113,9.611490124551654,0.0033552823265615007,198.21393921004008,1.2245274770247103
