Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.3007682014290107,0.09457305821507891,0.0,0.005012803357150178,0.0015762176369179819,0.0,0.11770465242662234,0.0,0.13306354900238834,0.0,0.05,0.0,0.0,0.07998972488174558,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.10059187830381533,0,On,0.0264105824933942,0,On,0.06899269206777121,0.05174451905082839,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1729.705697777778,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,1619.51096,Off,0.0,0.0,40.55658222632161,51.666666666666686,46.10666666666668,0.0,51.07589237365,0.16182824932737847,435.9228492989593,0.0,40.55658222632161,50.17625494795855,51.07589237365,49.72643623511283,12.43753247303448,15.314796105158761,0.0,2.8,9.236100170605994,178.3983335982827,-285.8606281984586,-0.0,-0.0,443.9375556509334,0.0,3.0,0.017527214978774644,0.0,0.0,0.4470874638669169,197.99884266666666,20.321406145807927,0.2945756188557529,7.453338273901566,0.0031202114033881657,112.5265641750552,1.2379748190988475
2025-01-01 00:01:00,0.3007682014290107,0.09457305821507891,0.0,0.005012803357150178,0.0015762176369179819,0.0,0.11770465242662234,0.0,0.13306354900238834,0.0,0.05,0.0,0.0,0.07998972488174558,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.10059187830381533,0,On,0.0264105824933942,0,On,0.06899269206777121,0.05174451905082839,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1729.705697777778,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,1619.51096,Off,0.0,0.0,40.47513236802757,51.666666666666686,46.10666666666668,0.0,51.06048083739599,0.16189282290441104,435.9228492989593,0.0,40.47513236802757,50.10938505164145,51.06048083739599,49.633837158764194,12.43753247303448,15.319451829784336,0.0,2.8,9.236100170605994,175.86966843960596,-286.00778008715525,-0.0,-0.0,443.9375556509334,0.0,3.0,0.01752971606404669,0.0,0.0,0.44715126201582683,197.99884266666666,17.939892875827823,0.29544663546641786,7.479267092746258,0.0031212612014310647,112.4619814606559,1.2415702794555856
2025-01-01 00:02:00,0.3007682014290107,0.09457305821507891,0.0,0.005012803357150178,0.0015762176369179819,0.0,0.11770465242662234,0.0,0.13306354900238834,0.0,0.05,0.0,0.0,0.07998972488174558,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.10059187830381533,0,On,0.0264105824933942,0,On,0.06899269206777121,0.05174451905082839,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1729.705697777778,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,1619.51096,Off,0.0,0.0,40.39418615304788,51.666666666666686,46.10666666666668,0.0,51.045069909052046,0.16195744548484145,435.9228492989593,0.0,40.39418615304788,50.0425265861296,51.045069909052046,49.54125492466838,12.43753247303448,15.32368578630116,0.0,2.8,9.236100170605994,173.34702031727682,-286.1416265442324,-0.0,-0.0,443.9375556509334,0.0,3.0,0.017531990505218007,0.0,0.0,0.4472092788848064,197.99884266666666,15.55109121057582,0.2954647911647296,7.482328006093604,0.003122307358597385,112.39813746144635,1.2415512736736547
2025-01-01 00:03:00,0.3007682014290107,0.09457305821507891,0.0,0.005012803357150178,0.0015762176369179819,0.0,0.11770465242662234,0.0,0.13306354900238834,0.0,0.05,0.0,0.0,0.07998972488174558,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.10059187830381533,0,On,0.0264105824933942,0,On,0.06899269206777121,0.05174451905082839,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1729.705697777778,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,1619.51096,Off,0.0,0.0,40.313715540128214,51.666666666666686,46.10666666666668,0.0,51.02965951617918,0.16202211742844325,435.9228492989593,0.0,40.313715540128214,49.97567948074085,51.02965951617918,49.448689463021694,12.43753247303448,15.327522005342686,0.0,2.8,9.236100170605994,170.8296145994806,-286.2629202438432,-0.0,-0.0,443.9375556509334,0.0,3.0,0.017534051230008917,0.0,0.0,0.4472618442365529,197.99884266666666,13.154979192390455,0.29549041265259784,7.485168891799283,0.003123352937872072,112.33483222681053,1.241533980643534
2025-01-01 00:04:00,0.3007682014290107,0.09457305821507891,0.0,0.005012803357150178,0.0015762176369179819,0.0,0.11770465242662234,0.0,0.13306354900238834,0.0,0.05,0.0,0.0,0.07998972488174558,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.10059187830381533,0,On,0.0264105824933942,0,On,0.06899269206777121,0.05174451905082839,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1729.705697777778,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,1619.51096,Off,0.0,0.0,40.2336961877989,51.666666666666686,46.10666666666668,0.0,51.01424959050663,0.16208683907853283,435.92284929895936,0.0,40.2336961877989,49.90884366872845,51.01424959050663,49.35614070783937,12.43753247303448,15.330981341424994,0.0,2.8,9.236100170605994,169.34012816740216,-286.37231457320786,-0.0,-0.0,443.9375556509334,0.0,3.0,0.017535909456983027,0.0,0.0,0.4473092442362761,197.99884266666666,11.774887089676646,0.295523105717458,7.488332213420614,0.0031243979428077127,112.27204027948113,1.2415183104723666
2025-01-01 00:05:00,0.3007682014290107,0.09457305821507891,0.0,0.005012803357150178,0.0015762176369179819,0.0,0.11770465242662234,0.0,0.13306354900238834,0.0,0.05,0.0,0.0,0.07998972488174558,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.10059187830381533,0,On,0.0264105824933942,0,On,0.06899269206777121,0.05174451905082839,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1729.705697777778,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,1619.51096,Off,0.0,0.0,40.154048404403454,51.666666666666686,46.10666666666668,0.0,50.99884006738186,0.16215161076421516,435.9228492989593,0.0,40.154048404403454,49.842019086761766,50.99884006738186,49.26360859645172,12.43753247303448,15.33413222594401,0.0,2.8,9.236100170605994,168.81907931865626,-286.4719687306607,-0.0,-0.0,443.9375556509334,0.0,3.0,0.01753760195779377,0.0,0.0,0.44735241686216026,197.99884266666666,11.353492398383594,0.2955615733353872,7.491324641787994,0.0031254423767980346,112.2096734549634,1.241503968540262
2025-01-01 00:06:00,0.3007682014290107,0.09457305821507891,0.0,0.005012803357150178,0.0015762176369179819,0.0,0.11770465242662234,0.0,0.13306354900238834,0.0,0.05,0.0,0.0,0.07998972488174558,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.10059187830381533,0,On,0.0264105824933942,0,On,0.06899269206777121,0.05174451905082839,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1729.705697777778,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,1619.51096,Off,0.0,0.0,40.07470060074496,51.666666666666686,46.10666666666668,0.0,50.983430893997365,0.16221643276570424,435.92284929895936,0.0,40.07470060074496,49.775205682694185,50.983430893997365,49.171093077042606,12.43753247303448,15.337036137235586,0.0,2.8,9.236100170605994,168.41491793713865,-286.5638235688978,-0.0,-0.0,443.9375556509334,0.0,3.0,0.017539161765077162,0.0,0.0,0.44739220471683633,197.99884266666666,11.041185855103098,0.29560465034579664,7.493649098403575,0.0031264862426666736,112.14765229432541,1.2414906901863305
2025-01-01 00:07:00,0.3007682014290107,0.09457305821507891,0.0,0.005012803357150178,0.0015762176369179819,0.0,0.11770465242662234,0.0,0.13306354900238834,0.0,0.05,0.0,0.0,0.07998972488174558,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.10059187830381533,0,On,0.0264105824933942,0,On,0.06899269206777121,0.05174451905082839,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1729.705697777778,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,1619.51096,Off,0.0,0.0,39.99563360447485,51.666666666666686,46.10666666666668,0.0,50.96802202818616,0.16228130531919935,435.92284929895936,0.0,39.99563360447485,49.70840341442609,50.96802202818616,49.07859410754606,12.43753247303448,15.33970951175497,0.0,2.8,9.236100170605994,168.09999516540472,-286.6483962007544,-0.0,-0.0,443.9375556509334,0.0,3.0,0.017540597714996872,0.0,0.0,0.447428833194813,197.99884266666666,10.810835715225744,0.2956520266044847,7.4963764224385105,0.003127529542722398,112.08595631195809,1.241478404610442
2025-01-01 00:08:00,0.3007682014290107,0.09457305821507891,0.0,0.005012803357150178,0.0015762176369179819,0.0,0.11770465242662234,0.0,0.13306354900238834,0.0,0.05,0.0,0.0,0.07998972488174558,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.10059187830381533,0,On,0.0264105824933942,0,On,0.06899269206777121,0.05174451905082839,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1729.705697777778,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,1619.51096,Off,0.0,0.0,39.9168310455712,51.666666666666686,46.10666666666668,0.0,50.952613430630926,0.16234622864954762,435.92284929895925,0.0,39.9168310455712,49.641612242548504,50.952613430630926,48.9861116485073,12.43753247303448,15.342166380041855,0.0,2.8,9.236100170605994,167.82252017608033,-286.7261280756373,-0.0,-0.0,443.9375556509334,0.0,3.0,0.017541917350230182,0.0,0.0,0.44746249469610716,197.99884266666666,10.611092600784252,0.2957034376983721,7.49898343732313,0.003128572279144392,112.02456808969312,1.2414670513763468
2025-01-01 00:09:00,0.3007682014290107,0.09457305821507891,0.0,0.005012803357150178,0.0015762176369179819,0.0,0.11770465242662234,0.0,0.13306354900238834,0.0,0.05,0.0,0.0,0.07998972488174558,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.10059187830381533,0,On,0.0264105824933942,0,On,0.06899269206777121,0.05174451905082839,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1729.705697777778,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,1619.51096,Off,0.0,0.0,39.838280254522374,51.666666666666686,46.10666666666668,0.0,50.937205064447404,0.16241120297195535,435.9228492989593,0.0,39.838280254522374,49.57483212994986,50.937205064447404,48.89364566270109,12.43753247303448,15.344417594470864,0.0,2.8,9.236100170605994,167.55337313802022,-286.7973604575427,-0.0,-0.0,443.9375556509334,0.0,3.0,0.017543126505414213,0.0,0.0,0.447493338051729,197.99884266666666,10.413177944629542,0.29575867960679997,7.500945390257952,0.0031296144540019495,111.963474317477,1.2414565837328932
