Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 02:36:00,0.3447263563809738,0.21376802272966372,0.0,0.00574543927301623,0.003562800378827729,0.0,0.021905168106187686,0.0,0.3128211882747861,0.0,0.010000000000000002,0.0,0.0,0.21085135606299704,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.005579185169956139,0.0,On,0.016325982936231546,0,On,0.009753756255671035,0,On,0.2216771349196186,0.1662578511897139,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,49.437951169072946,51.666666666666686,46.10666666666668,0.0,51.563885741828045,0.0,0.0,0.0,49.437951169072946,51.578192469581715,51.585345833458554,51.563885741828045,12.43753247303448,9.087347190380598,0.0,1.1000000000291517,0.9176419956601469,1.1,9.236100170605994,2.854644300569646,-4498.72477959245,-89.49268695121587,-404.59213637024436,-0.0,-0.0,495.2755090014815,0.0,3.0,0.038637172786249716,0.0,0,0.3616057102491991,197.99884266666666,-87.82872833066753,0.4244723173920339,4.11682559773322,0.0029742686721807316,98.20715141973615,1.2690979824155602,0,0,103.03044526920885,0.08970630742134297,21.446545386680935,-110.93923233789681
2025-01-01 02:37:00,0.3447263563809738,0.21376802272966372,0.0,0.00574543927301623,0.003562800378827729,0.0,0.021905168106187686,0.0,0.3128211882747861,0.0,0.010000000000000002,0.0,0.0,0.21085135606299704,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.005579185169956139,0.0,On,0.016325982936231546,0,On,0.009753756255671035,0,On,0.2216771349196186,0.1662578511897139,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,49.479870170638165,51.666666666666686,46.10666666666668,0.0,51.55941814811743,0.0,0.0,0.0,49.479870170638165,51.57402954822552,51.58133524827957,51.55941814811743,12.43753247303448,9.047145013607784,0.0,1.0981255193811994,0.911596982802675,1.1,9.236100170605994,9.314869987052475,-4286.780294632346,-89.12837331682398,-401.3767560803098,-0.0,-0.0,495.2755090014815,0.0,3.0,0.03852401523763247,0.0,0,0.36054666755049625,197.99884266666666,-84.58388293411927,0.4256724401924464,4.095627347684951,0.00297459658684036,98.34286910982017,1.2692785287360857,0,0,102.94130185553013,0.08985768504434098,22.19487044914433,-111.32324376596831
2025-01-01 02:38:00,0.3447263563809738,0.21376802272966372,0.0,0.00574543927301623,0.003562800378827729,0.0,0.021905168106187686,0.0,0.3128211882747861,0.0,0.010000000000000002,0.0,0.0,0.21085135606299704,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.005579185169956139,0.0,On,0.016325982936231546,0,On,0.009753756255671035,0,On,0.2216771349196186,0.1662578511897139,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,49.52030345785353,51.666666666666686,46.10666666666668,0.0,51.55494681219648,0.0,0.0,0.0,49.52030345785353,51.56986309708092,51.57732123952315,51.55494681219648,12.43753247303448,9.008216222559646,0.0,1.1000000000291514,0.9055080524603342,1.1,9.236100170605994,14.698840307096646,-4483.616320174491,-88.79388749424706,-398.2729982059027,-0.0,-0.0,495.2755090014815,0.0,3.0,0.038414288477501245,0.0,0,0.35951973363765266,197.99884266666666,-82.30367048848221,0.4268396740121845,4.0751540981484915,0.0029749249079546007,98.47342735583312,1.269453397100057,0,0,102.84152319971881,0.09000990507158409,22.95099211454751,-111.74487960879458
2025-01-01 02:39:00,0.3447263563809738,0.21376802272966372,0.0,0.00574543927301623,0.003562800378827729,0.0,0.021905168106187686,0.0,0.3128211882747861,0.0,0.010000000000000002,0.0,0.0,0.21085135606299704,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.005579185169956139,0.0,On,0.016325982936231546,0,On,0.009753756255671035,0,On,0.2216771349196186,0.1662578511897139,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,49.55936000550452,51.666666666666686,46.10666666666668,0.0,51.55047186842658,0.0,0.0,0.0,49.55936000550452,51.56569324125246,51.5733039276654,51.55047186842658,12.43753247303448,8.970467282431732,0.0,1.0981289565279797,0.8993641791162125,1.1,9.236100170605994,20.03490574246058,-4274.3173220980425,-88.4772735923055,-395.2725100732381,-0.0,-0.0,495.2755090014815,0.0,3.0,0.03830774243817074,0.0,0,0.35852256812454725,197.99884266666666,-79.96809318578288,0.4279763976299754,4.055352324486855,0.0029752536196555454,98.59920771364425,1.2696230037346177,0,0,102.74153979480946,0.0901632381675136,23.716331321735787,-112.19360491404129
2025-01-01 02:40:00,0.3447263563809738,0.21376802272966372,0.0,0.00574543927301623,0.003562800378827729,0.0,0.021905168106187686,0.0,0.3128211882747861,0.0,0.010000000000000002,0.0,0.0,0.21085135606299704,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.005579185169956139,0.0,On,0.016325982936231546,0,On,0.009753756255671035,0,On,0.2216771349196186,0.1662578511897139,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,49.597113591079754,51.666666666666686,46.10666666666668,0.0,51.545993441314934,0.0,0.0,0.0,49.597113591079754,51.56152009666844,51.569283424345194,51.545993441314934,12.43753247303448,8.93383490004511,0.0,1.1000000000291514,0.8931571323917796,1.1,9.236100170605994,25.176907344639574,-4472.3484074451535,-88.16362934457993,-392.3694472233566,-0.0,-0.0,495.2755090014815,0.0,3.0,0.03820421084891442,0.0,0,0.3575536148816851,197.99884266666666,-77.72915443348536,0.4290841526700373,4.036185909555243,0.002975582707252688,98.72046182735208,1.2697876293217367,0,0,102.59762874084214,0.09031788354345875,24.491976668286977,-112.6556060128669
2025-01-01 02:41:00,0.3447263563809738,0.21376802272966372,0.0,0.00574543927301623,0.003562800378827729,0.0,0.021905168106187686,0.0,0.3128211882747861,0.0,0.010000000000000002,0.0,0.0,0.21085135606299704,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.005579185169956139,0.0,On,0.016325982936231546,0,On,0.009753756255671035,0,On,0.2216771349196186,0.1662578511897139,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,49.6336317372984,51.666666666666686,46.10666666666668,0.0,51.54151164869694,0.0,0.0,0.0,49.6336317372984,51.55734377304475,51.56525983521867,51.54151164869694,12.43753247303448,8.898261151896047,0.0,1.0981333938129212,0.8868812643812067,1.1,9.236100170605994,30.11701247536564,-4264.727640273179,-87.763592608705,-389.5584703080613,-0.0,-0.0,495.2755090014815,0.0,3.0,0.03810354143356882,0.0,0,0.356611448754836,197.99884266666666,-75.6000262180546,0.43016435247887713,4.017621805915114,0.0029759121568330446,98.83742004980043,1.2699475307818322,0,0,102.48695026468287,0.0904739748219935,25.278705864467415,-113.04229847317241
2025-01-01 02:42:00,0.3447263563809738,0.21376802272966372,0.0,0.00574543927301623,0.003562800378827729,0.0,0.021905168106187686,0.0,0.3128211882747861,0.0,0.010000000000000002,0.0,0.0,0.21085135606299704,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.005579185169956139,0.0,On,0.016325982936231546,0,On,0.009753756255671035,0,On,0.2216771349196186,0.1662578511897139,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,49.66897532988546,51.666666666666686,46.10666666666668,0.0,51.53702660230178,0.0,0.0,0.0,49.66897532988546,51.55316437441155,51.56123326046644,51.53702660230178,12.43753247303448,8.8636938128343,0.0,1.1000000000291514,0.8805359949083896,1.1,9.236100170605994,34.86772408553543,-4463.161853576223,-87.53194827658093,-386.83476101854427,-0.0,-0.0,495.2755090014815,0.0,3.0,0.03800559698828943,0.0,0,0.35569478565176293,197.99884266666666,-73.57302389740185,0.43121826918484946,3.9996302287446897,0.0029762419551952173,98.95028969713549,1.2701029397425243,0,0,102.34634986061955,0.09063151892488153,26.076667778514253,-113.60861605509518
2025-01-01 02:43:00,0.3447263563809738,0.21376802272966372,0.0,0.00574543927301623,0.003562800378827729,0.0,0.021905168106187686,0.0,0.3128211882747861,0.0,0.010000000000000002,0.0,0.0,0.21085135606299704,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.005579185169956139,0.0,On,0.016325982936231546,0,On,0.009753756255671035,0,On,0.2216771349196186,0.1662578511897139,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,49.703199824101105,51.666666666666686,46.10666666666668,0.0,51.53253840835255,0.0,0.0,0.0,49.703199824101105,51.548981999672066,51.55720379533184,51.53253840835255,12.43753247303448,8.830085320297988,0.0,1.0981379654460632,0.8741124300899656,1.1,9.236100170605994,39.43576384380026,-4256.720770371879,-87.22623098143367,-384.19393120138994,-0.0,-0.0,495.2755090014815,0.0,3.0,0.037910252584121125,0.0,0,0.3548024563610484,197.99884266666666,-71.6458139562913,0.4322470606969846,3.9814838515065025,0.002976572089778162,99.0592593564321,1.2702540671553957,0,0,102.24193475020789,0.09079072853312906,26.887063278229565,-114.11329425966323
2025-01-01 02:44:00,0.3447263563809738,0.21376802272966372,0.0,0.00574543927301623,0.003562800378827729,0.0,0.021905168106187686,0.0,0.3128211882747861,0.0,0.010000000000000002,0.0,0.0,0.21085135606299704,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.005579185169956139,0.0,On,0.016325982936231546,0,On,0.009753756255671035,0,On,0.2216771349196186,0.1662578511897139,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,49.73635643624989,51.666666666666686,46.10666666666668,0.0,51.52804716805735,0.0,0.0,0.0,49.73635643624989,51.544796743059976,51.55317153056129,51.52804716805735,12.43753247303448,8.7973917498969,0.0,1.1000000000291514,0.8676122706827676,1.1,9.236100170605994,43.829003000281574,-4455.207447389409,-86.78426937168554,-381.6319348150334,-0.0,-0.0,495.2755090014815,0.0,3.0,0.0378173927724129,0.0,0,0.3539333803975424,197.99884266666666,-69.81457118616657,0.4332517980439333,3.9645601312582333,0.0029769025486032544,99.1645032044204,1.270401107871551,0,0,102.10801857430528,0.09095155285817155,27.709765197701262,-114.4940345693868
2025-01-01 02:45:00,0.3441933642358551,0.21376802272966372,0.0,0.005736556070597585,0.003562800378827729,0.0,0.021905168106187686,0.0,0.31228819612966746,0.0,0.010000000000000002,0.0,0.0,0.21085135606299704,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.005579185169956139,0.0,On,0.016325982936231546,0,On,0.009220764110552398,0,On,0.2216771349196186,0.1662578511897139,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,49.74882564399661,51.666666666666686,46.10666666666668,0.0,51.52355297799252,0.15209859834256947,414.4606288203286,0.0,49.74882564399661,51.540608694496235,51.5491365527481,51.52355297799252,12.43753247303448,8.765572218889314,0.0,1.0981423015176275,0.8610405334587108,1.1,9.236100170605994,47.5226972221642,-4249.671265435602,-86.54160274832833,-379.1450150553367,-0.0,-0.0,494.74251685636295,0.0,3.0,0.03772690998079351,0.0,0,0.3530865509902804,197.99884266666666,-68.07480457886199,0.43423348075564805,3.948133427971774,0.002977233320229671,99.26618347760463,1.2705442432977063,0,0,102.01059198779612,0.09111385955743763,28.544222541092427,-115.08582528942075
2025-01-01 02:46:00,0.3441933642358551,0.21376802272966372,0.0,0.005736556070597585,0.003562800378827729,0.0,0.021905168106187686,0.0,0.31228819612966746,0.0,0.010000000000000002,0.0,0.0,0.21085135606299704,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.005579185169956139,0.0,On,0.016325982936231546,0,On,0.009220764110552398,0,On,0.2216771349196186,0.1662578511897139,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,49.74066577107499,51.666666666666686,46.10666666666668,0.0,51.513820433734836,0.15213648081342726,414.4606288203286,0.0,49.74066577107499,51.5015199497963,51.513820433734836,51.49536970782703,12.43753247303448,8.734578786040831,0.0,1.100000000029099,0.8543902552086506,1.1,9.236100170605994,51.592163340817876,-4448.05947678195,-86.06281187454903,-376.7289126796638,-0.0,-0.0,494.74251685636295,0.0,3.0,0.037638675821731415,0.0,0,0.35226076655899186,197.99884266666666,-66.42144083588127,0.4351933325409578,3.9314822065247714,0.0029775643937174027,99.36449539539439,1.2706836868984879,0,0,101.88420375294518,0.09127781223672031,29.391405262492604,-115.45421713704162
2025-01-01 02:47:00,0.3441933642358551,0.21376802272966372,0.0,0.005736556070597585,0.003562800378827729,0.0,0.021905168106187686,0.0,0.31228819612966746,0.0,0.010000000000000002,0.0,0.0,0.21085135606299704,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.005579185169956139,0.0,On,0.016325982936231546,0,On,0.009220764110552398,0,On,0.2216771349196186,0.1662578511897139,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,49.731575596403616,51.666666666666686,46.10666666666668,0.0,51.50408401989852,0.15217439723241355,414.4606288203287,0.0,49.731575596403616,51.46243189219823,51.50408401989852,51.441605828348095,12.43753247303448,8.704385436590217,0.0,1.098146373484364,0.8476718703557652,1.1,9.236100170605994,55.510842503968746,-4243.268594756762,-85.73602581361726,-374.381121833998,-0.0,-0.0,494.74251685636295,0.0,3.0,0.037552623662172394,0.0,0,0.351455403484215,197.99884266666666,-64.85055251839617,0.43613194741330924,3.9159819207649345,0.002977895758728279,99.45953779241772,1.2708195535326694,0,0,101.79443719756212,0.0914431454935442,30.250068340585507,-115.98609415420277
2025-01-01 02:48:00,0.3441933642358551,0.21376802272966372,0.0,0.005736556070597585,0.003562800378827729,0.0,0.021905168106187686,0.0,0.31228819612966746,0.0,0.010000000000000002,0.0,0.0,0.21085135606299704,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.005579185169956139,0.0,On,0.016325982936231546,0,On,0.009220764110552398,0,On,0.2216771349196186,0.1662578511897139,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,49.721594665116584,51.666666666666686,46.10666666666668,0.0,51.4943438213102,0.15221234730560013,414.4606288203287,0.0,49.721594665116584,51.423344600038085,51.4943438213102,51.38784498940203,12.43753247303448,8.674958261272648,0.0,1.1000000000290993,0.8408814807432657,1.1,9.236100170605994,59.28616932019273,-4441.489068152763,-85.32746216739821,-372.0985566951809,-0.0,-0.0,494.74251685636295,0.0,3.0,0.03746866386121307,0.0,0,0.3506696228157837,197.99884266666666,-63.35779084098931,0.4370501638573126,3.9002267991430166,0.002978227405229662,99.55144582578431,1.270951993822447,0,0,101.67567011829179,0.09160994752196203,31.12079068134775,-116.44825284874597
2025-01-01 02:49:00,0.3441933642358551,0.21376802272966372,0.0,0.005736556070597585,0.003562800378827729,0.0,0.021905168106187686,0.0,0.31228819612966746,0.0,0.010000000000000002,0.0,0.0,0.21085135606299704,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.005579185169956139,0.0,On,0.016325982936231546,0,On,0.009220764110552398,0,On,0.2216771349196186,0.1662578511897139,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,49.71076033315603,51.666666666666686,46.10666666666668,0.0,51.4845999192201,0.1522503307524004,414.4606288203286,0.0,49.71076033315603,51.38425814832199,51.4845999192201,51.33408726287294,12.43753247303448,8.646265229134226,0.0,1.0981501674334397,0.8340247022176824,1.1,9.236100170605994,62.925179019339794,-4237.336888272356,-84.78320137848158,-369.8783128999902,-0.0,-0.0,494.74251685636295,0.0,3.0,0.03738671159407469,0.0,0,0.3499026306776929,197.99884266666666,-61.939024937032926,0.4379487772875233,3.8855811010480172,0.002978559323605804,99.6403473988214,1.2710811501015569,0,0,101.59313444816173,0.09177807274184781,32.00293226954483,-116.78613364802641
2025-01-01 02:50:00,0.3441933642358551,0.21376802272966372,0.0,0.005736556070597585,0.003562800378827729,0.0,0.021905168106187686,0.0,0.31228819612966746,0.0,0.010000000000000002,0.0,0.0,0.21085135606299704,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.005579185169956139,0.0,On,0.016325982936231546,0,On,0.009220764110552398,0,On,0.2216771349196186,0.1662578511897139,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,49.699107950298014,51.666666666666686,46.10666666666668,0.0,51.47485239149997,0.15228834730483043,414.46062882032857,0.0,49.699107950298014,51.34517260891053,51.47485239149997,51.28033271761581,12.43753247303448,8.618276030341748,0.0,1.1000000000290993,0.8271095119687304,1.1,9.236100170605994,66.43449330434214,-4435.358165411474,-84.38420891498352,-367.71765223138306,-0.0,-0.0,494.74251685636295,0.0,3.0,0.03730668644976346,0.0,0,0.3491536745025984,197.99884266666666,-60.59037132063773,0.4388285436337714,3.870648623162853,0.002978891504635369,99.72636377230326,1.271207157108101,0,0,101.48124316663987,0.09194731883672032,32.89553869574755,-117.27974761073106
2025-01-01 02:51:00,0.3441933642358551,0.21376802272966372,0.0,0.005736556070597585,0.003562800378827729,0.0,0.021905168106187686,0.0,0.31228819612966746,0.0,0.010000000000000002,0.0,0.0,0.21085135606299704,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.005579185169956139,0.0,On,0.016325982936231546,0,On,0.009220764110552398,0,On,0.2216771349196186,0.1662578511897139,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,49.68667101535988,51.666666666666686,46.10666666666668,0.0,51.46510131282457,0.15232639670683168,414.4606288203286,0.0,49.68667101535988,51.306088050687656,51.46510131282457,51.2265814196192,12.43753247303448,8.59096194263113,0.0,1.0981537047330927,0.8201334105221622,1.1,9.236100170605994,69.48731966096048,-4231.767646360076,-83.89450464314417,-365.6139894678834,-0.0,-0.0,494.74251685636295,0.0,3.0,0.0372285120913786,0.0,0,0.34842203985263526,197.99884266666666,-59.64120772751903,0.4396901823384515,3.856788184818326,0.0029792239394708514,99.80961007933776,1.2713301425724854,0,0,101.40505955074904,0.0921177406326223,33.79900130069804,-117.69350594384221
2025-01-01 02:52:00,0.3441933642358551,0.21376802272966372,0.0,0.005736556070597585,0.003562800378827729,0.0,0.021905168106187686,0.0,0.31228819612966746,0.0,0.010000000000000002,0.0,0.0,0.21085135606299704,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.005579185169956139,0.0,On,0.016325982936231546,0,On,0.009220764110552398,0,On,0.2216771349196186,0.1662578511897139,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,49.67348862329493,51.666666666666686,46.10666666666668,0.0,51.455346754838985,0.15236447871364736,414.4606288203287,0.0,49.67348862329493,51.26700453971655,51.455346754838985,51.17283343215534,12.43753247303448,8.564289431664596,0.0,1.1000000000290993,0.8131032485273771,1.1,9.236100170605994,73.17203620962562,-4429.574979956124,-83.279418954741,-363.564398565965,-0.0,-0.0,494.74251685636295,0.0,3.0,0.03715209795151335,0.0,0,0.3477068791064823,197.99884266666666,-58.0060820807723,0.4405345665314818,3.8426088572615478,0.002979556619619593,99.89022410629612,1.2714502560873844,0,0,101.29911451911244,0.0922891647248451,34.71249906566671,-117.99191802040771
