Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,0.643950607239189,0.23839498257873054,0.24569729729729728,0.643950607239189,0.23839498257873054,0.2456972972972973,0.020314238964817335,0.0,0.3250598057743716,0.24857656250000001,0.05,0.24569729729729728,0.0,0.0,0.22381164924539718,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002105986842105263,0.0,0.018208252122712074,0.0,0.026644273447175224,0.0,0.29841553232719636,0.22381164924539718,5385.740882301458,20.000000000000057,0.4625000000000001,1523.462822420764,7.200677991591591,0.24857656250000001,0.5,6660.627142222223,13321.254284444445,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8850.454484444444,0.0,0.0,22.266244082257902,51.66666666666668,46.10666666666668,0.0,51.09024292311199,0.0,0.0,0.0,22.266244082257902,51.12892380676386,51.148264248589804,51.09024292311199,12.43753247303448,19.509925975144597,-0.19182072345491605,8.569248851322495,0.8463796151672128,0.85,9.236100170605994,5016.034459055775,-938.9407505608731,15.811146283330068,-836.7212151667486,0.0,0.0,324.4849574762853,928.5689348527668,0.0,0.03416576220116168,0.0,0.0,0.4421405760902654,0.0,142.52983444477974,0.1990166163586356,9.010321342562316,0.002736303912952751,68.67809307827018,1.2240821960303008,0.24628522062977226,-2507.864079430353,45.46050644871598,0.08641456854534571,-15.634064213016481,31.44521049634655
2025-01-01 11:00:00,0.5610917530725223,0.23839498257873054,0.16379819819819819,0.5610917530725222,0.23839498257873054,0.16379819819819819,0.020314238964817335,0.0,0.3250598057743716,0.16571770833333332,0.05,0.16379819819819819,0.0,0.0,0.22381164924539718,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002105986842105263,0.0,0.018208252122712074,0.0,0.026644273447175224,0.0,0.29841553232719636,0.22381164924539718,3590.4939215343056,20.000000000000057,0.3083333333333334,1015.6418816138428,4.800451994394394,0.16571770833333332,0.3333333333333333,4440.418094814815,13321.254284444445,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8850.454484444444,0.0,0.0,22.031235465324524,51.66666666666668,46.10666666666668,0.0,50.89371798492035,0.0,0.0,0.0,22.031235465324524,50.942969498704535,50.96759525559663,50.89371798492035,12.43753247303448,19.657369460496252,-0.06899671583677029,9.078260226705218,3.5336810211166276,1.95,9.236100170605994,3330.5952461410498,-1064.866635552658,-90.10816201776403,-761.1564874015548,0.0,0.0,324.4849574762853,909.4319596445563,0.0,0.03293176160180617,0.0,0.0,0.42617132205511826,0.0,176.77285453201387,0.19834151881155296,9.096823726493868,0.002754978771978072,57.684585797989044,1.2228741112689658,0.22871185012378883,-2127.83824131718,47.32972415067885,0.09354522234591399,-197.83622368350981,107.72806166574578
2025-01-01 12:00:00,0.4368912212742766,0.23839498257873054,0.040949549549549547,0.43689122127427665,0.23839498257873054,0.040949549549549547,0.02040198841657172,0.0,0.3250598057743716,0.04142942708333333,0.05,0.040949549549549547,0.0,0.0,0.22381164924539718,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021937362938596492,0.0,0.018208252122712074,0.0,0.026644273447175224,0.0,0.29841553232719636,0.22381164924539718,897.6234803835764,18.33333333333337,0.07708333333333335,253.9104704034607,1.2001129985985985,0.04142942708333333,0.08333333333333333,1110.1045237037038,13321.254284444445,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8850.454484444444,0.0,0.0,22.811285881122835,51.66666666666668,46.10666666666668,0.0,50.69497808324101,0.0,0.0,0.0,22.811285881122835,50.75482990292815,50.784755812771735,50.69497808324101,12.43753247303448,18.36125258503517,-0.03390765765648833,8.797197269907533,5.8729565360846685,3.05,9.236100170605994,849.4726453270229,-1543.7226965804273,-291.9030136052279,-606.7953529193212,0.0,0.0,324.5727069280396,915.3249696302142,0.0,0.030391799741414108,0.0,0.0,0.39330156801336985,0.0,234.0718109347279,0.21613022670764698,8.505882042105979,0.0027689389004133475,39.27556816080034,1.2276873352761168,0.2520878140965947,-1853.4107874051988,55.77762042131055,0.11735670601758831,-427.96506827029145,136.06205466506356
2025-01-01 13:00:00,0.4371544696295398,0.23839498257873054,0.040949549549549547,0.43715446962953974,0.23839498257873054,0.040949549549549547,0.02066523677183488,0.0,0.3250598057743716,0.04142942708333333,0.05,0.040949549549549547,0.0,0.0,0.22381164924539718,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024569846491228073,0.0,0.018208252122712074,0.0,0.026644273447175224,0.0,0.29841553232719636,0.22381164924539718,897.6234803835764,18.33333333333337,0.07708333333333335,253.9104704034607,1.2001129985985985,0.04142942708333333,0.08333333333333333,1110.1045237037038,13321.254284444445,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8850.454484444444,0.0,0.0,22.94910736416228,51.66666666666668,46.10666666666668,0.0,50.548657565526284,0.0,0.0,0.0,22.94910736416228,50.56165131419261,50.568148188525775,50.548657565526284,12.43753247303448,17.973752793296192,-0.05994469655720387,9.084104639224071,7.719805380884813,4.45,9.236100170605994,997.8094511261243,-1180.6969311921036,-377.8242786758049,-493.092879942745,0.0,0.0,324.8359552833028,1050.4585253806247,0.0,0.02816194825258354,0.0,0.0,0.3644449654279382,0.0,268.4428954019901,0.22200232645633083,8.331654035490157,0.0027784289480116886,31.14719271665341,1.228734005515233,0.24542492780290337,-1486.1336165377227,51.526214942158234,0.12080751939301902,-513.4208631038913,135.59658442808637
2025-01-01 14:00:00,0.47875939561638187,0.23839498257873054,0.08189909909909909,0.47875939561638187,0.23839498257873054,0.08189909909909909,0.020840735675343648,0.0,0.3250598057743716,0.08285885416666666,0.05,0.08189909909909909,0.0,0.0,0.22381164924539718,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026324835526315787,0.0,0.018208252122712074,0.0,0.026644273447175224,0.0,0.29841553232719636,0.22381164924539718,1795.2469607671528,18.33333333333337,0.1541666666666667,507.8209408069214,2.400225997197197,0.08285885416666666,0.16666666666666666,2220.2090474074075,13321.254284444445,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8850.454484444444,0.0,0.0,22.72304993804902,51.66666666666668,46.10666666666668,0.0,50.353921527802235,0.0,0.0,0.0,22.72304993804902,50.36927641393486,50.37695385700119,50.353921527802235,12.43753247303448,18.102307555190908,-0.052686366366393914,9.61632526806374,8.792042169905907,4.7,9.236100170605994,1930.0725862065406,-917.4488432490767,-560.1356766214484,-481.38525530905457,0.0,0.0,325.01145418681153,1138.5337360105027,0.0,0.027810170451127034,0.0,0.0,0.3598925939960942,0.0,291.1994265616307,0.2207662350854499,8.397545755429338,0.002786552935346338,19.19173958885817,1.2275693156837622,0.23114793639470788,-1471.6798826403276,46.41009858432951,0.12219385140124679,-649.0387851494186,88.90310852797025
2025-01-01 15:00:00,0.43776871579182053,0.23839498257873054,0.040949549549549547,0.43776871579182053,0.23839498257873054,0.040949549549549547,0.02127948293411558,0.0,0.3250598057743716,0.04142942708333333,0.05,0.040949549549549547,0.0,0.0,0.22381164924539718,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003071230811403509,0.0,0.018208252122712074,0.0,0.026644273447175224,0.0,0.29841553232719636,0.22381164924539718,897.6234803835764,18.33333333333337,0.07708333333333335,253.9104704034607,1.2001129985985985,0.04142942708333333,0.08333333333333333,1110.1045237037038,13321.254284444445,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8850.454484444444,0.0,0.0,22.63684197494244,51.66666666666668,46.10666666666668,0.0,50.1516986545743,0.0,0.0,0.0,22.63684197494244,50.17814746547552,50.19137187092614,50.1516986545743,12.43753247303448,18.03326542740807,-0.04759447738584009,9.424462684784345,8.377168805638101,4.15,9.236100170605994,975.137265044012,-1176.9022312910631,-628.760368081128,-508.53882666331305,0.0,0.0,325.45020144558345,946.2084851808543,0.0,0.02830926578067264,0.0,0.0,0.36635140780010034,0.0,260.60240987816525,0.22197169425705418,8.369069622303295,0.0027899102489537656,13.590737451919418,1.2278573149566214,0.21909000413298324,-1481.261565398118,50.44886370359397,0.1192184627483572,-651.0330781690308,22.2727100879027
2025-01-01 16:00:00,2.110588530695464,0.3437298246168223,0.03275963963963964,2.110588530695464,0.3437298246168223,0.03275963963963964,0.17902768531936877,0.9916256425185186,0.8567916611909099,0.03314354166666667,0.05,0.03275963963963964,0.0,0.0,0.32914649128348894,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038609758771929823,0.0,0.1751667094421758,0.0,0.41792967281292454,0.0,0.43886198837798535,0.32914649128348894,718.0987843068611,18.33333333333337,0.061666666666666675,203.12837632276853,0.9600903988788788,0.03314354166666667,0.06666666666666667,888.083618962963,13321.254284444445,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8850.454484444444,991.6256425185186,0.2833333333333333,22.255566447364576,51.66666666666668,46.10666666666668,0.0,50.12414772886767,0.29021956729930487,750.008844061099,991.6256425185186,22.255566447364576,49.389703211553865,50.12516941605996,49.02145926570467,12.43753247303448,17.824923240884623,-0.1393409341609385,9.103834937984184,7.13478112089833,3.05,9.236100170605994,1330.30923728181,-1657.1946293268124,-723.8809102097304,-570.5457756664758,0.0,0.0,1054.5937680194197,363.2797467147258,0.749925,0.02959093941879026,0.0,0.0,0.3829376006495536,49.4947606956,128.16246062200494,0.22549939676977104,8.279496234970038,0.002797355700980661,27.476198998088364,1.228730998033267,0.23841466564020586,-1914.6294283393609,54.30642268977975,0.12284378429797135,-660.9501834718707,-62.93072673785953
2025-01-01 17:00:00,0.4810408813619959,0.23839498257873054,0.08189909909909909,0.4810408813619959,0.23839498257873054,0.08189909909909909,0.023122221420957687,0.0,0.3250598057743716,0.08285885416666666,0.05,0.08189909909909909,0.0,0.0,0.22381164924539718,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004913969298245615,0.0,0.018208252122712074,0.0,0.026644273447175224,0.0,0.29841553232719636,0.22381164924539718,1795.2469607671528,18.33333333333337,0.1541666666666667,507.8209408069214,2.400225997197197,0.08285885416666666,0.16666666666666666,2220.2090474074075,13321.254284444445,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8850.454484444444,0.0,0.0,23.82069607378637,51.66666666666668,46.10666666666668,0.0,51.82200998730511,0.0,0.0,0.0,23.82069607378637,51.829787928291516,51.83367689878473,51.82200998730511,12.43753247303448,18.00439576208066,-0.05278041834744543,8.46174978204424,4.624268688693692,1.95,9.236100170605994,1495.6437444060223,-1594.6217520692508,-561.5463922430658,-655.3175812350694,0.0,0.0,327.29293993242555,29.291707991058324,0.0,0.0312951432852023,0.0,0.0,0.40499177508401296,0.0,28.421424941513475,0.22262388254127874,8.356969742601418,0.0027943591713621378,-36.001953688028124,1.2273983662629984,0.25572427919564766,-2160.41623280245,57.97353992627813,0.11551939664456899,-410.0075370541156,-151.5388551889503
2025-01-01 18:00:00,2.186430457044379,0.36981463427086764,0.08189909909909909,2.186430457044379,0.36981463427086764,0.08189909909909909,0.2890811475528794,0.5833092014814816,1.1811812538433515,0.08285885416666666,0.05,0.08189909909909909,0.0,0.0,0.3552313009375343,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005615964912280701,0.0,0.28346518264059867,0.0,0.7075395192599723,0.0,0.47364173458337927,0.3552313009375343,1795.2469607671528,18.33333333333337,0.1541666666666667,507.8209408069214,2.400225997197197,0.08285885416666666,0.16666666666666666,2220.2090474074075,13321.254284444445,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8850.454484444444,583.3092014814815,0.16666666666666666,23.02738767660111,51.66666666666668,46.10666666666668,0.0,51.516811282320184,0.23638777284447848,641.9303270805336,583.3092014814815,23.02738767660111,50.65455123576544,51.51715485145992,50.223077643348326,12.43753247303448,17.977155191208848,-0.07318431654672436,8.499620118468815,2.802991186790762,1.15,9.236100170605994,2588.1535029723364,-1368.1532814455318,-343.7163838640875,-697.850324394276,0.0,0.0,1487.7077342092164,0.0,0.766675,0.031703492515412456,0.0,0.0,0.4102762397720274,50.60025423382222,3.0491323902427867,0.22258860149955817,8.335510505237757,0.0027903807566716254,7.994273422464532,1.2268992811408101,0.20243476983147074,-1929.8158719085773,53.84164965612423,0.083452001347221,-178.86611111575857,-164.8502727483289
2025-01-01 19:00:00,2.0623131899447906,0.3175454546205858,0.090089009009009,2.0623131899447906,0.3175454546205858,0.09008900900900901,0.189766895150691,0.6999710417777778,1.0314305134329884,0.09114473958333334,0.05,0.090089009009009,0.0,0.0,0.3029621212872525,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005966962719298246,0.0,0.18379993243139275,0.0,0.6274810183833183,0.0,0.40394949504967015,0.3029621212872525,1974.771656843868,18.33333333333337,0.16958333333333336,558.6030348876135,2.640248596916917,0.09114473958333334,0.18333333333333332,2442.229952148148,13321.254284444445,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8850.454484444444,699.9710417777777,0.2,22.990436428368785,51.66666666666668,46.10666666666668,0.0,51.56337910799293,0.2176606828936121,590.2270595912718,699.9710417777777,22.990436428368785,50.654998541393034,51.565525506650694,50.19866185943533,12.43753247303448,18.042916753938634,-0.040408985589898215,8.451288061000314,1.4467810870686717,-0.25000000000000006,9.236100170605994,2421.078799639428,-1390.0218547104496,-324.92491047332106,-799.7360807281141,0.0,0.0,1258.9205581524247,0.0,1.0,0.033218699850420676,0.0,0.0,0.42988460208668255,65.99961422222222,-12.877334628751003,0.22190266778409656,8.370191281352978,0.0027935189193153765,8.825899594225207,1.226619427433767,0.17517572685816105,-2000.8851041975015,52.26021459943821,0.06872897944669372,-156.64069745156343,-168.28421302175764
2025-01-01 20:00:00,0.6865005217913421,0.24028662908035978,0.2538872072072072,0.6865005217913421,0.24028662908035978,0.2538872072072072,0.027757835973349083,0.0,0.3518802379013264,0.2568624479166667,0.05,0.2538872072072072,0.0,0.0,0.22570329574702647,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006142461622807018,0.0,0.021615374350542067,0.0,0.05094251023862432,0.0,0.300937727662702,0.22570329574702647,5565.265578378173,20.000000000000057,0.4779166666666667,1574.2449165014561,7.440700591311311,0.2568624479166667,0.5166666666666667,6882.648046962963,13321.254284444445,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8850.454484444444,0.0,0.0,22.51877304609188,51.66666666666668,46.10666666666668,0.0,51.6571570699008,0.021870842111925328,59.645636892732746,0.0,22.51877304609188,51.61878806870064,51.66878204988111,51.58797858812025,12.43753247303448,19.63939687098616,-0.08199735158023654,9.241687254517958,0.17838686156991457,-0.55,9.236100170605994,4982.768516276116,-631.6599562284205,-116.5850961709692,-940.1608019123446,0.0,0.0,424.57204716050853,0.0,1.0,0.03537744158807585,0.0,0.0,0.45782097036956265,65.99961422222222,-66.90830735022124,0.20103985968791566,9.115363879294504,0.002796079372636254,14.143169117334308,1.2199301310627664,0.17428256295549283,-2248.447589934432,42.54271720455521,0.04497896543825955,63.40716700268168,-179.99226317365088
2025-01-01 21:00:00,2.9409550303726006,0.35527882431097974,0.090089009009009,2.9409550303726006,0.35527882431097974,0.09008900900900901,0.22758216188369584,0.6416401216296297,1.930588007275942,0.09114473958333334,0.05,0.090089009009009,0.0,0.0,0.3406954909776464,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005703714364035088,0.0,0.22187844751966077,0.0,1.4763273526390799,0.0,0.454260654636862,0.3406954909776464,1974.771656843868,20.000000000000057,0.16958333333333336,558.6030348876135,2.640248596916917,0.09114473958333334,0.18333333333333332,2442.229952148148,13321.254284444445,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8850.454484444444,641.6401216296297,0.18333333333333332,21.436672764053178,51.66666666666668,46.10666666666668,0.0,51.356809844936066,0.3210824202791937,869.3001178465644,641.6401216296297,21.436672764053178,50.15224071185277,51.356809844936066,49.54995614531113,12.43753247303448,19.732173038690334,-0.04630108388902159,8.790799928439036,-0.11609018330574915,-0.3,9.236100170605994,3178.6535496568076,-1827.563835151725,-64.44321709189873,-932.0810125836676,0.0,0.0,2192.3715375572797,0.0,1.0,0.03540164786413382,0.0,0.0,0.4581342248135367,65.99961422222222,-56.40863216067279,0.20033484496042997,9.165594996972477,0.0028026732561699896,28.519237413011002,1.2195381876657096,0.2043605133143654,-2439.721572064335,53.55470202499633,0.05427384243135041,101.55694473378826,-166.00016182568697
2025-01-01 22:00:00,1.6983953907712281,0.3244151182317658,0.14741837837837837,1.6983953907712281,0.3244151182317657,0.14741837837837837,0.1963222180324349,0.0,1.3029272352387933,0.14914593750000002,0.05,0.14741837837837837,0.0,0.0,0.30983178489843244,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004913969298245615,0.0,0.19140824873418927,0.0,0.8898181887075498,0.0,0.4131090465312433,0.30983178489843244,3231.444529380875,20.000000000000057,0.2775,914.0776934524584,4.3204067949549545,0.14914593750000002,0.3,3996.3762853333333,13321.254284444445,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8850.454484444444,0.0,0.0,20.59559671038252,51.66666666666668,46.10666666666668,0.0,51.143080277126515,0.0,0.0,0.0,20.59559671038252,48.89618691843542,51.143080277126515,47.77274023908988,12.43753247303448,19.71699900272813,-0.05420203197545869,7.83228930433165,-0.8105080662534957,-1.95,9.236100170605994,3643.8477803402216,-2177.6510567242285,-265.4795203576217,-1075.072678715106,0.0,0.0,1536.3314342362635,0.0,1.0,0.037406795435574576,0.0,0.0,0.4840829244843629,65.99961422222222,-48.855504561810754,0.20110786282819104,9.167860068911223,0.0028108455334407705,24.022650234418368,1.219595467184195,0.24321900293094423,-3156.7462496211524,65.01749944446529,0.08797759502541148,-103.41968833831648,-162.05983201930525
2025-01-01 23:00:00,2.1026480489930166,0.3012175585012597,0.1965578378378378,2.102648048993017,0.3012175585012597,0.19655783783783784,0.09498081697458939,0.9916256425185186,0.7671803394999087,0.19886125000000002,0.05,0.1965578378378378,0.0,0.0,0.28663422516792636,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00412422423245614,0.0,0.09085659274213326,0.0,0.3850013726093401,0.0,0.38217896689056857,0.28663422516792636,4308.592705841166,20.000000000000057,0.37000000000000005,1218.7702579366112,5.760542393273273,0.19886125000000002,0.4,5328.501713777778,13321.254284444445,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8850.454484444444,991.6256425185186,0.2833333333333333,20.955369271851655,51.66666666666668,46.10666666666668,0.0,51.0846965577294,0.33366142807431487,895.9304152582023,991.6256425185186,20.955369271851655,49.37278223710291,51.08591835613018,48.51560327838889,12.43753247303448,19.673157846624818,-0.06665398999065394,7.366350559399676,-2.1692591073851437,-3.05,9.236100170605994,4007.2863667653814,-1775.2908081212254,-276.25081904514843,-1159.040654390648,0.0,0.0,901.4082430143806,0.0,1.0,0.03841763926400325,0.0,0.0,0.4971642972928276,65.99961422222222,-43.67392769951782,0.20206321188427426,9.154203835364234,0.0028165381643478235,18.977859713847458,1.2197738744329287,0.22106404992665898,-3060.5928459459506,66.53177988811355,0.07126979668874646,-98.311832661471,-177.93898638367747
