Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.5785707944024616,0.39612983997586804,0.0,0.00964284657337436,0.006602163999597801,0.0,0.021693279137430292,0.0,0.5368775152650314,0.0,0.020000000000000004,0.0,0.0,0.0,0.3902965066425347,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0060315515350877185,0.0,On,0.015661727602342575,0,On,0.016482173074984993,0,On,0.45601169955471,0.3420087746660324,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,24530.931213333333,Off,0.0,17.166666666666714,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2954.449871111111,Off,0.0,0.0,38.77467686784738,51.666666666666686,46.10666666666668,0.0,51.247202415372776,0.0,0.0,0.0,38.77467686784738,49.94583458853649,51.247202415372776,49.29515067511836,12.43753247303448,16.668228279032682,0.0,8.124095912527773,2.8,9.236100170605994,-1359.6433346025058,-3649.7580360591624,-2060.606554961373,-0.0,-0.0,790.6484323225208,0.0,4.0,0.11401354342589737,0.0,0.0,1.0670539632035865,263.9984568888889,-89.68521196365339,0.2579472618623831,7.935564584912825,0.0029783940931530275,-11.274107092152853,1.2322989435549476,0.533952537417889,-3704.8120215199024,55.05398546073984
2025-01-01 00:01:00,0.5785707944024616,0.39612983997586804,0.0,0.00964284657337436,0.006602163999597801,0.0,0.021693279137430292,0.0,0.5368775152650314,0.0,0.020000000000000004,0.0,0.0,0.0,0.3902965066425347,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0060315515350877185,0.0,On,0.015661727602342575,0,On,0.016482173074984993,0,On,0.45601169955471,0.3420087746660324,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,24530.931213333333,Off,0.0,17.166666666666714,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2954.449871111111,Off,0.0,0.0,38.87832488758315,51.666666666666686,46.10666666666668,0.0,51.24349243163795,0.0,0.0,0.0,38.87832488758315,49.94256956790769,51.24349243163795,49.29210813604257,12.43753247303448,16.57586473948454,0.0,8.056777007975004,2.8,9.236100170605994,-1337.9862515360533,-3599.589749700135,-2039.7717935474989,-0.0,-0.0,790.6484323225208,0.0,4.0,0.11361745581807599,0.0,0.0,1.063346975077423,263.9984568888889,-88.86289031107512,0.2602213235744018,7.914009404882882,0.002978355324657155,-10.475785208111823,1.2362926772064278,0.533639916363332,-3655.8259733382333,56.2362236380982
2025-01-01 00:02:00,0.5785707944024616,0.39612983997586804,0.0,0.00964284657337436,0.006602163999597801,0.0,0.021693279137430292,0.0,0.5368775152650314,0.0,0.020000000000000004,0.0,0.0,0.0,0.3902965066425347,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0060315515350877185,0.0,On,0.015661727602342575,0,On,0.016482173074984993,0,On,0.45601169955471,0.3420087746660324,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,24530.931213333333,Off,0.0,17.166666666666714,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2954.449871111111,Off,0.0,0.0,38.9787341004998,51.666666666666686,46.10666666666668,0.0,51.23977314659811,0.0,0.0,0.0,38.9787341004998,49.93929581960016,51.23977314659811,49.289057156101194,12.43753247303448,16.486276100715024,0.0,7.993972431238562,2.8,9.236100170605994,-1318.7998544441632,-3552.018739330527,-2019.6440980316752,-0.0,-0.0,790.6484323225208,0.0,4.0,0.1132327085425155,0.0,0.0,1.0597461212412695,263.9984568888889,-89.8041887350087,0.2617059509463342,7.87116919363502,0.002978319417736633,-9.70104397567058,1.2366751069803377,0.533348094092582,-3610.1732135281445,58.15447419761756
2025-01-01 00:03:00,0.5785707944024616,0.39612983997586804,0.0,0.00964284657337436,0.006602163999597801,0.0,0.021693279137430292,0.0,0.5368775152650314,0.0,0.020000000000000004,0.0,0.0,0.0,0.3902965066425347,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0060315515350877185,0.0,On,0.015661727602342575,0,On,0.016482173074984993,0,On,0.45601169955471,0.3420087746660324,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,24530.931213333333,Off,0.0,17.166666666666714,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2954.449871111111,Off,0.0,0.0,39.07617884545849,51.666666666666686,46.10666666666668,0.0,51.23604485317391,0.0,0.0,0.0,39.07617884545849,49.93601361633754,51.23604485317391,49.28599799791937,12.43753247303448,16.399226850713465,0.0,7.9352895257437295,2.8,9.236100170605994,-1300.405040771414,-3508.3464525196523,-2000.1635901685636,-0.0,-0.0,790.6484323225208,0.0,4.0,0.11285833714220973,0.0,0.0,1.0562423753317671,263.9984568888889,-90.88988292537123,0.2631577600830361,7.829088945522745,0.0029782861766106464,-8.947889314895313,1.2370469222440559,0.533075278849462,-3567.558708355411,59.21225583575853
2025-01-01 00:04:00,0.5785707944024616,0.39612983997586804,0.0,0.00964284657337436,0.006602163999597801,0.0,0.021693279137430292,0.0,0.5368775152650314,0.0,0.020000000000000004,0.0,0.0,0.0,0.3902965066425347,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0060315515350877185,0.0,On,0.015661727602342575,0,On,0.016482173074984993,0,On,0.45601169955471,0.3420087746660324,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,24530.931213333333,Off,0.0,17.166666666666714,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2954.449871111111,Off,0.0,0.0,39.17084625862994,51.666666666666686,46.10666666666668,0.0,51.23230781947898,0.0,0.0,0.0,39.17084625862994,49.93272320774278,51.23230781947898,49.282930901874686,12.43753247303448,16.314556402391396,0.0,7.880347552412377,2.8,9.236100170605994,-1280.4694517034131,-3467.3937605448336,-1981.2880614019368,-0.0,-0.0,790.6484323225208,0.0,4.0,0.11249369334539738,0.0,0.0,1.0528296701666204,263.9984568888889,-89.82982262399707,0.2645787274692612,7.788847085723851,0.00297825552542333,-8.214997890902076,1.2374087901730468,0.5328197284850582,-3527.6977874448407,60.30402690000692
2025-01-01 00:05:00,0.5785707944024616,0.39612983997586804,0.0,0.00964284657337436,0.006602163999597801,0.0,0.021693279137430292,0.0,0.5368775152650314,0.0,0.020000000000000004,0.0,0.0,0.0,0.3902965066425347,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0060315515350877185,0.0,On,0.015661727602342575,0,On,0.016482173074984993,0,On,0.45601169955471,0.3420087746660324,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,24530.931213333333,Off,0.0,17.166666666666714,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2954.449871111111,Off,0.0,0.0,39.26284189834853,51.666666666666686,46.10666666666668,0.0,51.228562296704496,0.0,0.0,0.0,39.26284189834853,49.929424827681025,51.228562296704496,49.27985609316929,12.43753247303448,16.23217426637736,0.0,7.828852617191271,2.8,9.236100170605994,-1258.877167595263,-3429.0439049437405,-1962.9915413710257,-0.0,-0.0,790.6484323225208,0.0,4.0,0.11213842670175628,0.0,0.0,1.0495047258775443,263.9984568888889,-86.53405854675808,0.2659697173950595,7.749236725695946,0.0029782273930008055,-7.501638716406312,1.237761080210915,0.532580099928104,-3490.370219280041,61.32631433630043
2025-01-01 00:06:00,0.5785707944024616,0.39612983997586804,0.0,0.00964284657337436,0.006602163999597801,0.0,0.021693279137430292,0.0,0.5368775152650314,0.0,0.020000000000000004,0.0,0.0,0.0,0.3902965066425347,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0060315515350877185,0.0,On,0.015661727602342575,0,On,0.016482173074984993,0,On,0.45601169955471,0.3420087746660324,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,24530.931213333333,Off,0.0,17.166666666666714,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2954.449871111111,Off,0.0,0.0,39.35224941721977,51.666666666666686,46.10666666666668,0.0,51.224808526495046,0.0,0.0,0.0,39.35224941721977,49.926118701128885,51.224808526495046,49.27677378844581,12.43753247303448,16.15200877134216,0.0,7.780545154927005,2.8,9.236100170605994,-1237.215191444812,-3393.058944426458,-1945.25265598027,-0.0,-0.0,790.6484323225208,0.0,4.0,0.1117922651729234,0.0,0.0,1.0462649964546114,263.9984568888889,-82.61096778706283,0.2673313197083457,7.71022789332914,0.0029782017108025798,-6.80723786812316,1.2381040825933274,0.5323552060277195,-3455.3817830268404,62.3228386003825
2025-01-01 00:07:00,0.5785707944024616,0.39612983997586804,0.0,0.00964284657337436,0.006602163999597801,0.0,0.021693279137430292,0.0,0.5368775152650314,0.0,0.020000000000000004,0.0,0.0,0.0,0.3902965066425347,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0060315515350877185,0.0,On,0.015661727602342575,0,On,0.016482173074984993,0,On,0.45601169955471,0.3420087746660324,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,24530.931213333333,Off,0.0,17.166666666666714,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2954.449871111111,Off,0.0,0.0,39.439172696250495,51.666666666666686,46.10666666666668,0.0,51.22104674292932,0.0,0.0,0.0,39.439172696250495,49.92280504601901,51.22104674292932,49.27368419756386,12.43753247303448,16.07397085361296,0.0,7.735196762052461,2.8,9.236100170605994,-1216.1530311426516,-3359.3519516679544,-1928.0465661508774,-0.0,-0.0,790.6484323225208,0.0,4.0,0.11145485909171926,0.0,0.0,1.0431072093589768,263.9984568888889,-78.7548973142951,0.2686644607075726,7.672922502612977,0.0029781784123733015,-6.13106932130804,1.2384381631253312,0.5321440014938681,-3422.561771950346,63.20982028239189
2025-01-01 00:08:00,0.5785707944024616,0.39612983997586804,0.0,0.00964284657337436,0.006602163999597801,0.0,0.021693279137430292,0.0,0.5368775152650314,0.0,0.020000000000000004,0.0,0.0,0.0,0.3902965066425347,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0060315515350877185,0.0,On,0.015661727602342575,0,On,0.016482173074984993,0,On,0.45601169955471,0.3420087746660324,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,24530.931213333333,Off,0.0,17.166666666666714,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2954.449871111111,Off,0.0,0.0,39.52371913772992,51.666666666666686,46.10666666666668,0.0,51.217277170691254,0.0,0.0,0.0,39.52371913772992,49.91948407153674,51.217277170691254,49.2705875219595,12.43753247303448,15.9979684140987,0.0,7.692599241055742,2.8,9.236100170605994,-1195.8161827437843,-3327.7196826086856,-1911.3481696186484,-0.0,-0.0,790.6484323225208,0.0,4.0,0.11112584296538619,0.0,0.0,1.040027943940042,263.9984568888889,-75.11644544765667,0.26997016266435686,7.636127149737225,0.0029781574338568844,-5.472377440071789,1.2387637018258426,0.531945532424702,-3391.754901848676,64.03521923999057
2025-01-01 00:09:00,0.5785707944024616,0.39612983997586804,0.0,0.00964284657337436,0.006602163999597801,0.0,0.021693279137430292,0.0,0.5368775152650314,0.0,0.020000000000000004,0.0,0.0,0.0,0.3902965066425347,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0060315515350877185,0.0,On,0.015661727602342575,0,On,0.016482173074984993,0,On,0.45601169955471,0.3420087746660324,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,24530.931213333333,Off,0.0,17.166666666666714,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2954.449871111111,Off,0.0,0.0,39.60599042545674,51.666666666666686,46.10666666666668,0.0,51.213500024751795,0.0,0.0,0.0,39.60599042545674,49.91615597782364,51.213500024751795,49.26748395435957,12.43753247303448,15.92391425957393,0.0,7.652565018967867,2.8,9.236100170605994,-1176.1747669106894,-3298.0239145392,-1895.1338315851265,-0.0,-0.0,790.6484323225208,0.0,4.0,0.11080486993504667,0.0,0.0,1.03702395394189,263.9984568888889,-71.68936764808373,0.271249406178328,7.600368659833645,0.0029781387140896346,-4.830445164827857,1.239081058869787,0.531758938676736,-3362.8214896505697,64.79757511136938
