Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,2.185551524261714,0.1341330462309376,0.0,2.1855515242617143,0.1341330462309376,0.0,0.0784499280785183,1.108287482814815,0.20699458536838095,0.791819528,0.0,0.0,0.1341330462309376,0.0,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.01861984649122807,0.0,0.05983008158729024,0.0,0.028150523727130772,0.0,0.143779311158721,0.10783448336904072,791.819528,22.222222222222285,0.44999999999999996,0.0,0.791819528,0.0,0.45,791.819528,1759.598951111111,1108.287482814815,0.31666666666666665,20.15436448893336,51.66666666666668,46.10666666666668,0.0,51.37083623191839,0.4096977920874882,1103.1823699290921,1108.287482814815,20.15436448893336,50.47280358649011,51.37193250094576,50.022690994748594,12.43753247303448,21.88032609970162,-0.05495904658878068,2.8,141.2847945719833,-1191.2196703941177,0.0,0.0,539.3784185546778,0.0,4.0,0.04790036226444575,0.0,0.0,0.8913505833060443,263.9984568888889,1.3065184114231332,0.22765117328979126,11.054207770585439,0.0036296255959777516,13.917970590221909,1.2135309150812656
2025-01-01 01:00:00,1.0562304216197065,0.12967890063243487,0.0,1.0562304216197065,0.12967890063243487,0.0,0.05161586046967114,0.0,0.18346838396485018,0.8211461771851851,0.0,0.0,0.12967890063243487,0.0,1.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.01722335800438596,0.0,0.03439250246528518,0.0,0.010563183121603635,0.0,0.1387170691227806,0.10403780184208541,821.1461771851851,22.222222222222285,0.4666666666666666,0.0,0.8211461771851851,0.0,0.4666666666666667,821.1461771851851,1759.598951111111,0.0,0.0,19.811144121833085,51.66666666666668,46.10666666666668,0.0,51.38931817900312,0.11538041599833622,313.72678330908235,0.0,19.811144121833085,50.11550353899961,51.389374782690155,49.47853961531083,12.43753247303448,22.000027981237334,-0.047047882177750466,2.5,153.27604012296578,-1153.9611574966666,0.0,0.0,489.3725064848156,0.0,4.0,0.04536683887056636,0.0,0.0,0.8442056881904995,263.9984568888889,-3.281486050368292,0.22642934278463359,11.11339607720232,0.0036363396229641635,25.09633365706666,1.2130928331884026
2025-01-01 02:00:00,0.8091980320750873,0.12902143656088744,0.0,0.8091980320750872,0.12902143656088744,0.0,0.04649476368273283,0.5833092014814816,0.17939406691087292,0.0,0.0,0.0,0.12902143656088744,0.0,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.01722335800438596,0.0,0.02927140567834686,0.0,0.00736548482968961,0.0,0.1387170691227806,0.10403780184208541,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,1759.598951111111,583.3092014814815,0.16666666666666666,20.674763235127788,51.66666666666668,46.10666666666668,0.0,51.49296600006167,0.24966191736805818,677.7580335970348,583.3092014814815,20.674763235127788,50.32554547571174,51.49321355754797,49.74158765605049,12.43753247303448,20.99541602747558,-0.0031436248716940323,1.6500000000000001,-572.792772708735,-1059.754449159661,0.0,0.0,480.17709264390004,0.0,4.0,0.041859876655388574,0.0,0.0,0.7789466239923312,263.9984568888889,6.784583807026058,0.24180727198722948,10.693989945786749,0.0036518426036757845,45.60593709541516,1.2172242937996318
2025-01-01 03:00:00,1.6794266355822018,0.12836397248934003,0.0,1.6794266355822016,0.12836397248934003,0.0,0.043884723231306405,1.4582730037037037,0.17726890864719158,0.0,0.0,0.0,0.12836397248934003,0.0,1.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.01629236567982456,0.0,0.02759235755148184,0.0,0.006116945328071493,0.0,0.1387170691227806,0.10403780184208541,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,1759.598951111111,1458.2730037037038,0.4166666666666667,20.55975002949001,51.66666666666668,46.10666666666668,0.0,51.24819127259502,0.3634022323492305,983.9121014469323,1458.2730037037038,20.55975002949001,49.331607667414794,51.248288678304654,48.373218459115044,12.43753247303448,20.225563462105626,0.0,1.6500000000000001,-548.4419408940693,-1027.612265058694,0.0,0.0,475.44189392879224,0.0,4.0,0.0422989626090846,0.0,0.0,0.7871173246393897,263.9984568888889,3.728430235832552,0.2547816335039596,10.37550339784811,0.003669967227834825,26.317209424964894,1.2204044273249304
2025-01-01 04:00:00,0.8601307037024555,0.12622274782105145,0.0,0.8601307037024554,0.12622274782105145,0.0,0.04409460424716453,0.6416401216296297,0.17439597782566124,0.0,0.0,0.0,0.12622274782105145,0.0,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.01629236567982456,0.0,0.02780223856733997,0.0,0.006098980730925909,0.0,0.13673872166045908,0.10255404124534427,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,1759.598951111111,641.6401216296297,0.18333333333333332,21.44237724358085,51.66666666666668,46.10666666666668,0.0,51.46195261212053,0.3664126732454648,997.2402736884679,641.6401216296297,21.44237724358085,50.068897574538475,51.46198508162629,49.372337586241684,12.43753247303448,19.637544281780702,0.0,0.55,-612.6103708901329,-1068.5263897056006,0.0,0.0,456.41742488992696,0.0,3.75,0.04262733532429864,0.0,0.0,0.7932278256337647,247.49855333333335,-0.5014060744590985,0.26451882174291613,10.116855631462053,0.0036755616840160716,30.962707232802874,1.2222772579315067
2025-01-01 05:00:00,0.8730197119978389,0.1277065084177926,0.0,0.8730197119978388,0.12770650841779257,0.0,0.05344234512856056,0.6416401216296297,0.1779372452396486,0.0,0.0,0.0,0.1277065084177926,0.0,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.01815435032894737,0.0,0.035287994799613184,0.0,0.007661900682591752,0.0,0.1387170691227806,0.10403780184208541,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,1759.598951111111,641.6401216296297,0.18333333333333332,21.65829194424306,51.66666666666668,46.10666666666668,0.0,51.43815879044568,0.20934622831740712,569.4885470141538,641.6401216296297,21.65829194424306,49.71342377325326,51.43870030121547,48.85051475388727,12.43753247303448,19.014532710499072,0.0,-0.25000000000000006,-577.6243816680957,-1059.4266065036204,0.0,0.0,485.6678524185034,0.0,4.0,0.041763699035050776,0.0,0.0,0.7771569093860867,263.9984568888889,-3.865627582978625,0.2766167940732308,9.860516876238222,0.0036995489304876257,51.50868036908167,1.2242512941873762
2025-01-01 06:00:00,0.7848064382512481,0.12993787692946288,0.0,0.7848064382512481,0.12993787692946288,0.0,0.07681389579667233,0.5249782813333334,0.18301426112124236,0.0,0.0,0.0,0.12993787692946288,0.0,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.02048183114035088,0.0,0.05633206465632145,0.0,0.009763758548625129,0.0,0.13993898961421447,0.10495424221066084,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,1759.598951111111,524.9782813333334,0.15,22.268434211494203,51.66666666666668,46.10666666666668,0.0,51.380210678430245,0.16425855777843273,445.25110435878867,524.9782813333334,22.268434211494203,50.19440184437441,51.380210678430245,49.60149742734651,12.43753247303448,18.613751397938074,0.0,0.3,-485.3404957089806,-989.8140112392718,0.0,0.0,514.0308845338085,0.0,4.0,0.041135416557520385,0.0,0.0,0.7654655582907453,263.9984568888889,-9.557369003517364,0.2845469640932991,9.693427369479998,0.003711590098660573,25.557871530208775,1.225924026137794
2025-01-01 07:00:00,1.743635468514736,0.13679508730156142,0.0,1.7436354685147357,0.13679508730156142,0.0,0.1140355142277257,0.8749638022222223,0.19742981754626945,0.5572063345185185,0.0,0.0,0.13679508730156142,0.0,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.019085342653508773,0.0,0.09495017157421692,0.0,0.015036367810854153,0.0,0.1473286992528861,0.11049652443966455,557.2063345185185,18.888888888888914,0.31666666666666665,0.0,0.5572063345185185,0.0,0.31666666666666665,557.2063345185185,1759.598951111111,874.9638022222223,0.25,22.583963645398008,51.66666666666668,46.10666666666668,0.0,51.42278359886891,0.20510355758857485,549.0218707908941,874.9638022222223,22.583963645398008,50.35194876558778,51.42414491033513,49.815170037481,12.43753247303448,18.336588451295444,-0.10711041004619025,-0.55,13.871355308188997,-1043.420296675861,0.0,0.0,514.5290756067376,1.3973813206584735,3.2329999999999997,0.04188638696735062,0.0,0.0,0.779439939301734,213.37675278044443,-14.44375814120614,0.2901419999875866,9.576527192483608,0.003719261209693873,6.09947737157478,1.2270843952290702
2025-01-01 08:00:00,0.6401939441405987,0.1465733150413118,0.0,0.6401939441405987,0.1465733150413118,0.0,0.15728939249146728,0.0,0.21896470898246473,0.2639398426666667,0.0,0.0,0.1465733150413118,0.0,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.014430381030701754,0.0,0.14285901146076554,0.0,0.02353362226071558,0.0,0.15948971747715673,0.11961728810786751,263.93984266666666,18.888888888888914,0.14999999999999997,0.0,0.2639398426666667,0.0,0.15,263.93984266666666,1759.598951111111,0.0,0.0,23.530420836034782,51.66666666666668,46.10666666666668,0.0,51.9348184615537,0.0,0.0,0.0,23.530420836034782,51.94521638354416,51.950415344539394,51.9348184615537,12.43753247303448,18.531934917597603,-0.07110901968460213,-1.4,-325.96914286670534,-1149.6659128860122,0.0,0.0,563.0886639171976,94.63626531670168,3.0,0.04363632309563785,0.0,0.0,0.8120035048982914,197.99884266666666,-3.331736564557637,0.28710593965013625,9.673139089056438,0.00372335726118124,27.517674885172802,1.2268370243855793
2025-01-01 09:00:00,1.192726463648454,0.15316295769154456,0.0,1.1927264636484538,0.15316295769154456,0.0,0.1921350776950073,0.0,0.2380985071386317,0.7624928788148149,0.0,0.0,0.15316295769154456,0.0,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.011637404057017544,0.0,0.18049767363798974,0.0,0.0338812302165722,0.0,0.16827590767746706,0.12620693075810027,762.4928788148148,18.888888888888914,0.4333333333333333,0.0,0.7624928788148149,0.0,0.43333333333333335,762.4928788148148,1759.598951111111,0.0,0.0,22.68397914323497,51.66666666666668,46.10666666666668,0.0,51.60264768545107,0.05756554669087626,157.40429990162582,0.0,22.68397914323497,50.93177951296771,51.60975075188373,50.589242360293376,12.43753247303448,18.729790966778427,-0.008452394276760996,-0.85,284.7886728896813,-1116.6011099363384,0.0,0.0,616.453113962883,267.4934759402158,3.0,0.043171790081598355,0.0,0.0,0.8033592743861486,197.99884266666666,22.443790048321876,0.2851895178555292,9.788936131195141,0.0037433791977870214,71.68546209196596,1.2266045626816002
