occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.934,0.936,0.798,0.488,1.0,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.924,0.918,0.776,0.292,0.4,0.0,0.0,1.0,0.0203,0,0,0,0
1.0,0.783,0.669,0.464,0.185,0.0,0.0,0.0,0.0667,0.183,0,0,0,0
1.0,0.783,0.669,0.464,0.688,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.783,0.669,0.464,0.0,0.0,0.0,0.0,0.0,0.0746,0,0,0,0
1.0,0.779,0.651,0.46,0.0,0.0,0.0,0.0,0.0,0.107,0,0,0,0
1.0,0.721,0.397,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.667,0.267,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.616,0.146,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.612,0.137,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.564,0.0161,0.0494,0.0,0.0,0.0,0.0,0.0,0.0582,0,0,0,0
1.0,0.596,0.019,0.0507,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.019,0.0507,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.019,0.0507,0.0,0.0,0.0,0.0,0.0,0.0582,0,0,0,0
1.0,0.596,0.0193,0.0523,0.0,0.0,0.0,0.0,0.0,0.0582,0,0,0,0
1.0,0.596,0.0235,0.0746,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.023,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.568,0.0178,0.0595,0.0,0.0,0.0,0.0,0.0,0.0205,0,0,0,0
1.0,0.654,0.0463,0.206,0.0,0.0,0.0,0.0,0.0,0.243,0,0,0,0
1.0,0.695,0.06,0.277,0.0,0.0,0.0,0.0,0.0,0.116,0,0,0,0
1.0,0.695,0.06,0.277,0.0,0.0,0.0,0.0,0.0,0.0184,0,0,0,0
1.0,0.698,0.0614,0.282,0.0,0.0,0.0,0.0,0.0,0.111,0,0,0,0
1.0,0.739,0.0813,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.739,0.0813,0.348,0.0,0.0,0.0,0.0,0.0,0.0978,0,0,0,0
0.983,0.735,0.0798,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.685,0.0621,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.0987,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.0987,0.369,0.0,0.0,0.0,0.0,0.0667,0.0202,0,0,0,0
0.75,0.754,0.0987,0.369,0.0,0.0,0.0,0.0,1.0,0.101,0,0,0,0
0.75,0.754,0.0998,0.369,0.0,0.0,0.0,0.0,1.0,0.0582,0,0,0,0
0.75,0.754,0.116,0.379,0.0,0.0,0.0,0.0,1.0,0.135,0,0,0,0
0.75,0.754,0.116,0.379,0.0,0.0,0.181,0.0667,1.0,0.109,0,0,0,0
0.75,0.754,0.116,0.379,0.0,0.0,0.477,0.867,1.0,0.0582,0,0,0,0
0.75,0.754,0.117,0.378,0.0,0.0,0.3,0.0,1.0,0.0205,0,0,0,0
0.75,0.754,0.13,0.369,0.0,0.0,0.101,0.0,1.0,0.161,0,0,0,0
0.75,0.754,0.13,0.369,0.0,0.0,0.535,0.0,1.0,0.0,0,0,0,0
0.75,0.754,0.13,0.369,0.0,0.0,0.0447,0.0,0.2,0.0206,0,0,0,0
0.75,0.754,0.131,0.368,0.0,0.0,0.527,0.0,0.0,0.165,0,0,0,0
0.75,0.754,0.143,0.355,0.0,0.0,0.524,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.143,0.355,0.0,0.0,0.435,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.143,0.355,0.0,0.0,0.431,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.144,0.354,0.0,0.0,0.0639,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.151,0.345,0.0,0.0,0.28,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.151,0.345,0.0,0.0,0.216,0.0,0.0,0.0582,0,0,0,0
0.75,0.754,0.151,0.345,0.0,0.0,0.102,0.0,0.0,0.0582,0,0,0,0
0.75,0.754,0.152,0.345,0.0,0.0,0.486,0.0,0.0,0.0582,0,0,0,0
0.75,0.754,0.17,0.342,0.0,0.0,0.185,0.0,0.0,0.0582,0,0,0,0
0.75,0.754,0.17,0.342,0.0,0.0,0.332,0.0,0.0667,0.116,0,0,0,0
0.75,0.754,0.17,0.342,0.0,0.0,0.176,0.0,1.0,0.233,0,0,0,0
0.75,0.754,0.171,0.342,0.0,0.0,0.179,0.0,1.0,0.0582,0,0,0,0
0.75,0.754,0.18,0.348,0.0,0.0,0.297,0.0,0.0,0.175,0,0,0,0
0.75,0.754,0.18,0.348,0.0,0.0,0.259,0.0,0.0,0.116,0,0,0,0
0.75,0.754,0.18,0.348,0.0,0.0,0.192,0.0,0.0,0.116,0,0,0,0
0.75,0.756,0.181,0.351,0.0,0.0,0.166,0.0,0.0,0.116,0,0,0,0
0.75,0.783,0.201,0.384,0.0,0.0,0.105,0.0,0.0,0.0,0,0,0,0
0.75,0.783,0.201,0.384,0.0,0.0,0.125,0.0,0.0,0.0582,0,0,0,0
0.75,0.783,0.201,0.384,0.0,0.0,0.345,0.0,0.0,0.116,0,0,0,0
0.75,0.786,0.204,0.39,0.0,0.0,0.482,0.0,0.0,0.116,0,0,0,0
0.75,0.827,0.249,0.475,0.0,0.0,0.188,0.0,0.0,0.0,0,0,0,0
0.75,0.827,0.249,0.475,0.0,0.0,0.316,0.0,0.0,0.0582,0,0,0,0
0.75,0.827,0.249,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.83,0.253,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.87,0.306,0.625,0.0,0.0,0.0,0.0,0.0667,0.0582,0,0,0,0
0.75,0.87,0.306,0.625,0.0,0.0,0.0,0.0,0.933,0.0582,0,0,0,0
0.75,0.87,0.306,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.871,0.312,0.634,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.767,0.892,0.419,0.768,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.983,0.986,0.532,0.971,0.0,0.0,0.0,0.0,0.0,0.0198,0,0,0,0
0.75,0.885,0.41,0.752,0.0,0.0,0.0,0.0,0.0,0.356,0,0,0,0
0.75,0.884,0.421,0.752,0.0,0.0,0.0,0.0,0.0,0.0793,0,0,0,0
0.75,0.87,0.572,0.745,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.767,0.877,0.585,0.761,0.0,0.0,0.0,0.0,0.0,0.208,0,0,0,0
1.0,0.973,0.758,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.971,0.77,0.965,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.934,0.936,0.798,0.0,0.0,0.0,0.0,0.0,0.0582,0,0,0,0
1.0,0.934,0.936,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.934,0.936,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.924,0.918,0.776,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.783,0.669,0.464,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.778,0.654,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.709,0.451,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.706,0.44,0.323,0.0,0.0,0.0,0.0,0.0,0.0185,0,0,0,0
1.0,0.67,0.276,0.286,0.0,0.0,0.0,0.0,0.0,0.13,0,0,0,0
1.0,0.667,0.267,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.612,0.137,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.983,0.564,0.0161,0.0494,0.0,0.0,0.0,0.0,0.0,0.0184,0,0,0,0
0.75,0.596,0.019,0.0507,0.0,0.0,0.0,0.0,0.0,0.111,0,0,0,0
0.75,0.596,0.019,0.0507,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.596,0.019,0.0507,0.0,0.0,0.0,0.0,0.0,0.0182,0,0,0,0
0.75,0.596,0.0193,0.0523,0.0,0.0,0.0,0.0,0.0,0.186,0,0,0,0
0.75,0.596,0.0235,0.0746,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.596,0.0235,0.0746,0.0,0.0,0.0,0.0,0.0,0.0764,0,0,0,0
0.75,0.596,0.0235,0.0746,0.0,0.0,0.0,0.0,0.0,0.207,0,0,0,0
0.767,0.6,0.025,0.0831,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.651,0.0453,0.201,0.0,0.0,0.0,0.0,0.0,0.197,0,0,0,0
1.0,0.651,0.0453,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.651,0.0453,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.653,0.0462,0.204,0.0,0.0,0.0,0.0,0.0,0.0195,0,0,0,0
1.0,0.684,0.0609,0.255,0.0,0.0,0.0,0.0,0.0,0.195,0,0,0,0
1.0,0.739,0.0813,0.348,0.0,0.0,0.0,0.0,0.0,0.0582,0,0,0,0
1.0,0.739,0.0813,0.348,0.0,0.0,0.0,0.0,0.0,0.0409,0,0,0,0
1.0,0.74,0.0824,0.349,0.0,0.0,0.0,0.0,0.0,0.366,0,0,0,0
1.0,0.754,0.0987,0.369,0.0,0.0,0.0,0.0,0.0,0.0582,0,0,0,0
1.0,0.754,0.0987,0.369,0.0,0.0,0.0,0.0,0.0,0.386,0,0,0,0
1.0,0.754,0.0987,0.369,0.0,0.0,0.0,0.0,0.0,0.209,0,0,0,0
1.0,0.754,0.0998,0.369,0.0,0.0,0.0,0.0,0.0,0.0582,0,0,0,0
1.0,0.754,0.116,0.379,0.135,0.0667,0.0,0.0,0.0,0.229,0,0,0,0
0.983,0.749,0.114,0.371,0.442,1.0,0.0,0.0,0.0,0.0378,0,0,0,0
0.733,0.685,0.0804,0.262,0.396,1.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.626,0.0496,0.159,0.396,1.0,0.0,0.0,0.0,0.0,0,0,0,0
0.517,0.63,0.0563,0.163,0.477,1.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.69,0.0917,0.262,0.392,1.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.69,0.0917,0.262,0.342,1.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.69,0.0923,0.262,0.196,0.4,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.69,0.101,0.253,0.369,0.0,0.0,0.0,0.0,0.0582,0,0,0,0
0.75,0.69,0.101,0.253,0.275,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.69,0.101,0.253,0.429,0.0,0.0,0.0,0.0667,0.0,0,0,0,0
0.75,0.69,0.101,0.253,0.223,0.0,0.0,0.0,1.0,0.0175,0,0,0,0
0.75,0.69,0.106,0.246,0.231,0.0,0.0,0.0,1.0,0.0933,0,0,0,0
0.75,0.69,0.106,0.246,0.208,0.0,0.0,0.0,1.0,0.0582,0,0,0,0
0.75,0.69,0.106,0.246,0.0,0.0,0.0,0.0,0.0,0.0783,0,0,0,0
0.75,0.69,0.107,0.246,0.0,0.0,0.0,0.0,0.0,0.339,0,0,0,0
0.75,0.69,0.119,0.244,0.0,0.0,0.0,0.0,0.0,0.0582,0,0,0,0
0.75,0.69,0.119,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.69,0.119,0.244,0.0,0.0,0.0,0.0,0.0,0.0187,0,0,0,0
0.75,0.69,0.119,0.245,0.0,0.0,0.0,0.0,0.0,0.17,0,0,0,0
0.75,0.69,0.125,0.249,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.733,0.685,0.122,0.242,0.0,0.0,0.0,0.0,0.0,0.184,0,0,0,0
0.517,0.63,0.0742,0.156,0.0,0.0,0.0,0.0,0.0,0.0204,0,0,0,0
0.75,0.696,0.13,0.258,0.0,0.0,0.0,0.0,0.0,0.0582,0,0,0,0
0.75,0.783,0.201,0.384,0.0,0.0,0.0,0.0,0.0,0.0582,0,0,0,0
0.75,0.783,0.201,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.783,0.201,0.384,0.0,0.0,0.0,0.0,0.0,0.0582,0,0,0,0
0.75,0.786,0.204,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.827,0.249,0.475,0.0,0.0,0.0,0.0,0.0,0.0582,0,0,0,0
0.733,0.821,0.244,0.465,0.0,0.0,0.0,0.0,0.0,0.0582,0,0,0,0
0.5,0.738,0.172,0.333,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.517,0.747,0.181,0.352,0.0,0.0,0.0,0.0,0.0667,0.0582,0,0,0,0
0.75,0.87,0.306,0.625,0.0,0.0,0.0,0.0,0.933,0.0,0,0,0,0
0.75,0.87,0.306,0.625,0.0,0.0,0.0,0.0,0.0,0.0582,0,0,0,0
0.767,0.877,0.312,0.638,0.0,0.0,0.0,0.0,0.0,0.0582,0,0,0,0
1.0,0.975,0.411,0.828,0.0,0.0,0.0,0.0,0.0,0.0582,0,0,0,0
1.0,0.993,0.541,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.993,0.541,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.993,0.541,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.983,0.985,0.543,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.87,0.572,0.745,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.87,0.572,0.745,0.0,0.0,0.0,0.0,0.0,0.0172,0,0,0,0
0.75,0.87,0.572,0.745,0.0,0.0,0.0,0.0,0.0,0.0343,0,0,0,0
0.767,0.875,0.596,0.749,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.934,0.936,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.934,0.936,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.934,0.936,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.929,0.932,0.785,0.0,0.0,0.0,0.0,0.0667,0.0,0,0,0,0
1.0,0.857,0.887,0.602,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.852,0.872,0.593,0.0,0.0,0.0,0.0,1.0,0.0582,0,0,0,0
1.0,0.783,0.669,0.464,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
