Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,2.8417600409778077,0.07928129329417166,0.0,0.04736266734963013,0.0013213548882361943,0.0,0.02532330086503126,0.0,0.11698817601021197,2.6994485641025645,0.0,0.0,0.07928129329417166,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005118174342105263,0.0,On,0.020205126522925995,0,On,0.011279784951316388,0,On,0.07239687810049286,0.05429765857536963,On,0,0,Off,On,2699.4485641025644,21.111111111111143,0.9999999999999999,0.0,2.5936793333333337,0.10576923076923077,1,2593.6793333333335,2593.6793333333335,Off,0.0,0.0,21.930498959280612,51.666666666666686,46.10666666666668,0.0,51.60193668466057,0.27399873390654295,748.1293525756203,0.0,21.930498959280612,51.619870205104995,51.62883696532721,51.60193668466057,12.43753247303448,20.42706036242831,-0.18405074868283222,4.306597663165276,2.8,9.236100170605994,2370.7202245872872,-666.8890072959015,-748.6067727602584,-0.0,-0.0,401.2421522970976,0.0,4.0,0.03258788749368149,0.0,0,0.45507352697585907,263.9984568888889,18.636280947883744,0.22859941212821844,10.082423481971507,0.00334231923958935,104.20441180685762,1.216254248526204,0.3457733261262995,-678.900969705029,12.011962409127442
2025-01-01 00:01:00,2.8417600409778077,0.07928129329417166,0.0,0.04736266734963013,0.0013213548882361943,0.0,0.02532330086503126,0.0,0.11698817601021197,2.6994485641025645,0.0,0.0,0.07928129329417166,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005118174342105263,0.0,On,0.020205126522925995,0,On,0.011279784951316388,0,On,0.07239687810049286,0.05429765857536963,On,0,0,Off,On,2699.4485641025644,21.111111111111143,0.9999999999999999,0.0,2.5936793333333337,0.10576923076923077,1,2593.6793333333335,2593.6793333333335,Off,0.0,0.0,21.818865410202307,51.666666666666686,46.10666666666668,0.0,51.58292386505529,0.27413181441269163,748.1293525756201,0.0,21.818865410202307,51.51179875642723,51.58292386505529,51.476236202113206,12.43753247303448,20.480137921338304,-0.13097318977283834,4.357553255161133,2.8,9.236100170605994,2363.568192248655,-691.5856708625793,-752.1049909923651,-0.0,-0.0,401.2421522970976,0.0,4.0,0.03264188047345786,0.0,0,0.4558275118956713,263.9984568888889,14.982466841358427,0.22855408857788925,10.131175321125887,0.0033428609535550245,103.9788174463724,1.2195861902012752,0.3459373711990667,-702.1954928763873,10.609822013808063
2025-01-01 00:02:00,2.8417600409778077,0.07928129329417166,0.0,0.04736266734963013,0.0013213548882361943,0.0,0.02532330086503126,0.0,0.11698817601021197,2.6994485641025645,0.0,0.0,0.07928129329417166,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005118174342105263,0.0,On,0.020205126522925995,0,On,0.011279784951316388,0,On,0.07239687810049286,0.05429765857536963,On,0,0,Off,On,2699.4485641025644,21.111111111111143,0.9999999999999999,0.0,2.5936793333333337,0.10576923076923077,1,2593.6793333333335,2593.6793333333335,Off,0.0,0.0,21.708418119909766,51.666666666666686,46.10666666666668,0.0,51.56391363714033,0.2742650060883764,748.1293525756201,0.0,21.708418119909766,51.403742974582826,51.56391363714033,51.32365764330408,12.43753247303448,20.531546284642207,-0.07956482646893548,4.405712835255502,2.8,9.236100170605994,2356.628521145948,-714.7797017396491,-755.4994221912605,-0.0,-0.0,401.2421522970976,0.0,4.0,0.03269413673170318,0.0,0,0.45655724436915146,263.9984568888889,11.437226937546704,0.2278667974034054,10.154375591030028,0.0033434000179797204,103.75876674140852,1.219372307997533,0.3460923433925081,-724.2316868907716,9.451985151122457
2025-01-01 00:03:00,2.8417600409778077,0.07928129329417166,0.0,0.04736266734963013,0.0013213548882361943,0.0,0.02532330086503126,0.0,0.11698817601021197,2.6994485641025645,0.0,0.0,0.07928129329417166,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005118174342105263,0.0,On,0.020205126522925995,0,On,0.011279784951316388,0,On,0.07239687810049286,0.05429765857536963,On,0,0,Off,On,2699.4485641025644,21.111111111111143,0.9999999999999999,0.0,2.5936793333333337,0.10576923076923077,1,2593.6793333333335,2593.6793333333335,Off,0.0,0.0,21.59909752128408,51.666666666666686,46.10666666666668,0.0,51.544905826655345,0.27439831029194056,748.1293525756201,0.0,21.59909752128408,51.295702693090306,51.544905826655345,51.17110112630778,12.43753247303448,20.581369870461007,-0.029741240650135836,4.451289677580939,2.8,9.236100170605994,2349.8598654361904,-736.604790727677,-758.7950530835619,-0.0,-0.0,401.2421522970976,0.0,4.0,0.03274474578614727,0.0,0,0.45726397446656114,263.9984568888889,7.964202120090388,0.22720398509272774,10.177389530449888,0.0033439380359343417,103.54382178142983,1.2191650791911246,0.34623894073841466,-745.1038860433903,8.499095315713262
2025-01-01 00:04:00,2.8417600409778077,0.07928129329417166,0.0,0.04736266734963013,0.0013213548882361943,0.0,0.02532330086503126,0.0,0.11698817601021197,2.6994485641025645,0.0,0.0,0.07928129329417166,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005118174342105263,0.0,On,0.020205126522925995,0,On,0.011279784951316388,0,On,0.07239687810049286,0.05429765857536963,On,0,0,Off,On,2699.4485641025644,21.111111111111143,0.9999999999999999,0.0,2.5936793333333337,0.10576923076923077,1,2593.6793333333335,2593.6793333333335,Off,0.0,0.0,21.490851126933308,51.666666666666686,46.10666666666668,0.0,51.525900268194796,0.27453172832451384,748.1293525756203,0.0,21.490851126933308,51.18767775382791,51.525900268194796,51.018566496644475,12.43753247303448,20.62968305196462,0.0,4.494466161143347,2.8,9.236100170605994,2343.8935257351554,-757.3048359209766,-761.9962623278224,-0.0,-0.0,401.2421522970976,0.0,4.0,0.032793786590883646,0.0,0,0.4579488047422715,263.9984568888889,5.199071663316012,0.22656438705991688,10.19892566925326,0.003344475030600484,103.33374087934533,1.2189641884335551,0.3463777601313148,-764.8927627323119,7.587926811335322
2025-01-01 00:05:00,2.8417600409778077,0.07928129329417166,0.0,0.04736266734963013,0.0013213548882361943,0.0,0.02532330086503126,0.0,0.11698817601021197,2.6994485641025645,0.0,0.0,0.07928129329417166,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005118174342105263,0.0,On,0.020205126522925995,0,On,0.011279784951316388,0,On,0.07239687810049286,0.05429765857536963,On,0,0,Off,On,2699.4485641025644,21.111111111111143,0.9999999999999999,0.0,2.5936793333333337,0.10576923076923077,1,2593.6793333333335,2593.6793333333335,Off,0.0,0.0,21.38361920362331,51.666666666666686,46.10666666666668,0.0,51.506896804155566,0.27466526143712416,748.1293525756201,0.0,21.38361920362331,51.079668006040094,51.506896804155566,50.86605360698236,12.43753247303448,20.67657049887165,0.0,4.5353947147736555,2.8,9.236100170605994,2338.829003225278,-776.8326963529803,-765.1081630524951,-0.0,-0.0,401.2421522970976,0.0,4.0,0.032841348218587064,0.0,0,0.4586129790515729,263.9984568888889,3.2464498781112177,0.22594661692481324,10.22036349361753,0.0033450110240733502,103.12825004700751,1.218769278280759,0.3465093007188199,-783.6656634791077,6.832967126127409
2025-01-01 00:06:00,2.8417600409778077,0.07928129329417166,0.0,0.04736266734963013,0.0013213548882361943,0.0,0.02532330086503126,0.0,0.11698817601021197,2.6994485641025645,0.0,0.0,0.07928129329417166,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005118174342105263,0.0,On,0.020205126522925995,0,On,0.011279784951316388,0,On,0.07239687810049286,0.05429765857536963,On,0,0,Off,On,2699.4485641025644,21.111111111111143,0.9999999999999999,0.0,2.5936793333333337,0.10576923076923077,1,2593.6793333333335,2593.6793333333335,Off,0.0,0.0,21.277344285545155,51.666666666666686,46.10666666666668,0.0,51.48789528581389,0.2747989108228684,748.1293525756201,0.0,21.277344285545155,50.97167330735434,51.48789528581389,50.71356231812456,12.43753247303448,20.722113669490888,0.0,4.574218240179671,2.8,9.236100170605994,2334.09803592266,-795.3830859882135,-768.1357069253086,-0.0,-0.0,401.2421522970976,0.0,4.0,0.032887516156132,0.0,0,0.4592576911758507,263.9984568888889,1.5430264483066658,0.22534935486298738,10.241079992732,0.003345546037210193,102.92708606197509,1.218580005240082,0.34663402980819763,-801.4859023717322,6.102816383518869
2025-01-01 00:07:00,2.8417600409778077,0.07928129329417166,0.0,0.04736266734963013,0.0013213548882361943,0.0,0.02532330086503126,0.0,0.11698817601021197,2.6994485641025645,0.0,0.0,0.07928129329417166,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005118174342105263,0.0,On,0.020205126522925995,0,On,0.011279784951316388,0,On,0.07239687810049286,0.05429765857536963,On,0,0,Off,On,2699.4485641025644,21.111111111111143,0.9999999999999999,0.0,2.5936793333333337,0.10576923076923077,1,2593.6793333333335,2593.6793333333335,Off,0.0,0.0,21.171983094729853,51.666666666666686,46.10666666666668,0.0,51.46889557298825,0.27493267761899753,748.1293525756204,0.0,21.171983094729853,50.86369352346296,51.46889557298825,50.561092498700326,12.43753247303448,20.766373883699245,0.0,4.6110597511844436,2.8,9.236100170605994,2329.6273098760153,-812.9323341404871,-771.0825518057161,-0.0,-0.0,401.2421522970976,0.0,4.0,0.03293235519060373,0.0,0,0.4598838458343016,263.9984568888889,0.019145282069537473,0.2247715798963105,10.261779838591998,0.003346080089677476,102.73005039050119,1.2183961098851388,0.3467523497530522,-818.4079578469373,5.47562370645011
2025-01-01 00:08:00,2.8417600409778077,0.07928129329417166,0.0,0.04736266734963013,0.0013213548882361943,0.0,0.02532330086503126,0.0,0.11698817601021197,2.6994485641025645,0.0,0.0,0.07928129329417166,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005118174342105263,0.0,On,0.020205126522925995,0,On,0.011279784951316388,0,On,0.07239687810049286,0.05429765857536963,On,0,0,Off,On,2699.4485641025644,21.111111111111143,0.9999999999999999,0.0,2.5936793333333337,0.10576923076923077,1,2593.6793333333335,2593.6793333333335,Off,0.0,0.0,21.067496092974693,51.666666666666686,46.10666666666668,0.0,51.44989753193054,0.27506656292150683,748.1293525756201,0.0,21.067496092974693,50.75572852613202,51.44989753193054,50.40864402323277,12.43753247303448,20.809407156904182,0.0,4.646036526843267,2.8,9.236100170605994,2325.3363126670683,-829.5754674779494,-773.9520390518577,-0.0,-0.0,401.2421522970976,0.0,4.0,0.03297592450224003,0.0,0,0.4604922694493053,263.9984568888889,-1.402364680735925,0.22421236002113612,10.281150611981868,0.003346613200247398,102.53696178221901,1.2182173552279427,0.3468646435787516,-834.4839262293103,4.908458751361017
2025-01-01 00:09:00,2.8417600409778077,0.07928129329417166,0.0,0.04736266734963013,0.0013213548882361943,0.0,0.02532330086503126,0.0,0.11698817601021197,2.6994485641025645,0.0,0.0,0.07928129329417166,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.005118174342105263,0.0,On,0.020205126522925995,0,On,0.011279784951316388,0,On,0.07239687810049286,0.05429765857536963,On,0,0,Off,On,2699.4485641025644,21.111111111111143,0.9999999999999999,0.0,2.5936793333333337,0.10576923076923077,1,2593.6793333333335,2593.6793333333335,Off,0.0,0.0,20.96384718170964,51.666666666666686,46.10666666666668,0.0,51.43090103477014,0.27520056778885205,748.1293525756201,0.0,20.96384718170964,50.64777819267639,51.43090103477014,50.256216771629525,12.43753247303448,20.851264625918827,0.0,4.6792548611858304,2.8,9.236100170605994,2321.1772809888607,-845.3640738222745,-776.7472175567541,-0.0,-0.0,401.2421522970976,0.0,4.0,0.033018278123441214,0.0,0,0.46108371655626973,263.9984568888889,-2.7662178540469107,0.22367084445747973,10.300564601110874,0.003347145386875939,102.34765486575043,1.2180435249007904,0.3469712582359485,-849.7610784627575,4.39700464048302
