Metric,Value
Total Electric Energy (kWh),48.57524120009598
Total Gas Energy (therms),0.0
Average Electric Power (kW),2.0239683833373325
Peak Electric Power (kW),5.598365673312232
Lighting Electric Energy (kWh),1.4919048245927964
Water Heating Electric Energy (kWh),3.266531528296297
Other Electric Energy (kWh),5.037942221964717
HVAC Heating Electric Energy (kWh),38.778862625242176
Average Temperature - Indoor (C),22.98317452919096
Unmet Heating Load (C-hours),22.488439593753682
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),38.778862625242176
Average HVAC Heating COP (-),1.0
Average HVAC Heating Duct Efficiency (-),1.0000000000000002
Total Hot Water Unmet Demand (kWh),0.0
