Metric,Value
Total Electric Energy (kWh),910.4795131806807
Total Gas Energy (therms),267.87471559557457
Average Electric Power (kW),1.264554879417612
Peak Electric Power (kW),9.57188448541072
Other Electric Energy (kWh),847.7781282099363
HVAC Heating Electric Energy (kWh),0.0
Lighting Electric Energy (kWh),62.701384970744265
HVAC Heating Gas Energy (therms),246.27421176470585
Water Heating Gas Energy (therms),21.600503830868764
Average Temperature - Indoor (C),20.811621656275456
Unmet Heating Load (C-hours),41.273502016108104
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
