Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,2.821143901963016,0.16746429206563487,0.0,2.821143901963016,0.16746429206563485,0.0,0.01816973413371278,0.0,0.3354521787922655,2.4675219890370377,0.0,0.0,0.16746429206563487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004021034356725146,0.0,0.014148699776987635,0.0,0.008622377334674707,0.0,0.18364332860552415,0.13773249645414307,0.05395163904464596,0.0,0.04959243965876499,0.0,2467.521989037037,14.444444444444457,0.2833333333333333,0.0,2.4675219890370377,0.0,0.2833333333333333,2467.521989037037,8708.901137777779,0.0,0.0,43.207458082227575,51.66666666666668,46.10666666666668,0.0,51.530211082794544,0.0,0.0,0.0,43.207458082227575,51.311047018705636,51.530211082794544,51.20146498666119,12.43753247303448,14.183715256577065,-0.0363579344762812,6.1973101065551255,-1.0182140656205276,2.8,9.236100170605994,2370.420873201672,-2266.890668295522,1084.6391124052964,-382.67952419390724,0.0,0.0,369.22202966462515,0.0,2.0,0.02578623690716581,0.0,0.0,0.24133366494114208,131.99922844444444,-83.64362130608313,0.29248817806161226,6.61564499090105,0.0028700335929390613,64.13627060568271,1.2466074367452242,0.5249306712974169,-2324.2474246535953,57.35675635807316,0.24785052698271068,1240.9369960702418,-156.29788366494532
2025-01-01 01:00:00,3.2768680044846445,0.16672099717534755,0.0,3.2768680044846445,0.16672099717534755,0.0,0.017868156556958396,0.0,0.35603280200175974,2.9029670459259265,0.0,0.0,0.16672099717534755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0037194567799707597,0.0,0.014148699776987635,0.0,0.008622377334674707,0.0,0.18364332860552415,0.13773249645414307,0.06519156384561388,0.0,0.0599241979210077,0.0,2902.9670459259264,14.444444444444457,0.3333333333333333,0.0,2.9029670459259265,0.0,0.3333333333333333,2902.9670459259264,8708.901137777779,0.0,0.0,42.973839976890204,51.66666666666668,46.10666666666668,0.0,51.294256611697364,0.0,0.0,0.0,42.973839976890204,51.093138260269804,51.294256611697364,50.992579084556034,12.43753247303448,14.165928469634203,-0.05726987020011928,6.499368913736223,0.691558484812866,2.5,9.236100170605994,2803.8335731131424,-2019.3220304100985,322.9327011763715,-376.6058690893589,0.0,0.0,367.9293922341543,0.0,2.0,0.024759089128956545,0.0,0.0,0.23172057798146603,131.99922844444444,-90.45699595757915,0.2941871079120121,6.62321051883424,0.0028831612023663164,65.95407705605338,1.246735687762675,0.41007403133694625,-2071.822979749092,52.5009493389938,0.18219380298885066,460.74246064005524,-137.8097594636837
2025-01-01 02:00:00,9.06023935341957,0.16597770228506026,0.0,9.06023935341957,0.16597770228506026,0.0,0.017868156556958396,0.0,0.3334700590848327,8.70890113777778,0.0,0.0,0.16597770228506026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0037194567799707597,0.0,0.014148699776987635,0.0,0.008622377334674707,0.0,0.18364332860552415,0.13773249645414307,0.05395163904464596,0.0,0.04959243965876499,0.0,8708.901137777779,21.111111111111143,0.9999999999999999,0.0,8.70890113777778,0.0,1.0,8708.901137777779,8708.901137777779,0.0,0.0,40.122461662349714,51.66666666666668,46.10666666666668,0.0,51.06514627828559,0.0,0.0,0.0,40.122461662349714,50.88144741437681,51.06514627828559,50.78959798242242,12.43753247303448,16.404262798542042,-4.099642079498555,6.920959675175504,0.8315475593822846,1.6500000000000001,9.236100170605994,8374.035801681182,-1882.5254609873575,-18.559394392650006,-523.791898544933,0.0,0.0,366.93833238043794,0.0,2.0,0.026936869342989587,0.0,0.0,0.2521024461222511,131.99922844444444,-178.0117699321035,0.25658490232285525,7.730715741721498,0.0028968296598544455,67.0571050977837,1.2371036692068664,0.2816763912012572,-1931.9489104437437,49.42344945638627,0.11173029892445434,131.726006644208,-150.285401036858
2025-01-01 03:00:00,9.093579938468661,0.17344444054639893,0.0,9.093579938468661,0.17344444054639893,0.0,0.018054543879668452,0.0,0.36662425681121336,8.70890113777778,0.0,0.0,0.17344444054639893,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.003518405062134503,0.0,0.01453613881753395,0.0,0.010249240982726539,0.0,0.19459003947435877,0.14594252960576906,0.06519156384561388,0.0,0.0599241979210077,0.0,8708.901137777779,21.111111111111143,0.9999999999999999,0.0,8.70890113777778,0.0,1.0,8708.901137777779,8708.901137777779,0.0,0.0,36.91618247538567,51.66666666666668,46.10666666666668,0.0,50.85539750230437,0.0,0.0,0.0,36.91618247538567,50.68764221295779,50.85539750230437,50.603764568284504,12.43753247303448,18.9655629845895,-1.6455481265216436,6.8628028171110795,0.5339711977477106,1.6500000000000001,9.236100170605994,8193.110530196556,-2242.965504047837,80.7172544863404,-687.4545522712259,0.0,0.0,377.9409646054996,0.0,2.0,0.030334651027863195,0.0,0.0,0.2839023209792359,131.99922844444444,-206.27701991549569,0.21883912963627872,8.957287861841063,0.0029098514903664894,50.02924863366413,1.2262336511954215,0.34758241642800264,-2304.8924436184466,61.926939570609896,0.14301467080584737,240.50905100010326,-159.7917965137629
2025-01-01 04:00:00,9.19298710770315,0.1814013300406705,0.0,9.19298710770315,0.1814013300406705,0.0,0.025100194579973655,0.0,0.4589857753453975,8.70890113777778,0.0,0.0,0.1814013300406705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.003518405062134503,0.0,0.021581789517839154,0.0,0.014343514496990313,0.0,0.20619028532043723,0.1546427139903279,0.10565529312909833,0.0,0.09711852766508144,0.0,8708.901137777779,21.111111111111143,0.9999999999999999,0.0,8.70890113777778,0.0,1.0,8708.901137777779,8708.901137777779,0.0,0.0,34.594836229237906,51.66666666666668,46.10666666666668,0.0,50.615186201813444,0.09038319537426406,239.9862333378106,0.0,34.594836229237906,50.2136069112747,50.615186201813444,50.012817266005335,12.43753247303448,20.485481543889588,-0.21833973799263778,6.790862635305959,0.6427496042760612,0.55,9.236100170605994,8062.393031721365,-2229.6812602039945,-83.68096417325134,-867.4701850039223,0.0,0.0,398.87805760320515,0.0,2.0,0.032980539517249045,0.0,0.0,0.3086652194381275,131.99922844444444,-177.91597865569673,0.19960063990454294,9.659461134056786,0.002919011002347342,61.21679894599178,1.2193056346708742,0.3134681653768163,-2304.803936520528,75.122676316534,0.13520141885731904,82.10739455110212,-165.7883587243535
2025-01-01 05:00:00,7.132970469226166,0.1837295483971017,0.0,7.132970469226165,0.1837295483971017,0.0,0.04666794930475039,0.0,0.5546266665880808,6.531675853333335,0.0,0.0,0.1837295483971017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0039205084978070175,0.0,0.04274744080694337,0.0,0.020593382344922764,0.0,0.20929457646234556,0.15697093234675913,0.15061499233297,0.0,0.13844556071405228,0.0,6531.675853333334,21.111111111111143,0.75,0.0,6.531675853333335,0.0,0.75,6531.675853333334,8708.901137777779,0.0,0.0,32.507580903942575,51.66666666666668,46.10666666666668,0.0,50.24335003610995,0.0912736708751065,239.9862333378106,0.0,32.507580903942575,48.83216177454763,50.24335003610995,48.12656764376647,12.43753247303448,20.935182241522945,-0.02890620636201445,7.01573968503025,-0.28702638061351576,-0.25000000000000006,9.236100170605994,5892.5713807676975,-2467.3185408969907,-146.09329671174802,-946.8416667362669,0.0,0.0,429.5826709378891,0.0,2.0,0.03392788919625298,0.0,0.0,0.3175314751402653,131.99922844444444,-121.84547676725879,0.19509192790359206,9.87577763525274,0.0029349392499625924,63.402210666335755,1.216817320118594,0.2764183177475914,-2550.110021821328,82.79148092433678,0.1049585161094757,56.10502932182244,-202.19832603357048
2025-01-01 06:00:00,7.6081638346659455,0.1663453157097599,0.0,7.608163834665946,0.1663453157097599,0.0,0.019303666868195003,0.0,0.4765909052792306,7.11226926251852,0.0,0.0,0.1663453157097599,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00442313779239766,0.0,0.01488052907579734,0.0,0.00887996407894958,0.0,0.18413347983845704,0.13810010987884272,0.12813514273103416,0.0,0.11778204418956686,0.0,7112.269262518519,21.111111111111143,0.8166666666666665,0.0,7.11226926251852,0.0,0.8166666666666667,7112.269262518519,8708.901137777779,0.0,0.0,31.44768624986064,51.66666666666668,46.10666666666668,0.0,49.91470395426096,0.0,0.0,0.0,31.44768624986064,47.75148171346753,49.91470395426096,46.66987059307082,12.43753247303448,20.80295730821712,-0.05323998975146491,6.745307012727921,-0.4880989513379685,0.3,9.236100170605994,6461.870388866595,-2706.388130836435,-34.45845763550782,-900.6602464590488,0.0,0.0,336.0874629714659,0.0,1.5,0.03342530153873442,0.0,0.0,0.31282775191846274,98.99942133333333,-85.82609016434118,0.1970501423249116,9.82241635600213,0.0029403977908675034,15.238510233347878,1.2173607033430895,0.33155562910443076,-2800.6405525330197,94.2524216965851,0.12947381322134024,139.18855376703925,-173.64701140254707
2025-01-01 07:00:00,6.449953235229342,0.16746429206563487,0.0,6.449953235229342,0.16746429206563485,0.0,0.01827025999263091,0.0,0.3354521787922655,6.096230796444446,0.0,0.0,0.16746429206563487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004121560215643275,0.0,0.014148699776987635,0.0,0.008622377334674707,0.0,0.18364332860552415,0.13773249645414307,0.05395163904464596,0.0,0.04959243965876499,0.0,6096.230796444445,21.111111111111143,0.7,0.0,6.096230796444446,0.0,0.7,6096.230796444445,8708.901137777779,0.0,0.0,31.24233777444655,51.66666666666668,46.10666666666668,0.0,49.72466506346798,0.0,0.0,0.0,31.24233777444655,47.59332576166258,49.72466506346798,46.52765611075988,12.43753247303448,20.820116411226103,-0.04486739995839605,6.6003951438444455,-0.7292823069120814,-0.55,9.236100170605994,5433.371846651905,-3083.396178504504,-161.5480413591185,-966.6646862271086,0.0,0.0,369.3225555235432,6.228400023041052,2.0,0.03430544447147762,0.0,0.0,0.32106501896893086,131.99922844444444,-65.51681908897503,0.1973963624219219,9.839395394934861,0.002948725396483966,57.97593378144191,1.2172834932853958,0.33648905893601433,-3183.063790312654,99.66761180815004,0.12404197696523617,25.458395652860485,-187.006437011979
2025-01-01 08:00:00,7.511121030923953,0.18334100627272523,0.0,7.511121030923953,0.18334100627272523,0.0,0.047714840071571084,1.2833486265185186,0.3741234724820103,5.805934091851853,0.0,0.0,0.18334100627272523,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0031163016264619883,0.0,0.044598538445109095,0.0,0.02612471874829899,0.0,0.20382122102792827,0.15286591577094613,0.05395163904464596,0.0,0.04959243965876499,0.0,5805.934091851853,21.111111111111143,0.6666666666666666,0.0,5.805934091851853,0.0,0.6666666666666666,5805.934091851853,8708.901137777779,1283.3486265185188,0.23333333333333334,31.482219474275677,51.66666666666668,46.10666666666668,0.0,49.562858500540685,0.23176280064839344,599.9655833445265,1283.3486265185188,31.482219474275677,47.78464466266348,49.562858500540685,46.89553774372488,12.43753247303448,20.81981963905988,-0.054553810485894694,6.067799400706509,-1.1229461545408994,-1.4,9.236100170605994,5245.350891266751,-3436.9394875320304,-147.0344825407489,-1036.2871786450517,0.0,0.0,436.0259768226599,399.51284269398286,2.0,0.03527363495687211,0.0,0.0,0.33012632399930786,131.99922844444444,39.678001237291134,0.19850146667360863,9.859748577505082,0.002963743953269572,88.58970073492577,1.2178456204908756,0.3591194523894379,-3545.3344312315185,108.39494369948798,0.13028885312793242,28.15115979794316,-175.1856423386921
2025-01-01 09:00:00,6.063776276375287,0.20735841668643698,0.0,6.063776276375286,0.20735841668643698,0.0,0.09399180882416638,0.18333551807407408,0.415959914514082,5.370489034962963,0.0,0.0,0.20735841668643698,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0025131464729532165,0.0,0.09147866235121316,0.0,0.05750962995863224,0.0,0.2358444349128773,0.1768833261846579,0.042711714243678055,0.0,0.039260681396522286,0.0,5370.489034962963,21.111111111111143,0.6166666666666667,0.0,5.370489034962963,0.0,0.6166666666666667,5370.489034962963,8708.901137777779,183.3355180740741,0.03333333333333333,35.688285825206,51.66666666666668,46.10666666666668,0.0,51.59351499387252,0.08816853787733142,239.9862333378106,183.3355180740741,35.688285825206,51.479475944195805,51.598763918088665,51.41720749514131,12.43753247303448,20.808400843095498,-0.05837546496545431,5.992095985324339,-0.7823876178507497,-0.85,9.236100170605994,5110.921898842488,-3099.617126326371,-78.6339371691062,-992.8345555226234,0.0,0.0,528.0585357777021,1026.6759389201388,1.7665,0.03470680697460528,0.0,0.0,0.32482137489626006,116.58831852355554,205.20888362444654,0.20019413896693922,9.882987345450783,0.0029855163895317473,111.34840977906693,1.2184881796620788,0.3547415573075802,-3207.637867452511,108.02074112613991,0.1356205908049069,-16.49421806687921,-62.13971910222699
