Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,9.062523050703758,0.16746429206563485,0.0,0.15104205084506264,0.0027910715344272473,0.0,0.01816973413371278,0.0,0.3354521787922655,8.70890113777778,0.0,0.0,0.16746429206563485,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.014148699776987635,0,On,0.008622377334674707,0,On,0.18364332860552415,0.13773249645414307,On,0.05395163904464596,0,On,0.04959243965876499,0,On,On,8708.901137777779,14.444444444444457,0.9999999999999999,0.0,8.70890113777778,0.0,1,8708.901137777779,8708.901137777779,Off,0.0,0.0,43.69387554932902,51.666666666666686,46.10666666666668,0.0,51.646564216855964,0.0,0.0,0.0,43.69387554932902,51.41845255107789,51.646564216855964,51.30439671818886,12.43753247303448,13.873390567303494,-0.07105387714096345,5.770806214255316,-2.551384605276353,2.8,9.236100170605994,8680.268478507127,-1958.2134804732775,1598.9459084922655,-367.1235863531242,-0.0,-0.0,369.2220296646251,0.0,2.0,0.02543981900961417,0.0,0,0.2380915361606487,131.99922844444444,-30.73110258215391,0.29685606351136923,6.432122119789962,0.002863585329104493,65.22415050605981,1.2443844105883046,0.522913219369697,-2024.517786549402,66.30430607612438,0.26148980006970457,1823.6377340092406,-224.69182551697506
2025-01-01 00:01:00,9.062523050703758,0.16746429206563485,0.0,0.15104205084506264,0.0027910715344272473,0.0,0.01816973413371278,0.0,0.3354521787922655,8.70890113777778,0.0,0.0,0.16746429206563485,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.014148699776987635,0,On,0.008622377334674707,0,On,0.18364332860552415,0.13773249645414307,On,0.05395163904464596,0,On,0.04959243965876499,0,On,On,8708.901137777779,14.444444444444457,0.9999999999999999,0.0,8.70890113777778,0.0,1,8708.901137777779,8708.901137777779,Off,0.0,0.0,43.54587498584904,51.666666666666686,46.10666666666668,0.0,51.6425779163103,0.0,0.0,0.0,43.54587498584904,51.41477330945566,51.6425779163103,51.300871006028345,12.43753247303448,13.996901697547607,0.0,5.8063064418569645,-2.4891768007511685,2.8,9.236100170605994,8658.444976052495,-1983.7015181931702,1572.647744897102,-373.2383650610485,-0.0,-0.0,369.2220296646251,0.0,2.0,0.02557824606975336,0.0,0,0.23938707648592725,131.99922844444444,-46.439826328861884,0.2953674533222129,6.5155735466531475,0.002863807438403669,64.9825045818883,1.2474824380850429,0.5230814822549293,-2049.3693896800105,65.66787148684041,0.26095438735779075,1798.7480628349326,-226.10031793783054
2025-01-01 00:02:00,9.062523050703758,0.16746429206563485,0.0,0.15104205084506264,0.0027910715344272473,0.0,0.01816973413371278,0.0,0.3354521787922655,8.70890113777778,0.0,0.0,0.16746429206563485,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.014148699776987635,0,On,0.008622377334674707,0,On,0.18364332860552415,0.13773249645414307,On,0.05395163904464596,0,On,0.04959243965876499,0,On,On,8708.901137777779,14.444444444444457,0.9999999999999999,0.0,8.70890113777778,0.0,1,8708.901137777779,8708.901137777779,Off,0.0,0.0,43.40202807861497,51.666666666666686,46.10666666666668,0.0,51.63860504514807,0.0,0.0,0.0,43.40202807861497,51.41110653021691,51.63860504514807,51.29735727275135,12.43753247303448,14.116855392784716,0.0,5.839505434936651,-2.428184985641627,2.8,9.236100170605994,8636.97840721507,-2008.0233423768668,1551.4969927390198,-379.2155850245497,-0.0,-0.0,369.2220296646251,0.0,2.0,0.025712408503096622,0.0,0,0.24064270412375266,131.99922844444444,-61.92917520278462,0.2931000802128983,6.575552696626,0.0028640281752724847,64.74766954107956,1.2469613621865696,0.5232387888574351,-2072.6239291788343,64.60058680196744,0.2604283717899039,1774.421917462288,-222.9249247232684
2025-01-01 00:03:00,9.062523050703758,0.16746429206563485,0.0,0.15104205084506264,0.0027910715344272473,0.0,0.01816973413371278,0.0,0.3354521787922655,8.70890113777778,0.0,0.0,0.16746429206563485,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.014148699776987635,0,On,0.008622377334674707,0,On,0.18364332860552415,0.13773249645414307,On,0.05395163904464596,0,On,0.04959243965876499,0,On,On,8708.901137777779,14.444444444444457,0.9999999999999999,0.0,8.70890113777778,0.0,1,8708.901137777779,8708.901137777779,Off,0.0,0.0,43.26213665990494,51.666666666666686,46.10666666666668,0.0,51.63464522767249,0.0,0.0,0.0,43.26213665990494,51.40745186360316,51.63464522767249,51.29385518156849,12.43753247303448,14.233421621076966,0.0,5.8705694041562975,-2.367721888732974,2.8,9.236100170605994,8615.907557935014,-2030.4414396797288,1532.127047236099,-385.06030661161043,-0.0,-0.0,369.2220296646251,0.0,2.0,0.02584252121491743,0.0,0,0.24186043037486069,131.99922844444444,-77.1553028957794,0.29091601617143825,6.634048458764417,0.0028642482063455216,64.5192537865274,1.2464554139449953,0.5233859362720161,-2094.3951272779495,63.95368759822073,0.259905865297898,1750.3821081339695,-218.2550608978705
2025-01-01 00:04:00,9.062523050703758,0.16746429206563485,0.0,0.15104205084506264,0.0027910715344272473,0.0,0.01816973413371278,0.0,0.3354521787922655,8.70890113777778,0.0,0.0,0.16746429206563485,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.014148699776987635,0,On,0.008622377334674707,0,On,0.18364332860552415,0.13773249645414307,On,0.05395163904464596,0,On,0.04959243965876499,0,On,On,8708.901137777779,14.444444444444457,0.9999999999999999,0.0,8.70890113777778,0.0,1,8708.901137777779,8708.901137777779,Off,0.0,0.0,43.12602527239759,51.666666666666686,46.10666666666668,0.0,51.63069810610786,0.0,0.0,0.0,43.12602527239759,51.403808976542564,51.63069810610786,51.29036441175992,12.43753247303448,14.34675084824016,0.0,5.899672899307026,-2.307526674640941,2.8,9.236100170605994,8598.489383932452,-2051.5045057136217,1513.4542634144057,-390.7769253913758,-0.0,-0.0,369.2220296646251,0.0,2.0,0.025968775073541974,0.0,0,0.24304204157794226,131.99922844444444,-88.85685811857648,0.2888106661645973,6.6906278998294315,0.002864467550194242,64.29695633603097,1.2459639049669273,0.5235237595595401,-2114.8029844370894,63.29847872346778,0.25938462822554453,1726.5236453010264,-213.06938188662073
2025-01-01 00:05:00,9.062523050703758,0.16746429206563485,0.0,0.15104205084506264,0.0027910715344272473,0.0,0.01816973413371278,0.0,0.3354521787922655,8.70890113777778,0.0,0.0,0.16746429206563485,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.014148699776987635,0,On,0.008622377334674707,0,On,0.18364332860552415,0.13773249645414307,On,0.05395163904464596,0,On,0.04959243965876499,0,On,On,8708.901137777779,14.444444444444457,0.9999999999999999,0.0,8.70890113777778,0.0,1,8708.901137777779,8708.901137777779,Off,0.0,0.0,42.993467430105596,51.666666666666686,46.10666666666668,0.0,51.62676333854595,0.0,0.0,0.0,42.993467430105596,51.400177550737716,51.62676333854595,51.2868846568336,12.43753247303448,14.457037412607367,0.0,5.926956368984194,-2.2475235362649006,2.8,9.236100170605994,8585.036664097166,-2071.262486244924,1494.9409910338736,-396.37235073258927,-0.0,-0.0,369.2220296646251,0.0,2.0,0.026091407640847716,0.0,0,0.24418976107713025,131.99922844444444,-96.71415261264875,0.286778787434443,6.745404153961302,0.002864686224534939,64.08040008208984,1.2454859599890762,0.5236529309431729,-2133.943969602737,62.681483357813164,0.2588640098386186,1702.8158296596525,-207.874838625779
2025-01-01 00:06:00,9.062523050703758,0.16746429206563485,0.0,0.15104205084506264,0.0027910715344272473,0.0,0.01816973413371278,0.0,0.3354521787922655,8.70890113777778,0.0,0.0,0.16746429206563485,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.014148699776987635,0,On,0.008622377334674707,0,On,0.18364332860552415,0.13773249645414307,On,0.05395163904464596,0,On,0.04959243965876499,0,On,On,8708.901137777779,14.444444444444457,0.9999999999999999,0.0,8.70890113777778,0.0,1,8708.901137777779,8708.901137777779,Off,0.0,0.0,42.86424589319934,51.666666666666686,46.10666666666668,0.0,51.62284060355957,0.0,0.0,0.0,42.86424589319934,51.396557286962434,51.62284060355957,51.28341562866387,12.43753247303448,14.56446772457395,0.0,5.952547678317779,-2.187717361280075,2.8,9.236100170605994,8573.17959748207,-2089.7963899730544,1476.4000320159585,-401.85340211029944,-0.0,-0.0,369.2220296646251,0.0,2.0,0.026210645397397384,0.0,0,0.24530570850641548,131.99922844444444,-103.09016785003354,0.28481546332261826,6.799024491245466,0.0028649042459983425,63.869225216592746,1.245020741587385,0.5237740619768645,-2151.9060329910594,62.1096430180052,0.25834405641356456,1679.2600714914304,-202.8600394754718
2025-01-01 00:07:00,0.3536219129259783,0.16746429206563485,0.0,0.005893698548766304,0.0027910715344272473,0.0,0.01816973413371278,0.0,0.3354521787922655,0.0,0.0,0.0,0.16746429206563485,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.014148699776987635,0,On,0.008622377334674707,0,On,0.18364332860552415,0.13773249645414307,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,8708.901137777779,Off,0.0,0.0,42.73820555902317,51.666666666666686,46.10666666666668,0.0,51.61892959936632,0.0,0.0,0.0,42.73820555902317,51.392947904283204,51.61892959936632,51.27995705674166,12.43753247303448,14.66917480829311,0.0,5.976563289190032,-2.128142623145869,2.8,9.236100170605994,-146.9955157866654,-2107.1917958866507,1457.7786396674671,-407.2244427074467,-0.0,-0.0,369.2220296646251,0.0,2.0,0.026326653626777354,0.0,0,0.24639143075663725,131.99922844444444,-108.99310274384379,0.2829169160940201,6.851034489231312,0.0028651216301772563,63.66317046492445,1.244567646435091,0.5238877093023767,-2168.7693863218155,61.57759043516467,0.25782507259055476,1655.8693546183667,-198.09071495089964
2025-01-01 00:08:00,0.3536219129259783,0.16746429206563485,0.0,0.005893698548766304,0.0027910715344272473,0.0,0.01816973413371278,0.0,0.3354521787922655,0.0,0.0,0.0,0.16746429206563485,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.014148699776987635,0,On,0.008622377334674707,0,On,0.18364332860552415,0.13773249645414307,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,8708.901137777779,Off,0.0,0.0,42.79924356321512,51.666666666666686,46.10666666666668,0.0,51.615030038210406,0.0,0.0,0.0,42.79924356321512,51.38934913482695,51.615030038210406,51.27650868313523,12.43753247303448,14.613104762987723,0.0,5.999109686258574,-2.0688430351765255,2.8,9.236100170605994,-140.00578516166962,-2123.5239550625533,1439.0751602450293,-404.34473406775476,-0.0,-0.0,369.2220296646251,0.0,2.0,0.026264557247450037,0.0,0,0.24581027008334524,131.99922844444444,-104.88308075853999,0.28396466857976627,6.823818844723405,0.0028653383919170043,63.74567221293709,1.24480998506677,0.5239943815416604,-2184.6074634816932,61.08350841913985,0.25730744619442614,1632.6601027047404,-193.5849424597112
2025-01-01 00:09:00,0.3536219129259783,0.16746429206563485,0.0,0.005893698548766304,0.0027910715344272473,0.0,0.01816973413371278,0.0,0.3354521787922655,0.0,0.0,0.0,0.16746429206563485,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.014148699776987635,0,On,0.008622377334674707,0,On,0.18364332860552415,0.13773249645414307,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,8708.901137777779,Off,0.0,0.0,42.8582704553174,51.666666666666686,46.10666666666668,0.0,51.61112500562655,0.0,0.0,0.0,42.8582704553174,51.38574522566719,51.61112500562655,51.273055335687516,12.43753247303448,14.55875805135133,0.0,6.020284852372251,-2.009863719493009,2.8,9.236100170605994,-133.90126981973452,-2138.862627907514,1420.3068780859005,-401.56133983889515,-0.0,-0.0,369.2220296646251,0.0,2.0,0.02620431360538352,0.0,0,0.24524644919774427,131.99922844444444,-101.5619596454645,0.2849850364150619,6.797006175132964,0.0028655553923067965,63.82523554463422,1.2450449602929257,0.5240945463978035,-2199.487922956038,60.62529504852412,0.25679158049360745,1609.6490723796173,-189.3421942937169
