Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.4881133427215971,0.26050066274888517,0.0,0.008135222378693286,0.00434167771248142,0.0,0.13012233017131838,0.0,0.35799101255027876,0.0,0.0,0.0,0.26050066274888517,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.03464309210526316,0.0,On,0.0027841097528818813,0.0,On,0.09269512831317335,0,On,0.010656795551765104,0,On,0.28295057436317733,0.21221293077238293,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8241.745786666666,Off,0.0,0.0,37.47784683113269,51.666666666666686,46.10666666666668,0.0,52.07903406358709,0.0,0.0,0.0,37.47784683113269,52.07996180881101,52.08042568142297,52.07903406358709,12.43753247303448,19.868932050023904,0.0,4.805960395325702,3.0426536811208327,-2.4164454880126054,2.8,9.236100170605994,-143.13047294556134,-905.5137032073594,-48.827775807886674,1991.9759219436053,-839.1442050043041,-0.0,-0.0,732.3052594050637,0.0,4.0,0.037723553714012405,0.0,0,0.1811140867468987,263.9984568888889,-36.29152734632086,0.19710835897217882,9.204996017058846,0.0027815736922284524,159.76193618112245,1.2189830384398803,0.3733241038845733,-975.9465597502369,70.43285654287752,0.21747338182655995,-68.7718399863207,19.944064178434026,0.33733650474579147,2293.2725149314697,-301.2965929878644
2025-01-01 00:01:00,0.4881133427215971,0.26050066274888517,0.0,0.008135222378693286,0.00434167771248142,0.0,0.13012233017131838,0.0,0.35799101255027876,0.0,0.0,0.0,0.26050066274888517,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.03464309210526316,0.0,On,0.0027841097528818813,0.0,On,0.09269512831317335,0,On,0.010656795551765104,0,On,0.28295057436317733,0.21221293077238293,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8241.745786666666,Off,0.0,0.0,37.512652032901,51.666666666666686,46.10666666666668,0.0,52.07564572037067,0.0,0.0,0.0,37.512652032901,52.076805987720775,52.077386121395826,52.07564572037067,12.43753247303448,19.835853713718905,0.0,4.853210081179514,3.0967238603060045,-2.354910295518654,2.8,9.236100170605994,-149.6168924216787,-930.3364197965125,-64.93148761547508,1956.2313129255633,-836.5706036649229,-0.0,-0.0,732.3052594050637,0.0,4.0,0.03768088077815106,0.0,0,0.18090921024279388,263.9984568888889,-45.35154816181938,0.198110272731173,9.213292097945555,0.002781858596011959,159.78560709913378,1.2226816617141003,0.373486828209959,-999.3700500550997,69.03363025858704,0.21747338182655995,-84.09617256507372,19.164684949598634,0.3367243223759917,2262.1075629694856,-305.87625004392225
2025-01-01 00:02:00,0.4881133427215971,0.26050066274888517,0.0,0.008135222378693286,0.00434167771248142,0.0,0.13012233017131838,0.0,0.35799101255027876,0.0,0.0,0.0,0.26050066274888517,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.03464309210526316,0.0,On,0.0027841097528818813,0.0,On,0.09269512831317335,0,On,0.010656795551765104,0,On,0.28295057436317733,0.21221293077238293,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8241.745786666666,Off,0.0,0.0,37.54673481396896,51.666666666666686,46.10666666666668,0.0,52.07225426680101,0.0,0.0,0.0,37.54673481396896,52.073647235859454,52.074343720388676,52.07225426680101,12.43753247303448,19.803393337218015,0.0,4.89782275865984,3.1490662666848093,-2.2952684065344595,2.8,9.236100170605994,-156.45613658712693,-953.6054899779899,-80.92422236850356,1924.3206430115697,-834.0481522637199,-0.0,-0.0,732.3052594050637,0.0,4.0,0.037638982211157246,0.0,0,0.18070805155147288,263.9984568888889,-54.71324372847076,0.19852975860867203,9.19903136278283,0.0027821426800436026,159.80840314345272,1.222816929966453,0.37364040583323227,-1021.504489463074,67.89899948508418,0.21747338182655995,-98.93082736756821,18.00660499906465,0.33612991150405525,2231.9881247390786,-307.6674817275088
2025-01-01 00:03:00,0.4881133427215971,0.26050066274888517,0.0,0.008135222378693286,0.00434167771248142,0.0,0.13012233017131838,0.0,0.35799101255027876,0.0,0.0,0.0,0.26050066274888517,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.03464309210526316,0.0,On,0.0027841097528818813,0.0,On,0.09269512831317335,0,On,0.010656795551765104,0,On,0.28295057436317733,0.21221293077238293,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8241.745786666666,Off,0.0,0.0,37.58012287711597,51.666666666666686,46.10666666666668,0.0,52.068859768222595,0.0,0.0,0.0,37.58012287711597,52.07048561405846,52.0712985369764,52.068859768222595,12.43753247303448,19.771527171913235,0.0,4.940003318845933,3.199726049470357,-2.237222813861988,2.8,9.236100170605994,-163.5623679689586,-975.5045311147173,-96.02453615718912,1893.7781223010095,-831.574836762109,-0.0,-0.0,732.3052594050637,0.0,4.0,0.03759782858419815,0.0,0,0.18051046938253074,263.9984568888889,-64.29279061191326,0.19894289604862972,9.184377229962811,0.002782426773174589,159.83026276059792,1.2229497473505144,0.37378555294119475,-1042.448503934374,66.94397281965671,0.21747338182655995,-113.28860038538029,17.264064228191177,0.33555039877988785,2202.7569127991223,-308.97879049811286
2025-01-01 00:04:00,0.4881133427215971,0.26050066274888517,0.0,0.008135222378693286,0.00434167771248142,0.0,0.13012233017131838,0.0,0.35799101255027876,0.0,0.0,0.0,0.26050066274888517,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.03464309210526316,0.0,On,0.0027841097528818813,0.0,On,0.09269512831317335,0,On,0.010656795551765104,0,On,0.28295057436317733,0.21221293077238293,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8241.745786666666,Off,0.0,0.0,37.61284257204787,51.666666666666686,46.10666666666668,0.0,52.06546228747452,0.0,0.0,0.0,37.61284257204787,52.067321180816506,52.06825062748751,52.06546228747452,12.43753247303448,19.740232629665087,0.0,4.979924028521783,3.2487753342224797,-2.1805803818981513,2.8,9.236100170605994,-165.5410830360296,-996.2587572138782,-110.72410235401838,1865.0142645886863,-829.1487447188775,-0.0,-0.0,732.3052594050637,0.0,4.0,0.037557391884384124,0.0,0,0.1803163292436298,263.9984568888889,-68.69759772221568,0.19934991576910194,9.170735291114058,0.002782710874307749,159.85122211061685,1.2230802065845594,0.37392287180462885,-1062.284980115585,66.02622290170687,0.21747338182655995,-127.18993312772885,16.465830773710486,0.3349839283824789,2174.310568420474,-309.29630383178744
2025-01-01 00:05:00,0.4881133427215971,0.26050066274888517,0.0,0.008135222378693286,0.00434167771248142,0.0,0.13012233017131838,0.0,0.35799101255027876,0.0,0.0,0.0,0.26050066274888517,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.03464309210526316,0.0,On,0.0027841097528818813,0.0,On,0.09269512831317335,0,On,0.010656795551765104,0,On,0.28295057436317733,0.21221293077238293,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8241.745786666666,Off,0.0,0.0,37.644861610470635,51.666666666666686,46.10666666666668,0.0,52.06206188501282,0.0,0.0,0.0,37.644861610470635,52.06415399241352,52.06520004611387,52.06206188501282,12.43753247303448,19.70953751769705,0.0,5.017729281874421,3.296267052203956,-2.1251592776898947,2.8,9.236100170605994,-162.8364898178853,-1015.8354988503086,-124.93729620316424,1837.7045486540037,-826.771874700975,-0.0,-0.0,732.3052594050637,0.0,4.0,0.037517709188427346,0.0,0,0.1801258091433139,263.9984568888889,-68.36987452197398,0.19975042670357024,9.156705167064661,0.0027829949823890477,159.8712289930538,1.223208190004976,0.3740528674672924,-1081.0833308130686,65.2478319627601,0.21747338182655995,-140.64982714050987,15.712530937345626,0.33442874355506474,2146.552570474467,-308.84802182046303
2025-01-01 00:06:00,0.4881133427215971,0.26050066274888517,0.0,0.008135222378693286,0.00434167771248142,0.0,0.13012233017131838,0.0,0.35799101255027876,0.0,0.0,0.0,0.26050066274888517,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.03464309210526316,0.0,On,0.0027841097528818813,0.0,On,0.09269512831317335,0,On,0.010656795551765104,0,On,0.28295057436317733,0.21221293077238293,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8241.745786666666,Off,0.0,0.0,37.67615412433383,51.666666666666686,46.10666666666668,0.0,52.05865862421217,0.0,0.0,0.0,37.67615412433383,52.06098410784825,52.0621468496663,52.05865862421217,12.43753247303448,19.67946412791276,0.0,5.053553271190649,3.3422560206271283,-2.0708081108509964,2.8,9.236100170605994,-157.24703450579943,-1034.418914134086,-138.6944060481786,1811.642391137599,-824.4457918819533,-0.0,-0.0,732.3052594050637,0.0,4.0,0.03747881049286397,0.0,0,0.1799390530975814,263.9984568888889,-65.1065020289098,0.20014410389854695,9.143007487397096,0.0027832790962993913,159.8902407088783,1.2233336029207043,0.37417600875845336,-1098.9082119334691,64.48929779938312,0.21747338182655995,-153.6838184771565,14.989412428977918,0.33388338029623427,2119.402655755537,-307.76026461793816
2025-01-01 00:07:00,0.4881133427215971,0.26050066274888517,0.0,0.008135222378693286,0.00434167771248142,0.0,0.13012233017131838,0.0,0.35799101255027876,0.0,0.0,0.0,0.26050066274888517,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.03464309210526316,0.0,On,0.0027841097528818813,0.0,On,0.09269512831317335,0,On,0.010656795551765104,0,On,0.28295057436317733,0.21221293077238293,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8241.745786666666,Off,0.0,0.0,37.70671419968894,51.666666666666686,46.10666666666668,0.0,52.05525257078538,0.0,0.0,0.0,37.70671419968894,52.057811588297696,52.05909109705386,52.05525257078538,12.43753247303448,19.650017604555753,0.0,5.087511821213682,3.386794720706244,-2.0173995345830016,2.8,9.236100170605994,-152.42622760598806,-1051.981352082468,-152.01050161309252,1786.647483444971,-822.1707326528867,-0.0,-0.0,732.3052594050637,0.0,4.0,0.037440703635737496,0.0,0,0.17975609873756596,263.9984568888889,-62.560754358164985,0.2005308342788824,9.130349701836138,0.0027835632148661897,159.90824460952635,1.223456422246595,0.3742927003896043,-1115.8154136786047,63.83406159613684,0.21747338182655995,-166.30678113278756,14.296279519695037,0.33334660590406107,2092.7933941721094,-306.1459107271384
2025-01-01 00:08:00,0.4881133427215971,0.26050066274888517,0.0,0.008135222378693286,0.00434167771248142,0.0,0.13012233017131838,0.0,0.35799101255027876,0.0,0.0,0.0,0.26050066274888517,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.03464309210526316,0.0,On,0.0027841097528818813,0.0,On,0.09269512831317335,0,On,0.010656795551765104,0,On,0.28295057436317733,0.21221293077238293,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8241.745786666666,Off,0.0,0.0,37.736575216402215,51.666666666666686,46.10666666666668,0.0,52.05184379097923,0.0,0.0,0.0,37.736575216402215,52.05463649543681,52.056032847665605,52.05184379097923,12.43753247303448,19.62116932043744,0.0,5.119715226036917,3.429933880429437,-1.9648270373497119,2.8,9.236100170605994,-147.71674516183316,-1068.667545599324,-164.90107476701235,1762.5658075196704,-819.9443299181571,-0.0,-0.0,732.3052594050637,0.0,4.0,0.03740335271134329,0.0,0,0.1795767736768335,263.9984568888889,-60.077674648739716,0.2009109265225689,9.117306517069068,0.0027838473369001296,159.92528758514672,1.2235767660534478,0.37440332722361774,-1131.85820789055,63.190662291225905,0.21747338182655995,-178.53309221088085,13.632017443868506,0.3328173888943614,2066.668411203605,-304.10260368393455
2025-01-01 00:09:00,0.4881133427215971,0.26050066274888517,0.0,0.008135222378693286,0.00434167771248142,0.0,0.13012233017131838,0.0,0.35799101255027876,0.0,0.0,0.0,0.26050066274888517,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.03464309210526316,0.0,On,0.0027841097528818813,0.0,On,0.09269512831317335,0,On,0.010656795551765104,0,On,0.28295057436317733,0.21221293077238293,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8241.745786666666,Off,0.0,0.0,37.76576216778678,51.666666666666686,46.10666666666668,0.0,52.04843234802181,0.0,0.0,0.0,37.76576216778678,52.05145888812981,52.05297215818381,52.04843234802181,12.43753247303448,19.592897853772026,0.0,5.150260823230605,3.47172248496788,-1.913002027933796,2.8,9.236100170605994,-143.769752903729,-1084.4546655655704,-177.3811919624155,1739.2663494639912,-817.7647843896066,-0.0,-0.0,732.3052594050637,0.0,4.0,0.03736673105786306,0.0,0,0.17940094990965832,263.9984568888889,-58.310227919186104,0.20128460295260703,9.104571848243832,0.0027841314612681673,159.94140405259463,1.2236947224176706,0.374508228871235,-1147.0836192234237,62.62895365785333,0.21747338182655995,-190.3766348733898,12.995442910974305,0.332294871467049,2040.9807901182883,-301.714440654297
