occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.493,0.693,0.0945,0.213,0.259,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.669,0.0837,0.253,0.215,0.0,0.0,0.0,0.0,0.0,0.212,0,0,0,0
0.4,0.669,0.0837,0.253,0.215,0.0,0.0,0.0,0.0,0.0,0.0757,0,0,0,0
0.4,0.669,0.0837,0.253,0.215,0.0,0.0,0.0,0.0,0.0,0.303,0,0,0,0
0.507,0.696,0.105,0.208,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.72,0.124,0.168,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.72,0.124,0.168,0.29,0.0,0.0,0.0,0.0,0.0,0.0757,0,0,0,0
0.707,0.748,0.143,0.124,0.332,0.0,0.0,0.289,0.533,0.0,0.227,0,0,0,0
0.8,0.772,0.171,0.0842,0.368,0.0,0.0,0.546,0.4,0.0,0.303,0,0,0,0
0.8,0.772,0.18,0.0842,0.367,0.0,0.0,0.493,0.0,0.0,0.0757,0,0,0,0
0.693,0.744,0.159,0.129,0.324,0.0,0.0,0.318,0.0,0.533,0.0,0,0,0,0
0.6,0.72,0.139,0.168,0.287,0.0,0.0,0.0,0.0,1.0,0.303,0,0,0,0
0.6,0.72,0.143,0.168,0.29,0.0,0.0,0.0,0.0,1.0,0.151,0,0,0,0
0.6,0.72,0.147,0.168,0.292,0.0,0.0,0.0,0.0,0.533,0.0,0,0,0,0
0.6,0.72,0.147,0.168,0.292,0.0,0.0,0.0,0.0,0.0,0.0757,0,0,0,0
0.6,0.72,0.147,0.168,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.707,0.765,0.182,0.124,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.803,0.213,0.0842,0.412,0.0,0.0,0.0,0.0,0.0,0.227,0,0,0,0
0.8,0.803,0.213,0.0842,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.803,0.213,0.0842,0.412,0.0,0.0,0.0,0.0,0.0,0.151,0,0,0,0
0.8,0.828,0.241,0.0842,0.464,0.0,0.0,0.0,0.0,0.0,0.0757,0,0,0,0
0.8,0.85,0.265,0.0842,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.693,0.812,0.232,0.129,0.449,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.779,0.203,0.168,0.395,0.0,0.0,0.0,0.0,0.0,0.0757,0,0,0,0
0.6,0.798,0.227,0.168,0.46,0.0,0.0,0.0,0.0,0.0,0.0757,0,0,0,0
0.6,0.814,0.248,0.168,0.517,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.814,0.248,0.168,0.517,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.814,0.248,0.168,0.517,0.0,0.0,0.0,0.0,0.0,0.303,0,0,0,0
0.6,0.821,0.292,0.168,0.572,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.826,0.331,0.168,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.826,0.331,0.168,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.826,0.331,0.168,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.82,0.4,0.168,0.617,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.814,0.461,0.168,0.614,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.707,0.814,0.461,0.168,0.614,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.814,0.461,0.168,0.614,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.802,0.518,0.168,0.556,0.0,0.0,0.0,0.0,0.0,0.151,0,0,0,0
0.693,0.751,0.47,0.213,0.425,0.0,0.0,0.0,0.0,0.0,0.0757,0,0,0,0
0.6,0.716,0.384,0.253,0.354,0.0,0.0,0.0,0.0,0.0,0.151,0,0,0,0
0.6,0.676,0.286,0.298,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.632,0.195,0.337,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.625,0.19,0.337,0.162,0.0,0.0,0.0,0.0,0.0,0.151,0,0,0,0
0.6,0.625,0.19,0.337,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.625,0.19,0.337,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.593,0.0971,0.382,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.707,0.589,0.0714,0.376,0.101,0.0,0.0,0.0,0.0,0.0,0.176,0,0,0,0
0.8,0.609,0.12,0.337,0.146,0.0,0.0,0.0,0.0,0.0,0.164,0,0,0,0
0.8,0.603,0.0875,0.337,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.581,0.036,0.382,0.0689,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.907,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0172,0.376,0.0506,0.0,0.0,0.0,0.0,0.0,0.247,0,0,0,0
1.0,0.594,0.0184,0.337,0.0511,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.0203,0.337,0.0615,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.022,0.337,0.0705,0.0,0.0,0.0,0.0,0.0,0.235,0,0,0,0
1.0,0.594,0.022,0.337,0.0705,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.022,0.337,0.0705,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.598,0.025,0.337,0.0925,0.0,0.0,0.0,0.0,0.0,0.104,0,0,0,0
1.0,0.602,0.0276,0.337,0.112,0.0,0.0,0.0,0.0,0.0,0.0757,0,0,0,0
1.0,0.621,0.0339,0.292,0.145,0.0,0.0,0.0,0.0,0.0,0.138,0,0,0,0
1.0,0.657,0.0457,0.208,0.206,0.0,0.0,0.0,0.0,0.0,0.179,0,0,0,0
1.0,0.692,0.0603,0.168,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.893,0.683,0.0589,0.213,0.249,0.0,0.0,0.0,0.0,0.0,0.156,0,0,0,0
0.8,0.686,0.0601,0.208,0.254,0.0,0.0,0.0,0.0,0.533,0.0,0,0,0,0
0.693,0.683,0.0589,0.213,0.249,0.0,0.0,0.0,0.0,1.0,0.0757,0,0,0,0
0.6,0.665,0.0557,0.253,0.217,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.6,0.669,0.06,0.253,0.223,0.0,0.0,0.0,0.0,0.533,0.0,0,0,0,0
0.6,0.669,0.06,0.253,0.223,0.0,0.0,0.0,0.0,0.533,0.0757,0,0,0,0
0.6,0.669,0.06,0.253,0.223,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.6,0.669,0.065,0.253,0.226,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.6,0.669,0.0693,0.253,0.228,0.0,0.0,0.0,0.0,0.533,0.227,0,0,0,0
0.6,0.669,0.0693,0.253,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.669,0.0693,0.253,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.669,0.0732,0.253,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.669,0.0765,0.253,0.223,0.0,0.0,0.0,0.0,0.0,0.0757,0,0,0,0
0.6,0.669,0.0765,0.253,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.669,0.0765,0.253,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.696,0.0985,0.208,0.263,0.0,0.0,0.0,0.0,0.0,0.244,0,0,0,0
0.493,0.693,0.0996,0.213,0.254,0.0,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.4,0.669,0.0837,0.253,0.215,0.0,0.0,0.0,0.0,0.533,0.0,0,0,0,0
0.4,0.669,0.0837,0.253,0.215,0.0,0.0,0.0,0.0,1.0,0.136,0,0,0,0
0.4,0.669,0.0859,0.253,0.212,0.0,0.0,0.0,0.0,1.0,0.151,0,0,0,0
0.507,0.696,0.107,0.208,0.253,0.0,0.0,0.0,0.0,1.0,0.0757,0,0,0,0
0.493,0.693,0.105,0.213,0.247,0.0,0.0,0.0,0.0,1.0,0.0757,0,0,0,0
0.4,0.669,0.0879,0.253,0.21,0.0,0.0,0.0,0.0,1.0,0.151,0,0,0,0
0.4,0.669,0.0934,0.253,0.209,0.0,0.0,0.0,0.0,1.0,0.303,0,0,0,0
0.4,0.669,0.0982,0.253,0.208,0.0,0.0,0.0,0.0,1.0,0.151,0,0,0,0
0.4,0.669,0.0982,0.253,0.208,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.4,0.669,0.0982,0.253,0.208,0.0,0.0,0.0,0.0,1.0,0.0757,0,0,0,0
0.4,0.669,0.101,0.253,0.21,0.0,0.0,0.0,0.0,1.0,0.0757,0,0,0,0
0.4,0.669,0.103,0.253,0.212,0.0,0.0,0.0,0.0,1.0,0.227,0,0,0,0
0.4,0.669,0.103,0.253,0.212,0.0,0.0,0.0,0.0,0.867,0.227,0,0,0,0
0.4,0.669,0.103,0.253,0.212,0.0,0.0,0.0,0.0,0.0,0.378,0,0,0,0
0.4,0.677,0.109,0.253,0.222,0.0,0.0,0.0,0.0,0.0,0.227,0,0,0,0
0.293,0.653,0.0883,0.298,0.183,0.0,0.0,0.0,0.0,0.0,0.0757,0,0,0,0
0.2,0.625,0.0653,0.337,0.141,0.0,0.0,0.0,0.0,0.0,0.0757,0,0,0,0
0.307,0.657,0.0916,0.292,0.189,0.0,0.0,0.0,0.0,0.0,0.0757,0,0,0,0
0.4,0.697,0.128,0.253,0.257,0.0,0.0,0.0,0.0,0.0,0.0757,0,0,0,0
0.4,0.708,0.14,0.253,0.28,0.0,0.0,0.0,0.0,0.0,0.305,0,0,0,0
0.4,0.708,0.14,0.253,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.293,0.67,0.107,0.298,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.413,0.732,0.169,0.247,0.353,0.0,0.0,0.0,0.0,0.533,0.227,0,0,0,0
0.707,0.859,0.289,0.124,0.6,0.253,0.533,0.0,0.0,1.0,0.254,0,0,0,0
0.693,0.853,0.284,0.129,0.59,0.316,1.0,0.0,0.0,1.0,0.0,0,0,0,0
0.6,0.814,0.248,0.168,0.517,0.525,1.0,0.0,0.0,1.0,0.0623,0,0,0,0
0.493,0.774,0.236,0.213,0.471,0.346,0.667,0.0,0.0,1.0,0.125,0,0,0,0
0.507,0.786,0.282,0.208,0.531,0.253,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.6,0.826,0.331,0.168,0.62,0.327,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.6,0.826,0.331,0.168,0.62,0.0,0.0,0.0,0.0,1.0,0.151,0,0,0,0
0.6,0.82,0.4,0.168,0.617,0.0,0.0,0.0,0.0,1.0,0.0757,0,0,0,0
0.6,0.814,0.461,0.168,0.614,0.0,0.0,0.0,0.0,0.8,0.0757,0,0,0,0
0.6,0.814,0.461,0.168,0.614,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.814,0.461,0.168,0.614,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.802,0.518,0.168,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.791,0.568,0.168,0.506,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.791,0.568,0.168,0.506,0.0,0.0,0.0,0.0,0.0,0.162,0,0,0,0
0.6,0.791,0.568,0.168,0.506,0.0,0.0,0.0,0.0,0.0,0.101,0,0,0,0
0.707,0.798,0.645,0.124,0.502,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.803,0.712,0.0842,0.498,0.0,0.0,0.0,0.0,0.0,0.277,0,0,0,0
0.8,0.803,0.712,0.0842,0.498,0.0,0.0,0.0,0.0,0.0,0.0638,0,0,0,0
0.8,0.803,0.712,0.0842,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.77,0.563,0.0842,0.464,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.907,0.764,0.488,0.0393,0.485,0.0,0.0,0.0,0.0,0.0,0.263,0,0,0,0
1.0,0.761,0.481,0.0449,0.479,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.741,0.432,0.0842,0.434,0.0,0.0,0.0,0.0,0.0,0.0194,0,0,0,0
1.0,0.698,0.279,0.129,0.294,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.662,0.146,0.168,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.644,0.122,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.161,0,0,0,0
1.0,0.63,0.102,0.253,0.131,0.0,0.0,0.0,0.0,0.0,0.0201,0,0,0,0
1.0,0.625,0.0732,0.253,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.622,0.0477,0.253,0.08,0.0,0.0,0.0,0.0,0.0,0.24,0,0,0,0
1.0,0.607,0.0392,0.298,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.0318,0.337,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.579,0.0233,0.382,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0224,0.331,0.0719,0.0,0.0,0.0,0.0,0.0,0.249,0,0,0,0
1.0,0.622,0.0281,0.253,0.0911,0.0,0.0,0.0,0.0,0.0,0.0757,0,0,0,0
1.0,0.668,0.0467,0.163,0.201,0.0,0.0,0.0,0.0,0.0,0.0757,0,0,0,0
1.0,0.709,0.063,0.0842,0.297,0.0,0.0,0.0,0.0,0.0,0.739,0,0,0,0
0.893,0.709,0.063,0.0842,0.297,0.0,0.0,0.0,0.0,0.0,0.287,0,0,0,0
0.8,0.709,0.063,0.0842,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.734,0.0751,0.0842,0.337,0.0,0.0,0.0,0.0,0.0,0.27,0,0,0,0
0.693,0.731,0.0763,0.129,0.33,0.0,0.0,0.0,0.0,0.0,0.0757,0,0,0,0
0.707,0.709,0.0682,0.168,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.693,0.683,0.0589,0.213,0.249,0.0,0.0,0.0,0.0,0.0,0.299,0,0,0,0
0.6,0.693,0.0675,0.208,0.264,0.0,0.0,0.0,0.0,0.0,0.162,0,0,0,0
0.6,0.72,0.0821,0.168,0.309,0.0,0.0,0.0,0.0,0.0,0.238,0,0,0,0
0.6,0.72,0.0821,0.168,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.72,0.0821,0.168,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.72,0.0895,0.168,0.313,0.0,0.0,0.0,0.0,0.0,0.194,0,0,0,0
0.6,0.72,0.096,0.168,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.387,0.665,0.0675,0.258,0.222,0.0,0.0,0.0,0.0,0.0,0.0757,0,0,0,0
0.0933,0.59,0.0283,0.382,0.0916,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.107,0.593,0.034,0.376,0.0941,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.2,0.617,0.0498,0.337,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.307,0.645,0.0679,0.292,0.177,0.26,0.533,0.0,0.0,0.0,0.151,0,0,0,0
0.4,0.669,0.0837,0.253,0.215,0.182,0.533,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.669,0.0859,0.253,0.212,0.878,0.0,0.0,0.0,0.0,0.0757,0,0,0,0
0.4,0.669,0.0879,0.253,0.21,0.201,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.669,0.0879,0.253,0.21,0.42,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.669,0.0879,0.253,0.21,0.305,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.669,0.0934,0.253,0.209,0.376,0.0,0.0,0.0,0.0,0.227,0,0,0,0
0.4,0.669,0.0982,0.253,0.208,0.666,0.0,0.0,0.0,0.0,0.0757,0,0,0,0
0.4,0.669,0.0982,0.253,0.208,0.32,0.0,0.471,0.533,0.0,0.227,0,0,0,0
0.4,0.669,0.0982,0.253,0.208,0.398,0.0,0.564,0.4,0.0,0.151,0,0,0,0
0.4,0.669,0.101,0.253,0.21,0.26,0.0,0.236,0.0,0.0,0.0757,0,0,0,0
0.4,0.669,0.103,0.253,0.212,0.208,0.0,0.307,0.0,0.0,0.151,0,0,0,0
0.4,0.669,0.103,0.253,0.212,0.294,0.0,0.289,0.0,0.0,0.0757,0,0,0,0
0.4,0.669,0.103,0.253,0.212,0.253,0.0,0.75,0.0,0.0,0.0,0,0,0,0
0.4,0.677,0.109,0.253,0.222,0.599,0.0,0.05,0.0,0.0,0.0,0,0,0,0
0.4,0.684,0.115,0.253,0.231,0.257,0.0,0.525,0.0,0.0,0.227,0,0,0,0
0.507,0.716,0.141,0.208,0.279,0.0,0.0,0.246,0.0,0.0,0.0757,0,0,0,0
0.6,0.744,0.164,0.168,0.321,0.0,0.0,0.0321,0.0,0.0,0.0757,0,0,0,0
0.6,0.763,0.185,0.168,0.361,0.0,0.0,0.0607,0.0,0.0,0.0757,0,0,0,0
0.6,0.779,0.203,0.168,0.395,0.0,0.0,0.379,0.0,0.0,0.0,0,0,0,0
0.6,0.779,0.203,0.168,0.395,0.0,0.0,0.457,0.0,0.0,0.0757,0,0,0,0
0.6,0.779,0.203,0.168,0.395,0.0,0.0,0.407,0.0,0.0,0.0,0,0,0,0
0.6,0.798,0.227,0.168,0.46,0.0,0.0,0.382,0.0,0.0,0.151,0,0,0,0
0.6,0.814,0.248,0.168,0.517,0.0,0.0,0.496,0.0,0.0,0.151,0,0,0,0
