Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5896406515374353,0.3158836829336897,0.0,0.009827344192290588,0.005264728048894828,0.0,0.09400583745488701,0.0,0.4756348140825482,0.0,0.020000000000000004,0.0,0.0,0.3100503496003563,0.0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.02092286184210526,0.0,On,0.07308297561278175,0,On,0.06223434794873964,0,On,0.3717759522777201,0.27883196420829,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7875.699968888889,Off,0.0,18.33333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1684.8658177777777,Off,0.0,0.0,39.80505803110125,51.666666666666686,46.10666666666668,0.0,51.701123173599754,0.0,0.0,0.0,39.80505803110125,50.631833838852074,51.701123173599754,50.09718917147824,12.43753247303448,16.46009311966999,0.0,-1.8830888643056207,2.8,9.236100170605994,-490.7970579970038,1064.981694587067,-1251.292588404979,-0.0,-0.0,807.6147917668837,0.0,4.0,0.07028903167233498,0.0,0.0,0.9254392522436617,263.9984568888889,-47.11926135890868,0.2822570062335313,8.11746438603598,0.003217447001867767,20.122159009489543,1.2330068217060652,0.20164173656438153,1230.6384491897188,-165.65675460265183
2025-01-01 00:01:00,0.5896406515374353,0.3158836829336897,0.0,0.009827344192290588,0.005264728048894828,0.0,0.09400583745488701,0.0,0.4756348140825482,0.0,0.020000000000000004,0.0,0.0,0.3100503496003563,0.0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.02092286184210526,0.0,On,0.07308297561278175,0,On,0.06223434794873964,0,On,0.3717759522777201,0.27883196420829,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7875.699968888889,Off,0.0,18.33333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1684.8658177777777,Off,0.0,0.0,39.86843837772272,51.666666666666686,46.10666666666668,0.0,51.69735645368611,0.0,0.0,0.0,39.86843837772272,50.62848205500498,51.69735645368611,50.094044855664414,12.43753247303448,16.40225268468949,0.0,-1.847467422493416,2.8,9.236100170605994,-484.166010432069,1052.1839488261812,-1243.8767353290327,-0.0,-0.0,807.6147917668837,0.0,4.0,0.07016957641437348,0.0,0.0,0.9238664807603411,263.9984568888889,-47.904066869920065,0.2841347409075296,8.11280968731402,0.003217544288324227,20.42777909345066,1.23685554447667,0.20133690472971794,1219.4314560594785,-167.24750723329737
2025-01-01 00:02:00,0.5896406515374353,0.3158836829336897,0.0,0.009827344192290588,0.005264728048894828,0.0,0.09400583745488701,0.0,0.4756348140825482,0.0,0.020000000000000004,0.0,0.0,0.3100503496003563,0.0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.02092286184210526,0.0,On,0.07308297561278175,0,On,0.06223434794873964,0,On,0.3717759522777201,0.27883196420829,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7875.699968888889,Off,0.0,18.33333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1684.8658177777777,Off,0.0,0.0,39.92995610123373,51.666666666666686,46.10666666666668,0.0,51.69358406848054,0.0,0.0,0.0,39.92995610123373,50.62512493421749,51.69358406848054,50.09089536708596,12.43753247303448,16.346007764959445,0.0,-1.8128273043279197,2.8,9.236100170605994,-477.92573445458265,1039.5565629081616,-1236.6818534852546,-0.0,-0.0,807.6147917668837,0.0,4.0,0.07005336736725075,0.0,0.0,0.922336449529088,263.9984568888889,-48.858672736211815,0.285163465867339,8.086322557150183,0.0032176427450661764,20.72431542369342,1.2370957743386863,0.20104002732551718,1208.5576793285477,-169.00111642038604
2025-01-01 00:03:00,0.5896406515374353,0.3158836829336897,0.0,0.009827344192290588,0.005264728048894828,0.0,0.09400583745488701,0.0,0.4756348140825482,0.0,0.020000000000000004,0.0,0.0,0.3100503496003563,0.0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.02092286184210526,0.0,On,0.07308297561278175,0,On,0.06223434794873964,0,On,0.3717759522777201,0.27883196420829,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7875.699968888889,Off,0.0,18.33333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1684.8658177777777,Off,0.0,0.0,39.98969382328233,51.666666666666686,46.10666666666668,0.0,51.689806186440144,0.0,0.0,0.0,39.98969382328233,50.621762633331734,51.689806186440144,50.08774085677753,12.43753247303448,16.291287506998657,0.0,-1.7790997049532742,2.8,9.236100170605994,-472.0231998866843,1027.8224994771083,-1229.6975457700312,-0.0,-0.0,807.6147917668837,0.0,4.0,0.06994026232786145,0.0,0.0,0.9208472862757747,263.9984568888889,-49.94044588353693,0.28616867209774227,8.060091864670564,0.003217742611641717,21.01210277473158,1.237329578718539,0.2007505486755059,1197.9935857498629,-170.17108627275456
2025-01-01 00:04:00,0.5896406515374353,0.3158836829336897,0.0,0.009827344192290588,0.005264728048894828,0.0,0.09400583745488701,0.0,0.4756348140825482,0.0,0.020000000000000004,0.0,0.0,0.3100503496003563,0.0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.02092286184210526,0.0,On,0.07308297561278175,0,On,0.06223434794873964,0,On,0.3717759522777201,0.27883196420829,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7875.699968888889,Off,0.0,18.33333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1684.8658177777777,Off,0.0,0.0,40.04772796992742,51.666666666666686,46.10666666666668,0.0,51.6860229685501,0.0,0.0,0.0,40.04772796992742,50.61839530223269,51.6860229685501,50.08458146907399,12.43753247303448,16.238026375442033,0.0,-1.7461957378918977,2.8,9.236100170605994,-465.20994408337344,1016.8147733348617,-1222.9142057005738,-0.0,-0.0,807.6147917668837,0.0,4.0,0.06983012972208101,0.0,0.0,0.9193972586695299,263.9984568888889,-49.91053014968335,0.2871512459679604,8.03518362229468,0.0032178438458776173,21.29150976812833,1.2375572305667801,0.20046773630712045,1187.7096052797797,-170.89483194491794
2025-01-01 00:05:00,0.5896406515374353,0.3158836829336897,0.0,0.009827344192290588,0.005264728048894828,0.0,0.09400583745488701,0.0,0.4756348140825482,0.0,0.020000000000000004,0.0,0.0,0.3100503496003563,0.0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.02092286184210526,0.0,On,0.07308297561278175,0,On,0.06223434794873964,0,On,0.3717759522777201,0.27883196420829,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7875.699968888889,Off,0.0,18.33333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1684.8658177777777,Off,0.0,0.0,40.10409414223614,51.666666666666686,46.10666666666668,0.0,51.68223456888392,0.0,0.0,0.0,40.10409414223614,50.61502308436988,51.68223456888392,50.081417342112864,12.43753247303448,16.186193916198636,0.0,-1.7140377743565496,2.8,9.236100170605994,-457.2907623183172,1006.173176535241,-1216.3267839003956,-0.0,-0.0,807.6147917668837,0.0,4.0,0.06972291022369499,0.0,0.0,0.9179855856097152,263.9984568888889,-48.578770184805315,0.2881114533572131,8.010484627977888,0.0032179464073988882,21.562706574937614,1.2377788533541418,0.20019094985423508,1177.6799496641647,-171.50677312892367
2025-01-01 00:06:00,0.5896406515374353,0.3158836829336897,0.0,0.009827344192290588,0.005264728048894828,0.0,0.09400583745488701,0.0,0.4756348140825482,0.0,0.020000000000000004,0.0,0.0,0.3100503496003563,0.0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.02092286184210526,0.0,On,0.07308297561278175,0,On,0.06223434794873964,0,On,0.3717759522777201,0.27883196420829,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7875.699968888889,Off,0.0,18.33333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1684.8658177777777,Off,0.0,0.0,40.15882014711597,51.666666666666686,46.10666666666668,0.0,51.67844113829467,0.0,0.0,0.0,40.15882014711597,50.61164612019503,51.67844113829467,50.07824861114523,12.43753247303448,16.135766370953135,-0.030900295713550463,-1.6825656557920037,2.8,9.236100170605994,-449.2927016902664,996.0051438558469,-1209.9311417258052,-0.0,-0.0,807.6147917668837,0.0,4.0,0.06961855815397741,0.0,0.0,0.9166116656812163,263.9984568888889,-46.97635173134494,0.2890494506511883,7.986532218791604,0.0032180502566818204,21.82582570317542,1.2379945422592191,0.19991969549486613,1167.8844955041045,-171.87935164825768
2025-01-01 00:07:00,0.5896406515374353,0.3158836829336897,0.0,0.009827344192290588,0.005264728048894828,0.0,0.09400583745488701,0.0,0.4756348140825482,0.0,0.020000000000000004,0.0,0.0,0.3100503496003563,0.0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.02092286184210526,0.0,On,0.07308297561278175,0,On,0.06223434794873964,0,On,0.3717759522777201,0.27883196420829,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7875.699968888889,Off,0.0,18.33333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1684.8658177777777,Off,0.0,0.0,40.211962392393126,51.666666666666686,46.10666666666668,0.0,51.67464282511967,0.0,0.0,0.0,40.211962392393126,50.60826454781842,51.67464282511967,50.0750754091678,12.43753247303448,16.086695397455237,-0.07997126921144826,-1.651719620764659,2.8,9.236100170605994,-441.36599270773195,986.2358925198556,-1203.7200855795902,-0.0,-0.0,807.6147917668837,0.0,4.0,0.06951697675116113,0.0,0.0,0.915274224899525,263.9984568888889,-45.260698895025484,0.28996586138624064,7.963300816422218,0.0032181553548727326,22.081139537870605,1.2382044980145077,0.19965347966453964,1158.303421799791,-172.06752927993546
2025-01-01 00:08:00,0.5896406515374353,0.3158836829336897,0.0,0.009827344192290588,0.005264728048894828,0.0,0.09400583745488701,0.0,0.4756348140825482,0.0,0.020000000000000004,0.0,0.0,0.3100503496003563,0.0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.02092286184210526,0.0,On,0.07308297561278175,0,On,0.06223434794873964,0,On,0.3717759522777201,0.27883196420829,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7875.699968888889,Off,0.0,18.33333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1684.8658177777777,Off,0.0,0.0,40.26357864239903,51.666666666666686,46.10666666666668,0.0,51.670839772594604,0.0,0.0,0.0,40.26357864239903,50.60487850060046,51.670839772594604,50.07189786460339,12.43753247303448,16.03893148283177,-0.12773518383491478,-1.621446507000284,2.8,9.236100170605994,-433.84283279732415,976.8352366119539,-1197.6863503226382,-0.0,-0.0,807.6147917668837,0.0,4.0,0.06941806658251012,0.0,0.0,0.9139719541136309,263.9984568888889,-43.771274241569685,0.2908613489254903,7.94022239885364,0.0032182616644503667,22.32892750735497,1.2384089268063918,0.19939186282135754,1148.919122267183,-172.08388565522904
2025-01-01 00:09:00,0.5896406515374353,0.3158836829336897,0.0,0.009827344192290588,0.005264728048894828,0.0,0.09400583745488701,0.0,0.4756348140825482,0.0,0.020000000000000004,0.0,0.0,0.3100503496003563,0.0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.02092286184210526,0.0,On,0.07308297561278175,0,On,0.06223434794873964,0,On,0.3717759522777201,0.27883196420829,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7875.699968888889,Off,0.0,18.33333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1684.8658177777777,Off,0.0,0.0,40.31373354232474,51.666666666666686,46.10666666666668,0.0,51.66703211873098,0.0,0.0,0.0,40.31373354232474,50.601488107037554,51.66703211873098,50.06871610119084,12.43753247303448,15.992419195597021,-0.17424747106966443,-1.5916978412288871,2.8,9.236100170605994,-426.47532521661617,967.7017228576549,-1191.8219994884794,-0.0,-0.0,807.6147917668837,0.0,4.0,0.06932171571485746,0.0,0.0,0.9127033795893839,263.9984568888889,-42.26811749502055,0.2917367047473542,7.9183524440536734,0.003218369149256561,22.569503052982675,1.23860806060398,0.1991344433745334,1139.7155885236778,-172.01386566602284
