Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,2.504101083873439,0.3068367223645355,0.0,2.5041010838734397,0.3068367223645355,0.0,0.07564291018184699,0.0,0.43953318146937026,1.9689249922222223,0.020000000000000004,0.0,0.0,0.30100338903120216,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.020922861842105265,0.0,0.054720048339741735,0.0,0.038195329427767245,0.0,0.35971333818551454,0.2697850036391358,1968.9249922222223,16.666666666666686,0.25,0.0,1.9689249922222223,0.0,0.25,1968.9249922222223,7875.699968888889,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1684.8658177777777,0.0,0.0,39.82242104903164,51.66666666666668,46.10666666666668,0.0,51.58978209829076,0.0,0.0,0.0,39.82242104903164,50.53271408941327,51.58978209829076,50.00418008497452,12.43753247303448,16.345599900709608,-0.04848189195748113,-1.0754409207595654,2.8,9.236100170605994,1428.9531694331713,832.6346027281755,-1236.8545194475712,0.0,0.0,753.9946148671202,0.0,4.0,0.07005185613762818,0.0,0.0,0.9223165523818575,263.9984568888889,-57.11191820859996,0.2854522202795342,8.088355275144862,0.003220348557831618,19.871914044824067,1.2370367669464246,0.19457528905339178,984.8725221793273,-152.2379194511519
2025-01-01 01:00:00,2.7095500287989576,0.2970093021605797,0.0,2.7095500287989576,0.2970093021605797,0.0,0.05571076827064909,0.0,0.40239093600979015,2.2314483245185186,0.020000000000000004,0.0,0.0,0.29117596882724633,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.019353647203947364,0.0,0.03635712106670172,0.0,0.014156310906794855,0.0,0.347650724093309,0.26073804306998166,2231.4483245185183,16.666666666666686,0.2833333333333333,0.0,2.2314483245185186,0.0,0.2833333333333333,2231.4483245185183,7875.699968888889,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1684.8658177777777,0.0,0.0,39.597595861634574,51.66666666666668,46.10666666666668,0.0,51.36464646744036,0.0,0.0,0.0,39.597595861634574,50.33220144913919,51.36464646744036,49.815978939988604,12.43753247303448,16.33740954379552,-0.06976455816901637,0.08403090967115719,2.5,9.236100170605994,1708.2233586938746,380.9983604291545,-1164.3081547623697,0.0,0.0,697.7646104827965,0.0,4.0,0.06460390017173691,0.0,0.0,0.8505876897787438,263.9984568888889,-56.68142154507052,0.2862267404857043,8.092647949426228,0.0032270719552825113,36.09123340765131,1.237127179787798,0.14945759799671168,493.40263037499324,-112.40426994583876
2025-01-01 02:00:00,3.2335560805451484,0.2962288425257781,0.0,3.2335560805451484,0.2962288425257781,0.0,0.05571076827064909,0.0,0.40135032316338787,2.7564949891111112,0.020000000000000004,0.0,0.0,0.2903955091924447,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.019353647203947364,0.0,0.03635712106670172,0.0,0.014156310906794855,0.0,0.347650724093309,0.26073804306998166,2756.494989111111,16.666666666666686,0.35,0.0,2.7564949891111112,0.0,0.35,2756.494989111111,7875.699968888889,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1684.8658177777777,0.0,0.0,39.34241248725479,51.66666666666668,46.10666666666668,0.0,51.14100660469751,0.0,0.0,0.0,39.34241248725479,50.13286731632885,51.14100660469751,49.628797672144515,12.43753247303448,16.356501268126646,-0.05497679251885937,0.4429552283994577,1.6500000000000001,9.236100170605994,2242.9802220694196,57.35158693134073,-1156.1413348779388,0.0,0.0,696.7239976363942,0.0,4.0,0.06002123647583179,0.0,0.0,0.7902514358409647,263.9984568888889,-54.09742980014664,0.2871365848165778,8.118656837722021,0.0032414407711040477,58.33856235990476,1.2370346585305227,0.09468656083358896,161.49851465395457,-104.14692772261382
2025-01-01 03:00:00,4.281562653791825,0.2954483828909764,0.0,4.281562653791825,0.2954483828909764,0.0,0.05466462517854383,0.0,0.4003097103169857,3.8065883182962965,0.020000000000000004,0.0,0.0,0.28961504955764306,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.018307504111842104,0.0,0.03635712106670172,0.0,0.014156310906794855,0.0,0.347650724093309,0.26073804306998166,3806.588318296296,17.83333333333337,0.48333333333333334,0.0,3.8065883182962965,0.0,0.48333333333333334,3806.588318296296,7875.699968888889,0.0,18.83333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1684.8658177777777,0.0,0.0,37.74765516528842,51.66666666666668,46.10666666666668,0.0,50.922225593149406,0.0,0.0,0.0,37.74765516528842,49.937847216827585,50.922225593149406,49.44565802866668,12.43753247303448,17.53124753278719,-0.053615634731395724,0.43231677437593385,1.6500000000000001,9.236100170605994,3058.243332921859,88.2532787464338,-1362.7075640460475,0.0,0.0,694.6372416978868,0.0,4.0,0.06561284431629745,0.0,0.0,0.8638716473533825,263.9984568888889,-80.27466302627676,0.267692302483008,8.688343064744563,0.0032557868435154616,17.002090175015898,1.2320247939724485,0.11283537535378545,202.2476995447729,-113.9944207983391
2025-01-01 04:00:00,4.0179987086491264,0.29466792325617475,0.0,4.0179987086491264,0.29466792325617475,0.0,0.05466462517854383,0.0,0.39926909747058353,3.5440649860000004,0.020000000000000004,0.0,0.0,0.2888345899228414,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.018307504111842104,0.0,0.03635712106670172,0.0,0.014156310906794855,0.0,0.347650724093309,0.26073804306998166,3544.064986,17.83333333333337,0.45,0.0,3.5440649860000004,0.0,0.45,3544.064986,7875.699968888889,0.0,18.83333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1684.8658177777777,0.0,0.0,37.56115042045276,51.66666666666668,46.10666666666668,0.0,50.70884941989342,0.0,0.0,0.0,37.56115042045276,49.747655313777756,50.70884941989342,49.26705826071993,12.43753247303448,17.50049576973532,-0.057851004420723544,0.559428033646025,0.55,9.236100170605994,2677.6640998564258,-44.10821687983795,-1503.2826831225925,0.0,0.0,693.5966288514846,0.0,4.0,0.06748946269326435,0.0,0.0,0.8885795749803115,263.9984568888889,-56.71483187246641,0.2681766472005611,8.671676675149298,0.0032569774817835444,43.28859167953216,1.231575946782843,0.10925764618670633,70.44601463977439,-114.55423151961233
2025-01-01 05:00:00,3.101259331796301,0.29466792325617475,0.0,3.101259331796301,0.29466792325617475,0.0,0.05675691136275434,0.0,0.39926909747058353,2.625233322962963,0.020000000000000004,0.0,0.0,0.2888345899228414,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.02039979029605263,0.0,0.03635712106670172,0.0,0.014156310906794855,0.0,0.347650724093309,0.26073804306998166,2625.233322962963,17.83333333333337,0.3333333333333333,0.0,2.625233322962963,0.0,0.3333333333333333,2625.233322962963,7875.699968888889,0.0,18.83333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1684.8658177777777,0.0,0.0,37.337144961320526,51.66666666666668,46.10666666666668,0.0,50.496886037830095,0.0,0.0,0.0,37.337144961320526,49.55857715238346,50.496886037830095,49.089422709660134,12.43753247303448,17.503099421685928,-0.0653731877109965,0.037092330017325655,-0.25000000000000006,9.236100170605994,1698.6041985683214,-143.9463553991141,-1574.639690395148,0.0,0.0,695.6889150356951,0.0,4.0,0.0673524771033989,0.0,0.0,0.8867759956900999,263.9984568888889,-47.67834903518904,0.2698208138344935,8.69443127503153,0.0032791539967826576,50.91615007852124,1.230930476497058,0.08576872536874433,-7.435766259000063,-136.51058914011406
2025-01-01 06:00:00,3.762264245960109,0.2962288425257781,0.0,3.7622642459601088,0.2962288425257781,0.0,0.05937226909301751,0.0,0.40135032316338787,3.281541653703704,0.020000000000000004,0.0,0.0,0.2903955091924447,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.02301514802631579,0.0,0.03635712106670172,0.0,0.014156310906794855,0.0,0.347650724093309,0.26073804306998166,3281.5416537037036,17.83333333333337,0.4166666666666667,0.0,3.281541653703704,0.0,0.4166666666666667,3281.5416537037036,7875.699968888889,0.0,18.83333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1684.8658177777777,0.0,0.0,37.044001532477715,51.66666666666668,46.10666666666668,0.0,50.28630331285091,0.0,0.0,0.0,37.044001532477715,49.370585404222446,50.28630331285091,48.91272644990821,12.43753247303448,17.566222179457228,-0.0470208782330225,-0.27527447759824925,0.3,9.236100170605994,2371.396404194772,-54.26407597146155,-1528.6309358237581,0.0,0.0,667.3856913476516,0.0,3.5,0.06736588717384699,0.0,0.0,0.8869525553221329,230.99864977777776,-48.9000050328254,0.2689142484748696,8.726292148445697,0.0032812503299264844,-18.990569706295204,1.2306615719424043,0.09632681212330249,76.4002371999079,-130.66431317136946
2025-01-01 07:00:00,4.1565612554591995,0.29778976179538136,0.0,4.1565612554591995,0.2977897617953813,0.0,0.05780305445485962,0.0,0.4034315488561924,3.6753266521481485,0.020000000000000004,0.0,0.0,0.291956428462048,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.02144593338815789,0.0,0.03635712106670172,0.0,0.014156310906794855,0.0,0.347650724093309,0.26073804306998166,3675.3266521481482,17.83333333333337,0.4666666666666667,0.0,3.6753266521481485,0.0,0.4666666666666667,3675.3266521481482,7875.699968888889,0.0,18.83333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1684.8658177777777,0.0,0.0,36.8981608429878,51.66666666666668,46.10666666666668,0.0,50.077152796761496,0.0,0.0,0.0,36.8981608429878,49.18373068105381,50.077152796761496,48.73701962319997,12.43753247303448,17.503890909874023,-0.06058021223049774,-0.5332478759870418,-0.55,9.236100170605994,2620.0044217125283,-136.0000268956431,-1647.0412783488266,0.0,0.0,634.897895291187,2.88406640262764,3.0,0.06914997456554353,0.0,0.0,0.9104422017495545,197.99884266666666,-43.178847377980645,0.26940401039092526,8.689217674457405,0.0032742673121300718,-8.506855615106309,1.2309306889523264,0.0947216288368651,-6.59731980056621,-129.40270709507686
2025-01-01 08:00:00,3.42951709469745,0.3122566489578778,0.0,3.4295170946974496,0.31225664895787775,0.0,0.08933506688835116,0.0,0.43242537254983937,2.8877566552592593,0.020000000000000004,0.0,0.0,0.30642331562454445,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.01621521792763158,0.0,0.07311984896071959,0.0,0.023860951717113336,0.0,0.36589929413023536,0.2744244705976764,2887.7566552592593,17.83333333333337,0.36666666666666664,0.0,2.8877566552592593,0.0,0.36666666666666664,2887.7566552592593,7875.699968888889,0.0,18.83333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1684.8658177777777,0.0,0.0,36.67217353324272,51.66666666666668,46.10666666666668,0.0,49.86944060084448,0.0,0.0,0.0,36.67217353324272,48.998021244338126,49.86944060084448,48.56231156608496,12.43753247303448,17.511599153327285,-0.05765658132633007,-0.9497409529201694,-1.4,9.236100170605994,1757.3711916501832,-192.54502015444027,-1793.9587230015052,0.0,0.0,661.1465244046296,191.20721482732745,2.5,0.07174774313963118,0.0,0.0,0.9446449350851452,164.99903555555557,2.426734987799537,0.2696925974847157,8.700666786288235,0.003277845423204703,26.105331471638213,1.2314736676727804,0.10125216186919787,-61.18522409954944,-131.3597960548908
2025-01-01 09:00:00,3.6241860589761674,0.298570221430183,0.0,3.624186058976168,0.298570221430183,0.0,0.049433909718017505,0.0,0.40447216170259453,3.150279987555556,0.020000000000000004,0.0,0.0,0.29273688809684967,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.013076788651315788,0.0,0.03635712106670172,0.0,0.014156310906794855,0.0,0.347650724093309,0.26073804306998166,3150.2799875555556,17.83333333333337,0.4,0.0,3.150279987555556,0.0,0.4,3150.2799875555556,7875.699968888889,0.0,18.83333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1684.8658177777777,0.0,0.0,36.36131285286749,51.66666666666668,46.10666666666668,0.0,49.66309346638731,0.0,0.0,0.0,36.36131285286749,48.8133913913856,49.66309346638731,48.38854035388476,12.43753247303448,17.593343417454868,-0.0458438864567744,-1.0589443040103241,-0.85,9.236100170605994,2063.726189384181,-53.93235675848494,-1722.5922468980593,0.0,0.0,561.569749178525,484.1652153200068,2.0,0.07068769577249473,0.0,0.0,0.9306881424043358,131.99922844444444,74.46869954815938,0.2694326609489121,8.75666523670721,0.003290020427051879,72.76720412067488,1.2317362279340949,0.10624695789850552,32.42764634259149,-86.36000310107643
