Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 03:05:00,0.2159122258232033,0.07495151354317545,0.0,0.003598537097053388,0.0012491918923862575,0.0,0.011035270383139048,0.20487695544006426,0.0,0.0,0.0,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,108.42451831394176,51.666666666666686,46.10666666666668,0.0,52.915239598024776,0.0,0.0,0.0,169.413309865534,52.92065407768497,52.923361317515074,52.915239598024776,12.43753247303448,16.513156582141526,0.0,2.0922535252052574,1.1,9.236100170605994,-944.3857558911593,-259.1515863128004,-979.8447730311931,-0.0,-0.0,174.4606316371017,0.0,1.0,0.048490443345271396,0.0,0,0.6275168816465536,65.99961422222222,-139.00161449706783,0.24143012574540296,7.614104560621475,0.0027512774590924896,11.7906933361228,1.2367297452972639,0.07517830960580923,-97.7968219011652,-161.35476441163524
2025-01-01 03:06:00,0.2159122258232033,0.07495151354317545,0.0,0.003598537097053388,0.0012491918923862575,0.0,0.011035270383139048,0.20487695544006426,0.0,0.0,0.0,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,108.63580563631659,51.666666666666686,46.10666666666668,0.0,52.891356719691274,0.0,0.0,0.0,169.74344630674466,52.89812969364231,52.90151618061783,52.891356719691274,12.43753247303448,16.41964399131723,0.0,2.0863791410057813,1.1,9.236100170605994,-931.1082885189642,-258.67864915294047,-970.3260455853007,-0.0,-0.0,174.4606316371017,0.0,1.0,0.048312496633524375,0.0,0,0.6252140657110578,65.99961422222222,-135.2428745707652,0.24287673569367538,7.568841386234211,0.00275133332112442,11.932116378769173,1.237129088693716,0.07510011291045313,-97.11671962599908,-161.5619295269414
2025-01-01 03:07:00,0.2159122258232033,0.07495151354317545,0.0,0.003598537097053388,0.0012491918923862575,0.0,0.011035270383139048,0.20487695544006426,0.0,0.0,0.0,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,108.8387341558088,51.666666666666686,46.10666666666668,0.0,52.867428233267546,0.0,0.0,0.0,170.06052211845125,52.87556141623617,52.879628007720484,52.867428233267546,12.43753247303448,16.328894216423233,0.0,2.080528100118911,1.1,9.236100170605994,-918.3137488302693,-258.2010392984329,-961.1239563078497,-0.0,-0.0,174.4606316371017,0.0,1.0,0.04813949137923044,0.0,0,0.6229751973858089,65.99961422222222,-131.65042415952138,0.2442901121277054,7.5250570516293696,0.0027513898349429957,12.069333993848652,1.2375168785124206,0.07502214592857623,-96.44041303806674,-161.7606262603661
2025-01-01 03:08:00,0.2159122258232033,0.07495151354317545,0.0,0.003598537097053388,0.0012491918923862575,0.0,0.011035270383139048,0.20487695544006426,0.0,0.0,0.0,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,109.03371275076823,51.666666666666686,46.10666666666668,0.0,52.843455981438396,0.0,0.0,0.0,170.36517617307535,52.852950981945426,52.85769848219895,52.843455981438396,12.43753247303448,16.240771701933493,0.0,2.0747036040112126,1.1,9.236100170605994,-905.9908221216201,-257.7192043914922,-952.2217177428494,-0.0,-0.0,174.4606316371017,0.0,1.0,0.047971194910650036,0.0,0,0.6207972656559684,65.99961422222222,-128.22973601587248,0.24567160674530333,7.482678667331385,0.00275144698074943,12.202543948628914,1.2378936726422927,0.07494445210410174,-95.7682597638176,-161.95094462767463
2025-01-01 03:09:00,0.2159122258232033,0.07495151354317545,0.0,0.003598537097053388,0.0012491918923862575,0.0,0.011035270383139048,0.20487695544006426,0.0,0.0,0.0,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,109.22111100479412,51.666666666666686,46.10666666666668,0.0,52.8194417167366,0.0,0.0,0.0,170.65798594499083,52.83030004230754,52.835729205093024,52.8194417167366,12.43753247303448,16.155154001744943,-0.0115126649217423,2.068908610469963,1.1,9.236100170605994,-894.1243624157526,-257.2335721776916,-943.6041419268527,-0.0,-0.0,174.4606316371017,0.0,1.0,0.047807397355609495,0.0,0,0.6186775545568454,65.99961422222222,-124.98085212600157,0.24702243117851505,7.441038491750081,0.0027515047396913083,12.331924692110555,1.2382599748676877,0.0748670718030711,-95.10058702305984,-162.13298515463174
2025-01-01 03:10:00,0.2159122258232033,0.07495151354317545,0.0,0.003598537097053388,0.0012491918923862575,0.0,0.011035270383139048,0.20487695544006426,0.0,0.0,0.0,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,109.40126737601862,51.666666666666686,46.10666666666668,0.0,52.795387110203386,0.0,0.0,0.0,170.9394802750291,52.807610172081745,52.81372170302093,52.795387110203386,12.43753247303448,16.071929044391833,-0.09473762227485238,2.0631458419964894,1.1,9.236100170605994,-882.6971351630323,-256.74455268288733,-935.257330268426,-0.0,-0.0,174.4606316371017,0.0,1.0,0.04764790669126183,0.0,0,0.6166135791126418,65.99961422222222,-121.90043653170797,0.24834369185578514,7.400683492135625,0.0027515630937704327,12.4576395365727,1.2386162463221826,0.0747900424083315,-94.4376928391993,-162.30685984368802
2025-01-01 03:11:00,0.2159122258232033,0.07495151354317545,0.0,0.003598537097053388,0.0012491918923862575,0.0,0.011035270383139048,0.20487695544006426,0.0,0.0,0.0,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,109.57449493124736,51.666666666666686,46.10666666666668,0.0,52.77129375824887,0.0,0.0,0.0,171.210148330074,52.784882875715105,52.791677434448225,52.77129375824887,12.43753247303448,15.99099321392767,-0.1756734527390158,2.0574177944958754,1.1,9.236100170605994,-871.6909866707346,-256.25253687137615,-927.1684528697514,-0.0,-0.0,174.4606316371017,0.0,1.0,0.047492545293177174,0.0,0,0.6146030406780857,65.99961422222222,-118.98316543808494,0.24963641381556903,7.361557918122326,0.0027516220257703203,12.579839574380408,1.238962913504152,0.07471339841876463,-93.77984727449488,-162.47268959688125
2025-01-01 03:12:00,0.2159122258232033,0.07495151354317545,0.0,0.003598537097053388,0.0012491918923862575,0.0,0.011035270383139048,0.20487695544006426,0.0,0.0,0.0,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,109.74108545026793,51.666666666666686,46.10666666666668,0.0,52.7471631882489,0.0,0.0,0.0,171.47044601604364,52.7621195926174,52.76959779480166,52.7471631882489,12.43753247303448,15.912249977100121,-0.2544166895665647,2.051726746348271,1.1,9.236100170605994,-861.0875783960262,-255.7578956099855,-919.325587897617,-0.0,-0.0,174.4606316371017,0.0,1.0,0.04734114748784685,0.0,0,0.6126437952652826,65.99961422222222,-116.22262213551099,0.2509015571393671,7.323609854662951,0.0027516815191974534,12.698665748119062,1.2393003739907216,0.0746371715542745,-93.12729369913875,-162.63060191084676
2025-01-01 03:13:00,0.37456607197704944,0.07495151354317545,0.4373074633699812,0.006242767866284157,0.0012491918923862575,0.00728845772283302,0.011035270383139048,0.20487695544006426,0.15865384615384615,0.0,0.4373074633699812,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,On,10681.37209059829,16.666666666666686,0.8210470437277401,0.0,12.81621841870219,0.15865384615384615,1,10522.718244444444,10522.718244444444,Off,0.0,0,109.90131242801084,51.666666666666686,46.10666666666668,0.0,52.72299686323744,0.0,0.0,0.0,171.72080066876694,52.73932170158336,52.74748412075632,52.72299686323744,12.43753247303448,15.835608879782045,-0.3310577868846405,2.0460747677288245,1.1,9.236100170605994,9830.503250830852,-255.26097961106126,-911.7176017312954,-0.0,-0.0,174.4606316371017,0.0,1.0,0.04719355778224562,0.0,0,0.610733830632405,65.99961422222222,-113.61186967324407,0.25214002842779415,7.286198463305505,0.002751741558232321,12.814250349229802,1.239629000597375,0.07456139086482658,-92.48025007798061,-162.78072953308066
2025-01-01 03:14:00,0.37456607197704944,0.07495151354317545,0.4373074633699812,0.006242767866284157,0.0012491918923862575,0.00728845772283302,0.011035270383139048,0.20487695544006426,0.15865384615384615,0.0,0.4373074633699812,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,On,10681.37209059829,16.666666666666686,0.8210470437277401,0.0,12.81621841870219,0.15865384615384615,1,10522.718244444444,10522.718244444444,Off,0.0,0,109.25725276816367,51.666666666666686,46.10666666666668,0.0,52.698796185937525,0.0,0.0,0.0,170.71445745025574,52.716490524591144,52.72533769391796,52.698796185937525,12.43753247303448,16.029001903919603,-0.1376647627470824,2.0404637371041483,1.1,9.236100170605994,9802.945883156206,-254.76219510645058,-930.9636269659434,-0.0,-0.0,174.4606316371017,0.0,1.0,0.04756553708459471,0.0,0,0.615547630543144,65.99961422222222,-121.9232121132431,0.24904711636128637,7.380148624407079,0.0027518021276875778,12.49081199588926,1.2387999338432802,0.07448608293662572,-91.83891106542724,-162.92328404102332
2025-01-01 03:15:00,0.37456607197704944,0.07495151354317545,0.4373074633699812,0.006242767866284157,0.0012491918923862575,0.00728845772283302,0.011035270383139048,0.20487695544006426,0.15865384615384615,0.0,0.4373074633699812,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,On,10681.37209059829,16.666666666666686,0.8210470437277401,0.0,12.81621841870219,0.15865384615384615,1,10522.718244444444,10522.718244444444,Off,0.0,0,108.63167543066088,51.666666666666686,46.10666666666668,0.0,52.6747383466477,0.0,0.0,0.0,169.7369928604076,52.693793146183886,52.70332054595198,52.6747383466477,12.43753247303448,16.216322912201374,0.0,2.0348954257454364,1.1,9.236100170605994,9776.883516134185,-254.26227164785956,-949.7577210245623,-0.0,-0.0,174.4606316371017,0.0,1.0,0.04792444997537193,0.0,0,0.6201923374681682,65.99961422222222,-129.19148507664494,0.24609190963209493,7.471632685980955,0.002751861207851186,12.178500534644087,1.2379979537663723,0.07441127301393265,-91.2034578367777,-163.05881381108185
2025-01-01 03:16:00,0.37456607197704944,0.07495151354317545,0.4373074633699812,0.006242767866284157,0.0012491918923862575,0.00728845772283302,0.011035270383139048,0.20487695544006426,0.15865384615384615,0.0,0.4373074633699812,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,On,10681.37209059829,16.666666666666686,0.8210470437277401,0.0,12.81621841870219,0.15865384615384615,1,10522.718244444444,10522.718244444444,Off,0.0,0,108.02344122025443,51.666666666666686,46.10666666666668,0.0,52.6508192673386,0.0,0.0,0.0,168.78662690664754,52.671225726797125,52.681428956526396,52.6508192673386,12.43753247303448,16.39795058260638,0.0,2.029371568902055,1.1,9.236100170605994,9751.414039504434,-253.76206367071967,-968.1231442225579,-0.0,-0.0,174.4606316371017,0.0,1.0,0.048271168732117856,0.0,0,0.6246792395880844,65.99961422222222,-136.29553850840023,0.24326410460587142,7.559080255969213,0.0027519188481314487,11.876583533270335,1.2372213392340115,0.0743369859482702,-90.5740663085062,-163.18799736221348
2025-01-01 03:17:00,0.37456607197704944,0.07495151354317545,0.4373074633699812,0.006242767866284157,0.0012491918923862575,0.00728845772283302,0.011035270383139048,0.20487695544006426,0.15865384615384615,0.0,0.4373074633699812,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,On,10681.37209059829,16.666666666666686,0.8210470437277401,0.0,12.81621841870219,0.15865384615384615,1,10522.718244444444,10522.718244444444,Off,0.0,0,107.43163889917057,51.666666666666686,46.10666666666668,0.0,52.627035121117906,0.0,0.0,0.0,167.861935779954,52.64878466352572,52.65965943472963,52.627035121117906,12.43753247303448,16.574187285499615,0.0,2.023893863247441,1.1,9.236100170605994,9726.642434434993,-253.26235071630845,-986.0770775422789,-0.0,-0.0,174.4606316371017,0.0,1.0,0.048606402565553056,0.0,0,0.6290175148288734,65.99961422222222,-143.11321025812128,0.2405550995871944,7.6444992409126,0.002751975094736828,11.584465715932595,1.236468706282546,0.07426324616033778,-89.95090690126472,-163.31144381504373
2025-01-01 03:18:00,0.37456607197704944,0.07495151354317545,0.4373074633699812,0.006242767866284157,0.0012491918923862575,0.00728845772283302,0.011035270383139048,0.20487695544006426,0.15865384615384615,0.0,0.4373074633699812,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,On,10681.37209059829,16.666666666666686,0.8210470437277401,0.0,12.81621841870219,0.15865384615384615,1,10522.718244444444,10522.718244444444,Off,0.0,0,106.85546424573266,51.666666666666686,46.10666666666668,0.0,52.603382281999885,0.0,0.0,0.0,166.96166288395727,52.62646654276736,52.638008673151106,52.603382281999885,12.43753247303448,16.745299646462197,0.0,2.018463966330626,1.1,9.236100170605994,9702.56982473263,-252.76383987070506,-1003.6344131436323,-0.0,-0.0,174.4606316371017,0.0,1.0,0.048930778314410825,0.0,0,0.6332152751371393,65.99961422222222,-149.62848435912915,0.2379572667759149,7.726840711371956,0.0027520299912891766,11.301620844698007,1.2357388326054894,0.07419007762869949,-89.33414453369497,-163.4296953370101
2025-01-01 03:19:00,0.2159122258232033,0.07495151354317545,0.0,0.003598537097053388,0.0012491918923862575,0.0,0.011035270383139048,0.20487695544006426,0.0,0.0,0.0,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,106.29419825568856,51.666666666666686,46.10666666666668,0.0,52.57985730132096,0.0,0.0,0.0,166.08468477451336,52.60426811799079,52.61647352632571,52.57985730132096,12.43753247303448,16.911525843750233,0.0,2.0130834961906876,1.1,9.236100170605994,-1002.1805080093784,-252.26720640409354,-1020.8083012304214,-0.0,-0.0,174.4606316371017,0.0,1.0,0.04924485646110301,0.0,0,0.6372797737395185,65.99961422222222,-155.83283841605865,0.2354637774297291,7.806871870110582,0.0027520835791264467,11.027578256439568,1.2350306250892897,0.07411750388057316,-88.72393863563673,-163.54326776845681
2025-01-01 03:20:00,0.2159122258232033,0.07495151354317545,0.0,0.003598537097053388,0.0012491918923862575,0.0,0.011035270383139048,0.20487695544006426,0.0,0.0,0.0,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,106.54536786313463,51.666666666666686,46.10666666666668,0.0,52.55645688895873,0.0,0.0,0.0,166.47713728614787,52.58218629203252,52.59505099356942,52.55645688895873,12.43753247303448,16.805065142167557,0.0,2.007754021656665,1.1,9.236100170605994,-986.2562631562942,-251.77302598816618,-1009.7958109142484,-0.0,-0.0,174.4606316371017,0.0,1.0,0.04904381975516891,0.0,0,0.6346781492110316,65.99961422222222,-150.9210838791476,0.23706478058077746,7.755921998626233,0.00275213589754556,11.18941542469313,1.2354840433299168,0.07404554785671895,-88.12044210806376,-163.65258388010244
2025-01-01 03:21:00,0.2159122258232033,0.07495151354317545,0.0,0.003598537097053388,0.0012491918923862575,0.0,0.011035270383139048,0.20487695544006426,0.0,0.0,0.0,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,106.78575511262376,51.666666666666686,46.10666666666668,0.0,52.53300205456995,0.0,0.0,0.0,166.85274236347462,52.560052287463854,52.57357740391082,52.53300205456995,12.43753247303448,16.702172748889172,0.0,2.002476984529978,1.1,9.236100170605994,-971.6251272211946,-251.28150105842082,-999.1976656322221,-0.0,-0.0,174.4606316371017,0.0,1.0,0.04884912553455971,0.0,0,0.632158603053836,65.99961422222222,-146.88809322607403,0.23862395468153177,7.706255096737097,0.002752188964290398,11.34583616954064,1.2359225787245536,0.07397423085450366,-87.52379259732038,-163.75770846110044
2025-01-01 03:22:00,0.2159122258232033,0.07495151354317545,0.0,0.003598537097053388,0.0012491918923862575,0.0,0.011035270383139048,0.20487695544006426,0.0,0.0,0.0,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,107.0161813074948,51.666666666666686,46.10666666666668,0.0,52.5094951751301,0.0,0.0,0.0,167.21278329296064,52.53786834423916,52.55205492879369,52.5094951751301,12.43753247303448,16.602575126602325,0.0,1.997253635802088,1.1,9.236100170605994,-957.3777923499174,-250.79265738596538,-988.9813320304348,-0.0,-0.0,174.4606316371017,0.0,1.0,0.048660292409431656,0.0,0,0.6297149055815693,65.99961422222222,-142.85709195658436,0.2401443794772241,7.658347789179572,0.0027522427537811952,11.497250059790268,1.2363473663929572,0.0739035716548595,-86.93410543194634,-163.85855195401905
2025-01-01 03:23:00,0.2159122258232033,0.07495151354317545,0.0,0.003598537097053388,0.0012491918923862575,0.0,0.011035270383139048,0.20487695544006426,0.0,0.0,0.0,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,107.2372627515063,51.666666666666686,46.10666666666668,0.0,52.4859384465814,0.0,0.0,0.0,167.5582230492286,52.51563653169312,52.53048557424899,52.4859384465814,12.43753247303448,16.506067402898864,0.0,1.9920850459991764,1.1,9.236100170605994,-943.6164806139084,-250.30654585006752,-979.121863684081,-0.0,-0.0,174.4606316371017,0.0,1.0,0.04847696475091537,0.0,0,0.6273424545859667,65.99961422222222,-138.95524856692907,0.24162821764783987,7.612089547732703,0.0027522972423825397,11.643960089271644,1.2367592524293554,0.07383358664862254,-86.3514749716771,-163.95507087839042
2025-01-01 03:24:00,0.2159122258232033,0.07495151354317545,0.0,0.003598537097053388,0.0012491918923862575,0.0,0.011035270383139048,0.20487695544006426,0.0,0.0,0.0,0.0,0.07495151354317545,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.007964039571735538,0,On,0.0023289497741462765,0,On,0.06912220190437812,0.05184165142828358,On,0.010643699311660872,0,On,0.047920421173565916,0,On,0.04404853378979057,0,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,107.44952793845846,51.666666666666686,46.10666666666668,0.0,52.46233392900278,0.0,0.0,0.0,167.88988740384133,52.49335879112798,52.508871222190585,52.46233392900278,12.43753247303448,16.41247406233177,0.0,1.9869721136176535,1.1,9.236100170605994,-930.341682280424,-249.82324211513014,-969.5977399925175,-0.0,-0.0,174.4606316371017,0.0,1.0,0.048298839240779406,0.0,0,0.6250373248129447,65.99961422222222,-135.2045739250084,0.24307728179852195,7.566776174745501,0.0027523524079044407,11.786224853751904,1.2371589606561255,0.07376428993799009,-85.77597572757755,-164.0472663875526
