Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,1.7849458281713069,0.2769430439738458,1.025318918918919,0.029749097136188448,0.004615717399564096,0.017088648648648647,0.25062516705918775,0.446986286112119,1.0373343750000001,0.05,0.0,1.025318918918919,0.0,0.26235971064051244,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.027264309210526312,0.0,On,0.009084845970266724,0.0,On,0.21427601187839473,0,On,0.09717333859143562,0,On,0.3147481970381542,0.2360611477786156,On,0,0,Off,On,19028.491271290546,15.000000000000057,0.925,9804.293423709454,30.04913548108108,1.0373343750000001,1,27795.45032,27795.45032,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,16439.823977777778,Off,0.0,0,89.35494900287183,51.666666666666686,46.10666666666668,0.0,48.721584865187104,0.0,0.0,0.0,139.61710781698724,47.7621456850406,48.721584865187104,47.28242609496735,12.43753247303448,14.341534304720565,-0.15846569527949228,0.9163233492121268,2.8,9.236100170605994,17404.557321320972,12067.04173217987,-2523.693476340058,-0.0,-0.0,1005.5771504897472,0.0,5.0,0.1677858785986127,0.0,0,1.2236741957214177,329.99807111111113,-105.81762411926294,0.29406176076829915,6.739912759962919,0.002924360998833731,-40.66889942679046,1.2423125362042549,0.9061390909439998,2224.4306614194024,38.31764705101427
2025-01-01 00:01:00,1.7849458281713069,0.2769430439738458,1.025318918918919,0.029749097136188448,0.004615717399564096,0.017088648648648647,0.25062516705918775,0.446986286112119,1.0373343750000001,0.05,0.0,1.025318918918919,0.0,0.26235971064051244,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.027264309210526312,0.0,On,0.009084845970266724,0.0,On,0.21427601187839473,0,On,0.09717333859143562,0,On,0.3147481970381542,0.2360611477786156,On,0,0,Off,On,19028.491271290546,15.000000000000057,0.925,9804.293423709454,30.04913548108108,1.0373343750000001,1,27795.45032,27795.45032,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,16439.823977777778,Off,0.0,0,88.77044207565352,51.666666666666686,46.10666666666668,0.0,48.70624288329984,0.0,0.0,0.0,138.70381574320862,47.74822356747842,48.70624288329984,47.2692139095677,12.43753247303448,14.546396415186893,0.0,1.661149219042609,2.8,9.236100170605994,17317.95183498039,11185.102477549626,-2584.6703930393114,-0.0,-0.0,1005.5771504897472,0.0,5.0,0.16884292334513398,0.0,0,1.2313832972908967,329.99807111111113,-131.44619376059077,0.2910277146176936,6.862586161575978,0.0029242528990363927,-42.52242821979951,1.2450543663825322,0.9061390909439998,1344.8670157287702,35.94203811140106
2025-01-01 00:02:00,1.7849458281713069,0.2769430439738458,1.025318918918919,0.029749097136188448,0.004615717399564096,0.017088648648648647,0.25062516705918775,0.446986286112119,1.0373343750000001,0.05,0.0,1.025318918918919,0.0,0.26235971064051244,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.027264309210526312,0.0,On,0.009084845970266724,0.0,On,0.21427601187839473,0,On,0.09717333859143562,0,On,0.3147481970381542,0.2360611477786156,On,0,0,Off,On,19028.491271290546,15.000000000000057,0.925,9804.293423709454,30.04913548108108,1.0373343750000001,1,27795.45032,27795.45032,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,16439.823977777778,Off,0.0,0,88.20239560432407,51.666666666666686,46.10666666666668,0.0,48.69099890397533,0.0,0.0,0.0,137.81624313175635,47.73439252012832,48.69099890397533,47.256089328204816,12.43753247303448,14.745187221704812,0.0,2.34135114631827,2.8,9.236100170605994,17233.007955834662,10379.785398880515,-2644.3636631175928,-0.0,-0.0,1005.5771504897472,0.0,5.0,0.16986760665365988,0.0,0,1.2388563846204281,329.99807111111113,-156.69680282804012,0.2873042648386754,6.960493398691424,0.0029241401213791324,-44.31420444580476,1.2441947445362649,0.9061390909439998,541.617677602881,33.87429756817974
2025-01-01 00:03:00,1.7849458281713069,0.2769430439738458,1.025318918918919,0.029749097136188448,0.004615717399564096,0.017088648648648647,0.25062516705918775,0.446986286112119,1.0373343750000001,0.05,0.0,1.025318918918919,0.0,0.26235971064051244,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.027264309210526312,0.0,On,0.009084845970266724,0.0,On,0.21427601187839473,0,On,0.09717333859143562,0,On,0.3147481970381542,0.2360611477786156,On,0,0,Off,On,19028.491271290546,15.000000000000057,0.925,9804.293423709454,30.04913548108108,1.0373343750000001,1,27795.45032,27795.45032,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,16439.823977777778,Off,0.0,0,87.65006203510569,51.666666666666686,46.10666666666668,0.0,48.675850183369796,0.0,0.0,0.0,136.95322192985265,47.720649978337704,48.675850183369796,47.24304987582167,12.43753247303448,14.938184029275268,0.0,2.9626355279725174,2.8,9.236100170605994,17149.803129988377,9644.22705800342,-2702.8089824469894,-0.0,-0.0,1005.5771504897472,0.0,5.0,0.17086140923762336,0.0,0,1.2461042566570648,329.99807111111113,-181.45630934492678,0.28373957050725557,7.055416363730048,0.002924022510384678,-46.04680886518736,1.2433613184767742,0.9061390909439998,-192.05602771945235,31.989662013418744
2025-01-01 00:04:00,1.7849458281713069,0.2769430439738458,1.025318918918919,0.029749097136188448,0.004615717399564096,0.017088648648648647,0.25062516705918775,0.446986286112119,1.0373343750000001,0.05,0.0,1.025318918918919,0.0,0.26235971064051244,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.027264309210526312,0.0,On,0.009084845970266724,0.0,On,0.21427601187839473,0,On,0.09717333859143562,0,On,0.3147481970381542,0.2360611477786156,On,0,0,Off,On,19028.491271290546,15.000000000000057,0.925,9804.293423709454,30.04913548108108,1.0373343750000001,1,27795.45032,27795.45032,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,16439.823977777778,Off,0.0,0,87.11276227309139,51.666666666666686,46.10666666666668,0.0,48.66079410218571,0.0,0.0,0.0,136.1136910517053,47.70699349392803,48.66079410218571,47.23009318979919,12.43753247303448,15.125638629462452,0.0,3.530196385405546,2.8,9.236100170605994,17074.41336192441,8972.284871714934,-2760.038611487331,-0.0,-0.0,1005.5771504897472,0.0,5.0,0.171825681487774,0.0,0,1.253136761895377,329.99807111111113,-199.6164483685553,0.2803238723499906,7.146976581992343,0.0029239002190982136,-47.72275396277087,1.2425528999266622,0.9061390909439998,-862.2877115742461,30.27915957972577
2025-01-01 00:05:00,0.7476114531713068,0.2769430439738458,0.0,0.012460190886188447,0.004615717399564096,0.0,0.25062516705918775,0.446986286112119,0.0,0.05,0.0,0.0,0.0,0.26235971064051244,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.027264309210526312,0.0,On,0.009084845970266724,0.0,On,0.21427601187839473,0,On,0.09717333859143562,0,On,0.3147481970381542,0.2360611477786156,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,27795.45032,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,16439.823977777778,Off,0.0,0,86.58964459880825,51.666666666666686,46.10666666666668,0.0,48.64582815427023,0.0,0.0,0.0,135.29631968563788,47.693420724528394,48.64582815427023,47.217217009657475,12.43753247303448,15.307867548604646,0.0,4.048767176454271,2.8,9.236100170605994,-2022.4991703351689,-1445.9408312810624,-2816.108710455907,-0.0,-0.0,1005.5771504897472,0.0,5.0,0.1727621063123468,0.0,0,1.2599661739033086,329.99807111111113,-211.96761036900918,0.2770467715880009,7.235916044937074,0.0029237733943706075,-49.34515200556996,1.2417680308252725,0.9061390909439998,-1474.6671065424973,28.726275261434832
2025-01-01 00:06:00,0.7476114531713068,0.2769430439738458,0.0,0.012460190886188447,0.004615717399564096,0.0,0.25062516705918775,0.446986286112119,0.0,0.05,0.0,0.0,0.0,0.26235971064051244,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.027264309210526312,0.0,On,0.009084845970266724,0.0,On,0.21427601187839473,0,On,0.09717333859143562,0,On,0.3147481970381542,0.2360611477786156,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,27795.45032,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,16439.823977777778,Off,0.0,0,86.80001737407079,51.666666666666686,46.10666666666668,0.0,48.63094997535167,0.0,0.0,0.0,135.62502714698562,47.67992946047167,48.63094997535167,47.20441920303168,12.43753247303448,15.215567512285032,0.0,3.997163937638234,2.8,9.236100170605994,-1986.6729226625325,-1384.6378785580316,-2787.655237654813,-0.0,-0.0,1005.5771504897472,0.0,5.0,0.17228792233783105,0.0,0,1.256507916876639,329.99807111111113,-204.59483549746687,0.27868269967944875,7.191019551803208,0.002923642175183189,-48.41665713987379,1.2421655942013459,0.9061390909439998,-1413.7289266256153,29.0910480675837
2025-01-01 00:07:00,0.7476114531713068,0.2769430439738458,0.0,0.012460190886188447,0.004615717399564096,0.0,0.25062516705918775,0.446986286112119,0.0,0.05,0.0,0.0,0.0,0.26235971064051244,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.027264309210526312,0.0,On,0.009084845970266724,0.0,On,0.21427601187839473,0,On,0.09717333859143562,0,On,0.3147481970381542,0.2360611477786156,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,27795.45032,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,16439.823977777778,Off,0.0,0,87.00263354331497,51.666666666666686,46.10666666666668,0.0,48.616037444464396,0.0,0.0,0.0,135.94161491142964,47.66640541888509,48.616037444464396,47.191589406095446,12.43753247303448,15.126138631619936,0.0,3.950297053611702,2.8,9.236100170605994,-1953.5264110635749,-1329.1667887018382,-2760.1918700115425,-0.0,-0.0,1005.5771504897472,0.0,5.0,0.1718282521791265,0.0,0,1.2531555101279428,329.99807111111113,-198.91169154177948,0.2802779499646952,7.147108792791821,0.002923513466267174,-47.516136570794,1.242551034671792,0.9061390909439998,-1358.383900296282,29.21711159444369
2025-01-01 00:08:00,0.7476114531713068,0.2769430439738458,0.0,0.012460190886188447,0.004615717399564096,0.0,0.25062516705918775,0.446986286112119,0.0,0.05,0.0,0.0,0.0,0.26235971064051244,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.027264309210526312,0.0,On,0.009084845970266724,0.0,On,0.21427601187839473,0,On,0.09717333859143562,0,On,0.3147481970381542,0.2360611477786156,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,27795.45032,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,16439.823977777778,Off,0.0,0,87.1980199088142,51.666666666666686,46.10666666666668,0.0,48.601091853759954,0.0,0.0,0.0,136.2469061075222,47.65284980830139,48.601091853759954,47.17872878557211,12.43753247303448,15.03938488903451,0.0,3.907726852885978,2.8,9.236100170605994,-1921.3035274861404,-1278.64894514029,-2733.6489159741964,-0.0,-0.0,1005.5771504897472,0.0,5.0,0.17138211301527234,0.0,0,1.2499017858749317,329.99807111111113,-193.23176200169124,0.28183515609827403,7.1040855545605694,0.0029233871904422617,-46.641745143749176,1.242925174887668,0.9061390909439998,-1308.112820216019,29.46387507572902
2025-01-01 00:09:00,0.7476114531713068,0.2769430439738458,0.0,0.012460190886188447,0.004615717399564096,0.0,0.25062516705918775,0.446986286112119,0.0,0.05,0.0,0.0,0.0,0.26235971064051244,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.027264309210526312,0.0,On,0.009084845970266724,0.0,On,0.21427601187839473,0,On,0.09717333859143562,0,On,0.3147481970381542,0.2360611477786156,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,27795.45032,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,16439.823977777778,Off,0.0,0,87.38656727739705,51.666666666666686,46.10666666666668,0.0,48.58611440764266,0.0,0.0,0.0,136.54151137093288,47.63926375517387,48.58611440764266,47.16583842893947,12.43753247303448,14.955161099954429,0.0,3.869072534058975,2.8,9.236100170605994,-1890.2739723042596,-1232.8930984592882,-2707.9733016017594,-0.0,-0.0,1005.5771504897472,0.0,5.0,0.1709487805475928,0.0,0,1.2467414617564982,329.99807111111113,-187.87782119224704,0.28335612894141077,7.062966316458505,0.0029232632756552523,-45.79210976443477,1.2432886208018856,0.9061390909439998,-1262.465998634882,29.572900175593652
