Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5703340050473281,0.11322947578407189,0.30669958333333336,0.5703340050473281,0.11322947578407189,0.30669958333333336,0.021893748990138143,0.14062407550163433,0.3578161805555556,0.05,0.0,0.30669958333333336,0.0,0.09864614245073855,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.004021034356725146,0.0,0.017872714633413,0.0,0.009095885567316253,0.0,0.09821667697591538,0.07366250773193651,0.0,0.0,6374.855821636539,16.666666666666686,0.25333333333333335,1173.743372104202,8.988478766481482,0.3578161805555556,0.31666666666666665,7190.783013185185,22707.735831111113,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11527.072942222223,0.0,0.0,85.22701685324377,51.66666666666668,46.10666666666668,0.0,48.11949275451829,0.0,0.0,0.0,133.1672138331934,48.15234498807438,48.16877110485244,48.11949275451829,12.43753247303448,16.389708668681152,-0.060455019870509975,7.513183432532827,-1.0758249224990228,2.8,9.236100170605994,3701.445856994765,-2029.3391891809438,1083.2123846698898,-2874.247462268432,0.0,0.0,287.6418855479029,0.0,2.0,0.16224580731660984,0.0,0.0,1.5184602329536039,131.99922844444444,-86.80438792124485,0.24271561137360373,7.5445342016408965,0.0027435677372230857,-95.63126159251844,1.237204527820918,0.5311082840229615,-3262.3836606240757,59.3010993389303,0.24839364851008647,1260.786021392844,-177.5736367229542
2025-01-01 01:00:00,0.554663851600766,0.10823126713291242,0.30669958333333336,0.554663851600766,0.10823126713291244,0.30669958333333336,0.017040663378122312,0.12980700766708814,0.3578161805555556,0.05,0.0,0.30669958333333336,0.0,0.09364793379957909,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.0037194567799707597,0.0,0.013321206598151553,0.0,0.004943095934315956,0.0,0.09238518659832952,0.06928888994874713,0.0,0.0,6374.855821636539,16.666666666666686,0.25333333333333335,1173.743372104202,8.988478766481482,0.3578161805555556,0.31666666666666665,7190.783013185185,22707.735831111113,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11527.072942222223,0.0,0.0,83.05231794294899,51.66666666666668,46.10666666666668,0.0,47.329188402432756,0.0,0.0,0.0,129.7692467858578,47.36578303425954,47.38408035017294,47.329188402432756,12.43753247303448,16.413462394640717,-0.05445373481108655,7.799868893178841,0.5885390452728656,2.5,9.236100170605994,3831.3837269763226,-1592.3028550370013,349.22910744292443,-2727.762442967183,0.0,0.0,272.3799364277718,0.0,2.0,0.15047551209999377,0.0,0.0,1.4083019150768388,131.99922844444444,-88.08958812080623,0.24080617041569832,7.535221648751755,0.0027258942635593796,-66.05399436844552,1.2371763906107482,0.41856850731258705,-2821.732094430346,55.68586728914291,0.18348057799236392,489.97095724453203,-140.74184980160757
2025-01-01 02:00:00,0.5474253003613163,0.10565951766283753,0.30669958333333336,0.5474253003613163,0.10565951766283752,0.30669958333333336,0.015052252039485367,0.12455686776627534,0.3578161805555556,0.05,0.0,0.30669958333333336,0.0,0.09107618432950419,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.0037194567799707597,0.0,0.011332795259514607,0.0,0.0031219553269363934,0.0,0.08978897512885636,0.06734173134664226,0.0,0.0,6374.855821636539,16.666666666666686,0.25333333333333335,1173.743372104202,8.988478766481482,0.3578161805555556,0.31666666666666665,7190.783013185185,22707.735831111113,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11527.072942222223,0.0,0.0,81.01339333372981,51.66666666666668,46.10666666666668,0.0,46.55907976158399,0.0,0.0,0.0,126.58342708395284,46.59832121715776,46.61794194494466,46.55907976158399,12.43753247303448,16.405754871158386,-0.06024808434879254,8.375722217478861,0.8343974009981844,1.6500000000000001,9.236100170605994,3841.4567757219543,-1355.7923469983143,-20.114682936966854,-2716.4453184640747,0.0,0.0,265.3231199911852,0.0,2.0,0.14053876742902957,0.0,0.0,1.3153038162204,131.99922844444444,-82.27684744169545,0.24014601576343733,7.52089246987689,0.002717019486020731,-20.658268614958736,1.2372160068853337,0.29424188785042715,-2579.056999631401,49.521280528884766,0.11157996371438142,132.15299291400322,-152.26767585097008
2025-01-01 03:00:00,0.5652238913750754,0.10503492679486749,0.3692989517847592,0.5652238913750756,0.10503492679486748,0.36929895178475924,0.01485120032164911,0.12372407994231528,0.37664861111111114,0.05,0.04645728511809253,0.32284166666666664,0.0,0.09045159346153414,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.003518405062134503,0.0,0.011332795259514607,0.0,0.0031219553269363934,0.0,0.08978897512885636,0.06734173134664226,0.0,0.0,6710.374549091094,16.666666666666686,0.2666666666666667,1235.5193390570546,9.461556596296298,0.37664861111111114,0.3333333333333333,7569.245277037038,22707.735831111113,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11527.072942222223,1055.056,0.0,92.42462255484936,51.66666666666668,46.10666666666668,0.0,50.7778798053607,0.0,0.0,1055.056,144.41347274195215,50.79825930535102,50.80844905534617,50.7778798053607,12.43753247303448,16.40452579707074,-0.06538684121196396,8.26079890870736,0.6192867075448513,1.6500000000000001,9.236100170605994,4061.275111057743,-1735.5751747518602,53.64693425644678,-2832.738917298549,0.0,0.0,264.2892804493889,0.0,2.0,0.1468026370159031,0.0,0.0,1.3739274381764004,131.99922844444444,-80.6498011841909,0.23973973710702756,7.514367206178822,0.0027120878441092787,-77.37518479268633,1.2372251569487362,0.3580398263691509,-3026.8120168565747,55.7175030476597,0.1415197745910594,222.8759259032891,-169.2289916468423
2025-01-01 04:00:00,0.5643911035511154,0.1044103359268974,0.32284166666666664,0.5643911035511154,0.10441033592689741,0.3228416666666667,0.01485120032164911,0.1228912921183552,0.37664861111111114,0.05,0.0,0.32284166666666664,0.0,0.08982700259356408,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.003518405062134503,0.0,0.011332795259514607,0.0,0.0031219553269363934,0.0,0.08978897512885636,0.06734173134664226,0.0,0.0,6710.374549091094,16.666666666666686,0.2666666666666667,1235.5193390570546,9.461556596296298,0.37664861111111114,0.3333333333333333,7569.245277037038,22707.735831111113,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11527.072942222223,0.0,0.0,93.43551930996077,51.66666666666668,46.10666666666668,0.0,51.200500192580165,0.0,0.0,0.0,145.9929989218137,51.232549236800004,51.24857375890994,51.200500192580165,12.43753247303448,16.410881903865775,-0.056942940048086754,8.001440834935094,0.720349710975344,0.55,9.236100170605994,3738.810562110252,-1619.3329142133273,-100.77671195772805,-3160.063292564711,0.0,0.0,263.45649262542884,0.0,2.0,0.1515591889159643,0.0,0.0,1.4184440579009914,131.99922844444444,-74.95718704155969,0.23779275628763738,7.490346297456843,0.002692419155714354,-0.6239332834902238,1.2366318815891049,0.32426443718999126,-2915.0314967006643,60.17924343028201,0.13618040996074213,66.36252026433218,-167.13923222206023
2025-01-01 05:00:00,0.564793206986788,0.1044103359268974,0.32284166666666664,0.5647932069867879,0.10441033592689741,0.3228416666666667,0.015253303757321625,0.1228912921183552,0.37664861111111114,0.05,0.0,0.32284166666666664,0.0,0.08982700259356408,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.0039205084978070175,0.0,0.011332795259514607,0.0,0.0031219553269363934,0.0,0.08978897512885636,0.06734173134664226,0.0,0.0,6710.374549091094,16.666666666666686,0.2666666666666667,1235.5193390570546,9.461556596296298,0.37664861111111114,0.3333333333333333,7569.245277037038,22707.735831111113,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11527.072942222223,0.0,0.0,91.12927847544134,51.66666666666668,46.10666666666668,0.0,50.336306447167026,0.0,0.0,0.0,142.38949761787708,50.369615508499024,50.38627003916503,50.336306447167026,12.43753247303448,16.40737061310535,-0.05872775030163042,8.21566258600964,-0.10264126786832559,-0.25000000000000006,9.236100170605994,3580.380638979972,-1820.3459195489424,-180.91063517726263,-3321.3930746603296,0.0,0.0,263.8585960611013,0.0,2.0,0.15140073616805286,0.0,0.0,1.4169610969512751,131.99922844444444,-72.45943151189368,0.23909853883154472,7.503562479340851,0.0027080414087344027,19.311541728979247,1.2360146150846085,0.2878591847846774,-3112.956045897493,57.09078729149532,0.10670542947297836,24.689618233640655,-205.6002534109033
2025-01-01 06:00:00,0.5678805072449608,0.10583925537995491,0.32284166666666664,0.5678805072449606,0.1058392553799549,0.3228416666666667,0.016342112117059573,0.12488978401678999,0.37664861111111114,0.05,0.0,0.32284166666666664,0.0,0.09125592204662156,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.00442313779239766,0.0,0.011918974324661914,0.0,0.0032152212879612225,0.0,0.09002862541834619,0.06752146906375962,0.0,0.0,6710.374549091094,16.666666666666686,0.2666666666666667,1235.5193390570546,9.461556596296298,0.37664861111111114,0.3333333333333333,7569.245277037038,22707.735831111113,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11527.072942222223,0.0,0.0,88.73786891785355,51.66666666666668,46.10666666666668,0.0,49.491010794887394,0.008166624800541382,20.930507810357803,0.0,138.65292018414618,49.513938485575586,49.540549294599195,49.47586383120788,12.43753247303448,16.442241651368295,-0.04725159874351155,7.771083109833333,-0.39104434140585026,0.3,9.236100170605994,3692.313563756859,-2023.019808851246,-57.49804206528211,-3206.93441405222,0.0,0.0,266.92912079900975,0.0,2.0,0.15115303401328437,0.0,0.0,1.41464284985538,131.99922844444444,-78.05569208102447,0.23744882566199313,7.505148609885596,0.0026952871973738033,-73.07201369264966,1.2358752864860887,0.3391507103753465,-3322.794903457715,64.25575554941419,0.12777621296240838,120.96194343125258,-178.45998549653467
2025-01-01 07:00:00,0.6371548215632801,0.12023924675164942,0.3692989517847592,0.63715482156328,0.12023924675164942,0.36929895178475924,0.0586017321528636,0.15190447829930523,0.37664861111111114,0.05,0.04645728511809253,0.32284166666666664,0.0,0.10565591341831608,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.004121560215643275,0.0,0.05448017193722032,0.0,0.011029927074883766,0.0,0.10756303826601875,0.08067227869951404,0.0,0.0,6710.374549091094,16.666666666666686,0.2666666666666667,1235.5193390570546,9.461556596296298,0.37664861111111114,0.3333333333333333,7569.245277037038,22707.735831111113,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11527.072942222223,1055.056,0.0,90.85301752774006,51.66666666666668,46.10666666666668,0.0,50.68628934607362,0.21309025134769313,556.3805873639416,1055.056,141.95783988709385,50.21009248608482,50.68628934607362,49.97199405609042,12.43753247303448,16.392136794744037,-0.06295951636993129,7.562598904718365,-0.6352253496010133,-0.55,9.236100170605994,3497.913418525812,-2382.8137374923535,-173.427569865499,-3475.6166955499452,0.0,0.0,334.97602621799194,5.65672794992841,2.0,0.15549796041432212,0.0,0.0,1.4553070621651092,131.99922844444444,-71.82046123332874,0.2375003667077589,7.4712592381321805,0.002687269028559425,16.879911700337733,1.2360950972433191,0.3435417913560614,-3684.516634343782,66.18355779437334,0.12400160706710192,9.056631281337916,-182.48420114683688
2025-01-01 08:00:00,0.6466991041903106,0.12260130221842071,0.36155607093174374,0.6466991041903105,0.1226013022184207,0.3615560709317438,0.06259623617817406,0.1574542569010253,0.37664861111111114,0.05,0.03871440426507711,0.32284166666666664,0.0,0.10801796888508737,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0031163016264619883,0.0,0.05947993455171207,0.0,0.013430298387575427,0.0,0.10987965773108711,0.0824097432983153,0.0,0.0,6710.374549091094,16.666666666666686,0.2666666666666667,1235.5193390570546,9.461556596296298,0.37664861111111114,0.3333333333333333,7569.245277037038,22707.735831111113,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11527.072942222223,879.2133333333333,0.0,91.25675386483492,51.66666666666668,46.10666666666668,0.0,51.534332753149734,0.30822724759880504,836.557954572212,879.2133333333333,142.58867791380456,50.34583104378571,51.534332753149734,49.751580189103706,12.43753247303448,16.379802091830545,-0.05843012558481743,7.002023735458314,-1.1095502018455852,-1.4,9.236100170605994,3284.601851912584,-2751.7041303931283,-210.1013100309581,-3797.594574025526,0.0,0.0,344.3581454824677,404.87929572438753,2.0,0.16152648658747426,0.0,0.0,1.5117281026138656,131.99922844444444,27.463731364548703,0.2392757858324196,7.489110877348361,0.0027041268118036922,156.86877725226034,1.236715632848337,0.3655107967782509,-4059.831387507357,72.60791805717365,0.1305446500634507,-31.154549055660993,-178.94676097529708
2025-01-01 09:00:00,0.6296649734921254,0.11900654787607326,0.32284166666666664,0.6296649734921254,0.11900654787607326,0.3228416666666667,0.0513614019018955,0.1516549604791187,0.37664861111111114,0.05,0.0,0.32284166666666664,0.0,0.10442321454273992,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0025131464729532165,0.0,0.048848255428942285,0.0,0.012424007755465427,0.0,0.10508665194129051,0.07881498895596785,0.0,0.0,6710.374549091094,16.666666666666686,0.2666666666666667,1235.5193390570546,9.461556596296298,0.37664861111111114,0.3333333333333333,7569.245277037038,22707.735831111113,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11527.072942222223,0.0,0.0,88.83036002523777,51.66666666666668,46.10666666666668,0.0,51.17811307551811,0.07453830727983529,201.48925556679882,0.0,138.79743753943401,49.478113430012925,51.17811307551811,48.62811360726034,12.43753247303448,16.422267899660106,-0.05614699504638126,6.872319776080687,-0.9281603671848075,-0.85,9.236100170605994,3618.1503256778965,-2374.931182344952,-65.4280650768506,-3624.2723659284534,0.0,0.0,310.07062799934613,1164.3717052933914,1.7335,0.15878120443184315,0.0,0.0,1.486034977777497,114.41033125422221,221.97751451590935,0.24284107516517192,7.569004094049287,0.002750603966206151,283.6168168861812,1.2371203963362105,0.3608377697822221,-3682.088898275599,71.63837687359228,0.13608866454174842,15.291527086136512,-80.71959216298711
