Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.23615935123511322,0.13023272047205067,0.0,0.003935989187251887,0.0021705453412008443,0.0,0.05643865135352204,0.17972069988159117,0.0,0.0,0.0,0.0,0.13023272047205067,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03596595398510098,0,On,0.006077072585523552,0,On,0.1340012331474119,0.10050092486055891,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6276.703986666666,Off,0.0,0,71.4246438035445,51.666666666666686,46.10666666666668,0.0,47.49063275111271,0.0,0.0,0.0,111.60100594303827,47.35143259618279,47.49063275111271,47.281832518717835,12.43753247303448,20.735999855817187,0.0,2.8,-2477.7000263171,-2876.5070220055195,-0.0,-0.0,424.7781075814611,0.0,3.0,0.1230614972942773,0.0,0,1.7184921734952974,197.99884266666666,-25.971111893041673,0.19349064306419342,9.710399813229587,0.0028812858104340726,-49.19130443834961,1.215313484190769
2025-01-01 00:01:00,0.23615935123511322,0.13023272047205067,0.0,0.003935989187251887,0.0021705453412008443,0.0,0.05643865135352204,0.17972069988159117,0.0,0.0,0.0,0.0,0.13023272047205067,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03596595398510098,0,On,0.006077072585523552,0,On,0.1340012331474119,0.10050092486055891,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6276.703986666666,Off,0.0,0,71.69551430104893,51.666666666666686,46.10666666666668,0.0,47.474809875604386,0.0,0.0,0.0,112.02424109538894,47.336594659780964,47.474809875604386,47.26748705186925,12.43753247303448,20.620179923551543,0.0,2.8,-2452.5045733494085,-2850.6863595674854,-0.0,-0.0,424.7781075814611,0.0,3.0,0.12274949133184195,0.0,0,1.7141351665002755,197.99884266666666,-26.596321363384234,0.19542849144275215,9.682561062160802,0.0028810298880230538,-48.56993328855054,1.2193443018083914
2025-01-01 00:02:00,0.23615935123511322,0.13023272047205067,0.0,0.003935989187251887,0.0021705453412008443,0.0,0.05643865135352204,0.17972069988159117,0.0,0.0,0.0,0.0,0.13023272047205067,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03596595398510098,0,On,0.006077072585523552,0,On,0.1340012331474119,0.10050092486055891,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6276.703986666666,Off,0.0,0,71.9568909541318,51.666666666666686,46.10666666666668,0.0,47.458927944834485,0.0,0.0,0.0,112.43264211583092,47.32170045205594,47.458927944834485,47.253086705666675,12.43753247303448,20.5078419487278,-0.1032691623833415,2.8,-2428.358133755036,-2825.7278616087915,-0.0,-0.0,424.7781075814611,0.0,3.0,0.12244668862507745,0.0,0,1.7099066783611816,197.99884266666666,-27.408379727705736,0.196770088062471,9.631040408273279,0.002880778033676871,-47.96602122281467,1.2198109438617188
2025-01-01 00:03:00,0.23615935123511322,0.13023272047205067,0.0,0.003935989187251887,0.0021705453412008443,0.0,0.05643865135352204,0.17972069988159117,0.0,0.0,0.0,0.0,0.13023272047205067,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03596595398510098,0,On,0.006077072585523552,0,On,0.1340012331474119,0.10050092486055891,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6276.703986666666,Off,0.0,0,72.20921055178599,51.666666666666686,46.10666666666668,0.0,47.44298905211293,0.0,0.0,0.0,112.82689148716561,47.306751945283025,47.44298905211293,47.23863339186807,12.43753247303448,20.398825117956367,-0.2122859931547758,2.8,-2405.2369828652295,-2801.5882124119607,-0.0,-0.0,424.7781075814611,0.0,3.0,0.12215267272877142,0.0,0,1.7058008936292044,197.99884266666666,-28.426878034730137,0.1980816740598909,9.58122523290358,0.0028805294060036068,-47.378512583072215,1.2202641347568626
2025-01-01 00:04:00,0.31789012046588244,0.13023272047205067,0.26084985219314544,0.005298168674431374,0.0021705453412008443,0.004347497536552424,0.05643865135352204,0.17972069988159117,0.08173076923076923,0.0,0.26084985219314544,0.0,0.13023272047205067,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03596595398510098,0,On,0.006077072585523552,0,On,0.1340012331474119,0.10050092486055891,On,0,0,Off,On,6358.434755897436,21.111111111111143,0.8210470437277401,0.0,7.644755601541423,0.08173076923076923,1,6276.703986666666,6276.703986666666,Off,0.0,0,72.45288829442957,51.666666666666686,46.10666666666668,0.0,47.426995194445865,0.0,0.0,0.0,113.2076379600462,47.29175102099783,47.426995194445865,47.224128934273814,12.43753247303448,20.292976572988515,-0.31813453812262793,2.8,3977.321629772581,-2778.2265312514505,-0.0,-0.0,424.7781075814611,0.0,3.0,0.12186704705877169,0.0,0,1.7018122742052904,197.99884266666666,-27.664702454865008,0.1993643038656773,9.53303696209717,0.0028802839148361946,-46.806680944278064,1.2207044800615505
2025-01-01 00:05:00,0.31789012046588244,0.13023272047205067,0.26084985219314544,0.005298168674431374,0.0021705453412008443,0.004347497536552424,0.05643865135352204,0.17972069988159117,0.08173076923076923,0.0,0.26084985219314544,0.0,0.13023272047205067,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03596595398510098,0,On,0.006077072585523552,0,On,0.1340012331474119,0.10050092486055891,On,0,0,Off,On,6358.434755897436,21.111111111111143,0.8210470437277401,0.0,7.644755601541423,0.08173076923076923,1,6276.703986666666,6276.703986666666,Off,0.0,0,72.2259508017233,51.666666666666686,46.10666666666668,0.0,47.410948277295354,0.0,0.0,0.0,112.85304812769265,47.27669947448121,47.410948277295354,47.20957507307415,12.43753247303448,20.362473504925806,-0.24863760618533703,2.8,3958.3322240881253,-2793.5566072735573,-0.0,-0.0,424.7781075814611,0.0,3.0,0.12205459728999149,0.0,0,1.704431319248418,197.99884266666666,-31.324032117213974,0.19849342618775093,9.564303087632478,0.002880041474094554,-47.02549484584423,1.220415624121078
2025-01-01 00:06:00,0.31789012046588244,0.13023272047205067,0.26084985219314544,0.005298168674431374,0.0021705453412008443,0.004347497536552424,0.05643865135352204,0.17972069988159117,0.08173076923076923,0.0,0.26084985219314544,0.0,0.13023272047205067,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03596595398510098,0,On,0.006077072585523552,0,On,0.1340012331474119,0.10050092486055891,On,0,0,Off,On,6358.434755897436,21.111111111111143,0.8210470437277401,0.0,7.644755601541423,0.08173076923076923,1,6276.703986666666,6276.703986666666,Off,0.0,0,72.00610067645803,51.666666666666686,46.10666666666668,0.0,47.394951981968035,0.0,0.0,0.0,112.50953230696568,47.2616950725341,47.394951981968035,47.19506661781714,12.43753247303448,20.4293762567308,-0.1817348543803412,2.8,3941.0634292868954,-2808.3451155878724,-0.0,-0.0,424.7781075814611,0.0,3.0,0.12223508479300957,0.0,0,1.706951736829626,197.99884266666666,-33.804318604128895,0.19765837961227276,9.594852356198462,0.00287979784232971,-47.231785175615066,1.2201376873238419
2025-01-01 00:07:00,0.31789012046588244,0.13023272047205067,0.26084985219314544,0.005298168674431374,0.0021705453412008443,0.004347497536552424,0.05643865135352204,0.17972069988159117,0.08173076923076923,0.0,0.26084985219314544,0.0,0.13023272047205067,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03596595398510098,0,On,0.006077072585523552,0,On,0.1340012331474119,0.10050092486055891,On,0,0,Off,On,6358.434755897436,21.111111111111143,0.8210470437277401,0.0,7.644755601541423,0.08173076923076923,1,6276.703986666666,6276.703986666666,Off,0.0,0,71.79291539413514,51.666666666666686,46.10666666666668,0.0,47.37900474488145,0.0,0.0,0.0,112.17643030333615,47.24673634280883,47.37900474488145,47.180602141772525,12.43753247303448,20.49384082630057,-0.11727028481057289,2.8,3924.5020628365182,-2822.6231200030006,-0.0,-0.0,424.7781075814611,0.0,3.0,0.1224089370007802,0.0,0,1.709379495836038,197.99884266666666,-36.08768063937784,0.1968568036481172,9.623340657733475,0.002879553086066136,-47.426304262003974,1.21987000673664
2025-01-01 00:08:00,0.31789012046588244,0.13023272047205067,0.26084985219314544,0.005298168674431374,0.0021705453412008443,0.004347497536552424,0.05643865135352204,0.17972069988159117,0.08173076923076923,0.0,0.26084985219314544,0.0,0.13023272047205067,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03596595398510098,0,On,0.006077072585523552,0,On,0.1340012331474119,0.10050092486055891,On,0,0,Off,On,6358.434755897436,21.111111111111143,0.8210470437277401,0.0,7.644755601541423,0.08173076923076923,1,6276.703986666666,6276.703986666666,Off,0.0,0,71.58606696879701,51.666666666666686,46.10666666666668,0.0,47.36310509559557,0.0,0.0,0.0,111.85322963874533,47.23182190073405,47.36310509559557,47.166180303303285,12.43753247303448,20.555988065323948,-0.05512304578719451,2.8,3908.5148161150205,-2836.414277682282,-0.0,-0.0,424.7781075814611,0.0,3.0,0.12257648586878075,0.0,0,1.7117192318596328,197.99884266666666,-38.28376968159449,0.1960868173369637,9.651268780969296,0.002879307267870947,-47.60964287063438,1.219612067057721
2025-01-01 00:09:00,0.31789012046588244,0.13023272047205067,0.26084985219314544,0.005298168674431374,0.0021705453412008443,0.004347497536552424,0.05643865135352204,0.17972069988159117,0.08173076923076923,0.0,0.26084985219314544,0.0,0.13023272047205067,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03596595398510098,0,On,0.006077072585523552,0,On,0.1340012331474119,0.10050092486055891,On,0,0,Off,On,6358.434755897436,21.111111111111143,0.8210470437277401,0.0,7.644755601541423,0.08173076923076923,1,6276.703986666666,6276.703986666666,Off,0.0,0,71.38525383544969,51.666666666666686,46.10666666666668,0.0,47.34725163598193,0.0,0.0,0.0,111.53945911789015,47.21695042987503,47.34725163598193,47.15179982682158,12.43753247303448,20.61592904683879,0.0,2.8,3893.1108154249864,-2849.7403876639314,-0.0,-0.0,424.7781075814611,0.0,3.0,0.12273803641695519,0.0,0,1.713975204351157,197.99884266666666,-40.36166038997885,0.19534670087652267,9.677982003650794,0.00287906044721228,-47.78234495517392,1.2193633949149434
