occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.566,0.0159,0.421,0.0497,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0497,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0497,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0497,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0497,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0497,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0497,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0497,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0497,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0497,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0497,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0497,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0497,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0497,0.0,0.0,0,0,0,0
1.0,0.585,0.0175,0.365,0.0504,0.0,0.16,0,0,0,0
1.0,0.59,0.0179,0.351,0.0506,0.0,0.0802,0,0,0,0
1.0,0.59,0.0179,0.351,0.0506,0.0,0.0802,0,0,0,0
1.0,0.59,0.0179,0.351,0.0506,0.0,0.0,0,0,0,0
0.867,0.571,0.0163,0.407,0.0499,0.0,0.0,0,0,0,0
0.833,0.566,0.0159,0.421,0.0497,0.0,0.0,0,0,0,0
0.833,0.585,0.0199,0.365,0.0633,0.0,0.0,0,0,0,0
0.833,0.59,0.021,0.351,0.0667,0.0,0.481,0,0,0,0
0.7,0.571,0.0169,0.407,0.0531,0.0,0.0,0,0,0,0
0.667,0.566,0.0159,0.421,0.0497,0.0,0.0,0,0,0,0
0.667,0.59,0.0237,0.365,0.0905,0.0,0.0851,0,0,0,0
0.667,0.596,0.0257,0.351,0.101,0.0,0.16,0,0,0,0
0.667,0.604,0.0295,0.351,0.113,0.0,0.167,0,0,0,0
0.667,0.606,0.0304,0.351,0.116,0.0,0.241,0,0,0,0
0.533,0.574,0.0188,0.407,0.0631,0.0,0.0,0,0,0,0
0.5,0.566,0.0159,0.421,0.0497,0.0,0.0,0,0,0,0
0.5,0.601,0.0306,0.365,0.107,0.0,0.234,0,0,0,0
0.5,0.609,0.0343,0.351,0.121,0.0,0.0,0,0,0,0
0.5,0.609,0.0343,0.351,0.121,0.0,0.241,0,0,0,0
0.5,0.609,0.0343,0.351,0.121,0.0,0.422,0,0,0,0
0.5,0.644,0.0552,0.295,0.182,0.0,0.0,0,0,0,0
0.5,0.652,0.0604,0.281,0.197,0.0,0.16,0,0,0,0
0.5,0.652,0.0604,0.281,0.197,0.0,0.0779,0,0,0,0
0.367,0.618,0.0426,0.337,0.138,0.0,0.0802,0,0,0,0
0.333,0.609,0.0405,0.351,0.122,0.0,0.0802,0,0,0,0
0.333,0.609,0.0411,0.351,0.121,0.0,0.123,0,0,0,0
0.333,0.609,0.0411,0.351,0.121,0.0,0.481,0,0,0,0
0.333,0.609,0.0411,0.351,0.121,0.0,0.0802,0,0,0,0
0.333,0.609,0.0435,0.351,0.119,0.0,0.17,0,0,0,0
0.333,0.609,0.0442,0.351,0.118,0.0,0.16,0,0,0,0
0.333,0.609,0.0442,0.351,0.118,0.0,0.0,0,0,0,0
0.467,0.609,0.0442,0.351,0.118,0.0,0.198,0,0,0,0
0.367,0.644,0.0695,0.295,0.169,0.0,0.0802,0,0,0,0
0.333,0.652,0.0759,0.281,0.182,0.0,0.0802,0,0,0,0
0.333,0.652,0.0759,0.281,0.182,0.0,0.142,0,0,0,0
0.2,0.618,0.0519,0.337,0.129,0.0,0.0802,0,0,0,0
0.167,0.609,0.0493,0.351,0.115,0.0,0.0802,0,0,0,0
0.167,0.609,0.0502,0.351,0.115,0.0,0.0802,0,0,0,0
