Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.209760508480269,0.13446323655763173,0.0,0.00349600847467115,0.0022410539426271957,0.0,0.013452505021998797,0.0,0.17630800345827022,0.0,0.020000000000000004,0.0,0.0,0.1286299032242984,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0,0,Off,0.0034871436403508763,0.0,On,0.00996536138164792,0,On,0.004801465825872298,0,On,0.11282480794758877,0.08461860596069155,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5126.986017777778,Off,0.0,18.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,952.8743604759597,Off,0.0,0.0,39.11057959303201,51.666666666666686,46.10666666666668,0.0,50.774044749189876,0.0,0.0,0.0,39.11057959303201,50.715874102937946,50.774044749189876,50.68678877981199,12.43753247303448,17.103741974111312,0.0,4.638441776506638,-2.263594141474316,2.8,9.236100170605994,-116.72348934853935,-833.9657312185216,1185.1860912361515,-383.84909542273954,-0.0,-0.0,247.86238614616002,0.0,1.0,0.02059174741052278,0.0,0.0,0.27111500717237735,65.99961422222222,19.263219928040204,0.22053986064904116,7.715378736522141,0.0026163116869260265,36.525623638822154,1.2307188103328226,0.36787012133650515,-881.377679090374,47.4119478718525,0.2048696274658998,1351.9297291663656,-166.74363793021394
2025-01-01 00:01:00,0.209760508480269,0.13446323655763173,0.0,0.00349600847467115,0.0022410539426271957,0.0,0.013452505021998797,0.0,0.17630800345827022,0.0,0.020000000000000004,0.0,0.0,0.1286299032242984,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0,0,Off,0.0034871436403508763,0.0,On,0.00996536138164792,0,On,0.004801465825872298,0,On,0.11282480794758877,0.08461860596069155,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5126.986017777778,Off,0.0,18.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,952.8743604759597,Off,0.0,0.0,39.10908977119451,51.666666666666686,46.10666666666668,0.0,50.770499510264834,0.0,0.0,0.0,39.10908977119451,50.71258079762916,50.770499510264834,50.683621441311324,12.43753247303448,17.10171983529036,0.0,4.686775128781851,-2.223268773087258,2.8,9.236100170605994,-118.83287316980719,-858.8177020433405,1171.957172574722,-383.76632620799984,-0.0,-0.0,247.86238614616002,0.0,1.0,0.020590218087137603,0.0,0.0,0.2710948717991002,65.99961422222222,17.071066892032647,0.22122731964832304,7.7375180144342295,0.0026164886090274952,36.51531082869826,1.2343223667916994,0.3680346536271243,-904.9540080675575,46.13630602421703,0.2045299538585101,1338.939606116627,-166.98243354190487
2025-01-01 00:02:00,0.209760508480269,0.13446323655763173,0.0,0.00349600847467115,0.0022410539426271957,0.0,0.013452505021998797,0.0,0.17630800345827022,0.0,0.020000000000000004,0.0,0.0,0.1286299032242984,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0,0,Off,0.0034871436403508763,0.0,On,0.00996536138164792,0,On,0.004801465825872298,0,On,0.11282480794758877,0.08461860596069155,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5126.986017777778,Off,0.0,18.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,952.8743604759597,Off,0.0,0.0,39.10784465009763,51.666666666666686,46.10666666666668,0.0,50.766954445579195,0.0,0.0,0.0,39.10784465009763,50.70928761777077,50.766954445579195,50.68045420386657,12.43753247303448,17.099487511395008,0.0,4.7324822081274425,-2.183455229399745,2.8,9.236100170605994,-120.9342416192629,-882.1471750271734,1161.419035338699,-383.67496210504055,-0.0,-0.0,247.86238614616002,0.0,1.0,0.020588529746298993,0.0,0.0,0.2710726427706722,65.99961422222222,14.878334339617634,0.2212734598275681,7.73661675512684,0.002616664964804572,36.505168825207114,1.2343317286079347,0.3681901781424981,-927.2681763753898,45.12100134821635,0.20419403718699505,1326.14578324839,-164.72674790969117
2025-01-01 00:03:00,0.209760508480269,0.13446323655763173,0.0,0.00349600847467115,0.0022410539426271957,0.0,0.013452505021998797,0.0,0.17630800345827022,0.0,0.020000000000000004,0.0,0.0,0.1286299032242984,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0,0,Off,0.0034871436403508763,0.0,On,0.00996536138164792,0,On,0.004801465825872298,0,On,0.11282480794758877,0.08461860596069155,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5126.986017777778,Off,0.0,18.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,952.8743604759597,Off,0.0,0.0,39.10683064910702,51.666666666666686,46.10666666666668,0.0,50.763409533001145,0.0,0.0,0.0,39.10683064910702,50.70599454275778,50.763409533001145,50.6772870476361,12.43753247303448,17.097056653911146,0.0,4.775779256255799,-2.1437388965238675,2.8,9.236100170605994,-123.03072995346676,-904.1381758374862,1152.3427532866285,-383.5754823737328,-0.0,-0.0,247.86238614616002,0.0,1.0,0.02058669118391908,0.0,0.0,0.2710484358958073,65.99961422222222,12.682366274106045,0.22132238874128693,7.735604272459048,0.0026168412702622284,36.49515680895786,1.2343419349146245,0.36833744163568727,-948.4227013652891,44.28452552780293,0.20385838921184746,1313.4143763230086,-161.07162303638006
2025-01-01 00:04:00,0.209760508480269,0.13446323655763173,0.0,0.00349600847467115,0.0022410539426271957,0.0,0.013452505021998797,0.0,0.17630800345827022,0.0,0.020000000000000004,0.0,0.0,0.1286299032242984,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0,0,Off,0.0034871436403508763,0.0,On,0.00996536138164792,0,On,0.004801465825872298,0,On,0.11282480794758877,0.08461860596069155,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5126.986017777778,Off,0.0,18.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,952.8743604759597,Off,0.0,0.0,39.106036373236066,51.666666666666686,46.10666666666668,0.0,50.759864751626985,0.0,0.0,0.0,39.106036373236066,50.702701553128705,50.759864751626985,50.674119953879575,12.43753247303448,17.0944370367588,0.0,4.8168453875171195,-2.103943059144992,2.8,9.236100170605994,-124.39368479603039,-924.9481592377662,1143.578587338706,-383.4682894667942,-0.0,-0.0,247.86238614616002,0.0,1.0,0.020584709775620894,0.0,0.0,0.27102234828341265,65.99961422222222,11.212218524603792,0.22137397135284984,7.734486037097107,0.002617017525908422,36.485268866769424,1.2343529441869765,0.36847706286953413,-968.5024351606702,43.554275922904,0.20352151412001085,1300.6887853137407,-157.11019797503474
2025-01-01 00:05:00,0.209760508480269,0.13446323655763173,0.0,0.00349600847467115,0.0022410539426271957,0.0,0.013452505021998797,0.0,0.17630800345827022,0.0,0.020000000000000004,0.0,0.0,0.1286299032242984,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0,0,Off,0.0034871436403508763,0.0,On,0.00996536138164792,0,On,0.004801465825872298,0,On,0.11282480794758877,0.08461860596069155,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5126.986017777778,Off,0.0,18.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,952.8743604759597,Off,0.0,0.0,39.105430497248385,51.666666666666686,46.10666666666668,0.0,50.75632008158348,0.0,0.0,0.0,39.105430497248385,50.69940863038161,50.75632008158348,50.67095290478069,12.43753247303448,17.091655564600575,0.0,4.855831747327531,-2.0640258607393984,2.8,9.236100170605994,-124.8037494798264,-944.6638594324912,1134.80391557445,-383.3544867068241,-0.0,-0.0,247.86238614616002,0.0,1.0,0.020582605854997476,0.0,0.0,0.27099464764958414,65.99961422222222,10.688351080837691,0.22142783226461282,7.733277106301632,0.0026171937322285697,36.47548829054813,1.2343646420453804,0.36860956412764506,-987.5789392911958,42.915079858704374,0.2031830506052427,1287.9559322767966,-153.15201670234651
2025-01-01 00:06:00,0.209760508480269,0.13446323655763173,0.0,0.00349600847467115,0.0022410539426271957,0.0,0.013452505021998797,0.0,0.17630800345827022,0.0,0.020000000000000004,0.0,0.0,0.1286299032242984,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0,0,Off,0.0034871436403508763,0.0,On,0.00996536138164792,0,On,0.004801465825872298,0,On,0.11282480794758877,0.08461860596069155,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5126.986017777778,Off,0.0,18.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,952.8743604759597,Off,0.0,0.0,39.10497717005145,51.666666666666686,46.10666666666668,0.0,50.752775505829845,0.0,0.0,0.0,39.10497717005145,50.6961157586523,50.752775505829845,50.66778588506353,12.43753247303448,17.088743034223327,0.0,4.892870550889335,-2.023996128002139,2.8,9.236100170605994,-125.04111572146596,-963.3658496605071,1125.8885619618854,-383.2353362623021,-0.0,-0.0,247.86238614616002,0.0,1.0,0.02058040270238044,0.0,0.0,0.27096564050775873,65.99961422222222,10.331834394676122,0.22148354114360003,7.731994715301577,0.0026173698896438044,36.465795877695356,1.2343768975510399,0.36873540220578666,-1005.7148320543156,42.34898239380858,0.202843065746905,1275.2189807375748,-149.33041877568942
2025-01-01 00:07:00,0.209760508480269,0.13446323655763173,0.0,0.00349600847467115,0.0022410539426271957,0.0,0.013452505021998797,0.0,0.17630800345827022,0.0,0.020000000000000004,0.0,0.0,0.1286299032242984,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0,0,Off,0.0034871436403508763,0.0,On,0.00996536138164792,0,On,0.004801465825872298,0,On,0.11282480794758877,0.08461860596069155,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5126.986017777778,Off,0.0,18.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,952.8743604759597,Off,0.0,0.0,39.10466531452756,51.666666666666686,46.10666666666668,0.0,50.74923101056687,0.0,0.0,0.0,39.10466531452756,50.692822925095385,50.74923101056687,50.66461888235965,12.43753247303448,17.085708953328805,0.0,4.928078927394174,-1.9838819243158037,2.8,9.236100170605994,-125.18619034498514,-981.1221713015693,1116.7964894032973,-383.1112290191282,-0.0,-0.0,247.86238614616002,0.0,1.0,0.020578107496614234,0.0,0.0,0.27093542137601817,65.99961422222222,10.06265252798303,0.22154096607332563,7.730644185465156,0.0026175459985012715,36.45618579106873,1.2343896703002668,0.3688549816693494,-1022.9656162324079,41.84344493083857,0.20250179083521083,1262.4871663806825,-145.69067697738527
2025-01-01 00:08:00,0.209760508480269,0.13446323655763173,0.0,0.00349600847467115,0.0022410539426271957,0.0,0.013452505021998797,0.0,0.17630800345827022,0.0,0.020000000000000004,0.0,0.0,0.1286299032242984,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0,0,Off,0.0034871436403508763,0.0,On,0.00996536138164792,0,On,0.004801465825872298,0,On,0.11282480794758877,0.08461860596069155,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5126.986017777778,Off,0.0,18.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,952.8743604759597,Off,0.0,0.0,39.10448678368563,51.666666666666686,46.10666666666668,0.0,50.74568658299702,0.0,0.0,0.0,39.10448678368563,50.689530117798256,50.74568658299702,50.66145188519888,12.43753247303448,17.082560312004265,0.0,4.961562096900751,-1.9437172882562268,2.8,9.236100170605994,-125.3039713153996,-997.9923416666438,1107.5263986389782,-382.9824527823519,-0.0,-0.0,247.86238614616002,0.0,1.0,0.0205757255127065,0.0,0.0,0.2709040597061533,65.99961422222222,9.816095320792314,0.2216000103818732,7.729229429218678,0.002617722059125746,36.44665376583394,1.2344029305951898,0.3689686657982131,-1039.3811926400372,41.38885097339332,0.20215950965770266,1249.771526372047,-142.24512773306884
2025-01-01 00:09:00,0.209760508480269,0.13446323655763173,0.0,0.00349600847467115,0.0022410539426271957,0.0,0.013452505021998797,0.0,0.17630800345827022,0.0,0.020000000000000004,0.0,0.0,0.1286299032242984,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0,0,Off,0.0034871436403508763,0.0,On,0.00996536138164792,0,On,0.004801465825872298,0,On,0.11282480794758877,0.08461860596069155,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5126.986017777778,Off,0.0,18.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,952.8743604759597,Off,0.0,0.0,39.1044356531137,51.666666666666686,46.10666666666668,0.0,50.742142211059495,0.0,0.0,0.0,39.1044356531137,50.68623732553431,50.742142211059495,50.658284882771724,12.43753247303448,17.079302190714007,0.0,4.993415628351577,-1.9035371805073513,2.8,9.236100170605994,-125.4198349505211,-1014.0291404889551,1098.0900679751157,-382.84921718950204,-0.0,-0.0,247.86238614616002,0.0,1.0,0.020573260581459873,0.0,0.0,0.2708716059352671,65.99961422222222,9.566996092820908,0.22166060414463107,7.7284013308327335,0.0026178980718256904,36.437196731009436,1.234416656858685,0.369076784376779,-1055.0069329134703,40.977792424515215,0.20181651578704074,1237.0832807796537,-138.99321280453788
