Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Heater Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,3.334029993636899,0.13633422280582044,0.0016761343234846632,3.334029993636899,0.13633422280582044,0.0016761343234846632,0.02201764393910505,0.7333420722962963,0.18912267354964565,2.3395476038518526,0.05,0.0016761343234846632,0.0,0.0,0.1217508894724871,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.0035099780701754383,0.0,0.018507665868929612,0.0,0.00906582733935165,0.0,0.10154341141048925,0.07615755855786692,0.017722326913644504,0.0,0.0016761343234846632,0.0,0.0,2339.5476038518523,19.500000000000057,0.4333333333333333,0.0,2.3395476038518526,0.0,0.43333333333333335,2339.5476038518523,5398.956008888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4552.56664,733.3420722962964,0.13333333333333333,37.707811997062876,51.66666666666668,46.10666666666668,0.0,51.65009000019747,0.0,0.0,733.3420722962964,37.707811997062876,51.56452519772513,51.65790231249795,51.513930484188485,12.43753247303448,19.18877403373726,-0.051482311140576144,2.8,2067.3088702625605,-549.5763999014257,0.0,0.0,318.3091802208164,0.0,2.0,0.025727623558248307,0.0,0.0,0.3329422664274885,131.99922844444444,-40.97151390868239,0.20111863796233895,8.83439874157783,0.0027119762894037697,75.43658582446382,1.2253815669324142
2025-01-01 01:00:00,2.598904895288186,0.13519438953295493,0.0016761343234846632,2.5989048952881855,0.13519438953295493,0.0016761343234846632,0.02175439558384189,0.0,0.18760289585249165,2.3395476038518526,0.05,0.0016761343234846632,0.0,0.0,0.12061105619962159,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.0032467297149122803,0.0,0.018507665868929612,0.0,0.00906582733935165,0.0,0.10154341141048925,0.07615755855786692,0.017722326913644504,0.0,0.0016761343234846632,0.0,0.0,2339.5476038518523,19.500000000000057,0.4333333333333333,0.0,2.3395476038518526,0.0,0.43333333333333335,2339.5476038518523,5398.956008888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4552.56664,0.0,0.0,37.77868255801694,51.66666666666668,46.10666666666668,0.0,51.63202542177122,0.0,0.0,0.0,37.77868255801694,51.65109125812496,51.66062417630182,51.63202542177122,12.43753247303448,19.18083430597401,-0.05659745381685959,2.5,2088.918271932944,-522.9181880425846,0.0,0.0,316.5261541683992,0.0,2.0,0.024056111739518122,0.0,0.0,0.31131116116709073,131.99922844444444,-44.23729804472291,0.20282592275386677,8.85587243343017,0.0027335858041626663,76.81504387568856,1.225458342565991
2025-01-01 02:00:00,2.5973851175910316,0.1340545562600894,0.0016761343234846632,2.5973851175910316,0.1340545562600894,0.0016761343234846632,0.02175439558384189,0.0,0.18608311815533765,2.3395476038518526,0.05,0.0016761343234846632,0.0,0.0,0.11947122292675608,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0032467297149122803,0.0,0.018507665868929612,0.0,0.00906582733935165,0.0,0.10154341141048925,0.07615755855786692,0.017722326913644504,0.0,0.0016761343234846632,0.0,0.0,2339.5476038518523,19.500000000000057,0.4333333333333333,0.0,2.3395476038518526,0.0,0.43333333333333335,2339.5476038518523,5398.956008888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4552.56664,0.0,0.0,37.52224605971012,51.66666666666668,46.10666666666668,0.0,51.427957336043725,0.0,0.0,0.0,37.52224605971012,51.46080851470207,51.477234104031254,51.427957336043725,12.43753247303448,19.210442254948855,-0.05153569749909443,1.6500000000000001,2089.124475901495,-521.5358806948177,0.0,0.0,315.00637647124523,0.0,2.0,0.022681586951036763,0.0,0.0,0.2935233776471072,131.99922844444444,-43.893623726784355,0.2041255707313656,8.895660499193555,0.002756280720147747,81.55809560555055,1.2253174852183026
2025-01-01 03:00:00,2.601597283294917,0.13291472298722393,0.0022348457646462175,2.601597283294917,0.13291472298722393,0.0022348457646462175,0.02157889668033312,0.0,0.1904707827627318,2.3395476038518526,0.05,0.0022348457646462175,0.0,0.0,0.11833138965389058,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.003071230811403509,0.0,0.018507665868929612,0.0,0.00906582733935165,0.0,0.10154341141048925,0.07615755855786692,0.023629769218192667,0.0,0.0022348457646462175,0.0,0.0,2339.5476038518523,19.500000000000057,0.4333333333333333,0.0,2.3395476038518526,0.0,0.43333333333333335,2339.5476038518523,5398.956008888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4552.56664,0.0,0.0,37.29821667675403,51.66666666666668,46.10666666666668,0.0,51.225283170863435,0.0,0.0,0.0,37.29821667675403,51.271704024760645,51.29491445170925,51.225283170863435,12.43753247303448,19.21338354150923,-0.0447684624458694,1.6500000000000001,2067.6069886221735,-541.1311983330202,0.0,0.0,313.31109987058244,0.0,2.0,0.023556643745688374,0.0,0.0,0.30484752469879534,131.99922844444444,-44.12051676724064,0.20577721297348994,8.923329408833498,0.002779257997219365,70.39584449545018,1.225288071842842
2025-01-01 04:00:00,2.8936550752604,0.1317748897143584,0.004469691529292435,2.8936550752604004,0.1317748897143584,0.004469691529292435,0.02157889668033312,0.0,0.21258077428377045,2.609495404296297,0.05,0.004469691529292435,0.0,0.0,0.11719155638102507,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.003071230811403509,0.0,0.018507665868929612,0.0,0.00906582733935165,0.0,0.10154341141048925,0.07615755855786692,0.047259538436385334,0.0,0.004469691529292435,0.0,0.0,2609.495404296297,19.500000000000057,0.4833333333333333,0.0,2.609495404296297,0.0,0.48333333333333334,2609.495404296297,5398.956008888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4552.56664,0.0,0.0,37.09967780759635,51.66666666666668,46.10666666666668,0.0,51.02387880445995,0.0,0.0,0.0,37.09967780759635,51.08366402617312,51.113556637029724,51.02387880445995,12.43753247303448,19.19548861668398,-0.04880270341594072,0.55,2287.9110178780397,-592.6200771275853,0.0,0.0,311.79132217342834,0.0,2.0,0.024187518106749812,0.0,0.0,0.3130116965325148,131.99922844444444,-40.75563146409971,0.20730241113768347,8.932887590156072,0.002798170842642686,79.61054591500901,1.2247740915162866
2025-01-01 05:00:00,3.0253407693474026,0.1317748897143584,0.008380671617423317,3.0253407693474026,0.1317748897143584,0.008380671617423317,0.021929894487350665,0.0,0.25393287041560764,2.699478004444445,0.05,0.008380671617423317,0.0,0.0,0.11719155638102507,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.0034222286184210525,0.0,0.018507665868929612,0.0,0.00906582733935165,0.0,0.10154341141048925,0.07615755855786692,0.0886116345682225,0.0,0.008380671617423317,0.0,0.0,2699.4780044444447,19.500000000000057,0.49999999999999994,0.0,2.699478004444445,0.0,0.5,2699.4780044444447,5398.956008888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4552.56664,0.0,0.0,36.87991359876606,51.66666666666668,46.10666666666668,0.0,50.88903344339239,0.0,0.0,0.0,36.87991359876606,50.896663944127916,50.90047919449568,50.88903344339239,12.43753247303448,19.199291347888654,-0.05225684295514217,-0.25000000000000006,2354.5338646332134,-618.742107650987,0.0,0.0,312.142319980446,0.0,2.0,0.024162091652018193,0.0,0.0,0.3126826517046319,131.99922844444444,-38.34435214069042,0.20908422885340236,8.960635046586031,0.002824415076635584,81.9639171284885,1.2241241750281364
2025-01-01 06:00:00,3.093800937350513,0.1340545562600894,0.014526497470200413,3.0938009373505126,0.1340545562600894,0.014526497470200413,0.022368641746122596,0.0,0.32195429115994545,2.699478004444445,0.05,0.014526497470200413,0.0,0.0,0.11947122292675608,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0038609758771929823,0.0,0.018507665868929612,0.0,0.00906582733935165,0.0,0.10154341141048925,0.07615755855786692,0.15359349991825233,0.0,0.014526497470200413,0.0,0.0,2699.4780044444447,19.500000000000057,0.49999999999999994,0.0,2.699478004444445,0.0,0.5,2699.4780044444447,5398.956008888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4552.56664,0.0,0.0,36.656664065904124,51.66666666666668,46.10666666666668,0.0,50.69078290728645,0.0,0.0,0.0,36.656664065904124,50.710874347281724,50.72092006727937,50.69078290728645,12.43753247303448,19.20491814327947,-0.053772610989696726,0.3,2375.430891579742,-599.0591301787554,0.0,0.0,315.62062263352595,0.0,2.0,0.024113082146380787,0.0,0.0,0.31204841761587254,131.99922844444444,-40.60860531947383,0.21044946892003574,8.985448536608477,0.0028439197575407856,64.79446755224042,1.2240862575724356
2025-01-01 07:00:00,4.375754578494889,0.14578664063036134,0.02458330341110839,4.375754578494888,0.14578664063036134,0.02458330341110839,0.06615363815891191,1.1000131084444444,0.46010982744708717,2.699478004444445,0.05,0.02458330341110839,0.0,0.0,0.131203307297028,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.0035977275219298247,0.0,0.06255591063698208,0.0,0.02524462298426379,0.0,0.1141466351765438,0.08560997638240782,0.25992746140011935,0.0,0.02458330341110839,0.0,0.0,2699.4780044444447,19.500000000000057,0.49999999999999994,0.0,2.699478004444445,0.0,0.5,2699.4780044444447,5398.956008888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4552.56664,1100.0131084444445,0.2,35.54188581136935,51.66666666666668,46.10666666666668,0.0,50.44244885884944,0.3178494856005065,840.1902583520391,1100.0131084444445,35.54188581136935,49.7094783300284,50.4538860507606,49.331555873706726,12.43753247303448,19.199738740615217,-0.05318028933553851,-0.55,2407.470861928064,-644.6101708555678,0.0,0.0,390.3449681879662,4.309758276737765,2.0,0.024746853114190597,0.0,0.0,0.3202500745602385,131.99922844444444,-37.74193984877909,0.2119767120190768,9.005711735126921,0.0028637422075317334,76.79801254778992,1.224093314524384
2025-01-01 08:00:00,4.4040446384767735,0.15483152083834112,0.04693176105757057,4.4040446384767735,0.15483152083834112,0.04693176105757057,0.10201386039119333,0.9166775903703706,0.725857783418913,2.609495404296297,0.05,0.04693176105757057,0.0,0.0,0.14024818750500778,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.002720233004385965,0.0,0.09929362738680737,0.0,0.04263504649685657,0.0,0.12468669775669618,0.0935150233175221,0.49622515358204605,0.0,0.04693176105757057,0.0,0.0,2609.495404296297,19.500000000000057,0.4833333333333333,0.0,2.609495404296297,0.0,0.48333333333333334,2609.495404296297,5398.956008888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4552.56664,916.6775903703705,0.16666666666666666,36.348865353270824,51.66666666666668,46.10666666666668,0.0,51.55512241757703,0.39665424309741487,1081.8263714129744,916.6775903703705,36.348865353270824,50.37289943616282,51.55512241757703,49.78178794545572,12.43753247303448,19.16885866478026,-0.06114260918211366,-1.4,2390.9458522708246,-695.3833637164524,0.0,0.0,454.91764982953606,277.471688256422,2.0,0.025569946300979803,0.0,0.0,0.33090175836112207,131.99922844444444,21.916161861444607,0.21432038934368064,9.02359323493663,0.0028885921620548445,98.1009834306905,1.2247793031988723
2025-01-01 09:00:00,3.504219300505701,0.14063607485273166,0.06760408438054807,3.5042193005057007,0.14063607485273166,0.06760408438054807,0.035785149845966896,0.0,0.8989213465115857,2.5195128041481487,0.05,0.06760408438054807,0.0,0.0,0.1260527415193983,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0021937362938596492,0.0,0.03359141355210724,0.0,0.016050505635393016,0.0,0.1057594364425502,0.07931957733191264,0.7148005188503282,0.0,0.06760408438054807,0.0,0.0,2519.5128041481485,19.500000000000057,0.4666666666666666,0.0,2.5195128041481487,0.0,0.4666666666666667,2519.5128041481485,5398.956008888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4552.56664,0.0,0.0,35.931022060110216,51.66666666666668,46.10666666666668,0.0,51.30398899508035,0.05391328912328898,146.54481250326265,0.0,35.931022060110216,50.00081471868045,51.30398899508035,49.34922758048051,12.43753247303448,19.16132754326043,-0.057515569204834686,-0.85,2263.3398651192547,-664.9372150151488,0.0,0.0,290.6133603882459,723.0798860497282,1.1835,0.02515317863815343,0.0,0.0,0.3255083503799713,78.110543432,118.1509155980092,0.21649429606148857,9.054537164748474,0.002915198363824674,80.04507382690264,1.2254057375568768
