Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.36051271558413883,0.15125828576620634,0.0700325,0.36051271558413883,0.15125828576620637,0.07003250000000001,0.023689108553543805,0.0,0.20511902369726168,0.08170458333333334,0.05,0.0700325,0.0,0.0,0.13667495243287303,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.004698999451754385,0.0,0.018990109101789422,0.0,0.022885753786764232,0.0,0.1382878907156828,0.10371591803676207,0.0,0.0,1723.6647904444446,13.333333333333371,0.16000000000000003,0.0,2.052450258888889,0.08170458333333334,0.2,1641.9602071111112,8209.801035555556,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3673.6463777777776,0.0,0.0,42.72767496112202,51.66666666666668,46.10666666666668,0.0,50.06822610869493,0.0,0.0,0.0,42.72767496112202,49.73000165530536,50.06822610869493,49.56088942861057,12.43753247303448,13.01941690162456,-0.058252245998434274,2.8,9.236100170605994,1268.7338832129894,-657.3818897728466,0.0,0.0,285.12759412292985,0.0,1.0,0.049345045606793994,0.0,0.0,0.8900927672897426,65.99961422222222,-82.67661158153815,0.3076309454409906,5.940204053188779,0.002797729234306106,-15.23788948064111,1.2517344451484067
2025-01-01 01:00:00,0.326370417031062,0.14239068721079765,0.07586854166666668,0.32637041703106195,0.14239068721079762,0.07586854166666668,0.012939620649074906,0.0,0.17491749777087595,0.08851329861111111,0.05,0.07586854166666668,0.0,0.0,0.12780735387746428,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042846744714944256,0.03213505853620819,0.0,0.0,0.0043465744928728066,0.0,0.008593046156202096,0.0,0.004507692600923522,0.0,0.12756306045500818,0.0956722953412561,0.0,0.0,1867.3035229814816,13.333333333333371,0.17333333333333334,0.0,2.2234877804629627,0.08851329861111111,0.21666666666666667,1778.7902243703707,8209.801035555556,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3673.6463777777776,0.0,0.0,42.37142968960227,51.66666666666668,46.10666666666668,0.0,49.83426826030044,0.0,0.0,0.0,42.37142968960227,49.51499270993508,49.83426826030044,49.355354934752405,12.43753247303448,13.109890711018616,-0.04547694858856834,2.5,9.236100170605994,1431.573691321246,-594.7302374816619,0.0,0.0,244.9273184103225,0.0,1.0,0.04312053203364905,0.0,0.0,0.7778141293186324,65.99961422222222,-85.92691258889616,0.30530097503823966,5.980289746303533,0.002792836359115974,-4.240101470555964,1.251403290544416
2025-01-01 02:00:00,0.31846306727341384,0.14156671135089485,0.0700325,0.3184630672734138,0.14156671135089485,0.07003250000000001,0.012939620649074906,0.0,0.1738188632910056,0.08170458333333334,0.05,0.0700325,0.0,0.0,0.12698337801756152,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.0043465744928728066,0.0,0.008593046156202096,0.0,0.004507692600923522,0.0,0.12756306045500818,0.0956722953412561,0.0,0.0,1723.6647904444446,13.333333333333371,0.16000000000000003,0.0,2.052450258888889,0.08170458333333334,0.2,1641.9602071111112,8209.801035555556,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3673.6463777777776,0.0,0.0,42.25466112453144,51.66666666666668,46.10666666666668,0.0,49.60181158711014,0.0,0.0,0.0,42.25466112453144,49.30121682889497,49.60181158711014,49.15091944978738,12.43753247303448,12.995784994905476,-0.06898607980833965,1.6500000000000001,9.236100170605994,1338.01076045482,-548.6430452512876,0.0,0.0,243.82868393045217,0.0,1.0,0.036918695595201306,0.0,0.0,0.6659445446441322,65.99961422222222,-80.83966866878906,0.30780544427646517,5.92472571313702,0.0027948072722389344,11.857650159466475,1.2519008453742508
2025-01-01 03:00:00,0.32393819809873353,0.14074273549099206,0.07586854166666668,0.32393819809873353,0.14074273549099206,0.07586854166666668,0.012704670676487183,0.0,0.17272022881113522,0.08851329861111111,0.05,0.07586854166666668,0.0,0.0,0.12615940215765872,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04064947575520353,0.030487106816402636,0.0,0.0,0.004111624520285088,0.0,0.008593046156202096,0.0,0.004507692600923522,0.0,0.12756306045500818,0.0956722953412561,0.0,0.0,1867.3035229814816,13.333333333333371,0.17333333333333334,0.0,2.2234877804629627,0.08851329861111111,0.21666666666666667,1778.7902243703707,8209.801035555556,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3673.6463777777776,0.0,0.0,41.868917567450765,51.66666666666668,46.10666666666668,0.0,49.370893329584774,0.0,0.0,0.0,41.868917567450765,49.08871105180233,49.370893329584774,48.947619912911115,12.43753247303448,13.114134567957624,-0.04043034012864037,1.6500000000000001,9.236100170605994,1420.0279784783452,-604.4487930796755,0.0,0.0,242.49509947799405,0.0,1.0,0.04041894696303187,0.0,0.0,0.7290825636263876,65.99961422222222,-85.32185090145478,0.30583219965037206,5.9896298407656055,0.0027985270689604488,-8.14348029603249,1.2513803574596354
2025-01-01 04:00:00,0.3364569941744187,0.1399187596310893,0.08754062500000001,0.3364569941744187,0.1399187596310893,0.08754062500000001,0.012704670676487183,0.0,0.17162159433126487,0.10213072916666667,0.05,0.08754062500000001,0.0,0.0,0.12533542629775596,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.004111624520285088,0.0,0.008593046156202096,0.0,0.004507692600923522,0.0,0.12756306045500818,0.0956722953412561,0.0,0.0,2154.5809880555557,13.333333333333371,0.2,0.0,2.565562823611111,0.10213072916666667,0.25,2052.450258888889,8209.801035555556,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3673.6463777777776,0.0,0.0,41.693337186853206,51.66666666666668,46.10666666666668,0.0,49.141466039803994,0.0,0.0,0.0,41.693337186853206,48.877433530884716,49.141466039803994,48.74541727642509,12.43753247303448,13.053093637929866,-0.058131176485814486,0.55,9.236100170605994,1634.8685880232285,-677.7777352212347,0.0,0.0,241.3964649981237,0.0,1.0,0.04147517453808215,0.0,0.0,0.7481349429200607,65.99961422222222,-83.33112980921636,0.30624967580460327,5.94743279792613,0.0027923822327524076,10.21006050404907,1.2510649719773308
2025-01-01 05:00:00,0.34847149577973713,0.14464279200781502,0.08754062500000001,0.34847149577973713,0.14464279200781502,0.08754062500000001,0.016691096102420786,0.0,0.1796496705106497,0.10213072916666667,0.05,0.08754062500000001,0.0,0.0,0.13005945867448168,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.004581524465460526,0.0,0.012109571636960257,0.0,0.006237058944674055,0.0,0.13386177029064247,0.10039632771798182,0.0,0.0,2154.5809880555557,13.333333333333371,0.2,0.0,2.565562823611111,0.10213072916666667,0.25,2052.450258888889,8209.801035555556,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3673.6463777777776,0.0,0.0,41.48693595963664,51.66666666666668,46.10666666666668,0.0,48.91356005782375,0.0,0.0,0.0,41.48693595963664,48.667414822085256,48.91356005782375,48.54434220421602,12.43753247303448,13.019810715950621,-0.06245605365033911,-0.25000000000000006,9.236100170605994,1617.0829893579676,-704.6936710370824,0.0,0.0,252.97005691494772,0.0,1.0,0.04037890020407676,0.0,0.0,0.7283601946415986,65.99961422222222,-85.77438457545372,0.3081534969303564,5.943167522566004,0.0028051819478657762,18.021415548336336,1.2505724820971664
2025-01-01 06:00:00,0.7336878334711958,0.1698683467610084,0.3443264583333334,0.7336878334711958,0.1698683467610084,0.34432645833333336,0.05615198257520799,0.0,0.22582164950709893,0.4017142013888889,0.05,0.3443264583333334,0.0,0.0,0.15528501342767506,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.005168899396929824,0.0,0.05098308317827816,0.0,0.018774964936865424,0.0,0.16529857433515957,0.12397393075136964,0.0,0.0,8474.685219685187,20.000000000000057,0.7866666666666667,0.0,10.09121377287037,0.4017142013888889,0.9833333333333333,8072.971018296297,8209.801035555556,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3673.6463777777776,0.0,0.0,35.9702865708007,51.66666666666668,46.10666666666668,0.0,48.697530990372904,0.0,0.0,0.0,35.9702865708007,48.46830334750965,48.697530990372904,48.35368952607803,12.43753247303448,17.56145708607358,-1.915734637478773,0.3,9.236100170605994,7534.166169927597,-1104.202244571611,0.0,0.0,336.40234610106796,0.0,1.0,0.04830900742636619,0.0,0.0,0.8714045670926425,65.99961422222222,-172.71915128704597,0.2318314301555187,8.15460981051333,0.002801815472364635,-18.149274333403635,1.2310912493723891
2025-01-01 07:00:00,0.5515452611943581,0.1522796981719849,0.23927770833333337,0.5515452611943581,0.1522796981719849,0.23927770833333337,0.02928835436362176,0.0,0.1930995804418475,0.2791573263888889,0.05,0.23927770833333337,0.0,0.0,0.13769636483865158,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.0048164744380482455,0.0,0.024471879925573516,0.0,0.00950442732364535,0.0,0.1396497739233875,0.10473733044254058,0.0,0.0,5889.188034018519,20.000000000000057,0.5466666666666667,0.0,7.012538384537037,0.2791573263888889,0.6833333333333333,5610.03070762963,8209.801035555556,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3673.6463777777776,0.0,0.0,33.29682731532211,51.66666666666668,46.10666666666668,0.0,48.5109214871153,0.0,0.0,0.0,33.29682731532211,48.29645313990412,48.5109214871153,48.18921896629854,12.43753247303448,19.686814447606526,-0.05703003383557418,-0.55,9.236100170605994,4614.657651414851,-1412.8580239895343,0.0,0.0,278.61206485305433,1.074386519266678,1.0,0.05292896674709377,0.0,0.0,0.9547400332166469,65.99961422222222,-140.28442346718822,0.20090771481570283,9.154503131503672,0.0027973469068340224,5.552035330760666,1.2221062614461888
2025-01-01 08:00:00,0.23934953746192844,0.14403863893060317,0.0,0.2393495374619284,0.14403863893060315,0.0,0.012234770731311746,0.0,0.17711476673061669,0.0,0.05,0.0,0.0,0.0,0.12945530559726984,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.003641724575109649,0.0,0.008593046156202096,0.0,0.004507692600923522,0.0,0.12756306045500818,0.0956722953412561,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,8209.801035555556,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3673.6463777777776,0.0,0.0,37.348654222458435,51.66666666666668,46.10666666666668,0.0,48.32058923505163,0.0,0.0,0.0,37.348654222458435,48.12100766342664,48.32058923505163,48.02121687761415,12.43753247303448,16.028406195525825,0.0,-1.4,9.236100170605994,-917.6825337933576,-1138.9191508635004,0.0,-1.5936505649640336,246.4197374523001,68.91168764257083,1.0,0.04925616434176453,0.0,5.988449696712939e-05,0.8895697195711789,65.99961422222222,-23.589469817193482,0.25574426458677635,7.433550437667464,0.0028082867170036983,52.115175114194265,1.2381847610624606
2025-01-01 09:00:00,0.8449512801605604,0.1745107757029961,0.02334416666666667,0.8449512801605604,0.1745107757029961,0.02334416666666667,0.06517545389113683,0.4583387951851853,0.24420216997312724,0.027234861111111112,0.05,0.02334416666666667,0.0,0.0,0.15992744236966278,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.0029368746573464914,0.0,0.06223857923379034,0.0,0.030965580146910168,0.0,0.1681925761515321,0.12614443211364904,0.0,0.0,574.5549301481482,13.333333333333371,0.05333333333333334,0.0,0.6841500862962964,0.027234861111111112,0.06666666666666667,547.3200690370371,8209.801035555556,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3673.6463777777776,458.33879518518523,0.08333333333333333,40.44921419810407,51.66666666666668,46.10666666666668,0.0,48.07951880965889,0.1384525503447184,342.4972664450107,458.33879518518523,40.44921419810407,47.79703905736948,48.07951880965889,47.65579918122477,12.43753247303448,13.047280365506827,-0.04578559215105115,-0.85,9.236100170605994,147.39084222989584,-801.5590994160698,0.0,0.0,363.6037577558791,177.08134503810487,1.0,0.04360740318254805,0.0,0.0,0.7865963785375364,65.99961422222222,10.791253741938295,0.3114265003694037,6.004544396740579,0.002837460725049024,95.33274237398538,1.2516430971877455
