Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 01:47:00,0.6463800350866176,0.14239068721079762,0.35016250000000004,0.010773000584776959,0.0023731781201799603,0.005836041666666667,0.012939620649074904,0.0,0.17491749777087595,0.4085229166666667,0.05,0.35016250000000004,0.0,0.0,0.12780735387746428,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,On,8618.323952222223,13.333333333333371,0.8,0.0,10.262251294444445,0.4085229166666667,1,8209.801035555556,8209.801035555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,42.41810075374137,51.666666666666686,46.10666666666668,0.0,49.76601077523306,0.0,0.0,0.0,42.41810075374137,49.45223900381673,49.76601077523306,49.295353118108565,12.43753247303448,13.00682184953991,0.0,2.2,9.236100170605994,8263.158051214274,-516.5945718172719,-0.0,-0.0,244.9273184103225,0.0,1.0,0.03660252463634882,0.0,0.0,0.660241409096459,65.99961422222222,-83.49864760099899,0.30724799088158156,5.928252775767119,0.002792545323021744,6.661302912092069,1.251852456056236
2025-01-01 01:48:00,0.6463800350866176,0.14239068721079762,0.35016250000000004,0.010773000584776959,0.0023731781201799603,0.005836041666666667,0.012939620649074904,0.0,0.17491749777087595,0.4085229166666667,0.05,0.35016250000000004,0.0,0.0,0.12780735387746428,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,On,8618.323952222223,13.333333333333371,0.8,0.0,10.262251294444445,0.4085229166666667,1,8209.801035555556,8209.801035555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,42.134105352164035,51.666666666666686,46.10666666666668,0.0,49.76212637744821,0.0,0.0,0.0,42.134105352164035,49.44866718877704,49.76212637744821,49.291937594441464,12.43753247303448,13.247323361628416,0.0,2.2,9.236100170605994,8238.818685554712,-534.3928023009156,-0.0,-0.0,244.9273184103225,0.0,1.0,0.03703929647746457,0.0,0.0,0.6681199600624637,65.99961422222222,-90.0397827769176,0.3024608551822625,6.050319172864409,0.0027925887821175946,6.092391902731876,1.2508011829515577
2025-01-01 01:49:00,0.6463800350866176,0.14239068721079762,0.35016250000000004,0.010773000584776959,0.0023731781201799603,0.005836041666666667,0.012939620649074904,0.0,0.17491749777087595,0.4085229166666667,0.05,0.35016250000000004,0.0,0.0,0.12780735387746428,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,On,8618.323952222223,13.333333333333371,0.8,0.0,10.262251294444445,0.4085229166666667,1,8209.801035555556,8209.801035555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,41.85870634108967,51.666666666666686,46.10666666666668,0.0,49.75826770563047,0.0,0.0,0.0,41.85870634108967,49.44511928756255,49.75826770563047,49.2885450785286,12.43753247303448,13.480460535086394,0.0,2.2,9.236100170605994,8215.075135588835,-551.8758921990665,-0.0,-0.0,244.9273184103225,0.0,1.0,0.037460518814267166,0.0,0.0,0.6757180269159526,65.99961422222222,-96.30024284464271,0.29789973260029845,6.16778013111505,0.0027926285629804163,5.543874441688239,1.2497837863658017
2025-01-01 01:50:00,0.23785711841995089,0.14239068721079762,0.0,0.003964285306999181,0.0023731781201799603,0.0,0.012939620649074904,0.0,0.17491749777087595,0.0,0.05,0.0,0.0,0.0,0.12780735387746428,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,8209.801035555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,41.59148466111662,51.666666666666686,46.10666666666668,0.0,49.754433982269,0.0,0.0,0.0,41.59148466111662,49.44159457631443,49.754433982269,49.28517487333715,12.43753247303448,13.706592812063747,0.0,2.2,9.236100170605994,-426.38981247005665,-569.0484769000005,-0.0,-0.0,244.9273184103225,0.0,1.0,0.03786707115908039,0.0,0.0,0.6830514744220404,65.99961422222222,-102.26865398037862,0.29354896024976757,6.281902626062938,0.00279266479171367,5.014620431556139,1.248798540455073
2025-01-01 01:51:00,0.23785711841995089,0.14239068721079762,0.0,0.003964285306999181,0.0023731781201799603,0.0,0.012939620649074904,0.0,0.17491749777087595,0.0,0.05,0.0,0.0,0.0,0.12780735387746428,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,8209.801035555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,41.6825234566219,51.666666666666686,46.10666666666668,0.0,49.750624467749844,0.0,0.0,0.0,41.6825234566219,49.438092366460715,49.750624467749844,49.28182631581616,12.43753247303448,13.624834377696226,0.0,2.2,9.236100170605994,-417.2027841946267,-562.815376472109,-0.0,-0.0,244.9273184103225,0.0,1.0,0.03772030854395954,0.0,0.0,0.6804041500428405,65.99961422222222,-99.31472613284018,0.2951185399832434,6.240892188668106,0.0027926975876725255,5.20017566352918,1.2491545435336275
2025-01-01 01:52:00,0.23785711841995089,0.14239068721079762,0.0,0.003964285306999181,0.0023731781201799603,0.0,0.012939620649074904,0.0,0.17491749777087595,0.0,0.05,0.0,0.0,0.0,0.12780735387746428,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,8209.801035555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,41.769961208613374,51.666666666666686,46.10666666666668,0.0,49.746806770359974,0.0,0.0,0.0,41.769961208613374,49.434582490687674,49.746806770359974,49.27847035085152,12.43753247303448,13.546163238565786,0.0,2.2,9.236100170605994,-408.9184958679301,-556.8436434662378,-0.0,-0.0,244.9273184103225,0.0,1.0,0.037578845561301207,0.0,0.0,0.6778524211680358,65.99961422222222,-97.00217081201474,0.29663799117073375,6.201065842777171,0.0027927315874826785,5.378773577266841,1.2494972933630022
2025-01-01 01:53:00,0.23785711841995089,0.14239068721079762,0.0,0.003964285306999181,0.0023731781201799603,0.0,0.012939620649074904,0.0,0.17491749777087595,0.0,0.05,0.0,0.0,0.0,0.12780735387746428,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,8209.801035555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,41.854112104188154,51.666666666666686,46.10666666666668,0.0,49.742981215762065,0.0,0.0,0.0,41.854112104188154,49.431065252221046,49.742981215762065,49.27510727045055,12.43753247303448,13.470309665294508,0.0,2.2,9.236100170605994,-400.9824587719892,-551.1099811492116,-0.0,-0.0,244.9273184103225,0.0,1.0,0.03744222277906329,0.0,0.0,0.6753880004988161,65.99961422222222,-94.79979603310005,0.29811158048007963,6.162795109649441,0.002792766745355645,5.551012896760206,1.2498279441616347
2025-01-01 01:54:00,0.23785711841995089,0.14239068721079762,0.0,0.003964285306999181,0.0023731781201799603,0.0,0.012939620649074904,0.0,0.17491749777087595,0.0,0.05,0.0,0.0,0.0,0.12780735387746428,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,8209.801035555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,41.93521139754878,51.666666666666686,46.10666666666668,0.0,49.73914810120866,0.0,0.0,0.0,41.93521139754878,49.42754092783052,49.73914810120866,49.27173734114145,12.43753247303448,13.397071741767036,0.0,2.2,9.236100170605994,-393.20510479173583,-545.5966192599423,-0.0,-0.0,244.9273184103225,0.0,1.0,0.03731009931737282,0.0,0.0,0.6730047391968187,65.99961422222222,-92.53580394211605,0.2995423903873393,6.125967743620652,0.0027928030194564277,5.717338766259445,1.250147357517854
2025-01-01 01:55:00,0.23785711841995089,0.14239068721079762,0.0,0.003964285306999181,0.0023731781201799603,0.0,0.012939620649074904,0.0,0.17491749777087595,0.0,0.05,0.0,0.0,0.0,0.12780735387746428,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,8209.801035555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,42.013447368333445,51.666666666666686,46.10666666666668,0.0,49.735307702679016,0.0,0.0,0.0,42.013447368333445,49.42400977447616,49.735307702679016,49.26836081037474,12.43753247303448,13.326287905526591,0.0,2.2,9.236100170605994,-385.7195321864697,-540.2891319883774,-0.0,-0.0,244.9273184103225,0.0,1.0,0.03718220435491817,0.0,0.0,0.6706977521497136,65.99961422222222,-90.35771860841471,0.3009328161927113,6.090494174436721,0.0027928403708980245,5.8781054711466325,1.250456221305811
2025-01-01 01:56:00,0.23785711841995089,0.14239068721079762,0.0,0.003964285306999181,0.0023731781201799603,0.0,0.012939620649074904,0.0,0.17491749777087595,0.0,0.05,0.0,0.0,0.0,0.12780735387746428,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,8209.801035555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,42.08898598119631,51.666666666666686,46.10666666666668,0.0,49.73146027912645,0.0,0.0,0.0,42.08898598119631,49.42047203326397,49.73146027912645,49.26497791033274,12.43753247303448,13.2578157571286,0.0,2.2,9.236100170605994,-378.5160023226473,-535.174781615244,-0.0,-0.0,244.9273184103225,0.0,1.0,0.03705829945000264,0.0,0.0,0.6684627383131503,65.99961422222222,-88.2685391177258,0.30228495896436197,6.055787329710673,0.0027928787631451386,6.033625164799588,1.2507551416559488
2025-01-01 01:57:00,0.23785711841995089,0.14239068721079762,0.0,0.003964285306999181,0.0023731781201799603,0.0,0.012939620649074904,0.0,0.17491749777087595,0.0,0.05,0.0,0.0,0.0,0.12780735387746428,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,8209.801035555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,42.161972419909745,51.666666666666686,46.10666666666668,0.0,49.7276060744961,0.0,0.0,0.0,42.161972419909745,49.416927931324906,49.7276060744961,49.26158885973932,12.43753247303448,13.191530743542813,0.0,2.2,9.236100170605994,-371.5909642394532,-530.2423798670279,-0.0,-0.0,244.9273184103225,0.0,1.0,0.03693817651766154,0.0,0.0,0.6662959442217142,65.99961422222222,-86.27590278274778,0.30360063846855473,6.022290584253392,0.002792918161735095,6.184170513345087,1.251044648401325
2025-01-01 01:58:00,0.23785711841995089,0.14239068721079762,0.0,0.003964285306999181,0.0023731781201799603,0.0,0.012939620649074904,0.0,0.17491749777087595,0.0,0.05,0.0,0.0,0.0,0.12780735387746428,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,8209.801035555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,42.2325364641619,51.666666666666686,46.10666666666668,0.0,49.72374531960396,0.0,0.0,0.0,42.2325364641619,49.413377683564725,49.72374531960396,49.25819386554512,12.43753247303448,13.12732153881018,0.0,2.2,9.236100170605994,-364.93653455289973,-525.481910159978,-0.0,-0.0,244.9273184103225,0.0,1.0,0.03682164976284489,0.0,0.0,0.6641940184785597,65.99961422222222,-84.3819428032442,0.30488147354953693,5.989942243175053,0.0027929585340168736,6.329985146099219,1.251325215000581
2025-01-01 01:59:00,0.23785711841995089,0.14239068721079762,0.0,0.003964285306999181,0.0023731781201799603,0.0,0.012939620649074904,0.0,0.17491749777087595,0.0,0.05,0.0,0.0,0.0,0.12780735387746428,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,8209.801035555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,42.30079581045866,51.666666666666686,46.10666666666668,0.0,49.71987823352972,0.0,0.0,0.0,42.30079581045866,49.40982149396108,49.71987823352972,49.25479312417677,12.43753247303448,13.065087191123972,0.0,2.2,9.236100170605994,-358.5429471745415,-520.8842900626778,-0.0,-0.0,244.9273184103225,0.0,1.0,0.03670855073498679,0.0,0.0,0.662153922549048,65.99961422222222,-82.58597552218617,0.3061289304630483,5.958184093210184,0.0027929998489585944,6.471290067970742,1.2515972708103411
2025-01-01 02:00:00,0.23675848394008048,0.14156671135089485,0.0,0.003945974732334674,0.002359445189181581,0.0,0.012939620649074904,0.0,0.1738188632910056,0.0,0.05,0.0,0.0,0.0,0.12698337801756152,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,8209.801035555556,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,42.366858423864315,51.666666666666686,46.10666666666668,0.0,49.7160050247094,0.0,0.0,0.0,42.366858423864315,49.40625955658101,49.7160050247094,49.25138682251682,12.43753247303448,13.004735102572381,0.0,2.2,9.236100170605994,-353.49808928205584,-516.441201260163,-0.0,-0.0,243.82868393045214,0.0,1.0,0.03659872484152276,0.0,0.0,0.6601728678710884,65.99961422222222,-80.88557195234493,0.30734435655136333,5.927470884719133,0.002793042076997116,6.608288183327211,1.2518612097618258
2025-01-01 02:01:00,0.23675848394008048,0.14156671135089485,0.0,0.003945974732334674,0.002359445189181581,0.0,0.012939620649074904,0.0,0.1738188632910056,0.0,0.05,0.0,0.0,0.0,0.12698337801756152,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,8209.801035555556,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,42.4308688851538,51.666666666666686,46.10666666666668,0.0,49.712125891815326,0.0,0.0,0.0,42.4308688851538,49.40269205640034,49.712125891815326,49.24797513869286,12.43753247303448,12.946141196168613,0.0,2.2,9.236100170605994,-347.5896787866792,-512.1421543257243,-0.0,-0.0,243.82868393045214,0.0,1.0,0.036491958876473884,0.0,0.0,0.658247008605703,65.99961422222222,-79.27620839140701,0.30852977897929773,5.897483880315763,0.0027930851899173907,6.7412579816588405,1.2521175645605616
2025-01-01 02:02:00,0.23675848394008048,0.14156671135089485,0.0,0.003945974732334674,0.002359445189181581,0.0,0.012939620649074904,0.0,0.1738188632910056,0.0,0.05,0.0,0.0,0.0,0.12698337801756152,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,8209.801035555556,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,42.492874175276384,51.666666666666686,46.10666666666668,0.0,49.70824102044565,0.0,0.0,0.0,42.492874175276384,49.399119166220494,49.70824102044565,49.244558239107924,12.43753247303448,12.889265266719788,0.0,2.2,9.236100170605994,-341.9093944356192,-507.9829415081916,-0.0,-0.0,243.82868393045214,0.0,1.0,0.03638819129576964,0.0,0.0,0.6563752346124231,65.99961422222222,-77.75513685787973,0.30968557720833,5.8691977482642566,0.002793129161337227,6.870281718677283,1.25236650186906
2025-01-01 02:03:00,0.23675848394008048,0.14156671135089485,0.0,0.003945974732334674,0.002359445189181581,0.0,0.012939620649074904,0.0,0.1738188632910056,0.0,0.05,0.0,0.0,0.0,0.12698337801756152,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,8209.801035555556,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,42.552961494587905,51.666666666666686,46.10666666666668,0.0,49.70435059194884,0.0,0.0,0.0,42.552961494587905,49.39554105488685,49.70435059194884,49.24113628635586,12.43753247303448,12.834032537458771,0.0,2.2,9.236100170605994,-336.4463030173089,-503.9569112633238,-0.0,-0.0,243.82868393045214,0.0,1.0,0.03628729672654588,0.0,0.0,0.6545552843981606,65.99961422222222,-76.31807568443719,0.3108128574834539,5.840829980622399,0.0027931739654366954,6.99552405235125,1.252608340316734
2025-01-01 02:04:00,0.23675848394008048,0.14156671135089485,0.0,0.003945974732334674,0.002359445189181581,0.0,0.012939620649074904,0.0,0.1738188632910056,0.0,0.05,0.0,0.0,0.0,0.12698337801756152,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,8209.801035555556,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,42.61121277870661,51.666666666666686,46.10666666666668,0.0,49.70045477978733,0.0,0.0,0.0,42.61121277870661,49.39195788390209,49.70045477978733,49.237709435959474,12.43753247303448,12.780372749371073,-0.05296058396229775,2.2,9.236100170605994,-331.16851375906367,-500.05784078909886,-0.0,-0.0,243.82868393045214,0.0,1.0,0.03618915714271574,0.0,0.0,0.6527850289920129,65.99961422222222,-74.93935690041693,0.31191266718125094,5.813338772425712,0.0027932195774880483,7.11714000726424,1.252843379488512
2025-01-01 02:05:00,0.23675848394008048,0.14156671135089485,0.0,0.003945974732334674,0.002359445189181581,0.0,0.012939620649074904,0.0,0.1738188632910056,0.0,0.05,0.0,0.0,0.0,0.12698337801756152,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,8209.801035555556,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,42.66770437012454,51.666666666666686,46.10666666666668,0.0,49.696553750013635,0.0,0.0,0.0,42.66770437012454,49.38836980786951,49.696553750013635,49.234277836797446,12.43753247303448,12.728220443603862,-0.10511288972950972,2.2,9.236100170605994,-326.1326701961116,-496.2799469258871,-0.0,-0.0,243.82868393045214,0.0,1.0,0.03609366246729076,0.0,0.0,0.6510624828100157,65.99961422222222,-73.6814072006766,0.3129859859519116,5.786687668642974,0.002793265973791097,7.235274205007926,1.2530718986155391
2025-01-01 02:06:00,0.23675848394008048,0.14156671135089485,0.0,0.003945974732334674,0.002359445189181581,0.0,0.012939620649074904,0.0,0.1738188632910056,0.0,0.05,0.0,0.0,0.0,0.12698337801756152,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.0043465744928728066,0.0,On,0.008593046156202096,0,On,0.004507692600923522,0,On,0.12756306045500818,0.0956722953412561,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,8209.801035555556,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,3673.6463777777776,Off,0.0,0.0,42.7225110710716,51.666666666666686,46.10666666666668,0.0,49.6926476617761,0.0,0.0,0.0,42.7225110710716,49.38477697496398,49.6926476617761,49.23084163155792,12.43753247303448,12.677511478631487,-0.15582185470188392,2.2,9.236100170605994,-321.2413579417838,-492.6176257392278,-0.0,-0.0,243.82868393045214,0.0,1.0,0.03600070426735115,0.0,0.0,0.6493856899241434,65.99961422222222,-72.4524161330082,0.3140337944455584,5.760840918478289,0.002793313131603855,7.350069026725322,1.2532941717775454
