Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 05:32:00,0.32835258161061137,0.18096259700526574,0.0,0.005472543026843523,0.0030160432834210956,0.0,0.07833453661258775,0.0,0.2500180449980236,0.0,0.0,0.0,0.0,0.18096259700526574,0,1,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.023523050986842105,0.0,On,0.002679312878527671,0.0,On,0.05213217274721798,0,On,0.008734582324335919,0,On,0.20560530793989756,0.15420398095492313,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23739.34614222222,Off,0.0,0.0,36.99429439441461,51.666666666666686,46.10666666666668,0.0,49.42524006024778,0.0,0.0,0.0,36.99429439441461,47.968159720759175,49.42524006024778,47.23961955101487,12.43753247303448,16.226474557491013,0.0,6.821575199992988,0.20275490726030174,0.6,9.236100170605994,-5112.878798032558,-1162.1004669275708,492.1560535192564,-5482.016221152095,-0.0,-0.0,511.95905272148525,0.0,3.0,0.26727483724985013,0.0,0,2.5014280390066865,197.99884266666666,-142.82162960194802,0.23959202026341678,7.386339178318254,0.002683223853290711,-182.9154948401007,1.236803862689023,0.1454901757955723,-1188.1061850949027,26.005718167331985,0.9061390909439998,472.47043831848623,19.685615200770194
2025-01-01 05:33:00,0.32835258161061137,0.18096259700526574,0.0,0.005472543026843523,0.0030160432834210956,0.0,0.07833453661258775,0.0,0.2500180449980236,0.0,0.0,0.0,0.0,0.18096259700526574,0,1,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.023523050986842105,0.0,On,0.002679312878527671,0.0,On,0.05213217274721798,0,On,0.008734582324335919,0,On,0.20560530793989756,0.15420398095492313,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23739.34614222222,Off,0.0,0.0,37.19581300109282,51.666666666666686,46.10666666666668,0.0,49.42166660798018,0.0,0.0,0.0,37.19581300109282,47.96504461718894,49.42166660798018,47.23673362179332,12.43753247303448,16.05014384186739,-0.1165228247992971,6.796960522121716,0.3564361640931848,0.6,9.236100170605994,-5002.318392587941,-1156.5312243994986,309.15051138834554,-5383.610626186502,-0.0,-0.0,511.95905272148525,0.0,3.0,0.26547270880209634,0.0,0,2.4845618997341408,197.99884266666666,-130.66681912292444,0.24224760883572913,7.299717916460155,0.0026825971491915013,-180.08411127840301,1.2375584332095084,0.14541786086422057,-1182.8174270054253,26.286202605926675,0.9061390909439998,289.68693235647055,19.463579031874993
2025-01-01 05:34:00,0.32835258161061137,0.18096259700526574,0.0,0.005472543026843523,0.0030160432834210956,0.0,0.07833453661258775,0.0,0.2500180449980236,0.0,0.0,0.0,0.0,0.18096259700526574,0,1,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.023523050986842105,0.0,On,0.002679312878527671,0.0,On,0.05213217274721798,0,On,0.008734582324335919,0,On,0.20560530793989756,0.15420398095492313,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23739.34614222222,Off,0.0,0.0,37.390327682896,51.666666666666686,46.10666666666668,0.0,49.41807500772391,0.0,0.0,0.0,37.390327682896,47.961912544749815,49.41807500772391,47.233831313262776,12.43753247303448,15.879815760456447,-0.2868509062102387,6.773841842204591,0.48619955077562593,0.6,9.236100170605994,-4896.247655002524,-1151.2539340737924,154.63201792345833,-5289.230984442223,-0.0,-0.0,511.95905272148525,0.0,3.0,0.2637261424681308,0.0,0,2.4682157668743443,197.99884266666666,-118.9757232817855,0.2448433146188596,7.216253919313738,0.0026819805221660435,-177.33911785304096,1.2382881993379453,0.14534990822817498,-1177.8540918627264,26.600157788934013,0.9061390909439998,135.35056595680248,19.281451966655847
2025-01-01 05:35:00,0.32835258161061137,0.18096259700526574,1.191205882352941,0.005472543026843523,0.0030160432834210956,0.019853431372549017,0.07833453661258775,0.0,0.2500180449980236,0.0,1.191205882352941,0.0,0.0,0.18096259700526574,0,1,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.023523050986842105,0.0,On,0.002679312878527671,0.0,On,0.05213217274721798,0,On,0.008734582324335919,0,On,0.20560530793989756,0.15420398095492313,On,0,0,Off,On,23739.34614222222,16.666666666666686,0.6800000000000002,0.0,34.91080315032679,0.0,1,23739.34614222222,23739.34614222222,Off,0.0,0.0,37.578173710848816,51.666666666666686,46.10666666666668,0.0,49.41446589291066,0.0,0.0,0.0,37.578173710848816,47.95876409320712,49.41446589291066,47.23091319335535,12.43753247303448,15.715202750081637,-0.45146391658504825,6.75212082605268,0.5957805386107706,0.6,9.236100170605994,18944.572845256625,-1146.4488096382347,-801.7739742488711,-5198.651702546148,-0.0,-0.0,511.95905272148525,0.0,3.0,0.2620327117524346,0.0,0,2.4523669308299776,197.99884266666666,-108.0806471409299,0.2473807471331974,7.135198709902307,0.0026813736521485434,-174.6766671612052,1.2389943053510746,0.14528603478074023,-1173.1943440228706,26.74553438463597,0.9061390909439998,-820.9065851192452,19.132610870374027
2025-01-01 05:36:00,0.32835258161061137,0.18096259700526574,1.191205882352941,0.005472543026843523,0.0030160432834210956,0.019853431372549017,0.07833453661258775,0.0,0.2500180449980236,0.0,1.191205882352941,0.0,0.0,0.18096259700526574,0,1,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.023523050986842105,0.0,On,0.002679312878527671,0.0,On,0.05213217274721798,0,On,0.008734582324335919,0,On,0.20560530793989756,0.15420398095492313,On,0,0,Off,On,23739.34614222222,16.666666666666686,0.6800000000000002,0.0,34.91080315032679,0.0,1,23739.34614222222,23739.34614222222,Off,0.0,0.0,37.25738953072176,51.666666666666686,46.10666666666668,0.0,49.41083986665242,0.0,0.0,0.0,37.25738953072176,47.95559982409466,49.41083986665242,47.22797980281578,12.43753247303448,15.987725072706782,-0.1789415939599035,6.73169068965386,0.6000000009119847,0.6,9.236100170605994,18774.516214894902,-1141.856998789042,19.155755638424466,-5348.94682303526,-0.0,-0.0,511.95905272148525,0.0,3.0,0.26483332228721435,0.0,0,2.4785778745541216,197.99884266666666,-127.84215701354503,0.24305123462273315,7.267267326499789,0.0026807762339351696,-177.72578552632504,1.2378269566800892,0.14522593169342432,-1168.8146424597412,26.95764367069914,0.9061390909439998,-1.0846850559909551e-06,19.155756723109523
2025-01-01 05:37:00,0.32835258161061137,0.18096259700526574,1.191205882352941,0.005472543026843523,0.0030160432834210956,0.019853431372549017,0.07833453661258775,0.0,0.2500180449980236,0.0,1.191205882352941,0.0,0.0,0.18096259700526574,0,1,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.023523050986842105,0.0,On,0.002679312878527671,0.0,On,0.05213217274721798,0,On,0.008734582324335919,0,On,0.20560530793989756,0.15420398095492313,On,0,0,Off,On,23739.34614222222,16.666666666666686,0.6800000000000002,0.0,34.91080315032679,0.0,1,23739.34614222222,23739.34614222222,Off,0.0,0.0,36.94751371274141,51.666666666666686,46.10666666666668,0.0,49.40724291596162,0.0,0.0,0.0,36.94751371274141,47.952462566605504,49.40724291596162,47.225072391927455,12.43753247303448,16.250899099013928,0.0,6.7124737007712225,0.6918674230624235,0.6,9.236100170605994,18611.284582400287,-1137.5221532052776,-90.23285763797452,-5495.702914901881,-0.0,-0.0,511.95905272148525,0.0,3.0,0.26752398366720026,0.0,0,2.5037598029714143,197.99884266666666,-144.3176976415375,0.2389477803712504,7.394752261106717,0.002680167814080255,-180.61559352926432,1.236701761626103,0.1451693748337796,-1164.6977686590806,27.175615453803044,0.9061390909439998,-109.26413550421054,19.031277866236024
2025-01-01 05:38:00,0.32835258161061137,0.18096259700526574,1.191205882352941,0.005472543026843523,0.0030160432834210956,0.019853431372549017,0.07833453661258775,0.0,0.2500180449980236,0.0,1.191205882352941,0.0,0.0,0.18096259700526574,0,1,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.023523050986842105,0.0,On,0.002679312878527671,0.0,On,0.05213217274721798,0,On,0.008734582324335919,0,On,0.20560530793989756,0.15420398095492313,On,0,0,Off,On,23739.34614222222,16.666666666666686,0.6800000000000002,0.0,34.91080315032679,0.0,1,23739.34614222222,23739.34614222222,Off,0.0,0.0,36.64792627953312,51.666666666666686,46.10666666666668,0.0,49.40367405425535,0.0,0.0,0.0,36.64792627953312,47.94935140220132,49.40367405425535,47.222190076174314,12.43753247303448,16.505256758529416,0.0,6.694394025843459,0.7694652670313102,0.6,9.236100170605994,18452.106851792916,-1133.452924262372,-182.62111899450247,-5639.043521199453,-0.0,-0.0,511.95905272148525,0.0,3.0,0.27011178243071876,0.0,0,2.5279790390692773,197.99884266666666,-160.15482195133742,0.2350526462085394,7.517404669160896,0.0026795489388011227,-183.35587755526697,1.23561622682075,0.1451161450397349,-1160.8269865747816,27.374062312409485,0.9061390909439998,-201.55649612142088,18.935377126918404
2025-01-01 05:39:00,0.32835258161061137,0.18096259700526574,1.191205882352941,0.005472543026843523,0.0030160432834210956,0.019853431372549017,0.07833453661258775,0.0,0.2500180449980236,0.0,1.191205882352941,0.0,0.0,0.18096259700526574,0,1,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.023523050986842105,0.0,On,0.002679312878527671,0.0,On,0.05213217274721798,0,On,0.008734582324335919,0,On,0.20560530793989756,0.15420398095492313,On,0,0,Off,On,23739.34614222222,16.666666666666686,0.6800000000000002,0.0,34.91080315032679,0.0,1,23739.34614222222,23739.34614222222,Off,0.0,0.0,36.35813641536471,51.666666666666686,46.10666666666668,0.0,49.40013235101547,0.0,0.0,0.0,36.35813641536471,47.946265464548944,49.40013235101547,47.21933202131568,12.43753247303448,16.751219022736088,0.0,6.677379784334039,0.835020654792101,0.6,9.236100170605994,18297.16978816426,-1129.6327885837472,-260.6714311211296,-5779.048502941836,-0.0,-0.0,511.95905272148525,0.0,3.0,0.2726024781803717,0.0,0,2.551289487029601,197.99884266666666,-175.08690383760995,0.23135092425138853,7.635508275452996,0.002678920122046262,-185.95470500416647,1.2345683557045883,0.1450660342328127,-1157.1864744216634,27.553685837916213,0.9061390909439998,-279.52594962899315,18.854518507863524
2025-01-01 05:40:00,0.32835258161061137,0.18096259700526574,0.0,0.005472543026843523,0.0030160432834210956,0.0,0.07833453661258775,0.0,0.2500180449980236,0.0,0.0,0.0,0.0,0.18096259700526574,0,1,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.023523050986842105,0.0,On,0.002679312878527671,0.0,On,0.05213217274721798,0,On,0.008734582324335919,0,On,0.20560530793989756,0.15420398095492313,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23739.34614222222,Off,0.0,0.0,36.07769747562807,51.666666666666686,46.10666666666668,0.0,49.396616920110084,0.0,0.0,0.0,36.07769747562807,47.94320392864432,49.396616920110084,47.216497432911446,12.43753247303448,16.989168940934594,0.0,6.661364640448203,0.8904115860482217,0.6,9.236100170605994,-5592.99162373963,-1126.0411119984603,-326.61291375400776,-5915.791837229653,-0.0,-0.0,511.95905272148525,0.0,3.0,0.2750012820263552,0.0,0,2.5737399176880285,197.99884266666666,-189.15883923146234,0.22782922970811056,7.749322569292564,0.002678281851355274,-188.41941833796542,1.2335563325892367,0.14501885017509838,-1153.761656744375,27.720544745914594,0.9061390909439998,-345.4061280069226,18.793214252914893
2025-01-01 05:41:00,0.32835258161061137,0.18096259700526574,0.0,0.005472543026843523,0.0030160432834210956,0.0,0.07833453661258775,0.0,0.2500180449980236,0.0,0.0,0.0,0.0,0.18096259700526574,0,1,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.023523050986842105,0.0,On,0.002679312878527671,0.0,On,0.05213217274721798,0,On,0.008734582324335919,0,On,0.20560530793989756,0.15420398095492313,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23739.34614222222,Off,0.0,0.0,36.30848060183894,51.666666666666686,46.10666666666668,0.0,49.39312691579941,0.0,0.0,0.0,36.30848060183894,47.940166007093126,49.39312691579941,47.21368555273999,12.43753247303448,16.787763731489708,0.0,6.6462877453131,0.9372233904628015,0.6,9.236100170605994,-5460.361546259496,-1122.6611381151017,-382.3375232070526,-5799.966874475428,-0.0,-0.0,511.95905272148525,0.0,3.0,0.2729715732797448,0.0,0,2.5547438519826655,197.99884266666666,-172.35372450555278,0.2307042436449435,7.651535900561351,0.0026776345902005624,-185.29684977536934,1.2344137045457262,0.14497441636637612,-1150.5391837557445,27.878045640642686,0.9061390909439998,-401.0825709749128,18.74504776786022
2025-01-01 05:42:00,0.32835258161061137,0.18096259700526574,0.0,0.005472543026843523,0.0030160432834210956,0.0,0.07833453661258775,0.0,0.2500180449980236,0.0,0.0,0.0,0.0,0.18096259700526574,0,1,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.023523050986842105,0.0,On,0.002679312878527671,0.0,On,0.05213217274721798,0,On,0.008734582324335919,0,On,0.20560530793989756,0.15420398095492313,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23739.34614222222,Off,0.0,0.0,36.53060578193718,51.666666666666686,46.10666666666668,0.0,49.38961611662031,0.0,0.0,0.0,36.53060578193718,47.93710865245495,49.38961611662031,47.210854920372284,12.43753247303448,16.593780263085385,0.0,6.632092946408606,0.9767933145708955,0.6,9.236100170605994,-5336.001347317415,-1119.4795962406965,-429.4376836835488,-5689.27460523197,-0.0,-0.0,511.95905272148525,0.0,3.0,0.27100951445939053,0.0,0,2.5363809226552534,197.99884266666666,-158.68579480693003,0.23351093011193308,7.556992144408687,0.002676998497849388,-182.27732480062238,1.2352406188463556,0.1449325697734572,-1147.5067550888696,28.027158848173027,0.9061390909439998,-448.14575622068,18.70807253713119
2025-01-01 05:43:00,0.32835258161061137,0.18096259700526574,0.0,0.005472543026843523,0.0030160432834210956,0.0,0.07833453661258775,0.0,0.2500180449980236,0.0,0.0,0.0,0.0,0.18096259700526574,0,1,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.023523050986842105,0.0,On,0.002679312878527671,0.0,On,0.05213217274721798,0,On,0.008734582324335919,0,On,0.20560530793989756,0.15420398095492313,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23739.34614222222,Off,0.0,0.0,36.74464813943447,51.666666666666686,46.10666666666668,0.0,49.386085305578376,0.0,0.0,0.0,36.74464813943447,47.93403259377194,49.386085305578376,47.20800623786872,12.43753247303448,16.40672496665603,0.0,6.618727882758899,1.0102497052374209,0.6,9.236100170605994,-5216.864810343292,-1116.4848543014148,-469.24930813914693,-5583.34242231254,-0.0,-0.0,511.95905272148525,0.0,3.0,0.26911080389051567,0.0,0,2.5186108702858934,197.99884266666666,-145.48144075223667,0.2362528266323944,7.466067901430415,0.0026763731898942766,-179.3544957512175,1.2360390578882592,0.1448931582124271,-1144.6529204120827,28.16806611066799,0.9061390909439998,-487.9377029348606,18.688394795713634
2025-01-01 05:44:00,0.32835258161061137,0.18096259700526574,0.0,0.005472543026843523,0.0030160432834210956,0.0,0.07833453661258775,0.0,0.2500180449980236,0.0,0.0,0.0,0.0,0.18096259700526574,0,1,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.023523050986842105,0.0,On,0.002679312878527671,0.0,On,0.05213217274721798,0,On,0.008734582324335919,0,On,0.20560530793989756,0.15420398095492313,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23739.34614222222,Off,0.0,0.0,36.9510531292861,51.666666666666686,46.10666666666668,0.0,49.38253521367203,0.0,0.0,0.0,36.9510531292861,47.93093851165793,49.38253521367203,47.205140160650885,12.43753247303448,16.226215670601952,0.0,6.6061433535044545,1.0385455217863975,0.6,9.236100170605994,-5102.922567514158,-1113.6659872648052,-502.9326943438436,-5481.871222501658,-0.0,-0.0,511.95905272148525,0.0,3.0,0.26727219581472494,0.0,0,2.5014033177873105,197.99884266666666,-133.0103977339851,0.23893220348542474,7.377334302546694,0.002675758306244483,-176.52341478302768,1.236810542793518,0.14485603852803833,-1141.9669395258493,28.30095226104418,0.9061390909439998,-521.5918300513778,18.659135707534176
2025-01-01 05:45:00,0.32835258161061137,0.18096259700526574,0.0,0.005472543026843523,0.0030160432834210956,0.0,0.07833453661258775,0.0,0.2500180449980236,0.0,0.0,0.0,0.0,0.18096259700526574,0,1,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.023523050986842105,0.0,On,0.002679312878527671,0.0,On,0.05213217274721798,0,On,0.008734582324335919,0,On,0.20560530793989756,0.15420398095492313,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23739.34614222222,Off,0.0,0.0,37.150221689720645,51.666666666666686,46.10666666666668,0.0,49.378966531616804,0.0,0.0,0.0,37.150221689720645,47.92782704921727,49.378966531616804,47.20225730801751,12.43753247303448,16.05190842624105,-0.11475824042563687,6.594292932933854,1.062482036474546,0.6,9.236100170605994,-4993.867416754042,-1111.0125993299687,-531.4106725533245,-5384.5918724484,-0.0,-0.0,511.95905272148525,0.0,3.0,0.2654907732031322,0.0,0,2.4847309646551934,197.99884266666666,-121.23459702712685,0.24155107415714921,7.2918619178415724,0.002675153505922684,-173.77960755118724,1.2375564427863313,0.14482107549347023,-1139.4386958742923,28.426096544323567,0.9061390909439998,-550.0611448225912,18.65047226926678
2025-01-01 05:46:00,0.32835258161061137,0.18096259700526574,0.0,0.005472543026843523,0.0030160432834210956,0.0,0.07833453661258775,0.0,0.2500180449980236,0.0,0.0,0.0,0.0,0.18096259700526574,0,1,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.023523050986842105,0.0,On,0.002679312878527671,0.0,On,0.05213217274721798,0,On,0.008734582324335919,0,On,0.20560530793989756,0.15420398095492313,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23739.34614222222,Off,0.0,0.0,37.34251634368643,51.666666666666686,46.10666666666668,0.0,49.37537991387068,0.0,0.0,0.0,37.34251634368643,47.924698815793306,49.37537991387068,47.19935826675462,12.43753247303448,15.883492268046497,-0.28317439862018823,6.583132708756879,1.0827387033322675,0.6,9.236100170605994,-4889.4266659730665,-1108.5148503523244,-555.5119086081229,-5291.261123297981,-0.0,-0.0,511.95905272148525,0.0,3.0,0.26376390237370295,0.0,0,2.4685691622314248,197.99884266666666,-110.12459539657056,0.24411123276542493,7.2088835787341194,0.0026745584652271164,-171.1190096305804,1.2382779960417818,0.1447881410688449,-1137.058636947151,28.543786594826592,0.9061390909439998,-574.153767850689,18.641859242566085
2025-01-01 05:47:00,0.32835258161061137,0.18096259700526574,1.191205882352941,0.005472543026843523,0.0030160432834210956,0.019853431372549017,0.07833453661258775,0.0,0.2500180449980236,0.0,1.191205882352941,0.0,0.0,0.18096259700526574,0,1,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.023523050986842105,0.0,On,0.002679312878527671,0.0,On,0.05213217274721798,0,On,0.008734582324335919,0,On,0.20560530793989756,0.15420398095492313,On,0,0,Off,On,23739.34614222222,16.666666666666686,0.6800000000000002,0.0,34.91080315032679,0.0,1,23739.34614222222,23739.34614222222,Off,0.0,0.0,37.52826970806864,51.666666666666686,46.10666666666668,0.0,49.371775982107756,0.0,0.0,0.0,37.52826970806864,47.92155439020315,49.371775982107756,47.196443594250844,12.43753247303448,15.720681902842255,-0.44598476382443053,6.572621085259707,1.099886824019154,0.6,9.236100170605994,18950.0026652324,-1106.1634533740119,-575.9128547036487,-5201.656594694314,-0.0,-0.0,511.95905272148525,0.0,3.0,0.2620891648164127,0.0,0,2.452895275655011,197.99884266666666,-99.64593501699028,0.24661433183491838,7.128863994878501,0.002673972876140422,-168.53787558619732,1.238976339692766,0.14475711384735768,-1134.8177289937353,28.65427561972349,0.9061390909439998,-594.5491868133104,18.636332109661684
2025-01-01 05:48:00,0.32835258161061137,0.18096259700526574,1.191205882352941,0.005472543026843523,0.0030160432834210956,0.019853431372549017,0.07833453661258775,0.0,0.2500180449980236,0.0,1.191205882352941,0.0,0.0,0.18096259700526574,0,1,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.023523050986842105,0.0,On,0.002679312878527671,0.0,On,0.05213217274721798,0,On,0.008734582324335919,0,On,0.20560530793989756,0.15420398095492313,On,0,0,Off,On,23739.34614222222,16.666666666666686,0.6800000000000002,0.0,34.91080315032679,0.0,1,23739.34614222222,23739.34614222222,Off,0.0,0.0,37.205510041727514,51.666666666666686,46.10666666666668,0.0,49.36815532792246,0.0,0.0,0.0,37.205510041727514,47.91839432325591,49.36815532792246,47.19351382092263,12.43753247303448,15.994906337168494,-0.1717603294981913,6.562718632645427,1.1144087960347486,0.6,9.236100170605994,18778.655011608287,-1103.9496246448268,-593.1864334116713,-5352.9303395688175,-0.0,-0.0,511.95905272148525,0.0,3.0,0.26490692253350295,0.0,0,2.4792667000404207,197.99884266666666,-119.71984376660095,0.2422738046370312,7.261954838792416,0.002673396445079733,-171.55965491846294,1.2378017277841054,0.14472787863451997,-1132.7074219785382,28.757797333711363,0.9061390909439998,-611.8211496615783,18.634716249907044
2025-01-01 05:49:00,0.32835258161061137,0.18096259700526574,1.191205882352941,0.005472543026843523,0.0030160432834210956,0.019853431372549017,0.07833453661258775,0.0,0.2500180449980236,0.0,1.191205882352941,0.0,0.0,0.18096259700526574,0,1,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.023523050986842105,0.0,On,0.002679312878527671,0.0,On,0.05213217274721798,0,On,0.008734582324335919,0,On,0.20560530793989756,0.15420398095492313,On,0,0,Off,On,23739.34614222222,16.666666666666686,0.6800000000000002,0.0,34.91080315032679,0.0,1,23739.34614222222,23739.34614222222,Off,0.0,0.0,36.89376904927512,51.666666666666686,46.10666666666668,0.0,49.36456392773085,0.0,0.0,0.0,36.89376904927512,47.91526143427774,49.36456392773085,47.19061018755119,12.43753247303448,16.259687832705364,0.0,6.553388071907508,1.1267118548344386,0.6,9.236100170605994,18614.207066619714,-1101.8649702187245,-607.8176056483751,-5500.63115468429,-0.0,-0.0,511.95905272148525,0.0,3.0,0.2676136063213203,0.0,0,2.5045985823426893,197.99884266666666,-136.46697363970276,0.23816100801530896,7.390406108071684,0.0026728091221568002,-174.42372123978052,1.2366696989769435,0.1447003264248978,-1130.7196437455289,28.854673526804486,0.9061390909439998,-626.4540090473494,18.636403398974256
2025-01-01 05:50:00,0.32835258161061137,0.18096259700526574,1.191205882352941,0.005472543026843523,0.0030160432834210956,0.019853431372549017,0.07833453661258775,0.0,0.2500180449980236,0.0,1.191205882352941,0.0,0.0,0.18096259700526574,0,1,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.023523050986842105,0.0,On,0.002679312878527671,0.0,On,0.05213217274721798,0,On,0.008734582324335919,0,On,0.20560530793989756,0.15420398095492313,On,0,0,Off,On,23739.34614222222,16.666666666666686,0.6800000000000002,0.0,34.91080315032679,0.0,1,23739.34614222222,23739.34614222222,Off,0.0,0.0,36.59242070432001,51.666666666666686,46.10666666666668,0.0,49.3610007849745,0.0,0.0,0.0,36.59242070432001,47.91215479544151,49.3610007849745,47.18773180067501,12.43753247303448,16.51556350835257,0.0,6.54459446587982,1.1371397478733616,0.6,9.236100170605994,18453.864155467574,-1099.9014442024222,-620.2160607515733,-5644.882767570023,-0.0,-0.0,511.95905272148525,0.0,3.0,0.27021638133427356,0.0,0,2.5289579813179883,197.99884266666666,-152.5582719061092,0.23425802832127035,7.5133474019592565,0.002672211447693885,-177.13977226288452,1.2355777342803893,0.14467435498578587,-1128.846838338726,28.94539413630372,0.9061390909439998,-638.8566070526737,18.640546301100343
