Metric,Value
Total Electric Energy (kWh),740.7720479672786
Total Gas Energy (therms),156.1075308823529
Average Electric Power (kW),1.0288500666212201
Peak Electric Power (kW),8.292770315131962
Other Electric Energy (kWh),304.9733483950675
HVAC Heating Electric Energy (kWh),0.0
Lighting Electric Energy (kWh),213.13771287124817
Water Heating Electric Energy (kWh),222.660986700963
HVAC Heating Gas Energy (therms),156.1075308823529
Average Temperature - Indoor (C),15.836970105566849
Unmet Heating Load (C-hours),40.30385371098969
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
