Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.2777298876143765,0.16253299777321636,0.0,0.27772988761437645,0.1625329977732164,0.0,0.029704927561042357,0.24802496005333413,0.0,0.0,0.0,0.0,0.16253299777321636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031860399916240616,0.023895299937180457,0.0,0.0,0.00284234283625731,0.0,0.013431292362392523,0.0,0.013431292362392523,0.0,0.03131429635571223,0.0,0.18485026378138128,0.1386376978360359,0.0,0.0,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,9084.618302222223,0.0,0.0,51.45449437852181,51.66666666666668,46.10666666666668,0.0,49.26821157731137,0.0,0.0,0.0,80.39764746644032,47.55361571389862,49.26821157731137,46.69631778219227,12.43753247303448,12.967242297563422,-0.005248531885675955,0.07947769155107061,-0.9574884813696622,2.8,9.236100170605994,-610.3721966403158,56.95661432046446,336.8945017899156,-996.4844884447975,0.0,0.0,396.78959759412425,0.0,2.0,0.0750175498782891,0.0,0.0,1.9416105822418441,131.99922844444444,-10.677305789642555,0.32774533523224697,6.121825183255851,0.0029663228313752455,-39.370126780704176,1.2518473445449037,0.0,0.0,56.95661432046446,0.08146227030782577,401.14140879721197,-64.24690700729644
2025-01-01 01:00:00,0.2760117311828912,0.14658017405877022,0.051663333333333346,0.27601173118289113,0.14658017405877022,0.05166333333333334,0.014393106070301526,0.20134473622370072,0.06027388888888889,0.0,0.051663333333333346,0.0,0.14658017405877022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031063889918334597,0.02329791743875094,0.0,0.0,0.002629167123538011,0.0,0.005881969473381757,0.0,0.005881969473381757,0.0,0.005904504145340343,0.0,0.16437634216002578,0.12328225662001929,0.0,0.0,1050.1363606289997,12.222222222222285,0.10666666666666667,221.4199685561857,1.5141030503703705,0.06027388888888889,0.13333333333333333,1211.2824402962965,9084.618302222223,0.0,0.0,52.48502744494543,51.66666666666668,46.10666666666668,0.0,48.82211559663764,0.0,0.0,0.0,82.00785538272723,47.16208550226206,48.82211559663764,46.33207045507428,12.43753247303448,11.87966108878609,-0.06708391594177901,2.488031913562445,0.7843797139189763,2.5,9.236100170605994,385.0326941127643,-1037.314274360275,94.168990096616,-771.4133530031733,0.0,0.0,336.2307267872449,0.0,2.0,0.06332122101263402,0.0,0.0,1.6388852075024445,131.99922844444444,-19.893768174507215,0.3495263220266793,5.550471947774439,0.0029499910714975487,-11.17449740097977,1.2566852054573856,0.0,0.0,43.673182038923265,0.060069614372670097,144.2773440775514,-50.1083539809354
2025-01-01 02:00:00,0.3053521656294296,0.14598279156034072,0.12837356888169993,0.3053521656294296,0.14598279156034072,0.12837356888169993,0.014393106070301526,0.20054822622579468,0.09041083333333334,0.050878568881699934,0.07749500000000002,0.0,0.14598279156034072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03026737992042858,0.02270053494032143,0.0,0.0,0.002629167123538011,0.0,0.005881969473381757,0.0,0.005881969473381757,0.0,0.005904504145340343,0.0,0.16437634216002578,0.12328225662001929,0.0,0.0,1575.2045409434993,12.222222222222285,0.16000000000000003,332.1299528342786,2.2711545755555558,0.09041083333333334,0.2,1816.9236604444445,9084.618302222223,1172.2844444444445,0.0,58.74553955368419,51.66666666666668,46.10666666666668,0.0,51.64146518682517,0.0,0.0,1172.2844444444445,91.78990555263154,51.426419150692645,51.6573641073345,51.30299721211706,12.43753247303448,11.918464675688153,-0.059636112510920526,1.6994397624064612,0.8129330500470815,1.6500000000000001,9.236100170605994,828.923726774745,-1610.2819310675004,-6.792004709749491,-737.4191330004791,0.0,0.0,335.4342167893389,0.0,2.0,0.054795560134752834,0.0,0.0,1.418223330275631,131.99922844444444,-29.254989768914758,0.34899813355424103,5.574389263905554,0.002953105026795799,15.868335892054887,1.2565117824875867,0.0,0.0,50.35299209294378,0.03692640378821394,43.80012638133246,-50.592131091081946
2025-01-01 03:00:00,0.29687930237859955,0.14538540906191122,0.07103708333333335,0.2968793023785996,0.14538540906191122,0.07103708333333333,0.01425098892848866,0.19975171622788868,0.08287659722222224,0.0,0.07103708333333335,0.0,0.14538540906191122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029470869922522562,0.022103152441891916,0.0,0.0,0.002487049981725146,0.0,0.005881969473381757,0.0,0.005881969473381757,0.0,0.005904504145340343,0.0,0.16437634216002578,0.12328225662001929,0.0,0.0,1443.9374958648746,12.222222222222285,0.14666666666666667,304.4524567647553,2.0818916942592596,0.08287659722222224,0.18333333333333332,1665.5133554074077,9084.618302222223,0.0,0.0,59.45747134462159,51.66666666666668,46.10666666666668,0.0,51.87248654746298,0.0,0.0,0.0,92.90229897597123,51.91566843312996,51.93725937596344,51.87248654746298,12.43753247303448,11.873540889852851,-0.06927687985086578,1.5449482607701364,0.47763014519886055,1.6500000000000001,9.236100170605994,663.3423422210084,-833.4204785912033,28.92703015052779,-793.7081404691883,0.0,0.0,334.49558964962,0.0,2.0,0.05953873162742862,0.0,0.0,1.5409864967414615,131.99922844444444,-32.595103651323285,0.3507872900733004,5.559350297427203,0.002959467543188603,-15.911720964719555,1.2567051080360259,0.0,0.0,49.26759342344387,0.047767477706426656,83.50535090416301,-54.57832075363522
2025-01-01 04:00:00,0.3111512646029158,0.1447880265634817,0.08395291666666668,0.31115126460291576,0.1447880265634817,0.08395291666666668,0.01425098892848866,0.19895520622998267,0.09794506944444445,0.0,0.08395291666666668,0.0,0.1447880265634817,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028674359924616546,0.021505769943462403,0.0,0.0,0.002487049981725146,0.0,0.005881969473381757,0.0,0.005881969473381757,0.0,0.005904504145340343,0.0,0.16437634216002578,0.12328225662001929,0.0,0.0,1706.4715860221245,12.222222222222285,0.17333333333333334,359.80744890380174,2.460417456851852,0.09794506944444445,0.21666666666666667,1968.3339654814815,9084.618302222223,0.0,0.0,58.57388869230138,51.66666666666668,46.10666666666668,0.0,51.4506465922864,0.0,0.0,0.0,91.5217010817209,51.47422510576819,51.486014362509096,51.4506465922864,12.43753247303448,12.027868852942438,-0.03677698890275594,0.6412855161442261,0.6017571532009524,0.55,9.236100170605994,733.3944603560115,-2691.0582791278043,-18.478033448046222,-930.4107616700122,0.0,0.0,333.699079651714,0.0,2.0,0.06197906629722326,0.0,0.0,1.6041474454364308,131.99922844444444,-35.07112644339028,0.34525996718940194,5.615458261992114,0.00294386291035251,10.802391882491147,1.2554475272897414,0.0,0.0,58.56387443960691,0.042666394636789846,34.68802810194765,-53.16606154999387
2025-01-01 05:00:00,0.3265039711087638,0.1447880265634817,0.09686875000000002,0.3265039711087637,0.1447880265634817,0.09686875,0.014535223212114392,0.19895520622998267,0.11301354166666668,0.0,0.09686875000000002,0.0,0.1447880265634817,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028674359924616546,0.021505769943462403,0.0,0.0,0.002771284265350877,0.0,0.005881969473381757,0.0,0.005881969473381757,0.0,0.005904504145340343,0.0,0.16437634216002578,0.12328225662001929,0.0,0.0,1969.0056761793744,12.222222222222285,0.2,415.1624410428482,2.838943219444445,0.11301354166666668,0.25,2271.1545755555558,9084.618302222223,0.0,0.0,58.01379485912904,51.66666666666668,46.10666666666668,0.0,50.996246186955176,0.0,0.0,0.0,90.64655446738912,51.037871986340065,51.058684886032516,50.996246186955176,12.43753247303448,11.96801950008237,-0.05600132901315827,-0.4805252510030641,-0.4537236916439486,-0.25000000000000006,9.236100170605994,902.6836258409562,-1212.5962702882396,-33.5494770420189,-973.0544298596917,0.0,0.0,333.9833139353397,0.0,2.0,0.06054012171868869,0.0,0.0,1.5669045599319706,131.99922844444444,-33.449799178191775,0.3493227070873004,5.612156915467307,0.0029683483381542286,20.298152935401145,1.25506249225599,0.0,0.0,62.128200223670696,0.03270320443076016,29.809650428270736,-63.359127470289636
2025-01-01 06:00:00,1.0793453822335644,0.15667675955006657,0.05812125000000001,1.0793453822335644,0.15667675955006657,0.058121250000000006,0.034803309273693524,0.976733947959871,0.06780812500000001,0.0,0.05812125000000001,0.0,0.15667675955006657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03026737992042858,0.02270053494032143,0.7559204716753929,0.0,0.0031265771198830407,0.0,0.01583836607690524,0.0,0.01583836607690524,0.0,0.011911130217722736,0.0,0.17863496614632696,0.13397622460974515,0.0,0.0,1181.4034057076246,12.222222222222285,0.12000000000000001,249.0974646257089,1.703365931666667,0.06780812500000001,0.15,1362.6927453333335,9084.618302222223,0.0,0.0,56.33191243326781,51.66666666666668,46.10666666666668,0.0,50.42203801763194,0.20669873637998595,544.817633237821,0.0,88.01861317698096,49.86965879598771,50.44825285535544,49.5672543474421,12.43753247303448,11.933808549732031,-0.053471880392085176,0.33291800263972704,-0.6485669154214907,0.3,9.236100170605994,896.4724245193188,-1742.5627419267698,1.7571396114317563,-931.8479120676969,0.0,0.0,919.3743059786561,0.0,2.0,0.060944482999467094,0.0,0.0,1.577370272862905,131.99922844444444,-36.176693957740234,0.3506538136559526,5.600684321176628,0.002973087511667221,40.82012344993312,1.2552092386378073,0.0,0.0,57.62720010916413,0.04386691649686068,56.27708757814352,-54.51994796671177
2025-01-01 07:00:00,0.4118112050623228,0.16889453770556614,0.14774731888169995,0.4118112050623228,0.16889453770556614,0.14774731888169995,0.05469382232902344,0.24410384106663272,0.11301354166666668,0.050878568881699934,0.09686875000000002,0.0,0.16889453770556614,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031860399916240616,0.023895299937180457,0.0,0.0,0.0029134014071637428,0.0,0.025890210460929843,0.0,0.025890210460929843,0.0,0.018911124125877796,0.0,0.1933323170245143,0.1449992377683857,0.0,0.0,1969.0056761793744,12.222222222222285,0.2,415.1624410428482,2.838943219444445,0.11301354166666668,0.25,2271.1545755555558,9084.618302222223,1172.2844444444445,0.0,57.94325395539123,51.66666666666668,46.10666666666668,0.0,51.73855692803023,0.15023774359846262,411.36482913663764,1172.2844444444445,90.5363343052988,50.902980326255104,51.73855692803023,50.485192025367546,12.43753247303448,11.942833392285744,-0.05690427033294275,-0.4928251204327223,-0.9046419279812212,-0.55,9.236100170605994,909.1958158256829,-2129.0332286798575,-24.179680758271846,-1044.7380871337011,0.0,0.0,413.9636489372735,2.6803447810777596,1.95,0.06328214930259571,0.0,0.0,1.6378739501926585,128.69924773333332,-35.23428692138918,0.3523673822652115,5.625901969837151,0.0029893830342505893,7.238695240416152,1.255157336461731,0.0,0.0,63.65006069152585,0.04195070461277004,30.970154925766863,-55.14983568403871
2025-01-01 08:00:00,0.3600549969754868,0.14777493905562925,0.12270041666666669,0.3600549969754868,0.14777493905562925,0.12270041666666667,0.01396675464486293,0.20293775621951274,0.14315048611111114,0.0,0.12270041666666669,0.0,0.14777493905562925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032656909914146624,0.02449268243560996,0.0,0.0,0.002202815698099415,0.0,0.005881969473381757,0.0,0.005881969473381757,0.0,0.005904504145340343,0.0,0.16437634216002578,0.12328225662001929,0.0,0.0,2494.0738564938742,12.222222222222285,0.25333333333333335,525.872425320941,3.59599474462963,0.14315048611111114,0.31666666666666665,2876.7957957037042,9084.618302222223,0.0,0.0,57.813614535414864,51.66666666666668,46.10666666666668,0.0,51.94741827034665,0.0,0.0,0.0,90.33377271158572,50.784666411785466,51.94741827034665,50.20329048250489,12.43753247303448,11.895049795152177,-0.06311760884935239,-1.3432601636470867,-1.207899254780823,-1.4,9.236100170605994,1099.1113501625307,-2120.5666590905453,-15.193071907999336,-1171.7495801828516,0.0,0.0,271.39778113539614,191.867310612198,1.0,0.06663822956066225,0.0,0.0,1.7247363037950758,65.99961422222222,4.204064014886711,0.35409454162226534,5.609771650427248,0.0029932695286192254,14.122286044932086,1.255954312361913,0.0,0.0,68.6580099577026,0.04421611155643992,40.62782460391484,-55.82089651191418
2025-01-01 09:00:00,0.5103133677722704,0.14777493905562925,0.25185875,0.5103133677722704,0.14777493905562925,0.25185875,0.01354040321942433,0.20293775621951274,0.2938352083333334,0.0,0.25185875,0.0,0.14777493905562925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032656909914146624,0.02449268243560996,0.0,0.0,0.0017764642726608186,0.0,0.005881969473381757,0.0,0.005881969473381757,0.0,0.005904504145340343,0.0,0.16437634216002578,0.12328225662001929,0.0,0.0,5119.414758066373,15.5555555555556,0.52,1079.4223467114052,7.381252370555557,0.2938352083333334,0.65,5905.001896444445,9084.618302222223,0.0,0.0,52.8161434361101,51.66666666666668,46.10666666666668,0.0,51.48352344127799,0.0,0.0,0.0,82.52522411892204,50.36901505872717,51.48352344127799,49.81176086745176,12.43753247303448,14.843030219678525,-0.34664535478367653,-0.8647584309798719,-0.9571835025572477,-0.85,9.236100170605994,2900.9433307275594,-1246.279331295569,-14.049479885864665,-1511.9292832782053,0.0,0.0,270.97142970995753,551.8348217163176,1.0,0.07291062033692362,0.0,0.0,1.887078853330539,65.99961422222222,46.36937784270777,0.29519451486489634,7.121431942634849,0.003019293646590103,80.512050230956,1.2437110374026434,0.0,0.0,62.84091035704588,0.04556154300080426,6.877919167830604,-20.92739905369527
