Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.3037873714062802,0.16450726878670424,0.0,0.005063122856771337,0.0027417878131117375,0.0,0.038396641072925945,0.2653907303333543,0.0,0.0,0.0,0.0,0.16450726878670424,0,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.00284234283625731,0.0,On,0.017777149118334317,0,On,0.017777149118334317,0.0,On,0.04604770528441525,0,On,0.18748262513269842,0.1406119688495238,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,9084.618302222223,Off,0.0,0,48.86679979671036,51.666666666666686,46.10666666666668,0.0,49.48145502666913,0.0,0.0,0.0,76.35437468235993,47.74021331190741,49.48145502666913,46.86959245452655,12.43753247303448,14.897478462632678,-0.15807709292292138,-2.8,-2.7999999999997778,2.8,9.236100170605994,-838.4351623901798,80.7523154946738,548.5321335405881,-1249.3460373804412,-0.0,-0.0,422.6628160914358,0.0,2.0,0.07924470155611342,0.0,0,2.051018080136952,131.99922844444444,-11.751941101174438,0.288877048041232,7.079194813269007,0.0029780977380370406,-50.44816238407376,1.2398746285749935,0,0,80.7523154946738,0.08538728061859703,623.1589852792337,-74.62685173864553
2025-01-01 00:01:00,0.3037873714062802,0.16450726878670424,0.0,0.005063122856771337,0.0027417878131117375,0.0,0.038396641072925945,0.2653907303333543,0.0,0.0,0.0,0.0,0.16450726878670424,0,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.00284234283625731,0.0,On,0.017777149118334317,0,On,0.017777149118334317,0.0,On,0.04604770528441525,0,On,0.18748262513269842,0.1406119688495238,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,9084.618302222223,Off,0.0,0,49.003267361794215,51.666666666666686,46.10666666666668,0.0,49.47447412255053,0.0,0.0,0.0,76.56760525280346,47.73412228425421,49.47447412255053,46.86394636510606,12.43753247303448,14.79945239359106,0.0,-2.6697565348341534,-2.7003031667096518,2.8,9.236100170605994,-828.6318070012276,79.236989147548,534.3731601901078,-1235.8711110794395,-0.0,-0.0,422.6628160914358,0.0,2.0,0.07903038572084459,0.0,0,2.0454711395293863,131.99922844444444,-15.423512013223753,0.29151146211750406,7.052175509262239,0.0029776209231955203,-49.90418865844698,1.2439201417515908,0,0,79.236989147548,0.08518070606941401,610.5841343694508,-76.21097417934304
2025-01-01 00:02:00,0.3037873714062802,0.16450726878670424,0.0,0.005063122856771337,0.0027417878131117375,0.0,0.038396641072925945,0.2653907303333543,0.0,0.0,0.0,0.0,0.16450726878670424,0,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.00284234283625731,0.0,On,0.017777149118334317,0,On,0.017777149118334317,0.0,On,0.04604770528441525,0,On,0.18748262513269842,0.1406119688495238,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,9084.618302222223,Off,0.0,0,49.1359378591239,51.666666666666686,46.10666666666668,0.0,49.467475145094724,0.0,0.0,0.0,76.77490290488109,47.72801424653046,49.467475145094724,46.85828379724833,12.43753247303448,14.703966337164601,0.0,-2.542032057627523,-2.6054538717680558,2.8,9.236100170605994,-819.3305671188925,77.90098161001389,521.4138644738948,-1222.7971533054963,-0.0,-0.0,422.6628160914358,0.0,2.0,0.07882156926359882,0.0,0,2.04006653428978,131.99922844444444,-19.196229904832116,0.29326707941050256,7.004633030582095,0.0029771507837551892,-49.3734051755279,1.2443331240772575,0,0,77.90098161001389,0.08498370964974308,598.6672519444984,-77.2533874706036
2025-01-01 00:03:00,0.3037873714062802,0.16450726878670424,0.0,0.005063122856771337,0.0027417878131117375,0.0,0.038396641072925945,0.2653907303333543,0.0,0.0,0.0,0.0,0.16450726878670424,0,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.00284234283625731,0.0,On,0.017777149118334317,0,On,0.017777149118334317,0.0,On,0.04604770528441525,0,On,0.18748262513269842,0.1406119688495238,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,9084.618302222223,Off,0.0,0,49.26497548965553,51.666666666666686,46.10666666666668,0.0,49.46045860355612,0.0,0.0,0.0,76.97652420258676,47.72188967202363,49.46045860355612,46.85260520625739,12.43753247303448,14.610910189936387,0.0,-2.4166779081337095,-2.5148424416240474,2.8,9.236100170605994,-810.5258787082114,76.59327719497473,509.3734883191065,-1210.1051496222835,-0.0,-0.0,422.6628160914358,0.0,2.0,0.07861801785155736,0.0,0,2.0347981993962625,131.99922844444444,-23.083545177363714,0.29498882537844173,6.958383073593803,0.002976685799117016,-48.85493119559488,1.2447358657297658,0,0,76.59327719497473,0.08479508758022683,587.3253408475802,-77.95185252847362
2025-01-01 00:04:00,0.3037873714062802,0.16450726878670424,0.0,0.005063122856771337,0.0027417878131117375,0.0,0.038396641072925945,0.2653907303333543,0.0,0.0,0.0,0.0,0.16450726878670424,0,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.00284234283625731,0.0,On,0.017777149118334317,0,On,0.017777149118334317,0.0,On,0.04604770528441525,0,On,0.18748262513269842,0.1406119688495238,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,9084.618302222223,Off,0.0,0,49.390537073897974,51.666666666666686,46.10666666666668,0.0,49.45342498516933,0.0,0.0,0.0,77.17271417796559,47.71574901355429,49.45342498516933,46.84691102774677,12.43753247303448,14.520178798332346,0.0,-2.2935794813783557,-2.427968481206636,2.8,9.236100170605994,-799.4937049815221,75.33256532157046,498.13092189725387,-1197.7770808768632,-0.0,-0.0,422.6628160914358,0.0,2.0,0.07841950735348205,0.0,0,2.0296603338651376,131.99922844444444,-24.379440196094723,0.29667788494256636,6.912845727116306,0.002976225846187465,-48.34826040431833,1.2451288017960547,0,0,75.33256532157046,0.08461385082729589,576.4903912723498,-78.35946937509596
2025-01-01 00:05:00,0.3037873714062802,0.16450726878670424,0.0,0.005063122856771337,0.0027417878131117375,0.0,0.038396641072925945,0.2653907303333543,0.0,0.0,0.0,0.0,0.16450726878670424,0,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.00284234283625731,0.0,On,0.017777149118334317,0,On,0.017777149118334317,0.0,On,0.04604770528441525,0,On,0.18748262513269842,0.1406119688495238,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,9084.618302222223,Off,0.0,0,49.51257047934084,51.666666666666686,46.10666666666668,0.0,49.446374756138894,0.0,0.0,0.0,77.36339137397006,47.70959270439603,49.446374756138894,46.841201678524605,12.43753247303448,14.43180770444668,0.0,-2.1726400075666663,-2.3444028060532593,2.8,9.236100170605994,-786.908065835132,74.1197159741002,487.58288086827906,-1185.814239510315,-0.0,-0.0,422.6628160914358,0.0,2.0,0.07822612098813221,0.0,0,2.0246550915713843,131.99922844444444,-23.756642416252824,0.29833279028512866,6.869093353482447,0.0029757708070408825,-47.85349592993311,1.2455117596223153,0,0,74.1197159741002,0.08443914877039795,566.1043146144397,-78.52143374616057
2025-01-01 00:06:00,0.3037873714062802,0.16450726878670424,0.0,0.005063122856771337,0.0027417878131117375,0.0,0.038396641072925945,0.2653907303333543,0.0,0.0,0.0,0.0,0.16450726878670424,0,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.00284234283625731,0.0,On,0.017777149118334317,0,On,0.017777149118334317,0.0,On,0.04604770528441525,0,On,0.18748262513269842,0.1406119688495238,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,9084.618302222223,Off,0.0,0,49.63107405656124,51.666666666666686,46.10666666666668,0.0,49.4393083896495,0.0,0.0,0.0,77.54855321337693,47.70342118432055,49.4393083896495,46.83547758165607,12.43753247303448,14.3457984601288,0.0,-2.0537763053488396,-2.263777261367534,2.8,9.236100170605994,-774.1583722632856,72.95487401733203,477.6397625834037,-1174.213356527099,-0.0,-0.0,422.6628160914358,0.0,2.0,0.07803786727128943,0.0,0,2.019782692921184,131.99922844444444,-22.607831827622316,0.2999527273598862,6.826084093228586,0.002975320562946551,-47.37059379651743,1.2458847139392182,0,0,72.95487401733203,0.08427025005096601,556.1174577786506,-78.47769519524698
2025-01-01 00:07:00,0.3037873714062802,0.16450726878670424,0.0,0.005063122856771337,0.0027417878131117375,0.0,0.038396641072925945,0.2653907303333543,0.0,0.0,0.0,0.0,0.16450726878670424,0,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.00284234283625731,0.0,On,0.017777149118334317,0,On,0.017777149118334317,0.0,On,0.04604770528441525,0,On,0.18748262513269842,0.1406119688495238,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,9084.618302222223,Off,0.0,0,49.74614811442768,51.666666666666686,46.10666666666668,0.0,49.43222635909868,0.0,0.0,0.0,77.72835642879325,47.697234893305094,49.43222635909868,46.82973916040831,12.43753247303448,14.26208395551335,0.0,-1.9369153293341967,-2.1857765412709234,2.8,9.236100170605994,-761.7556585348786,71.83692068889918,468.224673861293,-1162.962035037234,-0.0,-0.0,422.6628160914358,0.0,2.0,0.07785460404370517,0.0,0,2.0150394585368208,131.99922844444444,-21.456439589080393,0.30153823440962724,6.783790378715672,0.0029748749958030504,-46.89921421658554,1.246247937655453,0,0,71.83692068889918,0.08410652716462792,546.4874120116797,-78.26273815038665
2025-01-01 00:08:00,0.3037873714062802,0.16450726878670424,0.0,0.005063122856771337,0.0027417878131117375,0.0,0.038396641072925945,0.2653907303333543,0.0,0.0,0.0,0.0,0.16450726878670424,0,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.00284234283625731,0.0,On,0.017777149118334317,0,On,0.017777149118334317,0.0,On,0.04604770528441525,0,On,0.18748262513269842,0.1406119688495238,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,9084.618302222223,Off,0.0,0,49.85792638312485,51.666666666666686,46.10666666666668,0.0,49.42512912442944,0.0,0.0,0.0,77.90300997363258,47.691034258823905,49.42512912442944,46.82398682602115,12.43753247303448,14.180574561219041,0.0,-1.8219918433447764,-2.1101309530615926,2.8,9.236100170605994,-749.7792239348371,70.76406282176542,459.2716017431344,-1152.0450781769339,-0.0,-0.0,422.6628160914358,0.0,2.0,0.07767613940124413,0.0,0,2.0104204215392043,131.99922844444444,-20.396961849339043,0.30309033524495543,6.742685227518918,0.002974433991019293,-46.43892192658067,1.2466018025121026,0,0,70.76406282176542,0.08394744268883035,537.1779747025228,-77.90637295938839
2025-01-01 00:09:00,0.3037873714062802,0.16450726878670424,0.0,0.005063122856771337,0.0027417878131117375,0.0,0.038396641072925945,0.2653907303333543,0.0,0.0,0.0,0.0,0.16450726878670424,0,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.00284234283625731,0.0,On,0.017777149118334317,0,On,0.017777149118334317,0.0,On,0.04604770528441525,0,On,0.18748262513269842,0.1406119688495238,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,9084.618302222223,Off,0.0,0,49.96654297298529,51.666666666666686,46.10666666666668,0.0,49.418017127650415,0.0,0.0,0.0,78.07272339528951,47.684819691682335,49.418017127650415,46.8182209736983,12.43753247303448,14.10118037523216,0.0,-1.7089467815146249,-2.0366101277057957,2.8,9.236100170605994,-738.2015009342094,69.73413885053958,450.7239481763793,-1141.4474963267214,-0.0,-0.0,422.6628160914358,0.0,2.0,0.07750228041106672,0.0,0,2.0059205884242326,131.99922844444444,-19.41682069892372,0.30461011127460647,6.70323152940375,0.002973997438433104,-45.98928249453716,1.2469466827368443,0,0,69.73413885053958,0.08379253721652065,528.1582570603945,-77.43430888401522
