Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 04:10:00,1.186897890978242,0.2015726708752918,0.5174054054054054,0.01978163151630403,0.0033595445145881966,0.008623423423423423,0.062144409878812576,0.6012847310994294,0.52346875,0.0,0.5174054054054054,0.0,0.2015726708752918,0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.054523791096425,0,On,0.018427384868421052,0.0,On,0.04371702501039152,0,On,0.00983535354845227,0,On,0.2330854064332657,0.17481405482494922,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,10488.39197806594,20.000000000000057,0.9250000000000003,4061.4601497118383,15.163657705705702,0.52346875,1,14026.383377777778,14026.383377777778,Off,0.0,0,89.95529987332726,51.666666666666686,46.10666666666668,0.0,51.67285307530713,0.0,0.0,0.0,140.55515605207384,51.30526394533443,51.67285307530713,51.12146938034809,12.43753247303448,17.79426753646156,-1.7057324635384958,9.32872357456762,2.2,9.236100170605994,10084.23831895,1105.549915326681,-875.4193759504271,-0.0,-0.0,623.2203099294668,0.0,4.0,0.04296935597661918,0.0,0,0.5560682561059364,263.9984568888889,-151.95459309497872,0.2612806782233659,8.783694703895193,0.003231605075131192,73.20205133729198,1.230927410290042,0.3203188924426491,-2983.2294547469737,27.31922036181621
2025-01-01 04:11:00,1.186897890978242,0.2015726708752918,0.5174054054054054,0.01978163151630403,0.0033595445145881966,0.008623423423423423,0.062144409878812576,0.6012847310994294,0.52346875,0.0,0.5174054054054054,0.0,0.2015726708752918,0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.054523791096425,0,On,0.018427384868421052,0.0,On,0.04371702501039152,0,On,0.00983535354845227,0,On,0.2330854064332657,0.17481405482494922,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,10488.39197806594,20.000000000000057,0.9250000000000003,4061.4601497118383,15.163657705705702,0.52346875,1,14026.383377777778,14026.383377777778,Off,0.0,0,89.50702368160051,51.666666666666686,46.10666666666668,0.0,51.65769749731849,0.0,0.0,0.0,139.8547245025008,51.29124828896449,51.65769749731849,51.1080236847875,12.43753247303448,17.94727167092952,-1.5527283290705363,9.414763231249639,2.2,9.236100170605994,10065.658224023386,1065.0691488701577,-888.4663113759759,-0.0,-0.0,623.2203099294668,0.0,4.0,0.04318603332295949,0.0,0,0.5588722868245414,263.9984568888889,-157.48775259604363,0.25880297694757626,8.855073894427619,0.003231953527161957,72.42073536531026,1.2302801620274697,0.32066695577048265,-3022.516091469847,26.12509062816673
2025-01-01 04:12:00,1.186897890978242,0.2015726708752918,0.5174054054054054,0.01978163151630403,0.0033595445145881966,0.008623423423423423,0.062144409878812576,0.6012847310994294,0.52346875,0.0,0.5174054054054054,0.0,0.2015726708752918,0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.054523791096425,0,On,0.018427384868421052,0.0,On,0.04371702501039152,0,On,0.00983535354845227,0,On,0.2330854064332657,0.17481405482494922,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,10488.39197806594,20.000000000000057,0.9250000000000003,4061.4601497118383,15.163657705705702,0.52346875,1,14026.383377777778,14026.383377777778,Off,0.0,0,89.0690968906583,51.666666666666686,46.10666666666668,0.0,51.64261710746879,0.0,0.0,0.0,139.17046389165358,51.27730247711811,51.64261710746879,51.094645161942786,12.43753247303448,18.09648892701403,-1.4035110729860278,9.495928222329283,2.2,9.236100170605994,10047.605679891054,1026.8375915480974,-901.2646871327648,-0.0,-0.0,623.2203099294668,0.0,4.0,0.04339691063004351,0.0,0,0.5616012589894099,263.9984568888889,-162.74192097158715,0.2564124589223455,8.924242080135619,0.0032322984413824768,71.65907093872403,1.2296495845149156,0.3209949532653982,-3059.645330494877,25.022772331136053
2025-01-01 04:13:00,1.186897890978242,0.2015726708752918,0.5174054054054054,0.01978163151630403,0.0033595445145881966,0.008623423423423423,0.062144409878812576,0.6012847310994294,0.52346875,0.0,0.5174054054054054,0.0,0.2015726708752918,0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.054523791096425,0,On,0.018427384868421052,0.0,On,0.04371702501039152,0,On,0.00983535354845227,0,On,0.2330854064332657,0.17481405482494922,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,10488.39197806594,20.000000000000057,0.9250000000000003,4061.4601497118383,15.163657705705702,0.52346875,1,14026.383377777778,14026.383377777778,Off,0.0,0,88.6411240073531,51.666666666666686,46.10666666666668,0.0,51.6276101800965,0.0,0.0,0.0,138.50175626148922,51.263424897287265,51.6276101800965,51.08133225588265,12.43753247303448,18.242065076592546,-1.257934923407511,9.572520749527497,2.2,9.236100170605994,10030.059838677895,990.7231191460073,-913.8213259940833,-0.0,-0.0,623.2203099294668,0.0,4.0,0.04360222842401441,0.0,0,0.5642582852595509,263.9984568888889,-167.7311233234282,0.2541046022830446,8.992498761399368,0.003232639903081544,70.91625759560867,1.2290350126563565,0.3213041658163711,-3094.743713260167,24.00668269433626
2025-01-01 04:14:00,1.186897890978242,0.2015726708752918,0.5174054054054054,0.01978163151630403,0.0033595445145881966,0.008623423423423423,0.062144409878812576,0.6012847310994294,0.52346875,0.0,0.5174054054054054,0.0,0.2015726708752918,0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.054523791096425,0,On,0.018427384868421052,0.0,On,0.04371702501039152,0,On,0.00983535354845227,0,On,0.2330854064332657,0.17481405482494922,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,10488.39197806594,20.000000000000057,0.9250000000000003,4061.4601497118383,15.163657705705702,0.52346875,1,14026.383377777778,14026.383377777778,Off,0.0,0,88.22272881152809,51.666666666666686,46.10666666666668,0.0,51.612675055440384,0.0,0.0,0.0,137.84801376801263,51.24961399858444,51.612675055440384,51.06808347015647,12.43753247303448,18.384138770796028,-1.1158612292040289,9.644823311411525,2.2,9.236100170605994,10013.000664319978,956.6013035741412,-926.14287576311,-0.0,-0.0,623.2203099294668,0.0,4.0,0.043802214459225754,0.0,0,0.5668463130137027,263.9984568888889,-172.4687479123181,0.2518751836281738,9.058115255203067,0.0032329779941865006,70.19153698044894,1.2284358151532395,0.3215957865061472,-3127.9303543726096,23.071508234912248
2025-01-01 04:15:00,1.1143246049128623,0.1883466075168253,0.5174054054054054,0.018572076748547706,0.0031391101252804215,0.008623423423423423,0.062144409878812576,0.5287114450340499,0.52346875,0.0,0.5174054054054054,0.0,0.1883466075168253,0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.018427384868421052,0.0,On,0.04371702501039152,0,On,0.009420609724119946,0,On,0.21545065528864366,0.1615879914664827,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,10488.39197806594,20.000000000000057,0.9250000000000003,4061.4601497118383,15.163657705705702,0.52346875,1,14026.383377777778,14026.383377777778,Off,0.0,0,87.81355292488563,51.666666666666686,46.10666666666668,0.0,51.59781013642864,0.0,0.0,0.0,137.2086764451338,51.23586828873986,51.59781013642864,51.054897364895474,12.43753247303448,18.52284207046841,-0.9771579295316464,9.713100288519046,2.2,9.236100170605994,9944.799410476935,924.3549068885914,-938.2358184173219,-0.0,-0.0,571.6107406440501,0.0,4.0,0.043997084696592866,0.0,0,0.5693681370112195,263.9984568888889,-176.96748981573373,0.24972025255306385,9.12238685114475,0.0032333127934342574,60.289333868448146,1.2278513919598764,0.3218709280938069,-3159.317461368283,22.212218545036034
2025-01-01 04:16:00,1.1143246049128623,0.1883466075168253,0.5174054054054054,0.018572076748547706,0.0031391101252804215,0.008623423423423423,0.062144409878812576,0.5287114450340499,0.52346875,0.0,0.5174054054054054,0.0,0.1883466075168253,0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.018427384868421052,0.0,On,0.04371702501039152,0,On,0.009420609724119946,0,On,0.21545065528864366,0.1615879914664827,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,10488.39197806594,20.000000000000057,0.9250000000000003,4061.4601497118383,15.163657705705702,0.52346875,1,14026.383377777778,14026.383377777778,Off,0.0,0,87.41673027823214,51.666666666666686,46.10666666666668,0.0,51.583013885706485,0.0,0.0,0.0,136.5886410597377,51.22218633132154,51.583013885706485,51.041772554129075,12.43753247303448,18.657005615219965,-0.8429943847800914,9.777599307133181,2.2,9.236100170605994,9928.829369143676,893.87343767627,-949.9926835807394,-0.0,-0.0,571.6107406440501,0.0,4.0,0.044185229364377854,0.0,0,0.5718029251278428,263.9984568888889,-181.18066598557522,0.24765284360200782,9.184631890881779,0.0032336004980766065,59.61100915900962,1.2272866522570682,0.32213062945714566,-3189.010780425644,21.4240683900762
2025-01-01 04:17:00,1.1143246049128623,0.1883466075168253,0.5174054054054054,0.018572076748547706,0.0031391101252804215,0.008623423423423423,0.062144409878812576,0.5287114450340499,0.52346875,0.0,0.5174054054054054,0.0,0.1883466075168253,0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.018427384868421052,0.0,On,0.04371702501039152,0,On,0.009420609724119946,0,On,0.21545065528864366,0.1615879914664827,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,10488.39197806594,20.000000000000057,0.9250000000000003,4061.4601497118383,15.163657705705702,0.52346875,1,14026.383377777778,14026.383377777778,Off,0.0,0,87.0283561375315,51.666666666666686,46.10666666666668,0.0,51.56828424420401,0.0,0.0,0.0,135.98180646489297,51.20856620160946,51.56828424420401,51.028707180312196,12.43753247303448,18.78808265107594,-0.7119173489241177,9.8385524365553,2.2,9.236100170605994,9913.2826554404,865.0527525470357,-961.5356566073622,-0.0,-0.0,571.6107406440501,0.0,4.0,0.04436871732872252,0.0,0,0.574177450647962,263.9984568888889,-185.18440666222767,0.24565186423176913,9.24509577449719,0.00323388509660775,58.94857343457502,1.2267354034068043,0.3223758612385927,-3217.1099890762935,20.70259191149029
2025-01-01 04:18:00,1.1143246049128623,0.1883466075168253,0.5174054054054054,0.018572076748547706,0.0031391101252804215,0.008623423423423423,0.062144409878812576,0.5287114450340499,0.52346875,0.0,0.5174054054054054,0.0,0.1883466075168253,0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.018427384868421052,0.0,On,0.04371702501039152,0,On,0.009420609724119946,0,On,0.21545065528864366,0.1615879914664827,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,10488.39197806594,20.000000000000057,0.9250000000000003,4061.4601497118383,15.163657705705702,0.52346875,1,14026.383377777778,14026.383377777778,Off,0.0,0,86.64812506196905,51.666666666666686,46.10666666666668,0.0,51.55361980301109,0.0,0.0,0.0,135.38769540932665,51.19500658326811,51.55361980301109,51.01569997339662,12.43753247303448,18.916185686976252,-0.5838143130238045,9.896177257367082,2.2,9.236100170605994,9898.147367657606,837.7946930159164,-972.870638341598,-0.0,-0.0,571.6107406440501,0.0,4.0,0.04454773014306626,0.0,0,0.5764940630623278,263.9984568888889,-188.9847127107855,0.24371412350643099,9.3038430651111,0.00323416665896441,58.30141892443617,1.2261971373645728,0.32260753086404437,-3243.7090497876907,20.043593091768685
2025-01-01 04:19:00,1.1143246049128623,0.1883466075168253,0.5174054054054054,0.018572076748547706,0.0031391101252804215,0.008623423423423423,0.062144409878812576,0.5287114450340499,0.52346875,0.0,0.5174054054054054,0.0,0.1883466075168253,0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.018427384868421052,0.0,On,0.04371702501039152,0,On,0.009420609724119946,0,On,0.21545065528864366,0.1615879914664827,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,10488.39197806594,20.000000000000057,0.9250000000000003,4061.4601497118383,15.163657705705702,0.52346875,1,14026.383377777778,14026.383377777778,Off,0.0,0,86.2757441809422,51.666666666666686,46.10666666666668,0.0,51.53901920411515,0.0,0.0,0.0,134.8058502827222,51.18150620755174,51.53901920411515,51.00274970927004,12.43753247303448,19.04142259506278,-0.4585774049372766,9.950677827652077,2.2,9.236100170605994,9883.407040659073,812.0067501563271,-984.0034105977155,-0.0,-0.0,571.6107406440501,0.0,4.0,0.04472244108866215,0.0,0,0.5787550048109774,263.9984568888889,-192.59226745320217,0.24183661737738343,9.361567210560974,0.0032344452524890386,57.66896522363174,1.2256713680715892,0.32282648705831196,-3268.896534051971,19.443134496459678
2025-01-01 04:20:00,1.1143246049128623,0.1883466075168253,0.5174054054054054,0.018572076748547706,0.0031391101252804215,0.008623423423423423,0.062144409878812576,0.5287114450340499,0.52346875,0.0,0.5174054054054054,0.0,0.1883466075168253,0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.018427384868421052,0.0,On,0.04371702501039152,0,On,0.009420609724119946,0,On,0.21545065528864366,0.1615879914664827,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,10488.39197806594,20.000000000000057,0.9250000000000003,4061.4601497118383,15.163657705705702,0.52346875,1,14026.383377777778,14026.383377777778,Off,0.0,0,85.91093308483887,51.666666666666686,46.10666666666668,0.0,51.52448113830677,0.0,0.0,0.0,134.23583294506074,51.16806385134589,51.52448113830677,50.98985520786546,12.43753247303448,19.163896649382345,-0.33610335061771224,10.002245565759335,2.2,9.236100170605994,9869.046527156735,787.6041801570259,-994.9396175497777,-0.0,-0.0,571.6107406440501,0.0,4.0,0.044893015367268835,0.0,0,0.5809624137768683,263.9984568888889,-196.01657400347642,0.24001651836571117,9.417703259478019,0.0032347209420418256,57.050658693359615,1.2251576311059842,0.32303352394459295,-3292.7559232115627,18.899953656750945
2025-01-01 04:21:00,1.1143246049128623,0.1883466075168253,0.5174054054054054,0.018572076748547706,0.0031391101252804215,0.008623423423423423,0.062144409878812576,0.5287114450340499,0.52346875,0.0,0.5174054054054054,0.0,0.1883466075168253,0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.018427384868421052,0.0,On,0.04371702501039152,0,On,0.009420609724119946,0,On,0.21545065528864366,0.1615879914664827,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,10488.39197806594,20.000000000000057,0.9250000000000003,4061.4601497118383,15.163657705705702,0.52346875,1,14026.383377777778,14026.383377777778,Off,0.0,0,85.55342326015509,51.666666666666686,46.10666666666668,0.0,51.51000434310349,0.0,0.0,0.0,133.67722384399232,51.154678335225846,51.51000434310349,50.97701533128703,12.43753247303448,19.283706734443147,-0.21629326555691009,10.0510602234682,2.2,9.236100170605994,9855.051411655793,764.4970057067999,-1005.6847637434869,-0.0,-0.0,571.6107406440501,0.0,4.0,0.04505961052094446,0.0,0,0.5831183287184493,263.9984568888889,-199.26654331070915,0.23825116346696742,9.472307643410733,0.003234993790110946,56.44597108676489,1.2246554826335803,0.32322938543616636,-3315.365964583366,18.40282057832754
2025-01-01 04:22:00,1.1143246049128623,0.1883466075168253,0.5174054054054054,0.018572076748547706,0.0031391101252804215,0.008623423423423423,0.062144409878812576,0.5287114450340499,0.52346875,0.0,0.5174054054054054,0.0,0.1883466075168253,0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.018427384868421052,0.0,On,0.04371702501039152,0,On,0.009420609724119946,0,On,0.21545065528864366,0.1615879914664827,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,10488.39197806594,20.000000000000057,0.9250000000000003,4061.4601497118383,15.163657705705702,0.52346875,1,14026.383377777778,14026.383377777778,Off,0.0,0,85.20295754885895,51.666666666666686,46.10666666666668,0.0,51.4955876007678,0.0,0.0,0.0,133.1296211700921,51.141348521603135,51.4955876007678,50.964228982020806,12.43753247303448,19.400947544897132,-0.0990524551029246,10.097290011762222,2.2,9.236100170605994,9841.407977366995,742.6191044745337,-1016.2442129588038,-0.0,-0.0,571.6107406440501,0.0,4.0,0.04522237682901456,0.0,0,0.5852246944068387,263.9984568888889,-202.35052838419162,0.23653804299000908,9.526076840960926,0.0032352638569174397,55.85439824824629,1.2241644984094615,0.3234147661674993,-3336.800646653236,17.959601415931317
2025-01-01 04:23:00,1.1143246049128623,0.1883466075168253,0.5174054054054054,0.018572076748547706,0.0031391101252804215,0.008623423423423423,0.062144409878812576,0.5287114450340499,0.52346875,0.0,0.5174054054054054,0.0,0.1883466075168253,0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.018427384868421052,0.0,On,0.04371702501039152,0,On,0.009420609724119946,0,On,0.21545065528864366,0.1615879914664827,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,10488.39197806594,20.000000000000057,0.9250000000000003,4061.4601497118383,15.163657705705702,0.52346875,1,14026.383377777778,14026.383377777778,Off,0.0,0,84.85928961249716,51.666666666666686,46.10666666666668,0.0,51.48122973641515,0.0,0.0,0.0,132.5926400195268,51.128073312956296,51.48122973641515,50.95149510122687,12.43753247303448,19.51570978337379,0.0,10.141093356777612,2.2,9.236100170605994,9828.103144798784,721.8861307184934,-1026.6231884236265,-0.0,-0.0,571.6107406440501,0.0,4.0,0.04538145769281264,0.0,0,0.5872833666047687,263.9984568888889,-205.27638548757827,0.23487479015117416,9.578427068664652,0.0032355312005149803,55.27545885059717,1.223684272799883,0.3235903189118418,-3357.1299397630146,17.555920769669648
2025-01-01 04:24:00,1.1143246049128623,0.1883466075168253,0.5174054054054054,0.018572076748547706,0.0031391101252804215,0.008623423423423423,0.062144409878812576,0.5287114450340499,0.52346875,0.0,0.5174054054054054,0.0,0.1883466075168253,0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.018427384868421052,0.0,On,0.04371702501039152,0,On,0.009420609724119946,0,On,0.21545065528864366,0.1615879914664827,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,10488.39197806594,20.000000000000057,0.9250000000000003,4061.4601497118383,15.163657705705702,0.52346875,1,14026.383377777778,14026.383377777778,Off,0.0,0,84.52218341489309,51.666666666666686,46.10666666666668,0.0,51.466929616211246,0.0,0.0,0.0,132.06591158577046,51.114851650145084,51.466929616211246,50.93881266711201,12.43753247303448,19.62808035169329,0.0,10.182618374796434,2.2,9.236100170605994,9815.12442586305,702.239168261071,-1036.8267738364254,-0.0,-0.0,571.6107406440501,0.0,4.0,0.04553699000229426,0.0,0,0.5892961168109536,263.9984568888889,-208.05151901051377,0.2332591714296621,9.62940765302099,0.003235795876884648,54.70869319028633,1.2232144178435993,0.32375665280378996,-3376.419488549838,17.198507099070206
2025-01-01 04:25:00,1.1143246049128623,0.1883466075168253,0.5174054054054054,0.018572076748547706,0.0031391101252804215,0.008623423423423423,0.062144409878812576,0.5287114450340499,0.52346875,0.0,0.5174054054054054,0.0,0.1883466075168253,0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.018427384868421052,0.0,On,0.04371702501039152,0,On,0.009420609724119946,0,On,0.21545065528864366,0.1615879914664827,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,10488.39197806594,20.000000000000057,0.9250000000000003,4061.4601497118383,15.163657705705702,0.52346875,1,14026.383377777778,14026.383377777778,Off,0.0,0,84.19141272659783,51.666666666666686,46.10666666666668,0.0,51.452686145655555,0.0,0.0,0.0,131.5490823853091,51.10168251080534,51.452686145655555,50.92618069338024,12.43753247303448,19.738142533779765,0.0,10.222004553151539,2.2,9.236100170605994,9802.459884610504,683.5965166859837,-1046.8599149330328,-0.0,-0.0,571.6107406440501,0.0,4.0,0.04568910448292195,0.0,0,0.5912646367491422,263.9984568888889,-210.6829191664526,0.2316890776474227,9.679718509725479,0.003236057940024899,54.15366204659443,1.2227545623587373,0.32391434036512134,-3394.731335358901,16.867702333046847
2025-01-01 04:26:00,1.1143246049128623,0.1883466075168253,0.5174054054054054,0.018572076748547706,0.0031391101252804215,0.008623423423423423,0.062144409878812576,0.5287114450340499,0.52346875,0.0,0.5174054054054054,0.0,0.1883466075168253,0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.018427384868421052,0.0,On,0.04371702501039152,0,On,0.009420609724119946,0,On,0.21545065528864366,0.1615879914664827,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,10488.39197806594,20.000000000000057,0.9250000000000003,4061.4601497118383,15.163657705705702,0.52346875,1,14026.383377777778,14026.383377777778,Off,0.0,0,83.86676065477299,51.666666666666686,46.10666666666668,0.0,51.438498267947324,0.0,0.0,0.0,131.0418135230828,51.088564907820995,51.438498267947324,50.91359822775784,12.43753247303448,19.84597616951874,0.0,10.25938195760038,2.2,9.236100170605994,9790.098103260094,665.9252548709392,-1056.7274214214165,-0.0,-0.0,571.6107406440501,0.0,4.0,0.04583792602246318,0.0,0,0.5931905425972243,263.9984568888889,-213.1771940284802,0.2301625157278754,9.728758795645447,0.00323631744203698,53.609945606074824,1.2223043510974845,0.3240639145857495,-3412.1235017616978,16.588606920798405
2025-01-01 04:27:00,1.1143246049128623,0.1883466075168253,0.5174054054054054,0.018572076748547706,0.0031391101252804215,0.008623423423423423,0.062144409878812576,0.5287114450340499,0.52346875,0.0,0.5174054054054054,0.0,0.1883466075168253,0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.018427384868421052,0.0,On,0.04371702501039152,0,On,0.009420609724119946,0,On,0.21545065528864366,0.1615879914664827,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,10488.39197806594,20.000000000000057,0.9250000000000003,4061.4601497118383,15.163657705705702,0.52346875,1,14026.383377777778,14026.383377777778,Off,0.0,0,83.54801919701599,51.666666666666686,46.10666666666668,0.0,51.424364962429976,0.0,0.0,0.0,130.54377999533747,51.07549788786939,51.424364962429976,50.9010643505891,12.43753247303448,19.951657819406,0.0,10.294874037672283,2.2,9.236100170605994,9778.028152052852,649.1507995701054,-1066.433969169994,-0.0,-0.0,571.6107406440501,0.0,4.0,0.045983573978133976,0.0,0,0.5950753789619891,263.9984568888889,-215.54059748714496,0.22867760108407345,9.776571731867184,0.003236574433206021,53.07714245111111,1.2218634439484302,0.3242058803766821,-3428.651249283672,16.34189914193845
2025-01-01 04:28:00,1.1143246049128623,0.1883466075168253,0.5174054054054054,0.018572076748547706,0.0031391101252804215,0.008623423423423423,0.062144409878812576,0.5287114450340499,0.52346875,0.0,0.5174054054054054,0.0,0.1883466075168253,0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.018427384868421052,0.0,On,0.04371702501039152,0,On,0.009420609724119946,0,On,0.21545065528864366,0.1615879914664827,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,10488.39197806594,20.000000000000057,0.9250000000000003,4061.4601497118383,15.163657705705702,0.52346875,1,14026.383377777778,14026.383377777778,Off,0.0,0,83.23498882029757,51.666666666666686,46.10666666666668,0.0,51.41028524310978,0.0,0.0,0.0,130.05467003171495,51.06248053003607,51.41028524310978,50.88857817349922,12.43753247303448,20.055260920192286,0.0,10.328595859698146,2.2,9.236100170605994,9766.239562137214,633.2215934366736,-1075.9841025752996,-0.0,-0.0,571.6107406440501,0.0,4.0,0.04612616246496394,0.0,0,0.5969206226108691,263.9984568888889,-217.77905399747584,0.2272325505865478,9.823861012322109,0.0032368289620780606,52.554868609814655,1.2214315151849287,0.3243407076940872,-3444.366218772196,16.127662497031338
