Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.6418556646693541,0.1939793759054922,0.15522162162162162,0.6418556646693541,0.1939793759054922,0.15522162162162162,0.07351143088281041,0.4113036087865437,0.15704062500000002,0.0,0.15522162162162162,0.0,0.1939793759054922,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.02105986842105263,0.0,0.05245156246175778,0.0,0.015730640765747456,0.0,0.21899677372533394,0.1642475802940004,0.07134935238251174,0.0,0.06558444776429484,0.0,0.0,0.0,3146.517593419782,16.666666666666686,0.2775000000000001,1218.4380449135517,4.54909731171171,0.15704062500000002,0.3,4207.915013333333,14026.383377777778,0.0,0.0,87.40461306768354,51.66666666666668,46.10666666666668,0.0,49.17760324967424,0.057945716232105836,146.90216289536025,0.0,136.56970791825552,48.91729427676676,49.17760324967424,48.787139790313034,12.43753247303448,16.34607223249875,-0.06644666178121605,7.926405904466389,2.8,9.236100170605994,2813.9273496366523,-1318.256057998876,-775.9530634121015,0.0,0.0,536.0282760088852,0.0,3.0829999999999997,0.04394338672279508,0.0,0.0,0.568673229257368,203.4768106471111,-92.66545637991366,0.2770803678319818,7.976833131764077,0.003125343793222766,54.99257540545754,1.2371059656365528,0.38549092363895576,-2575.7742464071484,39.080143494720836
2025-01-01 01:00:00,0.6752899532672156,0.20035227814829287,0.19393602588669873,0.6752899532672156,0.20035227814829287,0.1939360258866987,0.07051313263730395,0.4477361956299116,0.15704062500000002,0.03871440426507711,0.15522162162162162,0.0,0.20035227814829287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.01948037828947368,0.0,0.05103275434783027,0.0,0.015138149588129849,0.0,0.22848503656945124,0.1713637774270884,0.086213800795535,0.0,0.07924787438185626,0.0,0.0,0.0,3146.517593419782,16.666666666666686,0.2775000000000001,1218.4380449135517,4.54909731171171,0.15704062500000002,0.3,4207.915013333333,14026.383377777778,879.2133333333333,0.0,90.4930233073641,51.66666666666668,46.10666666666668,0.0,50.553912006750345,0.09995779623315526,259.2473408048596,879.2133333333333,141.3953489177564,50.006147732186555,50.553912006750345,49.73226559490466,12.43753247303448,16.33072079169133,-0.06549009931944774,8.223033508737903,2.5,9.236100170605994,2918.9919597596845,-965.5398540727095,-733.1310408215616,0.0,0.0,600.7921574188516,0.0,4.0,0.04069122492266586,0.0,0.0,0.5265868656228697,263.9984568888889,-95.18675025738746,0.2793862895029291,7.996894849622892,0.003148291764194139,109.03943049508511,1.2372143539603189,0.3046859966478362,-2220.4929482342445,36.51504924798353
2025-01-01 02:00:00,0.5957467469035563,0.19637434819751104,0.12072792792792791,0.5957467469035563,0.19637434819751107,0.12072792792792791,0.06412849612463013,0.4094755424455929,0.12214270833333334,0.0,0.12072792792792791,0.0,0.19637434819751104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.01948037828947368,0.0,0.04464811783515645,0.0,0.010709278035438242,0.0,0.2241721898221252,0.16812914236659388,0.07134935238251174,0.0,0.06558444776429484,0.0,0.0,0.0,2447.2914615487193,16.666666666666686,0.21583333333333338,947.6740349327623,3.538186797997997,0.12214270833333334,0.23333333333333334,3272.8227881481484,14026.383377777778,0.0,0.0,89.17215067818965,51.66666666666668,46.10666666666668,0.0,50.4693800152437,0.042990414332314965,115.14331434560145,0.0,139.33148543467135,49.58322400089433,50.4693800152437,49.140145993719656,12.43753247303448,16.37628552102857,-0.05626554015408448,8.872100464940177,1.6500000000000001,9.236100170605994,2204.7539198408035,-1053.8806797770721,-734.0617524057569,0.0,0.0,584.9766420247565,0.0,4.0,0.038068882511845585,0.0,0.0,0.49265102138794764,263.9984568888889,-93.45243132691559,0.2814731996629268,8.057181326218476,0.0031810811339122087,119.32540944887457,1.2369953268602705,0.21577962159639377,-2032.7098522290585,31.155137519224105
2025-01-01 03:00:00,0.6887644456004188,0.20310665433592223,0.17668917903985187,0.6887644456004187,0.20310665433592223,0.17668917903985187,0.062144409878812576,0.48702836905493957,0.13959166666666667,0.03871440426507711,0.13797477477477477,0.0,0.20310665433592223,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.04089284332231875,0.0,0.018427384868421052,0.0,0.04371702501039152,0.0,0.00986497810733315,0.0,0.23413965786038984,0.17560474339529233,0.086213800795535,0.0,0.07924787438185626,0.0,0.0,0.0,2796.9045274842506,16.666666666666686,0.24666666666666673,1083.056039923157,4.043642054854854,0.13959166666666667,0.26666666666666666,3740.3689007407406,14026.383377777778,879.2133333333333,0.0,87.02592573044838,51.66666666666668,46.10666666666668,0.0,49.970625312995246,0.13162894818904716,345.42994303680433,879.2133333333333,135.9780089538256,48.79724683366391,49.97086340504243,48.210319501951055,12.43753247303448,16.431174982809736,-0.03748856448364961,8.782401861579057,1.6500000000000001,9.236100170605994,2547.8218162705575,-1269.4775085931287,-770.3845516391206,0.0,0.0,616.5228214451431,0.0,4.0,0.03985731546128352,0.0,0.0,0.5157952079542409,263.9984568888889,-95.22098101971591,0.2834112421352189,8.12249416718045,0.0032144780912838305,103.19722653603807,1.2367358152291337,0.2617330055375487,-2388.0611223614633,35.52757384517751
2025-01-01 04:00:00,1.0156665769590802,0.19488775841693642,0.39667747747747745,1.0156665769590802,0.19488775841693642,0.39667747747747745,0.06256561853763482,0.5517749167547789,0.4013260416666667,0.0,0.39667747747747745,0.0,0.19488775841693642,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.01363094777410625,0.0,0.018427384868421052,0.0,0.04413823366921375,0.0,0.010131599137261074,0.0,0.2241721898221252,0.16812914236659385,0.1397258150824188,0.0,0.1284362102050774,0.0,0.0,0.0,8041.100516517221,20.000000000000057,0.7091666666666668,3113.786114779076,11.625470907707705,0.4013260416666667,0.7666666666666667,10753.56058962963,14026.383377777778,0.0,0.0,84.5987929965673,51.66666666666668,46.10666666666668,0.0,51.31481574068835,0.1615149259310761,433.71114759582554,0.0,132.1856140571364,50.52776005228419,51.31481574068835,50.13423220808211,12.43753247303448,19.00635397040385,-0.5985029777345601,9.78267091055082,0.55,9.236100170605994,7370.739282922179,351.6195843842679,-1093.9350187915343,0.0,0.0,589.5525925562978,0.0,4.0,0.04489299096326747,0.0,0.0,0.5809620979636528,263.9984568888889,-165.978807359805,0.24333546690184582,9.343424518993658,0.003239983748031835,102.98257352337795,1.2252587421843821,0.24552526961916663,-2787.251982961111,25.085452566302635
2025-01-01 05:00:00,0.9453565576269943,0.1899998654366336,0.2328324324324324,0.9453565576269944,0.1899998654366336,0.23283243243243243,0.06447208548871902,0.6453235346382752,0.2355609375,0.0,0.2328324324324324,0.0,0.1899998654366336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.020533371710526313,0.0,0.043938713778192695,0.0,0.00971685531292875,0.0,0.2176549991817214,0.163241249386291,0.1991836087345119,0.0,0.18308991667532312,0.0,0.0,0.0,4719.776390129673,20.000000000000057,0.4162500000000001,1827.6570673703272,6.8236459675675665,0.2355609375,0.45,6311.872520000001,14026.383377777778,0.0,0.0,75.31567042904864,51.66666666666668,46.10666666666668,0.0,50.164317585161164,0.0,0.0,0.0,117.68073504538849,47.71639812793047,50.164317585161164,46.49243839931512,12.43753247303448,19.73245719778944,-0.050137747471514754,9.88328999699672,-0.25000000000000006,9.236100170605994,3900.4035369621424,-990.9721092869911,-1208.8023928524212,0.0,0.0,521.3070230162165,0.0,3.1670000000000003,0.04594374955923376,0.0,0.0,0.5945600094698253,209.02077824177778,-131.8774833313256,0.23396431761000006,9.705853198651036,0.0032692551926915845,58.193500942935664,1.2215682303132915,0.21893102485171984,-2853.7931965888633,35.1640199315451
2025-01-01 06:00:00,0.9935937925409161,0.2003277910492266,0.374845915497934,0.9935937925409161,0.20032779104922657,0.374845915497934,0.12285929414334586,0.60900012339757,0.261734375,0.11614321279523132,0.2587027027027027,0.0,0.2003277910492266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.02316585526315789,0.0,0.09969343888018797,0.0,0.016678626649935625,0.0,0.2294434469577459,0.17208258521830938,0.16945471190846534,0.0,0.15576306344020027,0.0,0.0,0.0,5244.19598903297,20.000000000000057,0.46250000000000013,2030.730074855919,7.581828852852851,0.261734375,0.5,7013.191688888889,14026.383377777778,2637.64,0.0,81.33957567264711,51.66666666666668,46.10666666666668,0.0,51.46610261374078,0.794052833432287,2151.7669193625156,2637.64,127.09308698851115,49.910483102302344,51.46610261374078,49.132673346583125,12.43753247303448,19.673873277567843,-0.07113974698910676,9.24975623254569,0.3,9.236100170605994,4558.916191131207,-892.5729036796612,-1163.854960408818,0.0,0.0,588.5794435718747,0.0,3.0,0.045712697132825074,0.0,0.0,0.5915699502310497,197.99884266666666,-110.00428106482022,0.23534252453672372,9.687523523923398,0.003276568029636078,19.67151011101723,1.2218073444813484,0.252973741404596,-2971.3865560989148,48.08357756333429
2025-01-01 07:00:00,0.7105809736040708,0.1947700644758353,0.23881422814463182,0.7105809736040707,0.19477006447583528,0.23881422814463182,0.08390307776048897,0.40856591667691516,0.2181119791666667,0.023228642559046265,0.21558558558558558,0.0,0.1947700644758353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.021586365131578945,0.0,0.062316712628910025,0.0,0.011938697228994773,0.0,0.22005102515245809,0.16503826886434353,0.07134935238251174,0.0,0.06558444776429484,0.0,0.0,0.0,4370.163324194142,20.000000000000057,0.3854166666666668,1692.2750623799327,6.318190710710709,0.2181119791666667,0.4166666666666667,5844.326407407408,14026.383377777778,527.528,0.0,87.0805060607399,51.66666666666668,46.10666666666668,0.0,52.169394931056324,0.0,0.0,527.528,136.0632907199061,52.15649680133392,52.206433569737584,52.113009097791476,12.43753247303448,19.730091566264786,-0.048555264248350244,9.108667794491016,-0.55,9.236100170605994,3496.429591145765,-1529.9860688226292,-1256.6400529497307,0.0,0.0,483.15278654948105,3.062335490855977,2.1670000000000003,0.04698066445876699,0.0,0.0,0.6079787691139644,143.02116401955556,-100.24646664812744,0.2347249204091872,9.716221601439376,0.0032795001670381024,-0.39146657934585094,1.221570489038619,0.2564098611108717,-3273.101206522649,50.840075320087145
2025-01-01 08:00:00,0.8825473636383553,0.2147055273917235,0.25007927927927925,0.8825473636383552,0.2147055273917235,0.25007927927927925,0.177045754682167,0.45249171312285486,0.2530098958333334,0.0,0.25007927927927925,0.0,0.2147055273917235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.016321398026315787,0.0,0.1607243566558512,0.0,0.029283876453750204,0.0,0.245640582519926,0.18423043688994445,0.07134935238251174,0.0,0.06558444776429484,0.0,0.0,0.0,5069.389456065203,20.000000000000057,0.44708333333333344,1963.039072360722,7.329101224424423,0.2530098958333334,0.48333333333333334,6779.418632592593,14026.383377777778,0.0,0.0,83.48207110482295,51.66666666666668,46.10666666666668,0.0,51.275444612714836,0.08505022520909145,230.2866286912029,0.0,130.44073610128584,50.782202145092164,51.2997848105592,50.51124071343647,12.43753247303448,19.676740104911076,-0.07163542507727652,8.466655587254666,-1.4,9.236100170605994,4236.394484742364,-1519.1341207394073,-1350.265155692165,0.0,0.0,568.9302802347094,171.95523792097077,1.417,0.04845586560318111,0.0,0.0,0.6270694096212643,93.52145335288888,-51.66009586538471,0.23560697554596405,9.695687521985985,0.0032792728842771447,3.461298836478931,1.2223674773453455,0.27142606698020694,-3540.4329273943645,58.259734294235344
2025-01-01 09:00:00,0.7894825522217211,0.21046456142351955,0.21558558558558558,0.7894825522217211,0.21046456142351955,0.21558558558558558,0.15371309654910226,0.4176574765059522,0.2181119791666667,0.0,0.21558558558558558,0.0,0.21046456142351955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.013162417763157892,0.0,0.14055067878594438,0.0,0.028632136158370836,0.0,0.23998596122898738,0.17998947092174047,0.05648490396948845,0.0,0.05192102114673342,0.0,0.0,0.0,4370.163324194142,20.000000000000057,0.3854166666666668,1692.2750623799327,6.318190710710709,0.2181119791666667,0.4166666666666667,5844.326407407408,14026.383377777778,0.0,0.0,79.32749682714595,51.66666666666668,46.10666666666668,0.0,50.321789299164,0.0439967157238335,115.14331434560145,0.0,123.94921379241555,49.243007806946935,50.321789299164,48.70361706083841,12.43753247303448,19.711474647156674,-0.062190303564025246,8.366572016095422,-0.85,9.236100170605994,3619.0743319006756,-1517.3476886136368,-1296.6343553711663,0.0,0.0,512.1652448750258,518.4023296270972,1.0,0.04773709035091552,0.0,0.0,0.6177677086305186,65.99961422222222,33.38011820267467,0.23551022269787975,9.720178860308843,0.0032834432250112137,32.32737155415971,1.2228325765077974,0.2682780927878899,-3266.7421338845693,57.11938289100024
