Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.305260423197641,0.10536737650396638,0.0,0.02175434038662735,0.001756122941732773,0.0,0.008720729984493806,0.0,0.14447715543536943,1.1520625377777778,0.0,0.0,0.10536737650396638,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.00586860096402597,0,On,0.003987320096747526,0,On,0.10084744118996619,0.07563558089247462,On,0,0,Off,On,1152.0625377777778,18.33333333333337,1.0,0.0,1.1520625377777778,0.0,1,1152.0625377777778,1152.0625377777778,Off,0.0,0.0,34.73433398845489,51.666666666666686,46.10666666666668,0.0,50.16973823066117,0.0,0.0,0.0,34.73433398845489,47.48607684210226,50.16973823066117,46.144246147822805,12.43753247303448,17.71132819693414,-0.12200513639923116,2.8,969.0860277593475,-487.2082718616676,-0.0,-0.0,278.1377929810101,0.0,2.0,0.025071520440039553,0.0,0,0.6395290125897972,131.99922844444444,26.09396886222722,0.2717855357978515,8.862216229642561,0.003354431903264524,24.958341761108866,1.2276012867606814
2025-01-01 00:01:00,1.305260423197641,0.10536737650396638,0.0,0.02175434038662735,0.001756122941732773,0.0,0.008720729984493806,0.0,0.14447715543536943,1.1520625377777778,0.0,0.0,0.10536737650396638,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.00586860096402597,0,On,0.003987320096747526,0,On,0.10084744118996619,0.07563558089247462,On,0,0,Off,On,1152.0625377777778,18.33333333333337,1.0,0.0,1.1520625377777778,0.0,1,1152.0625377777778,1152.0625377777778,Off,0.0,0.0,34.66880268104458,51.666666666666686,46.10666666666668,0.0,50.163975961103,0.0,0.0,0.0,34.66880268104458,47.48120216932779,50.163975961103,46.139815273440185,12.43753247303448,17.762751185389074,-0.07058214794429674,2.8,961.9507883221124,-489.5939284898321,-0.0,-0.0,278.1377929810101,0.0,2.0,0.025107699221912833,0.0,0,0.6404518676955916,131.99922844444444,21.344386053156605,0.27171617576568163,8.909888812755565,0.0033546667155975743,24.82471016514482,1.2309694649710483
2025-01-01 00:02:00,1.305260423197641,0.10536737650396638,0.0,0.02175434038662735,0.001756122941732773,0.0,0.008720729984493806,0.0,0.14447715543536943,1.1520625377777778,0.0,0.0,0.10536737650396638,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.00586860096402597,0,On,0.003987320096747526,0,On,0.10084744118996619,0.07563558089247462,On,0,0,Off,On,1152.0625377777778,18.33333333333337,1.0,0.0,1.1520625377777778,0.0,1,1152.0625377777778,1152.0625377777778,Off,0.0,0.0,34.6054457728253,51.666666666666686,46.10666666666668,0.0,50.158223629895645,0.0,0.0,0.0,34.6054457728253,47.4763366933233,50.158223629895645,46.13539322503713,12.43753247303448,17.812314505763716,-0.02101882756965523,2.8,954.9576581426293,-491.89762476348335,-0.0,-0.0,278.1377929810101,0.0,2.0,0.02514255560687784,0.0,0,0.6413409908547727,131.99922844444444,16.65495214732475,0.270887563213668,8.93323827647512,0.0033548996316484013,24.695377501382904,1.2307596055125625
2025-01-01 00:03:00,1.305260423197641,0.10536737650396638,0.0,0.02175434038662735,0.001756122941732773,0.0,0.008720729984493806,0.0,0.14447715543536943,1.1520625377777778,0.0,0.0,0.10536737650396638,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.00586860096402597,0,On,0.003987320096747526,0,On,0.10084744118996619,0.07563558089247462,On,0,0,Off,On,1152.0625377777778,18.33333333333337,1.0,0.0,1.1520625377777778,0.0,1,1152.0625377777778,1152.0625377777778,Off,0.0,0.0,34.544153998938256,51.666666666666686,46.10666666666668,0.0,50.152480913689004,0.0,0.0,0.0,34.544153998938256,47.47148010893008,50.152480913689004,46.13097970655062,12.43753247303448,17.86011176508139,0.0,2.8,948.1112439769007,-494.1232435291028,-0.0,-0.0,278.1377929810101,0.0,2.0,0.025176156915684367,0.0,0,0.6421980992975637,131.99922844444444,12.034156747215679,0.27009174686855514,8.955626217963012,0.0033551313737529547,24.570075591739606,1.2305572862800576
2025-01-01 00:04:00,1.305260423197641,0.10536737650396638,0.0,0.02175434038662735,0.001756122941732773,0.0,0.008720729984493806,0.0,0.14447715543536943,1.1520625377777778,0.0,0.0,0.10536737650396638,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.00586860096402597,0,On,0.003987320096747526,0,On,0.10084744118996619,0.07563558089247462,On,0,0,Off,On,1152.0625377777778,18.33333333333337,1.0,0.0,1.1520625377777778,0.0,1,1152.0625377777778,1152.0625377777778,Off,0.0,0.0,34.484824193254006,51.666666666666686,46.10666666666668,0.0,50.14674750537726,0.0,0.0,0.0,34.484824193254006,47.46663212632383,50.14674750537726,46.126574436797114,12.43753247303448,17.90623134376627,0.0,2.8,942.7504806732959,-496.2744718203159,-0.0,-0.0,278.1377929810101,0.0,2.0,0.02520856664715537,0.0,0,0.6430248127637661,131.99922844444444,8.824621734823989,0.2693269229809999,8.977100775276778,0.0033553619779289473,24.448602865310374,1.230362126244538
2025-01-01 00:05:00,1.305260423197641,0.10536737650396638,0.0,0.02175434038662735,0.001756122941732773,0.0,0.008720729984493806,0.0,0.14447715543536943,1.1520625377777778,0.0,0.0,0.10536737650396638,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.00586860096402597,0,On,0.003987320096747526,0,On,0.10084744118996619,0.07563558089247462,On,0,0,Off,On,1152.0625377777778,18.33333333333337,1.0,0.0,1.1520625377777778,0.0,1,1152.0625377777778,1152.0625377777778,Off,0.0,0.0,34.427282698836514,51.666666666666686,46.10666666666668,0.0,50.14102311319221,0.0,0.0,0.0,34.427282698836514,47.46179247015874,50.14102311319221,46.12217714864202,12.43753247303448,17.95082222353257,0.0,2.8,939.0607662160946,-498.35787414504705,-0.0,-0.0,278.1377929810101,0.0,2.0,0.02523989072716597,0.0,0,0.6438238332303299,131.99922844444444,7.218309602353784,0.26859029495012415,8.997742310378424,0.0033555914784116976,24.330622778812167,1.2301734890160998
2025-01-01 00:06:00,1.305260423197641,0.10536737650396638,0.0,0.02175434038662735,0.001756122941732773,0.0,0.008720729984493806,0.0,0.14447715543536943,1.1520625377777778,0.0,0.0,0.10536737650396638,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.00586860096402597,0,On,0.003987320096747526,0,On,0.10084744118996619,0.07563558089247462,On,0,0,Off,On,1152.0625377777778,18.33333333333337,1.0,0.0,1.1520625377777778,0.0,1,1152.0625377777778,1152.0625377777778,Off,0.0,0.0,34.37135407804241,51.666666666666686,46.10666666666668,0.0,50.13530747118022,0.0,0.0,0.0,34.37135407804241,47.45696088946033,50.13530747118022,46.11778759860039,12.43753247303448,17.994034940654974,0.0,2.8,936.0207800676724,-500.3801469073361,-0.0,-0.0,278.1377929810101,0.0,2.0,0.025270235985031097,0.0,0,0.6445978857193155,131.99922844444444,6.200596216220557,0.26787908154868695,9.01821807503731,0.0033558199064306227,24.215795810867046,1.2299907326350326
2025-01-01 00:07:00,1.305260423197641,0.10536737650396638,0.0,0.02175434038662735,0.001756122941732773,0.0,0.008720729984493806,0.0,0.14447715543536943,1.1520625377777778,0.0,0.0,0.10536737650396638,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.00586860096402597,0,On,0.003987320096747526,0,On,0.10084744118996619,0.07563558089247462,On,0,0,Off,On,1152.0625377777778,18.33333333333337,1.0,0.0,1.1520625377777778,0.0,1,1152.0625377777778,1152.0625377777778,Off,0.0,0.0,34.316929782285435,51.666666666666686,46.10666666666668,0.0,50.129600339466556,0.0,0.0,0.0,34.316929782285435,47.45213715787528,50.129600339466556,46.11340556707964,12.43753247303448,18.035962565590975,0.0,2.8,933.2223223418771,-502.3453466424203,-0.0,-0.0,278.1377929810101,0.0,2.0,0.025299668738295342,0.0,0,0.6453486618710013,131.99922844444444,5.367338225509563,0.26719150613543496,9.037407333418948,0.0033560472901771783,24.103911198320827,1.2298134587874643
2025-01-01 00:08:00,1.305260423197641,0.10536737650396638,0.0,0.02175434038662735,0.001756122941732773,0.0,0.008720729984493806,0.0,0.14447715543536943,1.1520625377777778,0.0,0.0,0.10536737650396638,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.00586860096402597,0,On,0.003987320096747526,0,On,0.10084744118996619,0.07563558089247462,On,0,0,Off,On,1152.0625377777778,18.33333333333337,1.0,0.0,1.1520625377777778,0.0,1,1152.0625377777778,1152.0625377777778,Off,0.0,0.0,34.26393010588467,51.666666666666686,46.10666666666668,0.0,50.12390149431329,0.0,0.0,0.0,34.26393010588467,47.44732106428417,50.12390149431329,46.109030849269615,12.43753247303448,18.07667339349116,0.0,2.8,930.5038894490217,-504.2564021294181,-0.0,-0.0,278.1377929810101,0.0,2.0,0.025328237806313346,0.0,0,0.646077406978577,131.99922844444444,4.559960819652005,0.266526232669439,9.05652071962129,0.0033562736559643574,23.994813777875788,1.2296413743776802
2025-01-01 00:09:00,4.80511563208653,0.10536737650396638,0.0,0.0800852605347755,0.001756122941732773,0.0,0.008720729984493806,3.499855208888889,0.14447715543536943,1.1520625377777778,0.0,0.0,0.10536737650396638,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.00586860096402597,0,On,0.003987320096747526,0,On,0.10084744118996619,0.07563558089247462,On,0,0,Off,On,1152.0625377777778,18.33333333333337,1.0,0.0,1.1520625377777778,0.0,1,1152.0625377777778,1152.0625377777778,Lower On,3499.855208888889,1.0,34.48959152312955,51.666666666666686,46.10666666666668,0.0,50.118210723832064,0.0,0.0,3499.855208888889,34.48959152312955,47.44251240875362,50.118210723832064,46.104663251214404,12.43753247303448,18.116224162429926,0.0,2.8,927.8763840380734,-506.11572578230937,-0.0,-0.0,278.1377929810101,0.0,2.0,0.025355983815498147,0.0,0,0.6467851573481527,131.99922844444444,3.791779061594916,0.2658821375856299,9.075002851730641,0.0033564990287264884,23.88837440138384,1.2294742355553345
