Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.7281834073287229,0.1938100509851671,0.2704681727746676,0.7281834073287228,0.19381005098516707,0.2704681727746676,0.028185356053930116,0.4088452734970149,0.2711527777777778,0.020000000000000004,0.038051506108000926,0.23241666666666666,0.0,0.18797671765183377,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0035099780701754383,0.0,0.024675377983754677,0.0,0.04154970366657741,0.0,0.2109932293871227,0.158244922040342,0.06078566145231338,0.0,0.055874284842345696,0.0,4510.972524894605,18.33333333333337,0.26666666666666666,1209.3491121424315,6.811461074074074,0.2711527777777778,0.3333333333333333,5449.168859259259,16347.506577777776,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2852.4611244444445,879.2133333333333,0.0,46.94257704082577,51.66666666666668,46.10666666666668,0.0,50.86270441919316,0.039579397861513085,104.60973903780568,879.2133333333333,73.34777662629025,49.00172253013783,50.863338083078474,48.07059792172486,12.43753247303448,18.081980813191027,-0.05465663407743436,8.182523045418996,2.8,9.236100170605994,3581.411742587993,-1453.5317323033755,-1296.6857312903683,0.0,0.0,437.666385257854,0.0,2.0010000000000003,0.0650886570352514,0.0,0.0,0.8423150681979884,132.0652280586667,-70.54143627409779,0.2234760699582883,8.432428442944879,0.0028119562927180278,12.49237785020838,1.229964775050667,0.386352005090439,-2710.2891950928356,47.408350647028406
2025-01-01 01:00:00,0.6300213272718443,0.18243885238965696,0.1743125,0.6300213272718443,0.18243885238965696,0.1743125,0.017783034859981308,0.3888737090785297,0.20336458333333335,0.020000000000000004,0.0,0.1743125,0.0,0.17660551905632363,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0032467297149122803,0.0,0.014536305145069029,0.0,0.012435581897385051,0.0,0.19682269111349227,0.14761701833511914,0.07344934092154533,0.0,0.06751476085116773,0.0,3383.229393670954,18.33333333333337,0.2,907.0118341068238,5.108595805555556,0.20336458333333335,0.25,4086.876644444444,16347.506577777776,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2852.4611244444445,0.0,0.0,51.853950211419836,51.66666666666668,46.10666666666668,0.0,52.325375267690895,0.0,0.0,0.0,81.0217972053435,52.34720731022741,52.35812333149567,52.325375267690895,12.43753247303448,18.080090860547152,-0.04962183322394769,8.472454834290863,2.5,9.236100170605994,2411.1729583828737,-1373.1746899799232,-1286.107180351217,0.0,0.0,383.98028184652014,0.0,2.0010000000000003,0.06329450190271728,0.0,0.0,0.8190968306178249,132.0652280586667,-69.92953678338333,0.22380739113860107,8.436419138025535,0.002815757796392596,17.07108992013499,1.23002949975297,0.30588082240693837,-2324.3861004439573,44.19957635721026
2025-01-01 02:00:00,0.6725143063845185,0.18169555749936966,0.23241666666666666,0.6725143063845185,0.18169555749936966,0.23241666666666666,0.017783034859981308,0.3635784937467593,0.2711527777777778,0.020000000000000004,0.0,0.23241666666666666,0.0,0.17586222416603634,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0032467297149122803,0.0,0.014536305145069029,0.0,0.012435581897385051,0.0,0.19682269111349227,0.14761701833511914,0.06078566145231338,0.0,0.055874284842345696,0.0,4510.972524894605,18.33333333333337,0.26666666666666666,1209.3491121424315,6.811461074074074,0.2711527777777778,0.3333333333333333,5449.168859259259,16347.506577777776,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2852.4611244444445,0.0,0.0,51.14908182128705,51.66666666666668,46.10666666666668,0.0,51.81816131914522,0.0,0.0,0.0,79.92044034576101,51.86562572240796,51.889357924039345,51.81816131914522,12.43753247303448,18.06342493402049,-0.06351769003089244,9.129978922252509,1.6500000000000001,9.236100170605994,3485.1905781494343,-872.4489272821503,-1345.1155157449186,0.0,0.0,382.9892219928037,0.0,2.0010000000000003,0.06257293023538173,0.0,0.0,0.8097589411011874,132.0652280586667,-63.65565299305582,0.224565711797238,8.436057191522917,0.002822267379740093,29.962880972580066,1.2300953008924298,0.2173452833629263,-2120.241095795321,38.44305637073917
2025-01-01 03:00:00,0.6278637086609027,0.18095226260908234,0.1743125,0.6278637086609027,0.18095226260908234,0.1743125,0.017607535956472537,0.3868915893710969,0.20336458333333335,0.020000000000000004,0.0,0.1743125,0.0,0.175118929275749,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.003071230811403509,0.0,0.014536305145069029,0.0,0.012435581897385051,0.0,0.19682269111349227,0.14761701833511914,0.07344934092154533,0.0,0.06751476085116773,0.0,3383.229393670954,18.33333333333337,0.2,907.0118341068238,5.108595805555556,0.20336458333333335,0.25,4086.876644444444,16347.506577777776,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2852.4611244444445,0.0,0.0,50.42177837621048,51.66666666666668,46.10666666666668,0.0,51.371882901668386,0.0,0.0,0.0,78.78402871282887,51.39092400676855,51.40044455931865,51.371882901668386,12.43753247303448,18.070317674941922,-0.05073513879280185,9.00413510898607,1.6500000000000001,9.236100170605994,2332.444458433907,-1528.3562164271723,-1369.7046980472012,0.0,0.0,381.82266323557866,0.0,2.0010000000000003,0.06372041559666203,0.0,0.0,0.8246085977751536,132.0652280586667,-62.902900425424086,0.2250824444274733,8.448523505687476,0.002830133362239921,4.620527418331282,1.23006009509822,0.26281425864821234,-2478.685266957619,43.317216423623286
2025-01-01 04:00:00,0.9177321918615141,0.18020896771879505,0.348625,0.9177321918615141,0.18020896771879505,0.348625,0.017607535956472537,0.47339548923837477,0.4067291666666667,0.020000000000000004,0.0,0.348625,0.0,0.17437563438546172,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.003071230811403509,0.0,0.014536305145069029,0.0,0.012435581897385051,0.0,0.19682269111349227,0.14761701833511914,0.11903858701078035,0.0,0.109420474482927,0.0,6766.458787341908,20.000000000000057,0.4,1814.0236682136476,10.217191611111112,0.4067291666666667,0.5,8173.753288888888,16347.506577777776,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2852.4611244444445,0.0,0.0,47.48881929601825,51.66666666666668,46.10666666666668,0.0,50.88193506071796,0.0,0.0,0.0,74.20128015002851,50.93183603811649,50.95678652681576,50.88193506071796,12.43753247303448,19.548343384630673,-0.17001562274816998,9.223004085876047,0.55,9.236100170605994,5352.732581556831,-720.4380064011652,-1740.5807144049527,0.0,0.0,424.7873464538622,0.0,2.6670000000000003,0.06943873896772534,0.0,0.0,0.8986096627789485,176.02097113066665,-97.93283783398623,0.20532776108908599,9.132843186561802,0.0028315602745896764,64.02068575375007,1.22327702979084,0.24192960440378314,-2576.1669116822545,41.705237067441956
2025-01-01 05:00:00,0.9203963393585253,0.18020896771879505,0.2672791666666667,0.9203963393585253,0.18020896771879505,0.2672791666666667,0.017958533763490082,0.5706121111505907,0.31182569444444447,0.020000000000000004,0.0,0.2672791666666667,0.0,0.17437563438546172,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0034222286184210525,0.0,0.014536305145069029,0.0,0.012435581897385051,0.0,0.19682269111349227,0.14761701833511914,0.16969330488770817,0.0,0.1559823785182151,0.0,5187.618403628797,20.000000000000057,0.3066666666666667,1390.7514789637964,7.833180235185186,0.31182569444444447,0.38333333333333336,6266.544188148148,16347.506577777776,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2852.4611244444445,0.0,0.0,46.62932413825854,51.66666666666668,46.10666666666668,0.0,50.47592818122077,0.0,0.0,0.0,72.85831896602896,50.49301346180618,50.50155610209888,50.47592818122077,12.43753247303448,19.678621387862087,-0.07200103875042459,9.364685085112539,-0.25000000000000006,9.236100170605994,3706.630945544093,-1226.4326060764624,-1858.8484834726953,0.0,0.0,447.11621579687977,0.0,3.0,0.0707948771936975,0.0,0.0,0.9161595050145468,197.99884266666666,-69.25519040888797,0.20570095563425045,9.224842098793921,0.002862803916753981,83.62401123092673,1.222092507923889,0.2156619080791016,-2662.1779312725866,44.99384623232813
2025-01-01 06:00:00,0.874208895368622,0.18169555749936966,0.2672791666666667,0.874208895368622,0.18169555749936966,0.2672791666666667,0.018397281022262013,0.5239859199019156,0.31182569444444447,0.020000000000000004,0.0,0.2672791666666667,0.0,0.17586222416603634,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0038609758771929823,0.0,0.014536305145069029,0.0,0.012435581897385051,0.0,0.19682269111349227,0.14761701833511914,0.14436594594924426,0.0,0.13270142650057104,0.0,5187.618403628797,20.000000000000057,0.3066666666666667,1390.7514789637964,7.833180235185186,0.31182569444444447,0.38333333333333336,6266.544188148148,16347.506577777776,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2852.4611244444445,0.0,0.0,45.854136884222584,51.66666666666668,46.10666666666668,0.0,50.018889333269975,0.0,0.0,0.0,71.64708888159778,50.06068166077118,50.08157782452179,50.018889333269975,12.43753247303448,19.757705408052868,-0.05700065337617624,8.90035318939684,0.3,9.236100170605994,3776.913544577184,-1390.4228378974394,-1794.5262819746401,0.0,0.0,449.5370827630844,0.0,3.0,0.07016946330839872,0.0,0.0,0.9080659974290071,197.99884266666666,-65.71565984005606,0.20559186898822354,9.275275772889007,0.0028753347767829446,35.0066315109067,1.2217534982207061,0.2511889372025118,-2834.019750880143,52.8454340189071
2025-01-01 07:00:00,0.7899598320150474,0.20039543917061187,0.30533067277466763,0.7899598320150474,0.20039543917061187,0.30533067277466763,0.050695356191953485,0.4074387813786495,0.31182569444444447,0.020000000000000004,0.038051506108000926,0.2672791666666667,0.0,0.19456210583727854,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0035977275219298247,0.0,0.04709762867002366,0.0,0.0313626939676189,0.0,0.21977374696771576,0.16483031022578676,0.06078566145231338,0.0,0.055874284842345696,0.0,5187.618403628797,20.000000000000057,0.3066666666666667,1390.7514789637964,7.833180235185186,0.31182569444444447,0.38333333333333336,6266.544188148148,16347.506577777776,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2852.4611244444445,879.2133333333333,0.0,44.96298021551813,51.66666666666668,46.10666666666668,0.0,49.869840440360235,0.2706974110333934,708.0190154283829,879.2133333333333,70.25465658674709,49.41139130011925,49.894470916193235,49.157536254165755,12.43753247303448,19.72252440662266,-0.06703874950302223,8.693683011309234,-0.55,9.236100170605994,3731.7785698459743,-1659.6786654432883,-1924.7101963534333,0.0,0.0,524.0888716548703,4.832268968868515,3.0,0.0719942087329926,0.0,0.0,0.9316801052746848,197.99884266666666,-55.218509084259125,0.20701836890887604,9.274623954930075,0.0028890523387521748,70.67512316425329,1.2218901468161316,0.2543121252442925,-3105.9526811865276,55.522536779442746
2025-01-01 08:00:00,0.8286651202137768,0.2126142619880109,0.2556583333333334,0.8286651202137767,0.21261426198801092,0.2556583333333333,0.07125891176338643,0.43913815289483465,0.2982680555555556,0.020000000000000004,0.0,0.2556583333333334,0.0,0.2067809286546776,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.002720233004385965,0.0,0.06853867875900048,0.0,0.04677030172727207,0.0,0.23507445087053144,0.1763058381528985,0.06078566145231338,0.0,0.055874284842345696,0.0,4962.069777384066,20.000000000000057,0.29333333333333333,1330.2840233566749,7.492607181481483,0.2982680555555556,0.36666666666666664,5994.085745185185,16347.506577777776,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2852.4611244444445,0.0,0.0,44.658382063621346,51.66666666666668,46.10666666666668,0.0,51.02354362177501,0.09876751506758309,266.5997527230331,0.0,69.77872197440836,49.16880422689554,51.02354362177501,48.24143452945581,12.43753247303448,19.708124557688368,-0.06020791748523487,8.095234111813587,-1.4,9.236100170605994,3437.1021036284014,-1992.8933501664078,-2068.1842583238267,0.0,0.0,531.3250063972915,260.8946330399284,2.3340000000000005,0.07410487094232307,0.0,0.0,0.9589942743446082,154.04309959466667,11.891578170871016,0.20909295306290449,9.300376290118658,0.002914237600870749,98.16115534268667,1.2225054254119863,0.26964681673185925,-3384.763974140413,61.58660061733047
2025-01-01 09:00:00,0.7826056401832874,0.20635488311867725,0.2937098394413343,0.7826056401832873,0.20635488311867725,0.2937098394413343,0.05939409703970628,0.4049434875880254,0.2982680555555556,0.020000000000000004,0.038051506108000926,0.2556583333333334,0.0,0.20052154978534392,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0021937362938596492,0.0,0.05720036074584663,0.0,0.045225630390961676,0.0,0.22672861237808653,0.17004645928356485,0.04812198198308142,0.0,0.04423380883352368,0.0,4962.069777384066,20.000000000000057,0.29333333333333333,1330.2840233566749,7.492607181481483,0.2982680555555556,0.36666666666666664,5994.085745185185,16347.506577777776,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2852.4611244444445,879.2133333333333,0.0,46.143484184293825,51.66666666666668,46.10666666666668,0.0,51.34392068732127,0.1552502805502633,419.0028900543914,879.2133333333333,72.09919403795911,50.15035542993644,51.34392068732127,49.55357280124402,12.43753247303448,19.72057442986586,-0.06669884657500168,7.966181712727274,-0.85,9.236100170605994,3616.475267519189,-1711.0578618179359,-1981.2482594698583,0.0,0.0,488.1760190033272,801.3689987116679,2.0010000000000003,0.07290513198570951,0.0,0.0,0.9434684016796918,132.0652280586667,147.47773060165406,0.21146435295483237,9.348480969923285,0.0029481923624500427,149.3772584284756,1.223042053280333,0.26633707058199074,-3102.301144041125,60.95925886651433
