Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.4978280078706024,0.19700494228305615,0.0,0.00829713346451004,0.0032834157047176024,0.0,0.03752493210963697,0.4403030757609654,0.0,0.020000000000000004,0.0,0.0,0.0,0.19117160894972282,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.03401495403946153,0,On,0.06874765086667585,0,On,0.21525308445097477,0.16143981333823104,On,0.06078566145231338,0,On,0.055874284842345696,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,16347.506577777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2852.4611244444445,Off,0.0,0,46.47519132490763,51.666666666666686,46.10666666666668,0.0,50.69993516729845,0.0,0.0,0.0,72.61748644516817,48.3904845456614,50.69993516729845,47.23575923484288,12.43753247303448,17.75770648578877,-0.07562684754460136,7.901943342288527,2.8,9.236100170605994,-795.8570550622328,-2511.3106281133114,-1254.4228977753332,-0.0,-0.0,478.1655737230417,0.0,2.0010000000000003,0.06435189111913742,0.0,0,0.8327805492641994,132.0652280586667,-19.599731009941394,0.22722102076396328,8.25558898121375,0.0028101709925453743,14.016293168265772,1.2278084637751447,0.3854098908644941,-2562.5723698665365,51.261741753225316
2025-01-01 00:01:00,0.4978280078706024,0.19700494228305615,0.0,0.00829713346451004,0.0032834157047176024,0.0,0.03752493210963697,0.4403030757609654,0.0,0.020000000000000004,0.0,0.0,0.0,0.19117160894972282,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.03401495403946153,0,On,0.06874765086667585,0,On,0.21525308445097477,0.16143981333823104,On,0.06078566145231338,0,On,0.055874284842345696,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,16347.506577777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2852.4611244444445,Off,0.0,0,46.595261283692814,51.666666666666686,46.10666666666668,0.0,50.69150717152242,0.0,0.0,0.0,72.80509575577003,48.3832433901958,50.69150717152242,47.2291114995325,12.43753247303448,17.671079455267492,-0.16225387806587932,7.868901186413512,2.8,9.236100170605994,-791.1802412138743,-2493.499584654766,-1243.319402499753,-0.0,-0.0,478.1655737230417,0.0,2.0010000000000003,0.06415382647025057,0.0,0,0.8302173862518734,132.0652280586667,-26.026412437162804,0.22913829701042976,8.237076474148488,0.0028102378815511976,14.28892997644402,1.2317617978886826,0.38529872122321457,-2545.241786665564,51.74220201079849
2025-01-01 00:02:00,0.4978280078706024,0.19700494228305615,0.0,0.00829713346451004,0.0032834157047176024,0.0,0.03752493210963697,0.4403030757609654,0.0,0.020000000000000004,0.0,0.0,0.0,0.19117160894972282,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.03401495403946153,0,On,0.06874765086667585,0,On,0.21525308445097477,0.16143981333823104,On,0.06078566145231338,0,On,0.055874284842345696,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,16347.506577777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2852.4611244444445,Off,0.0,0,46.71219627422485,51.666666666666686,46.10666666666668,0.0,50.68305954010233,0.0,0.0,0.0,72.98780667847633,48.375983527002205,50.68305954010233,47.22244552045214,12.43753247303448,17.58650534946449,-0.24682798386888294,7.83784638746534,2.8,9.236100170605994,-787.0641034716698,-2476.7677203037183,-1232.5172421248892,-0.0,-0.0,478.1655737230417,0.0,2.0010000000000003,0.06396019907880178,0.0,0,0.8277116459760392,132.0652280586667,-32.71243506982222,0.2303698122663251,8.197655777917175,0.002810305852787378,14.55501555863837,1.2321200620142698,0.38519420875496463,-2528.962106227745,52.19438592402699
2025-01-01 00:03:00,1.3112863412039357,0.19700494228305615,0.69725,0.02185477235339893,0.0032834157047176024,0.011620833333333334,0.03752493210963697,0.4403030757609654,0.8134583333333334,0.020000000000000004,0.0,0.69725,0.0,0.19117160894972282,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.03401495403946153,0,On,0.06874765086667585,0,On,0.21525308445097477,0.16143981333823104,On,0.06078566145231338,0,On,0.055874284842345696,0,On,On,13532.917574683815,18.33333333333337,0.8,3628.047336427295,20.434383222222223,0.8134583333333334,1,16347.506577777778,16347.506577777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2852.4611244444445,Off,0.0,0,46.82611821362527,51.666666666666686,46.10666666666668,0.0,50.674592795255705,0.0,0.0,0.0,73.16580970878948,48.36870544453028,50.674592795255705,47.215761769167564,12.43753247303448,17.5039040921517,-0.3294292411816713,7.808658084437163,2.8,9.236100170605994,12749.434937973952,1166.877918337405,-1222.0035561504521,-0.0,-0.0,478.1655737230417,0.0,2.0010000000000003,0.06377084277320376,0.0,0,0.8252611780031459,132.0652280586667,-39.644654282453274,0.23158000635148546,8.157996975982046,0.0028103750696381875,14.814756202873536,1.2324701681124377,0.38509595197296087,-2513.668431643311,52.499013553421264
2025-01-01 00:04:00,1.3112863412039357,0.19700494228305615,0.69725,0.02185477235339893,0.0032834157047176024,0.011620833333333334,0.03752493210963697,0.4403030757609654,0.8134583333333334,0.020000000000000004,0.0,0.69725,0.0,0.19117160894972282,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.03401495403946153,0,On,0.06874765086667585,0,On,0.21525308445097477,0.16143981333823104,On,0.06078566145231338,0,On,0.055874284842345696,0,On,On,13532.917574683815,18.33333333333337,0.8,3628.047336427295,20.434383222222223,0.8134583333333334,1,16347.506577777778,16347.506577777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2852.4611244444445,Off,0.0,0,46.423153254083935,51.666666666666686,46.10666666666668,0.0,50.66610743889202,0.0,0.0,0.0,72.53617695950615,48.36140961223418,50.66610743889202,47.20906069890527,12.43753247303448,17.762856654519837,-0.07047667881353448,7.962170084895365,2.8,9.236100170605994,12698.994551337591,1083.9708283704554,-1255.0842706720575,-0.0,-0.0,478.1655737230417,0.0,2.0010000000000003,0.06436365814800475,0.0,0,0.8329328268832861,132.0652280586667,-57.004326397209425,0.22783295446990737,8.280924042350001,0.002810445501680877,13.94311698375655,1.2313730473580535,0.38561244003024586,-2594.1853213191694,50.10881326233001
2025-01-01 00:05:00,1.3112863412039357,0.19700494228305615,0.69725,0.02185477235339893,0.0032834157047176024,0.011620833333333334,0.03752493210963697,0.4403030757609654,0.8134583333333334,0.020000000000000004,0.0,0.69725,0.0,0.19117160894972282,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.03401495403946153,0,On,0.06874765086667585,0,On,0.21525308445097477,0.16143981333823104,On,0.06078566145231338,0,On,0.055874284842345696,0,On,On,13532.917574683815,18.33333333333337,0.8,3628.047336427295,20.434383222222223,0.8134583333333334,1,16347.506577777778,16347.506577777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2852.4611244444445,Off,0.0,0,46.0328063557331,51.666666666666686,46.10666666666668,0.0,50.65768952765026,0.0,0.0,0.0,71.92625993083297,48.354176564659056,50.65768952765026,47.20242008316346,12.43753247303448,18.01353383565651,0.0,8.10557615543071,2.8,9.236100170605994,12654.587109957478,1006.4413356639698,-1287.444261117745,-0.0,-0.0,478.1655737230417,0.0,2.0010000000000003,0.06493527424300327,0.0,0,0.8403301349853872,132.0652280586667,-69.05177733163427,0.22427028800262755,8.399459122396257,0.002810511848853301,13.102719792672698,1.2303128477442595,0.386094302698976,-2669.584043119021,47.97804235569586
2025-01-01 00:06:00,1.3112863412039357,0.19700494228305615,0.69725,0.02185477235339893,0.0032834157047176024,0.011620833333333334,0.03752493210963697,0.4403030757609654,0.8134583333333334,0.020000000000000004,0.0,0.69725,0.0,0.19117160894972282,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.03401495403946153,0,On,0.06874765086667585,0,On,0.21525308445097477,0.16143981333823104,On,0.06078566145231338,0,On,0.055874284842345696,0,On,On,13532.917574683815,18.33333333333337,0.8,3628.047336427295,20.434383222222223,0.8134583333333334,1,16347.506577777778,16347.506577777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2852.4611244444445,Off,0.0,0,45.65413046678973,51.666666666666686,46.10666666666668,0.0,50.6493369593592,0.0,0.0,0.0,71.33457885435895,48.34700433582391,50.6493369593592,47.195838024056265,12.43753247303448,18.256559500043643,0.0,8.239726314152026,2.8,9.236100170605994,12612.317438535658,933.739507451372,-1319.130903919145,-0.0,-0.0,478.1655737230417,0.0,2.0010000000000003,0.06548734943018165,0.0,0,0.8474745633715302,132.0652280586667,-79.63480595205552,0.22087588794965496,8.513990263234117,0.002810574250792422,12.291172139762448,1.2292867518093737,0.3865445205439303,-2740.2754700155647,45.96764103964185
2025-01-01 00:07:00,1.3112863412039357,0.19700494228305615,0.69725,0.02185477235339893,0.0032834157047176024,0.011620833333333334,0.03752493210963697,0.4403030757609654,0.8134583333333334,0.020000000000000004,0.0,0.69725,0.0,0.19117160894972282,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.03401495403946153,0,On,0.06874765086667585,0,On,0.21525308445097477,0.16143981333823104,On,0.06078566145231338,0,On,0.055874284842345696,0,On,On,13532.917574683815,18.33333333333337,0.8,3628.047336427295,20.434383222222223,0.8134583333333334,1,16347.506577777778,16347.506577777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2852.4611244444445,Off,0.0,0,45.286462169761236,51.666666666666686,46.10666666666668,0.0,50.641047789562776,0.0,0.0,0.0,70.76009714025193,48.33989110730494,50.641047789562776,47.18931276617603,12.43753247303448,18.492370227514886,0.0,8.365345343867798,2.8,9.236100170605994,12571.286338351787,865.5271013604624,-1350.1712798564001,-0.0,-0.0,478.1655737230417,0.0,2.0010000000000003,0.06602108661368931,0.0,0,0.8543816788752742,132.0652280586667,-89.6255301986708,0.21763721822562146,8.624133617312904,0.0028106328365824864,11.506738915522785,1.2282927547198625,0.38696563238818965,-2806.6106328756196,44.09039780878699
2025-01-01 00:08:00,0.4978280078706024,0.19700494228305615,0.0,0.00829713346451004,0.0032834157047176024,0.0,0.03752493210963697,0.4403030757609654,0.0,0.020000000000000004,0.0,0.0,0.0,0.19117160894972282,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.03401495403946153,0,On,0.06874765086667585,0,On,0.21525308445097477,0.16143981333823104,On,0.06078566145231338,0,On,0.055874284842345696,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,16347.506577777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2852.4611244444445,Off,0.0,0,44.929258725822294,51.666666666666686,46.10666666666668,0.0,50.632820184294786,0.0,0.0,0.0,70.20196675909733,48.332835164043395,50.632820184294786,47.1828426539177,12.43753247303448,18.721322954233866,0.0,8.483070317981234,2.8,9.236100170605994,-1001.6284017547453,-2826.5560417481183,-1380.5851183635355,-0.0,-0.0,478.1655737230417,0.0,2.0010000000000003,0.06653748541201834,0.0,0,0.8610644176018744,132.0652280586667,-99.20885711425161,0.21454358115907035,8.731448970806284,0.002810687727761638,10.747977613233456,1.22732920394039,0.3873598654870144,-2868.899289330069,42.34324758195068
2025-01-01 00:09:00,0.4978280078706024,0.19700494228305615,0.0,0.00829713346451004,0.0032834157047176024,0.0,0.03752493210963697,0.4403030757609654,0.0,0.020000000000000004,0.0,0.0,0.0,0.19117160894972282,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.03401495403946153,0,On,0.06874765086667585,0,On,0.21525308445097477,0.16143981333823104,On,0.06078566145231338,0,On,0.055874284842345696,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,16347.506577777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2852.4611244444445,Off,0.0,0,45.0960379562868,51.666666666666686,46.10666666666668,0.0,50.62465239998507,0.0,0.0,0.0,70.46255930669813,48.32583487554295,50.62465239998507,47.176426113321895,12.43753247303448,18.60407081619085,0.0,8.412513908544376,2.8,9.236100170605994,-980.042339517127,-2787.9346284300254,-1364.9755493189562,-0.0,-0.0,478.1655737230417,0.0,2.0010000000000003,0.06627324761338903,0.0,0,0.8576449050552813,132.0652280586667,-93.23236392121258,0.21612776507723455,8.676803743987545,0.0028107390396356286,11.119524991402482,1.2278224134480227,0.3871236369604025,-2831.5534981637234,43.61886973369815
