Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,9.870549020513323,0.13399463748284876,0.0,9.870549020513323,0.13399463748284876,0.0,0.16240137803422394,0.0,0.20069160159590835,9.507456040883191,0.0,0.0,0.13399463748284876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.004116754111842106,0.0,0.09877707913780208,0.0,0.059507544784579765,0.0,0.022032084952109947,0.0,0.11966467613222621,0.08974850709916964,9507.456040883191,19.444444444444457,0.41666666666666663,0.0,9.473401553703704,0.03405448717948718,0.4166666666666667,9473.401553703703,22736.16372888889,0.0,0.0,34.60344653499181,51.66666666666668,46.10666666666668,0.0,50.86194136701776,0.0238972959479448,64.17841273068193,0.0,34.60344653499181,48.813864042300494,50.86194136701776,47.78982537994187,12.43753247303448,19.146203814576907,-0.055377124875011376,0.6905892379386418,0.85,9.236100170605994,1899.9943583780992,-1086.759182449371,-6304.758293010823,0.0,0.0,366.81088160709874,1763.5165850660871,0.18325,0.2624756117023346,0.0,0.0,1.8902240619042276,12.09442930622222,231.9769370752707,0.20022356564973612,8.792618696137291,0.002692555511037697,528.5926591299833,1.2256340314178809,0.0,0.0,83.21677416727385
2025-01-01 11:00:00,11.271054752899408,0.1271022469992575,0.0,11.271054752899408,0.1271022469992575,0.0,0.06427040190042121,0.0,0.17813534357448432,11.028649007424502,0.0,0.0,0.1271022469992575,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.004116754111842106,0.0,0.03753871652722022,0.0,0.022614931261358894,0.0,0.008665680908807623,0.0,0.11047482215410453,0.08285611661557837,11028.649007424501,19.444444444444457,0.4833333333333333,0.0,10.989145802296296,0.039503205128205134,0.48333333333333334,10989.145802296296,22736.16372888889,0.0,0.0,34.3864813221304,51.66666666666668,46.10666666666668,0.0,50.64902539274678,0.0,0.0,0.0,34.3864813221304,48.596491428863295,50.64902539274678,47.570224446921564,12.43753247303448,19.11808750636553,-0.06503162145153282,1.9643855823490661,1.95,9.236100170605994,3705.5245106981033,-1213.528442124966,-5623.967351672171,0.0,0.0,234.67250792411826,1783.6109705012832,0.0,0.25095865539317547,0.0,0.0,1.807284440221736,0.0,271.9001485065554,0.2059740229978439,8.860882553687237,0.002766621844691839,384.9807603084593,1.2251218877637224,0.0,0.0,70.62345525034883
2025-01-01 12:00:00,12.795368992887624,0.12931455351844146,0.0,12.795368992887624,0.12931455351844146,0.0,0.06444193332174797,0.0,0.18108508560006295,12.549841973965814,0.0,0.0,0.12931455351844146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.00428828553316886,0.0,0.03753871652722022,0.0,0.022614931261358894,0.0,0.008665680908807623,0.0,0.11047482215410453,0.08285611661557837,12549.841973965813,21.111111111111143,0.55,0.0,12.50489005088889,0.04495192307692308,0.55,12504.890050888887,22736.16372888889,0.0,0.0,32.33499730281317,51.66666666666668,46.10666666666668,0.0,50.4486491967868,0.0,0.0,0.0,32.33499730281317,48.42773780338684,50.4486491967868,47.41728210668687,12.43753247303448,20.71135224306646,-0.09861401209849868,2.802674699681357,3.05,9.236100170605994,4579.946703856245,-209.27081489087635,-5944.567765116387,0.0,0.0,237.7937813710236,1830.6043302188527,0.0,0.2587828014265138,0.0,0.0,1.863630205072608,0.0,246.84710842895947,0.1898931217209619,9.643277686352436,0.0028168359516366702,242.88605779565506,1.2178317581441764,0.0,0.0,60.09805558169894
2025-01-01 13:00:00,10.13379589570431,0.12931455351844146,0.0,10.133795895704312,0.12931455351844146,0.0,0.06495652758572823,0.0,0.18108508560006295,9.88775428251852,0.0,0.0,0.12931455351844146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.004802879797149124,0.0,0.03753871652722022,0.0,0.022614931261358894,0.0,0.008665680908807623,0.0,0.11047482215410453,0.08285611661557837,9887.75428251852,21.111111111111143,0.4333333333333333,0.0,9.852337615851853,0.035416666666666666,0.43333333333333335,9852.337615851853,22736.16372888889,0.0,0.0,31.98319097855983,51.66666666666668,46.10666666666668,0.0,50.25543384742868,0.0,0.0,0.0,31.98319097855983,48.2653798216268,50.25543384742868,47.27035280872587,12.43753247303448,20.850222899784047,-0.04795660680426022,4.38286622399551,4.45,9.236100170605994,3243.0456384416784,6.413198046852258,-5248.491275148596,0.0,0.0,238.30837563500387,2014.9595635524672,0.0,0.24726973302030256,0.0,0.0,1.780718582211244,0.0,343.0251119404559,0.19018942322980398,9.735931681435694,0.002847097678471092,167.4025134125722,1.2166620003152275,0.0,0.0,42.54839883513215
2025-01-01 14:00:00,8.232647750370326,0.12931455351844146,0.0,8.232647750370326,0.12931455351844146,0.0,0.06529959042838174,0.0,0.18108508560006295,7.986263074341881,0.0,0.0,0.12931455351844146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.005145942639802632,0.0,0.03753871652722022,0.0,0.022614931261358894,0.0,0.008665680908807623,0.0,0.11047482215410453,0.08285611661557837,7986.26307434188,21.111111111111143,0.35,0.0,7.957657305111112,0.028605769230769233,0.35,7957.657305111111,22736.16372888889,0.0,0.0,31.81430461787196,51.66666666666668,46.10666666666668,0.0,50.063774539830746,0.0,0.0,0.0,31.81430461787196,48.10420204348352,50.063774539830746,47.124415795309915,12.43753247303448,20.833073830270123,-0.05492514469330008,4.754119333616325,4.7,9.236100170605994,1992.5797811685345,-844.8186736647663,-5061.542913589088,0.0,0.0,238.6514384776574,2162.344416380109,0.0,0.2429455611757614,0.0,0.0,1.7495779607441722,0.0,426.4607968064615,0.1917733399679208,9.74876173336952,0.002869267190414837,51.82976832318834,1.2161056116003979,0.0,0.0,40.40501517987957
2025-01-01 15:00:00,7.471434053193515,0.1282084002588495,0.0,7.471434053193515,0.1282084002588495,0.0,0.06615724753501552,0.0,0.17961021458727366,7.225666591071226,0.0,0.0,0.1282084002588495,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.006003599746436405,0.0,0.03753871652722022,0.0,0.022614931261358894,0.0,0.008665680908807623,0.0,0.11047482215410453,0.08285611661557837,7225.6665910712245,21.111111111111143,0.31666666666666665,0.0,7.199785180814815,0.025881410256410258,0.31666666666666665,7199.785180814814,22736.16372888889,0.0,0.0,31.63826404556414,51.66666666666668,46.10666666666668,0.0,49.873461251301755,0.0,0.0,0.0,31.63826404556414,47.944012077205564,49.873461251301755,46.979287490157475,12.43753247303448,20.82307459050369,-0.05805352721531616,4.195952004651343,4.15,9.236100170605994,1087.4038896239922,-965.5761576072307,-5323.634225381432,0.0,0.0,238.03422457150185,1821.115160951215,0.0,0.2468329077959895,0.0,0.0,1.7775727754656645,0.0,392.4706175769421,0.19175624873349897,9.741948500538962,0.0028672291497466086,5.319521359880009,1.2161484949387522,0.0,0.0,45.72553224799113
2025-01-01 16:00:00,8.998595415565136,0.13152686003762543,0.0,8.998595415565136,0.13152686003762543,0.0,0.0677010303269563,0.0,0.18403482762564158,8.746859557612536,0.0,0.0,0.13152686003762543,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06489432456272941,0.04867074342204704,0.0,0.0,0.007547382538377194,0.0,0.03753871652722022,0.0,0.022614931261358894,0.0,0.008665680908807623,0.0,0.11047482215410453,0.08285611661557837,8746.859557612535,21.111111111111143,0.38333333333333325,0.0,8.715529429407407,0.031330128205128205,0.38333333333333336,8715.529429407406,22736.16372888889,0.0,0.0,31.416210225118917,51.66666666666668,46.10666666666668,0.0,49.68432465129426,0.0,0.0,0.0,31.416210225118917,47.78465531843204,49.68432465129426,46.83482065200094,12.43753247303448,20.853468116607523,-0.04806986862612253,3.1284594584934196,3.05,9.236100170605994,1399.2571364487337,-2280.7159053642704,-5999.939847882828,0.0,0.0,244.00262040181056,703.9888697882385,0.0,0.2587645478592608,0.0,0.0,1.8634987515946508,0.0,157.70671783972264,0.19115510817994835,9.751645397946236,0.002863613966789268,-224.18527449281038,1.2160252781213812,0.0,0.0,57.86174436438316
2025-01-01 17:00:00,9.767149759942868,0.13595147307599334,0.0,9.767149759942868,0.13595147307599334,0.0,0.06975940738287736,0.0,0.1899343116767988,9.507456040883191,0.0,0.0,0.13595147307599334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07079380861388664,0.05309535646041496,0.0,0.0,0.009605759594298248,0.0,0.03753871652722022,0.0,0.022614931261358894,0.0,0.008665680908807623,0.0,0.11047482215410453,0.08285611661557837,9507.456040883191,21.111111111111143,0.41666666666666663,0.0,9.473401553703704,0.03405448717948718,0.4166666666666667,9473.401553703703,22736.16372888889,0.0,0.0,31.308545278697245,51.66666666666668,46.10666666666668,0.0,49.49639334374788,0.0,0.0,0.0,31.308545278697245,47.62616138097646,49.49639334374788,46.691045399590756,12.43753247303448,20.786423556122678,-0.06491255738708736,2.0082801892989965,1.95,9.236100170605994,1235.7046338182433,-1809.12572913324,-6612.054397393233,0.0,0.0,251.96048150888885,56.73931540604108,0.0,0.2691426157389535,0.0,0.0,1.9382366424601742,0.0,-10.166283003965995,0.1876419023906948,9.64714125039764,0.0028004678705568975,-366.5777068230529,1.2157771328000244,0.0,0.0,67.49706228747127
2025-01-01 18:00:00,14.121118005330805,0.18932227152686,0.0,14.121118005330805,0.18932227152686001,0.0,0.9529377694392139,1.2833486265185186,0.47588436031324277,11.40894724905983,0.0,0.0,0.18932227152686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07374355063946524,0.05530766297959891,0.0,0.0,0.010978010964912282,0.0,0.5878273663086006,0.0,0.3541323921657012,0.0,0.22345466494409597,0.0,0.17868614472968153,0.1340146085472611,11408.94724905983,21.111111111111143,0.49999999999999994,0.0,11.368081864444445,0.040865384615384616,0.5,11368.081864444444,22736.16372888889,1283.3486265185188,0.23333333333333334,33.154432003353854,51.66666666666668,46.10666666666668,0.0,50.92969975762035,0.4184894420137212,1124.2798420641823,1283.3486265185188,33.154432003353854,49.24010416400748,50.92969975762035,48.39530636720104,12.43753247303448,20.813416296579668,-0.05743161705962603,1.2330021265027902,1.15,9.236100170605994,3550.306011427447,-2613.4704477494724,-6980.148292798353,0.0,0.0,1470.219284537379,0.0,0.8167500000000001,0.2714154919699447,0.0,0.0,1.9546048121110065,53.905184916,-66.92277955944229,0.1842395702520142,9.604958128956245,0.002755435843659581,-276.7967116517589,1.2150871765142564,0.0,0.0,75.62976522096127
2025-01-01 19:00:00,13.151636746380225,0.16348417730723758,0.0,13.151636746380225,0.16348417730723758,0.0,0.5670177429579634,0.8250098313333335,0.35066192302909777,11.40894724905983,0.0,0.0,0.16348417730723758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07079380861388664,0.05309535646041496,0.0,0.0,0.011664136650219299,0.0,0.3465668727660098,0.0,0.2087867335417343,0.0,0.1326830199527809,0.0,0.1471850944624302,0.11038882084682261,11408.94724905983,21.111111111111143,0.49999999999999994,0.0,11.368081864444445,0.040865384615384616,0.5,11368.081864444444,22736.16372888889,825.0098313333333,0.15,34.669294749346925,51.66666666666668,46.10666666666668,0.0,51.52733440093094,0.029994217471467462,80.84813032306685,825.0098313333333,34.669294749346925,50.52305060433439,51.53086330916663,50.01737979780044,12.43753247303448,20.7930935122612,-0.064915652756339,-0.1615454713528566,-0.25000000000000006,9.236100170605994,2179.8246937233184,-3388.8839823490216,-7788.143443992445,0.0,0.0,935.9710422364686,0.0,0.43325,0.2812549812635645,0.0,0.0,2.02546411709185,28.594332861777776,-95.16070376856851,0.18107223821751497,9.538701630264573,0.002704486162650762,-324.9697615493245,1.2152085788800764,0.0,0.0,90.77693968306092
2025-01-01 20:00:00,15.09225171172324,0.13484531981640135,0.0,15.092251711723241,0.13484531981640135,0.0,0.07216084728145192,0.0,0.1884594406640095,14.83163142377778,0.0,0.0,0.13484531981640135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06931893760109732,0.051989203200822974,0.0,0.0,0.01200719949287281,0.0,0.03753871652722022,0.0,0.022614931261358894,0.0,0.008665680908807623,0.0,0.11047482215410453,0.08285611661557837,14831.631423777779,21.111111111111143,0.65,0.0,14.778506423777777,0.053125,0.65,14778.506423777779,22736.16372888889,0.0,0.0,35.922403925836505,51.66666666666668,46.10666666666668,0.0,51.66265298813523,0.0,0.0,0.0,35.922403925836505,51.67723185109501,51.684521282574906,51.66265298813523,12.43753247303448,20.802551668629032,-0.06213628790110738,-0.5601500456382148,-0.55,9.236100170605994,4022.5826470917305,-1873.7154076269615,-7969.774621709784,0.0,0.0,252.88705039467408,0.0,0.0,0.2835947249753923,0.0,0.0,2.0423138344202605,0.0,-125.83492061538324,0.17782943622371147,9.49010803720594,0.0026573648297023526,-219.52227723659385,1.215204085134441,0.0,0.0,90.7382585838239
2025-01-01 21:00:00,15.089919183603818,0.13373916655680937,0.0,15.089919183603818,0.13373916655680937,0.0,0.07130319017481815,0.0,0.18698456965122018,14.83163142377778,0.0,0.0,0.13373916655680937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06784406658830802,0.050883049941231,0.0,0.0,0.011149542386239037,0.0,0.03753871652722022,0.0,0.022614931261358894,0.0,0.008665680908807623,0.0,0.11047482215410453,0.08285611661557837,14831.631423777779,21.111111111111143,0.65,0.0,14.778506423777777,0.053125,0.65,14778.506423777779,22736.16372888889,0.0,0.0,35.740159425959554,51.66666666666668,46.10666666666668,0.0,51.468601554402944,0.0,0.0,0.0,35.740159425959554,51.49632014796415,51.51017944474475,51.468601554402944,12.43753247303448,20.77778883744743,-0.0709294835496415,-0.20871944416115581,-0.3,9.236100170605994,4118.729833356433,-2719.516073244456,-7847.950107488753,0.0,0.0,250.554522275251,0.0,0.0,0.28330615300953893,0.0,0.0,2.040235676872939,0.0,-149.17972045228785,0.1765034704374028,9.4520352579419,0.002633474184205034,-102.04686004360441,1.215323959031224,0.0,0.0,88.58501901618021
2025-01-01 22:00:00,16.226320383692283,0.13152686003762543,0.0,16.226320383692283,0.13152686003762543,0.0,0.06975940738287736,0.0,0.18403482762564158,15.972526148683762,0.0,0.0,0.13152686003762543,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06489432456272941,0.04867074342204704,0.0,0.0,0.009605759594298248,0.0,0.03753871652722022,0.0,0.022614931261358894,0.0,0.008665680908807623,0.0,0.11047482215410453,0.08285611661557837,15972.52614868376,21.111111111111143,0.7,0.0,15.915314610222223,0.057211538461538466,0.7,15915.314610222222,22736.16372888889,0.0,0.0,35.50693574518634,51.66666666666668,46.10666666666668,0.0,51.275701171411086,0.0,0.0,0.0,35.50693574518634,51.31636602826621,51.33669845669378,51.275701171411086,12.43753247303448,20.797805676458058,-0.06423431356211479,-1.817879866118006,-1.95,9.236100170605994,3840.6175603867237,-4661.176582341323,-9024.920770366653,0.0,0.0,246.06099745773162,0.0,0.0,0.29935598856823326,0.0,0.0,2.1558189311261198,0.0,-158.54358565136266,0.17535920488157958,9.445520791934689,0.0026195787121411998,-99.73690130584149,1.2152513850982698,0.0,0.0,108.2054205441637
2025-01-01 23:00:00,18.502141437673934,0.1282084002588495,0.0,18.502141437673938,0.1282084002588495,0.0,0.06821562459093657,0.0,0.17961021458727366,18.25431559849573,0.0,0.0,0.1282084002588495,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.008061976802357458,0.0,0.03753871652722022,0.0,0.022614931261358894,0.0,0.008665680908807623,0.0,0.11047482215410453,0.08285611661557837,18254.315598495727,21.111111111111143,0.7999999999999999,0.0,18.18893098311111,0.06538461538461539,0.8,18188.93098311111,22736.16372888889,0.0,0.0,35.29537560029871,51.66666666666668,46.10666666666668,0.0,51.08396130476448,0.0,0.0,0.0,35.29537560029871,51.13738005544986,51.16408943079255,51.08396130476448,12.43753247303448,20.800178646234667,-0.06720610248072549,-2.9639422608212542,-3.05,9.236100170605994,4956.564597074256,-3132.3630643693705,-9718.806493084501,0.0,0.0,240.0926016274229,0.0,0.0,0.30694253701939533,0.0,0.0,2.2104536316081274,0.0,-168.17399026524848,0.1741116020148383,9.425976215281777,0.002601229571350993,-105.56493929678574,1.2152550258172594,0.0,0.0,115.68469021594287
