Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,12.41469398054662,0.1271022469992575,0.0,0.17813534357448432,12.169543732330485,0.06701490464164929,0.0,0.0,50.72045851479686,20.824312216032535,-0.05291962741176277
2025-01-01 01:00:00,15.074792206717143,0.12599609373966553,0.0,0.17666047256169504,14.83163142377778,0.06650031037766903,0.0,0.0,50.52926949527623,20.804285270997458,-0.05498838092706849
2025-01-01 02:00:00,13.171826127527714,0.12488994048007354,0.0,0.17518560154890575,12.93014021560114,0.06650031037766903,0.0,0.0,50.3394241961393,20.831204479959897,-0.05706798587764457
2025-01-01 03:00:00,9.367025777318995,0.12378378722048157,0.0,0.17371073053611644,9.127157799247865,0.06615724753501552,0.0,0.0,50.14642324649496,19.28008591558365,-0.050012963133549346
2025-01-01 04:00:00,10.886743872847518,0.12267763396088958,0.0,0.17223585952332712,10.648350765789173,0.06615724753501552,0.0,0.0,49.9485765183025,19.13704135139632,-0.06098616836603797
2025-01-01 05:00:00,14.024992173826927,0.1342878104439444,0.0,0.19713116638750405,13.690736698871797,0.13712430856762794,0.0,0.0,49.62794649018685,19.137884676922763,-0.060204479411417586
2025-01-01 06:00:00,13.45296153031493,0.14862630128987447,0.0,0.23220436227046387,11.789245490695157,0.3314985689048631,1.1000131084444444,0.0,51.1093063990588,19.171548462898148,-0.052766426504618796
2025-01-01 07:00:00,14.990194359970443,0.1581732907300994,0.0,0.2603575035190189,13.310438457236469,0.5027208088445848,0.9166775903703706,0.0,51.18982257493862,19.10086571825051,-0.06687389307210304
2025-01-01 08:00:00,14.844633239750001,0.13709110671096442,0.0,0.204166213579901,14.451333182142452,0.18913384402764954,0.0,0.0,51.60298250892133,19.187610758659776,-0.049949231494390504
2025-01-01 09:00:00,11.919296385437127,0.16595068825455778,0.0,0.2970241658692381,11.028649007424502,0.5936232121433861,0.0,0.0,51.24054890542475,19.142514732905827,-0.05927418387534189
2025-01-01 10:00:00,12.152338470325288,0.13399463748284876,0.0,0.20069160159590835,11.789245490695157,0.16240137803422394,0.0,0.0,50.8615765432586,19.125425834908423,-0.06538749363320834
2025-01-01 11:00:00,9.36956354472277,0.1271022469992575,0.0,0.17813534357448432,9.127157799247865,0.06427040190042121,0.0,0.0,50.64877415830419,19.19117976943203,-0.0458412460827299
2025-01-01 12:00:00,13.175667234522953,0.12931455351844146,0.0,0.18108508560006295,12.93014021560114,0.06444193332174797,0.0,0.0,50.44811663449782,20.667430519387732,-0.15293069700891582
2025-01-01 13:00:00,10.133795895704312,0.12931455351844146,0.0,0.18108508560006295,9.88775428251852,0.06495652758572823,0.0,0.0,50.25499690376977,20.798068348893672,-0.060124115348731404
2025-01-01 14:00:00,8.612945992005653,0.12931455351844146,0.0,0.18108508560006295,8.36656131597721,0.06529959042838174,0.0,0.0,50.06333003234359,20.85557983636177,-0.04511132377304268
2025-01-01 15:00:00,7.8517322948288415,0.1282084002588495,0.0,0.17961021458727366,7.605964832706553,0.06615724753501552,0.0,0.0,49.87291461758856,20.828163981264293,-0.05484506361004821
2025-01-01 16:00:00,8.237998932294479,0.13152686003762543,0.0,0.18403482762564158,7.986263074341881,0.0677010303269563,0.0,0.0,49.68368458367916,20.816597604181425,-0.055749300728338426
2025-01-01 17:00:00,10.527746243213523,0.13595147307599334,0.0,0.1899343116767988,10.268052524153848,0.06975940738287736,0.0,0.0,49.49564736712068,20.766967837790776,-0.07097696887354026
2025-01-01 18:00:00,13.740819763695477,0.18932227152686,0.0,0.47588436031324277,11.028649007424502,0.9529377694392139,1.2833486265185186,0.0,50.92909342840581,20.856181157426576,-0.04815170570788414
2025-01-01 19:00:00,13.151636746380225,0.16348417730723758,0.0,0.35066192302909777,11.40894724905983,0.5670177429579634,0.8250098313333335,0.0,51.52681725401934,20.79824641870705,-0.0633255710060002
2025-01-01 20:00:00,15.09225171172324,0.13484531981640135,0.0,0.1884594406640095,14.83163142377778,0.07216084728145192,0.0,0.0,51.662113108475545,20.79018082634399,-0.06635973207542858
2025-01-01 21:00:00,15.089919183603818,0.13373916655680937,0.0,0.18698456965122018,14.83163142377778,0.07130319017481815,0.0,0.0,51.46802725729883,20.775467490492375,-0.0715908269158625
2025-01-01 22:00:00,16.226320383692283,0.13152686003762543,0.0,0.18403482762564158,15.972526148683762,0.06975940738287736,0.0,0.0,51.27512395602835,20.797655891148285,-0.06424166367857609
2025-01-01 23:00:00,18.502141437673934,0.1282084002588495,0.0,0.17961021458727366,18.25431559849573,0.06821562459093657,0.0,0.0,51.08338956700151,20.80082440955674,-0.06701518439830091
2025-01-02 00:00:00,16.217676396899897,0.1271022469992575,0.0,0.17813534357448432,15.972526148683762,0.06701490464164929,0.0,0.0,50.92300595530238,20.805042607841827,-0.07249754550034826
2025-01-02 01:00:00,16.595985173258452,0.12599609373966553,0.0,0.17666047256169504,16.35282439031909,0.06650031037766903,0.0,0.0,50.77005306591511,20.83499683057513,-0.049624108604295
2025-01-02 02:00:00,16.974808543880993,0.12488994048007354,0.0,0.17518560154890575,16.73312263195442,0.06650031037766903,0.0,0.0,50.58156291749196,20.81279062172181,-0.06082257065701236
2025-01-02 03:00:00,11.648815227130962,0.12378378722048157,0.0,0.17371073053611644,11.40894724905983,0.06615724753501552,0.0,0.0,50.39009201520352,19.268773570527117,-0.05280631396443371
2025-01-02 04:00:00,12.407936839388828,0.12267763396088958,0.0,0.17223585952332712,12.169543732330485,0.06615724753501552,0.0,0.0,50.19371384178794,19.164484851777175,-0.050543686639061454
