Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.19441679074351326,0.09685136040325318,0.010327650826179681,0.19441679074351323,0.09685136040325318,0.010327650826179681,0.035696163576561704,0.13227831947464383,0.026442307692307692,0.0,0.010327650826179681,0.0,0.09685136040325318,0.0,1.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.015149013157894735,0.0,0.020547150418666973,0.0,0.0031431722703062115,0.0,0.08518976800952298,0.06389232600714222,0.0,0.0,268.7388488034188,18.33333333333337,0.20013021690863664,0.0,0.3026736102796063,0.026442307692307692,0.25,242.2965411111111,969.1861644444444,0.0,0.0,48.336274839563366,51.66666666666668,46.10666666666668,0.0,49.879235677432206,0.0,0.0,0.0,75.52542943681776,49.920104307557914,49.94053862262077,49.879235677432206,12.43753247303448,17.97581120822125,-0.06427468096942786,2.8,235.20901397061434,-258.22301525810815,0.0,0.0,228.01081351276116,0.0,1.0,0.013054273914277516,0.0,0.0,0.6442649057707447,65.99961422222222,-3.317633087457495,0.24536088803905456,8.67945211363787,0.0030682036402529234,23.443184272083204,1.230222649033686
2025-01-01 01:00:00,0.1992332623280828,0.09602738454335041,0.013081691046494263,0.1992332623280828,0.09602738454335041,0.013081691046494261,0.0345599875897196,0.13117968499477345,0.03349358974358974,0.0,0.013081691046494263,0.0,0.09602738454335041,0.0,1.0,0.042846744714944256,0.03213505853620819,0.0,0.0,0.014012837171052629,0.0,0.020547150418666973,0.0,0.0031431722703062115,0.0,0.08518976800952298,0.06389232600714222,0.0,0.0,340.4025418176638,18.33333333333337,0.2534982747509397,0.0,0.38338657302083473,0.03349358974358974,0.31666666666666665,306.9089520740741,969.1861644444444,0.0,0.0,47.39128496222538,51.66666666666668,46.10666666666668,0.0,49.29785670129443,0.0,0.0,0.0,74.04888275347714,49.32272330329871,49.335156604300856,49.29785670129443,12.43753247303448,18.003411312686712,-0.06009138316252223,2.5,315.89491536361254,-245.5718581045067,0.0,0.0,225.7760030460487,0.0,1.0,0.01215024611316125,0.0,0.0,0.5996486069306157,65.99961422222222,-4.711771395593227,0.24698656231702895,8.722302887033143,0.0030939159172433447,25.056332601939282,1.2301466880529757
2025-01-01 02:00:00,0.1910833457969304,0.09520340868344764,0.010327650826179681,0.19108334579693037,0.09520340868344764,0.010327650826179681,0.0345599875897196,0.1300810505149031,0.026442307692307692,0.0,0.010327650826179681,0.0,0.09520340868344764,0.0,1.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.014012837171052629,0.0,0.020547150418666973,0.0,0.0031431722703062115,0.0,0.08518976800952298,0.06389232600714222,0.0,0.0,268.7388488034188,18.33333333333337,0.20013021690863664,0.0,0.3026736102796063,0.026442307692307692,0.25,242.2965411111111,969.1861644444444,0.0,0.0,46.467826566098516,51.66666666666668,46.10666666666668,0.0,48.692893088513195,0.0,0.0,0.0,72.60597900952892,48.736948007434904,48.75897546689576,48.692893088513195,12.43753247303448,18.02732373714054,-0.0521941257322173,1.6500000000000001,244.47930255345733,-244.41549993790457,0.0,0.0,224.67736856617833,0.0,1.0,0.011397257849985198,0.0,0.0,0.5624865314596075,65.99961422222222,-4.521414878235287,0.248933743819652,8.767073859150562,0.003123218818889621,28.09243402054495,1.2300239237745134
2025-01-01 03:00:00,0.18922726065916526,0.09437943282354486,0.010327650826179681,0.18922726065916526,0.09437943282354486,0.010327650826179681,0.03380253693182487,0.12898241603503272,0.026442307692307692,0.0,0.010327650826179681,0.0,0.09437943282354486,0.0,1.0,0.04064947575520353,0.030487106816402636,0.0,0.0,0.013255386513157894,0.0,0.020547150418666973,0.0,0.0031431722703062115,0.0,0.08518976800952298,0.06389232600714222,0.0,0.0,268.7388488034188,18.33333333333337,0.20013021690863664,0.0,0.3026736102796063,0.026442307692307692,0.25,242.2965411111111,969.1861644444444,0.0,0.0,45.62731132308118,51.66666666666668,46.10666666666668,0.0,48.14011306905319,0.0,0.0,0.0,71.29267394231435,48.16243166498085,48.17359096294468,48.14011306905319,12.43753247303448,18.00891980466539,-0.050188996775294176,1.6500000000000001,233.41100792091632,-253.82117365621988,0.0,0.0,222.8212834284132,0.0,1.0,0.011863929130580441,0.0,0.0,0.5855180635534587,65.99961422222222,-4.327950654695821,0.2515481898801742,8.792378636147081,0.0031526436438357947,21.607355407332644,1.2300796365563582
2025-01-01 04:00:00,0.2170436851280872,0.10012090505423364,0.04837915693418061,0.2170436851280872,0.10012090505423364,0.04837915693418061,0.05145308095272845,0.13914829648305105,0.026442307692307692,0.038051506108000926,0.010327650826179681,0.0,0.10012090505423364,0.0,1.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.013255386513157894,0.0,0.03819769443957055,0.0,0.005653756410739475,0.0,0.0939436987969784,0.07045777409773378,0.0,0.0,268.7388488034188,18.33333333333337,0.20013021690863664,0.0,0.3026736102796063,0.026442307692307692,0.25,242.2965411111111,969.1861644444444,879.2133333333333,0.0,46.88424490424345,51.66666666666668,46.10666666666668,0.0,49.05011475790852,0.12136142141644637,315.1345772556422,879.2133333333333,73.25663266288039,48.90232854920584,49.07858983445041,48.79996036831262,12.43753247303448,17.959587288975445,-0.054568441403599385,0.55,236.4288778027881,-279.06712097076394,0.0,0.0,250.02493274221322,0.0,1.0,0.012191381622919543,0.0,0.0,0.6016787593153664,65.99961422222222,-3.2677827720801065,0.25386784121242556,8.789565909898615,0.0031734553439618732,26.01311528026306,1.2296956444340768
2025-01-01 05:00:00,0.29903869660281224,0.11120542780458305,0.040768855712580425,0.29903869660281224,0.11120542780458305,0.040768855712580425,0.11281728855899617,0.15977910035150836,0.026442307692307692,0.030441204886400744,0.010327650826179681,0.0,0.11120542780458305,0.0,1.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.014770287828947369,0.0,0.09804700073004881,0.0,0.011505196612064245,0.0,0.10872306246411094,0.08154229684808319,0.0,0.0,268.7388488034188,18.33333333333337,0.20013021690863664,0.0,0.3026736102796063,0.026442307692307692,0.25,242.2965411111111,969.1861644444444,703.3706666666666,0.0,50.23933644209548,51.66666666666668,46.10666666666668,0.0,52.29181783402817,0.2210685143437465,609.6608987779455,703.3706666666666,78.49896319077419,51.14793351941055,52.29181783402817,50.57599136210174,12.43753247303448,17.987690232951635,-0.05174625560192005,-0.25000000000000006,304.28161595798724,-292.417586637646,0.0,0.0,330.985388760239,0.0,1.0,0.012178332682560803,0.0,0.0,0.6010347576354693,65.99961422222222,-3.025034968024528,0.25605106740229366,8.838461334333067,0.0032082166517135875,27.088606077588327,1.228933825684397
2025-01-01 06:00:00,0.3777569437953817,0.11819668792712114,0.03939183560242313,0.3777569437953817,0.11819668792712114,0.03939183560242313,0.18014504534025866,0.17469523178845636,0.022916666666666665,0.030441204886400744,0.00895063071602239,0.0,0.11819668792712114,0.0,1.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.01666391447368421,0.0,0.16348113086657445,0.0,0.01709964788562813,0.0,0.11584747366775433,0.08688560525081572,0.0,0.0,232.90700229629633,18.33333333333337,0.17344618798748507,0.0,0.26231712890899217,0.022916666666666665,0.21666666666666667,209.9903356296296,969.1861644444444,703.3706666666666,0.0,49.06948298410436,51.66666666666668,46.10666666666668,0.0,51.75845444133816,0.34095979634762713,935.9582812224797,703.3706666666666,76.67106716266306,50.3111089457254,51.75845444133816,49.58743619791902,12.43753247303448,17.912006996441132,-0.11204707400706386,0.3,361.1921475411936,-280.6624307082302,0.0,0.0,412.73056819419446,0.0,1.0,0.01212324973514185,0.0,0.0,0.598316260217575,65.99961422222222,-3.7829922410669714,0.2590513402166319,8.828414859303173,0.0032302445630553655,18.656776814975125,1.2292376505819322
2025-01-01 07:00:00,0.39517279500338476,0.12461951098553875,0.06088240977280149,0.3951727950033848,0.12461951098553874,0.06088240977280149,0.20672459963417425,0.1884481953692105,0.0,0.06088240977280149,0.0,0.0,0.12461951098553875,0.0,1.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.015527738486842106,0.0,0.19119686114733214,0.0,0.02228884738849216,0.0,0.12221396878590372,0.09166047658942778,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,969.1861644444444,1406.7413333333332,0.0,49.1753354151828,51.66666666666668,46.10666666666668,0.0,51.877144811468966,0.44559569846646974,1221.8978295225581,1406.7413333333332,76.83646158622314,50.24201054228995,51.877144811468966,49.42444340770045,12.43753247303448,17.805461100661788,-0.0884542682982115,-0.55,150.22660319522856,-300.6192750020599,0.0,0.0,452.6174314105937,0.2641319167805144,1.0,0.012422213349918833,0.0,0.0,0.6130709502423121,65.99961422222222,-1.7715532133052896,0.2625576952418921,8.805019377286772,0.0032526688363980084,24.166906297384458,1.2296698323569208
2025-01-01 08:00:00,0.34677279343932904,0.11464318262715234,0.046965446208288235,0.34677279343932904,0.11464318262715233,0.046965446208288235,0.13576316848002207,0.16870193265161465,0.0423076923076923,0.030441204886400744,0.01652424132188749,0.0,0.11464318262715234,0.0,1.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.01174048519736842,0.0,0.12402268328265365,0.0,0.0158443558154115,0.0,0.10781356316151817,0.08086017237113861,0.0,0.0,429.98215808547013,18.33333333333337,0.3202083470538186,0.0,0.4842777764473702,0.0423076923076923,0.4,387.6744657777778,969.1861644444444,703.3706666666666,0.0,48.241293372982796,51.66666666666668,46.10666666666668,0.0,51.73725171425885,0.27734356771418617,762.5054621335431,703.3706666666666,75.37702089528561,49.79377978455884,51.73725171425885,48.82204381970884,12.43753247303448,17.968227159522122,-0.07270653545609082,-1.4,432.4857333449472,-331.3610470907981,0.0,0.0,335.41242670544153,10.72172268650841,0.5832499999999999,0.012941047904064243,0.0,0.0,0.6386768856878301,38.49427499511111,-1.5478043551664,0.26210231159743885,8.913737804644047,0.0032786511427611294,12.317554760363935,1.2295415837826866
2025-01-01 09:00:00,0.21098839144301923,0.09767533626315596,0.018589771487123426,0.21098839144301923,0.09767533626315594,0.018589771487123423,0.030015283642351183,0.13337695395451418,0.04759615384615385,0.0,0.018589771487123426,0.0,0.09767533626315596,0.0,1.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.00946813322368421,0.0,0.020547150418666973,0.0,0.0031431722703062115,0.0,0.08518976800952298,0.06389232600714222,0.0,0.0,483.7299278461539,18.33333333333337,0.36023439043554595,0.0,0.5448124985032915,0.04759615384615385,0.45,436.133774,969.1861644444444,0.0,0.0,46.749170822952216,51.66666666666668,46.10666666666668,0.0,51.0667786328684,0.0,0.0,0.0,73.04557941086283,48.94572318084553,51.0667786328684,47.8851954548341,12.43753247303448,18.115653918798735,-0.035531965926187146,-0.85,322.8303448506283,-320.20530087685546,0.0,0.0,157.4289538361988,34.904429192089474,0.0,0.012779930916152914,0.0,0.0,0.6307253119950771,0.0,1.8767640451310603,0.2596279443100506,8.983406310751523,0.0032763972409588947,-4.3389844489199785,1.229537242290012
