Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.8627543130321446,0.18014011668513882,0.493777964309446,0.8627543130321444,0.18014011668513882,0.493777964309446,0.01707312667250768,0.2271560127485256,0.5685251736111112,0.05,0.0,0.006470672642779253,0.4873072916666667,0.0,0.1655567833518055,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004021034356725146,0.0,0.00044207977497224795,0.0,0.012610012540810286,0.0,0.006413634946118233,0.0,0.18109998365375166,0.13582498774031368,0.006470672642779253,0.0,0.0,8790.150420334805,19.444444444444457,0.3333333333333333,3203.629906980011,14.281568942129631,0.5685251736111112,0.4166666666666667,11425.255153703705,27420.612368888887,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12717.820866666667,0.0,0.0,86.11878713067593,51.66666666666668,46.10666666666668,0.0,51.23716110390879,0.0,0.0,0.0,134.56060489168115,51.26769531306845,51.28296241764829,51.23716110390879,12.43753247303448,19.1728028659147,-0.056571484507304724,9.899339563756943,2.1575676647314794,2.8,9.236100170605994,4440.596729970165,-1754.4434389175372,1523.0225611235132,-4687.649841176157,0.0,0.0,458.3697300624944,0.0,2.0,0.21964854116802615,0.0,0.0,2.055693028412547,131.99922844444444,-120.27357925097725,0.2009609897522145,8.821192911391012,0.002707021653373285,-120.22766941646384,1.2254524441257824,0.5421301031643356,-5016.220523261055,58.14717736350695,1.8122781818879996,1517.2945779848662,5.727983138646975
2025-01-01 01:00:00,0.8614616756016737,0.17939682179485153,0.4906896887299377,0.8614616756016737,0.17939682179485153,0.4906896887299376,0.016771549095753294,0.2261649528948092,0.5685251736111112,0.05,0.0,0.003382397063270973,0.4873072916666667,0.0,0.1648134884615182,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0037194567799707597,0.0,0.00044207977497224795,0.0,0.012610012540810286,0.0,0.006413634946118233,0.0,0.18109998365375166,0.13582498774031368,0.003382397063270973,0.0,0.0,8790.150420334805,19.444444444444457,0.3333333333333333,3203.629906980011,14.281568942129631,0.5685251736111112,0.4166666666666667,11425.255153703705,27420.612368888887,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12717.820866666667,0.0,0.0,84.07841311359434,51.66666666666668,46.10666666666668,0.0,50.43792750103682,0.0,0.0,0.0,131.37252048999116,50.471645452142816,50.488504427695815,50.43792750103682,12.43753247303448,19.13702904359994,-0.07083789162730471,10.076952911493036,2.6177339356215468,2.5,9.236100170605994,4618.073859600855,-937.765767590398,-271.9849919477009,-4466.066693410157,0.0,0.0,411.8228748568335,0.0,2.0,0.20599782073678463,0.0,0.0,1.9279357909909458,131.99922844444444,-117.83274218062631,0.1997240030808614,8.778491178823376,0.0026840877611399843,-89.62395633871414,1.2256790434862472,0.4329593049227324,-4195.317617031561,53.92194246115218,1.8122781818879996,-278.7069091918446,6.721917244143672
2025-01-01 02:00:00,0.8604706157479574,0.17865352690456424,0.4901014457624123,0.8604706157479574,0.17865352690456424,0.4901014457624123,0.016771549095753294,0.2251738930410928,0.5685251736111112,0.05,0.0,0.0027941540957455865,0.4873072916666667,0.0,0.1640701935712309,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0037194567799707597,0.0,0.00044207977497224795,0.0,0.012610012540810286,0.0,0.006413634946118233,0.0,0.18109998365375166,0.13582498774031368,0.0027941540957455865,0.0,0.0,8790.150420334805,19.444444444444457,0.3333333333333333,3203.629906980011,14.281568942129631,0.5685251736111112,0.4166666666666667,11425.255153703705,27420.612368888887,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12717.820866666667,0.0,0.0,81.9931094938993,51.66666666666668,46.10666666666668,0.0,49.65746882382307,0.0,0.0,0.0,128.11423358421766,49.69543571340828,49.714419158200876,49.65746882382307,12.43753247303448,19.137802722172513,-0.06506322544941885,10.861042171067458,1.9642720148853126,1.6500000000000001,9.236100170605994,4615.080650397134,-534.2493598590492,-741.6627727285462,-4464.018468504532,0.0,0.0,402.211963998319,0.0,2.0,0.19493972210305427,0.0,0.0,1.824442928493542,131.99922844444444,-113.26326543145825,0.19876934284458556,8.76427071215262,0.0026713650229386117,-30.612621122925596,1.22568515444495,0.3145263593624478,-3781.345883523092,43.46661668403204,1.8122781818879996,-746.0997401821298,4.436967453583632
2025-01-01 03:00:00,0.8137964902875158,0.17791023201427691,0.4505286194615536,0.8137964902875157,0.17791023201427691,0.4505286194615536,0.016570497377917038,0.22418283318737642,0.5230431597222223,0.05,0.0,0.0022059111282201993,0.4483227083333334,0.0,0.16332689868094358,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.003518405062134503,0.0,0.00044207977497224795,0.0,0.012610012540810286,0.0,0.006413634946118233,0.0,0.18109998365375166,0.13582498774031368,0.0022059111282201993,0.0,0.0,8086.9383867080205,19.444444444444457,0.3066666666666667,2947.33951442161,13.13904342675926,0.5230431597222223,0.38333333333333336,10511.234741407408,27420.612368888887,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12717.820866666667,0.0,0.0,79.93885834167178,51.66666666666668,46.10666666666668,0.0,48.90438732414154,0.0,0.0,0.0,124.90446615886216,48.93883787876029,48.95606315606967,48.90438732414154,12.43753247303448,19.14688218437625,-0.06378193919292574,10.768380963534012,1.738921938500161,1.6500000000000001,9.236100170605994,3740.231461720506,-1411.5435192721536,-212.87941504846998,-4626.012944895583,0.0,0.0,392.4000014219682,0.0,2.0,0.20212081360667444,0.0,0.0,1.891650840104901,131.99922844444444,-113.09398151389888,0.19812664868609178,8.760265608754937,0.0026642211075104537,-105.77715613485377,1.2256523892352775,0.3758811130628973,-4409.0458798489335,50.162846155170094,1.8122781818879996,-215.4730597490321,2.5936447005621304
2025-01-01 04:00:00,0.8582874443226882,0.17716693712398962,0.4896602635367683,0.8582874443226883,0.17716693712398962,0.4896602635367683,0.016570497377917038,0.22319177333366003,0.5685251736111112,0.05,0.0,0.0023529718701015465,0.4873072916666667,0.0,0.16258360379065628,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.003518405062134503,0.0,0.00044207977497224795,0.0,0.012610012540810286,0.0,0.006413634946118233,0.0,0.18109998365375166,0.13582498774031368,0.0023529718701015465,0.0,0.0,8790.150420334805,19.444444444444457,0.3333333333333333,3203.629906980011,14.281568942129631,0.5685251736111112,0.4166666666666667,11425.255153703705,27420.612368888887,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12717.820866666667,0.0,0.0,77.9264102472919,51.66666666666668,46.10666666666668,0.0,48.17385132493038,0.0,0.0,0.0,121.7600160113936,48.20087965527214,48.214393820443014,48.17385132493038,12.43753247303448,19.15915642356369,-0.0616232898349199,10.465975799081635,1.2266127832854192,0.55,9.236100170605994,3946.942716751854,-980.0526237276546,-1612.9486448032076,-5083.985485383148,0.0,0.0,351.75314870967355,0.0,1.3664999999999998,0.20786667497644015,0.0,0.0,1.9454264176582095,90.18847283466667,-110.97536690947601,0.19577981935501748,8.729545238107015,0.0026357869704812997,-25.48076777611901,1.225046723341465,0.34477041037667716,-4238.637772211192,54.95524150352667,1.8122781818879996,-1616.696564820347,3.747920017139538
2025-01-01 05:00:00,0.8814305547028053,0.17716693712398962,0.5094466766871977,0.8814305547028053,0.17716693712398962,0.5094466766871976,0.01697260081358955,0.22319177333366003,0.5912661805555557,0.05,0.0,0.0026470933538642397,0.5067995833333334,0.0,0.16258360379065628,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0039205084978070175,0.0,0.00044207977497224795,0.0,0.012610012540810286,0.0,0.006413634946118233,0.0,0.18109998365375166,0.13582498774031368,0.0026470933538642397,0.0,0.0,9141.756437148197,19.444444444444457,0.3466666666666667,3331.775103259212,14.852831699814816,0.5912661805555557,0.43333333333333335,11882.265359851854,27420.612368888887,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12717.820866666667,0.0,0.0,76.0669821985769,51.66666666666668,46.10666666666668,0.0,47.447042190600186,0.0,0.0,0.0,118.8546596852764,47.48102108191506,47.498010527572504,47.447042190600186,12.43753247303448,19.132011720902153,-0.06899088995605845,10.907609969780077,-0.010576403508231259,-0.25000000000000006,9.236100170605994,4060.289251720587,-1100.682800451595,-574.7417789266055,-5304.0782542813795,0.0,0.0,332.27631903530073,0.0,1.0,0.20779464261275188,0.0,0.0,1.9447522660018108,65.99961422222222,-109.66525018153105,0.1970267332578876,8.728656896971751,0.0026494880062605626,-14.494468355082267,1.2245355841211407,0.3115049276529422,-4481.114063145864,48.656159435056935,1.8122781818879996,-577.0998630921363,2.3580841655307325
2025-01-01 06:00:00,0.8839153037048286,0.17865352690456424,0.5106231626222484,0.8839153037048286,0.17865352690456424,0.5106231626222484,0.017475230108180195,0.2251738930410928,0.5912661805555557,0.05,0.0,0.0038235792889150127,0.5067995833333334,0.0,0.1640701935712309,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00442313779239766,0.0,0.00044207977497224795,0.0,0.012610012540810286,0.0,0.006413634946118233,0.0,0.18109998365375166,0.13582498774031368,0.0038235792889150127,0.0,0.0,9141.756437148197,19.444444444444457,0.3466666666666667,3331.775103259212,14.852831699814816,0.5912661805555557,0.43333333333333335,11882.265359851854,27420.612368888887,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12717.820866666667,0.0,0.0,74.18171481146493,51.66666666666668,46.10666666666668,0.0,46.73515789562909,0.0,0.0,0.0,115.90892939291395,46.77834656943841,46.79994090634307,46.73515789562909,12.43753247303448,19.131603168304512,-0.06672103886177397,10.35253968699002,0.6724692705245517,0.3,9.236100170605994,4252.8532472115985,-1326.9233664280985,-883.2008369035856,-5126.079051276848,0.0,0.0,352.00077004692037,0.0,1.0,0.20712635654579933,0.0,0.0,1.938497769607188,65.99961422222222,-114.82490870667024,0.19517477510361345,8.699537192540168,0.0026244174066468993,-129.83893674337907,1.2245558182980245,0.35756294581350934,-4717.094364334712,58.39589464740185,1.8122781818879996,-887.1641590058402,3.96332210225458
2025-01-01 07:00:00,0.931077859724396,0.18014011668513882,0.5970944562668437,0.9310778597243959,0.18014011668513882,0.5970944562668437,0.017173652531425807,0.2271560127485256,0.6367481944444446,0.05,0.04645728511809253,0.00485300448208444,0.5457841666666667,0.0,0.1655567833518055,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004121560215643275,0.0,0.00044207977497224795,0.0,0.012610012540810286,0.0,0.006413634946118233,0.0,0.18109998365375166,0.13582498774031368,0.00485300448208444,0.0,0.0,9844.96847077498,19.444444444444457,0.37333333333333335,3588.0654958176124,15.995357215185185,0.6367481944444446,0.4666666666666667,12796.285772148149,27420.612368888887,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12717.820866666667,1055.056,0.0,79.9015360700162,51.66666666666668,46.10666666666668,0.0,48.85495144441484,0.0,0.0,1055.056,124.84615010940031,48.86609661286295,48.87166919708701,48.85495144441484,12.43753247303448,19.13965208958093,-0.06151190894172457,10.224982192010687,-0.02786210096670439,-0.55,9.236100170605994,4535.043329939666,-1508.3490721964604,-1243.0215655621969,-5523.208860870232,0.0,0.0,326.9552958262177,3.0132478072960702,0.36650000000000005,0.21271260598143385,0.0,0.0,1.9907795373746446,24.188858612444445,-113.67157579130063,0.19371372000930095,8.682118587025707,0.0026060404980084756,-28.221847890078156,1.2245355786630652,0.3623216989413889,-5155.4264708580395,59.01190284396638,1.8122781818879996,-1247.5785901356899,4.557024573492997
2025-01-01 08:00:00,0.9083226540444866,0.18088341157542612,0.5311448794820846,0.9083226540444866,0.18088341157542612,0.5311448794820846,0.01616839394224452,0.22814707260224198,0.6140071875000002,0.05,0.0,0.00485300448208444,0.5262918750000001,0.0,0.16630007824209278,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0031163016264619883,0.0,0.00044207977497224795,0.0,0.012610012540810286,0.0,0.006413634946118233,0.0,0.18109998365375166,0.13582498774031368,0.00485300448208444,0.0,0.0,9493.36245396159,19.444444444444457,0.36000000000000004,3459.920299538412,15.4240944575,0.6140071875000002,0.45,12339.275566,27420.612368888887,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12717.820866666667,0.0,0.0,87.00969810786074,51.66666666666668,46.10666666666668,0.0,51.553998074824,0.0,0.0,0.0,135.95265329353242,51.59122605690516,51.609840047945745,51.553998074824,12.43753247303448,19.16408879994419,-0.0686074968466355,9.72364435513123,-0.8421239443130957,-1.4,9.236100170605994,3740.7410617902287,-2114.868436078416,-1330.0537845548565,-5983.75671430541,0.0,0.0,302.75223847830836,187.4253289991072,0.0,0.22007399550589507,0.0,0.0,2.0596748600769605,0.0,-71.6169163442577,0.19429541275620585,8.709249247890039,0.0026164841882300696,150.99544685279537,1.2250010687216282,0.38352201531887414,-5640.001791133153,65.2130555163253,1.8122781818879996,-1336.6554793778519,6.601694822995237
2025-01-01 09:00:00,0.9077194988909779,0.18088341157542612,0.5309978187402031,0.9077194988909779,0.18088341157542612,0.5309978187402031,0.01556523878873575,0.22814707260224198,0.6140071875000002,0.05,0.0,0.004705943740203093,0.5262918750000001,0.0,0.16630007824209278,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0025131464729532165,0.0,0.00044207977497224795,0.0,0.012610012540810286,0.0,0.006413634946118233,0.0,0.18109998365375166,0.13582498774031368,0.004705943740203093,0.0,0.0,9493.36245396159,19.444444444444457,0.36000000000000004,3459.920299538412,15.4240944575,0.6140071875000002,0.45,12339.275566,27420.612368888887,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12717.820866666667,0.0,0.0,84.83485994886149,51.66666666666668,46.10666666666668,0.0,50.751201754902006,0.0,0.0,0.0,132.55446867009607,50.787729587484854,50.80599350377629,50.751201754902006,12.43753247303448,19.171112190949785,-0.056016223595857305,9.622226998431513,-0.5592807880852179,-0.85,9.236100170605994,4062.5031157301037,-1722.072547767052,-699.5419492967302,-5727.678551430636,0.0,0.0,299.99412057360007,460.9694674143705,0.0,0.2165605999066407,0.0,0.0,2.026792953368017,0.0,-3.1749073744506346,0.1980898816358691,8.77558056167462,0.0026677284079062082,338.3991927675596,1.2255481705974474,0.37925825387260104,-5245.930730640613,63.937883335149124,1.8122781818879996,-713.6735901759546,14.131640879224303
