Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,16.91177857586695,0.12537758510894437,0.0,0.28186297626444917,0.002089626418482406,0.0,0.08523349831083704,0.0,0.17189997533389162,16.654645102222222,0.0,0.0,0.12537758510894437,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.024126206140350874,0.0,On,0.06110729217048617,0,On,0.004729861855299059,0,On,0.10458273821784425,0.07843705366338316,On,0,0,Off,On,16654.64510222222,19.444444444444457,0.9999999999999999,0.0,16.654645102222222,0.0,1,16654.64510222222,16654.64510222222,Off,0.0,0.0,36.62321871260057,51.666666666666686,46.10666666666668,0.0,51.55455839067263,0.0,0.0,0.0,36.62321871260057,50.16798642370722,51.55455839067263,49.47470044022452,12.43753247303448,18.742629622209545,-0.20181482223491187,2.8,9.236100170605994,13372.306330977224,-3651.656842111913,-0.0,-0.0,447.8115246361462,0.0,3.0,0.17575688632043907,0.0,0,1.6449105647737272,197.99884266666666,-78.49345376923051,0.20966485069675278,8.657500293929967,0.002758238824425433,-69.13632362133312,1.2237038620252838
2025-01-01 00:01:00,16.91177857586695,0.12537758510894437,0.0,0.28186297626444917,0.002089626418482406,0.0,0.08523349831083704,0.0,0.17189997533389162,16.654645102222222,0.0,0.0,0.12537758510894437,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.024126206140350874,0.0,On,0.06110729217048617,0,On,0.004729861855299059,0,On,0.10458273821784425,0.07843705366338316,On,0,0,Off,On,16654.64510222222,19.444444444444457,0.9999999999999999,0.0,16.654645102222222,0.0,1,16654.64510222222,16654.64510222222,Off,0.0,0.0,36.402804838581766,51.666666666666686,46.10666666666668,0.0,51.55102955451963,0.0,0.0,0.0,36.402804838581766,50.16490256655485,51.55102955451963,49.471839072572465,12.43753247303448,18.928967947878995,-0.015476496565462128,2.8,9.236100170605994,13297.806538903225,-3712.9472813478014,-0.0,-0.0,447.8115246361462,0.0,3.0,0.17664223541927623,0.0,0,1.6531965563879334,197.99884266666666,-91.70280660734201,0.20782444537372283,8.767221915654451,0.0027579994141296383,-70.1353825707646,1.2264956668846902
2025-01-01 00:02:00,16.91177857586695,0.12537758510894437,0.0,0.28186297626444917,0.002089626418482406,0.0,0.08523349831083704,0.0,0.17189997533389162,16.654645102222222,0.0,0.0,0.12537758510894437,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.024126206140350874,0.0,On,0.06110729217048617,0,On,0.004729861855299059,0,On,0.10458273821784425,0.07843705366338316,On,0,0,Off,On,16654.64510222222,19.444444444444457,0.9999999999999999,0.0,16.654645102222222,0.0,1,16654.64510222222,16654.64510222222,Off,0.0,0.0,36.18971203746129,51.666666666666686,46.10666666666668,0.0,51.54752071650893,0.0,0.0,0.0,36.18971203746129,50.16183726934685,51.54752071650893,49.468995545765814,12.43753247303448,19.10903266142249,0.0,2.8,9.236100170605994,13225.238073532626,-3772.555176429527,-0.0,-0.0,447.8115246361462,0.0,3.0,0.17749648047579966,0.0,0,1.6611914449399485,197.99884266666666,-104.66337689621434,0.2054838181526005,8.850876818639396,0.0027577570970512277,-71.09167893864448,1.2257401856920682
2025-01-01 00:03:00,16.91177857586695,0.12537758510894437,0.0,0.28186297626444917,0.002089626418482406,0.0,0.08523349831083704,0.0,0.17189997533389162,16.654645102222222,0.0,0.0,0.12537758510894437,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.024126206140350874,0.0,On,0.06110729217048617,0,On,0.004729861855299059,0,On,0.10458273821784425,0.07843705366338316,On,0,0,Off,On,16654.64510222222,19.444444444444457,0.9999999999999999,0.0,16.654645102222222,0.0,1,16654.64510222222,16654.64510222222,Off,0.0,0.0,35.98353623614392,51.666666666666686,46.10666666666668,0.0,51.544031214493806,0.0,0.0,0.0,35.98353623614392,50.158789915612466,51.544031214493806,49.4661692661718,12.43753247303448,19.283170432566298,0.0,2.8,9.236100170605994,13154.625176040488,-3830.5562775207854,-0.0,-0.0,447.8115246361462,0.0,3.0,0.17832139221788407,0.0,0,1.668911802690749,197.99884266666666,-117.275173297095,0.20324749949268436,8.931053653967599,0.0027575113245901866,-72.00721287537674,1.2250104650240436
2025-01-01 00:04:00,16.91177857586695,0.12537758510894437,0.0,0.28186297626444917,0.002089626418482406,0.0,0.08523349831083704,0.0,0.17189997533389162,16.654645102222222,0.0,0.0,0.12537758510894437,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.024126206140350874,0.0,On,0.06110729217048617,0,On,0.004729861855299059,0,On,0.10458273821784425,0.07843705366338316,On,0,0,Off,On,16654.64510222222,19.444444444444457,0.9999999999999999,0.0,16.654645102222222,0.0,1,16654.64510222222,16654.64510222222,Off,0.0,0.0,35.78392520550424,51.666666666666686,46.10666666666668,0.0,51.54056042286823,0.0,0.0,0.0,35.78392520550424,50.15575992290593,51.54056042286823,49.463359672924774,12.43753247303448,19.451683406600807,0.0,2.8,9.236100170605994,13087.200777512659,-3887.015610333152,-0.0,-0.0,447.8115246361462,0.0,3.0,0.17911851815133997,0.0,0,1.6763721127636424,197.99884266666666,-128.2402390125578,0.20110857168934873,9.008630839670921,0.002757262238730074,-72.88408324582504,1.22430515020004
2025-01-01 00:05:00,16.91177857586695,0.12537758510894437,0.0,0.28186297626444917,0.002089626418482406,0.0,0.08523349831083704,0.0,0.17189997533389162,16.654645102222222,0.0,0.0,0.12537758510894437,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.024126206140350874,0.0,On,0.06110729217048617,0,On,0.004729861855299059,0,On,0.10458273821784425,0.07843705366338316,On,0,0,Off,On,16654.64510222222,19.444444444444457,0.9999999999999999,0.0,16.654645102222222,0.0,1,16654.64510222222,16654.64510222222,Off,0.0,0.0,35.59053923565981,51.666666666666686,46.10666666666668,0.0,51.53710774787907,0.0,0.0,0.0,35.59053923565981,50.152746738440875,51.53710774787907,49.460566233721785,12.43753247303448,19.614862998989043,0.0,2.8,9.236100170605994,13023.173667131161,-3941.998215414234,-0.0,-0.0,447.8115246361462,0.0,3.0,0.1798893440630047,0.0,0,1.683586280653411,197.99884266666666,-137.28474431297377,0.19906059137221668,9.083793353287838,0.0027570099743738264,-73.7243044415879,1.2236229403397276
2025-01-01 00:06:00,0.2571334736447286,0.12537758510894437,0.0,0.00428555789407881,0.002089626418482406,0.0,0.08523349831083704,0.0,0.17189997533389162,0.0,0.0,0.0,0.12537758510894437,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.024126206140350874,0.0,On,0.06110729217048617,0,On,0.004729861855299059,0,On,0.10458273821784425,0.07843705366338316,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,16654.64510222222,Off,0.0,0.0,35.40306412710928,51.666666666666686,46.10666666666668,0.0,51.53367262649384,0.0,0.0,0.0,35.40306412710928,50.14974983803625,51.53367262649384,49.45778844380746,12.43753247303448,19.772978728365057,0.0,2.8,9.236100170605994,-3693.1445332540325,-3995.5650398912703,-0.0,-0.0,447.8115246361462,0.0,3.0,0.18063524216872537,0.0,0,1.690567148942735,197.99884266666666,-145.39101799890818,0.19709769159414706,9.156000850771669,0.0027567546596003805,-74.52974027266039,1.2229626342213207
2025-01-01 00:07:00,0.2571334736447286,0.12537758510894437,0.0,0.00428555789407881,0.002089626418482406,0.0,0.08523349831083704,0.0,0.17189997533389162,0.0,0.0,0.0,0.12537758510894437,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.024126206140350874,0.0,On,0.06110729217048617,0,On,0.004729861855299059,0,On,0.10458273821784425,0.07843705366338316,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,16654.64510222222,Off,0.0,0.0,35.5730564286333,51.666666666666686,46.10666666666668,0.0,51.53025452409392,0.0,0.0,0.0,35.5730564286333,50.14676872396812,51.53025452409392,49.45502582390523,12.43753247303448,19.62387862783479,0.0,2.8,9.236100170605994,-3633.6752437765285,-3945.0448722223464,-0.0,-0.0,447.8115246361462,0.0,3.0,0.1799319012248043,0.0,0,1.6839845735824477,197.99884266666666,-136.44189619032807,0.19891223098833768,9.087005318467842,0.002756496416164209,-73.48486391702862,1.2235856395399525
2025-01-01 00:08:00,0.2571334736447286,0.12537758510894437,0.0,0.00428555789407881,0.002089626418482406,0.0,0.08523349831083704,0.0,0.17189997533389162,0.0,0.0,0.0,0.12537758510894437,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.024126206140350874,0.0,On,0.06110729217048617,0,On,0.004729861855299059,0,On,0.10458273821784425,0.07843705366338316,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,16654.64510222222,Off,0.0,0.0,35.73696753251996,51.666666666666686,46.10666666666668,0.0,51.52682112074431,0.0,0.0,0.0,35.73696753251996,50.14377329570279,51.52682112074431,49.45224938318204,12.43753247303448,19.47999076915929,0.0,2.8,9.236100170605994,-3577.6336993934915,-3896.5317849572093,-0.0,-0.0,447.8115246361462,0.0,3.0,0.17925231176855425,0.0,0,1.6776242886474015,197.99884266666666,-128.91343907242828,0.20068082361567094,9.020699540807481,0.0027562419228397326,-72.47353701924605,1.2241874716974421
2025-01-01 00:09:00,0.2571334736447286,0.12537758510894437,0.0,0.00428555789407881,0.002089626418482406,0.0,0.08523349831083704,0.0,0.17189997533389162,0.0,0.0,0.0,0.12537758510894437,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.024126206140350874,0.0,On,0.06110729217048617,0,On,0.004729861855299059,0,On,0.10458273821784425,0.07843705366338316,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,16654.64510222222,Off,0.0,0.0,35.895227235902105,51.666666666666686,46.10666666666668,0.0,51.52337296641988,0.0,0.0,0.0,35.895227235902105,50.140764065307344,51.52337296641988,49.449459614751085,12.43753247303448,19.340946269119026,0.0,2.8,9.236100170605994,-3523.558484452653,-3849.877035054172,-0.0,-0.0,447.8115246361462,0.0,3.0,0.1785948188405638,0.0,0,1.6714708053548968,197.99884266666666,-121.49297403462658,0.20240637582311818,8.956191655593047,0.002755991055341601,-71.49350006607715,1.2247696120145568
