Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.37320891143821605,0.19304362299473857,0.01034451484627686,0.37320891143821605,0.19304362299473854,0.01034451484627686,0.021248227777873132,0.0,0.31904401699367624,0.022916666666666665,0.010000000000000002,0.01034451484627686,0.0,0.0,0.1901269563280719,0.0,0.0029166666666666685,1.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0025248355263157896,0.0,0.018723392251557343,0.0,0.06554140855624699,0.0,0.2166846204307736,0.16251346532308017,265.60885377777777,20.0555555555556,0.17344618798748507,0.0,0.30316784599037444,0.022916666666666665,0.21666666666666667,242.6921871111111,1120.1177866666667,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,248.24629821693728,0.0,0.0,32.581305337867235,51.66666666666668,46.10666666666668,0.0,49.041781699226725,0.0,0.0,0.0,32.581305337867235,47.583390022453635,49.041781699226725,46.8541941840671,12.43753247303448,19.62297197668814,-0.10737515089774798,7.308166693807604,2.8,9.236100170605994,410.0633588652327,-582.1837972437196,-262.78361226700525,0.0,0.0,391.12393556361747,0.0,1.0,0.011983641249097534,0.0,0.0,0.5914261912105379,65.99961422222222,16.114181790842746,0.264901550868361,10.113522723918738,0.003675518879553372,5.491226263142246,1.2228538969371285,0.10053509466953915,-590.6643380919344,8.480540848214831
2025-01-01 01:00:00,0.3250285252817788,0.19018034001860143,0.011140246757528926,0.3250285252817788,0.19018034001860143,0.011140246757528926,0.012277543680054494,0.0,0.2780714944222371,0.024679487179487182,0.010000000000000002,0.011140246757528926,0.0,0.0,0.18726367335193475,0.0,0.0029166666666666685,1.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.0023354728618421045,0.0,0.00994207081821239,0.0,0.028386596619657367,0.0,0.21378735949609048,0.16034051962206783,286.04030406837603,20.0555555555556,0.18678820244806088,0.0,0.32648844952809547,0.024679487179487182,0.23333333333333334,261.3608168888889,1120.1177866666667,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,248.24629821693728,0.0,0.0,32.25351288656654,51.66666666666668,46.10666666666668,0.0,48.734027922486106,0.0,0.0,0.0,32.25351288656654,47.311041861960774,48.734027922486106,46.59954883169811,12.43753247303448,19.631314313331156,-0.07976921064605366,7.549332672220392,2.5,9.236100170605994,379.8485664496054,-499.51715333218345,-261.27971804027806,0.0,0.0,341.3835371597875,0.0,1.0,0.011694456810787806,0.0,0.0,0.5771541308783111,65.99961422222222,13.704443261719934,0.26520863795243355,10.124560272718316,0.0036817095272323585,6.944698322941746,1.2228735414272573,0.07906731246266484,-507.36424034199723,7.847087009813775
2025-01-01 02:00:00,1.372238149923706,0.18949000274347663,0.022280493515057852,1.3722381499237057,0.18949000274347663,0.022280493515057852,0.008558098912022753,1.0416235740740742,0.26269750257863445,0.049358974358974364,0.010000000000000002,0.022280493515057852,0.0,0.0,0.18657333607680995,0.0,0.0029166666666666685,1.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0023354728618421045,0.0,0.006222626050180647,0.0,0.013933054476221106,0.0,0.21378735949609048,0.16034051962206783,572.0806081367521,20.0555555555556,0.37357640489612176,0.0,0.6529768990561909,0.049358974358974364,0.4666666666666667,522.7216337777778,1120.1177866666667,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,248.24629821693728,1041.6235740740742,0.4166666666666667,35.537808254719224,51.66666666666668,46.10666666666668,0.0,50.51070251144735,0.18955136583677928,473.43145788403524,1041.6235740740742,35.537808254719224,50.299984449974616,50.515047203774046,50.19028072691156,12.43753247303448,19.800161696471676,-0.03949042098352008,8.060504206574706,1.6500000000000001,9.236100170605994,628.3875430124168,-454.27584629688647,-277.0971976487842,0.0,0.0,322.29010054815313,0.0,1.0,0.011659770885490493,0.0,0.0,0.575442283513993,65.99961422222222,11.114031976295653,0.2630852852254383,10.209468220417003,0.0036907193823922757,9.104426944741252,1.2221621915025513,0.055290602009650365,-461.7801908119413,7.50434451505485
2025-01-01 03:00:00,0.26954864587643484,0.1570060388956451,0.01830183395879752,0.2695486458764349,0.1570060388956451,0.01830183395879752,0.007185313231088456,0.0,0.21181846085047462,0.04054487179487179,0.010000000000000002,0.01830183395879752,0.0,0.0,0.15408937222897842,0.0,0.0029166666666666685,1.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.0022092310855263155,0.0,0.00497608214556214,0.0,0.006365964545169988,0.0,0.17139585739914817,0.1285468930493611,469.9233566837607,20.0555555555556,0.30686633259324286,0.0,0.5363738813675856,0.04054487179487179,0.38333333333333336,429.3784848888889,1120.1177866666667,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,248.24629821693728,0.0,0.0,37.03691999547322,51.66666666666668,46.10666666666668,0.0,51.48549549873745,0.0,0.0,0.0,37.03691999547322,51.50491535311939,51.514625280310355,51.48549549873745,12.43753247303448,19.671268659089492,-0.06307407065896656,7.959975071586807,1.6500000000000001,9.236100170605994,476.5278041194763,-534.6192812811368,-278.20536226049876,0.0,0.0,273.00567828584497,0.0,1.0,0.011793542610857464,0.0,0.0,0.5820442920672286,65.99961422222222,11.80413141036942,0.26581002262766584,10.161718628189252,0.0036993675956350576,3.2265969282245934,1.2226936415600063,0.06747522855588302,-544.0082591166731,9.388977835536306
2025-01-01 04:00:00,0.2756794782275505,0.15631570162052036,0.021484761603805788,0.2756794782275505,0.15631570162052033,0.021484761603805785,0.007185313231088456,0.0,0.21089801115030823,0.04759615384615385,0.010000000000000002,0.021484761603805788,0.0,0.0,0.15339903495385368,0.0,0.0029166666666666685,1.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.0022092310855263155,0.0,0.00497608214556214,0.0,0.006365964545169988,0.0,0.17139585739914817,0.1285468930493611,551.6491578461538,20.0555555555556,0.36023439043554595,0.0,0.6296562955184698,0.04759615384615385,0.45,504.05300400000004,1120.1177866666667,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,248.24629821693728,0.0,0.0,36.497814624358526,51.66666666666668,46.10666666666668,0.0,51.157937033583266,0.0,0.0,0.0,36.497814624358526,51.19526875258658,51.21393461208823,51.157937033583266,12.43753247303448,19.82445177626533,-0.03387229560539069,7.710137332515722,0.55,9.236100170605994,523.2651882798054,-515.2054192229457,-311.10124005223065,0.0,0.0,272.0852285856786,0.0,1.0,0.012249401649362363,0.0,0.0,0.6045422097925405,65.99961422222222,10.632041900203761,0.2632628240196657,10.227156388488629,0.0037006329737925025,7.126967512585037,1.221480048842078,0.06098787689580991,-525.1133719405184,9.907952717572696
2025-01-01 05:00:00,0.2847460643442847,0.15631570162052036,0.025463421160066117,0.2847460643442847,0.15631570162052033,0.025463421160066117,0.007437796783720035,0.0,0.21089801115030823,0.05641025641025641,0.010000000000000002,0.025463421160066117,0.0,0.0,0.15339903495385368,0.0,0.0029166666666666685,1.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.0024617146381578944,0.0,0.00497608214556214,0.0,0.006365964545169988,0.0,0.17139585739914817,0.1285468930493611,653.8064092991452,20.0555555555556,0.42694446273842485,0.0,0.7462593132070754,0.05641025641025641,0.5333333333333333,597.3961528888889,1120.1177866666667,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,248.24629821693728,0.0,0.0,36.29904543155039,51.66666666666668,46.10666666666668,0.0,50.833775243493655,0.0,0.0,0.0,36.29904543155039,50.88860524289498,50.91602024259565,50.833775243493655,12.43753247303448,19.688112720843662,-0.06708574149049108,7.808449091849419,-0.25000000000000006,9.236100170605994,612.907973729336,-543.7116591317636,-325.2255677801257,0.0,0.0,272.33771213831017,0.0,1.0,0.012379416421240248,0.0,0.0,0.6109588021900003,65.99961422222222,11.989420072006393,0.26633649815349225,10.177221545579723,0.003714192052848098,8.027670073850944,1.221425552534417,0.05386616258894031,-553.4318969512589,9.720237819495317
2025-01-01 06:00:00,0.26927436305720176,0.1576963761707699,0.017506102047545453,0.2692743630572018,0.1576963761707699,0.017506102047545456,0.007753401224509507,0.0,0.212738910550641,0.03878205128205128,0.010000000000000002,0.017506102047545453,0.0,0.0,0.15477970950410322,0.0,0.0029166666666666685,1.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.002777319078947368,0.0,0.00497608214556214,0.0,0.006365964545169988,0.0,0.17139585739914817,0.1285468930493611,449.49190639316237,20.0555555555556,0.2935243181326671,0.0,0.5130532778298644,0.03878205128205128,0.36666666666666664,410.70985511111115,1120.1177866666667,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,248.24629821693728,0.0,0.0,35.84311589265516,51.66666666666668,46.10666666666668,0.0,50.56736515974085,0.0,0.0,0.0,35.84311589265516,50.58510847807672,50.59398013724466,50.56736515974085,12.43753247303448,19.777580782236605,-0.04630029525378117,7.405277912496217,0.3,9.236100170605994,420.8396841913054,-583.6988565764243,-314.2259536807988,0.0,0.0,274.4942159794324,0.0,1.0,0.012274291157930661,0.0,0.0,0.6057705766092423,65.99961422222222,11.079515499509439,0.2649905029839811,10.218901151298349,0.0037159477389181396,0.27969321869710395,1.221051280916941,0.06380392150857385,-594.4282774274839,10.729420851059542
2025-01-01 07:00:00,0.29736820748536863,0.1590770507210195,0.029442080716326445,0.2973682074853686,0.1590770507210195,0.02944208071632645,0.007564038560035824,0.0,0.2145798099509738,0.06522435897435898,0.010000000000000002,0.029442080716326445,0.0,0.0,0.1561603840543528,0.0,0.0029166666666666685,1.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.002587956414473684,0.0,0.00497608214556214,0.0,0.006365964545169988,0.0,0.17139585739914817,0.1285468930493611,755.9636607521368,20.0555555555556,0.49365453504130374,0.0,0.862862330895681,0.06522435897435898,0.6166666666666667,690.7393017777778,1120.1177866666667,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,248.24629821693728,0.0,0.0,35.49587589250876,51.66666666666668,46.10666666666668,0.0,50.261296760847294,0.0,0.0,0.0,35.49587589250876,50.28437295566568,50.29591105307487,50.261296760847294,12.43753247303448,19.775139037460246,-0.05215504406652851,7.160209927276713,-0.55,9.236100170605994,705.7040653214699,-647.6572328061785,-337.83964808669924,0.0,0.0,276.1457527152915,0.186018694574343,1.0,0.012606238357011289,0.0,0.0,0.6221530987120336,65.99961422222222,11.43429994074102,0.2652161827961517,10.220641899260054,0.0037185345038044442,5.868332393467747,1.2210596273880874,0.06459274677730253,-658.4937123533432,10.836479547164778
2025-01-01 08:00:00,0.35377652744494104,0.18904497217820518,0.017506102047545453,0.3537765274449411,0.18904497217820518,0.017506102047545456,0.02841678677141634,0.0,0.2765776893914734,0.03878205128205128,0.010000000000000002,0.017506102047545453,0.0,0.0,0.1861283055115385,0.0,0.0029166666666666685,1.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0019567475328947366,0.0,0.026460039238521603,0.0,0.028406615376088722,0.0,0.21043263630856268,0.15782447723142198,449.49190639316237,20.0555555555556,0.2935243181326671,0.0,0.5130532778298644,0.03878205128205128,0.36666666666666664,410.70985511111115,1120.1177866666667,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,248.24629821693728,0.0,0.0,34.82359237299327,51.66666666666668,46.10666666666668,0.0,49.89172687102268,0.045331628063962674,118.19792141091284,0.0,34.82359237299327,49.622512669747,49.919734817138924,49.459897622992926,12.43753247303448,19.69165027666428,-0.06681400920216975,6.564580709234585,-1.4,9.236100170605994,459.59849434668445,-712.3603273301037,-361.08814337785026,0.0,0.0,356.26380584351267,7.550927135359156,1.0,0.012947901572903913,0.0,0.0,0.63901513340181,65.99961422222222,14.93092548785959,0.26754917170537185,10.20032682254144,0.003730229788480853,16.994190692803343,1.2219726171142438,0.06874886700071445,-723.8364524050488,11.47612507494516
2025-01-01 09:00:00,0.44832132808361186,0.21832255636026607,0.02068902969255372,0.4483213280836118,0.21832255636026607,0.02068902969255372,0.050228561639260795,0.0,0.3422594331110177,0.04583333333333333,0.010000000000000002,0.02068902969255372,0.0,0.0,0.2154058896935994,0.0,0.0029166666666666685,1.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0015780222039473682,0.0,0.04865053943531342,0.0,0.05505158018621845,0.0,0.24946941521797722,0.18710206141348287,531.2177075555555,20.0555555555556,0.34689237597497014,0.0,0.6063356919807489,0.04583333333333333,0.43333333333333335,485.3843742222222,1120.1177866666667,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,248.24629821693728,0.0,0.0,33.514596811201564,51.66666666666668,46.10666666666668,0.0,49.46701024566714,0.04599512291812313,118.19792141091284,0.0,33.514596811201564,48.58871057815236,49.46701024566714,48.149560744394975,12.43753247303448,19.800913522313753,-0.03758011614056933,6.379824256811764,-0.85,9.236100170605994,641.7201699200415,-637.5015731285387,-348.52614872667743,0.0,0.0,441.0247499072423,24.581945386670018,1.0,0.012775801917164813,0.0,0.0,0.6305215343540176,65.99961422222222,18.003861183921067,0.26770167877034995,10.281293322392278,0.003756120771377907,30.62738615564658,1.2221108361863995,0.06778268916035655,-647.6553529915018,10.153779862963146
