Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.2276072095934007,0.13681916854450368,0.0,0.003793453493223345,0.002280319475741728,0.0,0.009608802235783899,0.16799840735761679,0.0,0.05,0.0,0.0,0.0,0.12223583521117035,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002864089912280702,0.0,On,0.006744712323503197,0,On,0.005017293742722955,0,On,0.12333871946623813,0.09250403959967857,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11237.225613333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7817.96496,Off,0.0,0,100.63618674611953,51.666666666666686,46.10666666666668,0.0,48.571079525888166,0.0,0.0,0.0,157.24404179081176,48.62876912196589,48.65761392000475,48.571079525888166,12.43753247303448,11.120372268095993,-0.04629439857069251,6.3558206845484975,2.8,9.236100170605994,-453.6579338703704,-890.6939708317634,-688.1557037063608,-0.0,-0.0,234.97311345298627,0.0,1.0,0.06346383382078481,0.0,0.0,1.5907600364543035,65.99961422222222,-0.47534361699583627,0.3430133204458725,4.894154832717032,0.0027610090981003807,-27.99181579337533,1.2565134316910682,0.19627832890830832,-909.5568640537577,18.862893221994295
2025-01-01 00:01:00,0.2276072095934007,0.13681916854450368,0.0,0.003793453493223345,0.002280319475741728,0.0,0.009608802235783899,0.16799840735761679,0.0,0.05,0.0,0.0,0.0,0.12223583521117035,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002864089912280702,0.0,On,0.006744712323503197,0,On,0.005017293742722955,0,On,0.12333871946623813,0.09250403959967857,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11237.225613333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7817.96496,Off,0.0,0,100.70314274324006,51.666666666666686,46.10666666666668,0.0,48.548944959337355,0.0,0.0,0.0,157.3486605363126,48.60786270564873,48.63732157880442,48.548944959337355,12.43753247303448,11.07447451454114,-0.09219215212554488,6.355555994115021,2.8,9.236100170605994,-454.92288307525035,-890.5982632318214,-683.1942870540914,-0.0,-0.0,234.97311345298627,0.0,1.0,0.06335576678583164,0.0,0.0,1.58805126974243,65.99961422222222,-6.70170947414519,0.34503413893366763,4.889909884473843,0.0027607562700613904,-27.801585358019274,1.2603875622087892,0.19627786286504345,-909.4869983924561,18.88873516063476
2025-01-01 00:02:00,0.2276072095934007,0.13681916854450368,0.0,0.003793453493223345,0.002280319475741728,0.0,0.009608802235783899,0.16799840735761679,0.0,0.05,0.0,0.0,0.0,0.12223583521117035,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002864089912280702,0.0,On,0.006744712323503197,0,On,0.005017293742722955,0,On,0.12333871946623813,0.09250403959967857,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11237.225613333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7817.96496,Off,0.0,0,100.76788858474707,51.666666666666686,46.10666666666668,0.0,48.526796414233985,0.0,0.0,0.0,157.4498259136673,48.58694237972315,48.61701536246773,48.526796414233985,12.43753247303448,11.029386564324163,-0.13728010234252253,6.355132504667263,2.8,9.236100170605994,-456.39148744232324,-890.5217859198144,-678.3329486639478,-0.0,-0.0,234.97311345298627,0.0,1.0,0.06324960205747038,0.0,0.0,1.5853901855155452,65.99961422222222,-13.03165223136169,0.34603805866158105,4.866127742156564,0.002760505932075888,-27.614478511764425,1.2605877259657066,0.19627711722036154,-909.3752180166047,18.85343209679022
2025-01-01 00:03:00,0.2276072095934007,0.13681916854450368,0.0,0.003793453493223345,0.002280319475741728,0.0,0.009608802235783899,0.16799840735761679,0.0,0.05,0.0,0.0,0.0,0.12223583521117035,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002864089912280702,0.0,On,0.006744712323503197,0,On,0.005017293742722955,0,On,0.12333871946623813,0.09250403959967857,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11237.225613333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7817.96496,Off,0.0,0,100.83049463432067,51.666666666666686,46.10666666666668,0.0,48.504634377533904,0.0,0.0,0.0,157.54764786612606,48.56600860333247,48.59669571623176,48.504634377533904,12.43753247303448,10.985082653169886,-0.1815840134967992,6.35458953587597,2.8,9.236100170605994,-458.0548183656164,-890.4243476453098,-673.5682589327424,-0.0,-0.0,234.97311345298627,0.0,1.0,0.06314527983012667,0.0,0.0,1.582775284710137,65.99961422222222,-19.459672885860286,0.34702739711330316,4.842784893409005,0.0027602573183672895,-27.43025751712708,1.2607844729331956,0.19627616120233363,-909.231902158108,18.80755451279825
2025-01-01 00:04:00,0.2276072095934007,0.13681916854450368,0.0,0.003793453493223345,0.002280319475741728,0.0,0.009608802235783899,0.16799840735761679,0.0,0.05,0.0,0.0,0.0,0.12223583521117035,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002864089912280702,0.0,On,0.006744712323503197,0,On,0.005017293742722955,0,On,0.12333871946623813,0.09250403959967857,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11237.225613333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7817.96496,Off,0.0,0,100.89104115151693,51.666666666666686,46.10666666666668,0.0,48.48245932067385,0.0,0.0,0.0,157.6422517992452,48.54506182100249,48.57636307116682,48.48245932067385,12.43753247303448,10.941533314057965,-0.22513335260872047,6.353958179762792,2.8,9.236100170605994,-456.4647534775957,-890.2975954386288,-668.8964301776322,-0.0,-0.0,234.97311345298627,0.0,1.0,0.0630427315107958,0.0,0.0,1.5802048480003448,65.99961422222222,-22.541436752949778,0.34800267227065085,4.8198647106752714,0.0027600104017416888,-27.248822634891688,1.2609779306977182,0.1962750495527966,-909.065258262878,18.767662824249204
2025-01-01 00:05:00,0.2276072095934007,0.13681916854450368,0.0,0.003793453493223345,0.002280319475741728,0.0,0.009608802235783899,0.16799840735761679,0.0,0.05,0.0,0.0,0.0,0.12223583521117035,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002864089912280702,0.0,On,0.006744712323503197,0,On,0.005017293742722955,0,On,0.12333871946623813,0.09250403959967857,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11237.225613333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7817.96496,Off,0.0,0,100.94917041105805,51.666666666666686,46.10666666666668,0.0,48.46027169739192,0.0,0.0,0.0,157.7330787672782,48.52410246058568,48.55601784218257,48.46027169739192,12.43753247303448,10.898872298230255,-0.2677943684364301,6.353261861264725,2.8,9.236100170605994,-452.3000196086595,-890.1495802582872,-664.3311611178189,-0.0,-0.0,234.97311345298627,0.0,1.0,0.0629422727946944,0.0,0.0,1.577686788480983,65.99961422222222,-22.94197194382697,0.3489606237192332,4.796563763705473,0.0027597651559541953,-27.07056848847484,1.2611675023733009,0.19627382351454417,-908.8814698961547,18.73188963786749
2025-01-01 00:06:00,0.7867759595934007,0.13681916854450368,0.4792875000000001,0.013112932659890011,0.002280319475741728,0.007988125000000002,0.009608802235783899,0.16799840735761679,0.55916875,0.05,0.0,0.4792875000000001,0.0,0.12223583521117035,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002864089912280702,0.0,On,0.006744712323503197,0,On,0.005017293742722955,0,On,0.12333871946623813,0.09250403959967857,On,0,0,Off,On,9421.802497111203,11.666666666666686,0.7999999999999999,2374.591866222133,14.046532016666669,0.55916875,1,11237.225613333334,11237.225613333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7817.96496,Off,0.0,0,101.00463498747231,51.666666666666686,46.10666666666668,0.0,48.43807204021927,0.0,0.0,0.0,157.81974216792548,48.50313102424927,48.53566051626428,48.43807204021927,12.43753247303448,10.857192323127425,-0.30947434353926084,6.352517449804143,2.8,9.236100170605994,8974.440181795502,1484.6032565583905,-659.88164768888,-0.0,-0.0,234.97311345298627,0.0,1.0,0.06284412270940277,0.0,0.0,1.5752265962130938,65.99961422222222,-22.453781079805907,0.3498989100935194,4.774700524701713,0.0027595215511186074,-26.8957639299662,1.2613527726692808,0.19627251278845145,-908.6849901522361,18.6963804884938
2025-01-01 00:07:00,0.7867759595934007,0.13681916854450368,0.4792875000000001,0.013112932659890011,0.002280319475741728,0.007988125000000002,0.009608802235783899,0.16799840735761679,0.55916875,0.05,0.0,0.4792875000000001,0.0,0.12223583521117035,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002864089912280702,0.0,On,0.006744712323503197,0,On,0.005017293742722955,0,On,0.12333871946623813,0.09250403959967857,On,0,0,Off,On,9421.802497111203,11.666666666666686,0.7999999999999999,2374.591866222133,14.046532016666669,0.55916875,1,11237.225613333334,11237.225613333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7817.96496,Off,0.0,0,99.82998087222327,51.666666666666686,46.10666666666668,0.0,48.415860936177495,0.0,0.0,0.0,155.98434511284887,48.482148065561276,48.51529163025318,48.415860936177495,12.43753247303448,11.273960508897211,0.0,6.5807829330879795,2.8,9.236100170605994,8918.343214281625,1422.2276590882389,-704.8517126323823,-0.0,-0.0,234.97311345298627,0.0,1.0,0.06382541857833951,0.0,0.0,1.599823380842437,65.99961422222222,-33.58068365018191,0.34031427756244076,4.992314955482046,0.0027592795548786785,-28.10700298178491,1.2595046886084662,0.1966740230080425,-969.0504715355966,16.686264401702417
2025-01-01 00:08:00,0.7867759595934007,0.13681916854450368,0.4792875000000001,0.013112932659890011,0.002280319475741728,0.007988125000000002,0.009608802235783899,0.16799840735761679,0.55916875,0.05,0.0,0.4792875000000001,0.0,0.12223583521117035,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002864089912280702,0.0,On,0.006744712323503197,0,On,0.005017293742722955,0,On,0.12333871946623813,0.09250403959967857,On,0,0,Off,On,9421.802497111203,11.666666666666686,0.7999999999999999,2374.591866222133,14.046532016666669,0.55916875,1,11237.225613333334,11237.225613333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7817.96496,Off,0.0,0,98.70141353829375,51.666666666666686,46.10666666666668,0.0,48.46140913249425,0.0,0.0,0.0,154.22095865358398,48.46140913249425,48.46140913249426,48.46140913249425,12.43753247303448,11.675838059692445,0.0,6.793599266961304,2.8,9.236100170605994,8864.103069871011,1364.017301517782,-749.2180627938135,-0.0,-0.0,234.97311345298627,0.0,1.0,0.06477109174750281,0.0,0.0,1.6235272605875553,65.99961422222222,-43.45447789936409,0.3313471179198067,5.201938344523066,0.0027590262893685655,-29.26871405129358,1.257727771500983,0.1970476218225044,-1025.5417223896923,14.967157685341466
2025-01-01 00:09:00,0.2276072095934007,0.13681916854450368,0.0,0.003793453493223345,0.002280319475741728,0.0,0.009608802235783899,0.16799840735761679,0.0,0.05,0.0,0.0,0.0,0.12223583521117035,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002864089912280702,0.0,On,0.006744712323503197,0,On,0.005017293742722955,0,On,0.12333871946623813,0.09250403959967857,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11237.225613333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7817.96496,Off,0.0,0,97.60554266593915,51.666666666666686,46.10666666666668,0.0,48.43966453206669,0.0,0.0,0.0,152.50866041552993,48.440904650863516,48.44152471026193,48.43966453206669,12.43753247303448,12.06372220161745,0.0,6.992253940842877,2.8,9.236100170605994,-611.0131260204605,-1065.1217834024137,-792.9681606740686,-0.0,-0.0,234.97311345298627,0.0,1.0,0.06568293865176376,0.0,0.0,1.6463832641936256,65.99961422222222,-53.01807879937816,0.32293996899031796,5.4023911098907575,0.0027587621833542494,-30.383274011159138,1.2560174906815387,0.19739572178670264,-1078.457337047364,13.335553644950235
