Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.1106586823328244,0.06199964187105193,0.019686279833362803,0.1106586823328244,0.06199964187105193,0.0196862798333628,0.010866695493567974,0.08447492954758976,0.015317057291666668,0.0,0.0,0.004546640193723164,0.015139639639639636,0.0,0.06199964187105193,0.0,0.0,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.003103307748538012,0.0,0.007763387745029962,0.0,0.0018087403861871596,0.0,0.04500591472017968,0.03375443604013475,0.004546640193723164,425.73872581018514,18.33333333333337,0.3854166666666668,0.0,0.443699101101101,0.015317057291666668,0.4166666666666667,410.4216685185185,985.0120044444444,0.0,0.0,46.389068932542855,51.66666666666668,46.10666666666668,0.0,49.9063338535841,0.0,0.0,0.0,72.48292020709822,48.901424450268046,49.9063338535841,48.398969748610035,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3228.312766524234,18.275572056701133,0.0,2.8,-43.62996976012172,-704.1308202402306,0.0,0.0,224.8152699028116,0.0,1.0,0.034910593717059055,0.0,0.0,0.6496313723363649,65.99961422222222,9.946854767112123,0.22643647083921328,8.608235424106153,0.0028849836134094407,6.737356053032728,1.22909230332093
2025-01-01 01:00:00,0.11316052114065348,0.061293511725279,0.021149805981690258,0.11316052114065349,0.061293511725279,0.021149805981690258,0.010633947412427623,0.08353342268655918,0.01899315104166667,0.0,0.0,0.002376652828537108,0.01877315315315315,0.0,0.061293511725279,0.0,0.0,1.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.0028705596673976605,0.0,0.007763387745029962,0.0,0.0018087403861871596,0.0,0.04500591472017968,0.03375443604013475,0.002376652828537108,527.9160200046296,18.33333333333337,0.4779166666666668,0.0,0.5501868853653652,0.01899315104166667,0.5166666666666667,508.9228689629629,985.0120044444444,0.0,0.0,46.257042216998045,51.66666666666668,46.10666666666668,0.0,49.27026305102728,0.0,0.0,0.0,72.27662846405946,48.3225711457883,49.27026305102728,47.84872519316882,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3221.213119735453,17.78223820437685,-0.09991943799038101,2.5,94.27465489030098,-637.0553370205785,0.0,0.0,191.8429845500332,0.0,1.0,0.032013327712581585,0.0,0.0,0.5957177979707566,65.99961422222222,11.570987356216659,0.2337530276733228,8.379546271339892,0.0028871824870169353,6.48799816354133,1.2312344062571547
2025-01-01 02:00:00,0.12385997782128957,0.060587381579506064,0.03224260118111428,0.12385997782128956,0.060587381579506064,0.03224260118111427,0.010633947412427623,0.0825919158255286,0.030634114583333337,0.0,0.0,0.0019633219018350026,0.030279279279279273,0.0,0.060587381579506064,0.0,0.0,1.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.0028705596673976605,0.0,0.007763387745029962,0.0,0.0018087403861871596,0.0,0.04500591472017968,0.03375443604013475,0.0019633219018350026,851.4774516203703,18.33333333333337,0.7708333333333336,0.0,0.887398202202202,0.030634114583333337,0.8333333333333334,820.843337037037,985.0120044444444,0.0,0.0,44.50862664172325,51.66666666666668,46.10666666666668,0.0,48.64935465328733,0.0,0.0,0.0,69.54472912769258,47.756808168338964,48.64935465328733,47.310534925864786,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3218.9261790166656,18.370248922829866,0.0,1.6500000000000001,371.3863599633514,-670.248233833232,0.0,0.0,184.84470999174405,0.0,1.0,0.030613692222686454,0.0,0.0,0.5696727776127398,65.99961422222222,5.312432184469021,0.22559155069565623,8.66038973987965,0.002891435816190558,13.650181758274444,1.2287475764420877
2025-01-01 03:00:00,0.09886869619783209,0.05988125143373313,0.008211432416574339,0.09886869619783209,0.05988125143373312,0.008211432416574337,0.010478782025000723,0.08165040896449803,0.006739505208333335,0.0,0.0,0.0015499909751328967,0.00666144144144144,0.0,0.05988125143373313,0.0,0.0,1.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.0027153942799707604,0.0,0.007763387745029962,0.0,0.0018087403861871596,0.0,0.04500591472017968,0.03375443604013475,0.0015499909751328967,187.32503935648145,18.33333333333337,0.16958333333333336,0.0,0.19522760448448442,0.006739505208333335,0.18333333333333332,180.58553414814816,985.0120044444444,0.0,0.0,44.513205190616574,51.66666666666668,46.10666666666668,0.0,48.042861752232774,0.0,0.0,0.0,69.55188311033841,47.20347987988272,48.042861752232774,46.7837889437077,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3214.0281097625334,17.81228698853602,-0.09936767537287666,1.6500000000000001,-280.21053344162743,-660.7168982099643,0.0,0.0,177.69127004602802,0.0,1.0,0.03126605920825159,0.0,0.0,0.5818123036126237,65.99961422222222,15.490055365827287,0.23405922111151964,8.404387174309745,0.0028963828903149783,-0.29076127077963687,1.2311006245180431
2025-01-01 04:00:00,0.7080547410512142,0.06511645091875812,0.05752912318780376,0.7080547410512144,0.06511645091875812,0.05752912318780376,0.010876399754335424,0.663945685046879,0.025732656250000003,0.007499999999999999,0.030441204886400744,0.0016533237068084232,0.02543459459459459,0.0,0.06292895091875811,0.0,0.002187500000000001,1.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.5775917921984292,0.0,0.0027153942799707604,0.0,0.008161005474364661,0.0,0.0024486249567722395,0.0,0.05001102089457689,0.037508265670932656,0.0016533237068084232,715.2410593611111,18.33333333333337,0.6475000000000002,0.0,0.7454144898498497,0.025732656250000003,0.7,689.5084031111111,985.0120044444444,703.3706666666666,0.0,44.485137543622955,51.66666666666668,46.10666666666668,0.0,48.189059120906755,0.0,0.0,703.3706666666666,69.50802741191086,47.542303426029825,48.18950605813565,47.218478641362466,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3204.5144745250627,18.209179808728347,-0.0015634428761683713,0.55,564.1221615794499,-757.040589682987,0.0,0.0,599.8222965342903,0.0,1.0,0.032602106764273615,0.0,0.0,0.6066740522944032,65.99961422222222,6.099395367035521,0.22836452336791,8.589563953933236,0.0028987160772839366,59.35491465222064,1.228845596532627
2025-01-01 05:00:00,0.6772447617554211,0.06176803488808638,0.001859989170159476,0.6772447617554211,0.06176803488808638,0.001859989170159476,0.010832417701069194,0.6589123440543521,0.0,0.007499999999999999,0.0,0.001859989170159476,0.0,0.0,0.05958053488808638,0.0,0.002187500000000001,1.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.5775917921984292,0.0,0.003025725054824562,0.0,0.007806692646244633,0.0,0.0018798386718077242,0.0,0.04554646618701457,0.03415984964026093,0.001859989170159476,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,985.0120044444444,0.0,0.0,50.737377404855934,51.66666666666668,46.10666666666668,0.0,51.643421938241154,0.0,0.0,0.0,79.2771521950874,51.667125849048944,51.67897780445285,51.643421938241154,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3196.772865974937,18.13658176630467,-0.01621883033810588,-0.25000000000000006,-235.9396128131581,-786.1922113435977,0.0,0.0,535.3862426555448,0.0,0.05,0.032464308598975054,0.0,0.0,0.6041098446514782,3.299980711111111,14.866355874894733,0.2317338528508324,8.587386278052001,0.002929626485844857,13.978080008911803,1.228511684488585
2025-01-01 06:00:00,0.13251573896895041,0.06277488157950607,0.03357151588842855,0.13251573896895041,0.06277488157950607,0.03357151588842855,0.011177026268421776,0.0825919158255286,0.031246796875000003,0.007499999999999999,0.0,0.002686651023563687,0.030884864864864862,0.0,0.060587381579506064,0.0,0.002187500000000001,1.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.003413638523391813,0.0,0.007763387745029962,0.0,0.0018087403861871596,0.0,0.04500591472017968,0.03375443604013475,0.002686651023563687,868.5070006527777,18.33333333333337,0.7862500000000002,0.0,0.905146166246246,0.031246796875000003,0.85,837.2602037777777,985.0120044444444,0.0,0.0,50.2293986620519,51.66666666666668,46.10666666666668,0.0,50.99794772638193,0.0,0.0,0.0,78.48343540945608,51.03560569845676,51.05443468449419,50.99794772638193,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3200.410686312631,17.84033765529519,-0.07995165518027066,0.3,271.10328377289477,-739.381567180699,0.0,0.0,129.98751809571849,0.0,0.0,0.032075535188021795,0.0,0.0,0.5968753814815766,0.0,11.990332205097635,0.2348308469807425,8.430388575665216,0.0029139586005606254,-51.28374164818891,1.2297736837602227
2025-01-01 07:00:00,0.14718014523487122,0.06637464187105194,0.039745115280427505,0.14718014523487122,0.06637464187105194,0.039745115280427505,0.010944278187281425,0.08447492954758976,0.03676093750000001,0.014999999999999998,0.0,0.003409980145292373,0.03633513513513513,0.0,0.06199964187105193,0.0,0.004375000000000002,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0031808904422514625,0.0,0.007763387745029962,0.0,0.0018087403861871596,0.0,0.04500591472017968,0.03375443604013475,0.003409980145292373,1021.7729419444444,18.33333333333337,0.9250000000000003,0.0,1.0648778426426424,0.03676093750000001,1.0,985.0120044444444,985.0120044444444,0.0,0.0,48.7004983911254,51.66666666666668,46.10666666666668,0.0,50.38873648032949,0.0,0.0,0.0,76.09452873613344,50.41963099292016,50.43507824921551,50.38873648032949,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3193.3728019638916,18.234942191586423,0.0,-0.55,346.17989694975233,-827.5543259106192,0.0,0.0,142.2371272068418,0.4303457709539221,0.0,0.0334010549706983,0.0,0.0,0.6215412248200806,0.0,9.724153709085346,0.22766292543573616,8.595008256873971,0.00289618475761555,-30.34886436544021,1.2281209818528505
2025-01-01 08:00:00,0.14734582515876726,0.06708077201682486,0.039745115280427505,0.14734582515876726,0.06708077201682486,0.039745115280427505,0.010168451250146922,0.08541643640862033,0.03676093750000001,0.014999999999999998,0.0,0.003409980145292373,0.03633513513513513,0.0,0.06270577201682485,0.0,0.004375000000000002,1.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0024050635051169594,0.0,0.007763387745029962,0.0,0.0018087403861871596,0.0,0.04500591472017968,0.03375443604013475,0.003409980145292373,1021.7729419444444,18.33333333333337,0.9250000000000003,0.0,1.0648778426426424,0.03676093750000001,1.0,985.0120044444444,985.0120044444444,0.0,0.0,47.639617054359285,51.66666666666668,46.10666666666668,0.0,49.78542813580399,0.0,0.0,0.0,74.43690164743637,49.81930877931827,49.83624910107542,49.78542813580399,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3183.263051029123,18.335613751898443,0.0,-1.4,274.80456414281406,-905.4776337620116,0.0,0.0,142.40280713073787,17.468725747800306,0.0,0.03470479056784333,0.0,0.0,0.6458016986464891,0.0,16.10644882964335,0.22582642266833927,8.638238114928331,0.0028896764393999737,1.3754614170188124,1.2282782398888756
2025-01-01 09:00:00,0.14565496441315323,0.06708077201682486,0.03843061137758081,0.14565496441315323,0.06708077201682486,0.0384306113775808,0.00970295508786622,0.08541643640862033,0.035535572916666675,0.014999999999999998,0.0,0.0033066474136168463,0.03512396396396396,0.0,0.06270577201682485,0.0,0.004375000000000002,1.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0019395673428362575,0.0,0.007763387745029962,0.0,0.0018087403861871596,0.0,0.04500591472017968,0.03375443604013475,0.0033066474136168463,987.7138438796296,18.33333333333337,0.8941666666666669,0.0,1.0293819145545544,0.035535572916666675,0.9666666666666667,952.1782709629629,985.0120044444444,0.0,0.0,46.61676248345494,51.66666666666668,46.10666666666668,0.0,49.19738328103986,0.0,0.0,0.0,72.83869138039834,49.231595616429225,49.24870178412391,49.19738328103986,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3191.180334115686,18.42384463200371,0.0,-0.85,280.7556672659709,-871.0515347209952,0.0,0.0,140.4231190441425,56.86921017901182,0.0,0.03421903921415549,0.0,0.0,0.6367626281262914,0.0,23.670239063194003,0.22528262357691184,8.6921956240234,0.0028972939256948394,36.01731153932321,1.228517234799138
