Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 04:43:00,0.3214123250268474,0.17397403871927375,0.0,0.00535687208378079,0.0028995673119878956,0.0,0.07441135999909744,0.0,0.23700096502774998,0.0,0.010000000000000002,0.0,0.0,0.17105737205260707,0.0,0.0029166666666666685,1,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.014922299890350876,0.0,On,0.029744530054373282,0,On,0.029744530054373282,0.0,On,0.008924468957607118,0,On,0.19239834133635272,0.1442987560022645,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11242.500893333334,Off,0.0,19.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1087.8799644444446,Off,0.0,0.0,23.984579389525493,51.666666666666686,46.10666666666668,0.0,51.68024474420771,0.0,0.0,0.0,23.984579389525493,51.707526174137286,51.72116688910208,51.68024474420771,12.43753247303448,17.649318696901933,0.0,-1.1,2.050177547991006,-1.1,9.236100170605994,-2159.147690506357,-2150.1012069468707,-223.42114397610763,-2589.962413268254,-0.0,-0.0,495.94328379996944,0.0,3.0,0.10467050645945394,0.0,0.0,2.70909091699229,197.99884266666666,-65.12856103807243,0.23336066471129255,8.278937803760984,0.0028611072712516473,129.7323244491306,1.2306202237142438,0,0,73.48156363720425,0.03336675730232085,-138.71795541005315,-84.70318856605448
2025-01-01 04:44:00,0.3214123250268474,0.17397403871927375,0.0,0.00535687208378079,0.0028995673119878956,0.0,0.07441135999909744,0.0,0.23700096502774998,0.0,0.010000000000000002,0.0,0.0,0.17105737205260707,0.0,0.0029166666666666685,1,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.014922299890350876,0.0,On,0.029744530054373282,0,On,0.029744530054373282,0.0,On,0.008924468957607118,0,On,0.19239834133635272,0.1442987560022645,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11242.500893333334,Off,0.0,19.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1087.8799644444446,Off,0.0,0.0,24.114988939355637,51.666666666666686,46.10666666666668,0.0,51.67807941143361,0.0,0.0,0.0,24.114988939355637,51.70550655327116,51.71922012418993,51.67807941143361,12.43753247303448,17.46211704242424,-0.14899406868690335,-1.103702632777414,2.030580969706771,-1.1,9.236100170605994,-2113.567338719513,-1997.4469053843382,-222.65170491360817,-2547.4330979720294,-0.0,-0.0,495.94328379996944,0.0,3.0,0.10399001376251567,0.0,0.0,2.6914783473514885,197.99884266666666,-62.07752454745294,0.2362363602508779,8.191676222409253,0.002862342667671501,129.50074611909224,1.231412026212078,0,0,73.02570314773622,0.033262811677070035,-137.42556861771942,-85.22613629588874
2025-01-01 04:45:00,11.563913218360181,0.17397403871927375,0.0,0.19273188697266969,0.0028995673119878956,0.0,0.07441135999909744,0.0,0.23700096502774998,11.242500893333334,0.010000000000000002,0.0,0.0,0.17105737205260707,0.0,0.0029166666666666685,1,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.014922299890350876,0.0,On,0.029744530054373282,0,On,0.029744530054373282,0.0,On,0.008924468957607118,0,On,0.19239834133635272,0.1442987560022645,On,0,0,Off,On,11242.500893333334,18.111111111111143,1.0,0.0,11.242500893333334,0.0,1,11242.500893333334,11242.500893333334,Off,0.0,19.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1087.8799644444446,Off,0.0,0.0,24.240753243785708,51.666666666666686,46.10666666666668,0.0,51.675902304951634,0.0,0.0,0.0,24.240753243785708,51.70347595127237,51.71726277443273,51.675902304951634,12.43753247303448,17.281500451618065,-0.32961065949307766,-1.1,2.0108493384937134,-1.1,9.236100170605994,6924.071131150279,112.86871149018543,-221.86664691201037,-2506.6631912934477,-0.0,-0.0,495.94328379996944,0.0,3.0,0.1033311778368159,0.0,0.0,2.674426300098877,197.99884266666666,-59.20967602290922,0.2390517087634022,8.107784501922549,0.0028635750659038632,129.2696134716542,1.232176913451844,0,0,72.53906153378816,0.03315782046285597,-136.12835570160297,-85.73829121040741
2025-01-01 04:46:00,11.563913218360181,0.17397403871927375,0.0,0.19273188697266969,0.0028995673119878956,0.0,0.07441135999909744,0.0,0.23700096502774998,11.242500893333334,0.010000000000000002,0.0,0.0,0.17105737205260707,0.0,0.0029166666666666685,1,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.014922299890350876,0.0,On,0.029744530054373282,0,On,0.029744530054373282,0.0,On,0.008924468957607118,0,On,0.19239834133635272,0.1442987560022645,On,0,0,Off,On,11242.500893333334,18.111111111111143,1.0,0.0,11.242500893333334,0.0,1,11242.500893333334,11242.500893333334,Off,0.0,19.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1087.8799644444446,Off,0.0,0.0,24.0436834857778,51.666666666666686,46.10666666666668,0.0,51.67371384484616,0.0,0.0,0.0,24.0436834857778,51.701434759293676,51.71529521651745,51.67371384484616,12.43753247303448,17.559285484390077,-0.05182562672106528,-0.9903563757236765,1.9909868365253187,-1.1,9.236100170605994,6855.785537149839,-2015.3634013068536,-221.07350420218046,-2569.473639044876,-0.0,-0.0,495.94328379996944,0.0,3.0,0.10434352695609354,0.0,0.0,2.700628005781103,197.99884266666666,-64.68482227192018,0.23499218485016868,8.24081685095681,0.0028648045008953537,128.57783195873256,1.2309986031127376,0,0,70.85952111266634,0.03305179605543887,-134.8266874716935,-86.24681673048697
2025-01-01 04:47:00,11.563913218360181,0.17397403871927375,0.0,0.19273188697266969,0.0028995673119878956,0.0,0.07441135999909744,0.0,0.23700096502774998,11.242500893333334,0.010000000000000002,0.0,0.0,0.17105737205260707,0.0,0.0029166666666666685,1,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.014922299890350876,0.0,On,0.029744530054373282,0,On,0.029744530054373282,0.0,On,0.008924468957607118,0,On,0.19239834133635272,0.1442987560022645,On,0,0,Off,On,11242.500893333334,18.111111111111143,1.0,0.0,11.242500893333334,0.0,1,11242.500893333334,11242.500893333334,Off,0.0,19.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1087.8799644444446,Off,0.0,0.0,23.853748615825953,51.666666666666686,46.10666666666668,0.0,51.671543219679336,0.0,0.0,0.0,23.853748615825953,51.6994101615687,51.71334363251339,51.671543219679336,12.43753247303448,17.82695588411715,0.0,-0.9902717460409858,1.97099965124345,-1.1,9.236100170605994,6790.222846161789,-2012.8240400647987,-220.2704495875287,-2630.574895971293,-0.0,-0.0,495.94328379996944,0.0,3.0,0.10531403598256991,0.0,0.0,2.7257468026363054,197.99884266666666,-69.14625633355459,0.23115711729607546,8.368351311135168,0.00286602852712734,127.8917245353505,1.2298652962817305,0,0,70.68200355455699,0.032944761668120305,-133.52106321131365,-86.74938637621506
2025-01-01 04:48:00,11.563913218360181,0.17397403871927375,0.0,0.19273188697266969,0.0028995673119878956,0.0,0.07441135999909744,0.0,0.23700096502774998,11.242500893333334,0.010000000000000002,0.0,0.0,0.17105737205260707,0.0,0.0029166666666666685,1,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.014922299890350876,0.0,On,0.029744530054373282,0,On,0.029744530054373282,0.0,On,0.008924468957607118,0,On,0.19239834133635272,0.1442987560022645,On,0,0,Off,On,11242.500893333334,18.111111111111143,1.0,0.0,11.242500893333334,0.0,1,11242.500893333334,11242.500893333334,Off,0.0,19.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1087.8799644444446,Off,0.0,0.0,23.670602977752587,51.666666666666686,46.10666666666668,0.0,51.66938978421773,0.0,0.0,0.0,23.670602977752587,51.69740155730437,51.7114074438477,51.66938978421773,12.43753247303448,18.085001867159225,0.0,-0.9902628011805789,1.9508972193718248,-1.1,9.236100170605994,6726.532946685949,-2008.6089112868908,-219.45652410633673,-2690.0134196451786,-0.0,-0.0,495.94328379996944,0.0,3.0,0.10624511135996467,0.0,0.0,2.7498449744447355,197.99884266666666,-73.39763213550744,0.22752977936047952,8.491357922516853,0.0028672471437094144,127.2111456363348,1.2287746824752914,0,0,70.2345083263454,0.03283675820821647,-132.2121893315994,-87.24433477473733
2025-01-01 04:49:00,0.3214123250268474,0.17397403871927375,0.0,0.00535687208378079,0.0028995673119878956,0.0,0.07441135999909744,0.0,0.23700096502774998,0.0,0.010000000000000002,0.0,0.0,0.17105737205260707,0.0,0.0029166666666666685,1,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.014922299890350876,0.0,On,0.029744530054373282,0,On,0.029744530054373282,0.0,On,0.008924468957607118,0,On,0.19239834133635272,0.1442987560022645,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11242.500893333334,Off,0.0,19.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1087.8799644444446,Off,0.0,0.0,23.493946855161685,51.666666666666686,46.10666666666668,0.0,51.66725292448499,0.0,0.0,0.0,23.493946855161685,51.695408374813596,51.7094860999779,51.66725292448499,12.43753247303448,18.33384844629939,0.0,-0.9902402525245936,1.9306915138451761,-1.1,9.236100170605994,-2329.273804895239,-4253.519438728437,-218.6313126783142,-2747.827338779367,-0.0,-0.0,495.94328379996944,0.0,3.0,0.10713885082826557,0.0,0.0,2.7729768150904994,197.99884266666666,-77.38974991584176,0.22409550383994617,8.609489430099185,0.0028684603512360465,126.53599709983166,1.227724750125477,0,0,70.02158521760157,0.03272784072849623,-130.90092956503676,-87.73038311327744
2025-01-01 04:50:00,0.3214123250268474,0.17397403871927375,0.0,0.00535687208378079,0.0028995673119878956,0.0,0.07441135999909744,0.0,0.23700096502774998,0.0,0.010000000000000002,0.0,0.0,0.17105737205260707,0.0,0.0029166666666666685,1,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.014922299890350876,0.0,On,0.029744530054373282,0,On,0.029744530054373282,0.0,On,0.008924468957607118,0,On,0.19239834133635272,0.1442987560022645,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11242.500893333334,Off,0.0,19.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1087.8799644444446,Off,0.0,0.0,23.641907445997717,51.666666666666686,46.10666666666668,0.0,51.66513205360806,0.0,0.0,0.0,23.641907445997717,51.6934300676469,51.70757907466632,51.66513205360806,12.43753247303448,18.121766402677494,0.0,-1.1035282893248328,1.910396432917566,-1.1,9.236100170605994,-2275.535703925996,-1973.0493289198455,-217.79472488112702,-2698.524328972991,-0.0,-0.0,495.94328379996944,0.0,3.0,0.10637740653598167,0.0,0.0,2.753269049399875,197.99884266666666,-72.95465875297474,0.2271953460391114,8.511456231778409,0.0028696681519095294,126.3440498036441,1.2286177910129392,0,0,70.96988467521115,0.03261807536759277,-129.58826260304699,-88.20646227808004
2025-01-01 04:51:00,0.3214123250268474,0.17397403871927375,0.0,0.00535687208378079,0.0028995673119878956,0.0,0.07441135999909744,0.0,0.23700096502774998,0.0,0.010000000000000002,0.0,0.0,0.17105737205260707,0.0,0.0029166666666666685,1,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.014922299890350876,0.0,On,0.029744530054373282,0,On,0.029744530054373282,0.0,On,0.008924468957607118,0,On,0.19239834133635272,0.1442987560022645,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11242.500893333334,Off,0.0,19.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1087.8799644444446,Off,0.0,0.0,23.78432737110893,51.666666666666686,46.10666666666668,0.0,51.66299782180862,0.0,0.0,0.0,23.78432737110893,51.69143930146261,51.705660041289605,51.66299782180862,12.43753247303448,17.9175394040176,0.0,-1.1,1.8900271315078943,-1.1,9.236100170605994,-2224.9127577925947,-2107.420419161013,-217.01618146939302,-2651.3803718632357,-0.0,-0.0,495.94328379996944,0.0,3.0,0.1056413803900879,0.0,0.0,2.7342191583278175,197.99884266666666,-69.47566972932864,0.2302289917132617,8.416759691451675,0.0028708732438460604,126.15134757500151,1.2294789544840414,0,0,70.58149500990034,0.03250753591873075,-128.2752367645445,-88.7409447048485
2025-01-01 04:52:00,0.3214123250268474,0.17397403871927375,0.0,0.00535687208378079,0.0028995673119878956,0.0,0.07441135999909744,0.0,0.23700096502774998,0.0,0.010000000000000002,0.0,0.0,0.17105737205260707,0.0,0.0029166666666666685,1,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.014922299890350876,0.0,On,0.029744530054373282,0,On,0.029744530054373282,0.0,On,0.008924468957607118,0,On,0.19239834133635272,0.1442987560022645,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11242.500893333334,Off,0.0,19.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1087.8799644444446,Off,0.0,0.0,23.921512169931756,51.666666666666686,46.10666666666668,0.0,51.660850730141675,0.0,0.0,0.0,23.921512169931756,51.689436542812324,51.70372944914766,51.660850730141675,12.43753247303448,17.72073406348574,0.0,-1.1035565023928018,1.8695875336042804,-1.1,9.236100170605994,-2176.4676773748115,-1963.1942240756525,-216.07805017754174,-2606.2598998284925,-0.0,-0.0,495.94328379996944,0.0,3.0,0.10492947962957887,0.0,0.0,2.71579368252445,197.99884266666666,-66.15106134628849,0.2331985009986931,8.325197990161325,0.0028720756549599135,125.95795729907007,1.230309936719186,0,0,70.36837190173708,0.03239623586215578,-126.96216755491565,-89.11588262262609
2025-01-01 04:53:00,0.3214123250268474,0.17397403871927375,0.0,0.00535687208378079,0.0028995673119878956,0.0,0.07441135999909744,0.0,0.23700096502774998,0.0,0.010000000000000002,0.0,0.0,0.17105737205260707,0.0,0.0029166666666666685,1,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.014922299890350876,0.0,On,0.029744530054373282,0,On,0.029744530054373282,0.0,On,0.008924468957607118,0,On,0.19239834133635272,0.1442987560022645,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11242.500893333334,Off,0.0,19.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1087.8799644444446,Off,0.0,0.0,24.053720908176636,51.666666666666686,46.10666666666668,0.0,51.65869125203339,0.0,0.0,0.0,24.053720908176636,51.68742223251974,51.70178772276291,51.65869125203339,12.43753247303448,17.530982959766654,-0.08012815134448914,-1.1,1.8491199659731095,-1.1,9.236100170605994,-2130.135705864936,-2098.6585757520256,-215.28355818759405,-2563.0461092752007,-0.0,-0.0,495.94328379996944,0.0,3.0,0.10424062482250052,0.0,0.0,2.697964684040475,197.99884266666666,-63.03288038970461,0.23610534831644142,8.237231703307943,0.0028732754118813908,125.76390242821411,1.2311121688724946,0,0,70.18400912829776,0.032284399010389736,-125.6518219719487,-89.63173621564536
2025-01-01 04:54:00,0.3214123250268474,0.17397403871927375,0.0,0.00535687208378079,0.0028995673119878956,0.0,0.07441135999909744,0.0,0.23700096502774998,0.0,0.010000000000000002,0.0,0.0,0.17105737205260707,0.0,0.0029166666666666685,1,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.014922299890350876,0.0,On,0.029744530054373282,0,On,0.029744530054373282,0.0,On,0.008924468957607118,0,On,0.19239834133635272,0.1442987560022645,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11242.500893333334,Off,0.0,19.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1087.8799644444446,Off,0.0,0.0,24.181199069935207,51.666666666666686,46.10666666666668,0.0,51.65651983748315,0.0,0.0,0.0,24.181199069935207,51.685396789593874,51.699835265649234,51.65651983748315,12.43753247303448,17.347937934675475,-0.26317317643566795,-1.1035364736375477,1.8286135046888723,-1.1,9.236100170605994,-2085.7891820725645,-1955.9790363245559,-214.32670807480298,-2521.6297439563446,-0.0,-0.0,495.94328379996944,0.0,3.0,0.10357378443605264,0.0,0.0,2.680705464656557,197.99884266666666,-60.10272191618945,0.2389510524735638,8.152060772947207,0.0028744725398232533,125.5692101326664,1.2318870125444619,0,0,69.9130463059095,0.03217195976365509,-124.3435385475394,-89.98316952726356
2025-01-01 04:55:00,11.563913218360181,0.17397403871927375,0.0,0.19273188697266969,0.0028995673119878956,0.0,0.07441135999909744,0.0,0.23700096502774998,11.242500893333334,0.010000000000000002,0.0,0.0,0.17105737205260707,0.0,0.0029166666666666685,1,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.014922299890350876,0.0,On,0.029744530054373282,0,On,0.029744530054373282,0.0,On,0.008924468957607118,0,On,0.19239834133635272,0.1442987560022645,On,0,0,Off,On,11242.500893333334,18.111111111111143,1.0,0.0,11.242500893333334,0.0,1,11242.500893333334,11242.500893333334,Off,0.0,19.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1087.8799644444446,Off,0.0,0.0,24.3041771085231,51.666666666666686,46.10666666666668,0.0,51.654336914291704,0.0,0.0,0.0,24.3041771085231,51.6833606123728,51.69787246141336,51.654336914291704,12.43753247303448,17.171272152508813,-0.4398389586023299,-1.1,1.808111189722464,-1.1,9.236100170605994,6950.685710138343,157.25084921804228,-213.50760449205382,-2481.9092562917854,-0.0,-0.0,495.94328379996944,0.0,3.0,0.10292798423164046,0.0,0.0,2.6639908090468363,197.99884266666666,-57.34903203650779,0.24173711909237156,8.069535565457105,0.0028756670627031007,125.37390726007715,1.2326357498847431,0,0,69.75368372907798,0.03205914902183652,-123.0400906532897,-90.4675138387641
2025-01-01 04:56:00,11.563913218360181,0.17397403871927375,0.0,0.19273188697266969,0.0028995673119878956,0.0,0.07441135999909744,0.0,0.23700096502774998,11.242500893333334,0.010000000000000002,0.0,0.0,0.17105737205260707,0.0,0.0029166666666666685,1,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.014922299890350876,0.0,On,0.029744530054373282,0,On,0.029744530054373282,0.0,On,0.008924468957607118,0,On,0.19239834133635272,0.1442987560022645,On,0,0,Off,On,11242.500893333334,18.111111111111143,1.0,0.0,11.242500893333334,0.0,1,11242.500893333334,11242.500893333334,Off,0.0,19.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1087.8799644444446,Off,0.0,0.0,24.10445817143684,51.666666666666686,46.10666666666668,0.0,51.65214288942032,0.0,0.0,0.0,24.10445817143684,51.68131407978929,51.69589967497378,51.65214288942032,12.43753247303448,17.45281357119604,-0.15829753991510387,-0.990216024448517,1.7876029918487002,-1.1,9.236100170605994,6881.687177642561,-1976.685930936343,-212.53689809224915,-2545.3267336485524,-0.0,-0.0,495.94328379996944,0.0,3.0,0.10395613242051559,0.0,0.0,2.6906014275870516,197.99884266666666,-62.93008717552141,0.2375685089399759,8.204097250071175,0.0028768590032352014,124.65183266687968,1.231440663848157,0,0,68.2299423731614,0.03194590737212554,-121.74085734824592,-90.79604074400322
2025-01-01 04:57:00,11.563913218360181,0.17397403871927375,0.0,0.19273188697266969,0.0028995673119878956,0.0,0.07441135999909744,0.0,0.23700096502774998,11.242500893333334,0.010000000000000002,0.0,0.0,0.17105737205260707,0.0,0.0029166666666666685,1,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.014922299890350876,0.0,On,0.029744530054373282,0,On,0.029744530054373282,0.0,On,0.008924468957607118,0,On,0.19239834133635272,0.1442987560022645,On,0,0,Off,On,11242.500893333334,18.111111111111143,1.0,0.0,11.242500893333334,0.0,1,11242.500893333334,11242.500893333334,Off,0.0,19.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1087.8799644444446,Off,0.0,0.0,23.911990087355214,51.666666666666686,46.10666666666668,0.0,51.649966939034655,0.0,0.0,0.0,23.911990087355214,51.67928436453353,51.693943077282974,51.649966939034655,12.43753247303448,17.72407591478362,0.0,-0.9901392452618821,1.7671298509028115,-1.1,9.236100170605994,6815.42828229451,-1976.6954314287464,-211.6963291858305,-2607.0235198208393,-0.0,-0.0,495.94328379996944,0.0,3.0,0.10494158973558176,0.0,0.0,2.716107117314115,197.99884266666666,-67.49219635128657,0.23363173820905883,8.333675194083522,0.002878045229031835,123.93754478001442,1.2302913706650571,0,0,68.1961410632211,0.0318324574848498,-120.44843867819979,-91.2478905076307
2025-01-01 04:58:00,11.563913218360181,0.17397403871927375,0.0,0.19273188697266969,0.0028995673119878956,0.0,0.07441135999909744,0.0,0.23700096502774998,11.242500893333334,0.010000000000000002,0.0,0.0,0.17105737205260707,0.0,0.0029166666666666685,1,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.014922299890350876,0.0,On,0.029744530054373282,0,On,0.029744530054373282,0.0,On,0.008924468957607118,0,On,0.19239834133635272,0.1442987560022645,On,0,0,Off,On,11242.500893333334,18.111111111111143,1.0,0.0,11.242500893333334,0.0,1,11242.500893333334,11242.500893333334,Off,0.0,19.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1087.8799644444446,Off,0.0,0.0,23.726422105112544,51.666666666666686,46.10666666666668,0.0,51.647808407414594,0.0,0.0,0.0,23.726422105112544,51.67727085604764,51.692002080364176,51.647808407414594,12.43753247303448,17.985556624151723,0.0,-0.9901375420613525,1.746683024377831,-1.1,9.236100170605994,6751.059576824244,-1975.0146187866344,-210.71630553761133,-2667.0451715710938,-0.0,-0.0,495.94328379996944,0.0,3.0,0.10588681765683518,0.0,0.0,2.74057158646185,197.99884266666666,-71.83925007129875,0.22990945264894425,8.458622262690497,0.0028792257592205692,123.23077864622448,1.2291855203679891,0,0,68.08199589098876,0.03171874841956062,-119.16227843830302,-91.5540270993083
2025-01-01 04:59:00,11.563913218360181,0.17397403871927375,0.0,0.19273188697266969,0.0028995673119878956,0.0,0.07441135999909744,0.0,0.23700096502774998,11.242500893333334,0.010000000000000002,0.0,0.0,0.17105737205260707,0.0,0.0029166666666666685,1,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.014922299890350876,0.0,On,0.029744530054373282,0,On,0.029744530054373282,0.0,On,0.008924468957607118,0,On,0.19239834133635272,0.1442987560022645,On,0,0,Off,On,11242.500893333334,18.111111111111143,1.0,0.0,11.242500893333334,0.0,1,11242.500893333334,11242.500893333334,Off,0.0,19.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1087.8799644444446,Off,0.0,0.0,23.547449656993308,51.666666666666686,46.10666666666668,0.0,51.64566667055783,0.0,0.0,0.0,23.547449656993308,51.67527297330874,51.690076124684204,51.64566667055783,12.43753247303448,18.237687591800974,0.0,-0.9901317904464553,1.7263012496615555,-1.1,9.236100170605994,6688.592534344236,-1973.3121865006483,-209.85942575256837,-2725.4291183073083,-0.0,-0.0,495.94328379996944,0.0,3.0,0.10679396401997453,0.0,0.0,2.7640504254957987,197.99884266666666,-75.92234581509226,0.22638642764399866,8.577951115875635,0.002880400613339281,122.5313303639915,1.228121064308643,0,0,67.94299234924415,0.03160499396915276,-117.88479892063091,-91.97462683193746
2025-01-01 05:00:00,11.565618624061935,0.17397403871927375,0.0,0.19276031040103225,0.0028995673119878956,0.0,0.07611676570085182,0.0,0.23700096502774998,11.242500893333334,0.010000000000000002,0.0,0.0,0.17105737205260707,0.0,0.0029166666666666685,1,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.01662770559210526,0.0,On,0.029744530054373282,0,On,0.029744530054373282,0.0,On,0.008924468957607118,0,On,0.19239834133635272,0.1442987560022645,On,0,0,Off,On,11242.500893333334,18.944444444444485,1.0,0.0,11.242500893333334,0.0,1,11242.500893333334,11242.500893333334,Off,0.0,19.944444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1087.8799644444446,Off,0.0,0.0,23.374781732823646,51.666666666666686,46.10666666666668,0.0,51.643541132004046,0.0,0.0,0.0,23.374781732823646,51.67329016094005,51.68816467540805,51.643541132004046,12.43753247303448,18.480881484169416,0.0,-0.990124786253235,1.70597677003078,-1.1,9.236100170605994,6629.672129139227,-1971.627196588904,-208.92672758350096,-2782.2144060092933,-0.0,-0.0,497.64868950172377,0.0,3.0,0.10766504134380224,0.0,0.0,2.7865957225981273,197.99884266666666,-79.76286901986988,0.22304872815575924,8.693227444748949,0.0028815698115856924,121.83900392699377,1.2270960563487734,0,0,67.81836275220503,0.03149115011542741,-116.6154891178853,-92.31123846561566
