Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,4.6371336640133505,0.17694721828042295,0.0,4.637133664013351,0.17694721828042295,0.0,0.07654311712629042,0.0,0.24096520444261554,4.309625342444445,0.010000000000000002,0.0,0.0,0.17403055161375627,0.0,0.0029166666666666685,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.017054057017543856,0.0,0.029744530054373282,0.0,0.029744530054373282,0.0,0.008924468957607118,0.0,0.19239834133635272,0.1442987560022645,0.0,0.0,4309.625342444445,18.111111111111143,0.38333333333333336,0.0,4.309625342444445,0.0,0.38333333333333336,4309.625342444445,11242.500893333334,0.0,19.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1087.8799644444446,0.0,0.0,21.06231789403354,51.66666666666668,46.10666666666668,0.0,50.32492807553275,0.0,0.0,0.0,21.06231789403354,47.57268934678785,50.32492807553275,46.1965699824154,12.43753247303448,17.76644765564296,-0.08311185197794302,0.9073907930244661,0.7023994042527152,2.8,9.236100170605994,1730.4669334693833,504.66460933579793,121.2385409884097,-2143.2986185153873,0.0,0.0,502.03928034202795,0.0,3.0,0.10985874036275578,0.0,0.0,2.8433732264804084,197.99884266666666,-75.97400231281307,0.23270147974382338,8.352214930082646,0.002870731676041056,-22.21119609431559,1.2312551700877636,0.0,0.0,50.39783261380907,0.07778457861276333,214.20270892889496,-92.96416794048528
2025-01-01 01:00:00,5.3641661253648,0.17620392339013566,0.0,5.3641661253648,0.17620392339013566,0.0,0.07526406284997463,0.9166775903703706,0.23997414458889915,4.122250327555556,0.010000000000000002,0.0,0.0,0.17328725672346898,0.0,0.0029166666666666685,1.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.015775002741228065,0.0,0.029744530054373282,0.0,0.029744530054373282,0.0,0.008924468957607118,0.0,0.19239834133635272,0.1442987560022645,0.0,0.0,4122.2503275555555,18.111111111111143,0.36666666666666664,0.0,4.122250327555556,0.0,0.36666666666666664,4122.2503275555555,11242.500893333334,0.0,19.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1087.8799644444446,916.6775903703705,0.16666666666666666,22.385590600362253,51.66666666666668,46.10666666666668,0.0,50.940795885647255,0.0,0.0,916.6775903703705,22.385590600362253,49.51046179307892,50.943029934712975,48.79306069772904,12.43753247303448,17.8136638738097,-0.06827837028592179,2.551924858546969,2.1810202893937705,2.5,9.236100170605994,1661.0959769106735,-1239.037411751771,-42.42832005214357,-2058.8653936272476,0.0,0.0,499.76916621199575,0.0,3.0,0.10316657377135409,0.0,0.0,2.670166003729571,197.99884266666666,-77.6080577185188,0.231254032011106,8.36386017253763,0.0028612569912603073,-3.4303483217855844,1.23112204823387,0.0,0.0,44.12464443458704,0.05586397705041694,34.069864479064734,-76.49818453120831
2025-01-01 02:00:00,4.633872490029602,0.17546062849984836,0.0,4.633872490029602,0.17546062849984836,0.0,0.07526406284997463,0.0,0.23898308473518276,4.309625342444445,0.010000000000000002,0.0,0.0,0.17254396183318169,0.0,0.0029166666666666685,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.015775002741228065,0.0,0.029744530054373282,0.0,0.029744530054373282,0.0,0.008924468957607118,0.0,0.19239834133635272,0.1442987560022645,0.0,0.0,4309.625342444445,18.111111111111143,0.38333333333333336,0.0,4.309625342444445,0.0,0.38333333333333336,4309.625342444445,11242.500893333334,0.0,19.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1087.8799644444446,0.0,0.0,24.073138744671272,51.66666666666668,46.10666666666668,0.0,51.969359171216176,0.0,0.0,0.0,24.073138744671272,51.977039748505064,51.98088003714952,51.969359171216176,12.43753247303448,17.79380387945384,-0.06690229525608858,1.708243660607137,2.349512587090645,1.6500000000000001,9.236100170605994,1809.5479910249016,-1578.309631785009,-112.1616577116473,-2063.2095310162426,0.0,0.0,498.7781063582794,0.0,3.0,0.09759325265719312,0.0,0.0,2.5259168344212752,197.99884266666666,-73.7208582726905,0.23204865887390966,8.361823926735564,0.0028675283126763087,23.977204739866885,1.2312013968053372,0.0,0.0,50.29927373242982,0.03665851662367365,-33.155068491424224,-79.00658922022308
2025-01-01 03:00:00,4.257278697547231,0.17471733360956104,0.0,4.257278697547231,0.17471733360956104,0.0,0.07441135999909744,0.0,0.23799202488146637,3.934875312666667,0.010000000000000002,0.0,0.0,0.17180066694289436,0.0,0.0029166666666666685,1.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.014922299890350876,0.0,0.029744530054373282,0.0,0.029744530054373282,0.0,0.008924468957607118,0.0,0.19239834133635272,0.1442987560022645,0.0,0.0,3934.8753126666666,18.111111111111143,0.35,0.0,3.934875312666667,0.0,0.35,3934.8753126666666,11242.500893333334,0.0,19.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1087.8799644444446,0.0,0.0,23.97453763466491,51.66666666666668,46.10666666666668,0.0,51.83910394631279,0.0,0.0,0.0,23.97453763466491,51.85564982615886,51.863922766081906,51.83910394631279,12.43753247303448,17.812097018925236,-0.06683127163005036,1.610412833950492,2.101212493528703,1.6500000000000001,9.236100170605994,1430.988532216348,-910.6181425500223,-103.48567371346816,-2141.7136502451835,0.0,0.0,496.9343436536858,0.0,3.0,0.10130327709166184,0.0,0.0,2.6219400011872835,197.99884266666666,-72.13241132548784,0.23262527199669963,8.382583433254025,0.002878005002800411,-21.055509427841734,1.2311162318791713,0.0,0.0,48.76572146196593,0.046390801573632304,-19.08139313848028,-84.40428057498788
2025-01-01 04:00:00,5.193162712137958,0.17397403871927375,0.0,5.193162712137958,0.17397403871927375,0.0,0.07441135999909744,0.0,0.23700096502774998,4.871750387111111,0.010000000000000002,0.0,0.0,0.17105737205260707,0.0,0.0029166666666666685,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.014922299890350876,0.0,0.029744530054373282,0.0,0.029744530054373282,0.0,0.008924468957607118,0.0,0.19239834133635272,0.1442987560022645,0.0,0.0,4871.750387111111,18.111111111111143,0.43333333333333335,0.0,4.871750387111111,0.0,0.43333333333333335,4871.750387111111,11242.500893333334,0.0,19.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1087.8799644444446,0.0,0.0,23.912875222380617,51.66666666666668,46.10666666666668,0.0,51.70932003956638,0.0,0.0,0.0,23.912875222380617,51.734641202851826,51.74730178449456,51.70932003956638,12.43753247303448,17.77832321272272,-0.08087139999424012,0.6501609571514599,2.1278252269210505,0.55,9.236100170605994,1960.2942701902662,-2603.7104525106183,-153.3180118986298,-2363.2546966880377,0.0,0.0,495.94328379996944,0.0,3.0,0.10431083949919376,0.0,0.0,2.6997819862519905,197.99884266666666,-69.7946266105546,0.23146467863096495,8.340564735529375,0.002858756597165834,30.364688684745275,1.2306957498079014,0.0,0.0,58.50868024593273,0.04539450835746542,-69.79661109987352,-83.52140079875629
2025-01-01 05:00:00,5.574765530995621,0.1744839283164549,0.0,5.574765530995621,0.1744839283164549,0.0,0.08021945950145502,0.0,0.23804565460527732,5.24650041688889,0.010000000000000002,0.0,0.0,0.17156726164978822,0.0,0.0029166666666666685,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.01662770559210526,0.0,0.03179587695467489,0.0,0.03179587695467489,0.0,0.009289305738892945,0.0,0.19307819413259425,0.14480864559944565,0.0,0.0,5246.500416888889,18.94444444444449,0.4666666666666667,0.0,5.24650041688889,0.0,0.4666666666666667,5246.500416888889,11242.500893333334,0.0,19.94444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1087.8799644444446,0.0,0.0,23.182771129314578,51.66666666666668,46.10666666666668,0.0,51.57594725810555,0.023817423624764324,64.88129477235026,0.0,23.182771129314578,51.57734973785679,51.61423559461192,51.53976264122604,12.43753247303448,18.6559877792897,-0.06945357586052493,-0.3535488200223752,1.2798108454811759,-0.25000000000000006,9.236100170605994,1942.2198920586015,-1217.2137306676082,-161.91889048823896,-2679.9423837049635,0.0,0.0,502.74848318411745,0.0,3.0,0.10763658401984898,0.0,0.0,2.785859187728359,197.99884266666666,-77.78654093166332,0.22227365696445697,8.79807328513969,0.002902467136463744,30.238129602542934,1.2263461230930417,0.0,0.0,61.16258042750158,0.03772452150546955,-65.8180778258764,-96.10081266236257
2025-01-01 06:00:00,5.361299790293445,0.19139467841175922,0.0,5.361299790293445,0.19139467841175922,0.0,0.20760404501176957,0.0,0.2719453581705638,4.871750387111111,0.010000000000000002,0.0,0.0,0.18847801174509254,0.0,0.0029166666666666685,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.018759462719298244,0.0,0.09442229114623567,0.0,0.09442229114623567,0.0,0.020641342510440364,0.0,0.21364374121890053,0.16023280591417538,0.0,0.0,4871.750387111111,18.94444444444449,0.43333333333333335,0.0,4.871750387111111,0.0,0.43333333333333335,4871.750387111111,11242.500893333334,0.0,19.94444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1087.8799644444446,0.0,0.0,21.888690884885037,51.66666666666668,46.10666666666668,0.0,51.18381116760398,0.2433597312594272,656.8942477841157,0.0,21.888690884885037,49.69526635874374,51.18381116760398,48.95099395431362,12.43753247303448,18.642230730875884,-0.07869225007294021,0.35529256043754176,1.1583492296143958,0.3,9.236100170605994,1903.323942483446,-1705.594099131258,-140.34381390525834,-2582.5193275546508,0.0,0.0,662.593183963677,0.0,3.0,0.10712629536214083,0.0,0.0,2.772651853452425,197.99884266666666,-74.1502236144691,0.22129568580600453,8.773864793136509,0.002887049412555824,-33.405891207587324,1.2264156043133678,0.0,0.0,57.56102215793306,0.04367322734301412,-48.48335406919341,-91.86045983606496
2025-01-01 07:00:00,6.796051941653293,0.21665487066090477,0.0,6.796051941653293,0.21665487066090477,0.0,0.3924545550716436,1.0083453494074075,0.3261266351742422,5.059125402000001,0.010000000000000002,0.0,0.0,0.2137382039942381,0.0,0.0029166666666666685,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.017480408442982456,0.0,0.18748707331433057,0.0,0.18748707331433057,0.0,0.041142363181924636,0.0,0.24534187784366185,0.18400640838274632,0.0,0.0,5059.125402000001,18.94444444444449,0.45,0.0,5.059125402000001,0.0,0.45,5059.125402000001,11242.500893333334,0.0,19.94444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1087.8799644444446,1008.3453494074075,0.18333333333333332,21.358991392520455,51.66666666666668,46.10666666666668,0.0,51.039089584631924,0.252591305232871,685.7560337148766,1008.3453494074075,21.358991392520455,48.92210342382807,51.03974310713259,47.86295682092548,12.43753247303448,18.68410015409871,-0.06591339141131693,-0.4829135628453384,0.964018631418514,-0.55,9.236100170605994,2076.0040867431376,-2132.9192330097517,-188.66169850368976,-2795.9344713295764,0.0,0.0,897.2281141941627,1.0770210794474375,2.967,0.11021994072003417,0.0,0.0,2.852721844732258,195.8208553973333,-72.58987772144908,0.22027993179668465,8.7868018616499,0.0028813235620547893,25.87935744972967,1.226243832905059,0.0,0.0,63.587557035723066,0.046053997663743136,-94.61175509547363,-94.04994340821612
2025-01-01 08:00:00,7.220688439947231,0.22300695112018468,0.0,7.2206884399472315,0.22300695112018468,0.0,0.42710629819062634,1.1916808674814816,0.34540085738623405,5.24650041688889,0.010000000000000002,0.0,0.0,0.220090284453518,0.0,0.0029166666666666685,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.013216894188596489,0.0,0.20694470200101495,0.0,0.20694470200101495,0.0,0.05194714478154332,0.0,0.25282025860231866,0.18961519395173893,0.0,0.0,5246.500416888889,19.500000000000057,0.4666666666666667,0.0,5.24650041688889,0.0,0.4666666666666667,5246.500416888889,11242.500893333334,0.0,20.500000000000057,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1087.8799644444446,1191.6808674814815,0.21666666666666667,21.3544499431945,51.66666666666668,46.10666666666668,0.0,51.328649457376365,0.3079408415885897,834.5674019738792,1191.6808674814815,21.3544499431945,49.42086586118354,51.328649457376365,48.466974063087136,12.43753247303448,19.182964571119935,-0.07481629239588165,-1.337706071458875,0.4330987893257727,-1.4,9.236100170605994,1908.3154387971658,-2215.0614810604607,-217.20507252506303,-3148.3867486294253,0.0,0.0,922.0197601066981,78.33762956201585,2.5334999999999996,0.11568330808945607,0.0,0.0,2.9941251819027555,167.210022632,-62.517906191218295,0.21575251473390963,9.05475341469526,0.00291032071241014,95.45385576286051,1.2247044953273507,0.0,0.0,68.63828534670083,0.050350087526369304,-122.22098152125905,-94.984091003804
2025-01-01 09:00:00,7.17404344884389,0.24346627120707817,0.0,7.17404344884389,0.24346627120707817,0.0,0.6001193508108675,1.1000131084444444,0.4047855875885781,5.059125402000001,0.010000000000000002,0.0,0.0,0.2405496045404115,0.0,0.0029166666666666685,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.010658785635964911,0.0,0.2947302825874513,0.0,0.2947302825874513,0.0,0.08405278153469596,0.0,0.28009935205151,0.2100745140386324,0.0,0.0,5059.125402000001,19.500000000000057,0.45,0.0,5.059125402000001,0.0,0.45,5059.125402000001,11242.500893333334,0.0,20.500000000000057,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1087.8799644444446,1100.0131084444445,0.2,21.789177860642265,51.66666666666668,46.10666666666668,0.0,51.53304591238381,0.35860998987708287,974.7202344536537,1100.0131084444445,21.789177860642265,50.0674513406224,51.53304591238381,49.334654054741705,12.43753247303448,19.186518742874107,-0.07954609871838017,-1.0011566579141251,0.8327483828795244,-0.85,9.236100170605994,2186.908265914062,-1252.9736760080655,-185.23209398439593,-3012.581508172034,0.0,0.0,1183.2968264225065,225.96209930412792,3.0,0.11381470245081611,0.0,0.0,2.945761772435152,197.99884266666666,-31.107373936410095,0.22250241258240375,9.163375954422587,0.003000917537278199,206.25876640180775,1.2252375601600247,0.0,0.0,63.84163578612108,0.049782956311698205,-112.17574095092894,-73.056353033467
