occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.574,0.0185,0.402,0.0629,0.0,0.0562,0,0,0,0
1.0,0.625,0.0355,0.281,0.151,0.0,0.197,0,0,0,0
1.0,0.625,0.0355,0.281,0.151,0.0,0.0,0,0,0,0
1.0,0.625,0.0355,0.281,0.151,0.0,0.157,0,0,0,0
1.0,0.639,0.0406,0.262,0.173,0.0,0.215,0,0,0,0
1.0,0.724,0.074,0.14,0.315,0.0,0.0,0,0,0,0
1.0,0.724,0.074,0.14,0.315,0.0,0.0,0,0,0,0
1.0,0.724,0.074,0.14,0.315,0.0,0.198,0,0,0,0
0.956,0.715,0.0712,0.159,0.298,0.0,0.396,0,0,0,0
0.667,0.652,0.0527,0.281,0.191,0.0,0.0,0,0,0,0
0.711,0.675,0.0625,0.243,0.229,0.0,0.0569,0,0,0,0
1.0,0.824,0.126,0.0,0.475,0.0,0.27,0,0,0,0
1.0,0.824,0.129,0.0,0.477,0.0,0.396,0,0,0,0
