occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.573,0.021,0.393,0.0696,0.0,0.0,0.0,0.0,0.467,0.155,0,0,0,0
1.0,0.587,0.0244,0.361,0.0928,0.0,0.0,0.0,0.0,0.533,0.155,0,0,0,0
1.0,0.587,0.0244,0.361,0.0928,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.591,0.0276,0.361,0.099,0.333,0.467,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.595,0.0314,0.361,0.106,0.295,1.0,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.595,0.0314,0.361,0.106,0.643,0.667,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.611,0.0376,0.333,0.133,0.524,0.0,0.0,0.0,0.0,0.155,0,0,0,0
1.0,0.649,0.0652,0.273,0.195,0.0,0.0,0.338,0.467,0.0,0.0,0,0,0,0
1.0,0.671,0.0888,0.241,0.232,0.0,0.0,0.395,1.0,0.0,0.0777,0,0,0,0
1.0,0.688,0.0998,0.213,0.26,0.0,0.0,0.302,1.0,0.467,0.0777,0,0,0,0
0.933,0.691,0.101,0.209,0.264,0.0,0.0,0.0201,0.4,1.0,0.159,0,0,0,0
0.857,0.671,0.101,0.241,0.235,0.0,0.0,0.194,0.0,1.0,0.123,0,0,0,0
0.857,0.671,0.114,0.241,0.238,0.0,0.0,0.248,0.0,0.6,0.0777,0,0,0,0
0.857,0.671,0.114,0.241,0.238,0.0,0.0,0.241,0.0,0.0,0.233,0,0,0,0
0.857,0.688,0.129,0.213,0.267,0.0,0.0,0.0201,0.0,0.0,0.155,0,0,0,0
0.79,0.708,0.159,0.18,0.297,0.0,0.0,0.154,0.0,0.0,0.0,0,0,0,0
0.714,0.708,0.173,0.18,0.293,0.0,0.0,0.405,0.0,0.0,0.474,0,0,0,0
0.714,0.708,0.173,0.18,0.293,0.0,0.0,0.466,0.0,0.0,0.155,0,0,0,0
0.714,0.708,0.173,0.18,0.293,0.0,0.0,0.596,0.0,0.0,0.0228,0,0,0,0
0.648,0.708,0.18,0.18,0.288,0.0,0.0,0.0469,0.0,0.0,0.182,0,0,0,0
0.638,0.725,0.209,0.152,0.309,0.0,0.0,0.379,0.0,0.467,0.0777,0,0,0,0
0.648,0.727,0.212,0.148,0.313,0.0,0.0,0.492,0.0,1.0,0.0777,0,0,0,0
0.438,0.674,0.149,0.237,0.228,0.0,0.0,0.211,0.0,1.0,0.491,0,0,0,0
0.352,0.652,0.128,0.273,0.19,0.0,0.0,0.0,0.0,1.0,0.141,0,0,0,0
0.362,0.654,0.135,0.269,0.192,0.0,0.0,0.0,0.0,1.0,0.0703,0,0,0,0
0.286,0.635,0.11,0.301,0.162,0.0,0.0,0.0,0.0,0.667,0.0937,0,0,0,0
0.219,0.618,0.0887,0.329,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.143,0.598,0.0683,0.361,0.105,0.0,0.0,0.0,0.0,0.0,0.311,0,0,0,0
0.21,0.615,0.0986,0.333,0.131,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.286,0.635,0.128,0.301,0.161,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.352,0.652,0.153,0.273,0.187,0.376,0.467,0.0,0.0,0.0,0.0777,0,0,0,0
0.429,0.654,0.165,0.269,0.192,0.415,1.0,0.0,0.0,0.0,0.233,0,0,0,0
0.429,0.635,0.144,0.301,0.163,0.44,1.0,0.0,0.0,0.0,0.0,0,0,0,0
0.429,0.618,0.115,0.329,0.137,0.316,0.733,0.0,0.0,0.0,0.0777,0,0,0,0
0.429,0.598,0.0811,0.361,0.106,0.286,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.429,0.601,0.0842,0.361,0.109,0.295,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.429,0.604,0.0877,0.361,0.113,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.495,0.623,0.12,0.333,0.143,0.0,0.0,0.0,0.0,0.0,0.466,0,0,0,0
0.571,0.646,0.157,0.301,0.177,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.638,0.677,0.195,0.273,0.231,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.714,0.713,0.238,0.241,0.292,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.714,0.713,0.238,0.241,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.713,0.238,0.241,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.725,0.242,0.241,0.332,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.714,0.738,0.246,0.241,0.378,0.0,0.0,0.0,0.0,0.0,0.388,0,0,0,0
0.714,0.738,0.246,0.241,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.766,0.281,0.213,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.802,0.348,0.18,0.533,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.781,0.837,0.419,0.152,0.647,0.0,0.0,0.0,0.0,0.0,0.403,0,0,0,0
0.857,0.87,0.467,0.12,0.719,0.449,0.467,0.0,0.0,0.0,0.301,0,0,0,0
0.857,0.87,0.467,0.12,0.719,0.308,1.0,0.0,0.0,0.0,0.0,0,0,0,0
0.924,0.891,0.591,0.0922,0.777,0.571,0.667,0.0,0.0,0.0,0.253,0,0,0,0
1.0,0.887,0.676,0.0882,0.783,0.447,0.0,0.0,0.0,0.0,0.233,0,0,0,0
1.0,0.856,0.613,0.12,0.712,0.0,0.0,0.0,0.0,0.0,0.228,0,0,0,0
1.0,0.856,0.613,0.12,0.712,0.0,0.0,0.0,0.0,0.0,0.393,0,0,0,0
1.0,0.868,0.728,0.0922,0.702,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.881,0.86,0.0602,0.691,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.881,0.86,0.0602,0.691,0.0,0.0,0.0,0.0,0.0,0.308,0,0,0,0
1.0,0.881,0.86,0.0602,0.691,0.0,0.0,0.0,0.0,0.0,0.229,0,0,0,0
1.0,0.83,0.769,0.0882,0.576,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.753,0.604,0.148,0.407,0.0,0.0,0.0,0.0,0.0,0.37,0,0,0,0
1.0,0.73,0.535,0.18,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.71,0.475,0.209,0.328,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.643,0.263,0.297,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.607,0.136,0.333,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.624,0.179,0.301,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.624,0.179,0.301,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.616,0.137,0.301,0.148,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.607,0.0888,0.301,0.106,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.596,0.0723,0.329,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.584,0.0535,0.361,0.0778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.583,0.0433,0.361,0.0694,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0317,0.361,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0317,0.361,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0317,0.361,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.591,0.0305,0.333,0.0583,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.601,0.0292,0.301,0.0564,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.601,0.0292,0.301,0.0564,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.592,0.0266,0.329,0.0547,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0219,0.361,0.0512,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
1.0,0.581,0.02,0.361,0.0493,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
1.0,0.581,0.02,0.361,0.0493,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.581,0.02,0.361,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.572,0.0191,0.389,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.571,0.0188,0.393,0.0497,0.0,0.0,0.0,0.0,0.0,0.305,0,0,0,0
1.0,0.581,0.0196,0.361,0.0501,0.0,0.0,0.0,0.0,0.0,0.0213,0,0,0,0
1.0,0.591,0.0203,0.333,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.601,0.0211,0.301,0.0509,0.0,0.0,0.0,0.0,0.0,0.334,0,0,0,0
1.0,0.592,0.0209,0.329,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0207,0.361,0.0638,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0207,0.361,0.0638,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.581,0.0207,0.361,0.0638,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.596,0.0253,0.333,0.0976,0.0,0.0,0.0,0.0,0.467,0.233,0,0,0,0
0.933,0.601,0.0277,0.329,0.116,0.0,0.0,0.0,0.0,0.533,0.0777,0,0,0,0
0.857,0.587,0.0244,0.361,0.0928,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.924,0.599,0.0273,0.333,0.113,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.683,0.0619,0.188,0.255,0.0,0.0,0.0,0.0,0.0,0.243,0,0,0,0
1.0,0.764,0.0976,0.0602,0.39,0.0,0.0,0.0,0.0,0.0,0.243,0,0,0,0
1.0,0.764,0.0976,0.0602,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.764,0.0976,0.0602,0.39,0.0,0.0,0.0,0.0,0.0,0.192,0,0,0,0
1.0,0.772,0.126,0.0602,0.402,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.781,0.159,0.0602,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.781,0.159,0.0602,0.414,0.265,0.467,0.0,0.0,0.0,0.263,0,0,0,0
1.0,0.781,0.159,0.0602,0.414,0.449,1.0,0.0,0.0,0.0,0.0,0,0,0,0
0.933,0.764,0.168,0.0882,0.39,0.519,1.0,0.0,0.0,0.0,0.0455,0,0,0,0
0.724,0.71,0.148,0.176,0.304,0.468,0.733,0.0,0.0,0.0,0.25,0,0,0,0
0.505,0.654,0.0992,0.269,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.429,0.635,0.0822,0.301,0.175,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.429,0.635,0.0884,0.301,0.173,0.0,0.0,0.0,0.0,0.467,0.307,0,0,0,0
0.429,0.635,0.0954,0.301,0.171,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.429,0.652,0.113,0.273,0.199,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.429,0.671,0.134,0.241,0.232,0.0,0.0,0.0,0.0,1.0,0.145,0,0,0,0
0.495,0.671,0.14,0.241,0.228,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.571,0.671,0.146,0.241,0.224,0.0,0.0,0.0,0.0,0.667,0.0777,0,0,0,0
0.571,0.671,0.146,0.241,0.224,0.0,0.0,0.0,0.0,0.0,0.339,0,0,0,0
0.571,0.671,0.146,0.241,0.224,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.571,0.671,0.151,0.241,0.221,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.571,0.671,0.156,0.241,0.218,0.0,0.0,0.0,0.0,0.0,0.16,0,0,0,0
0.571,0.671,0.156,0.241,0.218,0.0,0.0,0.0,0.0,0.0,0.0686,0,0,0,0
0.571,0.671,0.156,0.241,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.505,0.654,0.143,0.269,0.191,0.0,0.0,0.0,0.0,0.467,0.0,0,0,0,0
0.429,0.635,0.128,0.301,0.161,0.0,0.0,0.0,0.0,0.533,0.0777,0,0,0,0
0.429,0.635,0.128,0.301,0.161,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.429,0.635,0.128,0.301,0.161,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.429,0.635,0.135,0.301,0.162,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.429,0.635,0.144,0.301,0.163,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.429,0.635,0.144,0.301,0.163,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.495,0.652,0.173,0.273,0.19,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.571,0.659,0.184,0.269,0.2,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.571,0.646,0.157,0.301,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.646,0.157,0.301,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.646,0.157,0.301,0.177,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.505,0.654,0.161,0.301,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.495,0.686,0.199,0.273,0.249,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.638,0.76,0.306,0.184,0.368,0.329,0.467,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.814,0.384,0.12,0.454,0.261,1.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.714,0.833,0.39,0.12,0.521,0.547,0.667,0.0,0.0,0.0,0.0777,0,0,0,0
0.714,0.856,0.397,0.12,0.598,0.308,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.714,0.856,0.397,0.12,0.598,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.781,0.883,0.433,0.0922,0.649,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.924,0.951,0.554,0.0321,0.837,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.993,0.647,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.993,0.647,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.933,0.964,0.605,0.0281,0.924,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.857,0.923,0.639,0.0602,0.849,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.857,0.915,0.732,0.0602,0.845,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.857,0.915,0.732,0.0602,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.915,0.732,0.0602,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.899,0.791,0.0602,0.773,0.53,0.467,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.881,0.86,0.0602,0.691,0.321,1.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.881,0.86,0.0602,0.691,0.466,1.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.856,0.794,0.0882,0.641,0.491,0.733,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.782,0.633,0.148,0.482,0.0,0.0,0.0,0.0,0.0,0.16,0,0,0,0
0.857,0.73,0.535,0.18,0.365,0.0,0.0,0.0,0.0,0.0,0.0684,0,0,0,0
0.924,0.73,0.535,0.18,0.365,0.0,0.0,0.0,0.0,0.467,0.0,0,0,0,0
1.0,0.73,0.535,0.18,0.365,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.709,0.444,0.18,0.344,0.0,0.0,0.0,0.0,1.0,0.158,0,0,0,0
1.0,0.686,0.341,0.18,0.32,0.0,0.0,0.0,0.0,1.0,0.135,0,0,0,0
1.0,0.686,0.341,0.18,0.32,0.0,0.0,0.0,0.0,0.667,0.0777,0,0,0,0
1.0,0.686,0.341,0.18,0.32,0.0,0.0,0.0,0.0,0.0,0.144,0,0,0,0
1.0,0.638,0.207,0.265,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.584,0.0535,0.361,0.0778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.584,0.0535,0.361,0.0778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.584,0.0535,0.361,0.0778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.583,0.0412,0.361,0.0694,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0272,0.361,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0272,0.361,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0272,0.361,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.024,0.361,0.0566,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0202,0.361,0.0529,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0202,0.361,0.0529,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0202,0.361,0.0529,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0187,0.361,0.0512,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0169,0.361,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0169,0.361,0.0493,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.581,0.0169,0.361,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0166,0.361,0.0493,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
1.0,0.581,0.0162,0.361,0.0493,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.581,0.0162,0.361,0.0493,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
1.0,0.581,0.0162,0.361,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0169,0.361,0.0497,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0177,0.361,0.0501,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0177,0.361,0.0501,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0177,0.361,0.0501,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.933,0.581,0.0189,0.361,0.0565,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.857,0.581,0.0202,0.361,0.0638,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.857,0.591,0.0223,0.333,0.0705,0.0,0.0,0.0,0.0,0.0,0.157,0,0,0,0
0.79,0.592,0.0226,0.329,0.0715,0.0,0.0,0.0,0.0,0.0,0.3,0,0,0,0
0.714,0.584,0.0221,0.361,0.0773,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.714,0.587,0.0243,0.361,0.0928,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.587,0.0243,0.361,0.0928,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.587,0.0243,0.361,0.0928,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.781,0.622,0.0378,0.305,0.152,0.521,0.467,0.0,0.0,0.0,0.235,0,0,0,0
0.857,0.679,0.0591,0.213,0.246,0.402,1.0,0.0,0.0,0.0,0.213,0,0,0,0
0.857,0.697,0.0657,0.18,0.277,0.466,0.667,0.0,0.0,0.0,0.233,0,0,0,0
0.857,0.697,0.0657,0.18,0.277,0.521,0.0,0.0,0.0,0.0,0.0955,0,0,0,0
0.857,0.719,0.0793,0.152,0.313,0.325,0.0,0.513,0.467,0.0,0.0,0,0,0,0
0.79,0.727,0.0874,0.148,0.325,0.671,0.0,0.0469,1.0,0.0,0.0777,0,0,0,0
0.714,0.708,0.079,0.18,0.293,0.308,0.0,0.348,0.467,0.0,0.233,0,0,0,0
0.714,0.708,0.079,0.18,0.293,0.402,0.0,0.365,0.0,0.0,0.0777,0,0,0,0
0.714,0.725,0.0941,0.152,0.326,0.816,0.0,0.482,0.0,0.0,0.0777,0,0,0,0
0.714,0.744,0.111,0.12,0.363,0.0,0.0,0.0871,0.0,0.0,0.0,0,0,0,0
0.714,0.744,0.111,0.12,0.363,0.432,0.0,0.308,0.0,0.0,0.233,0,0,0,0
0.714,0.744,0.111,0.12,0.363,0.423,0.0,0.395,0.0,0.0,0.233,0,0,0,0
0.714,0.744,0.117,0.12,0.359,0.624,0.0,0.194,0.0,0.0,0.0,0,0,0,0
0.714,0.744,0.124,0.12,0.354,0.444,0.0,0.174,0.0,0.0,0.155,0,0,0,0
0.714,0.744,0.124,0.12,0.354,0.333,0.0,0.251,0.0,0.0,0.233,0,0,0,0
0.714,0.744,0.124,0.12,0.354,0.0,0.0,0.261,0.0,0.0,0.155,0,0,0,0
0.714,0.744,0.13,0.12,0.347,0.0,0.0,0.241,0.0,0.0,0.0,0,0,0,0
0.648,0.727,0.126,0.148,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.708,0.113,0.18,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.691,0.102,0.209,0.255,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.571,0.671,0.0907,0.241,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.671,0.093,0.241,0.218,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.571,0.671,0.093,0.241,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.671,0.093,0.241,0.218,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.638,0.705,0.126,0.184,0.27,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.714,0.744,0.163,0.12,0.328,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.648,0.727,0.149,0.148,0.302,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.571,0.708,0.133,0.18,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.638,0.725,0.151,0.152,0.301,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.714,0.744,0.172,0.12,0.334,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.714,0.744,0.172,0.12,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.648,0.727,0.157,0.148,0.307,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.571,0.718,0.148,0.18,0.29,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.638,0.75,0.173,0.152,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.772,0.192,0.12,0.368,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.714,0.772,0.192,0.12,0.368,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.714,0.792,0.214,0.12,0.408,0.278,0.467,0.0,0.0,0.0,0.0777,0,0,0,0
0.714,0.814,0.238,0.12,0.454,0.333,1.0,0.0,0.0,0.467,0.0,0,0,0,0
0.714,0.814,0.238,0.12,0.454,0.65,1.0,0.0,0.0,1.0,0.0777,0,0,0,0
0.714,0.814,0.238,0.12,0.454,0.235,0.733,0.0,0.0,1.0,0.0777,0,0,0,0
0.714,0.833,0.263,0.12,0.521,0.534,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.714,0.856,0.292,0.12,0.598,0.359,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.781,0.883,0.317,0.0922,0.649,0.329,0.0,0.0,0.0,1.0,0.159,0,0,0,0
0.857,0.915,0.347,0.0602,0.707,0.333,0.0,0.0,0.0,0.733,0.233,0,0,0,0
0.857,0.922,0.403,0.0602,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.931,0.466,0.0602,0.852,0.0,0.0,0.0,0.0,0.0,0.314,0,0,0,0
0.857,0.931,0.466,0.0602,0.852,0.0,0.0,0.0,0.0,0.0,0.217,0,0,0,0
0.857,0.931,0.466,0.0602,0.852,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.857,0.923,0.553,0.0602,0.849,0.0,0.0,0.0,0.0,0.0,0.16,0,0,0,0
0.857,0.915,0.652,0.0602,0.845,0.0,0.0,0.0,0.0,0.0,0.238,0,0,0,0
0.857,0.915,0.652,0.0602,0.845,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.857,0.915,0.652,0.0602,0.845,0.0,0.0,0.0,0.0,0.0,0.182,0,0,0,0
0.857,0.899,0.723,0.0602,0.773,0.0,0.0,0.0,0.0,0.0,0.0228,0,0,0,0
0.857,0.881,0.804,0.0602,0.691,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.924,0.906,0.865,0.0321,0.741,0.0,0.0,0.0,0.0,0.0,0.157,0,0,0,0
1.0,0.934,0.936,0.0,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
