Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.41083308893264053,0.2876726423184173,0.0,0.4108330889326406,0.2876726423184173,0.0,0.01170758333305033,0.0,0.39912550559959026,0.0,0.0,0.0,0.0,0.2876726423184173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.004278193530701754,0.0,0.007429389802348575,0.0,0.015561982508366974,0.0,0.34193900923513476,0.256454256926351,0.0,0.0,0.0,0.0,18.19869495188961,51.66666666666668,46.10666666666668,0.0,51.53345324127886,0.0,0.0,0.0,18.19869495188961,51.36914421174689,51.53345324127886,51.28698969698092,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,2272.325663109024,0.0,0.0,26.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3608.9444779253445,25.53202304660625,0.0,2.8,196.5587821851169,-675.409233216115,0.0,-6.172411967116713,848.8946578417366,0.0,7.0,0.02279871497739855,0.0,0.00020827634416887674,0.5868666193473522,461.9972995555555,29.245769526612033,0.2730779453038784,14.360540340857602,0.005441224899142173,140.09827075257553,1.197389144771677
2025-01-01 01:00:00,0.40947161157143575,0.28689218268361566,0.0,0.40947161157143575,0.28689218268361566,0.0,0.011386718818247698,0.0,0.39808489275318804,0.0,0.0,0.0,0.0,0.28689218268361566,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.003957329015899122,0.0,0.007429389802348575,0.0,0.015561982508366974,0.0,0.34193900923513476,0.256454256926351,0.0,0.0,0.0,0.0,18.212996634923364,51.66666666666668,46.10666666666668,0.0,51.36958916018772,0.0,0.0,0.0,18.212996634923364,51.21583705937738,51.36958916018772,51.138961008972224,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,2245.6265659724027,0.0,0.0,26.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3606.4323401469674,25.358095831602597,0.0,2.5,226.30893287424107,-645.3480702653601,0.0,-1.8137305793692151,847.5331804805318,0.0,7.0,0.021654133752432525,0.0,6.124331258624456e-05,0.5539198823469788,461.9972995555555,25.937553238438603,0.28003122336025016,14.370969369080104,0.005522870112072952,148.02776809194123,1.198086337575821
2025-01-01 02:00:00,0.4098244401527322,0.28713845272512056,0.0,0.4098244401527322,0.2871384527251206,0.0,0.011386718818247698,0.0,0.3984377213344844,0.0,0.0,0.0,0.0,0.28713845272512056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.003957329015899122,0.0,0.007429389802348575,0.0,0.015586451034323528,0.0,0.34330798213687685,0.25748098660265756,0.0,0.0,0.0,0.0,18.06528558051331,51.66666666666668,46.10666666666668,0.0,51.17710054080749,0.07235677705716997,194.67557330962688,0.0,18.06528558051331,50.87136439027269,51.17710054080749,50.7184963150053,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,2158.3619146975375,0.0,0.0,26.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3598.6343599241386,25.21454264592217,0.0,1.6500000000000001,234.27145995419102,-638.8537718696323,0.0,-0.01852669191546307,847.7901809587062,0.0,7.0,0.020714072590063384,0.0,6.144127845664962e-07,0.5283940938771864,461.9972995555555,25.35357755703255,0.28696594262959374,14.400000735058693,0.00561228364012671,155.91037598975566,1.1985985798015577
2025-01-01 03:00:00,0.4176124041746305,0.292974695448739,0.0,0.4176124041746305,0.292974695448739,0.0,0.011172809141712611,0.0,0.4064395950329179,0.0,0.0,0.0,0.0,0.292974695448739,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.003743419339364035,0.0,0.007429389802348575,0.0,0.015806667767932495,0.0,0.3521302519481036,0.2640976889610776,0.0,0.0,0.0,0.0,17.10646852937907,51.66666666666668,46.10666666666668,0.0,50.79425143421568,0.0,0.0,0.0,17.10646852937907,49.275680901392676,50.79425143421568,48.51639563498118,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,2181.3043145912916,0.0,0.0,26.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3598.867076372371,25.0295102295725,0.0,1.6500000000000001,231.45718489498663,-647.6202357477741,0.0,0.0,854.9605860938187,0.0,7.0,0.021174080476207793,0.0,0.0,0.540112388150988,461.9972995555555,24.116834548941984,0.2946117522513014,14.410927171685481,0.0056994897436456055,137.96220704277457,1.1992797005698912
2025-01-01 04:00:00,2.0357851416101,0.3405453284762144,0.0,2.0357851416101,0.3405453284762144,0.0,0.011489274021731517,0.9332947223703704,1.008501145217998,0.075,0.007499999999999999,0.0,0.0,0.2899126143110339,0.04844521416518049,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.6050187728413522,0.0,0.003743419339364035,0.0,0.00774585468236748,0.0,0.016932219961933878,0.0,0.3490880899442323,0.26181606745817415,0.0,0.0,933.2947223703704,0.26666666666666666,17.52622481850392,51.66666666666668,46.10666666666668,0.0,51.08312931901977,0.29190037056393137,778.4517455251103,933.2947223703704,17.52622481850392,50.03455480181829,51.08330479447405,49.51009206776326,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,2059.29090048002,0.0,0.0,26.666666666666686,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3587.6537338008347,25.18875510861005,0.0,0.55,605.181717597301,-703.4397192916769,0.0,-0.8311528405644419,1288.14629610361,0.0,7.0,0.02171905744896997,0.0,2.3740586362751264e-05,0.5546193415645031,461.9972995555555,21.30629362593222,0.29600029249452764,14.547071532622097,0.005784385213880714,184.0459526847159,1.1980171001838948
2025-01-01 05:00:00,1.409339496589914,0.34419592288085993,0.0,1.409339496589914,0.34419592288085993,0.0,0.014294347413991321,0.6416401216296297,0.6709050275462931,0.075,0.007499999999999999,0.0,0.0,0.2935632087156794,0.04844521416518049,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.2592519449593188,0.0,0.0041712386924342105,0.0,0.01012310872155711,0.0,0.020235470966068377,0.0,0.3539555491504264,0.2654666618628197,0.0,0.0,641.6401216296297,0.18333333333333332,17.401708377827944,51.66666666666668,46.10666666666668,0.0,51.566143251484974,0.285465461782294,778.7022932385077,641.6401216296297,17.401708377827944,49.85505778698255,51.566143251484974,48.99951505473133,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,1973.9882727098461,0.0,0.0,26.666666666666686,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3581.0735570310712,25.185759496340324,0.0,-0.25000000000000006,347.0840087819778,-727.8049343398485,0.0,-0.44679889327302363,1049.8292414867008,0.0,7.0,0.02173320522935884,0.0,1.2896268678939489e-05,0.5547036069064055,461.9972995555555,25.506500528398412,0.30104631657092007,14.635979753652315,0.005885641159279476,152.75223659138237,1.1973546221773719
2025-01-01 06:00:00,3.4955601314792095,0.31054503270212297,0.0,3.4955601314792095,0.3105450327021229,0.0,0.02482413739925945,1.9832512850370372,1.4799847090429132,0.0,0.007499999999999999,0.0,0.0,0.30835753270212296,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,1.0370077798372752,0.0,0.00470601288377193,0.0,0.020118124515487522,0.0,0.03183355226947395,0.0,0.3716000887728799,0.27870006657965984,0.0,0.0,1983.2512850370372,0.5666666666666667,16.224145917079124,51.66666666666668,46.10666666666668,0.0,51.0801618886025,0.9201179270671209,2457.8730684265633,1983.2512850370372,16.224145917079124,48.833566099807236,51.0801618886025,47.710268205409605,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,2032.4026910897267,0.0,0.0,26.666666666666686,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3595.4956066820664,25.828702482628362,0.0,0.3,919.3099124338203,-738.6521383018128,0.0,-10.63015410778524,1650.4319614291894,0.0,7.0,0.022018101393250434,0.0,0.0003145647084259495,0.5696658060551273,461.9972995555555,18.160243414228862,0.29468093605700635,14.973290597106173,0.0059865255795882874,187.56808574461186,1.194708048534982
2025-01-01 07:00:00,3.584624944843463,0.3830450975127477,0.0,3.5846249448434633,0.3830450975127477,0.0,0.03554186929464005,2.4498986462222225,1.009184429326601,0.075,0.014999999999999998,0.0,0.0,0.33022488334756717,0.04844521416518049,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.5185038899186376,0.0,0.004385148368969297,0.0,0.031156720925670747,0.0,0.05038069494454025,0.0,0.39867533060733457,0.2990064979555009,0.0,0.0,2449.8986462222224,0.7,16.201063204708397,51.66666666666668,46.10666666666668,0.0,50.59811169429395,0.6167418863937205,1641.0875227516808,2449.8986462222224,16.201063204708397,49.11485130459451,50.59821624682491,48.373116557213834,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,1920.4692677403052,0.0,0.0,26.666666666666686,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3589.494498465121,26.207873966693985,0.0,-0.55,534.0064763863109,-799.2593201287507,0.0,-18.345946553129853,1325.896781089509,3.240073062584964,6.882750000000001,0.022661452599497388,0.0,0.0005208578108919996,0.5913386913156476,454.258844788,25.7149619786823,0.29294142452285415,15.20800809759095,0.006086901386864751,135.86674762717215,1.1931228010681245
2025-01-01 08:00:00,2.1410548775920315,0.448128040757909,0.0,2.141054877592031,0.448128040757909,0.0,0.04306208194104917,1.3999420835555556,0.5330507120954263,0.15,0.014999999999999998,0.0,0.0,0.34686261242754796,0.09689042833036098,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0033155999862938598,0.0,0.03974648195475531,0.0,0.07056722885869553,0.0,0.4198183565342401,0.31486376740068,0.0,0.0,1399.9420835555554,0.4,16.844585857485516,51.66666666666668,46.10666666666668,0.0,51.1362415207099,0.660121664216432,1777.6360265531569,1399.9420835555554,16.844585857485516,49.44844430389364,51.1362415207099,48.6045456954855,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,1825.3709349950143,0.0,0.0,26.666666666666686,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3573.400817801288,25.552869441362496,0.0,-1.4,116.56762475559171,-815.7681518542532,0.0,-5.600889300944641,870.1236187679676,188.99392066285603,4.9,0.022897292603026607,0.0,0.00015763884407475325,0.5880894849976213,323.3981096888889,67.81304714282189,0.3067100777035208,15.00456473918596,0.006128202582898448,12.64503516318389,1.1962713601102772
2025-01-01 09:00:00,1.8908463109374105,0.37652436833825825,0.0,1.8908463109374107,0.3765243683382582,0.0,0.0300254784440368,1.2832802432592594,0.48754058923411464,0.075,0.014999999999999998,0.0,0.0,0.32370415417307774,0.04844521416518049,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0026738709566885965,0.0,0.027351607487348203,0.0,0.055935050336677526,0.0,0.3889404121949464,0.2917053091462097,0.0,0.0,1283.2802432592594,0.36666666666666664,17.011355577396845,51.66666666666668,46.10666666666668,0.0,51.22904675738541,0.3647195582818947,986.4063476447889,1283.2802432592594,17.011355577396845,49.235329007983154,51.22904675738541,48.23847013328202,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,1839.7910418395927,0.0,0.0,26.666666666666686,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3577.392949340276,25.15816196736688,0.0,-0.85,31.210934327027577,-769.2678725694446,0.0,-0.035474124510488404,688.5370803338386,425.1539820018872,3.003,0.022403230569296183,0.0,9.924312469693386e-07,0.5714910927578505,198.19684150933332,111.9772006871442,0.31320931333064267,14.843432925160077,0.006109954338256865,-52.965522972705564,1.1984680072284035
