Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5991849894882528,0.1770516745204855,0.0,0.009986416491470881,0.002950861242008092,0.0,0.2908435754904735,0.30834141399777926,0.0,0.0,0.0,0.0,0.1770516745204855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.01858722587719298,0.0,On,0.01074442255075797,0.0,On,0.1307559635312613,0,On,0.1307559635312613,0.0,On,0.07227251463713186,0,On,0.1964265052119917,0.14731987890899373,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15368.942137777778,Off,0.0,0,92.89547233804973,51.666666666666686,46.10666666666668,0.0,49.09137257568468,0.4460569074590792,1139.8464847953794,0.0,145.1491755282027,49.116273696796895,49.128724257353014,49.09137257568468,12.43753247303448,14.281208789223529,0.0,-2.8041759100537713,-2.0551748263227707,-2.787006177498676,2.8,9.236100170605994,-1960.0062244451374,114.53795519988205,9217.069731692965,1415.350264703043,-2578.5904326442796,-0.0,-0.0,651.4347483456356,0.0,1.0,0.17233643320996742,0.0,0,3.225797015607816,65.99961422222222,-32.850540146493245,0.2657029422594831,6.348047672630901,0.0026308027116083263,-95.46867933822972,1.242793419609168,0,0,114.53795519988205,1.4498225455103997,9173.548758026382,43.52097366658349,0.21107651220153759,1536.8685124921094,-121.51824778906644
2025-01-01 00:01:00,0.5991849894882528,0.1770516745204855,0.0,0.009986416491470881,0.002950861242008092,0.0,0.2908435754904735,0.30834141399777926,0.0,0.0,0.0,0.0,0.1770516745204855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.01858722587719298,0.0,On,0.01074442255075797,0.0,On,0.1307559635312613,0,On,0.1307559635312613,0.0,On,0.07227251463713186,0,On,0.1964265052119917,0.14731987890899373,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15368.942137777778,Off,0.0,0,92.85793993341926,51.666666666666686,46.10666666666668,0.0,49.05884595669216,0.4464530899467548,1139.8464847953794,0.0,145.0905311459676,48.98813853535687,49.05884595669216,48.95278482468922,12.43753247303448,14.170402729003476,0.0,-2.675529541209269,-1.4868073111273632,-2.7110406119605006,2.8,9.236100170605994,-1928.7528997343447,112.52179661807892,8139.308686428441,1387.9597318117462,-2545.75077442383,-0.0,-0.0,651.4347483456356,0.0,1.0,0.1717996937679876,0.0,0,3.215750315337606,65.99961422222222,-34.436873656150084,0.26833308710411213,6.313027608776373,0.0026301516758582915,-94.64337784557137,1.2469049576517526,0,0,112.52179661807892,1.4498225455103997,8099.653934537127,39.654751891314675,0.21060950639641485,1512.6178937351613,-124.65816192341502
2025-01-01 00:02:00,0.5991849894882528,0.1770516745204855,0.0,0.009986416491470881,0.002950861242008092,0.0,0.2908435754904735,0.30834141399777926,0.0,0.0,0.0,0.0,0.1770516745204855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.01858722587719298,0.0,On,0.01074442255075797,0.0,On,0.1307559635312613,0,On,0.1307559635312613,0.0,On,0.07227251463713186,0,On,0.1964265052119917,0.14731987890899373,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15368.942137777778,Off,0.0,0,92.81101488899819,51.666666666666686,46.10666666666668,0.0,49.02627921052414,0.44685046689329366,1139.8464847953794,0.0,145.01721076405966,48.860009221724425,49.02627921052414,48.77687422732457,12.43753247303448,14.063117440587495,0.0,-2.549345282568323,-0.9889558141724459,-2.6380935398673486,2.8,9.236100170605994,-1898.767531724312,110.65341819462442,7195.6105752049625,1363.3568106602047,-2514.1007646565804,-0.0,-0.0,651.4347483456356,0.0,1.0,0.1712799058991059,0.0,0,3.2060209149725374,65.99961422222222,-36.101515413367125,0.2701407323605951,6.258407088179204,0.002629508396304309,-93.8392865863378,1.2473712096521077,0,0,110.65341819462442,1.4498225455103997,7158.994711142821,36.615864062141725,0.21016008035938455,1489.4109805421276,-126.05416988192282
2025-01-01 00:03:00,0.5991849894882528,0.1770516745204855,0.0,0.009986416491470881,0.002950861242008092,0.0,0.2908435754904735,0.30834141399777926,0.0,0.0,0.0,0.0,0.1770516745204855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.01858722587719298,0.0,On,0.01074442255075797,0.0,On,0.1307559635312613,0,On,0.1307559635312613,0.0,On,0.07227251463713186,0,On,0.1964265052119917,0.14731987890899373,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15368.942137777778,Off,0.0,0,92.75514749017967,51.666666666666686,46.10666666666668,0.0,48.99367392325035,0.4472490233947046,1139.8464847953796,0.0,144.92991795340572,48.731887219337665,48.99367392325035,48.60099386738133,12.43753247303448,13.959185809780319,0.0,-2.425457620889085,-0.5527781037477724,-2.567724375948809,2.8,9.236100170605994,-1870.067931166952,108.80797591289652,6368.840612003106,1339.7924309857324,-2483.5774359368716,-0.0,-0.0,651.4347483456356,0.0,1.0,0.1707762782015789,0.0,0,3.196594001037974,65.99961422222222,-37.925243575716024,0.2719035074410451,6.205070986216836,0.0026288708204681476,-93.05446106735519,1.2478232301015681,0,0,108.80797591289652,1.4498225455103997,6334.864244809939,33.97636719316666,0.20972562415091947,1467.0987763816065,-127.30634539587403
2025-01-01 00:04:00,0.5991849894882528,0.1770516745204855,0.0,0.009986416491470881,0.002950861242008092,0.0,0.2908435754904735,0.30834141399777926,0.0,0.0,0.0,0.0,0.1770516745204855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.01858722587719298,0.0,On,0.01074442255075797,0.0,On,0.1307559635312613,0,On,0.1307559635312613,0.0,On,0.07227251463713186,0,On,0.1964265052119917,0.14731987890899373,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15368.942137777778,Off,0.0,0,92.69077017966192,51.666666666666686,46.10666666666668,0.0,48.96103160591359,0.44764874535171345,1139.8464847953794,0.0,144.82932840572175,48.6037739214771,48.96103160591359,48.42514507925886,12.43753247303448,13.858447332151773,-0.08599711229268436,-2.3037394150447477,-0.1705585061336568,-2.4996331681026507,2.8,9.236100170605994,-1840.7249850410926,107.01105962413217,5644.3888212363145,1317.587547807488,-2454.1210228275927,-0.0,-0.0,651.4347483456356,0.0,1.0,0.17028804907854053,0.0,0,3.1874553179476073,65.99961422222222,-38.0387105591354,0.2736230727776696,6.153488919158164,0.002628238806030293,-92.28803827026252,1.2482616858693822,0,0,107.01105962413217,1.4498225455103997,5612.684253272552,31.704567963762443,0.20930437345713618,1445.578780101294,-127.99123229380588
2025-01-01 00:05:00,0.5991849894882528,0.1770516745204855,0.0,0.009986416491470881,0.002950861242008092,0.0,0.2908435754904735,0.30834141399777926,0.0,0.0,0.0,0.0,0.1770516745204855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.01858722587719298,0.0,On,0.01074442255075797,0.0,On,0.1307559635312613,0,On,0.1307559635312613,0.0,On,0.07227251463713186,0,On,0.1964265052119917,0.14731987890899373,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15368.942137777778,Off,0.0,0,92.61811029744335,51.666666666666686,46.10666666666668,0.0,48.92835369750268,0.44804961944032,1139.8464847953796,0.0,144.71579733975523,48.475670654045686,48.92835369750268,48.2493291323172,12.43753247303448,13.7608182239025,-0.18362622054195654,-2.1840865546759494,0.16445399954840817,-2.433538095287353,2.8,9.236100170605994,-1811.075913338807,105.26916579805554,5009.450228520679,1296.510750847969,-2425.6952285886346,-0.0,-0.0,651.4347483456356,0.0,1.0,0.16981482684697696,0.0,0,3.1785975341704695,65.99961422222222,-36.815433095807904,0.27529981742590653,6.1036165168677385,0.002627612217210265,-91.53948736912298,1.2486869127722378,0,0,105.26916579805554,1.4498225455103997,4979.699105392585,29.75112312809377,0.20889465949243943,1424.755620328782,-128.24486948081304
2025-01-01 00:06:00,0.5991849894882528,0.1770516745204855,0.0,0.009986416491470881,0.002950861242008092,0.0,0.2908435754904735,0.30834141399777926,0.0,0.0,0.0,0.0,0.1770516745204855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.01858722587719298,0.0,On,0.01074442255075797,0.0,On,0.1307559635312613,0,On,0.1307559635312613,0.0,On,0.07227251463713186,0,On,0.1964265052119917,0.14731987890899373,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15368.942137777778,Off,0.0,0,92.53741629461642,51.666666666666686,46.10666666666668,0.0,48.895641599102014,0.44845163269857297,1139.8464847953794,0.0,144.58971296033815,48.34757870752525,48.895641599102014,48.07354726173687,12.43753247303448,13.666206761993504,-0.27823768245095337,-2.066412220424137,0.4581650652176929,-2.369201482356406,2.8,9.236100170605994,-1782.0853726776918,103.5861600980669,4452.824542311785,1276.413937407845,-2398.2622136617174,-0.0,-0.0,651.4347483456356,0.0,1.0,0.16935617971498493,0.0,0,3.170012567416548,65.99961422222222,-35.257907361609924,0.27693433512771,6.054862103335955,0.0026269909223173337,-90.80825064184879,1.2490992830293204,0,0,103.5861600980669,1.4498225455103997,4424.750441735555,28.074100576230375,0.2084950726884056,1404.5490423534889,-128.13510494564383
2025-01-01 00:07:00,1.363949572821586,0.1770516745204855,0.6555124999999999,0.022732492880359768,0.002950861242008092,0.010925208333333332,0.2908435754904735,0.30834141399777926,0.7647645833333333,0.0,0.6555124999999999,0.0,0.1770516745204855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.01858722587719298,0.0,On,0.01074442255075797,0.0,On,0.1307559635312613,0,On,0.1307559635312613,0.0,On,0.07227251463713186,0,On,0.1964265052119917,0.14731987890899373,On,0,0,Off,On,13657.368310569973,14.444444444444457,0.8000000000000002,2476.338410541139,19.21117767222222,0.7647645833333333,1,15368.942137777778,15368.942137777778,Off,0.0,0,92.44901793761223,51.666666666666686,46.10666666666668,0.0,48.862896670378035,0.4488547725730107,1139.8464847953794,0.0,144.4515905275191,48.219499333687196,48.862896670378035,47.897800665341784,12.43753247303448,13.574490740997787,-0.36995370344667045,-1.9506424963639404,0.7157408298348311,-2.3064209771756863,2.8,9.236100170605994,9171.805377526072,5309.775446862546,3964.714114484744,1257.1681224582398,-2371.776115288226,-0.0,-0.0,651.4347483456356,0.0,1.0,0.1689115265981023,0.0,0,3.161689540934544,65.99961422222222,-33.74790398731677,0.2785278365476278,6.007707129181032,0.0026263747939311724,-90.09364978389453,1.249499303541053,0,0,101.9633742074123,1.4498225455103997,3938.077166287129,26.636948197615325,0.20810441103465835,1384.8908731870292,-127.72275072878958
2025-01-01 00:08:00,1.363949572821586,0.1770516745204855,0.6555124999999999,0.022732492880359768,0.002950861242008092,0.010925208333333332,0.2908435754904735,0.30834141399777926,0.7647645833333333,0.0,0.6555124999999999,0.0,0.1770516745204855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.01858722587719298,0.0,On,0.01074442255075797,0.0,On,0.1307559635312613,0,On,0.1307559635312613,0.0,On,0.07227251463713186,0,On,0.1964265052119917,0.14731987890899373,On,0,0,Off,On,13657.368310569973,14.444444444444457,0.8000000000000002,2476.338410541139,19.21117767222222,0.7647645833333333,1,15368.942137777778,15368.942137777778,Off,0.0,0,91.29220275877975,51.666666666666686,46.10666666666668,0.0,48.83012021604243,0.4492590270893548,1139.8464847953796,0.0,142.64406681059336,48.09143373292308,48.83012021604243,47.7220904913634,12.43753247303448,13.882790328618446,-0.06165411582601088,-1.6469121758437038,0.941700471624753,-2.245024885386138,2.8,9.236100170605994,9074.249457227703,5305.190973222801,3536.5483987312523,1238.6628436696349,-2461.2273767464917,-0.0,-0.0,651.4347483456356,0.0,1.0,0.17040603374418778,0.0,0,3.1896637574240625,65.99961422222222,-41.852562827419504,0.2729344267054746,6.162654911523205,0.002625763709765783,-91.04950991056228,1.2481576869652056,0,0,97.37890056766724,1.4498225455103997,3511.140574824373,25.407823906879678,0.20772165352151004,1365.7233534239335,-127.06050975429844
2025-01-01 00:09:00,1.363949572821586,0.1770516745204855,0.6555124999999999,0.022732492880359768,0.002950861242008092,0.010925208333333332,0.2908435754904735,0.30834141399777926,0.7647645833333333,0.0,0.6555124999999999,0.0,0.1770516745204855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.01858722587719298,0.0,On,0.01074442255075797,0.0,On,0.1307559635312613,0,On,0.1307559635312613,0.0,On,0.07227251463713186,0,On,0.1964265052119917,0.14731987890899373,On,0,0,Off,On,13657.368310569973,14.444444444444457,0.8000000000000002,2476.338410541139,19.21117767222222,0.7647645833333333,1,15368.942137777778,15368.942137777778,Off,0.0,0,90.16551211033656,51.666666666666686,46.10666666666668,0.0,48.79749013747706,0.44966220020318,1139.8464847953796,0.0,140.8836126724009,47.96354837194531,48.79749013747706,47.54657748917943,12.43753247303448,14.17999070567801,0.0,-1.3485364540622993,1.1399971909153013,-2.1848679741670085,2.8,9.236100170605994,8980.033492072867,5300.998065883545,3160.8303403235873,1220.8038527516073,-2548.586307714272,-0.0,-0.0,651.4347483456356,0.0,1.0,0.17184614188636507,0.0,0,3.2166197322035113,65.99961422222222,-48.70959701447559,0.2676580896006908,6.311676323382283,0.002625145478415169,-91.94902799516098,1.246867117827373,0,0,93.1859932284101,1.4498225455103997,3136.471342914085,24.35899740950187,0.20734593603202953,1346.9976558468275,-126.19380309522002
